"GeographyCode","QS609EW0001","QS609EW0002","QS609EW0003","QS609EW0004","QS609EW0005","QS609EW0006","QS609EW0007","QS609EW0008","QS609EW0009","QS609EW0010","QS609EW0011","QS609EW0012","QS609EW0013","QS609EW0014","QS609EW0015","QS609EW0016","QS609EW0017","QS609EW0018","QS609EW0019","QS609EW0020","QS609EW0021","QS609EW0022","QS609EW0023","QS609EW0024","QS609EW0025","QS609EW0026","QS609EW0027","QS609EW0028","QS609EW0029","QS609EW0030","QS609EW0031","QS609EW0032","QS609EW0033","QS609EW0034","QS609EW0035","QS609EW0036","QS609EW0037","QS609EW0038","QS609EW0039","QS609EW0040","QS609EW0041","QS609EW0042","QS609EW0043","QS609EW0044","QS609EW0045","QS609EW0046","QS609EW0047","QS609EW0048","QS609EW0049","QS609EW0050","QS609EW0051","QS609EW0052","QS609EW0053","QS609EW0054","QS609EW0055"
"E00033412",345,43,1,0,1,42,29,3,9,1,87,69,53,5,11,0,13,5,38,25,9,2,2,15,6,6,0,9,9,0,31,8,23,20,3,56,12,39,0,1,0,4,0,28,2,9,4,13,0,6,5,1,41,41,0
"E00033413",242,26,5,0,5,21,14,5,2,0,49,36,36,0,0,0,10,3,52,32,20,0,0,23,11,11,0,12,12,0,12,9,3,3,0,28,7,17,0,0,0,4,0,10,0,3,0,7,0,5,3,2,37,37,0
"E00033414",330,53,4,0,4,49,34,9,5,1,113,85,83,1,1,0,19,9,32,17,13,2,0,27,9,4,5,18,18,0,16,14,2,2,0,20,9,6,0,0,0,3,2,20,2,2,6,10,0,13,12,1,36,36,0
"E00033415",274,141,29,0,29,112,62,18,32,0,83,50,27,4,10,9,30,3,19,14,5,0,0,21,7,7,0,14,14,0,2,2,0,0,0,3,0,3,0,0,0,0,0,4,0,0,4,0,0,1,1,0,0,0,0
"E00033416",359,85,14,0,14,71,56,11,4,0,122,82,72,10,0,0,31,9,45,30,14,1,0,15,5,5,0,10,10,0,15,11,4,4,0,21,12,6,0,1,0,0,2,12,0,0,10,2,0,7,7,0,37,37,0
"E00033417",339,79,1,0,1,78,34,23,21,0,136,122,98,8,14,2,8,6,30,21,6,0,3,25,2,2,0,23,23,0,9,7,2,2,0,24,5,15,2,0,0,0,2,2,0,0,2,0,0,0,0,0,34,34,0
"E00033418",424,136,18,2,16,118,53,22,39,4,128,97,69,4,19,5,23,8,26,23,3,0,0,86,47,47,0,39,39,0,17,0,17,17,0,9,2,1,2,0,0,0,4,5,0,0,0,5,0,7,0,7,10,10,0
"E00033419",308,118,8,0,8,110,56,20,34,0,82,64,40,2,22,0,17,1,15,9,5,1,0,54,26,26,0,28,28,0,8,6,2,0,2,11,2,5,1,3,0,0,0,7,1,0,6,0,0,9,9,0,4,4,0
"E00033420",388,56,17,0,17,39,27,10,0,2,135,91,71,3,16,1,32,12,43,22,13,6,2,27,0,0,0,27,27,0,16,10,6,6,0,22,4,10,2,1,0,0,5,28,16,2,7,3,0,7,7,0,54,54,0
"E00033421",309,71,3,0,3,68,49,12,7,0,88,72,52,10,6,4,16,0,26,23,3,0,0,34,13,13,0,21,21,0,18,9,9,9,0,14,3,6,0,2,0,0,3,20,3,3,8,4,2,9,9,0,29,29,0
"E00033422",467,137,21,0,21,116,52,39,19,6,165,121,91,21,8,1,20,24,36,29,6,1,0,50,27,27,0,23,23,0,10,6,4,4,0,41,5,22,5,6,0,3,0,15,2,2,8,3,0,10,8,2,3,3,0
"E00033423",315,93,9,0,9,84,51,25,8,0,108,89,78,3,3,5,17,2,34,13,13,6,2,19,2,2,0,17,17,0,6,5,1,1,0,15,2,4,0,8,0,0,1,8,5,0,3,0,0,0,0,0,32,32,0
"E00033424",304,72,28,0,28,44,27,6,11,0,108,84,66,4,8,6,18,6,25,15,8,0,2,24,11,11,0,13,13,0,26,17,9,5,4,27,4,12,1,3,0,6,1,6,3,0,2,1,0,1,0,1,15,15,0
"E00033425",245,26,3,0,3,23,14,9,0,0,82,61,56,2,0,3,16,5,31,16,11,0,4,14,1,1,0,13,13,0,30,19,11,3,8,13,1,11,0,0,1,0,0,28,3,1,12,12,0,11,9,2,10,10,0
"E00033426",302,48,3,0,3,45,25,14,6,0,94,66,59,1,6,0,16,12,49,41,7,1,0,23,4,4,0,19,19,0,18,1,17,13,4,27,0,5,9,3,0,3,7,24,2,0,15,7,0,11,5,6,8,8,0
"E00033427",240,40,1,0,1,39,13,20,6,0,91,70,64,0,6,0,8,13,25,15,7,3,0,24,5,5,0,19,19,0,16,5,11,8,3,19,7,8,0,0,0,4,0,14,3,2,2,7,0,8,8,0,3,3,0
"E00033428",309,13,4,0,4,9,9,0,0,0,53,33,30,3,0,0,11,9,28,15,9,4,0,18,7,7,0,11,11,0,38,21,17,17,0,62,17,27,5,13,0,0,0,64,9,14,20,21,0,26,12,14,7,7,0
"E00033432",321,2,0,0,0,2,0,0,2,0,30,17,17,0,0,0,7,6,39,21,16,2,0,16,0,0,0,16,16,0,20,13,7,7,0,94,35,37,7,11,0,0,4,70,13,9,24,24,0,50,42,8,0,0,0
"E00033435",289,5,0,0,0,5,4,0,1,0,56,34,30,0,4,0,10,12,40,22,10,8,0,51,15,15,0,36,36,0,25,20,5,5,0,43,2,23,1,11,0,1,5,39,1,8,8,22,0,24,14,10,6,6,0
"E00033436",275,6,0,0,0,6,4,2,0,0,33,22,15,5,2,0,7,4,23,12,6,5,0,23,6,6,0,17,17,0,27,17,10,10,0,80,31,40,0,3,0,6,0,60,5,5,21,29,0,23,15,8,0,0,0
"E00033437",266,14,11,0,11,3,1,0,2,0,47,34,26,0,8,0,9,4,27,21,5,0,1,41,6,6,0,35,35,0,13,5,8,4,4,51,25,14,0,8,4,0,0,59,4,13,21,21,0,14,10,4,0,0,0
"E00033438",307,11,4,0,4,7,7,0,0,0,36,28,27,0,1,0,6,2,46,36,10,0,0,53,26,26,0,27,27,0,21,20,1,1,0,72,13,37,3,14,0,5,0,42,3,5,11,23,0,26,20,6,0,0,0
"E00033439",358,17,7,0,7,10,7,1,2,0,32,21,15,4,2,0,8,3,43,29,6,4,4,36,7,7,0,29,29,0,41,26,15,6,9,83,26,28,7,16,0,6,0,51,2,1,29,19,0,52,39,13,3,3,0
"E00033440",348,3,1,0,1,2,2,0,0,0,27,18,16,2,0,0,9,0,32,13,13,6,0,22,1,1,0,21,21,0,26,23,3,2,1,97,28,45,0,14,0,6,4,83,16,17,10,40,0,45,29,16,13,13,0
"E00033441",301,5,4,0,4,1,0,1,0,0,40,16,16,0,0,0,14,10,35,21,12,2,0,35,6,6,0,29,29,0,22,17,5,5,0,53,3,35,0,12,0,3,0,74,7,14,12,40,1,33,18,15,4,4,0
"E00033442",336,11,0,0,0,11,6,5,0,0,35,19,19,0,0,0,12,4,35,17,16,2,0,21,8,8,0,13,13,0,25,14,11,9,2,97,29,45,2,18,0,0,3,76,1,9,45,21,0,36,24,12,0,0,0
"E00033443",158,10,2,0,2,8,5,3,0,0,16,7,6,0,1,0,8,1,16,10,6,0,0,7,0,0,0,7,7,0,35,9,26,21,5,25,6,9,4,5,0,1,0,40,7,4,10,19,0,9,2,7,0,0,0
"E00033444",254,10,4,0,4,6,5,1,0,0,34,24,23,1,0,0,6,4,37,24,2,8,3,31,12,12,0,19,19,0,14,11,3,2,1,40,10,15,3,11,0,1,0,62,1,1,20,40,0,23,19,4,3,3,0
"E00033445",257,8,4,0,4,4,4,0,0,0,31,22,19,3,0,0,3,6,19,13,2,0,4,16,3,3,0,13,13,0,24,12,12,9,3,71,23,18,14,16,0,0,0,62,14,6,29,13,0,26,18,8,0,0,0
"E00033446",277,11,3,0,3,8,4,0,4,0,37,24,20,4,0,0,8,5,34,20,13,0,1,14,1,1,0,13,13,0,25,15,10,10,0,75,9,31,5,23,0,6,1,62,1,6,21,34,0,19,15,4,0,0,0
"E00033447",159,5,4,0,4,1,1,0,0,0,21,7,7,0,0,0,5,9,12,12,0,0,0,8,0,0,0,8,8,0,18,9,9,9,0,38,9,14,0,11,0,3,1,37,7,6,6,18,0,20,14,6,0,0,0
"E00033448",308,21,4,0,4,17,14,3,0,0,42,16,16,0,0,0,18,8,46,34,7,5,0,44,7,7,0,37,37,0,35,16,19,11,8,46,13,23,0,9,0,1,0,33,3,1,8,21,0,30,12,18,11,11,0
"E00033449",297,18,4,0,4,14,10,4,0,0,42,23,19,4,0,0,10,9,45,28,10,6,1,33,1,1,0,32,32,0,29,19,10,7,3,52,14,21,4,10,0,3,0,44,4,10,14,16,0,31,19,12,3,3,0
"E00033450",301,11,2,0,2,9,7,2,0,0,35,16,16,0,0,0,11,8,71,38,12,17,4,40,11,11,0,29,29,0,13,10,3,3,0,66,14,29,5,13,0,5,0,49,6,1,16,26,0,16,13,3,0,0,0
"E00033451",231,15,1,0,1,14,1,9,4,0,29,22,22,0,0,0,5,2,19,10,9,0,0,22,4,4,0,18,18,0,15,6,9,9,0,37,17,6,2,12,0,0,0,60,10,10,24,16,0,31,19,12,3,3,0
"E00033452",229,4,0,0,0,4,4,0,0,0,29,9,9,0,0,0,5,15,33,22,7,4,0,11,0,0,0,11,11,0,28,9,19,17,2,49,12,8,3,24,0,0,2,44,2,6,6,30,0,29,15,14,2,2,0
"E00033453",148,6,2,0,2,4,4,0,0,0,17,13,13,0,0,0,2,2,39,23,12,2,2,10,3,3,0,7,7,0,11,4,7,7,0,25,10,10,1,2,0,2,0,28,4,1,4,19,0,12,10,2,0,0,0
"E00033454",489,33,6,0,6,27,12,15,0,0,97,45,36,9,0,0,33,19,70,49,16,1,4,58,6,6,0,52,49,3,61,20,41,41,0,58,7,17,1,24,0,9,0,86,11,6,32,37,0,19,13,6,7,7,0
"E00033455",231,2,2,0,2,0,0,0,0,0,30,8,8,0,0,0,9,13,32,31,1,0,0,29,12,12,0,17,17,0,31,16,15,15,0,46,15,10,0,16,0,1,4,46,5,4,2,35,0,13,8,5,2,2,0
"E00033456",336,26,13,0,13,13,13,0,0,0,37,29,20,5,4,0,2,6,44,32,6,6,0,22,10,10,0,12,12,0,24,9,15,15,0,87,10,48,9,7,0,4,9,75,21,6,23,25,0,18,6,12,3,3,0
"E00033457",214,2,0,0,0,2,2,0,0,0,22,11,10,1,0,0,7,4,18,7,6,2,3,8,6,6,0,2,2,0,26,10,16,15,1,41,12,25,4,0,0,0,0,55,13,4,12,26,0,41,22,19,1,1,0
"E00033458",227,3,0,0,0,3,3,0,0,0,31,19,19,0,0,0,8,4,26,16,7,0,3,24,7,7,0,17,17,0,17,16,1,0,1,36,8,15,0,11,0,0,2,37,0,2,16,19,0,40,29,11,13,13,0
"E00033459",268,11,8,0,8,3,0,3,0,0,27,19,16,3,0,0,5,3,24,12,3,5,4,16,1,1,0,15,15,0,21,10,11,11,0,68,14,25,8,21,0,0,0,65,2,14,10,39,0,36,18,18,0,0,0
"E00033460",200,12,5,0,5,7,7,0,0,0,31,25,25,0,0,0,6,0,24,15,9,0,0,27,3,3,0,24,24,0,17,16,1,1,0,32,7,11,0,5,0,0,9,34,0,3,13,18,0,16,8,8,7,7,0
"E00033462",217,2,0,0,0,2,2,0,0,0,9,3,0,0,3,0,1,5,32,18,12,0,2,4,0,0,0,4,4,0,18,12,6,6,0,60,12,19,2,22,0,3,2,62,16,15,6,25,0,30,20,10,0,0,0
"E00033463",218,0,0,0,0,0,0,0,0,0,43,22,22,0,0,0,9,12,14,6,6,2,0,20,2,2,0,18,18,0,6,6,0,0,0,56,15,27,5,9,0,0,0,51,5,12,15,19,0,28,20,8,0,0,0
"E00033464",284,5,2,0,2,3,1,2,0,0,56,19,14,0,5,0,29,8,30,22,8,0,0,25,3,3,0,22,22,0,16,12,4,4,0,59,14,14,11,9,0,7,4,53,5,3,17,28,0,36,20,16,4,4,0
"E00033466",278,16,0,0,0,16,11,5,0,0,32,17,15,2,0,0,6,9,30,20,0,10,0,23,8,8,0,15,15,0,34,16,18,18,0,68,19,20,3,18,0,6,2,53,3,5,10,35,0,18,13,5,4,4,0
"E00033468",286,9,3,0,3,6,4,0,2,0,33,12,9,3,0,0,18,3,40,29,9,2,0,23,0,0,0,23,23,0,18,8,10,8,2,90,17,47,0,12,0,5,9,48,1,1,12,32,2,23,14,9,2,2,0
"E00033470",324,6,1,0,1,5,1,4,0,0,36,17,16,1,0,0,8,11,36,24,6,6,0,26,1,1,0,25,25,0,16,4,12,5,7,86,22,46,9,6,0,3,0,75,4,4,21,46,0,36,10,26,7,7,0
"E00033471",279,9,4,0,4,5,5,0,0,0,39,30,21,5,4,0,8,1,28,13,10,3,2,39,1,1,0,38,38,0,37,17,20,20,0,48,14,22,0,10,0,2,0,61,2,18,14,27,0,15,13,2,3,0,3
"E00033472",249,7,2,0,2,5,5,0,0,0,30,9,9,0,0,0,15,6,38,20,14,1,3,3,3,3,0,0,0,0,20,11,9,6,3,62,15,38,2,1,0,4,2,55,5,6,15,29,0,33,13,20,1,1,0
"E00033473",272,4,0,0,0,4,0,4,0,0,26,20,7,13,0,0,6,0,22,15,5,2,0,25,7,7,0,18,18,0,26,16,10,10,0,78,26,31,3,15,0,3,0,63,9,5,35,12,2,24,15,9,4,4,0
"E00033474",229,2,0,0,0,2,0,1,0,1,27,7,5,2,0,0,5,15,14,7,4,3,0,14,3,3,0,11,11,0,9,6,3,3,0,62,12,24,13,9,2,2,0,42,5,0,9,28,0,49,22,27,10,10,0
"E00033475",287,0,0,0,0,0,0,0,0,0,34,26,18,4,4,0,6,2,39,27,8,4,0,19,1,1,0,18,18,0,21,17,4,4,0,59,11,33,7,5,0,2,1,70,8,3,28,31,0,42,22,20,3,3,0
"E00033476",234,4,4,0,4,0,0,0,0,0,33,23,19,4,0,0,6,4,23,20,1,2,0,26,1,1,0,25,25,0,26,10,16,14,2,61,15,37,1,6,0,2,0,47,5,0,14,28,0,14,7,7,0,0,0
"E00033477",177,9,0,0,0,9,0,7,2,0,26,13,11,2,0,0,10,3,41,18,9,14,0,9,0,0,0,9,9,0,38,18,20,18,2,27,3,3,4,11,0,3,3,21,6,7,3,5,0,4,3,1,2,2,0
"E00033478",273,3,0,0,0,3,1,0,2,0,40,18,15,3,0,0,9,13,35,24,2,9,0,28,4,4,0,24,24,0,23,10,13,13,0,53,16,20,0,10,0,4,3,73,0,3,16,54,0,16,7,9,2,2,0
"E00033479",390,7,1,0,1,6,2,4,0,0,39,24,24,0,0,0,12,3,59,34,11,12,2,44,18,18,0,26,26,0,38,21,17,15,2,92,11,40,2,27,0,9,3,81,5,11,42,23,0,26,14,12,4,4,0
"E00033480",279,17,3,0,3,14,5,9,0,0,58,38,37,1,0,0,14,6,47,34,10,2,1,41,4,4,0,37,37,0,23,18,5,2,3,49,13,21,9,6,0,0,0,34,0,2,16,16,0,2,2,0,8,8,0
"E00033481",399,5,2,0,2,3,0,3,0,0,64,37,34,3,0,0,21,6,47,25,11,7,4,35,4,4,0,31,31,0,38,23,15,6,9,78,26,25,8,14,0,5,0,91,8,11,32,40,0,38,32,6,3,3,0
"E00033482",282,7,3,0,3,4,0,0,4,0,54,21,16,0,5,0,22,11,43,32,11,0,0,28,4,4,0,24,20,4,17,4,13,10,3,78,25,33,2,13,0,2,3,43,3,6,16,18,0,12,7,5,0,0,0
"E00033483",336,9,2,0,2,7,2,5,0,0,47,31,31,0,0,0,8,8,35,23,7,1,4,22,0,0,0,22,22,0,36,20,16,15,1,75,25,20,11,12,0,2,5,84,12,10,27,35,0,25,13,12,3,3,0
"E00033484",292,17,4,0,4,13,9,4,0,0,46,20,18,2,0,0,19,7,40,23,13,0,4,23,2,2,0,21,21,0,39,24,15,13,2,42,2,19,2,15,0,4,0,60,3,7,18,32,0,19,16,3,6,6,0
"E00033485",318,8,5,0,5,3,3,0,0,0,31,21,17,1,0,3,4,6,55,33,9,2,11,39,0,0,0,39,39,0,21,15,6,5,1,69,21,30,4,13,0,1,0,57,10,13,11,23,0,24,12,12,14,14,0
"E00033486",348,6,2,0,2,4,4,0,0,0,46,24,23,0,1,0,11,11,48,13,30,5,0,14,2,2,0,12,12,0,45,33,12,12,0,54,10,27,3,9,4,1,0,95,15,4,24,50,2,29,16,13,11,11,0
"E00033487",239,4,1,0,1,3,0,3,0,0,29,21,19,0,2,0,2,6,28,19,6,0,3,17,3,3,0,14,14,0,17,5,12,7,5,45,7,19,6,6,1,4,2,65,3,7,14,41,0,29,19,10,5,5,0
"E00033488",235,11,6,0,6,5,3,2,0,0,15,10,7,3,0,0,0,5,29,16,7,6,0,4,0,0,0,4,4,0,13,11,2,2,0,49,12,22,0,13,2,0,0,61,11,1,16,30,3,43,32,11,10,10,0
"E00033489",312,11,8,0,8,3,3,0,0,0,35,21,20,1,0,0,7,7,64,41,13,8,2,39,5,5,0,34,34,0,14,13,1,0,1,67,15,18,10,20,0,4,0,48,2,5,17,24,0,34,24,10,0,0,0
"E00033490",268,9,6,0,6,3,3,0,0,0,33,22,19,3,0,0,7,4,25,15,4,6,0,52,16,16,0,36,36,0,26,19,7,7,0,61,18,26,8,7,0,2,0,47,5,3,16,22,1,15,12,3,0,0,0
"E00033491",224,3,0,0,0,3,0,1,2,0,30,17,16,1,0,0,9,4,44,26,10,7,1,15,1,1,0,14,14,0,14,11,3,1,2,23,6,8,3,5,0,1,0,60,10,2,17,31,0,24,20,4,11,11,0
"E00033492",330,1,0,0,0,1,1,0,0,0,26,10,9,1,0,0,10,6,32,16,13,2,1,22,1,1,0,21,21,0,17,15,2,1,1,106,37,34,5,23,0,7,0,63,9,8,11,34,1,54,36,18,9,9,0
"E00033493",289,1,1,0,1,0,0,0,0,0,46,29,26,3,0,0,10,7,33,22,5,6,0,25,9,9,0,16,16,0,27,19,8,8,0,69,14,38,3,12,0,0,2,55,8,6,18,23,0,28,22,6,5,5,0
"E00033494",254,11,4,0,4,7,7,0,0,0,54,43,39,4,0,0,10,1,18,10,6,2,0,36,8,8,0,28,28,0,18,3,15,10,5,54,13,21,8,12,0,0,0,56,0,3,19,30,4,7,7,0,0,0,0
"E00033495",335,6,0,0,0,6,6,0,0,0,38,15,12,0,3,0,11,12,41,28,9,4,0,29,10,10,0,19,19,0,19,11,8,8,0,78,17,34,10,10,0,4,3,96,16,5,17,58,0,27,23,4,1,1,0
"E00033496",299,8,3,0,3,5,1,4,0,0,35,20,15,2,3,0,13,2,35,18,6,11,0,20,0,0,0,20,20,0,16,10,6,6,0,60,21,30,1,6,0,1,1,67,12,6,16,33,0,56,32,24,2,2,0
"E00033497",222,17,12,0,12,5,0,5,0,0,25,12,7,3,2,0,13,0,37,15,18,0,4,13,0,0,0,13,13,0,22,6,16,10,6,47,10,19,4,8,0,6,0,50,3,1,14,32,0,11,11,0,0,0,0
"E00033498",112,4,2,0,2,2,0,0,2,0,5,1,1,0,0,0,3,1,11,10,1,0,0,9,3,3,0,6,6,0,8,5,3,3,0,16,3,4,4,4,0,1,0,25,0,5,4,15,1,32,19,13,2,2,0
"E00033501",123,1,0,0,0,1,0,1,0,0,7,7,7,0,0,0,0,0,17,10,2,5,0,10,2,2,0,8,8,0,6,3,3,3,0,26,5,8,3,9,0,1,0,31,5,1,10,15,0,24,12,12,1,1,0
"E00033502",240,8,4,0,4,4,0,4,0,0,64,31,31,0,0,0,27,6,53,27,21,3,2,27,8,8,0,19,19,0,7,5,2,0,2,37,13,13,5,5,0,0,1,28,0,0,23,5,0,13,5,8,3,3,0
"E00033503",247,16,8,0,8,8,6,2,0,0,62,55,46,9,0,0,0,7,19,15,3,1,0,40,0,0,0,40,40,0,22,13,9,9,0,38,4,18,6,10,0,0,0,41,8,0,18,11,4,9,2,7,0,0,0
"E00033504",315,12,6,0,6,6,6,0,0,0,27,19,19,0,0,0,8,0,44,26,13,4,1,24,0,0,0,24,24,0,33,19,14,14,0,56,19,15,2,17,0,3,0,88,11,16,11,50,0,31,22,9,0,0,0
"E00033505",215,9,4,0,4,5,2,3,0,0,49,24,22,2,0,0,17,8,31,23,7,1,0,9,1,1,0,8,8,0,35,12,23,23,0,40,6,17,3,7,0,5,2,28,8,0,13,7,0,13,7,6,1,1,0
"E00033506",303,6,3,0,3,3,0,3,0,0,42,21,16,0,5,0,19,2,36,14,17,4,1,19,1,1,0,18,18,0,18,14,4,4,0,58,11,10,9,20,0,8,0,56,0,3,16,37,0,56,42,14,12,12,0
"E00033507",247,6,3,0,3,3,2,1,0,0,22,12,6,6,0,0,3,7,13,11,1,1,0,19,3,3,0,16,16,0,22,19,3,3,0,50,8,24,1,16,0,1,0,67,13,3,25,22,4,48,21,27,0,0,0
"E00033508",228,11,11,0,11,0,0,0,0,0,23,15,14,0,1,0,3,5,19,13,5,0,1,8,1,1,0,7,7,0,27,19,8,4,4,49,11,31,1,6,0,0,0,46,9,4,11,22,0,35,21,14,10,10,0
"E00033509",287,8,8,0,8,0,0,0,0,0,30,23,19,4,0,0,3,4,54,20,19,5,10,16,4,4,0,12,12,0,25,15,10,10,0,37,12,19,6,0,0,0,0,71,16,4,12,39,0,38,36,2,8,8,0
"E00033510",290,5,2,0,2,3,2,1,0,0,37,23,20,0,3,0,10,4,49,26,7,13,3,7,1,1,0,6,6,0,36,28,8,5,3,61,11,31,10,8,0,1,0,53,11,3,13,26,0,42,27,15,0,0,0
"E00033511",232,1,0,0,0,1,0,1,0,0,34,23,23,0,0,0,8,3,19,6,5,8,0,18,10,10,0,8,8,0,15,9,6,6,0,38,8,14,8,6,0,2,0,45,7,7,14,17,0,56,37,19,6,6,0
"E00033512",209,2,0,0,0,2,2,0,0,0,36,18,17,1,0,0,8,10,26,9,15,2,0,21,1,1,0,20,20,0,23,7,16,16,0,37,13,14,3,7,0,0,0,39,6,5,10,18,0,22,20,2,3,3,0
"E00033513",293,14,9,0,9,5,3,2,0,0,36,20,18,0,2,0,8,8,54,31,16,5,2,24,8,8,0,16,16,0,30,5,25,20,5,55,18,11,13,12,0,1,0,51,3,2,30,16,0,27,12,15,2,2,0
"E00033514",234,22,10,0,10,12,0,12,0,0,19,12,12,0,0,0,4,3,43,30,10,3,0,13,1,1,0,12,12,0,16,8,8,8,0,56,11,22,10,13,0,0,0,39,6,2,18,13,0,23,17,6,3,3,0
"E00033515",281,2,1,0,1,1,1,0,0,0,36,17,12,0,4,1,13,6,24,10,3,2,9,20,3,3,0,17,17,0,24,5,19,10,9,93,29,44,4,10,0,0,6,65,2,7,13,43,0,12,8,4,5,5,0
"E00033516",251,10,1,0,1,9,4,5,0,0,51,30,27,0,3,0,13,8,37,28,9,0,0,24,4,4,0,20,20,0,32,9,23,19,4,37,6,20,0,11,0,0,0,35,4,0,13,18,0,24,17,7,1,1,0
"E00033517",298,0,0,0,0,0,0,0,0,0,35,22,18,2,2,0,6,7,39,27,10,1,1,25,8,8,0,17,17,0,16,8,8,5,3,83,24,22,12,13,0,2,10,70,5,5,21,39,0,18,18,0,12,12,0
"E00033518",254,10,4,0,4,6,6,0,0,0,15,10,6,4,0,0,4,1,53,39,10,4,0,20,7,7,0,13,13,0,18,6,12,12,0,73,13,38,2,10,0,10,0,30,4,4,5,17,0,31,27,4,4,4,0
"E00033519",329,19,4,0,4,15,9,6,0,0,41,8,8,0,0,0,23,10,48,35,3,6,4,14,0,0,0,14,14,0,34,23,11,8,3,57,11,27,7,4,0,8,0,63,1,2,26,34,0,50,22,28,3,3,0
"E00033520",186,5,0,0,0,5,2,3,0,0,34,21,19,0,2,0,7,6,37,21,10,3,3,16,4,4,0,12,12,0,14,9,5,5,0,31,4,21,6,0,0,0,0,34,7,5,3,19,0,15,7,8,0,0,0
"E00033521",246,11,0,0,0,11,5,6,0,0,18,13,10,3,0,0,5,0,34,28,5,1,0,3,0,0,0,3,3,0,43,24,19,14,5,41,16,17,4,0,0,4,0,58,14,8,12,24,0,30,26,4,8,8,0
"E00033522",285,7,3,0,3,4,4,0,0,0,20,11,11,0,0,0,3,6,36,23,8,5,0,26,12,12,0,14,14,0,27,12,15,11,4,79,26,39,3,9,0,2,0,55,11,7,6,31,0,26,19,7,9,9,0
"E00033523",341,11,8,0,8,3,3,0,0,0,65,40,37,2,0,1,13,12,49,31,13,4,1,27,3,3,0,24,24,0,24,6,18,16,2,81,28,23,5,19,0,6,0,43,8,6,12,17,0,32,28,4,9,9,0
"E00033524",416,10,2,0,2,8,5,2,1,0,81,55,47,7,1,0,10,16,41,18,16,2,5,48,17,17,0,31,31,0,40,18,22,13,9,88,28,35,7,4,0,11,3,65,10,1,15,39,0,27,14,13,16,16,0
"E00033525",331,12,4,0,4,8,0,8,0,0,72,32,32,0,0,0,21,19,35,19,8,4,4,22,4,4,0,18,18,0,43,22,21,21,0,55,15,32,2,1,0,2,3,69,10,7,22,30,0,11,11,0,12,12,0
"E00033526",269,22,1,0,1,21,17,0,4,0,91,65,52,10,3,0,19,7,36,20,14,0,2,25,13,13,0,12,10,2,18,10,8,8,0,36,6,13,11,2,0,2,2,25,7,0,5,13,0,12,5,7,4,4,0
"E00033527",384,30,13,0,13,17,4,8,5,0,65,18,17,0,1,0,27,20,50,20,19,5,6,37,2,2,0,35,35,0,40,24,16,14,2,86,26,31,0,23,0,4,2,64,3,10,21,24,6,12,12,0,0,0,0
"E00033528",256,33,14,0,14,19,2,15,2,0,53,36,34,0,0,2,5,12,46,29,6,10,1,41,4,4,0,37,37,0,16,8,8,8,0,34,11,11,3,7,0,2,0,18,2,4,7,5,0,15,6,9,0,0,0
"E00033530",448,115,36,0,36,79,35,39,0,5,116,70,54,9,7,0,28,18,47,25,20,0,2,69,33,33,0,36,34,2,32,16,16,14,2,26,2,13,2,7,0,2,0,32,4,2,24,2,0,11,8,3,0,0,0
"E00033531",359,45,9,0,9,36,20,8,8,0,90,46,31,4,5,6,29,15,42,25,12,5,0,77,43,43,0,34,34,0,42,17,25,23,2,23,10,7,4,2,0,0,0,23,0,2,15,6,0,11,9,2,6,6,0
"E00033532",392,67,4,0,4,63,19,30,10,4,95,46,38,2,6,0,31,18,76,45,18,6,7,25,8,8,0,17,17,0,27,4,23,23,0,60,8,30,2,13,0,4,3,34,5,1,19,9,0,8,8,0,0,0,0
"E00033533",235,21,18,0,18,3,0,3,0,0,86,42,29,5,8,0,27,17,36,28,8,0,0,7,0,0,0,7,7,0,12,4,8,7,1,21,7,3,0,7,0,4,0,35,2,4,25,4,0,14,5,9,3,3,0
"E00033534",218,17,1,0,1,16,8,6,2,0,56,43,27,2,14,0,8,5,22,11,11,0,0,24,7,7,0,17,17,0,14,6,8,8,0,24,3,6,1,7,0,7,0,41,5,1,21,14,0,17,17,0,3,3,0
"E00033535",305,49,12,0,12,37,7,14,16,0,90,57,51,0,6,0,27,6,42,23,8,9,2,32,11,11,0,21,21,0,31,25,6,6,0,27,7,15,0,2,0,3,0,20,0,0,5,15,0,8,8,0,6,6,0
"E00033536",314,8,0,0,0,8,3,3,2,0,64,40,28,12,0,0,17,7,50,32,13,5,0,45,12,12,0,33,29,4,30,11,19,19,0,66,7,30,6,5,0,15,3,35,4,2,15,14,0,14,6,8,2,2,0
"E00033537",288,20,4,0,4,16,3,11,2,0,64,49,34,3,12,0,7,8,42,33,6,2,1,25,7,7,0,18,18,0,31,21,10,9,1,52,12,17,5,16,0,2,0,39,3,7,8,21,0,10,7,3,5,5,0
"E00033538",320,29,4,0,4,25,16,6,1,2,89,57,53,4,0,0,17,15,51,38,4,6,3,68,8,8,0,60,60,0,24,15,9,9,0,32,8,8,5,10,0,1,0,24,4,5,5,10,0,3,1,2,0,0,0
"E00033539",315,64,19,0,19,45,30,14,1,0,73,43,33,5,4,1,22,8,29,24,3,2,0,55,5,5,0,50,50,0,16,10,6,6,0,24,5,9,0,5,0,0,5,49,8,0,7,34,0,3,1,2,2,2,0
