"GeographyCode","QS105EW0001","QS105EW0002","QS105EW0003"
"E00034256",0,0,0
"E00034257",0,0,0
"E00034258",0,0,0
"E00034259",1,1,0
"E00034260",0,0,0
"E00034261",1,1,0
"E00034262",1,1,0
"E00034263",0,0,0
"E00034264",1,0,1
"E00034265",2,1,1
"E00034266",0,0,0
"E00034267",5,4,1
"E00034268",1,1,0
"E00034269",0,0,0
"E00034270",2,2,0
"E00034271",0,0,0
"E00034272",0,0,0
"E00034273",0,0,0
"E00034274",1,1,0
"E00034275",3,2,1
"E00034276",1,1,0
"E00034277",1,0,1
"E00034278",5,2,3
"E00034279",0,0,0
"E00034280",0,0,0
"E00034281",1,0,1
"E00034282",2,0,2
"E00034283",3,3,0
"E00034284",6,1,5
"E00034285",1,0,1
"E00034286",3,2,1
"E00034287",0,0,0
"E00034288",0,0,0
"E00034289",3,2,1
"E00034290",3,1,2
"E00034291",1,1,0
"E00034292",1,1,0
"E00034293",0,0,0
"E00034294",2,1,1
"E00034295",0,0,0
"E00034296",1,0,1
"E00034297",0,0,0
"E00034298",2,2,0
"E00034299",0,0,0
"E00034300",0,0,0
"E00034301",5,3,2
"E00034302",1,0,1
"E00034303",0,0,0
"E00034304",1,0,1
"E00034305",0,0,0
"E00034306",1,0,1
"E00034307",0,0,0
"E00034308",0,0,0
"E00034309",0,0,0
"E00034310",0,0,0
"E00034311",0,0,0
"E00034312",0,0,0
"E00034313",2,1,1
"E00034314",3,3,0
"E00034315",0,0,0
"E00034316",0,0,0
"E00034317",0,0,0
"E00034318",0,0,0
"E00034319",3,1,2
"E00034320",0,0,0
"E00034321",0,0,0
"E00034322",3,2,1
"E00034323",2,1,1
"E00034324",0,0,0
"E00034325",3,2,1
"E00034326",1,0,1
"E00034327",2,0,2
"E00034328",4,1,3
"E00034329",1,1,0
"E00034330",1,1,0
"E00034331",0,0,0
"E00034332",0,0,0
"E00034333",1,1,0
"E00034334",0,0,0
"E00034335",1,0,1
"E00034336",0,0,0
"E00034337",3,2,1
"E00034338",2,0,2
"E00034339",3,0,3
"E00034340",0,0,0
"E00034341",0,0,0
"E00034342",1,1,0
"E00034343",3,1,2
"E00034344",0,0,0
"E00034345",3,2,1
"E00034346",0,0,0
"E00034347",2,1,1
"E00034348",3,3,0
"E00034349",0,0,0
"E00034350",0,0,0
"E00034351",3,0,3
"E00034352",0,0,0
"E00034353",0,0,0
"E00034354",0,0,0
"E00034355",1,1,0
"E00034356",0,0,0
"E00034358",3,1,2
"E00034359",0,0,0
"E00034360",0,0,0
"E00034361",0,0,0
"E00034362",1,0,1
"E00034363",1,1,0
"E00034364",0,0,0
"E00034365",1,0,1
"E00034366",2,2,0
"E00034368",4,1,3
"E00034369",1,0,1
"E00034371",1,0,1
"E00034372",1,1,0
"E00034373",0,0,0
"E00034374",0,0,0
"E00034375",5,1,4
"E00034376",0,0,0
"E00034377",2,2,0
"E00034378",0,0,0
"E00034379",0,0,0
"E00034380",1,1,0
"E00034381",1,1,0
"E00034382",2,0,2
"E00034383",2,0,2
"E00034384",0,0,0
"E00034386",0,0,0
"E00034387",0,0,0
"E00034388",1,1,0
"E00034389",0,0,0
"E00034390",0,0,0
"E00034391",6,3,3
"E00034392",1,0,1
"E00034393",4,2,2
"E00034394",4,2,2
"E00034395",1,0,1
"E00034396",0,0,0
"E00034397",4,2,2
"E00034398",1,1,0
"E00034399",0,0,0
"E00034400",0,0,0
"E00034401",1,1,0
"E00034402",0,0,0
"E00034403",4,0,4
"E00034404",5,1,4
"E00034405",2,1,1
"E00034406",0,0,0
"E00034409",3,1,2
"E00034410",2,0,2
"E00034412",1,0,1
"E00034413",1,0,1
"E00034414",0,0,0
"E00034415",0,0,0
"E00034416",2,0,2
"E00034417",0,0,0
"E00034418",2,1,1
"E00034419",1,0,1
"E00034420",2,1,1
"E00034421",1,1,0
"E00034422",0,0,0
"E00034424",0,0,0
"E00034425",0,0,0
"E00034426",0,0,0
"E00034427",1,1,0
"E00034428",0,0,0
"E00034429",0,0,0
"E00034430",0,0,0
"E00034431",2,0,2
"E00034432",2,0,2
"E00034433",3,3,0
"E00034434",10,5,5
"E00034435",3,1,2
"E00034436",5,4,1
"E00034437",1,0,1
"E00034438",0,0,0
"E00034439",11,5,6
"E00034440",0,0,0
"E00034441",1,1,0
"E00034442",4,1,3
"E00034443",0,0,0
"E00034444",1,0,1
"E00034445",8,4,4
"E00034446",3,2,1
"E00034447",14,4,10
"E00034448",4,1,3
"E00034449",5,1,4
"E00034451",1,1,0
"E00034453",1,0,1
"E00034454",0,0,0
"E00034455",3,2,1
"E00034456",1,1,0
"E00034457",3,2,1
"E00034458",3,1,2
"E00034459",2,0,2
"E00034460",2,1,1
"E00034461",0,0,0
"E00034462",1,0,1
"E00034463",6,0,6
"E00034464",2,1,1
"E00034465",6,4,2
"E00034466",0,0,0
"E00034467",3,1,2
"E00034468",1,1,0
"E00034469",9,5,4
"E00034470",10,6,4
"E00034471",4,3,1
"E00034472",2,1,1
"E00034473",11,4,7
"E00034474",0,0,0
"E00034475",3,1,2
"E00034476",3,1,2
"E00034477",6,2,4
"E00034478",1,1,0
"E00034479",7,4,3
"E00034480",0,0,0
"E00034481",1,0,1
"E00034482",0,0,0
"E00034483",5,2,3
"E00034484",6,2,4
"E00034485",2,1,1
"E00165671",2,2,0
"E00165713",0,0,0
"E00165714",2,0,2
"E00165715",3,1,2
"E00165716",0,0,0
"E00165717",5,2,3
"E00165718",1,1,0
"E00165719",7,4,3
"E00165720",4,2,2
"E00165721",2,2,0
"E00165722",1,1,0
"E00165723",2,2,0
"E00165724",0,0,0
"E00165725",3,3,0
"E00165726",3,1,2
"E00165727",0,0,0
"E00165729",0,0,0
"E00165730",4,1,3
"E00165731",4,1,3
"E00165758",8,3,5
"E00165759",3,2,1
"E00165760",0,0,0
"E00165762",2,2,0
"E00165763",0,0,0
"E00176596",0,0,0
"E00176597",0,0,0
"E00176598",0,0,0
"E00176599",1,0,1
"E00176600",2,2,0
"E00176601",7,1,6
"E00176602",0,0,0
"E00176603",2,2,0
"E00176604",0,0,0
"E00176605",0,0,0
"E00176606",1,0,1
"E00176607",0,0,0
"E00176608",0,0,0
"E00176609",2,1,1
"E00176610",1,1,0
"E00176611",1,1,0
"E00176612",2,1,1
"E00176613",3,2,1
"E00176614",5,3,2
"E00176615",1,0,1
"E00176616",12,4,8
"E00176617",10,5,5
"E00176618",0,0,0
"E00176619",1,1,0
"E00176620",1,0,1
"E00176621",0,0,0
"E00176622",1,0,1
"E00176623",0,0,0
"E00176624",40,24,16
"E00176625",0,0,0
"E00176626",2,0,2
"E00176627",1,0,1
"E00176628",2,2,0
"E00176629",0,0,0
"E00176630",1,0,1
"E00176631",1,1,0
"E00176632",0,0,0
"E00176633",0,0,0
"E00176634",11,2,9
"E00176635",2,0,2
"E00176636",0,0,0
"E00176637",0,0,0
"E00176638",0,0,0
"E00176639",21,9,12
"E00176640",0,0,0
"E00176641",2,1,1
"E00176642",0,0,0
"E00176643",0,0,0
"E00176644",1,0,1
"E00176645",0,0,0
"E00176646",4,4,0
"E00176647",0,0,0
"E00176648",1,1,0
"E00176649",1,1,0
"E00176650",2,1,1
"E00176651",2,1,1
"E00176652",3,1,2
"E00176653",0,0,0
"E00176654",0,0,0
"E00176655",6,2,4
"E00176656",0,0,0
"E00176657",1,1,0
"E00176658",0,0,0
"E00176659",6,5,1
"E00176660",1,1,0
"E00176661",2,1,1
"E00176662",1,0,1
"E00176663",1,0,1
"E00176664",1,1,0
"E00176665",0,0,0
"E00176666",21,12,9
"E00176667",14,10,4
"E00176668",5,3,2
"E00176669",3,2,1
"E00176670",0,0,0
"E00176671",0,0,0
"E00176672",0,0,0
"E00176673",1,0,1
"E00176674",4,4,0
"E00176675",9,6,3
"E00176676",2,2,0
"E00176677",0,0,0
"E00176678",1,1,0
"E00176679",0,0,0
"E00176680",0,0,0
"E00176681",0,0,0
"E00176682",0,0,0
"E00176683",1,1,0
"E00176684",2,1,1
"E00176685",0,0,0
"E00176686",0,0,0
"E00176687",46,24,22
"E00176688",30,11,19
"E00176689",24,11,13
"E00176690",12,8,4
"E00176691",0,0,0
"E00176692",0,0,0
"E00176693",2,2,0
"E00176694",6,3,3
"E00176695",7,4,3
"E00176696",3,3,0
"E00176697",0,0,0
"E00176698",28,13,15
"E00176699",0,0,0
"E00176700",0,0,0
"E00176701",2,2,0
"E00176702",3,1,2
"E00176703",4,3,1
"E00176704",1,0,1
"E00176705",0,0,0
"E00176706",1,1,0
"E00176707",5,3,2
"E00176708",1,1,0
"E00176709",6,4,2
"E00176710",2,1,1
"E00176711",7,5,2
"E00176712",9,1,8
"E00176713",7,2,5
"E00176714",3,3,0
"E00176715",0,0,0
"E00176716",0,0,0
"E00176717",1,1,0
"E00176718",2,1,1
"E00176719",0,0,0
"E00176720",5,4,1
"E00176721",2,0,2
"E00176722",2,0,2
"E00176723",15,6,9
"E00176724",0,0,0
"E00176725",2,1,1
"E00176726",3,3,0
"E00176727",0,0,0
"E00176728",1,0,1
"E00176729",0,0,0
"E00176730",0,0,0
"E00176731",0,0,0
"E00176732",6,2,4
"E00176733",3,1,2
"E00176734",1,0,1
"E00176735",4,3,1
"E00176736",0,0,0
"E00176737",0,0,0
"E00176738",2,0,2
"E00176739",0,0,0
"E00176740",19,8,11
"E00176741",0,0,0
"E00176742",0,0,0
"E00176743",0,0,0
"E00176744",7,6,1
"E00176745",1,1,0
"E00176746",1,1,0
"E00176747",0,0,0
"E00176748",1,0,1
"E00176749",0,0,0
"E00176750",2,1,1
"E00176751",0,0,0
"E00176752",0,0,0
"E00176753",1,0,1
"E00176754",0,0,0
"E00176755",0,0,0
"E00176756",0,0,0
"E00176757",0,0,0
"E00176758",22,10,12
"E00176759",0,0,0
"E00176760",1,0,1
"E00176761",0,0,0
"E00176762",0,0,0
"E00176763",0,0,0
"E00176764",0,0,0
"E00176765",0,0,0
"E00176766",0,0,0
"E00176767",0,0,0
"E00176768",2,2,0
"E00176769",0,0,0
"E00176770",0,0,0
"E00176771",22,7,15
"E00176772",7,5,2
"E00176773",0,0,0
"E00176774",0,0,0
