"GeographyCode","KS402EW0001","KS402EW0002","KS402EW0003","KS402EW0004","KS402EW0005","KS402EW0006","KS402EW0007","KS402EW0008","KS402EW0009","KS402EW0010","KS402EW0011","KS402EW0012","KS402EW0013","KS402EW0014","KS402EW0015","KS402EW0016","KS402EW0017"
"E00033350",122,58,55,0,0,2,7,0,0,47.5409836065574,45.0819672131148,0,0,1.63934426229508,5.73770491803279,0,0
"E00033351",124,42,36,0,13,20,8,1,4,33.8709677419355,29.0322580645161,0,10.4838709677419,16.1290322580645,6.45161290322581,0.806451612903226,3.2258064516129
"E00033352",108,37,51,0,0,3,14,2,1,34.2592592592593,47.2222222222222,0,0,2.77777777777778,12.962962962963,1.85185185185185,0.925925925925926
"E00033353",103,47,44,0,1,0,9,1,1,45.6310679611651,42.7184466019417,0,0.970873786407767,0,8.7378640776699,0.970873786407767,0.970873786407767
"E00033354",150,8,13,0,25,90,4,0,10,5.33333333333333,8.66666666666667,0,16.6666666666667,60,2.66666666666667,0,6.66666666666667
"E00033355",113,27,59,0,0,1,26,0,0,23.8938053097345,52.212389380531,0,0,0.884955752212389,23.0088495575221,0,0
"E00033356",137,43,67,2,5,10,9,0,1,31.3868613138686,48.9051094890511,1.45985401459854,3.64963503649635,7.2992700729927,6.56934306569343,0,0.72992700729927
"E00033357",125,38,28,1,20,27,8,1,2,30.4,22.4,0.8,16,21.6,6.4,0.8,1.6
"E00033358",95,28,20,0,18,18,9,1,1,29.4736842105263,21.0526315789474,0,18.9473684210526,18.9473684210526,9.47368421052632,1.05263157894737,1.05263157894737
"E00033359",161,43,47,1,3,5,60,1,1,26.7080745341615,29.1925465838509,0.62111801242236,1.86335403726708,3.1055900621118,37.2670807453416,0.62111801242236,0.62111801242236
"E00033360",155,73,57,0,5,8,8,3,1,47.0967741935484,36.7741935483871,0,3.2258064516129,5.16129032258065,5.16129032258065,1.93548387096774,0.645161290322581
"E00033361",174,48,88,0,0,3,33,1,1,27.5862068965517,50.5747126436782,0,0,1.72413793103448,18.9655172413793,0.574712643678161,0.574712643678161
"E00033362",106,26,69,0,0,1,9,1,0,24.5283018867925,65.0943396226415,0,0,0.943396226415094,8.49056603773585,0.943396226415094,0
"E00033363",87,23,45,0,0,2,15,2,0,26.4367816091954,51.7241379310345,0,0,2.29885057471264,17.2413793103448,2.29885057471264,0
"E00033364",134,66,56,0,1,0,6,4,1,49.2537313432836,41.7910447761194,0,0.746268656716418,0,4.47761194029851,2.98507462686567,0.746268656716418
"E00033365",172,65,80,0,1,1,20,0,5,37.7906976744186,46.5116279069767,0,0.581395348837209,0.581395348837209,11.6279069767442,0,2.90697674418605
"E00033366",108,55,43,0,0,0,10,0,0,50.9259259259259,39.8148148148148,0,0,0,9.25925925925926,0,0
"E00033367",137,26,55,0,0,4,48,4,0,18.978102189781,40.1459854014599,0,0,2.91970802919708,35.036496350365,2.91970802919708,0
"E00033368",124,47,43,0,0,2,27,4,1,37.9032258064516,34.6774193548387,0,0,1.61290322580645,21.7741935483871,3.2258064516129,0.806451612903226
"E00033369",137,50,72,0,0,4,10,0,1,36.4963503649635,52.5547445255474,0,0,2.91970802919708,7.2992700729927,0,0.72992700729927
"E00033370",141,41,45,1,0,29,18,4,3,29.0780141843972,31.9148936170213,0.709219858156028,0,20.5673758865248,12.7659574468085,2.83687943262411,2.12765957446809
"E00033371",124,51,53,0,0,1,19,0,0,41.1290322580645,42.741935483871,0,0,0.806451612903226,15.3225806451613,0,0
"E00033372",112,29,55,1,1,1,24,0,1,25.8928571428571,49.1071428571429,0.892857142857143,0.892857142857143,0.892857142857143,21.4285714285714,0,0.892857142857143
"E00033373",181,68,74,1,0,6,31,1,0,37.5690607734807,40.8839779005525,0.552486187845304,0,3.31491712707182,17.1270718232044,0.552486187845304,0
"E00033374",140,56,51,1,0,4,23,2,3,40,36.4285714285714,0.714285714285714,0,2.85714285714286,16.4285714285714,1.42857142857143,2.14285714285714
"E00033375",140,75,47,0,0,0,15,0,3,53.5714285714286,33.5714285714286,0,0,0,10.7142857142857,0,2.14285714285714
"E00033376",135,77,46,0,0,3,5,2,2,57.037037037037,34.0740740740741,0,0,2.22222222222222,3.7037037037037,1.48148148148148,1.48148148148148
"E00033377",133,49,59,0,0,1,21,2,1,36.8421052631579,44.3609022556391,0,0,0.75187969924812,15.7894736842105,1.50375939849624,0.75187969924812
"E00033378",137,68,49,0,0,2,16,2,0,49.6350364963504,35.7664233576642,0,0,1.45985401459854,11.6788321167883,1.45985401459854,0
"E00033379",130,33,59,0,0,1,34,3,0,25.3846153846154,45.3846153846154,0,0,0.769230769230769,26.1538461538462,2.30769230769231,0
"E00033380",106,41,51,0,1,2,11,0,0,38.6792452830189,48.1132075471698,0,0.943396226415094,1.88679245283019,10.377358490566,0,0
"E00033381",130,83,27,2,1,1,13,0,3,63.8461538461538,20.7692307692308,1.53846153846154,0.769230769230769,0.769230769230769,10,0,2.30769230769231
"E00033382",123,48,64,0,0,2,9,0,0,39.0243902439024,52.0325203252033,0,0,1.6260162601626,7.31707317073171,0,0
"E00033383",133,52,62,0,0,0,14,5,0,39.0977443609023,46.6165413533835,0,0,0,10.5263157894737,3.7593984962406,0
"E00033384",146,63,62,0,0,1,17,1,2,43.1506849315069,42.4657534246575,0,0,0.684931506849315,11.6438356164384,0.684931506849315,1.36986301369863
"E00033385",156,46,61,0,1,8,35,5,0,29.4871794871795,39.1025641025641,0,0.641025641025641,5.12820512820513,22.4358974358974,3.2051282051282,0
"E00033386",140,34,67,1,0,23,15,0,0,24.2857142857143,47.8571428571429,0.714285714285714,0,16.4285714285714,10.7142857142857,0,0
"E00033387",122,16,24,0,2,26,52,2,0,13.1147540983607,19.672131147541,0,1.63934426229508,21.3114754098361,42.6229508196721,1.63934426229508,0
"E00033388",162,11,15,9,1,101,19,3,3,6.79012345679012,9.25925925925926,5.55555555555556,0.617283950617284,62.3456790123457,11.7283950617284,1.85185185185185,1.85185185185185
"E00033389",118,33,66,0,2,7,6,3,1,27.9661016949153,55.9322033898305,0,1.69491525423729,5.93220338983051,5.08474576271187,2.54237288135593,0.847457627118644
"E00033391",164,27,39,2,10,25,55,5,1,16.4634146341463,23.780487804878,1.21951219512195,6.09756097560976,15.2439024390244,33.5365853658537,3.04878048780488,0.609756097560976
"E00033392",149,19,27,0,3,14,79,4,3,12.751677852349,18.1208053691275,0,2.01342281879195,9.39597315436242,53.0201342281879,2.68456375838926,2.01342281879195
"E00033394",139,22,40,0,7,27,41,2,0,15.8273381294964,28.7769784172662,0,5.03597122302158,19.4244604316547,29.4964028776978,1.43884892086331,0
"E00033395",156,28,31,0,5,5,81,5,1,17.9487179487179,19.8717948717949,0,3.2051282051282,3.2051282051282,51.9230769230769,3.2051282051282,0.641025641025641
"E00033396",126,58,44,0,0,7,11,2,4,46.031746031746,34.9206349206349,0,0,5.55555555555556,8.73015873015873,1.58730158730159,3.17460317460317
"E00033397",125,38,71,0,5,3,5,0,3,30.4,56.8,0,4,2.4,4,0,2.4
"E00033399",128,52,64,0,0,1,8,3,0,40.625,50,0,0,0.78125,6.25,2.34375,0
"E00033400",118,49,66,0,0,1,2,0,0,41.5254237288136,55.9322033898305,0,0,0.847457627118644,1.69491525423729,0,0
"E00033401",102,38,53,0,0,2,8,0,1,37.2549019607843,51.9607843137255,0,0,1.96078431372549,7.84313725490196,0,0.980392156862745
"E00033402",134,32,42,3,1,7,46,3,0,23.8805970149254,31.3432835820896,2.23880597014925,0.746268656716418,5.22388059701492,34.3283582089552,2.23880597014925,0
"E00033403",144,57,66,0,0,1,15,1,4,39.5833333333333,45.8333333333333,0,0,0.694444444444444,10.4166666666667,0.694444444444444,2.77777777777778
"E00033404",162,43,33,0,1,19,53,11,2,26.5432098765432,20.3703703703704,0,0.617283950617284,11.7283950617284,32.7160493827161,6.79012345679012,1.23456790123457
"E00033405",129,40,62,1,1,0,22,1,2,31.0077519379845,48.062015503876,0.775193798449612,0.775193798449612,0,17.0542635658915,0.775193798449612,1.55038759689922
"E00033406",126,49,60,0,0,0,15,0,2,38.8888888888889,47.6190476190476,0,0,0,11.9047619047619,0,1.58730158730159
"E00033407",138,33,33,1,1,6,62,1,1,23.9130434782609,23.9130434782609,0.72463768115942,0.72463768115942,4.34782608695652,44.9275362318841,0.72463768115942,0.72463768115942
"E00033408",123,31,47,0,1,3,36,5,0,25.2032520325203,38.2113821138211,0,0.813008130081301,2.4390243902439,29.2682926829268,4.0650406504065,0
"E00033409",166,107,32,1,0,1,20,1,4,64.4578313253012,19.2771084337349,0.602409638554217,0,0.602409638554217,12.0481927710843,0.602409638554217,2.40963855421687
"E00033410",121,34,50,0,0,2,34,1,0,28.099173553719,41.3223140495868,0,0,1.65289256198347,28.099173553719,0.826446280991736,0
"E00033411",119,57,51,0,0,1,10,0,0,47.8991596638655,42.8571428571429,0,0,0.840336134453782,8.40336134453782,0,0
"E00033412",146,43,54,0,0,2,46,0,1,29.4520547945205,36.986301369863,0,0,1.36986301369863,31.5068493150685,0,0.684931506849315
"E00033413",111,20,25,0,0,4,60,2,0,18.018018018018,22.5225225225225,0,0,3.6036036036036,54.0540540540541,1.8018018018018,0
"E00033414",135,33,53,0,0,3,40,2,4,24.4444444444444,39.2592592592593,0,0,2.22222222222222,29.6296296296296,1.48148148148148,2.96296296296296
"E00033415",94,35,53,0,0,3,2,0,1,37.2340425531915,56.3829787234042,0,0,3.19148936170213,2.12765957446809,0,1.06382978723404
"E00033416",144,26,58,0,0,7,51,2,0,18.0555555555556,40.2777777777778,0,0,4.86111111111111,35.4166666666667,1.38888888888889,0
"E00033417",144,40,64,0,0,2,32,4,2,27.7777777777778,44.4444444444444,0,0,1.38888888888889,22.2222222222222,2.77777777777778,1.38888888888889
"E00033418",144,66,65,0,1,3,6,2,1,45.8333333333333,45.1388888888889,0,0.694444444444444,2.08333333333333,4.16666666666667,1.38888888888889,0.694444444444444
"E00033419",119,57,55,0,1,2,3,0,1,47.8991596638655,46.218487394958,0,0.840336134453782,1.68067226890756,2.52100840336134,0,0.840336134453782
"E00033420",155,44,53,0,2,5,45,3,3,28.3870967741935,34.1935483870968,0,1.29032258064516,3.2258064516129,29.0322580645161,1.93548387096774,1.93548387096774
"E00033421",128,25,46,0,0,0,52,4,1,19.53125,35.9375,0,0,0,40.625,3.125,0.78125
"E00033422",172,76,84,0,2,1,9,0,0,44.1860465116279,48.8372093023256,0,1.16279069767442,0.581395348837209,5.23255813953488,0,0
"E00033423",126,34,55,0,0,1,36,0,0,26.984126984127,43.6507936507937,0,0,0.793650793650794,28.5714285714286,0,0
"E00033424",134,40,59,0,1,3,29,1,1,29.8507462686567,44.0298507462687,0,0.746268656716418,2.23880597014925,21.6417910447761,0.746268656716418,0.746268656716418
"E00033425",124,26,61,0,0,2,29,4,2,20.9677419354839,49.1935483870968,0,0,1.61290322580645,23.3870967741935,3.2258064516129,1.61290322580645
"E00033426",121,46,51,0,2,0,22,0,0,38.0165289256198,42.1487603305785,0,1.65289256198347,0,18.1818181818182,0,0
"E00033427",105,45,38,0,0,1,18,2,1,42.8571428571429,36.1904761904762,0,0,0.952380952380952,17.1428571428571,1.9047619047619,0.952380952380952
"E00033428",124,21,36,0,6,41,16,2,2,16.9354838709677,29.0322580645161,0,4.83870967741935,33.0645161290323,12.9032258064516,1.61290322580645,1.61290322580645
"E00033432",135,36,29,0,22,28,13,1,6,26.6666666666667,21.4814814814815,0,16.2962962962963,20.7407407407407,9.62962962962963,0.740740740740741,4.44444444444444
"E00033435",125,42,41,1,5,25,7,1,3,33.6,32.8,0.8,4,20,5.6,0.8,2.4
"E00033436",128,25,28,0,18,43,11,0,3,19.53125,21.875,0,14.0625,33.59375,8.59375,0,2.34375
"E00033437",114,38,44,1,11,12,7,0,1,33.3333333333333,38.5964912280702,0.87719298245614,9.64912280701754,10.5263157894737,6.14035087719298,0,0.87719298245614
"E00033438",127,30,42,2,13,25,12,1,2,23.6220472440945,33.0708661417323,1.5748031496063,10.2362204724409,19.6850393700787,9.44881889763779,0.78740157480315,1.5748031496063
"E00033439",173,37,45,0,13,42,31,5,0,21.3872832369942,26.0115606936416,0,7.51445086705202,24.2774566473988,17.9190751445087,2.89017341040462,0
"E00033440",139,15,15,0,24,75,9,0,1,10.7913669064748,10.7913669064748,0,17.2661870503597,53.9568345323741,6.47482014388489,0,0.719424460431655
"E00033441",141,22,23,0,22,62,10,0,2,15.6028368794326,16.3120567375887,0,15.6028368794326,43.9716312056738,7.09219858156028,0,1.41843971631206
"E00033442",134,49,42,0,10,25,7,0,1,36.5671641791045,31.3432835820896,0,7.46268656716418,18.6567164179104,5.22388059701492,0,0.746268656716418
"E00033443",72,27,27,0,3,11,3,1,0,37.5,37.5,0,4.16666666666667,15.2777777777778,4.16666666666667,1.38888888888889,0
"E00033444",115,35,31,0,13,21,14,0,1,30.4347826086957,26.9565217391304,0,11.304347826087,18.2608695652174,12.1739130434783,0,0.869565217391304
"E00033445",98,22,25,1,13,28,7,0,2,22.4489795918367,25.5102040816327,1.02040816326531,13.265306122449,28.5714285714286,7.14285714285714,0,2.04081632653061
"E00033446",121,36,38,1,11,25,6,2,2,29.7520661157025,31.404958677686,0.826446280991736,9.09090909090909,20.6611570247934,4.95867768595041,1.65289256198347,1.65289256198347
"E00033447",94,13,16,0,19,39,5,0,2,13.8297872340426,17.0212765957447,0,20.2127659574468,41.4893617021277,5.31914893617021,0,2.12765957446809
"E00033448",124,27,33,1,16,25,16,2,4,21.7741935483871,26.6129032258064,0.806451612903226,12.9032258064516,20.1612903225806,12.9032258064516,1.61290322580645,3.2258064516129
"E00033449",143,34,51,0,12,20,19,4,3,23.7762237762238,35.6643356643357,0,8.39160839160839,13.986013986014,13.2867132867133,2.7972027972028,2.0979020979021
"E00033450",121,36,35,0,19,13,12,0,6,29.7520661157025,28.9256198347107,0,15.702479338843,10.7438016528926,9.91735537190083,0,4.95867768595041
"E00033451",109,17,25,0,19,38,7,0,3,15.5963302752294,22.9357798165138,0,17.4311926605505,34.8623853211009,6.42201834862385,0,2.75229357798165
"E00033452",110,34,31,1,9,23,8,2,2,30.9090909090909,28.1818181818182,0.909090909090909,8.18181818181818,20.9090909090909,7.27272727272727,1.81818181818182,1.81818181818182
"E00033453",78,12,24,0,1,21,19,1,0,15.3846153846154,30.7692307692308,0,1.28205128205128,26.9230769230769,24.3589743589744,1.28205128205128,0
"E00033454",219,57,93,0,2,11,51,3,2,26.027397260274,42.4657534246575,0,0.91324200913242,5.02283105022831,23.2876712328767,1.36986301369863,0.91324200913242
"E00033455",122,12,19,0,18,59,12,0,2,9.83606557377049,15.5737704918033,0,14.7540983606557,48.3606557377049,9.83606557377049,0,1.63934426229508
"E00033456",133,34,36,0,15,35,10,2,1,25.5639097744361,27.0676691729323,0,11.2781954887218,26.3157894736842,7.5187969924812,1.50375939849624,0.75187969924812
"E00033457",95,13,6,0,24,44,8,0,0,13.6842105263158,6.31578947368421,0,25.2631578947368,46.3157894736842,8.42105263157895,0,0
"E00033458",87,8,8,0,15,46,9,1,0,9.19540229885057,9.19540229885057,0,17.2413793103448,52.8735632183908,10.3448275862069,1.14942528735632,0
"E00033459",143,19,28,0,14,70,9,2,1,13.2867132867133,19.5804195804196,0,9.79020979020979,48.951048951049,6.29370629370629,1.3986013986014,0.699300699300699
"E00033460",79,8,22,0,7,24,17,0,1,10.126582278481,27.8481012658228,0,8.86075949367089,30.379746835443,21.5189873417722,0,1.26582278481013
"E00033462",94,0,0,0,18,70,4,1,1,0,0,0,19.1489361702128,74.468085106383,4.25531914893617,1.06382978723404,1.06382978723404
"E00033463",103,37,16,0,8,26,10,2,4,35.9223300970874,15.5339805825243,0,7.76699029126214,25.2427184466019,9.70873786407767,1.94174757281553,3.88349514563107
"E00033464",116,22,38,0,16,26,11,2,1,18.9655172413793,32.7586206896552,0,13.7931034482759,22.4137931034483,9.48275862068965,1.72413793103448,0.862068965517241
"E00033466",122,35,39,0,7,32,7,1,1,28.6885245901639,31.9672131147541,0,5.73770491803279,26.2295081967213,5.73770491803279,0.819672131147541,0.819672131147541
"E00033468",119,29,30,0,9,35,12,2,2,24.3697478991597,25.2100840336134,0,7.56302521008403,29.4117647058824,10.0840336134454,1.68067226890756,1.68067226890756
"E00033470",130,27,49,0,17,24,9,0,4,20.7692307692308,37.6923076923077,0,13.0769230769231,18.4615384615385,6.92307692307692,0,3.07692307692308
"E00033471",107,30,36,0,10,24,3,2,2,28.0373831775701,33.6448598130841,0,9.34579439252336,22.4299065420561,2.80373831775701,1.86915887850467,1.86915887850467
"E00033472",105,21,30,0,9,35,8,0,2,20,28.5714285714286,0,8.57142857142857,33.3333333333333,7.61904761904762,0,1.9047619047619
"E00033473",116,31,34,0,12,35,2,2,0,26.7241379310345,29.3103448275862,0,10.3448275862069,30.1724137931034,1.72413793103448,1.72413793103448,0
"E00033474",145,29,19,1,2,31,62,0,1,20,13.1034482758621,0.689655172413793,1.37931034482759,21.3793103448276,42.7586206896552,0,0.689655172413793
"E00033475",157,36,33,0,1,13,73,0,1,22.9299363057325,21.0191082802548,0,0.636942675159236,8.28025477707006,46.4968152866242,0,0.636942675159236
"E00033476",115,21,26,0,23,38,5,1,1,18.2608695652174,22.6086956521739,0,20,33.0434782608696,4.34782608695652,0.869565217391304,0.869565217391304
"E00033477",74,19,32,1,2,9,9,0,2,25.6756756756757,43.2432432432432,1.35135135135135,2.7027027027027,12.1621621621622,12.1621621621622,0,2.7027027027027
"E00033478",115,29,26,0,7,28,24,1,0,25.2173913043478,22.6086956521739,0,6.08695652173913,24.3478260869565,20.8695652173913,0.869565217391304,0
"E00033479",167,46,53,0,11,38,17,1,1,27.5449101796407,31.7365269461078,0,6.58682634730539,22.7544910179641,10.1796407185629,0.598802395209581,0.598802395209581
"E00033480",108,51,38,0,0,5,11,2,1,47.2222222222222,35.1851851851852,0,0,4.62962962962963,10.1851851851852,1.85185185185185,0.925925925925926
"E00033481",172,34,43,0,18,57,13,1,6,19.7674418604651,25,0,10.4651162790698,33.1395348837209,7.55813953488372,0.581395348837209,3.48837209302326
"E00033482",117,46,32,0,11,22,6,0,0,39.3162393162393,27.3504273504274,0,9.4017094017094,18.8034188034188,5.12820512820513,0,0
"E00033483",166,31,39,0,1,62,27,3,3,18.6746987951807,23.4939759036145,0,0.602409638554217,37.3493975903614,16.2650602409639,1.80722891566265,1.80722891566265
"E00033484",121,45,40,0,0,15,19,0,2,37.1900826446281,33.0578512396694,0,0,12.396694214876,15.702479338843,0,1.65289256198347
"E00033485",137,54,42,0,4,17,16,2,2,39.4160583941606,30.6569343065693,0,2.91970802919708,12.4087591240876,11.6788321167883,1.45985401459854,1.45985401459854
"E00033486",165,34,53,0,6,20,48,1,3,20.6060606060606,32.1212121212121,0,3.63636363636364,12.1212121212121,29.0909090909091,0.606060606060606,1.81818181818182
"E00033487",157,18,20,0,15,82,13,4,5,11.4649681528662,12.7388535031847,0,9.55414012738854,52.2292993630573,8.28025477707006,2.54777070063694,3.18471337579618
"E00033488",149,10,22,0,2,30,80,2,3,6.71140939597315,14.7651006711409,0,1.34228187919463,20.1342281879195,53.6912751677852,1.34228187919463,2.01342281879195
"E00033489",122,47,41,0,8,18,5,2,1,38.5245901639344,33.6065573770492,0,6.55737704918033,14.7540983606557,4.0983606557377,1.63934426229508,0.819672131147541
"E00033490",108,31,27,0,11,27,8,0,4,28.7037037037037,25,0,10.1851851851852,25,7.40740740740741,0,3.7037037037037
"E00033491",142,18,29,0,0,50,42,2,1,12.6760563380282,20.4225352112676,0,0,35.2112676056338,29.5774647887324,1.40845070422535,0.704225352112676
"E00033492",195,19,21,0,16,61,70,2,6,9.74358974358974,10.7692307692308,0,8.2051282051282,31.2820512820513,35.8974358974359,1.02564102564103,3.07692307692308
"E00033493",142,37,44,0,1,14,38,4,4,26.056338028169,30.9859154929577,0,0.704225352112676,9.85915492957746,26.7605633802817,2.8169014084507,2.8169014084507
"E00033494",103,33,32,0,12,20,6,0,0,32.0388349514563,31.0679611650485,0,11.6504854368932,19.4174757281553,5.8252427184466,0,0
"E00033495",161,19,39,4,0,49,45,3,2,11.8012422360248,24.223602484472,2.48447204968944,0,30.4347826086957,27.9503105590062,1.86335403726708,1.24223602484472
"E00033496",152,40,37,0,0,5,66,3,1,26.3157894736842,24.3421052631579,0,0,3.28947368421053,43.421052631579,1.97368421052632,0.657894736842105
"E00033497",98,17,40,11,4,14,10,0,2,17.3469387755102,40.8163265306122,11.2244897959184,4.08163265306122,14.2857142857143,10.2040816326531,0,2.04081632653061
"E00033498",91,3,0,1,23,57,4,1,2,3.2967032967033,0,1.0989010989011,25.2747252747253,62.6373626373626,4.3956043956044,1.0989010989011,2.1978021978022
"E00033501",98,4,5,0,28,57,3,0,1,4.08163265306122,5.10204081632653,0,28.5714285714286,58.1632653061224,3.06122448979592,0,1.02040816326531
"E00033502",104,23,48,0,0,1,28,3,1,22.1153846153846,46.1538461538462,0,0,0.961538461538462,26.9230769230769,2.88461538461538,0.961538461538462
"E00033503",100,28,45,1,0,0,22,3,1,28,45,1,0,0,22,3,1
"E00033504",129,25,37,2,10,41,5,1,8,19.3798449612403,28.6821705426357,1.55038759689922,7.75193798449612,31.7829457364341,3.87596899224806,0.775193798449612,6.2015503875969
"E00033505",93,29,40,0,4,1,18,0,1,31.1827956989247,43.010752688172,0,4.3010752688172,1.0752688172043,19.3548387096774,0,1.0752688172043
"E00033506",124,28,29,0,23,31,7,1,5,22.5806451612903,23.3870967741935,0,18.5483870967742,25,5.64516129032258,0.806451612903226,4.03225806451613
"E00033507",136,19,37,0,1,26,47,3,3,13.9705882352941,27.2058823529412,0,0.735294117647059,19.1176470588235,34.5588235294118,2.20588235294118,2.20588235294118
"E00033508",132,11,20,0,4,68,27,2,0,8.33333333333333,15.1515151515152,0,3.03030303030303,51.5151515151515,20.4545454545455,1.51515151515152,0
"E00033509",113,28,32,0,3,29,21,0,0,24.7787610619469,28.3185840707965,0,2.65486725663717,25.6637168141593,18.5840707964602,0,0
"E00033510",137,38,36,0,1,23,37,2,0,27.7372262773723,26.2773722627737,0,0.72992700729927,16.7883211678832,27.007299270073,1.45985401459854,0
"E00033511",122,15,21,1,6,44,34,1,0,12.2950819672131,17.2131147540984,0.819672131147541,4.91803278688525,36.0655737704918,27.8688524590164,0.819672131147541,0
"E00033512",78,16,23,0,14,21,4,0,0,20.5128205128205,29.4871794871795,0,17.9487179487179,26.9230769230769,5.12820512820513,0,0
"E00033513",130,28,37,0,1,27,34,1,2,21.5384615384615,28.4615384615385,0,0.769230769230769,20.7692307692308,26.1538461538462,0.769230769230769,1.53846153846154
"E00033514",114,25,28,3,16,28,10,1,3,21.9298245614035,24.5614035087719,2.63157894736842,14.0350877192982,24.5614035087719,8.7719298245614,0.87719298245614,2.63157894736842
"E00033515",125,22,40,0,5,17,38,2,1,17.6,32,0,4,13.6,30.4,1.6,0.8
"E00033516",110,28,48,0,1,2,29,1,1,25.4545454545455,43.6363636363636,0,0.909090909090909,1.81818181818182,26.3636363636364,0.909090909090909,0.909090909090909
"E00033517",126,22,35,0,16,42,11,0,0,17.4603174603175,27.7777777777778,0,12.6984126984127,33.3333333333333,8.73015873015873,0,0
"E00033518",121,17,29,0,3,35,34,1,2,14.0495867768595,23.9669421487603,0,2.47933884297521,28.9256198347107,28.099173553719,0.826446280991736,1.65289256198347
"E00033519",139,25,31,0,28,45,8,0,2,17.9856115107914,22.3021582733813,0,20.1438848920863,32.3741007194245,5.75539568345324,0,1.43884892086331
"E00033520",102,30,35,0,0,2,34,0,1,29.4117647058824,34.3137254901961,0,0,1.96078431372549,33.3333333333333,0,0.980392156862745
"E00033521",142,15,27,0,8,29,59,1,3,10.5633802816901,19.0140845070423,0,5.63380281690141,20.4225352112676,41.5492957746479,0.704225352112676,2.11267605633803
"E00033522",151,19,29,1,0,45,53,4,0,12.5827814569536,19.205298013245,0.662251655629139,0,29.8013245033113,35.0993377483444,2.64900662251656,0
"E00033523",144,53,50,0,1,2,37,1,0,36.8055555555556,34.7222222222222,0,0.694444444444444,1.38888888888889,25.6944444444444,0.694444444444444,0
"E00033524",217,43,74,0,4,30,63,3,0,19.815668202765,34.1013824884793,0,1.84331797235023,13.8248847926267,29.0322580645161,1.38248847926267,0
"E00033525",131,42,50,0,8,23,6,1,1,32.0610687022901,38.1679389312977,0,6.10687022900763,17.5572519083969,4.58015267175572,0.763358778625954,0.763358778625954
"E00033526",128,30,49,0,1,13,32,1,2,23.4375,38.28125,0,0.78125,10.15625,25,0.78125,1.5625
"E00033527",153,48,62,2,13,19,7,1,1,31.3725490196078,40.5228758169935,1.30718954248366,8.49673202614379,12.4183006535948,4.57516339869281,0.65359477124183,0.65359477124183
"E00033528",126,33,48,0,4,28,8,3,2,26.1904761904762,38.0952380952381,0,3.17460317460317,22.2222222222222,6.34920634920635,2.38095238095238,1.58730158730159
"E00033530",145,46,89,0,1,2,5,0,2,31.7241379310345,61.3793103448276,0,0.689655172413793,1.37931034482759,3.44827586206897,0,1.37931034482759
"E00033531",134,56,67,0,1,5,4,0,1,41.7910447761194,50,0,0.746268656716418,3.73134328358209,2.98507462686567,0,0.746268656716418
"E00033532",166,72,59,0,5,14,11,1,4,43.3734939759036,35.5421686746988,0,3.01204819277108,8.43373493975904,6.62650602409639,0.602409638554217,2.40963855421687
"E00033533",96,39,48,0,2,0,6,0,1,40.625,50,0,2.08333333333333,0,6.25,0,1.04166666666667
"E00033534",124,35,36,0,3,21,23,3,3,28.2258064516129,29.0322580645161,0,2.41935483870968,16.9354838709677,18.5483870967742,2.41935483870968,2.41935483870968
"E00033535",133,58,50,0,0,1,21,1,2,43.609022556391,37.593984962406,0,0,0.75187969924812,15.7894736842105,0.75187969924812,1.50375939849624
"E00033536",127,40,53,2,2,14,11,3,2,31.496062992126,41.7322834645669,1.5748031496063,1.5748031496063,11.0236220472441,8.66141732283465,2.36220472440945,1.5748031496063
"E00033537",132,42,54,1,1,22,7,1,4,31.8181818181818,40.9090909090909,0.757575757575758,0.757575757575758,16.6666666666667,5.3030303030303,0.757575757575758,3.03030303030303
"E00033538",147,66,57,0,1,2,17,3,1,44.8979591836735,38.7755102040816,0,0.680272108843537,1.36054421768707,11.5646258503401,2.04081632653061,0.680272108843537
"E00033539",130,41,67,0,3,4,10,4,1,31.5384615384615,51.5384615384615,0,2.30769230769231,3.07692307692308,7.69230769230769,3.07692307692308,0.769230769230769
"E00033540",135,39,52,1,4,0,31,5,3,28.8888888888889,38.5185185185185,0.740740740740741,2.96296296296296,0,22.962962962963,3.7037037037037,2.22222222222222
"E00033541",129,47,56,1,0,7,15,1,2,36.4341085271318,43.4108527131783,0.775193798449612,0,5.42635658914729,11.6279069767442,0.775193798449612,1.55038759689922
"E00033542",124,46,37,0,0,0,35,2,4,37.0967741935484,29.8387096774194,0,0,0,28.2258064516129,1.61290322580645,3.2258064516129
"E00033543",120,38,31,0,10,18,16,4,3,31.6666666666667,25.8333333333333,0,8.33333333333333,15,13.3333333333333,3.33333333333333,2.5
"E00033544",104,35,43,0,0,1,24,0,1,33.6538461538462,41.3461538461538,0,0,0.961538461538462,23.0769230769231,0,0.961538461538462
"E00033545",121,50,31,0,6,11,19,1,3,41.3223140495868,25.6198347107438,0,4.95867768595041,9.09090909090909,15.702479338843,0.826446280991736,2.47933884297521
"E00033546",148,47,46,0,6,34,14,0,1,31.7567567567568,31.0810810810811,0,4.05405405405405,22.972972972973,9.45945945945946,0,0.675675675675676
"E00033547",126,36,48,0,0,6,33,3,0,28.5714285714286,38.0952380952381,0,0,4.76190476190476,26.1904761904762,2.38095238095238,0
"E00033548",113,25,44,0,0,4,33,2,5,22.1238938053097,38.9380530973451,0,0,3.53982300884956,29.2035398230088,1.76991150442478,4.42477876106195
