"GeographyCode","KS106EW0001","KS106EW0002","KS106EW0003","KS106EW0004","KS106EW0005","KS106EW0006","KS106EW0007","KS106EW0008","KS106EW0009","KS106EW0010","KS106EW0011","KS106EW0012","KS106EW0013"
"E01006734",625,103,217,244,102,61,173,16.48,34.72,39.04,16.32,9.76,27.68
"E01006735",571,74,211,196,80,46,175,12.9597197898424,36.9527145359019,34.3257443082312,14.0105078809107,8.05604203152364,30.6479859894921
"E01006736",582,69,181,208,73,55,138,11.8556701030928,31.0996563573883,35.7388316151203,12.5429553264605,9.45017182130584,23.7113402061856
"E01006737",562,55,189,202,64,51,169,9.7864768683274,33.6298932384342,35.9430604982206,11.3879003558719,9.07473309608541,30.0711743772242
"E01006738",662,74,222,218,90,49,197,11.178247734139,33.5347432024169,32.9305135951662,13.595166163142,7.40181268882175,29.7583081570997
"E01006739",707,103,225,274,108,71,208,14.5685997171146,31.8246110325318,38.7553041018388,15.2758132956153,10.04243281471,29.4200848656294
"E01006740",604,85,257,173,60,57,209,14.0728476821192,42.5496688741722,28.6423841059603,9.93377483443709,9.43708609271523,34.6026490066225
"E01006741",778,71,281,245,83,54,233,9.12596401028278,36.1182519280206,31.4910025706941,10.6683804627249,6.94087403598972,29.9485861182519
"E01006742",591,30,172,172,72,32,140,5.0761421319797,29.1032148900169,29.1032148900169,12.1827411167513,5.41455160744501,23.6886632825719
"E01006743",1008,73,260,318,137,67,226,7.24206349206349,25.7936507936508,31.547619047619,13.5912698412698,6.6468253968254,22.4206349206349
"E01006744",739,46,218,190,93,31,169,6.22462787550744,29.4993234100135,25.7104194857916,12.5845737483085,4.19485791610284,22.8687415426252
"E01006745",907,83,248,253,109,48,181,9.15104740904079,27.3428886438809,27.8941565600882,12.0176405733186,5.29217199558986,19.9558985667034
"E01006746",655,57,294,146,50,46,204,8.70229007633588,44.8854961832061,22.2900763358779,7.63358778625954,7.02290076335878,31.1450381679389
"E01006747",857,30,407,104,46,18,176,3.50058343057176,47.4912485414236,12.1353558926488,5.36756126021004,2.10035005834306,20.536756126021
"E01006748",756,36,311,116,45,21,146,4.76190476190476,41.1375661375661,15.3439153439153,5.95238095238095,2.77777777777778,19.3121693121693
"E01006751",831,99,362,235,90,68,246,11.913357400722,43.5619735258724,28.2791817087846,10.8303249097473,8.18291215403129,29.6028880866426
"E01006752",489,40,202,118,46,22,119,8.1799591002045,41.3087934560327,24.1308793456033,9.40695296523517,4.49897750511247,24.3353783231084
"E01006753",666,101,229,243,114,59,172,15.1651651651652,34.3843843843844,36.4864864864865,17.1171171171171,8.85885885885886,25.8258258258258
"E01006754",781,74,321,225,92,50,252,9.47503201024328,41.101152368758,28.809218950064,11.7797695262484,6.40204865556978,32.2663252240717
"E01006755",690,116,262,245,96,70,207,16.8115942028986,37.9710144927536,35.5072463768116,13.9130434782609,10.1449275362319,30
"E01006756",757,117,244,313,143,61,179,15.4557463672391,32.2324966974901,41.3474240422721,18.89035667107,8.05812417437252,23.6459709379128
"E01006757",621,103,201,245,113,50,162,16.5861513687601,32.3671497584541,39.4524959742351,18.1964573268921,8.05152979066023,26.0869565217391
"E01006758",639,89,199,235,110,57,189,13.9280125195618,31.1424100156495,36.7762128325509,17.2143974960876,8.92018779342723,29.5774647887324
"E01006759",460,22,144,139,48,27,105,4.78260869565217,31.304347826087,30.2173913043478,10.4347826086957,5.8695652173913,22.8260869565217
"E01006760",826,34,358,126,51,28,239,4.11622276029056,43.3414043583535,15.2542372881356,6.17433414043584,3.38983050847458,28.9346246973366
"E01006761",793,49,327,191,71,37,242,6.17906683480454,41.2358133669609,24.0857503152585,8.95334174022699,4.66582597730139,30.5170239596469
"E01006762",725,73,252,234,77,57,199,10.0689655172414,34.7586206896552,32.2758620689655,10.6206896551724,7.86206896551724,27.448275862069
"E01006763",652,61,195,208,84,35,156,9.3558282208589,29.9079754601227,31.9018404907975,12.8834355828221,5.3680981595092,23.9263803680982
"E01006764",667,66,201,203,79,40,171,9.89505247376312,30.1349325337331,30.4347826086957,11.8440779610195,5.99700149925037,25.6371814092954
"E01006765",659,48,234,199,54,46,170,7.28376327769347,35.5083459787557,30.1972685887709,8.19423368740516,6.98027314112291,25.7966616084977
"E01006766",574,69,174,196,88,47,120,12.0209059233449,30.3135888501742,34.1463414634146,15.3310104529617,8.18815331010453,20.9059233449477
"E01006767",779,67,239,254,132,53,167,8.6007702182285,30.6803594351733,32.6059050064185,16.9448010269576,6.80359435173299,21.4377406931964
"E01006768",587,23,198,139,40,39,129,3.91822827938671,33.7308347529813,23.679727427598,6.81431005110733,6.64395229982964,21.9761499148211
"E01006769",712,46,365,142,54,32,310,6.46067415730337,51.2640449438202,19.9438202247191,7.58426966292135,4.49438202247191,43.5393258426966
"E01006770",445,31,171,135,56,36,133,6.96629213483146,38.4269662921348,30.3370786516854,12.5842696629213,8.08988764044944,29.8876404494382
"E01006771",694,63,307,184,71,42,238,9.07780979827089,44.2363112391931,26.5129682997118,10.2305475504323,6.05187319884726,34.2939481268012
"E01006772",480,16,183,119,38,24,150,3.33333333333333,38.125,24.7916666666667,7.91666666666667,5,31.25
"E01006773",554,10,151,180,60,29,111,1.80505415162455,27.2563176895307,32.4909747292419,10.8303249097473,5.23465703971119,20.0361010830325
"E01006774",552,19,129,201,58,29,95,3.44202898550725,23.3695652173913,36.4130434782609,10.5072463768116,5.2536231884058,17.2101449275362
"E01006775",556,43,240,149,52,33,184,7.73381294964029,43.1654676258993,26.7985611510791,9.35251798561151,5.93525179856115,33.0935251798561
"E01006776",844,45,350,179,64,56,276,5.33175355450237,41.4691943127962,21.2085308056872,7.58293838862559,6.63507109004739,32.7014218009479
"E01006778",1124,109,444,273,109,77,354,9.69750889679715,39.5017793594306,24.288256227758,9.69750889679715,6.85053380782918,31.4946619217082
"E01006779",902,131,377,267,105,67,317,14.5232815964523,41.7960088691796,29.6008869179601,11.6407982261641,7.42793791574279,35.1441241685144
"E01006780",619,29,178,189,73,38,143,4.68497576736672,28.7560581583199,30.5331179321486,11.7932148626817,6.1389337641357,23.1017770597738
"E01006781",600,15,145,191,62,40,138,2.5,24.1666666666667,31.8333333333333,10.3333333333333,6.66666666666667,23
"E01006782",691,25,214,197,81,36,156,3.61794500723589,30.9696092619392,28.5094066570188,11.7221418234443,5.20984081041968,22.575976845152
"E01006783",645,41,171,221,81,32,150,6.35658914728682,26.5116279069767,34.2635658914729,12.5581395348837,4.96124031007752,23.2558139534884
"E01006784",586,18,131,177,79,27,122,3.07167235494881,22.3549488054608,30.2047781569966,13.481228668942,4.60750853242321,20.8191126279863
"E01006785",781,56,244,227,93,48,189,7.17029449423816,31.2419974391805,29.0653008962868,11.9078104993598,6.14596670934699,24.1997439180538
"E01006786",764,20,207,233,83,48,172,2.61780104712042,27.0942408376963,30.4973821989529,10.8638743455497,6.282722513089,22.5130890052356
"E01006787",691,44,233,191,66,46,148,6.36758321273517,33.7192474674385,27.6410998552822,9.55137481910275,6.65701881331404,21.4182344428365
"E01006788",681,56,147,275,117,62,132,8.22320117474302,21.5859030837004,40.3817914831131,17.1806167400881,9.10425844346549,19.3832599118943
"E01006790",801,89,305,243,104,45,245,11.1111111111111,38.0774032459426,30.3370786516854,12.9837702871411,5.61797752808989,30.5867665418227
"E01006791",873,62,373,185,78,44,276,7.10194730813287,42.7262313860252,21.1912943871707,8.93470790378007,5.04009163802978,31.6151202749141
"E01006792",557,6,206,147,48,16,138,1.07719928186715,36.983842010772,26.3913824057451,8.61759425493716,2.87253141831239,24.7755834829443
"E01006793",759,35,296,155,74,15,230,4.61133069828722,38.9986824769433,20.4216073781291,9.74967061923584,1.97628458498024,30.3030303030303
"E01006794",711,21,211,174,72,22,144,2.9535864978903,29.676511954993,24.4725738396624,10.126582278481,3.09423347398031,20.253164556962
"E01006795",628,9,190,157,57,25,130,1.43312101910828,30.2547770700637,25,9.07643312101911,3.98089171974522,20.7006369426752
"E01006796",581,8,170,188,53,27,129,1.37693631669535,29.2598967297762,32.3580034423408,9.12220309810671,4.64716006884682,22.2030981067126
"E01006797",707,34,278,179,66,51,212,4.80905233380481,39.3210749646393,25.3182461103253,9.33521923620934,7.21357850070721,29.98585572843
"E01006798",609,16,203,143,45,17,145,2.62725779967159,33.3333333333333,23.4811165845649,7.38916256157635,2.79146141215107,23.8095238095238
"E01006799",1145,24,634,123,50,20,474,2.09606986899563,55.3711790393013,10.7423580786026,4.36681222707424,1.74672489082969,41.3973799126638
"E01006800",679,7,313,115,44,19,185,1.03092783505155,46.0972017673049,16.9366715758468,6.48011782032401,2.79823269513991,27.2459499263623
"E01006801",609,3,249,111,38,11,159,0.492610837438424,40.8866995073892,18.2266009852217,6.23973727422003,1.80623973727422,26.1083743842365
"E01032505",563,31,184,167,64,26,154,5.50621669626998,32.6820603907638,29.6625222024867,11.3676731793961,4.61811722912966,27.3534635879218
"E01032506",656,35,208,146,68,27,165,5.33536585365854,31.7073170731707,22.2560975609756,10.3658536585366,4.11585365853659,25.1524390243902
"E01032507",666,29,141,145,62,25,121,4.35435435435435,21.1711711711712,21.7717717717718,9.30930930930931,3.75375375375375,18.1681681681682
"E01032508",847,75,336,221,84,65,258,8.85478158205431,39.6694214876033,26.0920897284534,9.91735537190083,7.6741440377804,30.4604486422668
"E01032509",665,67,197,224,108,45,161,10.0751879699248,29.6240601503759,33.6842105263158,16.2406015037594,6.76691729323308,24.2105263157895
"E01032510",776,39,206,250,105,50,184,5.02577319587629,26.5463917525773,32.2164948453608,13.5309278350515,6.44329896907216,23.7113402061856
"E01032511",616,52,195,165,58,30,152,8.44155844155844,31.6558441558442,26.7857142857143,9.41558441558442,4.87012987012987,24.6753246753247
"E01033747",496,65,253,142,62,39,194,13.1048387096774,51.008064516129,28.6290322580645,12.5,7.86290322580645,39.1129032258064
"E01033748",772,22,105,66,48,7,64,2.84974093264249,13.6010362694301,8.54922279792746,6.21761658031088,0.906735751295337,8.29015544041451
"E01033749",1039,7,861,26,12,8,35,0.673724735322425,82.8681424446583,2.50240615976901,1.15495668912416,0.769971126082772,3.36862367661213
"E01033750",905,12,145,62,42,6,72,1.32596685082873,16.0220994475138,6.85082872928177,4.64088397790055,0.662983425414365,7.95580110497237
"E01033751",603,29,151,69,22,23,104,4.80928689883914,25.0414593698176,11.4427860696517,3.64842454394693,3.81426202321725,17.2470978441128
"E01033752",790,7,136,30,22,1,42,0.886075949367089,17.2151898734177,3.79746835443038,2.78481012658228,0.126582278481013,5.31645569620253
"E01033753",714,10,123,24,19,2,27,1.40056022408964,17.2268907563025,3.36134453781513,2.66106442577031,0.280112044817927,3.78151260504202
"E01033754",838,21,217,60,26,14,141,2.50596658711217,25.8949880668258,7.15990453460621,3.10262529832936,1.67064439140811,16.8257756563246
"E01033755",675,11,83,29,21,4,32,1.62962962962963,12.2962962962963,4.2962962962963,3.11111111111111,0.592592592592593,4.74074074074074
"E01033756",733,11,203,28,18,2,43,1.50068212824011,27.6944065484311,3.81991814461119,2.45566166439291,0.272851296043656,5.86630286493861
"E01033757",715,14,418,39,21,5,108,1.95804195804196,58.4615384615385,5.45454545454545,2.93706293706294,0.699300699300699,15.1048951048951
"E01033758",475,10,254,34,9,6,76,2.10526315789474,53.4736842105263,7.1578947368421,1.89473684210526,1.26315789473684,16
"E01033759",480,51,140,168,73,36,124,10.625,29.1666666666667,35,15.2083333333333,7.5,25.8333333333333
"E01033760",529,4,198,12,4,4,56,0.756143667296786,37.4291115311909,2.26843100189036,0.756143667296786,0.756143667296786,10.586011342155
"E01033761",832,5,183,17,11,3,48,0.600961538461539,21.9951923076923,2.04326923076923,1.32211538461538,0.360576923076923,5.76923076923077
"E01033762",456,2,192,18,9,5,72,0.43859649122807,42.1052631578947,3.94736842105263,1.97368421052632,1.09649122807018,15.7894736842105
"E01033763",820,34,440,97,23,23,328,4.14634146341463,53.6585365853659,11.8292682926829,2.80487804878049,2.80487804878049,40
"E01033764",1172,114,592,233,87,66,448,9.72696245733788,50.5119453924915,19.8805460750853,7.42320819112628,5.63139931740614,38.2252559726962
"E01033765",659,72,220,170,65,38,179,10.9256449165402,33.3839150227618,25.7966616084977,9.86342943854325,5.76631259484067,27.1623672230652
"E01033766",424,11,96,80,29,17,70,2.59433962264151,22.6415094339623,18.8679245283019,6.83962264150943,4.00943396226415,16.5094339622642
"E01033767",562,67,191,150,59,33,159,11.9217081850534,33.9857651245552,26.6903914590747,10.4982206405694,5.87188612099644,28.2918149466192
"E01033768",835,19,378,78,34,13,249,2.27544910179641,45.2694610778443,9.34131736526946,4.07185628742515,1.55688622754491,29.8203592814371
