"GeographyCode","QS411EW0001","QS411EW0002","QS411EW0003","QS411EW0004","QS411EW0005","QS411EW0006","QS411EW0007"
"E00033747",146,0,3,37,91,13,2
"E00033748",119,0,3,46,65,5,0
"E00033749",118,0,2,36,62,18,0
"E00033750",137,0,0,30,52,50,5
"E00033752",189,1,7,50,109,20,2
"E00033753",108,0,0,27,70,10,1
"E00033754",126,0,2,30,79,14,1
"E00033755",118,1,1,11,53,47,5
"E00033756",133,0,1,53,75,3,1
"E00033758",112,0,1,47,57,7,0
"E00033759",99,0,32,18,31,17,1
"E00033762",122,0,5,50,31,31,5
"E00033763",125,1,0,26,78,16,4
"E00033764",133,0,0,5,90,38,0
"E00033765",131,0,8,42,34,44,3
"E00033766",123,0,1,12,39,66,5
"E00033767",117,0,0,38,65,13,1
"E00033768",116,1,0,49,52,13,1
"E00033769",130,0,19,71,37,1,2
"E00033770",127,0,0,1,21,102,3
"E00033771",132,0,0,15,75,39,3
"E00033773",114,0,5,39,51,17,2
"E00033774",130,0,6,59,57,8,0
"E00033775",185,1,9,43,89,39,4
"E00033776",146,1,53,8,76,6,2
"E00033777",109,0,0,45,43,19,2
"E00033778",128,0,1,29,84,14,0
"E00033779",132,1,12,57,47,13,2
"E00033780",104,0,0,10,85,8,1
"E00033781",170,0,15,60,74,21,0
"E00033782",131,0,1,58,60,11,1
"E00033783",120,0,1,29,40,46,4
"E00033784",189,1,6,24,142,15,1
"E00033785",128,0,6,26,75,19,2
"E00033786",140,0,0,3,28,102,7
"E00033787",130,0,0,9,80,36,5
"E00033788",107,0,0,15,46,42,4
"E00033789",105,0,0,13,66,26,0
"E00033790",109,0,1,7,62,38,1
"E00033791",150,0,0,32,114,4,0
"E00033792",80,0,0,6,61,11,2
"E00033793",134,1,1,9,122,0,1
"E00033794",117,0,0,1,109,5,2
"E00033795",119,1,0,30,83,5,0
"E00033796",89,0,2,4,77,4,2
"E00033797",106,0,2,27,65,10,2
"E00033798",136,0,0,6,47,76,7
"E00033799",117,0,0,30,55,28,4
"E00033800",84,0,1,36,44,3,0
"E00033801",128,0,0,63,58,7,0
"E00033802",76,1,0,32,37,6,0
"E00033803",120,0,0,40,58,21,1
"E00033804",120,0,13,37,47,20,3
"E00033805",97,0,13,35,38,11,0
"E00033806",122,2,58,52,5,3,2
"E00033807",227,0,90,67,47,14,9
"E00033808",92,0,5,13,53,19,2
"E00033810",145,0,17,116,9,2,1
"E00033811",218,0,38,57,92,21,10
"E00033812",177,0,38,54,78,6,1
"E00033813",207,2,58,66,60,11,10
"E00033814",165,0,10,91,60,1,3
"E00033815",168,0,18,109,36,5,0
"E00033816",130,1,11,57,54,3,4
"E00033818",141,0,37,38,57,6,3
"E00033819",142,2,58,64,16,1,1
"E00033820",141,0,8,122,10,1,0
"E00033821",113,1,69,30,5,2,6
"E00033822",159,0,17,52,80,9,1
"E00033823",58,0,4,12,32,8,2
"E00033824",165,3,8,62,70,18,4
"E00033825",135,2,3,69,54,5,2
"E00033826",176,0,70,83,14,5,4
"E00033827",152,0,87,40,9,5,11
"E00033828",155,3,8,89,50,4,1
"E00033829",142,1,79,47,12,1,2
"E00033832",144,0,53,79,9,2,1
"E00033833",192,3,110,47,21,5,6
"E00033836",91,0,67,20,3,0,1
"E00033837",127,0,23,22,60,18,4
"E00033838",105,0,1,52,47,5,0
"E00033839",242,0,16,88,118,19,1
"E00033840",213,1,108,56,31,7,10
"E00033841",145,0,31,40,65,9,0
"E00033842",194,1,80,74,31,6,2
"E00033843",142,0,8,70,57,6,1
"E00033844",134,0,10,48,59,15,2
"E00033845",142,0,75,53,12,1,1
"E00033846",207,0,70,69,50,11,7
"E00033847",127,0,50,28,43,4,2
"E00033848",147,0,1,3,122,20,1
"E00033849",132,0,1,3,94,29,5
"E00033850",162,1,0,14,104,31,12
"E00033851",119,0,7,31,52,23,6
"E00033852",106,0,4,41,31,28,2
"E00033853",125,0,2,20,71,18,14
"E00033854",134,0,2,3,79,33,17
"E00033855",110,1,57,20,13,14,5
"E00033856",180,2,76,76,25,1,0
"E00033857",116,1,4,26,72,11,2
"E00033859",117,0,28,14,9,20,46
"E00033861",171,0,47,33,73,15,3
"E00033862",141,0,13,19,96,9,4
"E00033863",121,0,1,4,81,28,7
"E00033864",110,0,0,5,65,30,10
"E00033865",137,0,0,5,118,11,3
"E00033866",122,0,3,5,61,49,4
"E00033867",118,0,0,6,75,31,6
"E00033868",119,0,0,2,90,23,4
"E00033869",122,1,0,1,65,47,8
"E00033870",172,0,78,38,40,16,0
"E00033871",115,0,0,9,71,32,3
"E00033872",125,0,0,3,79,33,10
"E00033873",138,0,22,25,71,14,6
"E00033874",131,0,0,1,101,24,5
"E00033875",119,0,1,1,93,22,2
"E00033876",117,0,1,0,94,18,4
"E00033877",130,0,1,5,78,36,10
"E00033878",127,0,1,8,88,27,3
"E00033879",116,1,0,6,89,17,3
"E00033880",187,0,2,52,91,39,3
"E00033881",125,0,1,5,79,34,6
"E00033882",104,0,0,7,66,30,1
"E00033883",129,1,2,11,88,23,4
"E00033884",130,0,0,3,98,23,6
"E00033885",213,1,8,62,83,45,14
"E00033886",112,0,0,2,89,19,2
"E00033887",137,0,0,4,109,19,5
"E00033888",130,0,2,9,87,27,5
"E00033889",123,0,0,2,53,56,12
"E00033890",121,1,61,36,12,7,4
"E00033891",131,0,9,19,65,25,13
"E00033892",63,0,2,29,28,4,0
"E00033893",118,0,5,14,79,17,3
"E00033894",126,0,0,5,111,8,2
"E00033895",108,0,23,28,35,15,7
"E00033896",123,0,15,27,18,19,44
"E00033897",123,1,8,9,22,49,34
"E00033898",149,1,13,39,64,22,10
"E00033899",129,0,13,79,34,3,0
"E00033900",112,0,4,63,42,2,1
"E00033901",184,1,87,62,26,3,5
"E00033902",118,0,4,17,79,14,4
"E00033903",112,0,37,43,25,3,4
"E00033904",144,0,15,45,71,8,5
"E00033905",119,0,4,102,11,2,0
"E00033906",126,5,77,25,6,9,4
"E00033907",161,1,73,39,23,12,13
"E00033908",175,0,91,56,23,5,0
"E00033909",114,1,10,28,62,11,2
"E00033910",158,0,7,40,101,8,2
"E00033911",148,0,3,31,94,19,1
"E00033913",111,0,21,28,55,5,2
"E00033914",143,1,4,44,87,3,4
"E00033915",102,0,7,59,27,7,2
"E00033917",136,0,28,70,34,4,0
"E00033918",161,0,57,67,28,8,1
"E00033919",128,0,44,35,30,16,3
"E00033920",150,0,14,105,28,0,3
"E00033921",163,0,6,125,28,4,0
"E00033922",136,0,7,17,75,27,10
"E00033923",138,0,6,118,13,1,0
"E00033924",179,0,8,93,76,2,0
"E00033925",167,0,115,34,7,7,4
"E00033926",138,0,10,94,32,1,1
"E00033927",147,2,2,26,110,4,3
"E00033928",114,0,14,31,61,7,1
"E00033930",126,0,16,45,54,6,5
"E00033931",139,1,21,83,27,5,2
"E00033932",119,0,0,15,94,8,2
"E00033933",97,0,2,17,68,6,4
"E00033934",162,1,53,65,28,6,9
"E00033935",190,1,41,122,16,5,5
"E00033936",127,0,1,68,55,2,1
"E00033937",95,0,2,83,10,0,0
"E00033938",137,0,7,109,15,6,0
"E00033939",113,3,16,21,46,16,11
"E00033940",142,0,32,39,36,22,13
"E00033941",138,1,24,25,71,12,5
"E00033942",180,0,46,46,70,12,6
"E00033943",146,2,9,75,57,1,2
"E00033944",132,0,27,48,19,10,28
"E00033945",96,0,34,24,31,2,5
"E00033946",168,0,22,31,96,19,0
"E00033947",108,1,16,22,58,7,4
"E00033948",151,0,1,70,78,2,0
"E00033949",151,0,13,73,54,8,3
"E00033950",180,1,6,61,96,14,2
"E00033951",121,0,21,49,45,5,1
"E00033952",151,0,5,31,107,5,3
"E00033953",178,0,7,86,74,10,1
"E00033954",112,0,27,25,51,9,0
"E00033955",160,1,8,63,85,3,0
"E00033956",42,0,0,5,33,3,1
"E00033957",134,1,15,26,70,19,3
"E00033958",135,0,1,43,88,2,1
"E00033959",138,0,4,62,64,8,0
"E00033960",129,1,3,20,98,4,3
"E00033961",136,0,14,47,60,8,7
"E00033962",121,0,11,16,73,14,7
"E00033963",173,0,12,120,39,2,0
"E00033964",172,0,68,55,35,12,2
"E00033965",134,0,24,43,56,9,2
"E00033966",133,2,12,72,46,0,1
"E00033967",138,0,3,57,74,4,0
"E00033968",91,0,51,17,13,7,3
"E00033969",113,0,18,37,53,5,0
"E00033970",146,0,27,18,86,9,6
"E00033971",77,1,2,8,55,10,1
"E00033972",135,9,35,30,50,11,0
"E00033973",84,2,14,18,46,3,1
"E00033974",134,1,26,24,72,10,1
"E00033975",174,3,25,41,93,10,2
"E00033976",114,2,37,45,22,7,1
"E00033977",78,0,4,30,39,4,1
"E00033978",116,0,43,41,30,2,0
"E00033979",72,0,34,5,30,3,0
"E00033980",114,0,15,42,49,8,0
"E00033981",90,0,42,18,22,7,1
"E00033982",43,0,0,3,33,7,0
"E00033983",110,0,4,49,44,8,5
"E00033984",102,0,12,7,78,5,0
"E00033985",110,0,5,63,32,9,1
"E00033986",108,0,0,9,90,6,3
"E00033987",133,1,19,53,46,9,5
"E00033988",119,0,11,45,50,12,1
"E00033989",115,0,12,56,40,6,1
"E00033990",120,0,0,5,108,4,3
"E00033991",117,0,0,17,96,4,0
"E00033992",129,0,17,17,85,9,1
"E00033993",208,0,1,94,98,13,2
"E00033994",132,0,0,3,112,15,2
"E00033995",109,0,0,3,99,6,1
"E00033996",117,0,0,9,100,6,2
"E00033997",147,0,0,28,105,12,2
"E00033998",122,1,0,20,90,10,1
"E00033999",118,0,10,40,56,12,0
"E00034000",117,0,0,26,83,7,1
"E00034001",147,0,10,41,84,11,1
"E00034002",107,0,7,17,71,11,1
"E00034003",91,0,8,17,60,4,2
"E00034004",96,2,2,28,56,8,0
"E00034005",131,0,1,30,73,25,2
"E00034006",121,0,1,46,32,41,1
"E00034007",97,0,8,10,75,4,0
"E00034008",120,1,0,28,62,29,0
"E00034009",112,0,14,21,72,5,0
"E00034010",108,4,37,30,16,21,0
"E00034011",141,0,4,45,75,15,2
"E00034012",111,0,0,24,75,12,0
"E00034013",128,0,16,39,31,39,3
"E00034014",111,1,0,15,93,2,0
"E00034015",110,0,8,28,65,7,2
"E00034016",113,0,3,27,75,8,0
"E00034017",123,0,1,12,102,7,1
"E00034019",131,0,6,12,101,10,2
"E00034020",125,0,2,3,108,12,0
"E00034021",120,0,0,15,94,7,4
"E00034022",152,1,3,21,121,5,1
"E00034023",136,0,37,72,19,4,4
"E00034024",145,0,18,60,61,6,0
"E00034025",178,0,25,49,92,9,3
"E00034026",129,2,17,58,48,3,1
"E00034027",108,0,1,74,33,0,0
"E00034028",164,0,30,79,50,5,0
"E00034029",177,1,15,47,107,6,1
"E00034030",123,0,4,38,79,2,0
"E00034031",106,0,0,31,60,13,2
"E00034032",120,0,0,4,92,21,3
"E00034033",98,0,1,5,86,5,1
"E00034034",132,1,7,31,58,24,11
"E00034035",127,0,2,12,97,10,6
"E00034036",120,0,0,1,111,7,1
"E00034037",132,0,1,12,114,4,1
"E00034038",136,0,6,13,52,52,13
"E00034039",143,0,17,48,56,17,5
"E00034040",108,0,2,3,87,15,1
"E00034041",129,1,1,5,118,3,1
"E00034042",135,0,1,6,124,3,1
"E00034043",159,0,54,30,54,8,13
"E00034044",130,1,8,7,99,12,3
"E00034045",152,0,0,64,84,4,0
"E00034046",133,0,11,41,75,6,0
"E00034047",129,1,10,51,46,17,4
"E00034048",117,0,1,3,111,2,0
"E00034049",130,0,1,42,81,5,1
"E00034050",135,0,1,7,117,7,3
"E00034051",106,0,0,100,5,1,0
"E00034052",119,0,1,44,72,1,1
"E00034053",157,0,15,46,82,12,2
"E00034054",133,0,0,10,120,2,1
"E00034055",162,2,45,45,48,11,11
"E00034056",139,0,4,119,13,1,2
"E00034057",112,0,1,59,49,2,1
"E00034058",152,0,72,28,45,6,1
"E00034059",187,0,1,67,111,2,6
"E00034061",142,0,1,5,130,6,0
"E00034062",190,0,19,49,76,32,14
"E00034063",145,1,11,18,44,30,41
"E00034064",119,0,8,3,29,23,56
"E00034065",126,0,8,28,67,18,5
"E00034066",143,0,36,63,41,2,1
"E00034067",131,0,5,49,66,8,3
"E00034068",144,0,15,60,39,18,12
"E00034069",167,1,8,41,61,43,13
"E00034070",157,0,15,108,32,2,0
"E00034071",182,0,9,86,75,9,3
"E00034072",151,0,36,57,44,11,3
"E00034073",101,0,2,25,45,18,11
"E00034074",171,2,2,138,27,1,1
"E00034075",152,0,4,141,6,0,1
"E00034076",143,1,6,69,50,15,2
"E00034077",147,1,3,127,14,1,1
"E00034078",140,0,22,86,22,8,2
"E00034079",162,0,3,141,10,6,2
"E00034080",113,1,3,68,32,8,1
"E00034081",200,0,64,73,49,9,5
"E00034082",117,0,1,86,24,2,4
"E00034083",107,2,1,36,58,5,5
"E00034084",105,0,7,33,39,24,2
"E00034085",143,0,7,126,5,3,2
"E00034086",61,1,2,21,32,3,2
"E00034087",91,0,3,23,41,16,8
"E00034088",161,0,4,145,10,1,1
"E00034089",99,0,2,3,62,20,12
"E00034090",114,0,6,8,63,25,12
"E00034091",73,0,0,4,26,26,17
"E00034092",84,0,0,6,51,23,4
"E00034093",158,0,51,15,53,24,15
"E00034094",141,0,14,16,59,34,18
"E00034095",134,0,14,88,26,6,0
"E00034096",126,0,4,9,64,40,9
"E00034097",109,2,2,5,63,22,15
"E00034098",125,0,3,10,88,20,4
"E00034099",102,3,5,12,41,17,24
"E00034100",150,0,4,59,75,10,2
"E00034101",152,0,3,93,51,4,1
"E00034102",138,0,5,85,45,3,0
"E00034104",153,0,12,41,89,8,3
"E00034105",150,1,16,42,61,18,12
"E00034106",86,0,8,23,30,18,7
"E00034107",128,1,0,43,68,12,4
"E00034108",121,1,37,60,20,1,2
"E00034109",102,0,10,70,17,4,1
"E00034110",143,0,11,28,84,9,11
"E00034111",121,0,3,38,71,7,2
"E00034113",116,0,6,4,101,5,0
"E00034114",123,0,1,1,112,7,2
"E00034115",113,0,3,2,103,4,1
"E00034116",153,0,1,35,113,2,2
"E00034117",124,0,1,50,71,1,1
"E00034118",92,0,0,3,85,2,2
"E00034119",124,0,1,6,116,1,0
"E00034120",103,0,0,2,96,4,1
"E00034121",117,0,2,7,104,3,1
"E00034122",128,0,0,0,124,2,2
"E00034123",137,2,1,2,129,0,3
"E00034124",127,1,0,1,122,2,1
"E00034125",125,0,0,40,76,8,1
"E00034126",148,0,0,55,81,10,2
"E00034127",126,0,1,17,95,13,0
"E00034130",117,1,1,1,105,6,3
"E00034131",152,0,0,1,144,5,2
"E00034132",91,0,1,28,49,12,1
"E00034133",101,1,0,1,86,7,6
"E00034134",133,0,3,4,121,2,3
"E00034135",117,0,6,90,19,1,1
"E00034136",136,0,4,4,122,6,0
"E00034137",108,0,4,13,85,3,3
"E00034138",129,1,2,18,106,1,1
"E00034139",118,0,2,14,97,5,0
"E00034140",98,0,0,0,94,4,0
"E00034141",111,0,33,31,45,1,1
"E00034142",146,1,0,2,132,8,3
"E00034143",123,0,0,2,110,7,4
"E00034144",136,0,0,6,121,4,5
"E00034145",106,0,11,4,80,11,0
"E00034146",120,0,1,5,109,2,3
"E00034147",106,0,0,2,102,1,1
"E00034148",149,0,0,1,145,1,2
"E00034149",118,0,2,2,109,3,2
"E00034150",92,0,0,1,89,1,1
"E00034151",119,0,1,1,116,0,1
"E00034152",127,0,0,1,122,2,2
"E00034153",133,0,0,5,125,3,0
"E00034154",140,0,13,5,117,4,1
"E00034155",148,1,6,29,78,31,3
"E00034156",104,0,33,15,52,3,1
"E00034157",133,0,4,32,97,0,0
"E00034158",140,1,3,4,125,5,2
"E00034159",121,0,2,7,99,12,1
"E00034160",111,0,0,2,101,8,0
"E00034161",131,1,9,60,56,4,1
"E00034162",143,0,11,49,53,19,11
"E00034163",118,0,2,33,79,4,0
"E00034164",158,2,34,55,47,18,2
"E00034165",93,0,1,20,64,6,2
"E00034167",194,5,3,123,56,4,3
"E00034168",127,0,1,1,116,8,1
"E00034169",152,4,71,39,11,9,18
"E00034170",119,0,8,1,97,10,3
"E00034171",113,1,6,8,91,3,4
"E00034172",127,2,5,3,110,6,1
"E00034173",122,0,0,83,36,3,0
"E00034174",111,0,2,7,100,2,0
"E00034175",116,1,27,17,56,14,1
"E00034176",81,0,2,46,31,1,1
"E00034177",134,0,6,73,42,9,4
"E00034178",160,0,20,93,44,3,0
"E00034180",153,0,7,66,70,7,3
"E00034182",72,0,14,28,27,3,0
"E00034184",121,2,1,90,22,3,3
"E00034185",117,0,1,51,63,2,0
"E00034187",137,0,72,26,37,0,2
"E00034188",142,0,1,21,119,1,0
"E00034189",119,0,2,11,99,5,2
"E00034190",103,0,0,4,95,4,0
"E00034191",110,0,0,39,65,4,2
"E00034192",152,0,1,34,112,4,1
"E00034193",125,0,0,6,116,3,0
"E00034194",105,0,2,38,62,3,0
"E00034195",106,0,12,12,76,5,1
"E00034196",141,0,0,47,94,0,0
"E00034197",135,1,1,8,121,3,1
"E00034199",130,2,6,44,66,10,2
"E00034200",128,0,18,33,47,12,18
"E00034201",157,1,60,69,14,9,4
"E00034202",124,0,0,18,90,11,5
"E00034203",173,1,1,67,66,31,7
"E00034208",156,0,78,41,32,2,3
"E00034209",115,1,56,32,18,7,1
"E00034211",126,0,16,60,35,13,2
"E00034212",141,1,59,20,45,9,7
"E00034213",203,0,47,47,90,15,4
"E00034215",50,0,4,11,23,9,3
"E00034216",205,0,26,108,64,6,1
"E00034219",142,0,30,77,28,2,5
"E00034221",128,2,14,17,86,7,2
"E00034222",202,1,71,57,57,8,8
"E00034223",126,1,29,56,36,3,1
"E00034224",137,0,8,28,63,27,11
"E00034225",140,0,2,42,66,27,3
"E00034227",128,0,2,16,71,26,13
"E00034228",149,2,3,39,63,33,9
"E00034230",150,1,5,37,63,38,6
"E00034231",156,0,28,34,50,26,18
"E00034234",147,0,0,35,107,3,2
"E00034235",127,2,0,30,89,5,1
"E00034236",144,0,20,45,55,24,0
"E00034237",133,1,8,27,94,3,0
"E00034238",53,0,1,9,37,6,0
"E00034239",144,0,4,49,83,6,2
"E00034240",134,0,18,47,64,2,3
"E00034241",127,0,9,28,84,4,2
"E00034242",115,0,8,36,47,23,1
"E00034243",172,0,13,51,93,13,2
"E00034244",117,0,1,3,109,4,0
"E00034245",128,1,9,36,80,2,0
"E00034246",121,0,0,4,110,5,2
"E00034247",126,0,18,37,68,1,2
"E00034248",116,0,40,27,47,1,1
"E00034249",147,1,64,34,38,9,1
"E00034250",168,0,33,31,101,1,2
"E00034251",143,1,43,39,52,8,0
"E00034252",183,0,2,57,119,3,2
"E00034253",168,0,29,26,105,5,3
"E00034254",144,0,4,35,102,1,2
"E00034255",136,0,0,10,120,3,3
"E00034256",139,0,1,45,85,6,2
"E00034257",150,0,53,37,56,3,1
"E00034258",133,0,5,12,102,11,3
"E00034259",131,1,19,20,81,7,3
"E00034260",117,0,4,43,48,21,1
"E00034261",108,0,1,37,63,4,3
"E00034262",121,0,6,25,79,9,2
"E00034263",122,2,42,24,44,8,2
"E00034264",140,0,16,54,53,17,0
"E00034265",238,0,9,68,140,18,3
"E00034266",140,0,6,39,74,14,7
"E00034267",99,0,6,1,33,37,22
"E00034268",207,0,33,85,65,20,4
"E00034269",109,3,45,36,22,0,3
"E00034270",145,0,26,40,45,16,18
"E00034271",118,0,0,14,96,7,1
"E00034272",168,1,41,60,32,21,13
"E00034273",95,0,42,25,13,4,11
"E00034274",124,6,46,31,13,16,12
"E00034275",117,0,3,3,107,1,3
"E00034276",127,0,1,10,103,7,6
"E00034277",104,0,2,5,90,5,2
"E00034278",127,1,13,15,40,39,19
"E00034279",189,8,114,44,7,5,11
"E00034280",122,0,99,20,2,1,0
"E00034281",109,2,74,18,5,3,7
"E00034282",180,1,28,14,92,29,16
"E00034283",157,1,11,26,85,19,15
"E00034284",123,1,18,17,45,28,14
"E00034285",141,0,19,14,107,1,0
"E00034286",121,1,1,4,108,7,0
"E00034287",116,1,0,26,85,2,2
"E00034288",128,0,2,6,117,1,2
"E00034289",109,1,4,53,47,1,3
"E00034290",115,0,6,15,84,9,1
"E00034291",100,0,8,50,38,4,0
"E00034292",112,0,3,9,82,18,0
"E00034293",136,0,2,47,84,3,0
"E00034294",234,0,10,52,139,31,2
"E00034295",103,1,1,34,63,2,2
"E00034296",136,0,0,41,76,12,7
"E00034297",129,0,21,11,64,26,7
"E00034298",148,0,7,10,111,18,2
"E00034299",120,0,0,77,40,1,2
"E00034300",105,2,1,4,91,5,2
"E00034301",136,0,27,51,52,5,1
"E00034302",117,0,0,3,106,8,0
"E00034303",138,0,1,52,83,0,2
"E00034304",133,1,70,7,16,17,22
"E00034305",132,0,15,52,57,6,2
"E00034306",140,0,22,65,32,10,11
"E00034307",120,2,43,35,23,5,12
"E00034308",151,1,4,13,127,4,2
"E00034309",120,0,18,20,56,15,11
"E00034310",149,2,41,29,34,26,17
"E00034311",132,0,2,67,53,9,1
"E00034312",144,1,7,65,68,1,2
"E00034313",140,0,17,34,72,15,2
"E00034314",119,0,0,59,59,1,0
"E00034315",168,0,37,99,30,2,0
"E00034316",111,1,4,21,82,2,1
"E00034317",185,0,19,85,71,8,2
"E00034318",106,1,0,13,87,4,1
"E00034319",161,1,23,47,64,24,2
"E00034320",94,0,33,19,26,15,1
"E00034321",47,0,0,11,31,5,0
"E00034322",127,0,20,15,79,13,0
"E00034323",142,0,24,17,98,3,0
"E00034324",128,0,2,38,84,3,1
"E00034325",126,0,15,28,73,10,0
"E00034326",119,0,2,21,86,10,0
"E00034327",108,0,0,8,82,14,4
"E00034328",125,0,1,11,74,34,5
"E00034329",112,1,0,19,89,2,1
"E00034330",103,0,1,9,86,7,0
"E00034331",116,0,1,24,90,0,1
"E00034332",146,0,16,38,80,11,1
"E00034333",138,0,9,15,102,12,0
"E00034334",140,0,47,58,35,0,0
"E00034335",95,0,3,13,60,17,2
"E00034336",106,0,6,26,66,7,1
"E00034337",140,0,1,0,135,4,0
"E00034338",107,0,2,20,73,10,2
"E00034339",120,0,1,4,75,32,8
"E00034340",93,0,0,3,84,4,2
"E00034341",136,0,0,4,119,11,2
"E00034342",94,0,1,8,73,12,0
"E00034343",103,1,1,14,77,8,2
"E00034344",105,0,0,7,83,11,4
"E00034345",83,0,0,1,52,29,1
"E00034346",76,0,19,30,20,5,2
"E00034347",122,0,24,30,51,16,1
"E00034348",111,0,0,33,77,1,0
"E00034349",119,0,1,60,51,7,0
"E00034350",139,0,42,45,41,10,1
"E00034351",179,0,30,72,74,2,1
"E00034352",114,0,4,44,61,4,1
"E00034353",121,0,1,52,62,6,0
"E00034354",150,0,50,56,36,8,0
"E00034355",172,0,12,70,73,16,1
"E00034356",78,0,1,26,46,5,0
"E00034358",173,0,4,77,78,12,2
"E00034359",111,0,3,46,56,6,0
"E00034360",80,1,9,27,35,8,0
"E00034361",101,1,15,46,36,2,1
"E00034362",127,0,47,42,33,4,1
"E00034363",129,0,3,53,66,6,1
"E00034364",124,1,8,66,39,10,0
"E00034365",152,0,24,44,70,14,0
"E00034366",179,0,61,40,52,23,3
"E00034368",136,0,7,61,60,7,1
"E00034369",125,0,0,73,49,3,0
"E00034371",119,0,12,43,53,10,1
"E00034372",117,0,2,34,73,7,1
"E00034373",122,0,33,59,10,20,0
"E00034374",121,0,5,34,76,5,1
"E00034375",159,0,0,2,139,17,1
"E00034376",132,0,10,2,96,24,0
"E00034377",127,0,0,3,117,7,0
"E00034378",130,0,0,8,105,6,11
"E00034379",161,0,8,20,128,2,3
"E00034380",128,0,1,2,77,40,8
"E00034381",222,0,4,10,148,53,7
"E00034382",163,0,23,43,43,44,10
"E00034383",158,0,1,4,91,56,6
"E00034384",127,0,23,15,53,34,2
"E00034386",203,0,95,16,37,32,23
"E00034387",153,0,39,69,31,13,1
"E00034388",137,0,36,46,41,13,1
"E00034389",93,0,1,5,82,4,1
"E00034390",143,0,15,23,52,41,12
"E00034391",153,0,3,18,86,42,4
"E00034392",124,0,0,6,104,12,2
"E00034393",111,0,0,3,104,2,2
"E00034394",127,1,1,5,115,3,2
"E00034395",119,1,7,75,32,2,2
"E00034396",136,1,1,51,76,6,1
"E00034397",134,0,0,13,113,7,1
"E00034398",139,0,44,41,28,11,15
"E00034399",161,0,30,21,66,20,24
"E00034400",138,0,12,68,51,6,1
"E00034401",167,4,49,6,54,39,15
"E00034402",129,0,12,10,54,37,16
"E00034403",145,0,33,19,89,3,1
"E00034404",126,0,8,13,92,11,2
"E00034405",148,0,4,7,120,8,9
"E00034406",151,1,26,16,74,21,13
"E00034409",156,0,20,14,82,31,9
"E00034410",130,0,12,4,104,8,2
"E00034412",176,0,88,29,27,20,12
"E00034413",117,0,0,11,97,7,2
"E00034414",110,0,0,9,93,7,1
"E00034415",176,2,53,44,54,5,18
"E00034416",138,1,0,9,121,7,0
"E00034417",122,0,0,41,80,0,1
"E00034418",158,0,0,5,135,17,1
"E00034419",113,0,15,30,61,6,1
"E00034420",106,0,9,30,55,9,3
"E00034421",132,0,34,25,54,15,4
"E00034422",138,1,8,31,80,17,1
"E00034424",118,0,8,32,67,11,0
"E00034425",147,3,13,34,92,4,1
"E00034426",220,7,56,72,77,8,0
"E00034427",141,0,36,71,32,0,2
"E00034428",148,1,4,69,68,6,0
"E00034429",146,0,6,108,32,0,0
"E00034430",150,0,4,132,12,2,0
"E00034431",108,0,3,11,78,9,7
"E00034432",164,1,21,38,62,37,5
"E00034433",123,1,1,13,83,23,2
"E00034434",145,0,1,18,37,71,18
"E00034435",138,0,5,14,69,41,9
"E00034436",152,0,38,35,20,41,18
"E00034437",172,3,28,45,79,15,2
"E00034438",117,0,2,53,49,5,8
"E00034439",137,0,15,60,15,25,22
"E00034440",135,2,20,6,94,11,2
"E00034441",122,0,1,2,100,17,2
"E00034442",142,0,16,31,71,21,3
"E00034443",132,0,0,27,83,18,4
"E00034444",128,0,1,60,42,21,4
"E00034445",120,0,1,20,45,47,7
"E00034446",186,1,10,59,74,29,13
"E00034447",111,0,1,3,37,51,19
"E00034448",112,0,2,27,49,29,5
"E00034449",93,0,12,34,19,22,6
"E00034451",150,0,21,89,33,6,1
"E00034453",143,0,27,61,51,4,0
"E00034454",218,0,82,131,5,0,0
"E00034455",99,0,1,5,69,23,1
"E00034456",96,0,0,4,77,11,4
"E00034457",100,0,0,19,57,20,4
"E00034458",101,0,0,10,62,26,3
"E00034459",127,0,0,3,95,24,5
"E00034460",109,0,2,37,46,21,3
"E00034461",110,0,6,70,22,11,1
"E00034462",110,0,0,35,51,21,3
"E00034463",89,0,0,3,25,40,21
"E00034464",119,0,0,27,77,14,1
"E00034465",112,0,0,14,44,42,12
"E00034466",132,0,0,24,89,13,6
"E00034467",111,1,1,6,38,53,12
"E00034468",121,0,0,7,87,21,6
"E00034469",98,1,0,6,28,39,24
"E00034470",124,0,0,6,45,43,30
"E00034471",128,0,0,20,54,41,13
"E00034472",162,0,11,62,51,36,2
"E00034473",134,0,1,26,52,42,13
"E00034474",202,1,45,103,43,8,2
"E00034475",130,2,26,36,65,1,0
"E00034476",137,0,39,20,60,16,2
"E00034477",136,0,3,13,81,32,7
"E00034478",202,0,41,76,67,13,5
"E00034479",132,0,22,9,46,39,16
"E00034480",153,1,48,97,5,1,1
"E00034481",137,4,49,18,56,8,2
"E00034482",130,0,87,30,10,2,1
"E00034483",141,0,29,16,90,6,0
"E00034484",149,1,22,48,73,4,1
"E00034485",127,1,7,11,84,22,2
"E00165671",173,0,13,52,95,11,2
"E00165713",52,0,1,5,21,14,11
"E00165714",53,0,0,1,43,8,1
"E00165715",199,1,43,108,37,10,0
"E00165716",161,0,17,51,69,23,1
"E00165717",76,0,24,7,13,29,3
"E00165718",175,0,8,56,88,19,4
"E00165719",133,0,52,29,21,18,13
