"GeographyCode","QS203EW0001","QS203EW0002","QS203EW0003","QS203EW0004","QS203EW0005","QS203EW0006","QS203EW0007","QS203EW0008","QS203EW0009","QS203EW0010","QS203EW0011","QS203EW0012","QS203EW0013","QS203EW0014","QS203EW0015","QS203EW0016","QS203EW0017","QS203EW0018","QS203EW0019","QS203EW0020","QS203EW0021","QS203EW0022","QS203EW0023","QS203EW0024","QS203EW0025","QS203EW0026","QS203EW0027","QS203EW0028","QS203EW0029","QS203EW0030","QS203EW0031","QS203EW0032","QS203EW0033","QS203EW0034","QS203EW0035","QS203EW0036","QS203EW0037","QS203EW0038","QS203EW0039","QS203EW0040","QS203EW0041","QS203EW0042","QS203EW0043","QS203EW0044","QS203EW0045","QS203EW0046","QS203EW0047","QS203EW0048","QS203EW0049","QS203EW0050","QS203EW0051","QS203EW0052","QS203EW0053","QS203EW0054","QS203EW0055","QS203EW0056","QS203EW0057","QS203EW0058","QS203EW0059","QS203EW0060","QS203EW0061","QS203EW0062","QS203EW0063","QS203EW0064","QS203EW0065","QS203EW0066","QS203EW0067","QS203EW0068","QS203EW0069","QS203EW0070","QS203EW0071","QS203EW0072","QS203EW0073","QS203EW0074","QS203EW0075","QS203EW0076","QS203EW0077","QS203EW0078"
"E00033354",214,201,196,192,2,1,1,0,0,1,0,0,0,1,3,3,3,0,2,0,0,0,1,0,0,0,0,0,0,0,0,9,0,4,0,0,4,5,0,0,1,4,0,0,4,0,0,0,2,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00033355",277,267,265,260,1,3,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,2,6,6,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00033356",350,337,335,331,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,9,0,0,0,0,0,0,0,9,4,2,0,3,0,0,0,0,0,2,2,2,0,0,0,0,0,0,1,0,1,1,0,0,0
"E00033357",266,257,254,250,0,1,3,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,5,5,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
"E00033358",221,196,194,191,0,1,2,0,0,0,0,0,0,0,2,2,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,1,0,10,10,0,0,13,0,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
"E00033359",324,315,303,292,8,2,1,0,0,0,0,0,0,5,7,7,2,0,1,0,0,1,0,5,0,3,0,2,0,0,0,2,0,1,0,1,0,1,0,0,0,0,1,0,4,0,0,0,1,1,0,0,3,0,0,1,0,2,0,0,0,0,1,1,1,0,0,0,0,0,0,2,0,2,2,0,0,0
"E00033360",354,344,340,327,1,4,8,0,0,0,0,0,0,3,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,6,4,1,3,1,0,1,0,1,0,0,1,0,0,0,0,0,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"E00033361",429,422,414,411,0,2,1,0,0,0,1,0,1,1,5,4,4,1,0,2,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,5,2,0,2,1,0,1,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"E00033362",272,264,262,256,2,0,4,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00033363",196,195,193,190,3,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00033364",362,356,353,349,1,0,3,0,0,0,0,0,0,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,0,3,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
"E00033365",448,437,430,418,4,3,5,0,0,0,0,0,1,4,2,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6,0,5,5,0,0,1,1,0,0,0,0,0,3,0,0,0,1,0,0,1,2,0,1,1,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00033366",284,280,277,270,0,1,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,1,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00033367",336,322,313,291,13,0,9,0,0,0,0,1,0,3,5,4,4,1,2,1,0,0,0,0,0,0,0,0,1,1,0,5,0,0,0,0,0,5,1,0,0,1,3,0,7,1,0,1,4,1,2,1,2,0,1,1,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"E00033368",269,253,237,235,0,1,1,0,0,0,0,0,0,2,14,9,9,0,1,0,0,8,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,6,4,1,1,4,0,0,4,0,0,3,0,3,0,3,1,1,0,0,0,2,0,2,0,0,0,0,0,0,0
"E00033369",373,359,350,338,2,4,6,0,0,0,0,0,0,7,2,2,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,3,0,2,0,2,0,1,0,0,0,0,1,0,9,2,0,2,0,0,0,0,7,0,0,7,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00033370",272,263,259,256,2,0,1,0,0,0,0,0,0,0,4,2,2,0,0,0,0,1,1,0,0,0,0,0,2,0,2,1,0,0,0,0,0,1,0,0,0,1,0,0,7,0,0,0,7,5,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"E00033371",308,307,299,286,7,2,4,0,0,0,0,0,0,3,5,4,4,0,0,3,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00033372",291,263,253,244,4,4,1,0,0,0,0,0,0,0,10,9,9,0,1,0,0,0,8,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,25,6,1,5,19,11,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"E00033373",474,460,444,432,2,7,3,0,0,0,0,0,0,1,15,13,3,1,1,0,0,0,1,10,0,1,0,9,2,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,10,0,0,0,7,6,1,0,0,0,0,0,0,0,3,0,3,0,3,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"E00033374",275,271,265,254,2,5,4,0,0,0,1,0,0,0,5,5,2,1,1,0,0,0,0,3,0,0,0,3,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
"E00033375",375,361,351,333,3,9,6,0,0,0,0,0,2,4,4,3,1,0,0,0,0,0,1,2,0,1,0,1,1,0,1,5,0,1,0,1,0,4,0,0,4,0,0,0,8,5,2,3,0,0,0,0,3,2,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00033376",281,271,261,254,3,2,2,0,0,0,0,0,0,2,8,5,3,1,0,0,0,1,1,2,0,2,0,0,3,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,6,0,6,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
"E00033377",306,285,278,264,1,4,9,0,0,0,0,0,0,6,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,16,2,0,2,1,1,0,0,8,0,8,0,0,0,5,0,5,0,2,1,1,0,1,0,0,0,0,2,0,2,2,0,0,0
"E00033378",334,329,316,299,9,4,4,0,0,0,0,0,0,5,8,6,3,0,0,0,1,0,2,3,0,0,0,3,2,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,4,0,0,0,1,1,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00033379",273,262,260,247,3,2,8,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,7,0,0,0,2,1,1,0,4,0,3,1,0,0,1,0,1,0,2,2,1,1,0,0,0,0,0,1,0,1,0,1,0,0
"E00033380",246,239,234,223,4,2,5,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,1,0,0,0,0,6,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00033381",208,197,193,182,2,3,6,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,1,6,0,0,0,0,2,0,2,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"E00033382",332,322,315,308,3,0,4,0,0,0,0,0,0,1,6,1,1,0,0,0,0,1,0,0,0,0,0,0,5,5,0,2,0,0,0,0,0,2,2,0,0,0,0,0,8,7,0,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00033383",281,274,268,259,9,0,0,0,0,0,0,0,0,2,4,4,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,4,2,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00033384",356,344,341,327,1,3,10,0,0,0,0,0,0,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,1,0,0,7,0,6,0,0,1,0,4,2,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00033385",317,304,297,281,8,5,3,0,0,0,0,0,0,2,5,5,4,1,1,0,1,1,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,3,0,2,0,0,1,0,5,0,0,0,0,0,0,0,2,0,2,0,0,0,3,0,3,0,3,2,1,1,0,0,1,0,1,2,0,2,0,2,0,0
"E00033386",352,344,338,331,1,1,5,0,0,0,0,0,0,1,5,5,1,0,1,0,0,0,0,4,0,4,0,0,0,0,0,2,0,1,0,0,1,1,0,0,1,0,0,0,4,0,0,0,2,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,0
"E00033387",219,201,196,191,3,1,1,0,0,0,0,0,0,3,2,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,13,9,0,0,0,0,3,0,0,3,0,0,1,3,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00033388",288,274,269,254,7,5,3,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,9,6,3,0,0,3,0,0,0,0,0,0,0,4,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"E00033389",293,278,275,273,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,3,0,0,3,0,0,0,9,3,3,0,4,2,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0
"E00033391",346,332,325,323,0,1,1,0,0,0,0,0,0,0,7,7,7,0,3,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,12,8,0,8,2,2,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"E00033392",285,268,262,249,6,2,5,0,0,0,0,0,0,3,3,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,1,1,0,0,0,0,0,0,0,12,7,0,7,4,4,0,0,0,0,0,0,0,0,1,1,0,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"E00033394",284,265,243,225,7,4,7,0,0,0,0,0,0,6,16,16,2,1,0,0,0,0,1,14,0,4,0,10,0,0,0,8,3,0,0,0,0,5,0,2,0,2,1,0,8,2,0,2,2,0,1,1,4,0,2,2,0,0,0,0,0,0,3,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0
"E00033395",335,321,291,277,10,2,2,0,0,0,0,0,0,5,25,24,7,0,4,2,0,0,1,17,0,15,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,0,5,1,0,1,0,2,0,2,0,0,0,3,0,3,0,2,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0
"E00033396",291,281,271,268,0,2,1,0,0,0,0,0,0,6,4,4,4,0,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,9,0,0,0,0,0,0,0,7,0,3,4,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00033397",323,305,297,288,2,3,4,0,0,0,0,0,0,4,4,1,1,0,0,0,0,0,1,0,0,0,0,0,3,0,3,1,0,0,0,0,0,1,0,0,0,0,1,0,14,3,0,3,0,0,0,0,11,0,11,0,0,0,0,0,0,0,3,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0
"E00033399",330,316,314,312,0,1,1,0,0,0,0,0,0,0,2,2,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,2,1,0,1,8,1,6,1,0,0,2,0,2,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"E00033400",299,293,291,289,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,0,3,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00033401",275,264,263,261,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,1,0,1,0,1,0,0,0,0,1,0,9,0,0,0,7,7,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00033402",346,337,324,311,13,0,0,0,0,0,0,0,0,4,9,9,6,2,2,0,0,1,1,3,0,3,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,1,0,0,5,1,1,0,0,0,0,0,4,2,0,2,0,0,0,0,0,0,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0
"E00033403",348,327,312,302,4,3,3,0,0,0,1,0,0,6,8,7,5,0,3,0,0,0,2,2,0,1,0,1,1,0,1,3,0,3,0,0,3,0,0,0,0,0,0,0,15,2,0,2,3,2,1,0,8,0,2,2,4,0,2,0,2,0,2,2,1,1,0,0,0,0,0,1,0,1,0,1,0,0
"E00033404",332,319,310,293,7,3,7,0,0,0,0,0,0,1,8,8,8,1,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,1,2,2,1,1,0,4,0,2,2,0,0,0,0,0,0,4,2,2,0,0,1,1,0,1,0,0,0,0,0,0,0
"E00033405",305,300,297,283,11,2,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,2,0,0,0,1,1,0,3,1,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00033406",321,304,297,284,2,4,7,0,0,0,0,0,0,6,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,10,3,0,3,2,1,1,0,5,0,3,0,2,0,0,0,0,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"E00033407",328,319,307,289,7,5,6,0,0,0,0,0,0,4,8,7,7,0,1,0,5,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,4,0,0,0,1,0,0,1,1,0,0,1,0,0,2,1,1,0,1,1,1,0,0,0,0,0,0,3,0,3,1,2,0,0
"E00033408",327,316,297,277,10,2,8,0,0,1,0,0,0,10,8,6,4,1,3,0,0,0,0,2,0,1,0,1,2,1,1,3,0,1,0,1,0,2,0,0,0,1,1,0,5,3,1,2,0,0,0,0,1,0,0,1,0,0,1,0,1,0,3,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0
"E00033409",314,305,286,274,4,3,5,0,0,0,0,0,0,7,12,9,4,0,4,0,0,0,0,5,0,4,1,0,3,1,2,2,0,1,0,1,0,1,0,0,0,0,1,0,5,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"E00033410",289,278,267,245,12,2,8,0,0,0,0,0,0,3,8,8,7,0,1,0,5,1,0,1,0,0,0,1,0,0,0,5,0,3,1,2,0,2,1,0,0,0,1,0,5,3,0,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"E00033411",330,322,313,295,3,8,7,0,0,0,0,0,1,3,5,4,2,0,0,1,0,0,1,2,0,0,0,2,1,0,1,5,0,4,3,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0
"E00033412",347,329,298,276,11,1,10,0,0,0,2,0,2,2,25,24,6,0,3,0,0,2,1,18,0,5,0,13,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,12,0,8,0,4,0,3,2,1,0,2,1,1,0,0,0,1,0,1,1,0,1,0,1,0,0
"E00033413",242,222,210,199,5,1,5,0,0,0,0,0,0,4,8,2,1,0,1,0,0,0,0,1,0,0,0,1,6,0,6,6,0,4,2,2,0,2,1,1,0,0,0,0,12,0,0,0,11,5,6,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"E00033414",330,315,297,277,10,6,4,0,0,0,0,0,0,1,17,17,16,0,2,0,12,1,1,1,1,0,0,0,0,0,0,3,0,2,1,1,0,1,0,0,1,0,0,0,8,3,0,3,2,2,0,0,1,0,1,0,0,0,2,0,2,0,4,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0
"E00033415",274,262,257,247,1,6,3,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,2,0,0,1,0,1,0,8,2,0,2,2,1,1,0,2,0,0,2,0,0,2,1,1,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0
"E00033416",359,335,311,287,15,6,3,0,0,0,0,0,0,11,13,13,9,3,2,0,0,1,3,4,1,1,0,2,0,0,0,9,0,1,0,0,1,8,0,0,0,0,8,0,6,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,9,2,0,2,1,0,6,0,6,0,0,0,0,0,0,0
"E00033417",339,320,306,289,7,6,4,0,0,0,0,0,0,10,4,4,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,2,0,0,2,0,0,0,14,2,0,2,1,0,1,0,9,0,7,2,0,0,2,0,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00033418",429,411,406,388,5,6,7,0,0,0,0,0,1,1,3,3,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,13,2,1,1,4,4,0,0,5,2,3,0,0,0,2,0,2,0,2,2,1,1,0,0,0,0,0,2,0,2,2,0,0,0
"E00033419",332,322,308,295,1,7,5,0,0,0,0,0,0,7,7,5,5,1,1,3,0,0,0,0,0,0,0,0,2,1,1,2,0,1,0,1,0,1,0,0,0,0,1,0,5,1,0,1,0,0,0,0,3,3,0,0,0,0,1,0,1,0,2,2,1,1,0,0,0,0,0,1,0,1,1,0,0,0
"E00033420",388,376,362,327,20,4,11,0,0,0,0,0,0,10,4,1,0,0,0,0,0,0,0,1,1,0,0,0,3,0,3,2,1,0,0,0,0,1,0,0,1,0,0,0,7,1,0,1,3,2,1,0,2,0,0,2,0,0,1,0,1,0,3,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0
"E00033421",309,281,276,260,7,2,7,0,0,0,0,0,0,2,3,3,2,0,1,0,0,0,1,1,0,0,1,0,0,0,0,2,0,0,0,0,0,2,0,1,0,0,1,0,16,10,1,9,0,0,0,0,5,0,4,1,0,0,1,0,1,0,9,8,7,1,0,0,1,0,1,1,0,1,1,0,0,0
"E00033422",467,414,409,395,0,7,7,0,0,0,0,0,0,2,3,2,2,0,1,1,0,0,0,0,0,0,0,0,1,0,1,11,9,0,0,0,0,2,1,0,0,0,1,0,38,12,9,3,9,4,5,0,16,0,12,3,0,1,1,0,1,0,3,1,0,1,0,2,0,0,0,1,0,0,0,0,1,0
"E00033423",315,307,287,268,7,2,10,0,0,0,0,0,0,7,13,12,8,1,4,0,0,0,3,4,3,1,0,0,1,0,1,4,0,0,0,0,0,4,1,0,0,0,3,0,4,0,0,0,0,0,0,0,4,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00033424",304,292,288,265,7,2,14,0,0,0,0,0,0,2,2,2,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,5,2,2,0,2,0,1,0,0,1,0,0,0,6,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00033425",245,241,234,220,8,4,2,0,0,0,0,0,0,0,7,7,6,1,3,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"E00033426",302,261,254,243,2,5,4,0,0,0,0,0,0,1,6,5,5,1,1,0,0,2,1,0,0,0,0,0,1,0,1,6,0,4,2,2,0,2,1,0,1,0,0,0,31,8,5,3,2,0,2,0,19,2,6,11,0,0,2,0,2,0,2,1,1,0,0,0,1,0,1,2,0,2,2,0,0,0
"E00033427",240,236,230,217,7,1,5,0,0,0,0,0,0,3,3,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,1,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00033428",309,290,285,280,3,1,1,0,0,0,0,0,0,2,3,2,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,11,0,10,5,2,3,1,0,0,0,0,1,0,7,6,4,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"E00033432",321,320,316,315,1,0,0,0,0,0,0,0,0,0,4,4,1,0,1,0,0,0,0,3,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00033435",289,285,276,276,0,0,0,0,0,0,1,0,0,3,5,4,1,0,0,0,0,1,0,3,0,3,0,0,1,0,1,3,1,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00033436",275,271,271,268,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00033437",266,266,264,260,1,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00033438",307,307,306,303,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00033439",358,350,347,341,2,2,2,0,0,0,0,0,0,0,3,2,2,0,1,0,0,0,1,0,0,0,0,0,1,0,1,3,1,0,0,0,0,2,0,0,0,0,2,0,5,1,1,0,1,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00033440",348,340,332,326,0,2,4,0,0,0,0,0,0,3,5,5,4,0,2,1,0,0,1,1,0,1,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,2,0,0,6,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00033441",301,300,295,292,1,0,2,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,5,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00033442",336,336,336,335,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00033443",158,157,154,151,1,0,2,0,0,0,0,0,0,1,2,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
