"GeographyCode","QS405EW0001","QS405EW0002","QS405EW0003","QS405EW0004","QS405EW0005","QS405EW0006","QS405EW0007","QS405EW0008","QS405EW0009","QS405EW0010","QS405EW0011","QS405EW0012","QS405EW0013","QS405EW0014"
"E00033424",134,99,40,59,0,4,1,3,30,29,0,1,0,1
"E00033425",124,87,26,61,0,2,0,2,33,29,0,4,0,2
"E00033426",121,97,46,51,0,2,2,0,22,22,0,0,0,0
"E00033427",105,83,45,38,0,1,0,1,20,18,0,2,0,1
"E00033428",124,57,21,36,0,47,6,41,18,16,0,1,1,2
"E00033432",135,65,36,29,0,50,22,28,14,13,0,0,1,6
"E00033435",125,83,42,41,1,30,5,25,8,7,0,1,0,3
"E00033436",128,53,25,28,0,61,18,43,11,11,0,0,0,3
"E00033437",114,82,38,44,1,23,11,12,7,7,0,0,0,1
"E00033438",127,72,30,42,2,38,13,25,13,12,0,0,1,2
"E00033439",173,82,37,45,0,55,13,42,36,31,0,3,2,0
"E00033440",139,30,15,15,0,99,24,75,9,9,0,0,0,1
"E00033441",141,45,22,23,0,84,22,62,10,10,0,0,0,2
"E00033442",134,91,49,42,0,35,10,25,7,7,0,0,0,1
"E00033443",72,54,27,27,0,14,3,11,4,3,0,1,0,0
"E00033444",115,66,35,31,0,34,13,21,14,14,0,0,0,1
"E00033445",98,47,22,25,1,41,13,28,7,7,0,0,0,2
"E00033446",121,74,36,38,1,36,11,25,8,6,0,1,1,2
"E00033447",94,29,13,16,0,58,19,39,5,5,0,0,0,2
"E00033448",124,60,27,33,1,41,16,25,18,16,0,1,1,4
"E00033449",143,85,34,51,0,32,12,20,23,19,0,3,1,3
"E00033450",121,71,36,35,0,32,19,13,12,12,0,0,0,6
"E00033451",109,42,17,25,0,57,19,38,7,7,0,0,0,3
"E00033452",110,65,34,31,1,32,9,23,10,8,0,1,1,2
"E00033453",78,36,12,24,0,22,1,21,20,19,0,1,0,0
"E00033454",219,150,57,93,0,13,2,11,54,51,0,3,0,2
"E00033455",122,31,12,19,0,77,18,59,12,12,0,0,0,2
"E00033456",133,70,34,36,0,50,15,35,12,10,0,0,2,1
"E00033457",95,19,13,6,0,68,24,44,8,8,0,0,0,0
"E00033458",87,16,8,8,0,61,15,46,10,9,0,0,1,0
"E00033459",143,47,19,28,0,84,14,70,11,9,0,0,2,1
"E00033460",79,30,8,22,0,31,7,24,17,17,0,0,0,1
"E00033462",94,0,0,0,0,88,18,70,5,4,0,0,1,1
"E00033463",103,53,37,16,0,34,8,26,12,10,0,2,0,4
"E00033464",116,60,22,38,0,42,16,26,13,11,0,2,0,1
"E00033466",122,74,35,39,0,39,7,32,8,7,0,1,0,1
"E00033468",119,59,29,30,0,44,9,35,14,12,0,2,0,2
"E00033470",130,76,27,49,0,41,17,24,9,9,0,0,0,4
"E00033471",107,66,30,36,0,34,10,24,5,3,0,1,1,2
"E00033472",105,51,21,30,0,44,9,35,8,8,0,0,0,2
"E00033473",116,65,31,34,0,47,12,35,4,2,0,1,1,0
"E00033474",145,48,29,19,1,33,2,31,62,62,0,0,0,1
"E00033475",157,69,36,33,0,14,1,13,73,73,0,0,0,1
"E00033476",115,47,21,26,0,61,23,38,6,5,0,0,1,1
"E00033477",74,51,19,32,1,11,2,9,9,9,0,0,0,2
"E00033478",115,55,29,26,0,35,7,28,25,24,0,0,1,0
"E00033479",167,99,46,53,0,49,11,38,18,17,0,1,0,1
"E00033480",108,89,51,38,0,5,0,5,13,11,0,2,0,1
"E00033481",172,77,34,43,0,75,18,57,14,13,0,1,0,6
"E00033482",117,78,46,32,0,33,11,22,6,6,0,0,0,0
"E00033483",166,70,31,39,0,63,1,62,30,27,0,1,2,3
"E00033484",121,85,45,40,0,15,0,15,19,19,0,0,0,2
"E00033485",137,96,54,42,0,21,4,17,18,16,0,2,0,2
"E00033486",165,87,34,53,0,26,6,20,49,48,0,1,0,3
"E00033487",157,38,18,20,0,97,15,82,17,13,0,2,2,5
"E00033488",149,32,10,22,0,32,2,30,82,80,0,2,0,3
"E00033489",122,88,47,41,0,26,8,18,7,5,0,1,1,1
"E00033490",108,58,31,27,0,38,11,27,8,8,0,0,0,4
"E00033491",142,47,18,29,0,50,0,50,44,42,0,1,1,1
"E00033492",195,40,19,21,0,77,16,61,72,70,0,2,0,6
"E00033493",142,81,37,44,0,15,1,14,42,38,0,4,0,4
"E00033494",103,65,33,32,0,32,12,20,6,6,0,0,0,0
"E00033495",161,58,19,39,4,49,0,49,48,45,0,3,0,2
"E00033496",152,77,40,37,0,5,0,5,69,66,0,2,1,1
"E00033497",98,57,17,40,11,18,4,14,10,10,0,0,0,2
"E00033498",91,3,3,0,1,80,23,57,5,4,0,0,1,2
"E00033501",98,9,4,5,0,85,28,57,3,3,0,0,0,1
"E00033502",104,71,23,48,0,1,0,1,31,28,0,2,1,1
"E00033503",100,73,28,45,1,0,0,0,25,22,0,3,0,1
"E00033504",129,62,25,37,2,51,10,41,6,5,0,0,1,8
"E00033505",93,69,29,40,0,5,4,1,18,18,0,0,0,1
"E00033506",124,57,28,29,0,54,23,31,8,7,0,1,0,5
"E00033507",136,56,19,37,0,27,1,26,50,47,0,3,0,3
"E00033508",132,31,11,20,0,72,4,68,29,27,0,0,2,0
"E00033509",113,60,28,32,0,32,3,29,21,21,0,0,0,0
"E00033510",137,74,38,36,0,24,1,23,39,37,0,0,2,0
"E00033511",122,36,15,21,1,50,6,44,35,34,0,0,1,0
"E00033512",78,39,16,23,0,35,14,21,4,4,0,0,0,0
"E00033513",130,65,28,37,0,28,1,27,35,34,0,1,0,2
"E00033514",114,53,25,28,3,44,16,28,11,10,0,1,0,3
"E00033515",125,62,22,40,0,22,5,17,40,38,0,2,0,1
"E00033516",110,76,28,48,0,3,1,2,30,29,0,0,1,1
"E00033517",126,57,22,35,0,58,16,42,11,11,0,0,0,0
"E00033518",121,46,17,29,0,38,3,35,35,34,0,1,0,2
"E00033519",139,56,25,31,0,73,28,45,8,8,0,0,0,2
"E00033520",102,65,30,35,0,2,0,2,34,34,0,0,0,1
"E00033521",142,42,15,27,0,37,8,29,60,59,0,1,0,3
"E00033522",151,48,19,29,1,45,0,45,57,53,0,0,4,0
"E00033523",144,103,53,50,0,3,1,2,38,37,0,1,0,0
"E00033524",217,117,43,74,0,34,4,30,66,63,0,3,0,0
"E00033525",131,92,42,50,0,31,8,23,7,6,0,1,0,1
"E00033526",128,79,30,49,0,14,1,13,33,32,0,1,0,2
"E00033527",153,110,48,62,2,32,13,19,8,7,0,1,0,1
"E00033528",126,81,33,48,0,32,4,28,11,8,0,3,0,2
"E00033530",145,135,46,89,0,3,1,2,5,5,0,0,0,2
"E00033531",134,123,56,67,0,6,1,5,4,4,0,0,0,1
"E00033532",166,131,72,59,0,19,5,14,12,11,1,0,0,4
"E00033533",96,87,39,48,0,2,2,0,6,6,0,0,0,1
"E00033534",124,71,35,36,0,24,3,21,26,23,0,3,0,3
"E00033535",133,108,58,50,0,1,0,1,22,21,1,0,0,2
"E00033536",127,93,40,53,2,16,2,14,14,11,0,3,0,2
"E00033537",132,96,42,54,1,23,1,22,8,7,0,1,0,4
"E00033538",147,123,66,57,0,3,1,2,20,17,1,2,0,1
"E00033539",130,108,41,67,0,7,3,4,14,10,2,2,0,1
"E00033540",135,91,39,52,1,4,4,0,36,31,0,5,0,3
"E00033541",129,103,47,56,1,7,0,7,16,15,0,1,0,2
"E00033542",124,83,46,37,0,0,0,0,37,35,0,2,0,4
"E00033543",120,69,38,31,0,28,10,18,20,16,0,4,0,3
"E00033544",104,78,35,43,0,1,0,1,24,24,0,0,0,1
"E00033545",121,81,50,31,0,17,6,11,20,19,0,1,0,3
"E00033546",148,93,47,46,0,40,6,34,14,14,0,0,0,1
"E00033547",126,84,36,48,0,6,0,6,36,33,0,3,0,0
"E00033548",113,69,25,44,0,4,0,4,35,33,0,2,0,5
"E00033549",151,103,62,41,1,35,11,24,9,7,0,2,0,3
"E00033550",124,109,62,47,0,3,0,3,12,12,0,0,0,0
"E00033551",102,93,63,30,0,1,0,1,5,4,0,1,0,3
"E00033552",124,116,57,59,0,2,1,1,6,6,0,0,0,0
"E00033553",161,98,47,51,0,58,2,56,5,3,0,0,2,0
"E00033554",115,105,55,50,0,2,0,2,7,7,0,0,0,1
"E00033555",136,110,66,44,0,1,0,1,23,21,0,2,0,2
"E00033556",114,107,53,54,0,0,0,0,5,4,0,0,1,2
"E00033557",124,119,59,60,0,1,0,1,4,4,0,0,0,0
"E00033558",114,107,48,59,0,1,0,1,4,4,0,0,0,2
"E00033559",110,86,49,37,0,2,0,2,22,22,0,0,0,0
"E00033560",113,101,48,53,0,1,0,1,8,8,0,0,0,3
"E00033561",106,91,43,48,0,7,1,6,6,5,0,1,0,2
"E00033562",117,110,68,42,0,2,0,2,5,5,0,0,0,0
"E00033563",131,126,58,68,0,0,0,0,4,4,0,0,0,1
"E00033564",144,115,54,61,0,9,0,9,17,17,0,0,0,3
"E00033565",117,106,59,47,0,2,0,2,9,7,0,2,0,0
"E00033566",148,87,46,41,1,40,4,36,19,18,0,1,0,1
"E00033567",127,114,40,74,0,1,1,0,8,8,0,0,0,4
"E00033568",144,63,24,39,0,56,10,46,20,20,0,0,0,5
"E00033569",102,89,36,53,0,1,0,1,11,9,0,2,0,1
"E00033570",173,107,40,67,2,37,7,30,25,23,0,2,0,2
"E00033571",121,101,61,40,0,7,1,6,11,10,0,1,0,2
"E00033572",117,91,45,46,0,16,1,15,9,7,1,1,0,1
"E00033573",95,32,3,29,2,58,3,55,3,3,0,0,0,0
"E00033574",118,107,45,62,0,6,2,4,5,4,0,1,0,0
"E00033575",111,104,63,41,0,4,2,2,2,2,0,0,0,1
"E00033576",109,50,19,31,0,46,16,30,11,9,0,1,1,2
"E00033577",120,72,33,39,2,36,4,32,9,8,0,1,0,1
"E00033579",123,13,5,8,0,82,28,54,25,24,0,0,1,3
"E00033580",152,16,5,11,1,120,36,84,12,10,0,0,2,3
"E00033581",221,49,17,32,11,100,3,97,60,56,0,4,0,1
"E00033582",159,45,21,24,0,95,31,64,17,15,0,1,1,2
"E00033583",110,81,33,48,0,1,0,1,27,27,0,0,0,1
"E00033584",107,78,37,41,0,2,0,2,25,22,0,3,0,2
"E00033585",135,97,45,52,0,3,0,3,32,31,0,1,0,3
"E00033586",143,69,32,37,0,35,0,35,37,34,0,3,0,2
"E00033587",153,94,59,35,0,40,5,35,15,15,0,0,0,4
"E00033589",136,60,27,33,2,52,3,49,21,20,0,1,0,1
"E00033590",79,45,26,19,1,2,1,1,30,29,0,1,0,1
"E00033591",94,47,26,21,0,34,0,34,12,12,0,0,0,1
"E00033592",118,11,5,6,0,101,10,91,4,2,0,1,1,2
"E00033593",100,44,18,26,0,29,1,28,25,22,0,2,1,2
"E00033594",143,26,3,23,2,104,44,60,9,9,0,0,0,2
"E00033595",157,27,11,16,1,111,28,83,15,12,0,0,3,3
"E00033596",143,56,22,34,0,41,4,37,40,38,0,0,2,6
"E00033597",105,68,34,34,0,18,2,16,19,19,0,0,0,0
"E00033598",124,42,25,17,0,24,1,23,58,55,0,3,0,0
"E00033599",125,47,33,14,0,37,2,35,40,39,0,0,1,1
"E00033600",139,39,14,25,0,90,18,72,10,9,0,1,0,0
"E00033601",140,48,33,15,0,18,1,17,70,68,0,2,0,4
"E00033602",131,87,38,49,0,1,0,1,42,40,0,2,0,1
"E00033603",136,19,5,14,0,103,11,92,10,10,0,0,0,4
"E00033604",138,56,33,23,0,25,0,25,55,53,0,1,1,2
"E00033605",125,84,43,41,0,11,2,9,29,26,0,3,0,1
"E00033606",114,52,23,29,0,3,0,3,59,58,0,1,0,0
"E00033607",118,50,27,23,0,37,4,33,31,28,0,3,0,0
"E00033608",144,83,41,42,0,36,3,33,23,22,0,1,0,2
"E00033611",122,80,36,44,0,3,0,3,39,36,1,2,0,0
"E00033613",125,63,36,27,3,34,0,34,24,21,0,2,1,1
"E00033614",139,97,40,57,0,5,0,5,37,36,0,1,0,0
"E00033616",141,85,33,52,0,42,2,40,13,13,0,0,0,1
"E00033618",159,125,59,66,0,5,1,4,28,25,0,2,1,1
"E00033620",118,88,37,51,1,18,0,18,10,10,0,0,0,1
"E00033621",103,29,7,22,0,65,27,38,5,3,0,1,1,4
"E00033623",181,21,14,7,5,141,27,114,11,11,0,0,0,3
"E00033624",125,32,19,13,0,76,21,55,14,14,0,0,0,3
"E00033625",123,109,29,80,1,2,0,2,11,10,0,1,0,0
"E00033626",172,155,16,139,1,2,0,2,14,13,0,1,0,0
"E00033627",142,100,14,86,0,7,2,5,34,27,0,7,0,1
"E00033628",139,54,23,31,0,79,28,51,5,4,0,1,0,1
"E00033629",179,124,36,88,0,34,7,27,19,19,0,0,0,2
"E00033630",128,67,30,37,0,30,5,25,31,28,0,2,1,0
"E00033631",129,38,14,24,0,70,5,65,16,15,0,0,1,5
"E00033632",149,14,8,6,1,122,28,94,12,12,0,0,0,0
"E00033633",101,87,47,40,0,2,0,2,10,7,0,3,0,2
"E00033634",158,38,15,23,1,106,25,81,11,8,0,2,1,2
"E00033635",132,102,46,56,0,3,0,3,27,27,0,0,0,0
"E00033636",167,50,19,31,0,96,29,67,18,15,0,3,0,3
"E00033637",196,108,24,84,2,39,13,26,44,40,0,4,0,3
"E00033639",129,52,24,28,0,45,5,40,27,27,0,0,0,5
"E00033640",128,45,12,33,0,64,16,48,16,13,1,2,0,3
"E00033641",127,106,65,41,0,10,2,8,6,4,0,2,0,5
"E00033642",145,137,84,53,0,1,0,1,7,6,0,1,0,0
"E00033643",109,62,24,38,1,23,2,21,23,22,0,1,0,0
"E00033644",95,14,9,5,0,74,26,48,7,7,0,0,0,0
"E00033645",109,51,21,30,0,39,5,34,19,19,0,0,0,0
"E00033646",41,15,7,8,0,21,6,15,4,4,0,0,0,1
"E00033647",99,65,20,45,0,24,7,17,9,8,0,1,0,1
"E00033648",127,46,26,20,1,63,15,48,15,13,0,1,1,2
"E00033649",115,91,6,85,0,3,0,3,21,19,0,2,0,0
"E00033650",134,40,15,25,0,74,19,55,16,15,0,0,1,4
"E00033651",58,22,12,10,0,30,11,19,6,6,0,0,0,0
"E00033652",132,48,20,28,1,71,21,50,10,10,0,0,0,2
"E00033653",105,81,11,70,0,3,2,1,19,17,0,2,0,2
"E00033654",79,24,10,14,0,45,17,28,9,8,0,1,0,1
"E00033655",186,48,24,24,0,102,23,79,33,32,1,0,0,3
"E00033656",83,35,12,23,0,38,12,26,8,7,0,0,1,2
"E00033657",84,29,16,13,0,47,21,26,7,7,0,0,0,1
"E00033658",129,46,17,29,0,58,19,39,25,25,0,0,0,0
"E00033659",157,88,36,52,0,41,13,28,23,22,0,1,0,5
"E00033660",132,59,32,27,0,61,19,42,12,12,0,0,0,0
"E00033662",155,57,24,33,0,70,23,47,26,25,0,0,1,2
"E00033663",122,34,18,16,0,79,22,57,8,5,0,3,0,1
"E00033664",138,37,21,16,0,94,20,74,5,5,0,0,0,2
"E00033665",167,87,22,65,1,48,13,35,31,29,0,1,1,0
"E00033666",130,9,1,8,2,108,11,97,6,5,0,0,1,5
"E00033667",142,69,39,30,1,55,18,37,13,13,0,0,0,4
"E00033668",114,69,29,40,0,18,1,17,27,25,0,2,0,0
"E00033669",125,36,22,14,0,83,20,63,4,4,0,0,0,2
"E00033670",177,68,20,48,0,6,4,2,102,99,0,3,0,1
"E00033672",159,19,10,9,5,99,25,74,32,29,0,3,0,4
"E00033673",124,8,1,7,0,111,21,90,3,2,0,1,0,2
"E00033677",120,27,11,16,0,86,31,55,5,5,0,0,0,2
"E00033678",194,26,11,15,0,82,7,75,84,82,0,1,1,2
"E00033684",212,39,9,30,3,141,8,133,23,19,0,0,4,6
"E00033685",130,15,9,6,1,100,28,72,10,9,0,1,0,4
"E00033686",129,25,9,16,1,93,7,86,4,3,0,0,1,6
"E00033687",162,35,10,25,0,94,5,89,32,30,0,0,2,1
"E00033688",118,18,15,3,0,91,25,66,6,5,0,0,1,3
"E00033689",145,26,17,9,8,101,17,84,5,3,0,1,1,5
"E00033690",169,41,16,25,6,84,15,69,37,34,0,3,0,1
"E00033691",107,41,19,22,0,41,3,38,22,22,0,0,0,3
"E00033692",201,100,41,59,0,0,0,0,100,94,0,6,0,1
"E00033694",114,3,0,3,0,109,8,101,1,1,0,0,0,1
"E00033695",137,49,25,24,0,63,29,34,21,20,0,0,1,4
"E00033696",205,90,43,47,0,82,29,53,28,25,0,1,2,5
"E00033697",145,79,36,43,0,44,14,30,16,14,0,2,0,6
"E00033698",165,94,44,50,0,43,11,32,24,24,0,0,0,4
"E00033699",143,102,47,55,0,3,0,3,35,33,0,2,0,3
"E00033700",97,73,25,48,0,3,0,3,20,17,0,3,0,1
"E00033701",136,118,30,88,0,2,0,2,16,15,0,1,0,0
"E00033702",103,28,13,15,0,60,7,53,13,12,0,0,1,2
"E00033703",167,39,22,17,0,113,15,98,8,6,0,0,2,7
"E00033704",125,114,18,96,0,3,0,3,8,7,0,1,0,0
"E00033705",133,123,23,100,0,2,0,2,8,6,1,1,0,0
"E00033706",116,52,31,21,0,48,18,30,16,13,0,2,1,0
"E00033707",119,75,26,49,0,0,0,0,44,40,0,4,0,0
"E00033708",117,42,25,17,0,66,22,44,8,7,0,0,1,1
"E00033709",76,44,21,23,0,23,5,18,9,9,0,0,0,0
"E00033710",137,77,35,42,0,18,4,14,41,40,0,1,0,1
"E00033711",70,18,12,6,0,43,18,25,7,7,0,0,0,2
"E00033712",124,95,44,51,0,18,6,12,8,7,0,1,0,3
"E00033713",127,91,33,58,0,0,0,0,35,34,0,1,0,1
"E00033715",162,92,23,69,0,15,2,13,54,54,0,0,0,1
"E00033716",121,35,16,19,0,76,12,64,7,5,0,1,1,3
"E00033717",103,59,5,54,0,28,5,23,15,13,0,1,1,1
"E00033718",132,104,13,91,9,10,1,9,9,8,0,1,0,0
"E00033719",127,103,14,89,0,12,1,11,12,12,0,0,0,0
"E00033720",135,118,58,60,1,2,0,2,13,10,1,2,0,1
"E00033721",113,104,18,86,0,2,0,2,5,4,1,0,0,2
"E00033722",94,81,43,38,0,2,1,1,11,10,1,0,0,0
"E00033723",135,121,51,70,0,2,0,2,11,9,1,1,0,1
"E00033724",134,59,26,33,0,57,10,47,16,15,1,0,0,2
"E00033725",145,52,30,22,0,55,12,43,36,6,24,1,5,2
"E00033726",103,73,35,38,1,0,0,0,27,26,0,1,0,2
"E00033727",138,53,23,30,0,64,11,53,20,18,0,2,0,1
"E00033728",141,131,26,105,0,0,0,0,9,7,0,2,0,1
"E00033729",99,75,26,49,0,2,0,2,22,21,0,1,0,0
"E00033730",127,92,38,54,1,15,3,12,19,19,0,0,0,0
"E00033731",87,63,26,37,0,1,0,1,23,18,0,5,0,0
"E00033732",125,80,35,45,0,33,12,21,12,12,0,0,0,0
"E00033733",102,65,23,42,0,10,2,8,26,25,0,0,1,1
"E00033734",111,56,15,41,0,19,1,18,36,32,0,3,1,0
"E00033735",94,4,3,1,0,85,3,82,4,4,0,0,0,1
"E00033736",126,57,25,32,0,23,3,20,46,45,0,1,0,0
"E00033737",145,107,43,64,0,7,0,7,27,26,0,1,0,4
"E00033738",97,25,15,10,0,44,3,41,25,24,0,1,0,3
"E00033739",105,47,16,31,0,47,12,35,10,10,0,0,0,1
"E00033740",140,113,65,48,1,1,0,1,23,23,0,0,0,2
"E00033741",134,80,32,48,0,10,3,7,42,41,0,1,0,2
"E00033742",130,70,27,43,0,2,0,2,58,53,0,5,0,0
"E00033743",108,78,31,47,0,0,0,0,29,28,0,1,0,1
"E00033744",146,81,34,47,0,45,17,28,18,16,0,2,0,2
"E00033745",119,30,9,21,0,73,11,62,12,9,0,1,2,4
"E00033746",124,45,20,25,0,70,16,54,7,7,0,0,0,2
"E00033747",146,52,16,36,0,64,25,39,24,18,0,3,3,6
"E00033748",119,59,35,24,2,47,13,34,7,7,0,0,0,4
"E00033749",118,67,20,47,1,43,13,30,7,6,0,0,1,0
"E00033750",137,118,19,99,3,3,1,2,13,12,1,0,0,0
"E00033752",189,99,31,68,5,14,3,11,69,68,0,1,0,2
"E00033753",108,87,26,61,1,1,0,1,19,17,1,0,1,0
"E00033754",126,92,24,68,0,21,0,21,12,11,0,1,0,1
"E00033755",118,102,26,76,0,1,0,1,14,12,0,2,0,1
"E00033756",133,86,4,82,2,5,0,5,36,32,0,3,1,4
"E00033758",112,56,27,29,0,42,14,28,9,7,0,2,0,5
"E00033759",99,40,21,19,0,48,10,38,10,9,0,1,0,1
"E00033762",122,95,31,64,0,4,0,4,23,22,0,1,0,0
"E00033763",125,102,14,88,1,2,0,2,20,18,0,1,1,0
"E00033764",133,119,24,95,1,2,0,2,11,10,0,1,0,0
"E00033765",131,96,36,60,11,5,0,5,16,15,0,1,0,3
"E00033766",123,106,27,79,2,0,0,0,13,9,0,4,0,2
"E00033767",117,98,15,83,0,6,0,6,13,13,0,0,0,0
"E00033768",116,99,35,64,6,1,0,1,10,10,0,0,0,0
"E00033769",130,29,10,19,6,78,7,71,12,12,0,0,0,5
"E00033770",127,123,19,104,1,0,0,0,3,3,0,0,0,0
"E00033771",132,112,28,84,0,0,0,0,20,17,0,3,0,0
"E00033773",114,95,46,49,0,5,0,5,13,11,0,2,0,1
"E00033774",130,111,36,75,0,2,0,2,17,14,2,0,1,0
"E00033775",185,64,17,47,0,87,30,57,33,33,0,0,0,1
"E00033776",146,46,25,21,0,81,4,77,19,17,0,2,0,0
"E00033777",109,89,31,58,1,2,0,2,17,17,0,0,0,0
"E00033778",128,103,13,90,6,1,1,0,17,16,0,0,1,1
"E00033779",132,24,10,14,0,76,16,60,28,28,0,0,0,4
"E00033780",104,95,41,54,0,1,1,0,7,4,0,1,2,1
"E00033781",170,70,37,33,2,56,9,47,41,40,0,1,0,1
"E00033782",131,105,46,59,0,8,1,7,17,17,0,0,0,1
"E00033783",120,72,16,56,1,40,15,25,4,3,0,1,0,3
"E00033784",189,103,47,56,0,51,12,39,34,31,0,3,0,1
"E00033785",128,92,37,55,0,16,3,13,18,16,0,1,1,2
"E00033786",140,125,23,102,0,1,0,1,14,11,0,3,0,0
"E00033787",130,114,41,73,0,2,1,1,12,11,0,1,0,2
"E00033788",107,91,21,70,0,1,1,0,14,13,0,1,0,1
"E00033789",105,94,22,72,2,0,0,0,8,8,0,0,0,1
"E00033790",109,95,16,79,1,6,0,6,7,6,0,1,0,0
"E00033791",150,34,16,18,0,100,20,80,16,16,0,0,0,0
"E00033792",80,54,8,46,8,2,0,2,16,16,0,0,0,0
"E00033793",134,35,18,17,0,88,19,69,11,11,0,0,0,0
"E00033794",117,30,15,15,2,74,20,54,11,10,0,0,1,0
"E00033795",119,70,19,51,2,31,7,24,15,15,0,0,0,1
"E00033796",89,37,14,23,0,43,11,32,8,7,0,1,0,1
"E00033797",106,40,21,19,0,56,20,36,8,7,0,0,1,2
"E00033798",136,121,55,66,0,3,0,3,9,8,0,1,0,3
"E00033799",117,57,22,35,0,53,21,32,4,3,0,1,0,3
"E00033800",84,70,11,59,0,3,1,2,11,10,1,0,0,0
"E00033801",128,47,21,26,0,70,27,43,5,5,0,0,0,6
"E00033802",76,31,17,14,1,35,19,16,8,8,0,0,0,1
"E00033803",120,44,15,29,0,63,22,41,10,10,0,0,0,3
"E00033804",120,42,19,23,0,57,13,44,16,16,0,0,0,5
"E00033805",97,16,10,6,0,74,20,54,7,7,0,0,0,0
"E00033806",122,11,6,5,6,56,0,56,45,43,1,0,1,4
"E00033807",227,14,4,10,13,159,7,152,40,39,0,0,1,1
"E00033808",92,16,10,6,0,65,31,34,9,9,0,0,0,2
"E00033810",145,11,8,3,0,118,9,109,14,14,0,0,0,2
"E00033811",218,30,18,12,0,153,48,105,32,31,0,0,1,3
"E00033812",177,13,3,10,0,142,29,113,19,18,0,0,1,3
"E00033813",207,33,17,16,0,124,30,94,45,42,0,2,1,5
"E00033814",165,7,2,5,0,148,15,133,7,7,0,0,0,3
"E00033815",168,34,18,16,1,105,13,92,23,20,0,0,3,5
"E00033816",130,47,29,18,2,57,6,51,20,18,0,1,1,4
"E00033818",141,11,3,8,1,118,39,79,8,7,0,0,1,3
"E00033819",142,8,3,5,1,79,4,75,53,52,0,0,1,1
"E00033820",141,9,4,5,0,117,8,109,13,12,0,1,0,2
"E00033821",113,9,7,2,1,59,1,58,41,38,0,2,1,3
"E00033822",159,18,10,8,1,117,16,101,20,18,0,0,2,3
"E00033823",58,24,18,6,0,17,1,16,17,12,0,5,0,0
"E00033824",165,25,16,9,0,112,3,109,20,18,0,2,0,8
"E00033825",135,26,18,8,0,76,5,71,30,27,0,1,2,3
"E00033826",176,39,17,22,2,24,0,24,111,105,0,5,1,0
"E00033827",152,26,17,9,6,54,11,43,66,58,3,4,1,0
"E00033828",155,27,13,14,0,83,4,79,41,35,0,2,4,4
"E00033829",142,8,5,3,6,60,2,58,65,63,0,0,2,3
"E00033832",144,46,31,15,0,29,0,29,68,66,0,1,1,1
"E00033833",192,13,3,10,1,82,5,77,93,89,2,2,0,3
"E00033836",91,7,2,5,0,59,4,55,25,25,0,0,0,0
"E00033837",127,38,21,17,1,71,25,46,10,7,0,1,2,7
"E00033838",105,25,14,11,0,69,9,60,7,7,0,0,0,4
"E00033839",242,76,39,37,18,122,32,90,19,18,0,0,1,7
"E00033840",213,14,6,8,2,119,7,112,78,78,0,0,0,0
"E00033841",145,20,10,10,0,116,7,109,7,6,0,0,1,2
"E00033842",194,17,11,6,1,113,25,88,59,55,0,1,3,4
"E00033843",142,15,7,8,3,105,28,77,13,6,0,2,5,6
"E00033844",134,11,6,5,1,108,36,72,11,11,0,0,0,3
"E00033845",142,10,5,5,1,54,6,48,75,75,0,0,0,2
"E00033846",207,12,3,9,1,116,8,108,74,74,0,0,0,4
"E00033847",127,12,7,5,1,90,11,79,22,18,0,0,4,2
"E00033848",147,137,63,74,1,2,0,2,6,5,1,0,0,1
"E00033849",132,112,58,54,0,0,0,0,19,18,0,1,0,1
"E00033850",162,148,87,61,1,0,0,0,13,11,0,1,1,0
"E00033851",119,90,45,45,0,6,1,5,22,17,0,4,1,1
"E00033852",106,58,31,27,0,3,0,3,44,44,0,0,0,1
"E00033853",125,92,43,49,0,4,0,4,27,26,1,0,0,2
"E00033854",134,121,68,53,0,5,1,4,8,8,0,0,0,0
"E00033855",110,63,47,16,0,28,6,22,15,10,0,5,0,4
"E00033856",180,14,5,9,6,141,15,126,14,12,0,0,2,5
"E00033857",116,98,54,44,0,3,1,2,15,13,0,2,0,0
"E00033859",117,75,45,30,0,0,0,0,42,42,0,0,0,0
"E00033861",171,95,42,53,8,38,6,32,29,26,0,3,0,1
"E00033862",141,102,55,47,0,2,0,2,32,32,0,0,0,5
"E00033863",121,117,46,71,0,1,1,0,3,1,0,2,0,0
"E00033864",110,93,50,43,0,8,1,7,9,6,0,3,0,0
"E00033865",137,128,51,77,0,0,0,0,9,9,0,0,0,0
"E00033866",122,108,56,52,0,11,2,9,3,3,0,0,0,0
"E00033867",118,113,53,60,0,3,0,3,1,1,0,0,0,1
"E00033868",119,115,51,64,0,0,0,0,3,3,0,0,0,1
"E00033869",122,118,74,44,0,0,0,0,4,3,0,1,0,0
"E00033870",172,17,12,5,1,141,51,90,9,8,0,0,1,4
"E00033871",115,102,52,50,0,1,0,1,12,12,0,0,0,0
"E00033872",125,120,60,60,0,1,0,1,3,3,0,0,0,1
"E00033873",138,76,38,38,0,41,6,35,17,14,1,0,2,4
"E00033874",131,123,72,51,0,0,0,0,7,7,0,0,0,1
"E00033875",119,115,56,59,0,3,0,3,1,1,0,0,0,0
"E00033876",117,108,61,47,0,1,1,0,7,7,0,0,0,1
"E00033877",130,124,68,56,0,4,1,3,2,2,0,0,0,0
"E00033878",127,119,65,54,0,1,0,1,7,7,0,0,0,0
