"GeographyCode","KS401EW0001","KS401EW0002","KS401EW0003","KS401EW0004","KS401EW0005","KS401EW0006","KS401EW0007","KS401EW0008","KS401EW0009","KS401EW0010","KS401EW0011","KS401EW0012","KS401EW0013","KS401EW0014","KS401EW0015","KS401EW0016","KS401EW0017","KS401EW0018","KS401EW0019","KS401EW0020","KS401EW0021","KS401EW0022","KS401EW0023","KS401EW0024","KS401EW0025","KS401EW0026"
"E01006651",616,616,0,0,616,592,24,302,258,47,6,3,0,0,100,0,0,96.1038961038961,3.8961038961039,49.025974025974,41.8831168831169,7.62987012987013,0.974025974025974,0.487012987012987,0,0
"E01006652",653,653,0,0,653,633,20,8,113,508,4,9,11,0,100,0,0,96.937212863706,3.06278713629403,1.22511485451761,17.3047473200613,77.7947932618683,0.612557427258806,1.37825421133231,1.68453292496172,0
"E01006653",678,678,0,0,678,656,22,47,169,422,40,0,0,0,100,0,0,96.7551622418879,3.24483775811209,6.93215339233038,24.9262536873156,62.2418879056047,5.89970501474926,0,0,0
"E01006654",650,650,0,0,650,627,23,189,57,291,91,3,19,0,100,0,0,96.4615384615385,3.53846153846154,29.0769230769231,8.76923076923077,44.7692307692308,14,0.461538461538462,2.92307692307692,0
"E01006655",753,753,0,0,753,706,47,78,326,283,54,1,10,1,100,0,0,93.7583001328021,6.24169986719787,10.3585657370518,43.2934926958831,37.5830013280212,7.17131474103586,0.132802124833997,1.32802124833997,0.132802124833997
"E01006656",696,696,0,0,696,669,27,13,138,505,11,12,17,0,100,0,0,96.1206896551724,3.87931034482759,1.86781609195402,19.8275862068966,72.5574712643678,1.58045977011494,1.72413793103448,2.44252873563218,0
"E01006657",600,598,0,2,606,582,24,17,112,417,23,24,13,0,99.6666666666667,0,0.333333333333333,96.039603960396,3.96039603960396,2.80528052805281,18.4818481848185,68.8118811881188,3.7953795379538,3.96039603960396,2.14521452145215,0
"E01006658",648,648,0,0,648,634,14,19,106,428,94,0,1,0,100,0,0,97.8395061728395,2.16049382716049,2.9320987654321,16.358024691358,66.0493827160494,14.5061728395062,0,0.154320987654321,0
"E01006659",573,573,0,0,573,548,25,35,151,219,166,2,0,0,100,0,0,95.6369982547993,4.3630017452007,6.10820244328098,26.3525305410122,38.2198952879581,28.9703315881326,0.349040139616056,0,0
"E01006660",631,631,0,0,631,616,15,85,182,280,79,4,1,0,100,0,0,97.6228209191759,2.37717908082409,13.4706814580032,28.8431061806656,44.3740095087163,12.5198098256735,0.63391442155309,0.158478605388273,0
"E01006661",765,765,0,0,765,749,16,42,213,457,50,3,0,0,100,0,0,97.9084967320261,2.09150326797386,5.49019607843137,27.843137254902,59.7385620915033,6.5359477124183,0.392156862745098,0,0
"E01006662",802,802,0,0,802,785,17,33,351,290,128,0,0,0,100,0,0,97.8802992518703,2.11970074812968,4.11471321695761,43.7655860349127,36.1596009975062,15.9600997506234,0,0,0
"E01006663",521,521,0,0,521,510,11,32,220,234,35,0,0,0,100,0,0,97.8886756238004,2.11132437619962,6.14203454894434,42.2264875239923,44.9136276391555,6.71785028790787,0,0,0
"E01006664",875,875,0,0,875,822,53,58,277,336,189,10,5,0,100,0,0,93.9428571428571,6.05714285714286,6.62857142857143,31.6571428571429,38.4,21.6,1.14285714285714,0.571428571428571,0
"E01006665",642,642,0,0,642,630,12,218,315,107,0,0,2,0,100,0,0,98.1308411214953,1.86915887850467,33.9563862928349,49.0654205607477,16.6666666666667,0,0,0.311526479750779,0
"E01006666",518,518,0,0,518,514,4,334,172,10,1,0,1,0,100,0,0,99.2277992277992,0.772200772200772,64.4787644787645,33.2046332046332,1.93050193050193,0.193050193050193,0,0.193050193050193,0
"E01006667",626,626,0,0,626,618,8,200,202,223,1,0,0,0,100,0,0,98.7220447284345,1.2779552715655,31.9488817891374,32.2683706070287,35.6230031948882,0.159744408945687,0,0,0
"E01006668",594,594,0,0,594,590,4,173,400,16,3,0,2,0,100,0,0,99.3265993265993,0.673400673400673,29.1245791245791,67.3400673400673,2.69360269360269,0.505050505050505,0,0.336700336700337,0
"E01006669",560,560,0,0,560,551,9,301,169,87,3,0,0,0,100,0,0,98.3928571428571,1.60714285714286,53.75,30.1785714285714,15.5357142857143,0.535714285714286,0,0,0
"E01006670",627,627,0,0,627,607,20,337,212,71,5,2,0,0,100,0,0,96.8102073365231,3.18979266347687,53.7480063795853,33.8118022328549,11.3237639553429,0.797448165869218,0.318979266347687,0,0
"E01006671",506,506,0,0,506,499,7,284,46,174,1,1,0,0,100,0,0,98.6166007905138,1.38339920948617,56.1264822134387,9.09090909090909,34.3873517786561,0.197628458498024,0.197628458498024,0,0
"E01006672",822,822,0,0,822,798,24,60,279,465,11,2,5,0,100,0,0,97.0802919708029,2.91970802919708,7.2992700729927,33.9416058394161,56.5693430656934,1.338199513382,0.24330900243309,0.608272506082725,0
"E01006673",965,957,1,7,998,954,44,35,217,215,333,192,6,0,99.1709844559585,0.103626943005181,0.725388601036269,95.5911823647294,4.40881763527054,3.50701402805611,21.7434869739479,21.5430861723447,33.3667334669339,19.2384769539078,0.601202404809619,0
"E01006674",1000,997,3,0,1003,826,177,86,249,472,106,86,4,0,99.7,0.3,0,82.3529411764706,17.6470588235294,8.57427716849452,24.8255234297109,47.0588235294118,10.568295114656,8.57427716849452,0.398803589232303,0
"E01006675",1227,1211,4,12,1304,1132,172,20,40,109,549,575,11,0,98.6960065199674,0.32599837000815,0.97799511002445,86.8098159509202,13.1901840490798,1.53374233128834,3.06748466257669,8.35889570552147,42.101226993865,44.0950920245399,0.843558282208589,0
"E01006676",798,797,0,1,800,761,39,47,145,483,105,13,6,1,99.874686716792,0,0.12531328320802,95.125,4.875,5.875,18.125,60.375,13.125,1.625,0.75,0.125
"E01006677",787,786,1,0,788,477,311,28,148,557,34,6,15,0,99.8729351969504,0.127064803049555,0,60.5329949238579,39.4670050761421,3.55329949238579,18.7817258883249,70.6852791878173,4.31472081218274,0.761421319796954,1.90355329949239,0
"E01006678",1105,1104,0,1,1109,1059,50,42,163,463,257,172,12,0,99.9095022624434,0,0.0904977375565611,95.4914337240757,4.50856627592426,3.78719567177638,14.6979260595131,41.7493237150586,23.1740306582507,15.5094679891794,1.08205590622182,0
"E01006679",931,923,3,5,962,920,42,91,240,293,248,71,19,0,99.140708915145,0.322234156820623,0.537056928034372,95.6340956340956,4.36590436590437,9.45945945945946,24.948024948025,30.4573804573805,25.7796257796258,7.38045738045738,1.97505197505198,0
"E01006680",623,623,0,0,623,605,18,17,579,11,7,3,6,0,100,0,0,97.1107544141252,2.8892455858748,2.72873194221509,92.9373996789727,1.76565008025682,1.12359550561798,0.481540930979133,0.963081861958266,0
"E01006681",738,738,0,0,738,719,19,41,379,72,236,2,8,0,100,0,0,97.4254742547426,2.57452574525745,5.55555555555556,51.3550135501355,9.75609756097561,31.9783197831978,0.2710027100271,1.0840108401084,0
"E01006682",507,507,0,0,507,498,9,27,468,7,1,0,4,0,100,0,0,98.2248520710059,1.77514792899408,5.32544378698225,92.3076923076923,1.38067061143984,0.19723865877712,0,0.788954635108481,0
"E01006683",606,606,0,0,606,594,12,15,560,20,3,1,7,0,100,0,0,98.019801980198,1.98019801980198,2.47524752475248,92.4092409240924,3.3003300330033,0.495049504950495,0.165016501650165,1.15511551155116,0
"E01006684",1028,1028,0,0,1028,999,29,176,341,143,336,22,9,1,100,0,0,97.1789883268482,2.82101167315175,17.1206225680934,33.1712062256809,13.9105058365759,32.6848249027237,2.14007782101167,0.875486381322957,0.0972762645914397
"E01006685",619,619,0,0,619,604,15,121,340,90,38,30,0,0,100,0,0,97.5767366720517,2.4232633279483,19.5476575121163,54.9273021001615,14.5395799676898,6.1389337641357,4.84652665589661,0,0
"E01006686",541,541,0,0,541,531,10,36,457,31,7,3,7,0,100,0,0,98.1515711645102,1.84842883548983,6.6543438077634,84.4731977818854,5.73012939001848,1.29390018484288,0.55452865064695,1.29390018484288,0
"E01006687",987,986,0,1,990,933,57,315,166,133,303,69,4,0,99.8986828774063,0,0.101317122593718,94.2424242424242,5.75757575757576,31.8181818181818,16.7676767676768,13.4343434343434,30.6060606060606,6.96969696969697,0.404040404040404,0
"E01006688",735,735,0,0,735,712,23,47,381,89,121,64,33,0,100,0,0,96.8707482993197,3.12925170068027,6.39455782312925,51.8367346938776,12.108843537415,16.4625850340136,8.70748299319728,4.48979591836735,0
"E01006689",725,725,0,0,725,717,8,9,377,252,70,3,14,0,100,0,0,98.8965517241379,1.10344827586207,1.24137931034483,52,34.7586206896552,9.6551724137931,0.413793103448276,1.93103448275862,0
"E01006690",837,830,2,5,859,801,58,23,103,257,250,210,16,0,99.1636798088411,0.2389486260454,0.597371565113501,93.2479627473807,6.75203725261933,2.67753201396973,11.9906868451688,29.918509895227,29.1036088474971,24.4470314318976,1.86263096623981,0
"E01006691",701,701,0,0,701,647,54,21,50,515,78,28,9,0,100,0,0,92.2967189728959,7.70328102710414,2.99572039942939,7.13266761768902,73.4664764621969,11.1269614835949,3.99429386590585,1.28388017118402,0
"E01006692",1038,1036,1,1,1045,989,56,48,319,362,185,107,24,0,99.8073217726397,0.0963391136801541,0.0963391136801541,94.6411483253588,5.35885167464115,4.5933014354067,30.5263157894737,34.6411483253588,17.7033492822967,10.2392344497608,2.29665071770335,0
"E01006693",862,859,3,0,865,838,27,26,314,220,276,17,12,0,99.6519721577726,0.348027842227378,0,96.878612716763,3.12138728323699,3.00578034682081,36.3005780346821,25.4335260115607,31.9075144508671,1.96531791907514,1.38728323699422,0
"E01006694",978,976,1,1,981,891,90,43,52,804,48,27,7,0,99.7955010224949,0.102249488752556,0.102249488752556,90.8256880733945,9.1743119266055,4.38328236493374,5.30071355759429,81.9571865443425,4.89296636085627,2.75229357798165,0.713557594291539,0
"E01006695",1070,1054,5,11,1111,1029,82,18,77,245,321,447,3,0,98.5046728971963,0.467289719626168,1.02803738317757,92.6192619261926,7.38073807380738,1.62016201620162,6.93069306930693,22.0522052205221,28.8928892889289,40.2340234023402,0.27002700270027,0
"E01006696",823,822,0,1,826,768,58,40,212,430,107,25,12,0,99.8784933171324,0,0.121506682867558,92.9782082324455,7.02179176755448,4.84261501210654,25.6658595641646,52.0581113801453,12.953995157385,3.02663438256659,1.45278450363196,0
"E01006697",889,889,0,0,889,828,61,30,35,710,49,44,21,0,100,0,0,93.1383577052868,6.86164229471316,3.37457817772778,3.93700787401575,79.8650168728909,5.51181102362205,4.94938132733408,2.36220472440945,0
"E01006698",768,768,0,0,768,725,43,15,32,661,11,28,21,0,100,0,0,94.4010416666667,5.59895833333333,1.953125,4.16666666666667,86.0677083333333,1.43229166666667,3.64583333333333,2.734375,0
"E01006699",807,807,0,0,807,777,30,25,60,539,167,10,6,0,100,0,0,96.2825278810409,3.71747211895911,3.09789343246592,7.43494423791822,66.7905824039653,20.6939281288724,1.23915737298637,0.743494423791822,0
"E01006700",685,685,0,0,685,653,32,9,28,537,51,22,37,1,100,0,0,95.3284671532847,4.67153284671533,1.31386861313869,4.08759124087591,78.3941605839416,7.44525547445255,3.21167883211679,5.4014598540146,0.145985401459854
"E01006701",723,722,0,1,728,671,57,29,338,226,68,45,22,0,99.8616874135546,0,0.138312586445367,92.1703296703297,7.82967032967033,3.98351648351648,46.4285714285714,31.043956043956,9.34065934065934,6.18131868131868,3.02197802197802,0
"E01006702",809,809,0,0,809,740,69,36,163,563,23,10,14,0,100,0,0,91.4709517923362,8.52904820766378,4.44993819530284,20.1483312731768,69.5920889987639,2.84301606922126,1.23609394313968,1.73053152039555,0
"E01006703",836,836,0,0,836,818,18,26,120,370,281,24,15,0,100,0,0,97.8468899521531,2.15311004784689,3.11004784688995,14.3540669856459,44.2583732057416,33.6124401913876,2.87081339712919,1.79425837320574,0
"E01006705",756,756,0,0,756,689,67,7,20,637,45,22,25,0,100,0,0,91.1375661375661,8.86243386243386,0.925925925925926,2.64550264550265,84.2592592592593,5.95238095238095,2.91005291005291,3.30687830687831,0
"E01006706",584,584,0,0,584,582,2,23,144,381,34,0,0,2,100,0,0,99.6575342465753,0.342465753424658,3.93835616438356,24.6575342465753,65.2397260273973,5.82191780821918,0,0,0.342465753424658
"E01006707",557,557,0,0,557,553,4,29,198,320,8,0,2,0,100,0,0,99.2818671454219,0.718132854578097,5.2064631956912,35.5475763016158,57.4506283662478,1.43626570915619,0,0.359066427289048,0
"E01006708",761,761,0,0,761,754,7,49,434,247,30,1,0,0,100,0,0,99.0801576872536,0.919842312746386,6.4388961892247,57.030223390276,32.4572930354796,3.94218134034166,0.131406044678055,0,0
"E01006709",697,696,1,0,698,685,13,11,181,360,141,3,2,0,99.8565279770445,0.143472022955524,0,98.1375358166189,1.86246418338109,1.57593123209169,25.9312320916905,51.5759312320917,20.2005730659026,0.429799426934097,0.286532951289398,0
"E01006710",604,604,0,0,604,592,12,21,54,525,3,0,1,0,100,0,0,98.0132450331126,1.98675496688742,3.47682119205298,8.94039735099338,86.9205298013245,0.496688741721854,0,0.165562913907285,0
"E01006711",736,733,1,2,742,685,57,21,83,503,73,23,39,0,99.5923913043478,0.135869565217391,0.271739130434783,92.3180592991914,7.68194070080863,2.83018867924528,11.1859838274933,67.7897574123989,9.83827493261455,3.09973045822102,5.25606469002695,0
"E01006712",587,587,0,0,587,569,18,8,26,540,1,1,11,0,100,0,0,96.9335604770017,3.0664395229983,1.36286201022147,4.42930153321976,91.9931856899489,0.170357751277683,0.170357751277683,1.87393526405451,0
"E01006713",623,623,0,0,623,604,19,6,27,586,0,1,3,0,100,0,0,96.9502407704655,3.04975922953451,0.963081861958266,4.3338683788122,94.0609951845907,0,0.160513643659711,0.481540930979133,0
"E01006716",722,722,0,0,722,701,21,23,132,429,115,9,14,0,100,0,0,97.0914127423823,2.90858725761773,3.18559556786704,18.2825484764543,59.4182825484765,15.9279778393352,1.24653739612188,1.93905817174515,0
"E01006717",590,589,0,1,594,576,18,19,351,174,23,23,3,1,99.8305084745763,0,0.169491525423729,96.969696969697,3.03030303030303,3.1986531986532,59.0909090909091,29.2929292929293,3.87205387205387,3.87205387205387,0.505050505050505,0.168350168350168
"E01006718",700,700,0,0,700,678,22,17,90,466,69,54,4,0,100,0,0,96.8571428571428,3.14285714285714,2.42857142857143,12.8571428571429,66.5714285714286,9.85714285714286,7.71428571428571,0.571428571428571,0
"E01006719",655,655,0,0,655,638,17,12,65,543,17,2,16,0,100,0,0,97.4045801526718,2.59541984732824,1.83206106870229,9.9236641221374,82.9007633587786,2.59541984732824,0.305343511450382,2.44274809160305,0
"E01006720",986,983,2,1,990,905,85,42,124,669,88,48,19,0,99.6957403651116,0.202839756592292,0.101419878296146,91.4141414141414,8.58585858585858,4.24242424242424,12.5252525252525,67.5757575757576,8.88888888888889,4.84848484848485,1.91919191919192,0
"E01006721",964,963,1,0,965,912,53,12,60,684,170,13,26,0,99.896265560166,0.103734439834025,0,94.5077720207254,5.49222797927461,1.24352331606218,6.21761658031088,70.880829015544,17.6165803108808,1.34715025906736,2.69430051813472,0
"E01006722",648,647,1,0,649,608,41,25,106,428,23,42,25,0,99.8456790123457,0.154320987654321,0,93.6825885978428,6.31741140215717,3.85208012326656,16.3328197226502,65.9476117103236,3.54391371340524,6.47149460708783,3.85208012326656,0
"E01006723",771,770,0,1,774,749,25,6,30,576,82,68,12,0,99.8702983138781,0,0.12970168612192,96.7700258397933,3.22997416020672,0.775193798449612,3.87596899224806,74.4186046511628,10.594315245478,8.78552971576227,1.55038759689922,0
"E01006724",571,571,0,0,571,554,17,7,37,488,10,26,3,0,100,0,0,97.0227670753065,2.97723292469352,1.22591943957968,6.47985989492119,85.4640980735552,1.75131348511384,4.55341506129597,0.525394045534151,0
"E01006725",769,769,0,0,769,739,30,15,153,486,69,18,28,0,100,0,0,96.0988296488947,3.90117035110533,1.95058517555267,19.8959687906372,63.1989596879064,8.97269180754226,2.3407022106632,3.64109232769831,0
"E01006726",707,707,0,0,707,659,48,15,65,559,25,40,3,0,100,0,0,93.2107496463932,6.78925035360679,2.12164073550212,9.19377652050919,79.0664780763791,3.53606789250354,5.65770862800566,0.424328147100424,0
"E01006727",696,694,1,1,699,665,34,6,36,602,20,25,10,0,99.7126436781609,0.14367816091954,0.14367816091954,95.1359084406295,4.86409155937053,0.858369098712446,5.15021459227468,86.1230329041488,2.86123032904149,3.57653791130186,1.43061516452074,0
"E01006728",901,901,0,0,901,855,46,21,51,749,62,15,3,0,100,0,0,94.8945615982242,5.1054384017758,2.330743618202,5.66037735849057,83.1298557158713,6.88124306326304,1.66481687014428,0.332963374028857,0
"E01006729",541,541,0,0,541,539,2,17,236,286,2,0,0,0,100,0,0,99.630314232902,0.369685767097967,3.14232902033272,43.6229205175601,52.8650646950092,0.369685767097967,0,0,0
"E01006730",551,551,0,0,551,542,9,26,167,353,3,2,0,0,100,0,0,98.3666061705989,1.63339382940109,4.71869328493648,30.3085299455535,64.065335753176,0.544464609800363,0.362976406533575,0,0
"E01006731",513,513,0,0,513,486,27,19,123,344,4,0,23,0,100,0,0,94.7368421052632,5.26315789473684,3.7037037037037,23.9766081871345,67.056530214425,0.779727095516569,0,4.48343079922027,0
"E01006732",654,654,0,0,654,644,10,24,327,297,5,1,0,0,100,0,0,98.4709480122324,1.52905198776758,3.6697247706422,50,45.4128440366972,0.764525993883792,0.152905198776758,0,0
"E01006734",645,645,0,0,645,625,20,16,171,440,12,6,0,0,100,0,0,96.8992248062015,3.10077519379845,2.48062015503876,26.5116279069767,68.2170542635659,1.86046511627907,0.930232558139535,0,0
"E01006735",575,575,0,0,575,571,4,20,125,399,29,0,1,1,100,0,0,99.304347826087,0.695652173913043,3.47826086956522,21.7391304347826,69.3913043478261,5.04347826086957,0,0.173913043478261,0.173913043478261
"E01006736",598,598,0,0,598,582,16,20,174,397,4,3,0,0,100,0,0,97.3244147157191,2.67558528428094,3.34448160535117,29.0969899665552,66.3879598662207,0.668896321070234,0.501672240802676,0,0
"E01006737",567,567,0,0,567,562,5,17,167,366,14,3,0,0,100,0,0,99.1181657848324,0.881834215167548,2.99823633156966,29.4532627865961,64.5502645502645,2.46913580246914,0.529100529100529,0,0
"E01006738",676,676,0,0,676,662,14,14,92,558,12,0,0,0,100,0,0,97.9289940828402,2.07100591715976,2.07100591715976,13.6094674556213,82.5443786982248,1.77514792899408,0,0,0
"E01006739",718,718,0,0,718,707,11,39,157,456,61,4,1,0,100,0,0,98.4679665738162,1.53203342618384,5.43175487465181,21.866295264624,63.5097493036212,8.4958217270195,0.557103064066852,0.139275766016713,0
"E01006740",620,620,0,0,620,604,16,12,119,351,135,2,1,0,100,0,0,97.4193548387097,2.58064516129032,1.93548387096774,19.1935483870968,56.6129032258065,21.7741935483871,0.32258064516129,0.161290322580645,0
"E01006741",789,789,0,0,789,778,11,37,119,599,34,0,0,0,100,0,0,98.6058301647655,1.39416983523447,4.68948035487959,15.0823827629911,75.9188846641318,4.30925221799747,0,0,0
"E01006742",602,598,1,3,615,591,24,3,255,313,12,24,8,0,99.3355481727575,0.166112956810631,0.498338870431894,96.0975609756098,3.90243902439024,0.48780487804878,41.4634146341463,50.8943089430894,1.95121951219512,3.90243902439024,1.30081300813008,0
"E01006743",1026,1026,0,0,1026,1008,18,78,269,346,321,4,8,0,100,0,0,98.2456140350877,1.75438596491228,7.60233918128655,26.2183235867446,33.7231968810916,31.2865497076023,0.389863547758285,0.779727095516569,0
"E01006744",775,775,0,0,775,739,36,8,31,654,51,26,5,0,100,0,0,95.3548387096774,4.64516129032258,1.03225806451613,4,84.3870967741936,6.58064516129032,3.35483870967742,0.645161290322581,0
"E01006745",937,935,1,1,949,907,42,29,77,447,209,135,52,0,99.786552828175,0.106723585912487,0.106723585912487,95.5742887249737,4.42571127502634,3.05584826132771,8.11380400421496,47.1022128556375,22.0231822971549,14.2255005268704,5.47945205479452,0
"E01006746",666,665,0,1,670,655,15,26,116,426,81,10,11,0,99.8498498498498,0,0.15015015015015,97.7611940298508,2.23880597014925,3.88059701492537,17.3134328358209,63.5820895522388,12.089552238806,1.49253731343284,1.64179104477612,0
"E01006747",864,859,2,3,891,857,34,22,53,284,456,50,25,1,99.4212962962963,0.231481481481481,0.347222222222222,96.1840628507295,3.81593714927048,2.46913580246914,5.94837261503928,31.8742985409652,51.1784511784512,5.61167227833895,2.80583613916947,0.112233445566779
"E01006748",777,777,0,0,777,756,21,22,59,619,32,42,3,0,100,0,0,97.2972972972973,2.7027027027027,2.83140283140283,7.59330759330759,79.6653796653797,4.11840411840412,5.40540540540541,0.386100386100386,0
"E01006751",848,848,0,0,848,831,17,44,345,221,223,13,2,0,100,0,0,97.9952830188679,2.00471698113208,5.18867924528302,40.6839622641509,26.061320754717,26.2971698113208,1.53301886792453,0.235849056603774,0
"E01006752",507,507,0,0,507,489,18,17,291,114,74,10,1,0,100,0,0,96.4497041420118,3.55029585798817,3.35305719921105,57.396449704142,22.4852071005917,14.5956607495069,1.9723865877712,0.19723865877712,0
"E01006753",677,677,0,0,677,666,11,34,100,508,35,0,0,0,100,0,0,98.3751846381093,1.62481536189069,5.02215657311669,14.7710487444609,75.0369276218612,5.1698670605613,0,0,0
"E01006754",837,837,0,0,837,781,56,27,153,445,205,7,0,0,100,0,0,93.3094384707288,6.69056152927121,3.2258064516129,18.2795698924731,53.1660692951016,24.4922341696535,0.836320191158901,0,0
"E01006755",706,706,0,0,706,690,16,28,144,392,140,0,1,1,100,0,0,97.7337110481586,2.26628895184136,3.96600566572238,20.3966005665722,55.5240793201133,19.8300283286119,0,0.141643059490085,0.141643059490085
"E01006756",769,769,0,0,769,757,12,39,157,529,40,1,3,0,100,0,0,98.4395318595579,1.56046814044213,5.07152145643693,20.4161248374512,68.7906371911573,5.20156046814044,0.130039011703511,0.390117035110533,0
"E01006757",634,634,0,0,634,621,13,33,116,451,34,0,0,0,100,0,0,97.9495268138801,2.05047318611987,5.20504731861199,18.2965299684543,71.1356466876972,5.36277602523659,0,0,0
"E01006758",644,644,0,0,644,639,5,20,100,484,39,1,0,0,100,0,0,99.2236024844721,0.77639751552795,3.1055900621118,15.527950310559,75.1552795031056,6.05590062111801,0.15527950310559,0,0
"E01006759",472,469,0,3,480,460,20,23,106,240,55,51,5,0,99.364406779661,0,0.635593220338983,95.8333333333333,4.16666666666667,4.79166666666667,22.0833333333333,50,11.4583333333333,10.625,1.04166666666667,0
"E01006760",845,833,0,12,899,826,73,24,141,159,178,367,30,0,98.5798816568047,0,1.42011834319527,91.8798665183537,8.12013348164627,2.66963292547275,15.6840934371524,17.686318131257,19.7997775305895,40.8231368186874,3.33704115684093,0
"E01006761",805,805,0,0,805,793,12,20,206,324,226,21,8,0,100,0,0,98.5093167701863,1.49068322981366,2.48447204968944,25.5900621118012,40.2484472049689,28.0745341614907,2.60869565217391,0.993788819875776,0
"E01006762",749,749,0,0,749,725,24,79,305,335,28,2,0,0,100,0,0,96.7957276368491,3.20427236315087,10.5473965287049,40.7209612817089,44.7263017356475,3.73831775700935,0.267022696929239,0,0
"E01006763",677,677,0,0,677,652,25,11,74,572,7,12,1,0,100,0,0,96.3072378138848,3.69276218611521,1.62481536189069,10.930576070901,84.4903988183161,1.03397341211226,1.7725258493353,0.147710487444609,0
"E01006764",719,717,1,1,722,667,55,10,111,379,55,152,15,0,99.7218358831711,0.139082058414465,0.139082058414465,92.382271468144,7.61772853185596,1.38504155124654,15.3739612188366,52.4930747922438,7.61772853185596,21.0526315789474,2.07756232686981,0
"E01006765",672,672,0,0,672,659,13,6,129,429,92,11,5,0,100,0,0,98.0654761904762,1.93452380952381,0.892857142857143,19.1964285714286,63.8392857142857,13.6904761904762,1.63690476190476,0.744047619047619,0
"E01006766",633,633,0,0,633,574,59,17,34,495,22,32,33,0,100,0,0,90.6793048973144,9.32069510268562,2.68562401263823,5.37124802527646,78.1990521327014,3.47551342812006,5.05529225908373,5.21327014218009,0
"E01006767",829,828,0,1,832,779,53,58,153,533,53,35,0,0,99.8793727382388,0,0.120627261761158,93.6298076923077,6.37019230769231,6.97115384615385,18.3894230769231,64.0625,6.37019230769231,4.20673076923077,0,0
"E01006768",613,610,1,2,627,587,40,37,244,125,62,152,7,0,99.510603588907,0.163132137030995,0.32626427406199,93.6204146730462,6.37958532695375,5.90111642743222,38.9154704944179,19.9362041467305,9.88835725677831,24.2424242424242,1.11642743221691,0
"E01006769",721,721,0,0,721,712,9,16,224,276,197,6,1,1,100,0,0,98.75173370319,1.24826629680999,2.21914008321775,31.0679611650485,38.2801664355062,27.3231622746186,0.832177531206657,0.13869625520111,0.13869625520111
"E01006770",457,457,0,0,457,445,12,18,113,282,44,0,0,0,100,0,0,97.3741794310722,2.62582056892779,3.93873085339168,24.72647702407,61.7067833698031,9.62800875273523,0,0,0
"E01006771",703,703,0,0,703,694,9,35,239,301,121,2,5,0,100,0,0,98.7197724039829,1.28022759601707,4.97866287339972,33.9971550497866,42.8165007112376,17.2119487908962,0.284495021337127,0.711237553342816,0
"E01006772",482,482,0,0,482,480,2,96,187,178,21,0,0,0,100,0,0,99.5850622406639,0.4149377593361,19.9170124481328,38.7966804979253,36.9294605809129,4.35684647302905,0,0,0
"E01006773",567,567,0,0,567,554,13,46,360,151,3,0,7,0,100,0,0,97.7072310405644,2.29276895943563,8.11287477954145,63.4920634920635,26.63139329806,0.529100529100529,0,1.23456790123457,0
"E01006774",554,554,0,0,554,552,2,172,314,64,1,2,1,0,100,0,0,99.6389891696751,0.36101083032491,31.0469314079422,56.6787003610108,11.5523465703971,0.180505415162455,0.36101083032491,0.180505415162455,0
"E01006775",558,558,0,0,558,556,2,25,164,364,4,0,1,0,100,0,0,99.6415770609319,0.3584229390681,4.48028673835125,29.3906810035842,65.2329749103943,0.716845878136201,0,0.17921146953405,0
"E01006776",870,870,0,0,870,844,26,37,385,287,145,5,11,0,100,0,0,97.0114942528736,2.98850574712644,4.25287356321839,44.2528735632184,32.9885057471264,16.6666666666667,0.574712643678161,1.26436781609195,0
"E01006778",1218,1218,0,0,1218,1124,94,38,303,480,351,21,25,0,100,0,0,92.2824302134647,7.7175697865353,3.11986863711002,24.8768472906404,39.4088669950739,28.8177339901478,1.72413793103448,2.05254515599343,0
"E01006779",917,917,0,0,917,902,15,40,513,253,105,3,3,0,100,0,0,98.3642311886587,1.63576881134133,4.36205016357688,55.9432933478735,27.5899672846238,11.4503816793893,0.327153762268266,0.327153762268266,0
"E01006780",640,639,1,0,641,619,22,4,308,247,24,51,7,0,99.84375,0.15625,0,96.5678627145086,3.43213728549142,0.62402496099844,48.0499219968799,38.5335413416537,3.74414976599064,7.95631825273011,1.09204368174727,0
"E01006781",607,607,0,0,607,600,7,177,252,134,28,13,3,0,100,0,0,98.8467874794069,1.15321252059308,29.159802306425,41.5156507413509,22.0757825370675,4.61285008237232,2.14168039538715,0.494233937397035,0
"E01006782",709,705,0,4,723,691,32,13,80,521,35,50,24,0,99.4358251057828,0,0.564174894217207,95.5739972337483,4.42600276625173,1.79806362378976,11.0650069156293,72.060857538036,4.84094052558783,6.91562932226833,3.3195020746888,0
"E01006783",664,664,0,0,664,645,19,4,170,462,4,4,20,0,100,0,0,97.1385542168675,2.86144578313253,0.602409638554217,25.6024096385542,69.578313253012,0.602409638554217,0.602409638554217,3.01204819277108,0
"E01006784",602,601,0,1,610,586,24,8,44,472,25,37,24,0,99.8338870431894,0,0.166112956810631,96.0655737704918,3.9344262295082,1.31147540983607,7.21311475409836,77.3770491803279,4.0983606557377,6.0655737704918,3.9344262295082,0
"E01006785",804,804,0,0,804,781,23,12,267,334,138,25,28,0,100,0,0,97.1393034825871,2.86069651741294,1.49253731343284,33.2089552238806,41.5422885572139,17.1641791044776,3.10945273631841,3.48258706467662,0
