"GeographyCode","KS104EW0001","KS104EW0002","KS104EW0003","KS104EW0004","KS104EW0005","KS104EW0006","KS104EW0007","KS104EW0008","KS104EW0009","KS104EW0010","KS104EW0011","KS104EW0012","KS104EW0013","KS104EW0014","KS104EW0015"
"E01006700",1149,348,114,463,7,53,95,69,30.2872062663185,9.92167101827676,40.29590948651,0.609225413402959,4.61270670147955,8.2680591818973,6.00522193211488
"E01006701",1174,402,94,455,8,46,94,75,34.2419080068143,8.00681431005111,38.7563884156729,0.681431005110733,3.91822827938671,8.00681431005111,6.38841567291312
"E01006702",1265,326,149,527,14,54,98,97,25.7707509881423,11.7786561264822,41.6600790513834,1.10671936758893,4.26877470355731,7.74703557312253,7.66798418972332
"E01006703",1285,292,112,576,20,40,144,101,22.7237354085603,8.715953307393,44.8249027237354,1.55642023346304,3.11284046692607,11.2062256809339,7.85992217898833
"E01006705",1157,340,119,488,21,49,73,67,29.3863439930856,10.2852203975799,42.1780466724287,1.81503889369058,4.23509075194468,6.30942091616249,5.79083837510804
"E01006706",1086,334,90,420,9,24,103,106,30.7550644567219,8.28729281767956,38.6740331491713,0.828729281767956,2.20994475138122,9.48434622467772,9.76058931860037
"E01006707",1038,316,87,374,10,45,95,111,30.4431599229287,8.38150289017341,36.0308285163777,0.963391136801541,4.33526011560694,9.15221579961464,10.6936416184971
"E01006708",1386,510,178,433,11,30,117,107,36.7965367965368,12.8427128427128,31.2409812409812,0.793650793650794,2.16450216450216,8.44155844155844,7.72005772005772
"E01006709",1211,330,148,438,15,34,129,117,27.2502064409579,12.2213047068538,36.168455821635,1.23864574731627,2.80759702725021,10.6523534269199,9.66143682906689
"E01006710",1185,480,105,414,5,24,73,84,40.5063291139241,8.86075949367089,34.9367088607595,0.421940928270042,2.0253164556962,6.16033755274262,7.08860759493671
"E01006711",1187,374,142,428,20,35,115,73,31.5080033698399,11.9629317607414,36.0572872788543,1.6849199663016,2.9486099410278,9.6882898062342,6.14995787700084
"E01006712",1009,340,150,335,10,24,82,68,33.6967294350842,14.8662041625372,33.201189296333,0.991080277502478,2.37859266600595,8.12685827552032,6.73934588701685
"E01006713",1112,406,156,350,16,26,70,88,36.5107913669065,14.0287769784173,31.4748201438849,1.43884892086331,2.33812949640288,6.29496402877698,7.9136690647482
"E01006716",1128,318,172,408,14,48,107,61,28.1914893617021,15.2482269503546,36.1702127659575,1.24113475177305,4.25531914893617,9.48581560283688,5.40780141843972
"E01006717",1173,502,98,382,23,30,74,64,42.7962489343563,8.35464620630861,32.5660699062234,1.96078431372549,2.55754475703325,6.30861040068201,5.45609548167093
"E01006718",1294,484,138,424,17,45,101,85,37.403400309119,10.6646058732612,32.7666151468315,1.31375579598145,3.47758887171561,7.80525502318393,6.56877897990726
"E01006719",1209,434,164,394,11,22,96,88,35.8974358974359,13.564929693962,32.5889164598842,0.909842845326716,1.81968569065343,7.94044665012407,7.27874276261373
"E01006720",1663,350,156,896,51,50,90,70,21.046301864101,9.38063740228503,53.8785327720986,3.06674684305472,3.00661455201443,5.41190619362598,4.2092603728202
"E01006721",1376,204,166,727,12,40,129,98,14.8255813953488,12.0639534883721,52.8343023255814,0.872093023255814,2.90697674418605,9.375,7.12209302325581
"E01006722",1591,222,80,1136,30,21,46,56,13.953488372093,5.02828409805154,71.4016341923319,1.88560653676933,1.31992457573853,2.89126335637964,3.51979886863608
"E01006723",1688,240,114,1130,21,31,82,70,14.218009478673,6.75355450236967,66.9431279620853,1.24407582938389,1.83649289099526,4.85781990521327,4.14691943127962
"E01006724",1664,226,100,1207,24,18,41,48,13.5817307692308,6.00961538461539,72.5360576923077,1.44230769230769,1.08173076923077,2.46394230769231,2.88461538461538
"E01006725",1284,364,154,533,17,38,88,90,28.3489096573209,11.993769470405,41.5109034267913,1.32398753894081,2.9595015576324,6.85358255451713,7.00934579439252
"E01006726",1325,272,112,751,30,33,74,53,20.5283018867925,8.45283018867925,56.6792452830189,2.26415094339623,2.49056603773585,5.58490566037736,4
"E01006727",1212,356,190,467,9,31,91,68,29.3729372937294,15.6765676567657,38.5313531353135,0.742574257425743,2.55775577557756,7.50825082508251,5.61056105610561
"E01006728",1325,268,174,602,14,42,123,102,20.2264150943396,13.1320754716981,45.4339622641509,1.05660377358491,3.16981132075472,9.28301886792453,7.69811320754717
"E01006729",1018,294,108,413,17,36,58,92,28.8801571709234,10.6090373280943,40.5697445972495,1.66994106090373,3.53634577603143,5.69744597249509,9.03732809430256
"E01006730",1045,306,105,403,24,42,57,108,29.2822966507177,10.0478468899522,38.5645933014354,2.29665071770335,4.01913875598086,5.45454545454545,10.3349282296651
"E01006731",940,318,106,346,5,23,55,87,33.8297872340426,11.2765957446809,36.8085106382979,0.531914893617021,2.4468085106383,5.85106382978723,9.25531914893617
"E01006732",1177,312,149,489,11,34,99,83,26.5080713678845,12.6593033135089,41.5463041631266,0.934579439252336,2.88870008496177,8.41121495327103,7.0518266779949
"E01006734",1058,284,112,433,6,50,94,79,26.8431001890359,10.586011342155,40.9262759924386,0.56710775047259,4.72589792060491,8.88468809073724,7.46691871455577
"E01006735",1030,280,110,419,15,35,86,85,27.1844660194175,10.6796116504854,40.6796116504854,1.45631067961165,3.39805825242718,8.3495145631068,8.25242718446602
"E01006736",1167,344,126,471,10,37,89,90,29.4772922022279,10.7969151670951,40.3598971722365,0.856898029134533,3.17052270779777,7.62639245929734,7.7120822622108
"E01006737",1152,394,94,466,10,30,81,77,34.2013888888889,8.15972222222222,40.4513888888889,0.868055555555556,2.60416666666667,7.03125,6.68402777777778
"E01006738",1183,328,154,457,11,35,87,111,27.7261200338123,13.0177514792899,38.6306001690617,0.929839391377853,2.9585798816568,7.3541842772612,9.38292476754015
"E01006739",1311,338,201,501,10,39,132,90,25.7818459191457,15.3318077803204,38.2151029748284,0.7627765064836,2.97482837528604,10.0686498855835,6.8649885583524
"E01006740",1018,226,126,413,11,45,118,79,22.2003929273084,12.37721021611,40.5697445972495,1.08055009823183,4.42043222003929,11.5913555992141,7.76031434184676
"E01006741",1470,428,194,579,14,28,101,126,29.1156462585034,13.1972789115646,39.3877551020408,0.952380952380952,1.9047619047619,6.87074829931973,8.57142857142857
"E01006742",1152,418,132,411,14,18,69,90,36.2847222222222,11.4583333333333,35.6770833333333,1.21527777777778,1.5625,5.98958333333333,7.8125
"E01006743",1727,578,230,629,18,49,114,109,33.4684423856398,13.317892298784,36.4215402431963,1.04226983207875,2.8372900984366,6.60104226983208,6.31152287203243
"E01006744",1209,346,184,468,11,38,89,73,28.6186931348222,15.2191894127378,38.7096774193548,0.909842845326716,3.14309346567411,7.36145574855252,6.03804797353184
"E01006745",1495,414,196,630,9,60,120,66,27.6923076923077,13.1103678929766,42.1404682274247,0.602006688963211,4.0133779264214,8.02675585284281,4.41471571906354
"E01006746",1310,300,95,660,25,43,91,96,22.9007633587786,7.25190839694656,50.381679389313,1.90839694656489,3.2824427480916,6.94656488549618,7.32824427480916
"E01006747",1525,230,104,1005,24,30,76,56,15.0819672131148,6.81967213114754,65.9016393442623,1.57377049180328,1.9672131147541,4.98360655737705,3.67213114754098
"E01006748",1768,236,86,1246,31,32,66,71,13.3484162895928,4.86425339366516,70.4751131221719,1.75339366515837,1.80995475113122,3.73303167420814,4.0158371040724
"E01006751",1685,350,104,910,33,36,138,114,20.7715133531157,6.17210682492582,54.0059347181009,1.95845697329377,2.13649851632047,8.18991097922849,6.76557863501484
"E01006752",839,236,82,377,9,22,71,42,28.1287246722288,9.77353992848629,44.9344457687723,1.07270560190703,2.62216924910608,8.46245530393325,5.00595947556615
"E01006753",1184,326,144,505,9,34,88,78,27.5337837837838,12.1621621621622,42.652027027027,0.760135135135135,2.87162162162162,7.43243243243243,6.58783783783784
"E01006754",1317,356,130,497,18,47,140,129,27.0311313591496,9.87091875474563,37.7372817008352,1.36674259681093,3.56871678056188,10.6302201974184,9.79498861047836
"E01006755",1166,278,140,499,15,47,106,81,23.8421955403087,12.0068610634648,42.7958833619211,1.28644939965695,4.03087478559177,9.09090909090909,6.94682675814751
"E01006756",1348,396,172,538,11,40,103,88,29.3768545994065,12.7596439169139,39.9109792284866,0.816023738872404,2.9673590504451,7.64094955489614,6.52818991097923
"E01006757",1095,332,146,425,4,36,78,74,30.3196347031963,13.3333333333333,38.8127853881278,0.365296803652968,3.28767123287671,7.12328767123288,6.75799086757991
"E01006758",1157,328,130,462,10,48,94,85,28.3491789109767,11.2359550561798,39.9308556611927,0.864304235090752,4.14866032843561,8.12445980985307,7.34658599827139
"E01006759",859,276,88,346,16,32,61,40,32.1303841676368,10.244470314319,40.279394644936,1.86263096623981,3.72526193247963,7.10128055878929,4.65657741559953
"E01006760",1363,238,154,729,34,55,115,38,17.461482024945,11.2986060161409,53.4849596478357,2.494497432135,4.03521643433602,8.43727072633896,2.78796771826853
"E01006761",1313,402,111,522,34,42,105,97,30.6169078446306,8.45392231530845,39.7562833206398,2.58948971820259,3.1987814166032,7.996953541508,7.38766184310739
"E01006762",1345,454,144,503,11,33,81,119,33.7546468401487,10.7063197026022,37.3977695167286,0.817843866171004,2.45353159851301,6.02230483271375,8.84758364312268
"E01006763",1159,380,138,422,7,44,101,67,32.7868852459016,11.9068162208801,36.4106988783434,0.603968938740293,3.79637618636756,8.71440897325281,5.78084555651424
"E01006764",1214,328,136,548,11,41,93,57,27.0181219110379,11.2026359143328,45.1400329489292,0.906095551894563,3.37726523887974,7.66062602965404,4.69522240527183
"E01006765",1192,410,116,444,10,29,89,94,34.3959731543624,9.73154362416107,37.248322147651,0.838926174496644,2.43288590604027,7.46644295302013,7.88590604026846
"E01006766",968,224,138,402,16,31,100,57,23.1404958677686,14.2561983471074,41.5289256198347,1.65289256198347,3.20247933884297,10.3305785123967,5.88842975206612
"E01006767",1385,346,198,585,34,46,103,73,24.9819494584838,14.2960288808664,42.2382671480144,2.45487364620939,3.32129963898917,7.43682310469314,5.27075812274368
"E01006768",1149,424,96,469,10,36,70,44,36.9016536118364,8.35509138381201,40.8181026979983,0.870322019147084,3.1331592689295,6.09225413402959,3.82941688424717
"E01006769",1059,244,104,376,11,39,126,159,23.0406043437205,9.82058545797923,35.505193578848,1.03871576959396,3.68271954674221,11.8980169971671,15.014164305949
"E01006770",808,242,88,288,9,17,87,77,29.9504950495049,10.8910891089109,35.6435643564356,1.11386138613861,2.1039603960396,10.7673267326733,9.52970297029703
"E01006771",1172,294,118,442,3,41,138,136,25.0853242320819,10.0682593856655,37.7133105802048,0.255972696245734,3.49829351535836,11.7747440273038,11.6040955631399
"E01006772",908,384,64,278,3,23,77,79,42.2907488986784,7.04845814977974,30.6167400881057,0.330396475770925,2.53303964757709,8.48017621145375,8.70044052863436
"E01006773",1137,584,116,291,12,17,54,63,51.363236587511,10.2022867194371,25.5936675461741,1.05540897097625,1.49516270888303,4.74934036939314,5.54089709762533
"E01006774",1170,620,76,318,9,19,72,56,52.991452991453,6.4957264957265,27.1794871794872,0.769230769230769,1.62393162393162,6.15384615384615,4.78632478632479
"E01006775",1075,334,80,417,8,34,101,101,31.0697674418605,7.44186046511628,38.7906976744186,0.744186046511628,3.16279069767442,9.3953488372093,9.3953488372093
"E01006776",1402,394,142,567,14,55,129,101,28.1027104136947,10.1283880171184,40.4422253922967,0.998573466476462,3.92296718972896,9.20114122681883,7.20399429386591
"E01006778",1864,346,178,875,37,65,230,133,18.5622317596567,9.54935622317597,46.9420600858369,1.98497854077253,3.48712446351931,12.3390557939914,7.13519313304721
"E01006779",1557,328,126,737,24,61,147,134,21.0661528580604,8.09248554913295,47.3346178548491,1.54142581888247,3.91779062299294,9.44123314065511,8.6062941554271
"E01006780",1196,468,155,382,9,33,76,73,39.1304347826087,12.9598662207358,31.9397993311037,0.752508361204013,2.75919732441472,6.35451505016722,6.10367892976589
"E01006781",1222,576,140,344,11,19,76,56,47.1358428805237,11.4566284779051,28.1505728314239,0.900163666121113,1.55482815057283,6.21931260229133,4.58265139116203
"E01006782",1261,454,132,460,12,28,100,75,36.0031720856463,10.4678826328311,36.4789849325932,0.951625693893735,2.22045995241872,7.93021411578113,5.94766058683584
"E01006783",1213,468,140,402,17,35,77,74,38.5820280296785,11.5416323165705,33.1409727947238,1.40148392415499,2.88540807914262,6.34789777411377,6.10057708161583
"E01006784",1085,410,150,357,7,27,68,66,37.7880184331797,13.8248847926267,32.9032258064516,0.645161290322581,2.48847926267281,6.26728110599078,6.08294930875576
"E01006785",1438,484,193,508,14,39,105,95,33.6578581363004,13.4214186369958,35.326842837274,0.973574408901252,2.71210013908206,7.30180806675939,6.60639777468707
"E01006786",1458,650,198,395,8,24,104,79,44.5816186556927,13.5802469135802,27.0919067215364,0.548696844993141,1.64609053497942,7.13305898491084,5.41838134430727
"E01006787",1240,366,96,564,25,51,92,46,29.5161290322581,7.74193548387097,45.4838709677419,2.01612903225806,4.11290322580645,7.41935483870968,3.70967741935484
"E01006788",1404,554,171,473,18,29,75,84,39.4586894586895,12.1794871794872,33.6894586894587,1.28205128205128,2.06552706552707,5.34188034188034,5.98290598290598
"E01006790",1276,306,134,561,12,43,133,87,23.9811912225705,10.5015673981191,43.9655172413793,0.940438871473354,3.36990595611285,10.423197492163,6.81818181818182
"E01006791",1411,386,120,572,20,56,131,126,27.3564847625797,8.50460666194189,40.5386250885897,1.41743444365698,3.96881644223955,9.28419560595322,8.92983699503898
"E01006792",1149,686,84,242,11,10,32,84,59.70409051349,7.31070496083551,21.0617928633594,0.957354221061793,0.870322019147084,2.78503046127067,7.31070496083551
"E01006793",1253,502,134,364,15,35,91,112,40.0638467677574,10.6943335993615,29.0502793296089,1.19712689545092,2.79329608938547,7.26256983240224,8.93854748603352
"E01006794",1346,696,108,351,19,21,65,86,51.7087667161961,8.02377414561664,26.0772659732541,1.41158989598811,1.56017830609212,4.82912332838039,6.38930163447251
"E01006795",1183,562,142,300,8,28,61,82,47.5063398140321,12.0033812341505,25.3592561284869,0.676246830092984,2.36686390532544,5.156382079459,6.93153000845308
"E01006796",1299,824,64,292,14,7,17,81,63.4334103156274,4.92686682063125,22.4788298691301,1.07775211701309,0.538876058506544,1.30869899923018,6.23556581986143
"E01006797",1247,460,116,439,5,34,84,109,36.8885324779471,9.30232558139535,35.2044907778669,0.400962309542903,2.72654370489174,6.73616680032077,8.74097834803528
"E01006798",1215,600,130,318,6,12,57,92,49.3827160493827,10.6995884773663,26.1728395061728,0.493827160493827,0.987654320987654,4.69135802469136,7.57201646090535
"E01006799",1635,436,148,481,14,61,257,238,26.6666666666667,9.0519877675841,29.4189602446483,0.856269113149847,3.7308868501529,15.7186544342508,14.5565749235474
"E01006800",1246,642,70,277,20,23,82,132,51.5248796147673,5.61797752808989,22.23113964687,1.60513643659711,1.84590690208668,6.58105939004815,10.5939004815409
"E01006801",1191,662,96,250,12,23,54,94,55.583543240974,8.06045340050378,20.9907640638119,1.00755667506297,1.9311502938707,4.53400503778338,7.89252728799328
"E01032505",1085,432,100,360,18,38,67,70,39.815668202765,9.21658986175115,33.1797235023041,1.65898617511521,3.50230414746544,6.17511520737327,6.45161290322581
"E01032506",1158,352,158,483,13,21,66,65,30.3972366148532,13.6442141623489,41.7098445595855,1.12262521588946,1.81347150259067,5.69948186528497,5.61312607944732
"E01032507",1339,370,214,589,16,23,80,47,27.6325616131441,15.9820761762509,43.9880507841673,1.1949215832711,1.7176997759522,5.97460791635549,3.51008215085885
"E01032508",1408,340,140,601,19,56,148,104,24.1477272727273,9.94318181818182,42.6846590909091,1.34943181818182,3.97727272727273,10.5113636363636,7.38636363636364
"E01032509",1137,310,172,433,12,47,97,66,27.2647317502199,15.127528583993,38.0826737027265,1.05540897097625,4.13368513632366,8.53122251539138,5.80474934036939
"E01032510",1461,542,180,536,10,29,83,81,37.09787816564,12.3203285420945,36.6872005475702,0.684462696783025,1.98494182067077,5.68104038329911,5.54414784394251
"E01032511",1144,488,116,356,7,28,86,63,42.6573426573427,10.1398601398601,31.1188811188811,0.611888111888112,2.44755244755245,7.51748251748252,5.50699300699301
"E01033747",814,206,66,346,11,29,91,65,25.3071253071253,8.10810810810811,42.5061425061425,1.35135135135135,3.56265356265356,11.1793611793612,7.98525798525798
"E01033748",1187,178,290,594,14,25,67,19,14.9957877000842,24.4313395113732,50.0421229991575,1.17944397641112,2.106149957877,5.64448188711036,1.60067396798652
"E01033749",1118,42,26,1027,5,2,14,2,3.7567084078712,2.32558139534884,91.8604651162791,0.447227191413238,0.178890876565295,1.25223613595707,0.178890876565295
"E01033750",1373,216,276,710,39,37,81,14,15.7319737800437,20.1019664967225,51.7115804806992,2.84049526584122,2.69482884195193,5.89949016751639,1.01966496722505
"E01033751",942,164,158,480,21,28,65,26,17.4097664543524,16.7728237791932,50.9554140127389,2.22929936305732,2.9723991507431,6.90021231422505,2.76008492569002
"E01033752",1160,122,270,663,28,33,40,4,10.5172413793103,23.2758620689655,57.1551724137931,2.41379310344828,2.8448275862069,3.44827586206897,0.344827586206897
"E01033753",1023,102,232,585,34,35,32,3,9.97067448680352,22.6783968719453,57.1847507331378,3.32355816226784,3.42130987292278,3.12805474095797,0.293255131964809
"E01033754",1359,178,260,750,23,33,73,42,13.0978660779985,19.1317144959529,55.1876379690949,1.69242089771891,2.42825607064018,5.37159676232524,3.09050772626932
"E01033755",1048,88,240,637,29,18,32,4,8.3969465648855,22.9007633587786,60.7824427480916,2.76717557251908,1.7175572519084,3.05343511450382,0.381679389312977
"E01033756",1098,168,164,680,29,15,33,9,15.3005464480874,14.936247723133,61.9307832422586,2.64116575591985,1.36612021857923,3.00546448087432,0.819672131147541
"E01033757",961,52,44,780,13,9,48,15,5.41103017689906,4.57856399583767,81.1654526534859,1.35275754422477,0.936524453694069,4.99479708636837,1.56087408949011
"E01033758",658,74,74,435,13,19,32,11,11.2462006079027,11.2462006079027,66.1094224924012,1.97568389057751,2.88753799392097,4.86322188449848,1.67173252279635
"E01033759",886,290,134,292,11,33,60,66,32.7313769751693,15.1241534988713,32.9571106094808,1.24153498871332,3.72460496613995,6.77200902934537,7.44920993227991
"E01033760",842,40,112,634,22,8,24,2,4.75059382422803,13.3016627078385,75.2969121140142,2.61282660332542,0.950118764845606,2.85035629453682,0.237529691211401
"E01033761",1320,60,280,930,17,10,23,0,4.54545454545455,21.2121212121212,70.4545454545455,1.28787878787879,0.757575757575758,1.74242424242424,0
"E01033762",704,62,104,483,7,11,24,13,8.80681818181818,14.7727272727273,68.6079545454545,0.994318181818182,1.5625,3.40909090909091,1.84659090909091
"E01033763",1344,226,44,767,24,53,127,103,16.8154761904762,3.27380952380952,57.0684523809524,1.78571428571429,3.94345238095238,9.44940476190476,7.66369047619048
"E01033764",1836,398,120,854,27,85,185,167,21.677559912854,6.5359477124183,46.5141612200436,1.47058823529412,4.62962962962963,10.0762527233115,9.0958605664488
"E01033765",1080,284,114,443,17,42,111,69,26.2962962962963,10.5555555555556,41.0185185185185,1.57407407407407,3.88888888888889,10.2777777777778,6.38888888888889
"E01033766",958,202,100,569,5,12,43,27,21.0855949895616,10.4384133611691,59.3945720250522,0.521920668058455,1.25260960334029,4.48851774530271,2.81837160751566
"E01033767",879,180,104,411,15,21,80,68,20.4778156996587,11.8316268486917,46.7576791808874,1.70648464163823,2.38907849829352,9.10125142207053,7.73606370875996
"E01033768",1126,86,130,762,20,29,73,26,7.63765541740675,11.5452930728242,67.6731793960924,1.77619893428064,2.57548845470693,6.48312611012433,2.30905861456483
