"GeographyCode","QS106EW0001","QS106EW0002","QS106EW0003","QS106EW0004"
"E00034066",270,259,9,2
"E00034067",307,295,9,3
"E00034068",299,254,42,3
"E00034069",435,312,115,8
"E00034070",359,330,22,7
"E00034071",385,355,26,4
"E00034072",303,280,20,3
"E00034073",277,200,74,3
"E00034074",332,314,18,0
"E00034075",261,242,18,1
"E00034076",301,237,60,4
"E00034077",247,237,9,1
"E00034078",266,237,28,1
"E00034079",291,245,41,5
"E00034080",236,206,29,1
"E00034081",378,347,25,6
"E00034082",241,219,20,2
"E00034083",273,227,42,4
"E00034084",282,227,49,6
"E00034085",268,228,34,6
"E00034086",178,154,19,5
"E00034087",251,140,100,11
"E00034088",301,257,42,2
"E00034089",308,184,114,10
"E00034090",330,218,109,3
"E00034091",241,145,89,7
"E00034092",226,162,61,3
"E00034093",385,258,120,7
"E00034094",430,275,148,7
"E00034095",250,209,34,7
"E00034096",336,191,135,10
"E00034097",342,196,141,5
"E00034098",334,220,111,3
"E00034099",316,181,130,5
"E00034100",327,292,28,7
"E00034101",278,269,6,3
"E00034102",263,247,12,4
"E00034104",322,310,12,0
"E00034105",363,277,82,4
"E00034106",225,200,21,4
"E00034107",322,267,50,5
"E00034108",195,168,25,2
"E00034109",195,188,6,1
"E00034110",309,281,25,3
"E00034111",267,263,2,2
"E00034113",305,299,6,0
"E00034114",316,307,7,2
"E00034115",293,288,5,0
"E00034116",337,329,7,1
"E00034117",272,267,4,1
"E00034118",222,219,1,2
"E00034119",293,288,4,1
"E00034120",279,273,6,0
"E00034121",287,283,4,0
"E00034122",327,323,4,0
"E00034123",362,352,8,2
"E00034124",337,329,7,1
"E00034125",294,292,1,1
"E00034126",371,357,14,0
"E00034127",350,344,5,1
"E00034130",288,285,3,0
"E00034131",379,374,4,1
"E00034132",189,189,0,0
"E00034133",248,245,3,0
"E00034134",311,302,8,1
"E00034135",221,214,7,0
"E00034136",335,333,2,0
"E00034137",269,265,3,1
"E00034138",306,305,1,0
"E00034139",299,295,3,1
"E00034140",234,226,8,0
"E00034141",228,225,3,0
"E00034142",388,386,2,0
"E00034143",312,304,6,2
"E00034144",361,347,14,0
"E00034145",250,249,1,0
"E00034146",310,303,7,0
"E00034147",247,246,1,0
"E00034148",409,403,6,0
"E00034149",280,278,1,1
"E00034150",208,205,2,1
"E00034151",305,303,2,0
"E00034152",298,292,5,1
"E00034153",312,307,2,3
"E00034154",341,333,7,1
"E00034155",398,396,2,0
"E00034156",271,267,4,0
"E00034157",293,289,4,0
"E00034158",335,333,2,0
"E00034159",289,287,2,0
"E00034160",267,261,4,2
"E00034161",264,257,7,0
"E00034162",369,363,5,1
"E00034163",253,251,1,1
"E00034164",338,329,4,5
"E00034165",263,263,0,0
"E00034167",394,386,8,0
"E00034168",331,327,3,1
"E00034169",287,278,7,2
"E00034170",304,298,6,0
"E00034171",244,238,3,3
"E00034172",290,285,4,1
"E00034173",243,236,5,2
"E00034174",251,246,4,1
"E00034175",248,246,2,0
"E00034176",162,159,3,0
"E00034177",267,259,8,0
"E00034178",295,288,5,2
"E00034180",360,346,11,3
"E00034182",133,132,1,0
"E00034184",252,243,9,0
"E00034185",238,235,3,0
"E00034187",221,219,1,1
"E00034188",335,330,4,1
"E00034189",276,274,2,0
"E00034190",257,256,1,0
"E00034191",239,236,3,0
"E00034192",352,345,5,2
"E00034193",283,279,3,1
"E00034194",246,243,3,0
"E00034195",236,231,1,4
"E00034196",337,334,2,1
"E00034197",317,313,4,0
"E00034199",322,310,3,9
"E00034200",531,299,170,62
"E00034201",262,235,19,8
"E00034202",287,282,0,5
"E00034203",395,268,95,32
"E00034208",267,257,4,6
"E00034209",168,150,14,4
"E00034211",243,209,16,18
"E00034212",253,235,12,6
"E00034213",439,417,11,11
"E00034215",136,119,16,1
"E00034216",451,384,18,49
"E00034219",279,251,26,2
"E00034221",283,278,1,4
"E00034222",350,288,49,13
"E00034223",237,210,19,8
"E00034224",383,255,118,10
"E00034225",323,236,70,17
"E00034227",360,231,111,18
"E00034228",400,196,148,56
"E00034230",423,264,136,23
"E00034231",358,202,130,26
"E00034234",359,355,4,0
"E00034235",339,335,4,0
"E00034236",286,282,4,0
"E00034237",310,305,5,0
"E00034238",140,139,1,0
"E00034239",349,345,3,1
"E00034240",286,281,3,2
"E00034241",293,286,6,1
"E00034242",277,273,4,0
"E00034243",431,424,5,2
"E00034244",321,318,3,0
"E00034245",297,292,4,1
"E00034246",284,282,2,0
"E00034247",255,253,2,0
"E00034248",205,200,4,1
"E00034249",289,288,1,0
"E00034250",388,376,12,0
"E00034251",277,255,2,20
"E00034252",447,434,11,2
"E00034253",429,422,7,0
"E00034254",323,319,3,1
"E00034255",337,327,7,3
"E00034256",336,334,2,0
"E00034257",298,294,3,1
"E00034258",340,338,2,0
"E00034259",316,313,3,0
"E00034260",266,259,7,0
"E00034261",291,288,3,0
"E00034262",295,290,5,0
"E00034263",230,225,5,0
"E00034264",315,303,12,0
"E00034265",549,539,10,0
"E00034266",311,307,4,0
"E00034267",269,262,6,1
"E00034268",462,447,15,0
"E00034269",204,197,7,0
"E00034270",357,338,15,4
"E00034271",301,294,7,0
"E00034272",329,309,15,5
"E00034273",158,149,8,1
"E00034274",216,210,5,1
"E00034275",295,286,8,1
"E00034276",310,308,2,0
"E00034277",247,242,3,2
"E00034278",335,314,16,5
"E00034279",305,274,26,5
"E00034280",187,183,3,1
"E00034281",170,148,13,9
"E00034282",419,404,14,1
"E00034283",387,368,15,4
"E00034284",289,282,3,4
"E00034285",313,313,0,0
"E00034286",325,321,4,0
"E00034287",279,274,5,0
"E00034288",304,301,3,0
"E00034289",226,224,1,1
"E00034290",298,293,4,1
"E00034291",221,218,3,0
"E00034292",268,266,2,0
"E00034293",267,262,4,1
"E00034294",567,546,14,7
"E00034295",228,223,4,1
"E00034296",321,315,6,0
"E00034297",288,272,13,3
"E00034298",323,321,1,1
"E00034299",253,243,9,1
"E00034300",244,241,2,1
"E00034301",266,251,8,7
"E00034302",289,287,2,0
"E00034303",259,251,3,5
"E00034304",259,244,15,0
"E00034305",285,280,4,1
"E00034306",315,298,14,3
"E00034307",244,236,7,1
"E00034308",353,347,5,1
"E00034309",292,270,22,0
"E00034310",337,328,9,0
"E00034311",298,267,26,5
"E00034312",302,290,12,0
"E00034313",332,320,7,5
"E00034314",259,256,2,1
"E00034315",228,223,5,0
"E00034316",273,269,4,0
"E00034317",391,380,8,3
"E00034318",285,275,10,0
"E00034319",310,309,1,0
"E00034320",180,169,7,4
"E00034321",109,107,1,1
"E00034322",288,283,5,0
"E00034323",298,294,4,0
"E00034324",296,287,9,0
"E00034325",275,266,9,0
"E00034326",256,254,0,2
"E00034327",272,261,9,2
"E00034328",336,332,4,0
"E00034329",244,238,6,0
"E00034330",231,229,2,0
"E00034331",271,270,1,0
"E00034332",324,322,1,1
"E00034333",300,294,6,0
"E00034334",207,204,3,0
"E00034335",254,249,4,1
"E00034336",228,225,1,2
"E00034337",350,349,0,1
"E00034338",273,263,10,0
"E00034339",302,298,2,2
"E00034340",230,218,11,1
"E00034341",342,331,11,0
"E00034342",224,220,3,1
"E00034343",258,246,11,1
"E00034344",277,274,2,1
"E00034345",232,223,8,1
"E00034346",111,108,3,0
"E00034347",230,226,4,0
"E00034348",246,241,4,1
"E00034349",301,301,0,0
"E00034350",252,249,3,0
"E00034351",332,323,6,3
"E00034352",268,260,8,0
"E00034353",277,271,2,4
"E00034354",258,254,4,0
"E00034355",322,319,3,0
"E00034356",136,131,5,0
"E00034358",362,354,8,0
"E00034359",253,245,5,3
"E00034360",177,173,1,3
"E00034361",198,197,1,0
"E00034362",225,223,1,1
"E00034363",263,255,7,1
"E00034364",216,210,5,1
"E00034365",308,302,6,0
"E00034366",345,336,6,3
"E00034368",271,262,6,3
"E00034369",255,247,7,1
"E00034371",246,242,4,0
"E00034372",274,272,1,1
"E00034373",204,203,1,0
"E00034374",265,260,3,2
"E00034375",424,414,4,6
"E00034376",341,336,3,2
"E00034377",322,317,4,1
"E00034378",324,316,6,2
"E00034379",348,338,7,3
"E00034380",335,325,7,3
"E00034381",570,560,7,3
"E00034382",358,346,7,5
"E00034383",467,455,7,5
"E00034384",330,322,7,1
"E00034386",399,389,5,5
"E00034387",240,235,5,0
"E00034388",262,260,2,0
"E00034389",208,202,5,1
"E00034390",363,357,3,3
"E00034391",387,380,4,3
"E00034392",336,333,3,0
"E00034393",260,254,5,1
"E00034394",290,282,8,0
"E00034395",242,230,11,1
"E00034396",307,298,9,0
"E00034397",322,309,9,4
"E00034398",289,285,4,0
"E00034399",337,329,8,0
"E00034400",272,263,8,1
"E00034401",389,385,3,1
"E00034402",285,281,3,1
"E00034403",306,292,11,3
"E00034404",300,291,9,0
"E00034405",349,343,4,2
"E00034406",350,342,6,2
"E00034409",388,379,4,5
"E00034410",320,316,4,0
"E00034412",341,330,5,6
"E00034413",267,265,1,1
"E00034414",285,277,8,0
"E00034415",339,331,4,4
"E00034416",365,357,7,1
"E00034417",291,287,4,0
"E00034418",441,427,5,9
"E00034419",246,239,5,2
"E00034420",240,239,1,0
"E00034421",298,294,4,0
"E00034422",301,293,8,0
"E00034424",249,246,3,0
"E00034425",310,306,4,0
"E00034426",418,405,13,0
"E00034427",235,233,2,0
"E00034428",345,338,7,0
"E00034429",272,269,3,0
"E00034430",290,284,6,0
"E00034431",247,239,4,4
"E00034432",387,385,2,0
"E00034433",287,275,9,3
"E00034434",392,345,20,27
"E00034435",325,308,15,2
"E00034436",303,262,21,20
"E00034437",361,353,7,1
"E00034438",254,247,4,3
"E00034439",279,269,8,2
"E00034440",297,289,5,3
"E00034441",312,304,2,6
"E00034442",286,273,8,5
"E00034443",281,275,5,1
"E00034444",279,264,8,7
"E00034445",288,282,5,1
"E00034446",432,394,21,17
"E00034447",357,331,10,16
"E00034448",261,256,5,0
"E00034449",171,159,8,4
"E00034451",287,269,13,5
"E00034453",255,239,9,7
"E00034454",276,276,0,0
"E00034455",243,236,5,2
"E00034456",252,245,7,0
"E00034457",238,225,8,5
"E00034458",213,211,2,0
"E00034459",299,289,7,3
"E00034460",205,199,6,0
"E00034461",165,159,6,0
"E00034462",243,235,6,2
"E00034463",240,223,9,8
"E00034464",257,255,1,1
"E00034465",269,256,2,11
"E00034466",288,284,4,0
"E00034467",299,289,7,3
"E00034468",291,280,7,4
"E00034469",287,277,2,8
"E00034470",333,310,15,8
"E00034471",293,275,10,8
"E00034472",320,304,10,6
"E00034473",320,305,5,10
"E00034474",346,335,11,0
"E00034475",259,247,7,5
"E00034476",261,256,3,2
"E00034477",336,320,8,8
"E00034478",336,327,8,1
"E00034479",323,308,8,7
"E00034480",208,206,1,1
"E00034481",241,237,4,0
"E00034482",180,179,1,0
"E00034483",288,287,0,1
"E00034484",279,277,2,0
"E00034485",298,286,9,3
"E00165671",381,374,7,0
"E00165713",137,129,1,7
"E00165714",146,145,1,0
"E00165715",394,379,14,1
"E00165716",310,301,6,3
"E00165717",148,147,1,0
"E00165718",398,388,9,1
"E00165719",253,241,7,5
"E00165720",312,259,44,9
"E00165721",145,134,8,3
"E00165722",332,312,20,0
"E00165723",227,224,3,0
"E00165724",361,342,16,3
"E00165725",180,176,3,1
"E00165726",460,451,8,1
"E00165727",174,170,4,0
"E00165729",303,296,6,1
"E00165730",480,464,5,11
"E00165731",260,243,16,1
"E00165758",167,165,2,0
"E00165759",247,230,12,5
"E00165760",189,187,2,0
"E00165762",364,361,3,0
"E00165763",242,239,3,0
"E00176596",235,225,7,3
"E00176597",301,285,16,0
"E00176598",247,236,8,3
"E00176599",208,206,1,1
"E00176600",211,201,9,1
"E00176601",413,399,13,1
"E00176602",123,116,1,6
"E00176603",179,157,18,4
"E00176604",151,129,19,3
"E00176605",200,178,18,4
"E00176606",183,156,22,5
"E00176607",183,148,32,3
"E00176608",208,189,18,1
"E00176609",376,359,12,5
"E00176610",307,295,12,0
"E00176611",196,80,114,2
"E00176612",332,171,153,8
"E00176613",242,140,93,9
"E00176614",554,196,347,11
"E00176615",291,120,161,10
"E00176616",230,117,98,15
"E00176617",862,117,681,64
"E00176618",190,186,2,2
"E00176619",244,182,51,11
"E00176620",262,183,69,10
"E00176621",143,104,31,8
"E00176622",173,153,14,6
"E00176623",110,80,14,16
"E00176624",967,213,682,72
"E00176625",165,138,21,6
"E00176626",228,185,18,25
"E00176627",198,182,9,7
"E00176628",203,152,34,17
"E00176629",213,141,25,47
"E00176630",306,295,8,3
"E00176631",211,209,1,1
"E00176632",253,251,1,1
"E00176633",165,157,7,1
"E00176634",432,124,216,92
"E00176635",253,152,83,18
"E00176636",195,152,15,28
"E00176637",124,88,22,14
"E00176638",207,185,15,7
"E00176639",587,151,356,80
"E00176640",402,301,67,34
"E00176641",119,95,16,8
"E00176642",283,214,44,25
"E00176643",196,146,41,9
"E00176644",194,126,38,30
"E00176645",176,131,27,18
"E00176646",177,114,30,33
"E00176647",208,147,34,27
"E00176648",471,447,17,7
"E00176649",200,198,1,1
"E00176650",200,161,21,18
"E00176651",252,241,10,1
"E00176652",215,132,64,19
"E00176653",429,335,71,23
"E00176654",195,163,23,9
"E00176655",489,280,114,95
"E00176656",198,163,25,10
"E00176657",197,155,32,10
"E00176658",249,176,64,9
"E00176659",335,154,144,37
"E00176660",169,134,20,15
"E00176661",210,99,80,31
"E00176662",331,317,14,0
"E00176663",293,260,31,2
"E00176664",216,206,7,3
"E00176665",444,439,5,0
"E00176666",969,207,725,37
"E00176667",751,368,360,23
"E00176668",479,469,8,2
"E00176669",218,211,7,0
"E00176670",284,271,7,6
"E00176671",327,318,8,1
"E00176672",150,138,10,2
"E00176673",194,191,3,0
"E00176674",195,150,35,10
"E00176675",362,259,57,46
"E00176676",189,138,35,16
"E00176677",310,302,6,2
"E00176678",308,303,5,0
"E00176679",227,173,32,22
"E00176680",250,202,22,26
"E00176681",190,162,16,12
"E00176682",177,138,19,20
"E00176683",180,146,30,4
"E00176684",231,190,27,14
"E00176685",315,308,6,1
"E00176686",187,135,29,23
"E00176687",1305,286,949,70
"E00176688",1368,273,887,208
"E00176689",886,241,535,110
"E00176690",432,216,142,74
"E00176691",216,111,86,19
"E00176692",240,146,60,34
"E00176693",161,102,33,26
"E00176694",175,130,38,7
"E00176695",230,181,36,13
"E00176696",458,452,6,0
"E00176697",308,303,3,2
"E00176698",611,105,445,61
"E00176699",221,206,10,5
"E00176700",189,148,19,22
"E00176701",246,216,18,12
"E00176702",259,112,142,5
"E00176703",262,249,9,4
"E00176704",214,202,8,4
"E00176705",117,109,8,0
"E00176706",330,322,6,2
"E00176707",269,264,1,4
"E00176708",201,197,3,1
"E00176709",332,142,159,31
"E00176710",245,209,34,2
"E00176711",745,301,312,132
"E00176712",247,78,149,20
"E00176713",367,122,221,24
"E00176714",163,161,2,0
"E00176715",115,113,2,0
"E00176716",176,140,28,8
"E00176717",151,144,4,3
"E00176718",266,256,6,4
"E00176719",202,186,12,4
"E00176720",266,257,8,1
"E00176721",238,229,3,6
"E00176722",307,298,5,4
"E00176723",272,246,15,11
"E00176724",143,117,22,4
"E00176725",178,139,29,10
"E00176726",373,261,105,7
"E00176727",332,296,30,6
"E00176728",861,771,86,4
"E00176729",272,265,7,0
"E00176730",154,151,0,3
"E00176731",139,134,2,3
"E00176732",361,343,16,2
"E00176733",202,182,14,6
"E00176734",109,91,16,2
"E00176735",198,122,61,15
"E00176736",215,172,33,10
"E00176737",185,126,38,21
"E00176738",111,106,5,0
"E00176739",213,157,37,19
"E00176740",542,238,174,130
"E00176741",225,223,2,0
"E00176742",205,196,9,0
"E00176743",230,210,5,15
"E00176744",483,228,170,85
"E00176745",265,250,13,2
"E00176746",563,515,16,32
"E00176747",138,131,4,3
"E00176748",192,152,29,11
"E00176749",248,200,27,21
"E00176750",243,242,1,0
"E00176751",226,215,7,4
"E00176752",280,265,11,4
"E00176753",231,227,4,0
"E00176754",244,241,3,0
"E00176755",280,277,0,3
"E00176756",206,165,21,20
"E00176757",200,173,18,9
"E00176758",705,196,436,73
"E00176759",248,247,1,0
"E00176760",177,174,3,0
"E00176761",230,221,9,0
"E00176762",217,212,4,1
"E00176763",111,101,9,1
"E00176764",257,250,7,0
"E00176765",230,211,6,13
"E00176766",173,138,17,18
"E00176767",211,206,5,0
"E00176768",504,501,2,1
"E00176769",162,133,19,10
"E00176770",952,848,100,4
"E00176771",621,147,445,29
"E00176772",256,251,4,1
"E00176773",169,165,4,0
"E00176774",102,102,0,0
