"GeographyCode","QS414EW0001","QS414EW0002","QS414EW0003","QS414EW0004","QS414EW0005"
"E00033938",282,54,99,80,49
"E00033939",273,37,117,69,50
"E00033940",301,62,131,64,44
"E00033941",318,46,127,80,65
"E00033942",354,61,163,69,61
"E00033943",292,54,125,70,43
"E00033944",248,66,114,59,9
"E00033945",183,23,116,19,25
"E00033946",410,54,152,113,91
"E00033947",269,26,108,77,58
"E00033948",333,44,175,74,40
"E00033949",280,69,137,61,13
"E00033950",413,71,182,92,68
"E00033951",249,34,116,68,31
"E00033952",354,41,195,94,24
"E00033953",379,69,162,85,63
"E00033954",214,39,114,22,39
"E00033955",344,55,151,84,54
"E00033956",102,14,49,23,16
"E00033957",314,44,131,84,55
"E00033958",320,36,147,104,33
"E00033959",264,59,139,44,22
"E00033960",331,32,149,106,44
"E00033961",277,48,134,71,24
"E00033962",292,38,144,81,29
"E00033963",357,54,149,119,35
"E00033964",286,50,169,30,37
"E00033965",253,56,103,59,35
"E00033966",257,47,119,57,34
"E00033967",278,45,163,46,24
"E00033968",145,26,65,25,29
"E00033969",246,36,100,53,57
"E00033970",285,56,132,61,36
"E00033971",183,29,89,35,30
"E00033972",251,41,117,48,45
"E00033973",182,20,101,39,22
"E00033974",261,53,131,41,36
"E00033975",348,60,180,71,37
"E00033976",211,36,91,52,32
"E00033977",156,38,67,28,23
"E00033978",165,50,79,9,27
"E00033979",121,15,77,14,15
"E00033980",242,34,143,33,32
"E00033981",148,16,117,11,4
"E00033982",110,17,41,43,9
"E00033983",233,46,101,53,33
"E00033984",235,24,129,53,29
"E00033985",206,52,99,31,24
"E00033986",266,33,127,86,20
"E00033987",260,56,109,34,61
"E00033988",246,54,105,47,40
"E00033989",229,47,84,63,35
"E00033990",314,36,143,66,69
"E00033991",289,32,152,62,43
"E00033992",264,45,144,40,35
"E00033993",418,99,181,95,43
"E00033994",376,30,186,118,42
"E00033995",252,30,167,44,11
"E00033996",297,21,171,78,27
"E00033997",341,54,159,114,14
"E00033998",293,39,135,59,60
"E00033999",290,30,141,76,43
"E00034000",295,37,131,83,44
"E00034001",301,55,152,48,46
"E00034002",239,43,119,33,44
"E00034003",229,24,89,74,42
"E00034004",204,36,94,51,23
"E00034005",309,57,130,83,39
"E00034006",265,66,129,50,20
"E00034007",214,33,104,40,37
"E00034008",280,51,136,45,48
"E00034009",242,39,99,38,66
"E00034010",205,35,104,42,24
"E00034011",363,34,177,112,40
"E00034012",281,26,147,65,43
"E00034013",270,65,112,58,35
"E00034014",239,43,108,52,36
"E00034015",267,35,120,54,58
"E00034016",265,33,127,58,47
"E00034017",326,27,159,101,39
"E00034019",287,54,137,59,37
"E00034020",323,36,164,74,49
"E00034021",304,42,138,78,46
"E00034022",355,50,156,101,48
"E00034023",229,56,107,33,33
"E00034024",299,52,126,78,43
"E00034025",360,66,165,73,56
"E00034026",271,36,129,64,42
"E00034027",230,39,88,53,50
"E00034028",305,65,124,31,85
"E00034029",380,63,200,55,62
"E00034030",268,36,163,41,28
"E00034031",236,50,95,65,26
"E00034032",324,36,153,100,35
"E00034033",255,19,132,75,29
"E00034034",307,56,146,67,38
"E00034035",314,37,154,81,42
"E00034036",314,24,171,99,20
"E00034037",333,37,164,85,47
"E00034038",346,70,169,85,22
"E00034039",301,49,168,53,31
"E00034040",268,35,160,35,38
"E00034041",316,42,133,77,64
"E00034042",307,45,172,60,30
"E00034043",336,51,161,44,80
"E00034044",350,30,146,104,70
"E00034045",330,57,134,89,50
"E00034046",276,47,155,40,34
"E00034047",283,46,138,68,31
"E00034048",266,39,139,42,46
"E00034049",297,48,130,70,49
"E00034050",321,46,146,96,33
"E00034051",199,44,84,46,25
"E00034052",266,39,121,84,22
"E00034053",362,55,150,89,68
"E00034054",328,37,160,90,41
"E00034055",327,58,142,83,44
"E00034056",237,70,98,37,32
"E00034057",237,43,103,61,30
"E00034058",277,32,125,45,75
"E00034059",430,59,193,124,54
"E00034061",354,40,163,107,44
"E00034062",474,61,262,85,66
"E00034063",468,41,290,88,49
"E00034064",483,22,306,136,19
"E00034065",292,48,140,56,48
"E00034066",270,46,119,33,72
"E00034067",307,40,145,65,57
"E00034068",299,67,141,40,51
"E00034069",435,64,241,65,65
"E00034070",359,49,122,83,105
"E00034071",385,75,168,85,57
"E00034072",300,52,134,55,59
"E00034073",277,38,109,59,71
"E00034074",332,66,149,62,55
"E00034075",261,78,106,31,46
"E00034076",301,61,142,58,40
"E00034077",247,76,121,34,16
"E00034078",266,47,136,51,32
"E00034079",291,79,142,45,25
"E00034080",236,37,139,34,26
"E00034081",378,47,218,60,53
"E00034082",241,46,108,50,37
"E00034083",273,28,123,60,62
"E00034084",282,38,112,39,93
"E00034085",268,54,138,36,40
"E00034086",178,20,39,40,79
"E00034087",251,22,144,58,27
"E00034088",301,69,122,72,38
"E00034089",308,20,163,84,41
"E00034090",330,33,161,74,62
"E00034091",241,18,157,30,36
"E00034092",226,24,147,29,26
"E00034093",385,30,215,99,41
"E00034094",417,27,266,86,38
"E00034095",250,52,121,57,20
"E00034096",336,40,226,58,12
"E00034097",342,24,187,86,45
"E00034098",334,37,148,113,36
"E00034099",316,35,177,81,23
"E00034100",327,58,147,79,43
"E00034101",278,70,136,58,14
"E00034102",263,53,116,76,18
"E00034104",322,50,172,60,40
"E00034105",363,66,138,85,74
"E00034106",222,23,121,49,29
"E00034107",322,35,165,92,30
"E00034108",195,41,105,27,22
"E00034109",195,40,94,19,42
"E00034110",309,39,205,41,24
"E00034111",267,46,112,65,44
"E00034113",305,25,145,83,52
"E00034114",316,32,186,40,58
"E00034115",293,32,126,81,54
"E00034116",337,42,206,67,22
"E00034117",272,39,139,73,21
"E00034118",222,30,115,53,24
"E00034119",293,34,154,79,26
"E00034120",279,22,135,57,65
"E00034121",287,24,174,56,33
"E00034122",327,30,167,80,50
"E00034123",362,39,140,87,96
"E00034124",337,31,160,56,90
"E00034125",294,40,141,70,43
"E00034126",371,41,176,91,63
"E00034127",350,32,130,108,80
"E00034130",288,30,159,76,23
"E00034131",379,39,207,100,33
"E00034132",189,47,91,35,16
"E00034133",248,40,122,50,36
"E00034134",311,46,142,69,54
"E00034135",221,57,62,65,37
"E00034136",335,43,154,77,61
"E00034137",269,30,132,59,48
"E00034138",306,35,163,55,53
"E00034139",299,25,171,67,36
"E00034140",234,29,129,44,32
"E00034141",228,16,136,36,40
"E00034142",388,34,200,89,65
"E00034143",309,36,172,45,56
"E00034144",361,39,175,80,67
"E00034145",250,31,124,44,51
"E00034146",310,29,154,63,64
"E00034147",247,40,113,44,50
"E00034148",409,31,204,68,106
"E00034149",280,44,115,76,45
"E00034150",208,35,102,40,31
"E00034151",305,26,161,52,66
"E00034152",298,45,126,78,49
"E00034153",312,46,129,96,41
"E00034154",341,34,167,72,68
"E00034155",398,51,145,106,96
"E00034156",240,15,122,40,63
"E00034157",293,43,147,54,49
"E00034158",335,46,145,102,42
"E00034159",289,40,146,81,22
"E00034160",267,28,160,55,24
"E00034161",264,44,129,64,27
"E00034162",354,48,147,101,58
"E00034163",253,47,113,62,31
"E00034164",338,42,173,59,64
"E00034165",263,20,123,54,66
"E00034167",394,75,182,81,56
"E00034168",331,27,174,86,44
"E00034169",277,53,141,39,44
"E00034170",304,31,133,79,61
"E00034171",244,45,116,52,31
"E00034172",290,40,152,53,45
"E00034173",243,57,88,51,47
"E00034174",251,38,120,62,31
"E00034175",248,31,142,44,31
"E00034176",162,41,50,51,20
"E00034177",267,65,117,49,36
"E00034178",295,58,139,66,32
"E00034180",360,44,167,93,56
"E00034182",133,30,60,23,20
"E00034184",252,46,101,88,17
"E00034185",238,47,108,64,19
"E00034187",221,31,117,32,41
"E00034188",335,46,149,85,55
"E00034189",276,42,133,60,41
"E00034190",257,32,104,86,35
"E00034191",239,47,94,38,60
"E00034192",352,43,181,95,33
"E00034193",283,45,138,79,21
"E00034194",246,28,128,55,35
"E00034195",236,34,112,53,37
"E00034196",337,43,128,106,60
"E00034197",317,42,152,69,54
"E00034199",322,50,120,74,78
"E00034200",328,47,160,86,35
"E00034201",262,47,138,34,43
"E00034202",287,48,146,75,18
"E00034203",395,69,217,76,33
"E00034208",249,41,123,20,65
"E00034209",168,32,109,21,6
"E00034211",243,59,96,57,31
"E00034212",253,38,148,24,43
"E00034213",439,55,231,64,89
"E00034215",135,17,60,24,34
"E00034216",451,46,225,100,80
"E00034219",279,46,129,60,44
"E00034221",276,40,143,51,42
"E00034222",350,64,192,56,38
"E00034223",237,39,120,35,43
"E00034224",383,40,182,111,50
"E00034225",323,47,210,47,19
"E00034227",360,38,199,102,21
"E00034228",400,53,206,87,54
"E00034230",423,29,250,97,47
"E00034231",358,54,192,97,15
"E00034234",359,38,184,79,58
"E00034235",339,27,150,100,62
"E00034236",286,53,145,66,22
"E00034237",310,43,129,89,49
"E00034238",140,9,71,21,39
"E00034239",349,41,157,85,66
"E00034240",286,34,166,30,56
"E00034241",293,34,156,48,55
"E00034242",277,35,128,80,34
"E00034243",431,33,222,119,57
"E00034244",321,27,126,103,65
"E00034245",297,37,143,60,57
"E00034246",284,42,148,55,39
"E00034247",255,37,135,39,44
"E00034248",205,31,102,33,39
"E00034249",289,25,149,52,63
"E00034250",388,37,161,129,61
"E00034251",277,44,105,50,78
"E00034252",447,56,171,166,54
"E00034253",394,41,172,112,69
"E00034254",323,47,153,57,66
"E00034255",337,40,163,69,65
"E00034256",336,44,147,94,51
"E00034257",298,27,157,54,60
"E00034258",340,39,153,85,63
"E00034259",316,29,158,72,57
"E00034260",266,49,123,54,40
"E00034261",291,21,137,68,65
"E00034262",295,39,125,83,48
"E00034263",230,27,114,61,28
"E00034264",315,42,148,60,65
"E00034265",549,70,290,145,44
"E00034266",311,56,149,67,39
"E00034267",269,46,185,31,7
"E00034268",462,72,196,95,99
"E00034269",204,18,101,36,49
"E00034270",341,60,158,52,71
"E00034271",301,25,160,65,51
"E00034272",311,75,168,37,31
"E00034273",158,48,78,7,25
"E00034274",212,56,105,30,21
"E00034275",295,26,158,63,48
"E00034276",310,40,138,86,46
"E00034277",247,33,135,62,17
"E00034278",330,56,183,58,33
"E00034279",298,36,152,50,60
"E00034280",140,19,98,3,20
"E00034281",170,27,112,3,28
"E00034282",410,68,223,77,42
"E00034283",370,59,198,99,14
"E00034284",272,58,129,37,48
"E00034285",313,42,141,61,69
"E00034286",325,27,146,91,61
"E00034287",279,39,120,68,52
"E00034288",304,36,164,51,53
"E00034289",226,38,133,28,27
"E00034290",297,25,147,81,44
"E00034291",221,33,89,56,43
"E00034292",268,38,136,71,23
"E00034293",267,54,133,40,40
"E00034294",567,78,272,157,60
"E00034295",228,45,104,33,46
"E00034296",321,53,162,68,38
"E00034297",285,62,126,58,39
"E00034298",323,60,165,83,15
"E00034299",253,51,101,63,38
"E00034300",244,43,102,41,58
"E00034301",266,48,112,38,68
"E00034302",289,34,134,76,45
"E00034303",259,68,114,48,29
"E00034304",259,36,148,38,37
"E00034305",271,47,137,48,39
"E00034306",315,48,148,41,78
"E00034307",241,35,135,30,41
"E00034308",353,43,197,63,50
"E00034309",270,45,141,41,43
"E00034310",337,59,154,64,60
"E00034311",298,52,106,58,82
"E00034312",302,48,150,65,39
"E00034313",332,42,154,70,66
"E00034314",259,47,95,84,33
"E00034315",228,95,102,6,25
"E00034316",256,32,139,62,23
"E00034317",391,71,184,67,69
"E00034318",285,22,135,76,52
"E00034319",310,76,128,57,49
"E00034320",180,30,93,36,21
"E00034321",109,14,58,19,18
"E00034322",288,36,139,55,58
"E00034323",298,40,161,61,36
"E00034324",296,40,145,75,36
"E00034325",265,43,142,49,31
"E00034326",256,50,142,35,29
"E00034327",272,31,146,80,15
"E00034328",336,45,175,98,18
"E00034329",244,42,126,60,16
"E00034330",231,39,121,43,28
"E00034331",271,33,150,32,56
"E00034332",324,46,173,73,32
"E00034333",300,50,166,58,26
"E00034334",207,50,127,23,7
"E00034335",254,29,99,88,38
"E00034336",228,38,116,45,29
"E00034337",350,29,205,90,26
"E00034338",272,28,143,78,23
"E00034339",302,51,175,61,15
"E00034340",230,22,133,65,10
"E00034341",342,43,173,89,37
"E00034342",224,29,130,54,11
"E00034343",258,29,119,88,22
"E00034344",277,26,167,64,20
"E00034345",232,27,134,61,10
"E00034346",111,37,64,10,0
"E00034347",230,45,131,36,18
"E00034348",246,33,145,36,32
"E00034349",267,33,154,60,20
"E00034350",252,50,127,30,45
"E00034351",332,71,162,53,46
"E00034352",268,29,144,58,37
"E00034353",277,50,118,59,50
"E00034354",258,43,159,32,24
"E00034355",322,91,126,76,29
"E00034356",136,46,46,39,5
"E00034358",362,79,149,85,49
"E00034359",253,40,107,62,44
"E00034360",166,43,56,28,39
"E00034361",198,30,103,45,20
"E00034362",194,37,131,11,15
"E00034363",263,53,115,73,22
"E00034364",216,63,112,27,14
"E00034365",308,48,166,55,39
"E00034366",345,55,177,58,55
"E00034368",271,53,134,65,19
"E00034369",255,51,123,39,42
"E00034371",246,38,143,50,15
"E00034372",274,36,137,68,33
"E00034373",204,62,80,30,32
"E00034374",265,38,148,43,36
"E00034375",424,32,232,140,20
"E00034376",341,32,168,86,55
"E00034377",322,33,170,86,33
"E00034378",324,39,188,77,20
"E00034379",348,61,172,71,44
"E00034380",335,48,202,70,15
"E00034381",570,75,279,165,51
"E00034382",358,64,190,89,15
"E00034383",467,59,175,180,53
"E00034384",330,32,139,111,48
"E00034386",399,60,201,84,54
"E00034387",240,69,117,41,13
"E00034388",262,31,160,45,26
"E00034389",208,29,111,47,21
"E00034390",363,53,190,91,29
"E00034391",387,55,226,74,32
"E00034392",336,33,158,73,72
"E00034393",260,30,155,51,24
"E00034394",290,41,147,89,13
"E00034395",242,45,107,41,49
"E00034396",307,49,164,61,33
"E00034397",322,47,133,94,48
"E00034398",289,32,174,53,30
"E00034399",336,88,168,52,28
"E00034400",272,54,122,63,33
"E00034401",370,54,203,80,33
"E00034402",285,68,154,53,10
"E00034403",306,32,163,89,22
"E00034404",297,37,146,85,29
"E00034405",349,45,197,90,17
"E00034406",350,59,176,88,27
"E00034409",388,39,227,83,39
"E00034410",320,27,165,75,53
"E00034412",341,46,163,56,76
"E00034413",267,35,166,52,14
"E00034414",285,27,139,84,35
"E00034415",339,54,194,33,58
"E00034416",365,28,182,67,88
"E00034417",291,35,143,72,41
"E00034418",441,33,221,115,72
"E00034419",246,32,141,46,27
"E00034420",240,29,123,44,44
"E00034421",298,31,154,71,42
"E00034422",301,51,158,59,33
"E00034424",249,40,140,47,22
"E00034425",310,47,159,65,39
"E00034426",418,61,203,99,55
"E00034427",235,46,126,40,23
"E00034428",345,35,169,99,42
"E00034429",272,71,84,69,48
"E00034430",290,62,101,83,44
"E00034431",247,45,118,60,24
"E00034432",387,50,208,88,41
"E00034433",287,51,165,40,31
"E00034434",387,95,206,69,17
"E00034435",325,77,160,71,17
"E00034436",303,90,166,25,22
"E00034437",361,50,200,68,43
"E00034438",254,45,149,35,25
"E00034439",279,68,184,11,16
"E00034440",297,38,164,85,10
"E00034441",312,37,148,105,22
"E00034442",286,58,153,48,27
"E00034443",281,54,168,45,14
"E00034444",279,51,153,67,8
"E00034445",277,67,165,40,5
"E00034446",432,71,230,100,31
"E00034447",357,34,234,64,25
"E00034448",258,62,141,38,17
"E00034449",171,57,97,17,0
"E00034451",262,66,125,66,5
"E00034453",255,50,140,46,19
"E00034454",276,89,165,6,16
"E00034455",243,31,160,41,11
"E00034456",252,19,141,55,37
"E00034457",238,38,147,31,22
"E00034458",213,54,120,24,15
"E00034459",299,52,170,57,20
"E00034460",205,67,118,13,7
"E00034461",165,77,63,16,9
"E00034462",243,49,139,32,23
"E00034463",240,57,129,34,20
"E00034464",257,39,169,34,15
"E00034465",269,59,168,37,5
"E00034466",288,51,175,46,16
"E00034467",299,55,185,43,16
"E00034468",291,52,144,76,19
"E00034469",287,49,178,42,18
"E00034470",333,79,199,45,10
"E00034471",293,78,161,30,24
"E00034472",320,80,165,59,16
"E00034473",316,68,180,64,4
"E00034474",346,78,163,69,36
"E00034475",259,41,127,32,59
"E00034476",261,41,153,41,26
"E00034477",336,56,172,79,29
"E00034478",336,95,168,48,25
"E00034479",323,54,193,69,7
"E00034480",208,65,122,7,14
"E00034481",241,40,132,30,39
"E00034482",180,21,119,16,24
"E00034483",288,41,152,48,47
"E00034484",279,58,138,54,29
"E00034485",298,42,153,72,31
"E00165671",381,57,188,106,30
"E00165713",137,25,75,28,9
"E00165714",146,16,65,46,19
"E00165715",394,50,205,62,77
"E00165716",310,65,181,39,25
"E00165717",148,45,73,26,4
"E00165718",398,55,225,84,34
"E00165719",228,48,132,44,4
"E00165720",312,62,206,33,11
"E00165721",145,35,80,26,4
"E00165722",332,69,185,47,31
"E00165723",227,33,114,66,14
"E00165724",361,51,204,66,40
"E00165725",178,33,87,41,17
"E00165726",460,75,225,78,82
"E00165727",174,34,78,39,23
"E00165729",303,44,183,58,18
"E00165730",480,101,254,84,41
"E00165731",260,26,166,44,24
"E00165758",167,19,104,44,0
"E00165759",215,33,132,20,30
"E00165760",189,45,125,4,15
"E00165762",364,62,168,93,41
"E00165763",242,50,134,49,9
"E00176596",235,41,141,34,19
"E00176597",296,44,124,59,69
"E00176598",247,27,144,51,25
"E00176599",208,24,103,47,34
"E00176600",211,46,113,38,14
"E00176601",413,44,238,98,33
"E00176602",123,28,59,4,32
"E00176603",179,57,99,16,7
"E00176604",151,40,88,3,20
"E00176605",200,56,117,27,0
"E00176606",182,67,95,12,8
"E00176607",183,33,128,12,10
"E00176608",208,70,118,9,11
"E00176609",329,61,120,57,91
"E00176610",307,80,132,53,42
"E00176611",196,9,142,26,19
"E00176612",330,45,158,103,24
"E00176613",242,23,146,53,20
"E00176614",554,37,381,97,39
"E00176615",291,48,206,23,14
"E00176616",155,26,90,0,39
"E00176617",860,102,721,8,29
"E00176618",190,29,96,39,26
"E00176619",244,45,124,47,28
"E00176620",262,40,138,66,18
"E00176621",143,17,81,17,28
"E00176622",173,39,105,17,12
"E00176623",110,25,55,20,10
"E00176624",197,18,116,12,51
"E00176625",165,25,102,6,32
"E00176626",228,52,126,12,38
"E00176627",198,32,110,30,26
"E00176628",203,39,129,20,15
"E00176629",199,29,105,23,42
"E00176630",306,37,160,90,19
"E00176631",211,20,102,67,22
"E00176632",253,25,124,79,25
"E00176633",165,27,75,48,15
"E00176634",422,115,269,21,17
"E00176635",218,20,152,22,24
"E00176636",164,21,101,6,36
"E00176637",124,26,85,3,10
"E00176638",207,25,136,12,34
"E00176639",118,37,59,12,10
"E00176640",376,62,168,73,73
"E00176641",119,33,58,10,18
"E00176642",283,48,161,28,46
"E00176643",196,50,115,9,22
"E00176644",194,46,103,24,21
"E00176645",176,27,90,24,35
"E00176646",168,9,120,3,36
"E00176647",208,27,117,24,40
"E00176648",471,60,171,126,114
"E00176649",200,69,64,40,27
"E00176650",200,43,97,34,26
"E00176651",252,31,145,61,15
"E00176652",213,38,131,13,31
"E00176653",429,65,233,87,44
"E00176654",195,63,106,12,14
"E00176655",193,57,89,24,23
"E00176656",198,75,94,20,9
"E00176657",197,28,121,6,42
"E00176658",219,43,138,16,22
"E00176659",161,16,105,0,40
"E00176660",169,37,92,15,25
"E00176661",210,6,121,46,37
"E00176662",331,50,161,76,44
"E00176663",293,52,112,64,65
"E00176664",216,32,118,59,7
"E00176665",444,44,203,69,128
"E00176666",169,36,79,34,20
"E00176667",332,85,155,51,41
"E00176668",479,85,231,134,29
"E00176669",218,53,98,31,36
"E00176670",284,58,123,62,41
"E00176671",327,58,155,67,47
"E00176672",150,38,79,31,2
"E00176673",194,50,97,37,10
"E00176674",195,31,121,27,16
"E00176675",362,52,206,26,78
"E00176676",174,26,74,6,68
"E00176677",310,45,148,95,22
"E00176678",308,40,155,60,53
"E00176679",227,65,129,9,24
"E00176680",250,56,143,12,39
"E00176681",190,54,94,34,8
"E00176682",177,47,91,9,30
"E00176683",180,36,127,3,14
"E00176684",231,43,130,27,31
"E00176685",257,35,156,39,27
"E00176686",183,24,92,17,50
"E00176687",240,30,150,28,32
"E00176688",285,34,177,58,16
"E00176689",132,30,66,17,19
"E00176690",168,34,87,10,37
"E00176691",212,26,114,31,41
"E00176692",240,37,156,27,20
"E00176693",138,29,79,14,16
"E00176694",171,24,115,3,29
"E00176695",184,44,109,16,15
"E00176696",458,53,196,120,89
"E00176697",308,40,153,100,15
"E00176698",60,6,42,0,12
"E00176699",221,55,103,45,18
"E00176700",189,35,119,9,26
"E00176701",246,71,123,25,27
"E00176702",259,25,152,73,9
"E00176703",262,45,178,32,7
"E00176704",214,44,107,37,26
"E00176705",117,33,68,6,10
"E00176706",330,32,147,120,31
"E00176707",269,33,121,73,42
"E00176708",201,30,79,58,34
"E00176709",217,27,105,11,74
"E00176710",245,44,168,21,12
"E00176711",333,32,241,53,7
"E00176712",83,21,41,15,6
"E00176713",92,24,38,24,6
"E00176714",154,23,103,12,16
"E00176715",115,60,45,4,6
"E00176716",176,46,96,24,10
"E00176717",151,18,80,18,35
"E00176718",266,19,106,39,102
"E00176719",202,60,104,36,2
"E00176720",266,82,127,43,14
"E00176721",238,76,137,25,0
"E00176722",307,68,194,36,9
"E00176723",272,78,157,24,13
"E00176724",143,24,86,13,20
"E00176725",174,60,70,16,28
"E00176726",335,42,166,88,39
"E00176727",332,56,165,70,41
"E00176728",166,29,103,22,12
"E00176729",272,29,125,81,37
"E00176730",154,43,87,14,10
"E00176731",139,17,45,41,36
"E00176732",361,46,120,130,65
"E00176733",202,30,96,36,40
"E00176734",109,19,64,12,14
"E00176735",197,30,132,9,26
"E00176736",215,22,131,22,40
"E00176737",185,33,122,12,18
"E00176738",111,25,55,24,7
"E00176739",213,21,152,12,28
"E00176740",156,39,71,6,40
"E00176741",225,53,107,32,33
"E00176742",205,39,98,36,32
"E00176743",230,44,146,25,15
"E00176744",158,13,89,24,32
"E00176745",265,37,126,72,30
"E00176746",563,126,251,83,103
"E00176747",138,12,60,27,39
"E00176748",191,28,129,21,13
"E00176749",247,56,142,19,30
"E00176750",243,37,135,51,20
"E00176751",226,51,124,39,12
"E00176752",280,42,147,45,46
"E00176753",231,31,94,55,51
"E00176754",244,58,110,57,19
"E00176755",280,57,121,90,12
"E00176756",206,38,102,18,48
"E00176757",200,36,107,21,36
"E00176758",104,35,35,16,18
"E00176759",248,31,125,60,32
"E00176760",177,31,99,21,26
"E00176761",230,32,116,55,27
"E00176762",217,34,96,50,37
"E00176763",111,11,35,47,18
"E00176764",257,41,109,73,34
"E00176765",230,41,103,48,38
"E00176766",173,31,118,12,12
"E00176767",211,32,116,47,16
"E00176768",362,84,180,92,6
"E00176769",162,26,119,9,8
"E00176770",156,16,52,57,31
"E00176771",124,16,70,33,5
"E00176772",252,66,135,39,12
"E00176773",169,60,59,37,13
"E00176774",102,7,72,11,12
