"GeographyCode","QS607EW0001","QS607EW0002","QS607EW0003","QS607EW0004","QS607EW0005","QS607EW0006","QS607EW0007","QS607EW0008","QS607EW0009","QS607EW0010","QS607EW0011","QS607EW0012","QS607EW0013","QS607EW0014","QS607EW0015","QS607EW0016","QS607EW0017","QS607EW0018","QS607EW0019","QS607EW0020","QS607EW0021","QS607EW0022","QS607EW0023","QS607EW0024","QS607EW0025","QS607EW0026","QS607EW0027","QS607EW0028","QS607EW0029","QS607EW0030","QS607EW0031","QS607EW0032","QS607EW0033","QS607EW0034","QS607EW0035","QS607EW0036","QS607EW0037","QS607EW0038","QS607EW0039","QS607EW0040","QS607EW0041","QS607EW0042","QS607EW0043","QS607EW0044","QS607EW0045","QS607EW0046","QS607EW0047","QS607EW0048","QS607EW0049","QS607EW0050","QS607EW0051","QS607EW0052","QS607EW0053","QS607EW0054","QS607EW0055"
"E00033419",230,66,7,0,7,59,32,9,18,0,65,50,40,2,7,1,10,5,28,19,8,1,0,23,7,7,0,16,16,0,5,2,3,0,3,12,3,5,0,2,0,2,0,5,3,0,2,0,0,4,3,1,22,22,0
"E00033420",331,39,8,0,8,31,22,8,0,1,88,64,50,1,12,1,16,8,40,24,7,6,3,17,2,2,0,15,15,0,12,7,5,4,1,18,9,5,0,0,0,2,2,24,11,1,6,6,0,9,6,3,84,84,0
"E00033421",245,41,5,0,5,36,25,7,4,0,59,49,37,6,5,1,10,0,24,17,6,1,0,14,4,4,0,10,10,0,8,5,3,3,0,17,3,8,2,2,0,1,1,11,2,1,2,5,1,12,8,4,59,59,0
"E00033422",365,73,8,0,8,65,28,21,13,3,111,81,67,8,6,0,17,13,60,46,10,4,0,30,14,14,0,16,16,0,11,6,5,5,0,20,7,5,2,2,0,4,0,11,3,0,4,4,0,13,11,2,36,36,0
"E00033423",264,47,4,0,4,43,26,10,7,0,90,71,64,1,5,1,11,8,24,13,7,1,3,11,2,2,0,9,9,0,12,8,4,4,0,13,5,4,1,2,0,0,1,8,3,1,2,2,0,7,3,4,52,52,0
"E00033424",245,43,12,0,12,31,20,6,5,0,76,55,45,3,5,2,14,7,31,20,8,1,2,13,3,3,0,10,10,0,14,10,4,3,1,22,7,9,1,1,0,3,1,3,1,0,1,1,0,4,1,3,39,39,0
"E00033425",193,26,4,0,4,22,16,6,0,0,62,53,50,1,0,2,7,2,25,11,9,3,2,9,1,1,0,8,8,0,15,11,4,2,2,14,5,9,0,0,0,0,0,18,4,1,7,6,0,6,3,3,18,18,0
"E00033426",256,44,7,0,7,37,24,11,2,0,76,63,58,1,4,0,8,5,31,19,9,3,0,17,2,2,0,15,15,0,11,2,9,8,1,23,5,8,3,3,0,1,3,12,1,0,8,3,0,12,8,4,30,30,0
"E00033427",179,24,3,0,3,21,9,10,2,0,67,51,46,1,4,0,10,6,22,12,7,3,0,13,1,1,0,12,12,0,7,2,5,4,1,14,5,6,1,0,0,1,1,13,5,0,1,7,0,8,7,1,11,11,0
"E00033428",219,8,2,0,2,6,6,0,0,0,36,21,20,1,0,0,9,6,34,18,12,4,0,9,2,2,0,7,7,0,16,11,5,5,0,40,13,16,3,6,0,1,1,39,6,3,10,20,0,22,16,6,15,15,0
"E00033432",222,1,0,0,0,1,0,0,1,0,19,13,12,0,1,0,4,2,31,17,11,3,0,11,0,0,0,11,11,0,10,6,4,4,0,52,15,21,4,9,0,2,1,45,8,2,12,23,0,31,23,8,22,22,0
"E00033435",228,7,0,0,0,7,5,1,1,0,35,24,18,2,4,0,5,6,32,22,7,3,0,22,6,6,0,16,16,0,15,11,4,4,0,44,6,19,3,12,0,2,2,33,5,2,8,18,0,20,12,8,20,20,0
"E00033436",209,4,0,0,0,4,3,1,0,0,27,19,15,2,2,0,6,2,19,12,5,2,0,10,4,4,0,6,6,0,11,8,3,3,0,59,16,33,0,5,0,5,0,34,5,4,8,17,0,29,18,11,16,16,0
"E00033437",197,9,4,0,4,5,2,3,0,0,28,19,16,0,3,0,5,4,15,10,4,0,1,14,2,2,0,12,12,0,8,4,4,3,1,40,19,11,0,8,1,1,0,43,7,7,12,17,0,25,19,6,15,15,0
"E00033438",232,5,2,0,2,3,3,0,0,0,21,18,15,1,2,0,3,0,41,23,12,6,0,31,9,9,0,22,22,0,16,9,7,7,0,44,14,18,1,8,0,3,0,29,5,3,7,14,0,26,12,14,19,19,0
"E00033439",282,14,6,0,6,8,4,3,1,0,29,16,10,4,1,1,9,4,42,31,8,2,1,23,5,5,0,18,18,0,23,16,7,3,4,51,14,25,2,8,0,2,0,47,6,5,15,21,0,33,25,8,20,20,0
"E00033440",223,4,2,0,2,2,1,1,0,0,16,9,8,1,0,0,4,3,16,7,5,2,2,10,1,1,0,9,9,0,13,8,5,4,1,50,13,21,1,9,0,4,2,50,8,7,9,26,0,35,24,11,29,29,0
"E00033441",211,4,2,0,2,2,1,1,0,0,19,10,10,0,0,0,5,4,20,11,9,0,0,13,4,4,0,9,9,0,16,12,4,3,1,46,5,23,0,12,1,5,0,49,5,7,10,26,1,28,17,11,16,16,0
"E00033442",249,5,0,0,0,5,3,2,0,0,34,20,18,2,0,0,6,8,32,21,10,1,0,9,4,4,0,5,5,0,17,11,6,5,1,60,18,26,4,8,0,2,2,36,5,2,14,15,0,31,20,11,25,25,0
"E00033443",113,4,1,0,1,3,2,1,0,0,11,6,5,0,1,0,3,2,17,9,7,1,0,5,0,0,0,5,5,0,13,5,8,5,3,16,4,6,1,3,0,2,0,28,6,3,6,13,0,12,6,6,7,7,0
"E00033444",177,6,3,0,3,3,1,2,0,0,27,14,13,1,0,0,9,4,21,15,3,2,1,17,5,5,0,12,12,0,10,7,3,2,1,33,9,13,2,5,0,4,0,27,3,1,5,18,0,21,17,4,15,15,0
"E00033445",190,10,4,0,4,6,3,3,0,0,27,18,14,2,1,1,5,4,25,15,5,4,1,6,1,1,0,5,5,0,14,9,5,4,1,45,16,15,6,7,0,0,1,36,11,4,11,9,1,11,7,4,16,16,0
"E00033446",213,7,3,0,3,4,3,0,1,0,24,12,11,1,0,0,8,4,33,24,8,0,1,9,0,0,0,9,9,0,16,10,6,6,0,53,20,15,2,12,0,3,1,38,2,4,9,23,0,16,13,3,17,17,0
"E00033447",106,1,1,0,1,0,0,0,0,0,13,8,7,1,0,0,3,2,8,7,1,0,0,5,1,1,0,4,4,0,7,3,4,4,0,23,2,13,0,6,0,1,1,27,6,4,3,14,0,14,10,4,8,8,0
"E00033448",223,13,3,0,3,10,8,1,1,0,22,11,10,1,0,0,6,5,38,24,12,2,0,17,4,4,0,13,13,0,18,11,7,5,2,34,7,17,0,6,0,3,1,31,5,2,11,13,0,29,18,11,21,21,0
"E00033449",221,13,3,0,3,10,7,3,0,0,31,14,12,1,1,0,13,4,34,17,13,3,1,18,1,1,0,17,17,0,16,11,5,4,1,40,10,17,4,6,0,3,0,35,2,4,9,20,0,22,15,7,12,12,0
"E00033450",230,8,1,0,1,7,4,1,2,0,31,15,15,0,0,0,7,9,53,28,15,8,2,13,4,4,0,9,9,0,15,9,6,6,0,50,17,21,3,4,0,5,0,29,3,4,7,15,0,16,7,9,15,15,0
"E00033451",165,8,2,0,2,6,2,3,1,0,22,15,15,0,0,0,3,4,15,7,7,0,1,6,1,1,0,5,5,0,9,3,6,6,0,32,13,9,2,6,0,1,1,31,5,4,11,11,0,28,17,11,14,14,0
"E00033452",180,3,1,0,1,2,1,1,0,0,20,8,6,1,1,0,5,7,29,18,6,5,0,11,1,1,0,10,10,0,15,7,8,7,1,35,7,14,4,8,0,1,1,38,7,4,7,20,0,16,10,6,13,13,0
"E00033453",121,4,1,0,1,3,3,0,0,0,15,8,8,0,0,0,4,3,24,16,8,0,0,8,4,4,0,4,4,0,8,4,4,4,0,23,9,9,1,2,0,2,0,23,4,1,2,16,0,13,10,3,3,3,0
"E00033454",351,19,5,0,5,14,6,8,0,0,61,31,24,5,2,0,17,13,63,45,13,2,3,30,6,6,0,24,23,1,29,13,16,16,0,54,16,20,2,8,0,7,1,50,6,3,19,22,0,26,16,10,19,19,0
"E00033455",168,3,3,0,3,0,0,0,0,0,22,9,8,0,1,0,5,8,19,17,2,0,0,14,5,5,0,9,9,0,21,14,7,7,0,29,10,10,0,8,0,0,1,33,3,4,1,25,0,20,13,7,7,7,0
"E00033456",262,9,4,0,4,5,4,1,0,0,24,17,14,2,1,0,3,4,42,30,9,3,0,19,6,6,0,13,13,0,16,6,10,10,0,59,17,25,5,6,0,3,3,46,7,3,11,24,1,21,12,9,26,26,0
"E00033457",145,1,0,0,0,1,1,0,0,0,13,6,5,1,0,0,3,4,13,3,8,1,1,3,3,3,0,0,0,0,16,6,10,9,1,27,10,12,2,3,0,0,0,38,9,2,6,21,0,22,12,10,12,12,0
"E00033458",156,3,0,0,0,3,3,0,0,0,14,7,7,0,0,0,4,3,18,12,4,1,1,11,2,2,0,9,9,0,7,5,2,1,1,25,8,12,0,3,0,1,1,16,1,1,5,9,0,40,33,7,22,22,0
"E00033459",185,4,2,0,2,2,1,1,0,0,19,14,12,2,0,0,2,3,19,12,3,2,2,7,1,1,0,6,6,0,14,8,6,6,0,47,10,22,2,11,0,1,1,37,2,5,8,22,0,30,17,13,8,8,0
"E00033460",142,9,3,0,3,6,4,1,1,0,20,14,13,0,1,0,5,1,14,6,8,0,0,13,3,3,0,10,10,0,11,9,2,2,0,25,4,11,1,3,0,3,3,22,4,1,4,13,0,14,10,4,14,14,0
"E00033462",152,2,0,0,0,2,1,0,0,1,8,4,1,1,2,0,2,2,14,8,4,0,2,2,0,0,0,2,2,0,12,7,5,4,1,35,10,16,1,4,0,3,1,38,7,8,5,18,0,27,18,9,14,14,0
"E00033463",166,1,0,0,0,1,0,1,0,0,20,11,11,0,0,0,5,4,18,11,6,1,0,13,1,1,0,12,12,0,5,3,2,2,0,36,11,15,2,7,0,1,0,28,7,7,3,11,0,36,28,8,9,9,0
"E00033464",210,5,2,0,2,3,1,2,0,0,38,20,16,3,1,0,12,6,27,15,9,2,1,13,3,3,0,10,10,0,13,10,3,3,0,39,8,19,4,3,0,4,1,38,4,4,8,22,0,29,16,13,8,8,0
"E00033466",200,9,1,0,1,8,6,2,0,0,30,15,14,1,0,0,9,6,18,12,3,3,0,15,2,2,0,13,13,0,14,8,6,6,0,46,13,12,1,14,0,4,2,34,4,3,7,20,0,19,14,5,15,15,0
"E00033468",213,7,2,0,2,5,4,0,1,0,27,13,12,1,0,0,10,4,32,18,8,3,3,11,0,0,0,11,11,0,18,11,7,6,1,47,15,23,0,5,0,2,2,33,4,0,8,20,1,19,13,6,19,19,0
"E00033470",231,5,2,0,2,3,2,1,0,0,26,15,13,2,0,0,3,8,27,17,4,4,2,12,1,1,0,11,11,0,14,9,5,3,2,55,15,26,4,3,0,6,1,47,2,3,12,30,0,28,18,10,17,17,0
"E00033471",201,8,4,0,4,4,4,0,0,0,20,15,13,1,1,0,3,2,22,9,9,3,1,19,2,2,0,17,17,0,23,14,9,9,0,45,15,18,1,10,0,1,0,28,3,6,5,14,0,23,16,7,13,13,0
"E00033472",167,3,2,0,2,1,1,0,0,0,17,8,8,0,0,0,6,3,26,10,12,3,1,4,1,1,0,3,3,0,13,9,4,2,2,35,12,16,1,3,0,2,1,33,4,2,8,19,0,25,14,11,11,11,0
"E00033473",207,1,0,0,0,1,0,1,0,0,19,10,7,3,0,0,9,0,20,14,6,0,0,9,1,1,0,8,8,0,20,9,11,11,0,55,17,22,1,11,0,3,1,39,4,4,14,16,1,19,16,3,25,25,0
"E00033474",177,2,0,0,0,2,0,1,0,1,16,6,4,2,0,0,4,6,17,10,5,2,0,8,2,2,0,6,6,0,9,7,2,2,0,46,15,20,6,2,1,2,0,32,3,1,8,20,0,34,15,19,13,13,0
"E00033475",213,0,0,0,0,0,0,0,0,0,18,9,6,2,1,0,4,5,26,14,7,5,0,15,2,2,0,13,13,0,16,12,4,4,0,47,10,21,7,6,0,2,1,45,5,2,15,23,0,35,22,13,11,11,0
"E00033476",192,7,3,0,3,4,2,2,0,0,26,16,14,2,0,0,3,7,26,18,6,2,0,10,2,2,0,8,8,0,16,7,9,7,2,35,9,16,3,4,0,3,0,44,5,3,13,23,0,18,6,12,10,10,0
"E00033477",136,8,1,0,1,7,2,3,1,1,17,10,9,1,0,0,4,3,27,20,3,4,0,4,0,0,0,4,4,0,16,9,7,6,1,29,7,9,2,7,0,3,1,15,5,2,3,5,0,7,4,3,13,13,0
"E00033478",189,6,0,0,0,6,1,3,2,0,31,15,14,1,0,0,11,5,27,21,4,2,0,16,4,4,0,12,12,0,14,6,8,8,0,33,11,12,0,7,0,1,2,30,1,2,7,20,0,19,14,5,13,13,0
"E00033479",284,6,2,0,2,4,2,2,0,0,34,18,17,0,1,0,9,7,49,27,12,8,2,20,9,9,0,11,11,0,14,9,5,5,0,63,15,26,1,16,0,4,1,57,5,8,21,23,0,19,10,9,22,22,0
"E00033480",227,18,4,0,4,14,8,5,0,1,37,26,25,1,0,0,8,3,39,22,9,7,1,20,2,2,0,18,18,0,10,8,2,1,1,50,17,20,3,6,0,3,1,25,7,1,9,8,0,5,4,1,23,23,0
"E00033481",268,6,1,0,1,5,3,1,1,0,35,22,19,3,0,0,9,4,30,15,10,4,1,16,4,4,0,12,12,0,21,11,10,8,2,57,19,19,4,9,0,6,0,47,6,6,15,20,0,34,26,8,22,22,0
"E00033482",212,5,1,0,1,4,2,1,1,0,27,12,11,0,1,0,9,6,36,25,9,1,1,15,3,3,0,12,11,1,18,8,10,9,1,44,13,21,1,5,0,3,1,31,4,7,13,7,0,16,7,9,20,20,0
"E00033483",238,8,1,0,1,7,2,5,0,0,35,23,21,1,1,0,8,4,36,18,14,2,2,11,0,0,0,11,10,1,18,11,7,6,1,50,14,17,6,8,0,4,1,45,7,4,13,21,0,17,10,7,18,18,0
"E00033484",226,9,1,0,1,8,5,2,1,0,32,18,17,0,1,0,8,6,34,23,7,2,2,11,1,1,0,10,10,0,21,13,8,7,1,50,8,21,4,10,0,6,1,34,4,4,11,15,0,17,14,3,18,18,0
"E00033485",227,9,3,0,3,6,4,2,0,0,26,16,13,2,0,1,6,4,41,23,12,3,3,16,1,1,0,15,15,0,14,8,6,5,1,35,9,18,2,5,0,1,0,40,7,8,8,17,0,21,13,8,25,25,0
"E00033486",267,9,3,0,3,6,2,4,0,0,34,20,19,0,1,0,5,9,49,24,19,6,0,8,3,3,0,5,5,0,21,11,10,9,1,52,15,21,2,5,1,7,1,50,7,3,7,31,2,28,15,13,16,16,0
"E00033487",177,4,1,0,1,3,0,2,1,0,16,13,12,0,1,0,0,3,22,13,7,1,1,13,4,4,0,9,8,1,10,3,7,6,1,32,8,15,2,3,0,2,2,45,2,7,10,26,0,26,17,9,9,9,0
"E00033488",190,5,2,0,2,3,1,2,0,0,15,8,7,1,0,0,2,5,21,11,7,2,1,4,0,0,0,4,4,0,11,9,2,1,1,41,8,16,1,12,1,3,0,38,5,2,7,23,1,40,29,11,15,15,0
"E00033489",235,7,2,0,2,5,2,3,0,0,22,12,10,2,0,0,2,8,32,18,8,5,1,16,4,4,0,12,12,0,9,5,4,3,1,60,18,22,6,7,0,5,2,43,4,5,15,19,0,25,17,8,21,21,0
"E00033490",193,5,3,0,3,2,1,0,1,0,23,14,13,1,0,0,7,2,30,17,9,4,0,16,7,7,0,9,9,0,12,8,4,4,0,36,8,17,4,5,0,2,0,36,6,1,12,17,0,18,15,3,17,17,0
"E00033491",181,2,0,0,0,2,0,1,1,0,22,15,14,1,0,0,5,2,33,21,7,4,1,12,2,2,0,10,10,0,11,6,5,4,1,24,6,9,3,5,0,1,0,46,7,4,13,22,0,21,17,4,10,10,0
"E00033492",263,3,0,0,0,3,2,1,0,0,16,7,6,1,0,0,5,4,23,12,8,2,1,11,1,1,0,10,10,0,13,6,7,5,2,85,29,31,8,9,0,8,0,52,4,7,8,32,1,43,31,12,17,17,0
"E00033493",221,3,1,0,1,2,1,1,0,0,27,17,15,1,1,0,6,4,36,24,6,6,0,14,7,7,0,7,7,0,17,12,5,5,0,56,16,28,1,6,0,4,1,37,6,4,9,18,0,18,11,7,13,13,0
"E00033494",183,6,4,1,3,2,2,0,0,0,30,25,23,1,1,0,3,2,29,20,7,2,0,21,5,5,0,16,16,0,9,3,6,4,2,32,11,11,3,6,0,1,0,31,2,4,11,13,1,11,9,2,14,14,0
"E00033495",247,5,1,0,1,4,4,0,0,0,26,14,13,0,1,0,6,6,33,22,8,3,0,16,5,5,0,11,11,0,15,8,7,6,1,52,16,19,6,5,0,3,3,50,9,2,8,31,0,25,20,5,25,25,0
"E00033496",210,5,1,0,1,4,2,2,0,0,19,12,10,1,1,0,7,0,23,10,9,4,0,9,0,0,0,9,9,0,11,8,3,3,0,43,14,16,2,9,0,1,1,48,9,6,9,24,0,40,25,15,12,12,0
"E00033497",175,6,4,0,4,2,1,1,0,0,23,13,11,1,1,0,9,1,28,19,7,1,1,8,1,1,0,7,7,0,14,6,8,5,3,37,13,14,2,5,0,2,1,33,2,4,7,19,1,13,13,0,13,13,0
"E00033498",97,2,1,0,1,1,0,0,1,0,4,1,1,0,0,0,2,1,11,10,1,0,0,9,3,3,0,6,6,0,9,7,2,2,0,13,2,4,3,4,0,0,0,15,0,2,4,8,1,32,18,14,2,2,0
"E00033501",99,1,0,0,0,1,0,1,0,0,6,5,5,0,0,0,0,1,13,9,2,2,0,7,2,2,0,5,5,0,4,1,3,3,0,20,4,6,3,6,0,1,0,20,3,0,4,13,0,25,13,12,3,3,0
"E00033502",169,5,1,0,1,4,2,2,0,0,41,18,17,0,1,0,19,4,34,23,9,1,1,10,3,3,0,7,7,0,6,4,2,1,1,28,8,13,3,1,0,2,1,23,1,1,11,10,0,7,2,5,15,15,0
"E00033503",178,6,3,0,3,3,2,1,0,0,47,33,28,3,2,0,3,11,23,17,3,3,0,17,1,1,0,16,16,0,18,13,5,5,0,29,6,12,3,6,0,2,0,19,3,2,5,8,1,9,4,5,10,10,0
"E00033504",222,3,2,0,2,1,1,0,0,0,20,11,10,1,0,0,7,2,29,18,6,4,1,14,3,3,0,11,11,0,13,8,5,5,0,43,14,12,2,10,0,5,0,50,6,10,5,29,0,24,19,5,26,26,0
"E00033505",163,6,2,0,2,4,2,2,0,0,31,18,15,1,2,0,7,6,31,23,6,2,0,8,1,1,0,7,7,0,17,6,11,11,0,27,9,9,2,4,1,1,1,21,7,0,6,8,0,13,9,4,9,9,0
"E00033506",204,8,4,0,4,4,2,2,0,0,31,14,11,1,2,0,13,4,18,8,8,2,0,10,0,0,0,10,10,0,8,6,2,2,0,33,11,7,4,7,0,4,0,29,1,2,8,18,0,37,24,13,30,30,0
"E00033507",201,4,1,0,1,3,1,1,1,0,18,7,5,2,0,0,4,7,16,12,3,1,0,14,2,2,0,12,12,0,14,12,2,2,0,36,12,13,1,9,0,1,0,45,7,3,11,22,2,41,23,18,13,13,0
"E00033508",165,5,5,0,5,0,0,0,0,0,18,10,8,0,2,0,5,3,17,12,5,0,0,6,1,1,0,5,5,0,12,9,3,2,1,35,8,18,1,7,0,1,0,28,7,1,7,13,0,27,17,10,17,17,0
"E00033509",201,5,3,0,3,2,2,0,0,0,20,15,12,2,1,0,2,3,28,16,8,2,2,8,2,2,0,6,6,0,17,8,9,9,0,33,10,14,5,4,0,0,0,41,8,6,8,19,0,27,23,4,22,22,0
"E00033510",224,5,2,0,2,3,2,1,0,0,30,17,13,0,4,0,8,5,40,23,8,8,1,9,1,1,0,8,8,0,23,19,4,3,1,35,8,16,4,6,0,1,0,35,8,2,8,17,0,30,24,6,17,17,0
"E00033511",181,1,0,0,0,1,0,1,0,0,21,15,15,0,0,0,5,1,19,11,4,4,0,12,4,4,0,8,8,0,12,8,4,4,0,31,8,12,3,6,0,2,0,24,1,3,7,13,0,44,30,14,17,17,0
"E00033512",165,3,0,0,0,3,2,1,0,0,20,10,9,1,0,0,5,5,20,9,10,1,0,10,1,1,0,9,9,0,10,4,6,5,1,29,9,11,1,4,1,3,0,28,5,8,5,10,0,26,21,5,19,19,0
"E00033513",206,8,5,0,5,3,1,2,0,0,22,11,9,0,2,0,8,3,33,20,9,2,2,9,2,2,0,7,7,0,16,3,13,10,3,38,13,13,5,4,0,3,0,26,4,2,9,10,1,27,14,13,27,27,0
"E00033514",171,7,3,0,3,4,0,4,0,0,13,8,8,0,0,0,2,3,33,20,10,3,0,8,3,3,0,5,5,0,10,5,5,5,0,39,12,19,4,4,0,0,0,29,4,4,11,10,0,20,15,5,12,12,0
"E00033515",209,3,1,0,1,2,1,1,0,0,33,19,16,0,2,1,10,4,31,17,10,1,3,11,3,3,0,8,8,0,15,5,10,8,2,54,19,22,2,7,0,2,2,41,4,5,6,26,0,11,7,4,10,10,0
"E00033516",199,6,1,0,1,5,3,2,0,0,35,18,17,0,1,0,10,7,33,26,7,0,0,13,3,3,0,10,10,0,18,9,9,8,1,30,9,11,0,7,0,2,1,32,4,2,10,16,0,17,13,4,15,15,0
"E00033517",222,4,0,0,0,4,2,2,0,0,27,15,10,4,1,0,3,9,27,14,10,3,0,14,3,3,0,11,11,0,20,11,9,8,1,54,16,17,4,9,1,4,3,39,4,5,8,22,0,19,18,1,18,18,0
"E00033518",187,10,2,0,2,8,6,2,0,0,15,9,6,3,0,0,4,2,28,17,7,4,0,12,4,4,0,8,8,0,10,6,4,4,0,45,10,20,2,7,0,4,2,24,5,6,3,10,0,23,19,4,20,20,0
"E00033519",216,10,1,0,1,9,5,4,0,0,22,7,7,0,0,0,7,8,38,25,6,5,2,10,0,0,0,10,10,0,16,12,4,3,1,37,10,18,2,3,0,4,0,38,3,2,15,18,0,29,17,12,16,16,0
"E00033520",148,4,0,0,0,4,2,2,0,0,22,10,6,1,3,0,6,6,34,22,8,2,2,12,2,2,0,10,10,0,13,8,5,5,0,20,5,10,1,3,0,1,0,24,5,2,3,14,0,14,8,6,5,5,0
"E00033521",200,3,0,0,0,3,1,2,0,0,18,12,9,3,0,0,5,1,32,25,6,1,0,4,1,1,0,3,3,0,24,11,13,12,1,27,7,11,4,0,0,3,2,44,8,8,9,19,0,31,23,8,17,17,0
"E00033522",209,7,2,0,2,5,4,1,0,0,12,5,5,0,0,0,4,3,32,19,8,5,0,12,4,4,0,8,8,0,21,13,8,7,1,41,13,21,2,5,0,0,0,38,6,7,4,21,0,30,22,8,16,16,0
"E00033523",246,7,3,0,3,4,2,2,0,0,38,22,20,1,0,1,9,7,39,25,6,7,1,13,2,2,0,11,11,0,20,8,12,10,2,60,22,22,4,9,0,3,0,37,7,1,7,22,0,17,14,3,15,15,0
"E00033524",316,15,4,0,4,11,7,3,1,0,48,33,28,4,1,0,9,6,43,26,13,2,2,23,5,5,0,18,18,0,28,18,10,8,2,69,24,26,6,4,0,6,3,45,3,2,13,26,1,25,14,11,20,20,0
"E00033525",234,9,2,0,2,7,3,4,0,0,30,19,17,2,0,0,5,6,33,17,10,4,2,10,2,2,0,8,8,0,29,13,16,16,0,45,15,21,2,5,0,1,1,38,6,3,8,20,1,13,10,3,27,27,0
"E00033526",201,13,2,0,2,11,8,1,2,0,55,40,35,2,3,0,9,6,38,23,11,2,2,12,4,4,0,8,7,1,11,5,6,6,0,28,9,10,5,2,0,1,1,18,5,0,5,8,0,8,3,5,18,18,0
"E00033527",279,10,5,0,5,5,2,2,1,0,42,21,17,2,2,0,13,8,48,30,15,1,2,21,4,4,0,17,17,0,22,14,8,7,1,47,15,20,2,6,0,3,1,44,10,5,9,19,1,20,16,4,25,25,0
"E00033528",196,20,8,0,8,12,3,8,1,0,44,25,23,2,0,0,9,10,40,27,7,5,1,16,3,3,0,13,13,0,10,6,4,4,0,29,10,11,1,4,0,3,0,20,7,3,6,4,0,9,5,4,8,8,0
"E00033530",332,46,14,0,14,32,16,14,1,1,75,47,40,3,4,0,17,11,51,35,14,0,2,34,14,14,0,20,19,1,17,9,8,7,1,28,10,8,1,4,0,5,0,30,8,2,8,9,3,15,14,1,36,36,0
"E00033531",279,29,7,0,7,22,14,4,4,0,70,43,31,4,5,3,16,11,43,28,14,1,0,37,21,21,0,16,16,0,20,10,10,9,1,27,10,8,2,2,0,4,1,15,4,2,5,4,0,14,11,3,24,24,0
"E00033532",306,35,7,0,7,28,11,13,3,1,72,40,32,4,4,0,20,12,64,41,17,4,2,14,4,4,0,10,10,0,22,8,14,13,1,45,14,16,3,7,0,4,1,30,3,4,12,10,1,9,8,1,15,15,0
"E00033533",179,11,6,0,6,5,3,2,0,0,58,35,29,2,4,0,12,11,31,24,5,0,2,8,2,2,0,6,6,0,10,2,8,5,3,15,4,7,0,3,0,1,0,22,5,3,11,3,0,6,3,3,18,18,0
"E00033534",166,10,0,0,0,10,6,3,1,0,39,27,19,3,5,0,8,4,27,18,8,1,0,12,2,2,0,10,10,0,11,4,7,6,1,21,6,6,1,4,0,4,0,23,3,1,9,9,1,13,12,1,10,10,0
"E00033535",233,29,6,0,6,23,9,9,5,0,60,43,37,2,4,0,15,2,40,25,9,4,2,22,8,8,0,14,12,2,17,14,3,3,0,25,8,9,1,3,0,4,0,22,4,2,6,10,0,4,3,1,14,14,0
"E00033536",232,6,0,0,0,6,2,3,1,0,50,32,28,3,1,0,12,6,33,24,7,2,0,19,4,4,0,15,13,2,19,8,11,9,2,43,12,14,2,8,0,5,2,28,7,1,7,13,0,12,5,7,22,22,0
"E00033537",212,11,4,0,4,7,1,4,2,0,48,32,25,3,4,0,9,7,29,18,9,1,1,10,1,1,0,9,9,0,22,12,10,9,1,34,11,11,3,7,0,2,0,26,4,4,5,13,0,16,13,3,16,16,0
"E00033538",245,17,2,0,2,15,8,3,2,2,61,35,32,1,2,0,15,11,44,27,10,5,2,32,6,6,0,26,26,0,11,5,6,6,0,37,12,14,1,5,0,3,2,16,4,3,2,6,1,5,3,2,22,22,0
"E00033539",251,34,6,0,6,28,17,10,1,0,54,33,28,3,1,1,13,8,34,22,8,2,2,23,1,1,0,22,22,0,14,11,3,3,0,29,12,8,0,5,0,2,2,36,7,1,7,21,0,9,5,4,18,18,0
"E00033540",242,33,16,0,16,17,9,4,3,1,70,46,41,4,1,0,16,8,35,23,8,4,0,21,6,6,0,15,15,0,14,9,5,5,0,19,6,7,0,1,0,4,1,18,5,2,7,4,0,7,3,4,25,25,0
"E00033541",239,17,2,0,2,15,9,4,2,0,50,31,30,1,0,0,9,10,41,29,10,2,0,16,3,3,0,13,13,0,21,6,15,12,3,36,11,12,3,6,0,3,1,27,3,4,12,8,0,13,8,5,18,18,0
"E00033542",199,9,1,0,1,8,2,4,2,0,36,28,25,2,1,0,7,1,39,32,5,1,1,17,4,4,0,13,13,0,14,9,5,3,2,28,6,11,0,4,0,4,3,32,6,3,5,18,0,10,8,2,14,14,0
"E00033543",192,9,2,0,2,7,3,2,1,1,41,27,23,2,1,1,9,5,22,17,4,0,1,20,4,4,0,16,16,0,9,8,1,1,0,30,8,8,3,4,0,4,3,29,9,3,7,9,1,11,10,1,21,21,0
"E00033544",168,14,3,0,3,11,5,6,0,0,35,22,19,2,0,1,8,5,41,35,4,0,2,11,4,4,0,7,6,1,9,5,4,3,1,17,5,7,0,1,0,3,1,17,2,4,7,4,0,11,8,3,13,13,0
"E00033545",170,16,5,0,5,11,6,3,2,0,28,22,15,5,1,1,1,5,30,14,10,3,3,32,11,11,0,21,21,0,8,5,3,2,1,26,10,11,1,1,0,2,1,10,2,2,1,5,0,11,11,0,9,9,0
"E00033546",265,5,3,0,3,2,0,2,0,0,40,26,26,0,0,0,12,2,48,32,11,5,0,15,3,3,0,12,12,0,15,7,8,6,2,48,15,19,5,5,0,4,0,45,5,5,14,21,0,27,17,10,22,22,0
