"GeographyCode","QS416EW0001","QS416EW0002","QS416EW0003","QS416EW0004","QS416EW0005","QS416EW0006","QS416EW0007"
"E00033747",146,73,55,16,2,0,93
"E00033748",119,49,50,20,0,0,90
"E00033749",118,46,44,21,7,0,107
"E00033750",137,12,71,44,10,0,189
"E00033752",189,78,80,29,1,1,145
"E00033753",108,15,65,26,1,1,124
"E00033754",126,36,58,29,3,0,125
"E00033755",118,6,57,47,6,2,179
"E00033756",133,27,68,36,1,1,147
"E00033758",112,45,54,12,1,0,81
"E00033759",99,57,33,9,0,0,51
"E00033762",122,20,65,29,7,1,149
"E00033763",125,13,73,36,3,0,154
"E00033764",133,9,61,58,4,1,193
"E00033765",131,27,60,36,6,2,158
"E00033766",123,13,48,45,14,3,192
"E00033767",117,16,56,40,5,0,151
"E00033768",116,13,68,30,4,1,144
"E00033769",130,89,33,7,1,0,50
"E00033770",127,6,38,70,10,3,221
"E00033771",132,16,61,43,9,3,186
"E00033773",114,24,44,36,10,0,146
"E00033774",130,25,62,36,6,1,156
"E00033775",185,89,74,19,2,1,122
"E00033776",146,81,52,8,4,1,84
"E00033777",109,11,64,30,4,0,136
"E00033778",128,14,60,50,4,0,172
"E00033779",132,77,45,9,1,0,66
"E00033780",104,13,48,34,9,0,143
"E00033781",170,100,45,20,4,1,101
"E00033782",131,23,72,31,3,2,155
"E00033783",120,32,49,28,10,1,140
"E00033784",189,76,80,28,5,0,151
"E00033785",128,24,63,34,5,2,154
"E00033786",140,5,51,58,20,6,251
"E00033787",130,14,70,39,4,3,177
"E00033788",107,7,49,41,8,2,163
"E00033789",105,9,48,38,8,2,157
"E00033790",109,9,51,43,5,1,156
"E00033791",150,92,52,5,0,1,66
"E00033792",80,9,40,25,6,0,108
"E00033793",134,90,36,7,0,1,54
"E00033794",117,64,42,8,1,2,69
"E00033795",119,35,58,23,2,1,116
"E00033796",89,43,35,8,1,2,62
"E00033797",106,58,39,7,2,0,59
"E00033798",136,13,55,46,20,2,215
"E00033799",117,57,47,10,1,2,79
"E00033800",84,10,47,26,1,0,102
"E00033801",128,74,44,9,1,0,65
"E00033802",76,40,27,7,2,0,47
"E00033803",120,67,40,12,1,0,67
"E00033804",120,61,54,4,1,0,65
"E00033805",97,69,24,4,0,0,32
"E00033806",122,63,50,8,1,0,69
"E00033807",227,155,55,17,0,0,89
"E00033808",92,69,18,4,1,0,29
"E00033810",145,103,40,1,0,1,46
"E00033811",218,138,72,6,2,0,90
"E00033812",177,120,52,5,0,0,62
"E00033813",207,128,69,10,0,0,89
"E00033814",165,111,49,3,1,1,62
"E00033815",168,130,34,3,1,0,43
"E00033816",130,72,45,12,1,0,72
"E00033818",141,107,33,1,0,0,35
"E00033819",142,118,20,4,0,0,28
"E00033820",141,101,37,3,0,0,43
"E00033821",113,88,23,0,2,0,29
"E00033822",159,116,36,6,1,0,51
"E00033823",58,39,18,0,1,0,21
"E00033824",165,114,40,11,0,0,62
"E00033825",135,96,33,3,3,0,48
"E00033826",176,57,97,18,2,2,157
"E00033827",152,86,56,9,1,0,77
"E00033828",155,100,46,9,0,0,64
"E00033829",142,110,29,2,1,0,36
"E00033832",144,51,79,12,2,0,109
"E00033833",192,111,66,13,1,1,101
"E00033836",91,52,33,4,1,1,50
"E00033837",127,79,42,6,0,0,54
"E00033838",105,67,32,6,0,0,44
"E00033839",242,140,82,17,3,0,125
"E00033840",213,148,52,12,1,0,79
"E00033841",145,89,45,7,4,0,71
"E00033842",194,139,46,9,0,0,64
"E00033843",142,94,42,4,1,1,60
"E00033844",134,96,31,7,0,0,45
"E00033845",142,103,36,2,1,0,43
"E00033846",207,138,64,5,0,0,74
"E00033847",127,90,35,2,0,0,39
"E00033848",147,16,81,47,3,0,184
"E00033849",132,12,55,51,12,2,203
"E00033850",162,10,77,58,14,3,247
"E00033851",119,32,52,33,1,1,125
"E00033852",106,25,52,20,6,3,123
"E00033853",125,22,62,36,3,2,152
"E00033854",134,28,52,40,6,8,185
"E00033855",110,58,32,18,2,0,74
"E00033856",180,135,38,7,0,0,52
"E00033857",116,25,67,23,1,0,116
"E00033859",117,20,43,45,7,2,162
"E00033861",171,75,76,17,2,1,120
"E00033862",141,38,77,22,4,0,133
"E00033863",121,8,61,43,5,4,181
"E00033864",110,15,51,32,8,4,157
"E00033865",137,18,73,40,5,1,172
"E00033866",122,13,57,36,15,1,178
"E00033867",118,17,47,34,19,1,176
"E00033868",119,10,52,43,11,3,183
"E00033869",122,14,52,45,8,3,178
"E00033870",172,128,42,2,0,0,46
"E00033871",115,17,64,28,5,1,140
"E00033872",125,9,54,52,10,0,188
"E00033873",138,44,57,31,6,0,137
"E00033874",131,17,58,44,12,0,182
"E00033875",119,13,48,47,9,2,177
"E00033876",117,19,65,24,7,2,142
"E00033877",130,17,55,50,6,2,181
"E00033878",127,20,63,38,5,1,158
"E00033879",116,10,49,41,16,0,179
"E00033880",187,31,94,52,8,2,230
"E00033881",125,13,59,42,10,1,177
"E00033882",104,10,47,35,10,2,155
"E00033883",129,31,68,28,2,0,130
"E00033884",130,17,65,40,7,1,170
"E00033885",213,38,116,48,8,3,252
"E00033886",112,20,53,33,4,2,139
"E00033887",137,25,65,35,11,1,172
"E00033888",130,8,70,35,15,2,193
"E00033889",123,13,54,41,14,1,182
"E00033890",121,66,43,9,3,0,70
"E00033891",131,25,71,29,6,0,147
"E00033892",63,22,34,5,1,1,51
"E00033893",118,27,58,26,7,0,131
"E00033894",126,26,74,18,6,2,136
"E00033895",108,33,55,13,5,2,105
"E00033896",123,38,45,29,7,4,141
"E00033897",123,15,46,50,5,7,193
"E00033898",149,74,59,16,0,0,91
"E00033899",129,88,38,3,0,0,44
"E00033900",112,72,37,3,0,0,43
"E00033901",184,123,51,10,0,0,71
"E00033902",118,68,46,4,0,0,54
"E00033903",112,66,39,7,0,0,53
"E00033904",144,93,42,6,2,1,64
"E00033905",119,85,30,3,1,0,39
"E00033906",126,102,17,5,2,0,33
"E00033907",161,115,33,8,3,2,66
"E00033908",175,116,42,10,3,4,97
"E00033909",114,55,49,6,2,2,75
"E00033910",158,94,53,10,1,0,76
"E00033911",148,83,51,12,1,1,82
"E00033913",111,56,47,8,0,0,63
"E00033914",143,93,37,11,2,0,65
"E00033915",102,68,31,3,0,0,37
"E00033917",136,69,51,15,1,0,84
"E00033918",161,118,36,6,0,1,52
"E00033919",128,90,30,7,1,0,47
"E00033920",150,103,42,5,0,0,52
"E00033921",163,128,32,3,0,0,38
"E00033922",136,43,70,17,6,0,122
"E00033923",138,95,39,4,0,0,47
"E00033924",179,132,40,6,1,0,55
"E00033925",167,143,18,5,1,0,31
"E00033926",138,99,31,8,0,0,47
"E00033927",147,86,52,9,0,0,70
"E00033928",114,74,33,7,0,0,47
"E00033930",126,85,37,3,0,1,48
"E00033931",139,92,39,7,1,0,56
"E00033932",119,70,39,10,0,0,59
"E00033933",97,56,38,3,0,0,44
"E00033934",162,116,34,9,3,0,61
"E00033935",190,159,25,3,1,2,54
"E00033936",127,89,36,2,0,0,40
"E00033937",95,69,24,2,0,0,28
"E00033938",137,84,45,7,1,0,62
"E00033939",113,68,33,10,2,0,59
"E00033940",142,83,45,12,1,1,76
"E00033941",138,88,37,10,2,1,68
"E00033942",180,104,65,10,1,0,88
"E00033943",146,82,52,11,0,1,79
"E00033944",132,80,44,8,0,0,60
"E00033945",96,55,33,7,1,0,50
"E00033946",168,98,57,13,0,0,83
"E00033947",108,59,44,5,0,0,54
"E00033948",151,94,52,4,1,0,63
"E00033949",151,106,41,4,0,0,49
"E00033950",180,106,56,18,0,0,92
"E00033951",121,68,42,9,1,1,67
"E00033952",151,44,74,26,7,0,147
"E00033953",178,124,42,10,2,0,68
"E00033954",112,85,22,2,3,0,35
"E00033955",160,107,45,7,1,0,62
"E00033956",42,24,16,2,0,0,20
"E00033957",134,73,53,8,0,0,69
"E00033958",135,92,36,7,0,0,50
"E00033959",138,76,53,9,0,0,71
"E00033960",129,78,41,9,1,0,62
"E00033961",136,84,46,5,0,1,76
"E00033962",121,72,42,6,1,0,57
"E00033963",173,114,53,6,0,0,65
"E00033964",172,127,42,3,0,0,48
"E00033965",134,87,41,6,0,0,53
"E00033966",133,93,32,8,0,0,48
"E00033967",138,91,40,7,0,0,54
"E00033968",91,83,8,0,0,0,8
"E00033969",113,41,52,15,4,1,98
"E00033970",146,110,32,2,0,2,44
"E00033971",77,51,18,5,3,0,37
"E00033972",135,87,40,8,0,0,56
"E00033973",84,57,24,3,0,0,30
"E00033974",134,89,39,5,1,0,52
"E00033975",174,110,59,5,0,0,69
"E00033976",114,59,44,11,0,0,66
"E00033977",78,56,19,3,0,0,25
"E00033978",116,91,20,4,1,0,31
"E00033979",72,63,8,1,0,0,10
"E00033980",114,73,32,8,1,0,51
"E00033981",90,71,17,0,0,2,31
"E00033982",43,26,15,1,0,1,21
"E00033983",110,63,42,5,0,0,52
"E00033984",102,28,55,15,3,1,98
"E00033985",110,67,39,3,1,0,48
"E00033986",108,34,62,8,2,2,92
"E00033987",133,65,59,9,0,0,77
"E00033988",119,57,50,12,0,0,74
"E00033989",115,61,46,6,1,1,65
"E00033990",120,46,57,16,1,0,92
"E00033991",117,50,52,13,2,0,84
"E00033992",129,74,46,7,1,1,68
"E00033993",208,106,86,16,0,0,118
"E00033994",132,54,47,28,3,0,112
"E00033995",109,27,63,17,2,0,103
"E00033996",117,47,46,18,4,2,103
"E00033997",147,58,56,28,4,1,128
"E00033998",122,59,50,12,1,0,77
"E00033999",118,63,49,5,1,0,62
"E00034000",117,50,50,13,3,1,92
"E00034001",147,53,70,23,1,0,119
"E00034002",107,63,37,5,2,0,53
"E00034003",91,62,23,6,0,0,35
"E00034004",96,54,31,10,1,0,54
"E00034005",131,55,46,28,2,0,108
"E00034006",121,43,51,24,3,0,108
"E00034007",97,59,31,6,1,0,46
"E00034008",120,51,48,18,2,1,94
"E00034009",112,62,39,9,2,0,63
"E00034010",108,67,33,7,1,0,50
"E00034011",141,31,72,34,3,1,153
"E00034012",111,58,39,12,1,1,70
"E00034013",128,62,49,15,1,1,86
"E00034014",111,56,45,7,1,2,70
"E00034015",110,62,39,7,2,0,59
"E00034016",113,62,44,7,0,0,58
"E00034017",123,43,51,22,7,0,116
"E00034019",131,56,54,18,3,0,99
"E00034020",125,48,53,23,1,0,102
"E00034021",120,39,63,18,0,0,99
"E00034022",152,58,73,20,1,0,116
"E00034023",136,94,31,6,5,0,58
"E00034024",145,90,42,10,3,0,71
"E00034025",178,108,63,6,1,0,78
"E00034026",129,61,58,9,1,0,79
"E00034027",108,62,36,10,0,0,56
"E00034028",164,85,59,18,2,0,101
"E00034029",177,81,76,19,1,0,117
"E00034030",123,66,43,13,1,0,72
"E00034031",106,36,53,13,3,1,92
"E00034032",120,25,61,26,5,3,141
"E00034033",98,22,52,20,3,1,105
"E00034034",132,51,56,21,4,0,110
"E00034035",127,45,64,17,1,0,101
"E00034036",120,19,70,29,1,1,136
"E00034037",132,39,76,15,2,0,112
"E00034038",136,41,64,26,3,2,134
"E00034039",143,52,74,13,3,1,113
"E00034040",108,33,64,10,1,0,87
"E00034041",129,42,60,21,6,0,120
"E00034042",135,54,55,24,2,0,109
"E00034043",159,87,52,17,3,0,95
"E00034044",130,60,52,13,5,0,93
"E00034045",152,94,47,11,0,0,69
"E00034046",133,68,54,9,0,2,80
"E00034047",129,58,54,16,0,1,90
"E00034048",117,47,52,16,1,1,91
"E00034049",130,53,64,10,2,1,94
"E00034050",135,42,76,15,2,0,112
"E00034051",106,59,37,9,1,0,58
"E00034052",119,51,57,9,2,0,81
"E00034053",157,85,46,22,1,3,106
"E00034054",133,66,51,14,2,0,85
"E00034055",162,88,55,14,3,2,100
"E00034056",139,94,41,4,0,0,49
"E00034057",112,65,41,6,0,0,53
"E00034058",152,92,54,5,1,0,67
"E00034059",187,99,75,12,1,0,102
"E00034061",142,62,66,13,1,0,95
"E00034062",190,115,56,14,5,0,99
"E00034063",145,72,46,15,10,2,114
"E00034064",119,48,35,20,12,4,127
"E00034065",126,42,61,17,5,1,114
"E00034066",143,84,52,7,0,0,66
"E00034067",131,50,72,8,1,0,91
"E00034068",144,77,55,10,1,1,82
"E00034069",167,95,52,14,6,0,98
"E00034070",157,107,43,6,1,0,58
"E00034071",182,108,56,16,0,2,97
"E00034072",151,99,48,4,0,0,56
"E00034073",101,52,38,10,0,1,62
"E00034074",171,108,46,14,3,0,83
"E00034075",152,105,39,8,0,0,55
"E00034076",143,83,53,6,1,0,68
"E00034077",147,90,52,4,1,0,63
"E00034078",140,88,47,5,0,0,57
"E00034079",162,107,47,7,1,0,64
"E00034080",113,51,55,6,1,0,70
"E00034081",200,111,74,14,0,1,106
"E00034082",117,69,41,7,0,0,55
"E00034083",107,54,47,6,0,0,59
"E00034084",105,69,28,5,3,0,47
"E00034085",143,101,39,2,1,0,46
"E00034086",61,47,13,1,0,0,15
"E00034087",91,56,27,7,1,0,44
"E00034088",161,101,54,6,0,0,66
"E00034089",99,38,37,22,2,0,87
"E00034090",114,59,38,11,4,2,81
"E00034091",73,34,28,7,3,1,55
"E00034092",84,41,29,10,2,2,71
"E00034093",158,101,38,11,8,0,84
"E00034094",141,75,50,13,3,0,85
"E00034095",134,67,57,9,1,0,78
"E00034096",126,53,61,9,3,0,88
"E00034097",109,38,46,16,7,2,107
"E00034098",125,46,57,16,6,0,107
"E00034099",102,33,43,17,5,4,112
"E00034100",150,65,67,16,1,1,106
"E00034101",152,80,58,14,0,0,86
"E00034102",138,85,48,4,1,0,59
"E00034104",153,58,78,14,3,0,115
"E00034105",150,90,49,8,3,0,74
"E00034106",86,33,34,15,4,0,76
"E00034107",128,60,51,14,3,0,88
"E00034108",121,88,31,2,0,0,35
"E00034109",102,72,26,4,0,0,34
"E00034110",143,62,67,13,1,0,96
"E00034111",121,72,39,9,1,0,60
"E00034113",116,52,51,10,3,0,80
"E00034114",123,46,61,14,1,1,96
"E00034115",113,45,51,15,2,0,87
"E00034116",153,89,60,3,1,0,69
"E00034117",124,63,56,4,1,0,67
"E00034118",92,44,43,5,0,0,53
"E00034119",124,59,48,15,1,1,85
"E00034120",103,52,37,11,3,0,68
"E00034121",117,63,47,5,1,1,64
"E00034122",128,63,54,11,0,0,76
"E00034123",137,99,34,3,1,0,43
"E00034124",127,71,50,6,0,0,62
"E00034125",125,68,48,8,1,0,67
"E00034126",148,41,82,18,5,2,141
"E00034127",126,56,51,16,2,1,93
"E00034130",117,51,54,5,6,1,87
"E00034131",152,62,68,20,2,0,114
"E00034132",91,43,44,3,1,0,53
"E00034133",101,42,43,14,1,1,78
"E00034134",133,73,52,7,1,0,69
"E00034135",117,51,52,12,2,0,82
"E00034136",136,69,47,19,0,1,89
"E00034137",108,66,36,5,0,1,50
"E00034138",129,81,37,8,1,2,64
"E00034139",118,61,44,12,1,0,71
"E00034140",98,39,48,11,0,0,70
"E00034141",111,80,25,5,1,0,38
"E00034142",146,65,64,17,0,0,98
"E00034143",123,45,65,11,1,1,94
"E00034144",136,71,53,11,1,0,78
"E00034145",106,56,42,7,1,0,59
"E00034146",120,76,37,7,0,0,51
"E00034147",106,58,40,7,1,0,57
"E00034148",149,83,51,13,1,1,84
"E00034149",118,51,52,13,2,0,84
"E00034150",92,45,43,3,1,0,52
"E00034151",119,74,38,6,1,0,53
"E00034152",127,63,51,12,1,0,78
"E00034153",133,74,48,8,3,0,73
"E00034154",140,68,53,18,1,0,92
"E00034155",148,80,55,11,1,1,84
"E00034156",104,62,35,6,1,0,50
"E00034157",133,65,47,19,1,1,92
"E00034158",140,59,60,17,4,0,106
"E00034159",121,33,60,24,2,2,122
"E00034160",111,31,59,19,2,0,103
"E00034161",131,64,55,12,0,0,79
"E00034162",143,54,70,16,2,1,112
"E00034163",118,74,31,11,2,0,59
"E00034164",158,89,49,19,1,0,90
"E00034165",93,58,31,3,1,0,40
"E00034167",194,138,46,9,1,0,67
"E00034168",127,53,52,19,2,1,104
"E00034169",152,72,60,15,3,2,108
"E00034170",119,37,60,19,1,2,109
"E00034171",113,47,44,17,4,1,94
"E00034172",127,56,48,21,2,0,96
"E00034173",122,49,57,16,0,0,89
"E00034174",111,37,57,14,2,1,101
"E00034175",116,58,51,6,1,0,66
"E00034176",81,30,37,12,2,0,67
"E00034177",134,51,62,19,2,0,106
"E00034178",160,73,66,18,2,1,115
"E00034180",153,66,69,15,0,3,132
"E00034182",72,50,18,4,0,0,26
"E00034184",121,65,50,6,0,0,62
"E00034185",117,67,41,7,2,0,61
"E00034187",137,87,45,3,2,0,57
"E00034188",142,63,66,12,1,0,93
"E00034189",119,55,51,11,2,0,79
"E00034190",103,53,39,8,3,0,64
"E00034191",110,53,45,8,4,0,73
"E00034192",152,87,55,7,3,0,78
"E00034193",125,60,51,12,1,1,82
"E00034194",105,50,46,7,2,0,66
"E00034195",106,57,43,5,1,0,56
"E00034196",141,76,49,13,3,0,84
"E00034197",135,69,63,3,0,0,69
"E00034199",130,82,35,10,2,1,65
"E00034200",128,86,34,5,3,0,53
"E00034201",157,105,43,7,1,1,68
"E00034202",124,70,49,4,0,1,61
"E00034203",173,121,47,3,2,0,59
"E00034208",156,124,29,3,0,0,35
"E00034209",115,90,21,3,1,0,30
"E00034211",126,81,32,13,0,0,58
"E00034212",141,111,25,5,0,0,35
"E00034213",203,121,74,8,0,0,90
"E00034215",50,35,9,5,1,0,22
"E00034216",205,128,65,11,1,0,90
"E00034219",142,90,48,4,0,0,56
"E00034221",128,78,45,4,1,0,56
"E00034222",202,142,51,6,3,0,72
"E00034223",126,94,29,2,1,0,36
"E00034224",137,80,51,4,2,0,65
"E00034225",140,92,38,10,0,0,58
"E00034227",128,87,27,12,2,0,57
"E00034228",149,83,49,11,3,3,92
"E00034230",150,91,44,13,2,0,76
"E00034231",156,101,43,11,1,0,68
"E00034234",147,90,45,11,1,0,70
"E00034235",127,53,64,9,1,0,85
"E00034236",144,75,57,8,0,4,90
"E00034237",133,61,58,10,4,0,90
"E00034238",53,19,31,3,0,0,37
"E00034239",144,78,51,12,1,2,88
"E00034240",134,60,62,11,1,0,87
"E00034241",127,69,47,11,0,0,69
"E00034242",115,60,48,7,0,0,62
"E00034243",172,92,63,15,2,0,99
"E00034244",117,54,51,9,3,0,78
"E00034245",128,67,53,7,1,0,70
"E00034246",121,60,50,10,1,0,73
"E00034247",126,68,48,9,1,0,69
"E00034248",116,59,48,6,3,0,69
"E00034249",147,113,30,4,0,0,38
"E00034250",168,111,47,8,2,0,69
"E00034251",143,99,36,7,1,0,53
"E00034252",183,80,85,16,2,0,123
"E00034253",168,109,43,14,1,1,78
"E00034254",144,87,49,7,1,0,66
"E00034255",136,82,46,6,1,1,68
"E00034256",139,63,54,19,3,0,101
"E00034257",150,95,42,11,2,0,70
"E00034258",133,77,41,12,2,1,75
"E00034259",131,88,35,7,1,0,52
"E00034260",117,59,50,8,0,0,66
"E00034261",108,47,45,13,3,0,80
"E00034262",121,49,57,10,4,1,93
"E00034263",122,77,37,7,1,0,54
"E00034264",140,81,49,10,0,0,69
"E00034265",238,61,129,40,6,2,235
"E00034266",140,64,59,17,0,0,93
"E00034267",99,18,44,30,6,1,127
"E00034268",207,101,78,25,2,1,141
"E00034269",109,63,40,6,0,0,52
"E00034270",145,78,47,17,2,1,91
"E00034271",118,47,44,23,4,0,102
"E00034272",168,107,51,9,1,0,72
"E00034273",95,61,26,4,3,1,47
"E00034274",124,80,31,13,0,0,57
"E00034275",117,31,60,24,2,0,114
"E00034276",127,53,54,19,1,0,95
"E00034277",104,29,58,17,0,0,92
"E00034278",127,51,50,16,8,2,114
"E00034279",189,131,50,4,4,0,70
"E00034280",122,106,12,4,0,0,20
"E00034281",109,77,22,6,1,3,51
"E00034282",180,91,64,21,1,3,121
"E00034283",157,60,73,22,1,1,124
"E00034284",123,43,57,20,1,2,108
"E00034285",141,77,51,8,3,2,84
"E00034286",121,68,41,10,2,0,67
"E00034287",116,83,21,10,2,0,47
"E00034288",128,47,59,20,0,2,107
"E00034289",109,68,33,7,1,0,50
"E00034290",115,67,41,6,1,0,56
"E00034291",100,70,24,5,1,0,37
"E00034292",112,47,54,10,1,0,77
"E00034293",136,63,60,12,1,0,87
"E00034294",234,71,111,46,4,2,239
"E00034295",103,66,33,4,0,0,41
"E00034296",136,48,64,19,5,0,117
"E00034297",129,72,43,11,3,0,74
"E00034298",148,63,65,14,6,0,111
"E00034299",120,75,41,4,0,0,49
"E00034300",105,54,33,17,1,0,70
"E00034301",136,95,36,5,0,0,46
"E00034302",117,46,58,10,3,0,87
"E00034303",138,74,50,13,1,0,79
"E00034304",133,80,41,8,3,1,70
"E00034305",132,60,57,13,2,0,89
"E00034306",140,88,44,8,0,0,60
"E00034307",120,66,42,11,1,0,67
"E00034308",151,70,68,13,0,0,94
"E00034309",120,77,35,7,1,0,52
"E00034310",149,87,40,21,1,0,85
"E00034311",132,88,30,13,1,0,59
"E00034312",144,84,47,12,1,0,74
"E00034313",140,88,41,9,2,0,65
"E00034314",119,83,28,7,1,0,45
"E00034315",168,123,43,2,0,0,47
"E00034316",111,55,47,6,1,2,70
"E00034317",185,113,64,8,0,0,80
"E00034318",106,57,38,9,2,0,62
"E00034319",161,87,60,14,0,0,88
"E00034320",94,61,30,2,1,0,37
"E00034321",47,24,19,4,0,0,27
"E00034322",127,58,45,18,6,0,99
"E00034323",142,90,43,8,1,0,62
"E00034324",128,66,51,9,1,1,77
"E00034325",126,49,62,13,2,0,94
"E00034326",119,36,63,20,0,0,103
"E00034327",108,17,53,33,4,1,135
"E00034328",125,17,48,49,8,3,183
"E00034329",112,56,43,7,6,0,75
"E00034330",103,48,49,4,0,2,65
"E00034331",116,70,33,13,0,0,59
"E00034332",146,68,58,17,3,0,101
"E00034333",138,65,57,14,2,0,91
"E00034334",140,106,31,2,1,0,38
"E00034335",95,48,32,12,3,0,65
"E00034336",106,58,40,5,3,0,59
"E00034337",140,14,91,32,2,1,167
"E00034338",107,12,55,38,1,1,138
"E00034339",120,16,59,32,7,6,168
"E00034340",93,13,56,20,3,1,113
"E00034341",136,33,56,41,5,1,157
"E00034342",94,20,44,27,3,0,107
"E00034343",103,18,49,28,6,2,131
"E00034344",105,9,49,37,6,4,157
"E00034345",83,6,45,29,3,0,112
"E00034346",76,43,27,2,3,1,44
"E00034347",122,61,40,18,2,1,86
"E00034348",111,66,34,10,1,0,57
"E00034349",119,82,36,0,0,1,40
"E00034350",139,117,18,3,1,0,27
"E00034351",179,123,51,4,1,0,62
"E00034352",114,78,34,2,0,0,38
"E00034353",121,72,42,6,0,1,59
"E00034354",150,121,26,3,0,0,32
"E00034355",172,134,32,5,1,0,45
"E00034356",78,64,14,0,0,0,14
"E00034358",173,85,75,13,0,0,101
"E00034359",111,36,64,11,0,0,86
"E00034360",80,49,25,5,1,0,38
"E00034361",101,67,31,3,0,0,37
"E00034362",127,106,21,0,0,0,21
"E00034363",129,66,58,2,2,1,72
"E00034364",124,84,34,5,1,0,47
"E00034365",152,110,34,8,0,0,50
"E00034366",179,132,39,7,1,0,56
"E00034368",136,91,37,8,0,0,53
"E00034369",125,78,41,6,0,0,53
"E00034371",119,86,29,4,0,0,37
"E00034372",117,77,34,5,1,0,47
"E00034373",122,104,15,3,0,0,21
"E00034374",121,88,30,3,0,0,36
"E00034375",159,30,65,53,10,1,205
"E00034376",132,47,59,23,2,1,115
"E00034377",127,37,67,22,1,0,114
"E00034378",130,44,71,13,2,0,103
"E00034379",161,53,86,18,4,0,134
"E00034380",128,30,58,35,5,0,143
"E00034381",222,52,111,53,5,1,237
"E00034382",163,60,75,24,4,0,135
"E00034383",158,46,65,44,3,0,162
"E00034384",127,56,50,21,0,0,92
"E00034386",203,125,59,15,4,0,101
"E00034387",153,77,67,9,0,0,85
"E00034388",137,97,34,5,1,0,47
"E00034389",93,22,47,21,3,0,98
"E00034390",143,33,73,31,6,0,153
"E00034391",153,16,85,42,10,0,199
"E00034392",124,41,66,14,3,0,103
"E00034393",111,42,49,15,4,1,95
"E00034394",127,41,56,25,4,1,123
"E00034395",119,68,42,7,2,0,62
"E00034396",136,48,69,18,1,0,108
"E00034397",134,49,65,17,3,0,108
"E00034398",139,35,76,23,3,2,139
"E00034399",161,60,67,25,9,0,144
"E00034400",138,75,56,5,2,0,72
"E00034401",167,73,70,21,3,0,121
"E00034402",129,41,69,16,3,0,110
"E00034403",145,59,61,21,4,0,115
"E00034404",126,47,61,15,3,0,100
"E00034405",148,62,64,18,4,0,112
"E00034406",151,61,59,26,4,1,127
"E00034409",156,47,78,24,7,0,147
"E00034410",130,50,46,31,1,2,119
"E00034412",176,106,56,9,3,2,92
"E00034413",117,49,55,12,1,0,82
"E00034414",110,55,36,17,2,0,76
"E00034415",176,123,42,9,2,0,66
"E00034416",138,41,69,26,1,1,128
"E00034417",122,75,43,4,0,0,51
"E00034418",158,53,63,35,7,0,154
"E00034419",113,37,52,22,1,1,103
"E00034420",106,19,49,34,4,0,129
"E00034421",132,33,67,28,4,0,135
"E00034422",138,80,48,8,1,1,71
"E00034424",118,72,39,6,1,0,54
"E00034425",147,84,51,8,2,2,81
"E00034426",220,140,73,7,0,0,87
"E00034427",141,102,34,5,0,0,44
"E00034428",148,84,50,13,0,1,80
"E00034429",146,101,37,8,0,0,53
"E00034430",150,105,37,7,0,1,55
"E00034431",108,40,50,17,1,0,87
"E00034432",164,67,71,24,1,1,126
"E00034433",123,23,49,43,6,2,162
"E00034434",145,14,42,66,16,7,254
"E00034435",138,16,66,49,6,1,186
"E00034436",152,38,54,48,8,4,191
"E00034437",172,97,56,17,1,1,97
"E00034438",117,13,63,35,6,0,151
"E00034439",137,27,66,32,7,5,172
"E00034440",135,32,68,33,2,0,140
"E00034441",122,21,60,35,5,1,149
"E00034442",142,32,70,35,4,1,164
"E00034443",132,18,73,40,1,0,156
"E00034444",128,21,66,35,5,1,155
"E00034445",120,12,65,30,11,2,166
"E00034446",186,27,88,54,16,1,248
"E00034447",111,8,26,59,17,1,199
"E00034448",112,10,46,48,6,2,168
"E00034449",93,29,29,24,11,0,110
"E00034451",150,49,71,22,5,3,144
"E00034453",143,65,61,14,2,1,99
"E00034454",218,127,84,5,2,0,100
"E00034455",99,15,39,32,10,3,147
"E00034456",96,15,44,29,7,1,128
"E00034457",100,9,57,27,7,0,132
"E00034458",101,15,52,28,4,2,130
"E00034459",127,19,58,37,11,2,173
"E00034460",109,13,56,35,4,1,142
"E00034461",110,35,55,16,2,2,101
"E00034462",110,16,61,29,4,0,131
"E00034463",89,6,22,51,8,2,157
"E00034464",119,19,65,25,8,2,148
"E00034465",112,10,41,48,10,3,179
"E00034466",132,28,56,39,9,0,161
"E00034467",111,5,37,56,12,1,189
"E00034468",121,20,57,32,9,3,160
"E00034469",98,5,26,51,11,5,183
"E00034470",124,8,34,52,22,8,239
"E00034471",128,12,50,52,11,3,199
"E00034472",162,55,80,24,3,0,137
"E00034473",134,18,46,51,13,6,212
"E00034474",202,103,83,15,1,0,116
"E00034475",130,57,56,16,1,0,91
"E00034476",137,51,55,28,3,0,120
"E00034477",136,17,62,50,6,1,184
"E00034478",202,63,90,44,2,3,197
"E00034479",132,14,52,53,13,0,197
"E00034480",153,92,56,4,1,0,67
"E00034481",137,85,40,9,3,0,67
"E00034482",130,83,40,7,0,0,54
"E00034483",141,65,61,13,2,0,93
"E00034484",149,58,68,23,0,0,114
"E00034485",127,28,61,32,5,1,144
"E00165671",173,76,68,23,5,1,133
"E00165713",52,6,21,17,7,1,80
"E00165714",53,14,19,19,1,0,60
"E00165715",199,111,69,19,0,0,107
"E00165716",161,125,32,2,1,1,43
"E00165717",76,15,34,22,3,2,96
"E00165718",175,35,84,45,9,2,209
"E00165719",133,58,54,13,7,1,105
