"GeographyCode","QS202EW0001","QS202EW0002","QS202EW0003","QS202EW0004","QS202EW0005","QS202EW0006"
"E00033836",91,72,12,0,6,1
"E00033837",127,53,63,7,1,3
"E00033838",105,28,59,7,9,2
"E00033839",242,93,127,12,8,2
"E00033840",213,151,51,7,3,1
"E00033841",145,78,60,4,3,0
"E00033842",194,108,58,13,10,5
"E00033843",142,43,63,15,16,5
"E00033844",134,50,47,23,10,4
"E00033845",142,98,32,2,2,8
"E00033846",207,108,61,16,11,11
"E00033847",127,65,36,16,4,6
"E00033848",147,29,109,1,8,0
"E00033849",132,20,98,2,12,0
"E00033850",162,41,111,2,7,1
"E00033851",119,39,67,1,6,6
"E00033852",106,33,69,0,3,1
"E00033853",125,35,79,3,7,1
"E00033854",134,27,95,3,7,2
"E00033855",110,74,29,1,4,2
"E00033856",180,134,41,3,1,1
"E00033857",116,42,71,1,2,0
"E00033859",117,45,62,1,9,0
"E00033861",171,94,71,1,5,0
"E00033862",141,51,78,2,6,4
"E00033863",121,26,85,1,6,3
"E00033864",110,29,75,1,5,0
"E00033865",137,28,98,3,8,0
"E00033866",122,31,82,1,8,0
"E00033867",118,30,83,2,3,0
"E00033868",119,23,86,2,7,1
"E00033869",122,24,87,1,9,1
"E00033870",172,120,48,3,1,0
"E00033871",115,24,88,0,3,0
"E00033872",125,31,86,2,6,0
"E00033873",138,56,75,0,7,0
"E00033874",131,32,93,0,6,0
"E00033875",119,21,92,1,5,0
"E00033876",117,32,77,2,4,2
"E00033877",130,25,97,0,7,1
"E00033878",127,35,81,2,7,2
"E00033879",116,23,90,0,3,0
"E00033880",187,46,125,7,8,1
"E00033881",125,30,82,3,9,1
"E00033882",104,21,74,1,7,1
"E00033883",129,44,79,1,5,0
"E00033884",130,33,89,2,6,0
"E00033885",213,74,127,1,9,2
"E00033886",112,25,83,0,4,0
"E00033887",137,29,95,4,6,3
"E00033888",130,33,91,2,4,0
"E00033889",123,23,92,3,4,1
"E00033890",121,75,43,0,3,0
"E00033891",131,56,68,2,4,1
"E00033892",63,32,26,1,2,2
"E00033893",118,39,73,2,4,0
"E00033894",126,32,90,0,3,1
"E00033895",108,51,49,2,6,0
"E00033896",123,43,57,1,16,6
"E00033897",123,37,80,0,4,2
"E00033898",149,50,82,8,6,3
"E00033899",129,61,61,3,2,2
"E00033900",112,31,70,4,4,3
"E00033901",184,125,53,3,2,1
"E00033902",118,25,62,8,5,18
"E00033903",112,61,44,3,3,1
"E00033904",144,62,80,1,1,0
"E00033905",119,78,36,3,2,0
"E00033906",126,95,25,2,2,2
"E00033907",161,100,48,3,5,5
"E00033908",175,106,62,5,2,0
"E00033909",114,30,77,4,1,2
"E00033910",158,56,86,3,3,10
"E00033911",148,44,94,1,5,4
"E00033913",111,43,54,3,7,4
"E00033914",143,57,62,15,4,5
"E00033915",102,49,44,3,2,4
"E00033917",136,55,73,1,5,2
"E00033918",161,107,51,1,2,0
"E00033919",128,70,53,3,2,0
"E00033920",150,91,53,3,2,1
"E00033921",163,83,63,9,6,2
"E00033922",136,38,84,4,7,3
"E00033923",138,76,55,4,3,0
"E00033924",179,75,91,4,2,7
"E00033925",167,126,27,6,6,2
"E00033926",138,49,73,8,5,3
"E00033927",147,35,94,4,11,3
"E00033928",114,38,65,6,2,3
"E00033930",126,57,60,3,4,2
"E00033931",139,70,66,2,1,0
"E00033932",119,30,80,2,4,3
"E00033933",97,23,62,5,3,4
"E00033934",162,100,43,9,9,1
"E00033935",190,110,61,7,7,5
"E00033936",127,51,61,8,4,3
"E00033937",95,34,53,5,3,0
"E00033938",137,49,71,7,10,0
"E00033939",113,46,58,3,3,3
"E00033940",142,67,68,3,0,4
"E00033941",138,58,67,2,5,6
"E00033942",180,90,76,4,2,8
"E00033943",146,60,77,3,5,1
"E00033944",132,76,44,2,3,7
"E00033945",96,49,41,3,3,0
"E00033946",168,60,94,5,6,3
"E00033947",108,34,73,0,1,0
"E00033948",151,42,100,3,4,2
"E00033949",151,77,70,3,1,0
"E00033950",180,58,117,4,1,0
"E00033951",121,49,67,1,3,1
"E00033952",151,40,107,1,3,0
"E00033953",178,73,99,3,1,2
"E00033954",112,54,56,1,1,0
"E00033955",160,61,94,2,2,1
"E00033956",42,12,28,2,0,0
"E00033957",134,55,77,1,0,1
"E00033958",135,37,96,1,0,1
"E00033959",138,60,76,1,1,0
"E00033960",129,35,92,1,1,0
"E00033961",136,58,70,4,3,1
"E00033962",121,37,80,1,3,0
"E00033963",173,64,103,2,1,3
"E00033964",172,103,68,0,1,0
"E00033965",134,74,57,1,1,1
"E00033966",133,61,70,2,0,0
"E00033967",138,43,95,0,0,0
"E00033968",91,71,17,3,0,0
"E00033969",113,46,64,2,1,0
"E00033970",146,76,68,0,2,0
"E00033971",77,24,51,1,1,0
"E00033972",135,78,55,1,1,0
"E00033973",84,28,53,2,1,0
"E00033974",134,66,67,1,0,0
"E00033975",174,79,85,4,5,1
"E00033976",114,64,48,1,0,1
"E00033977",78,40,35,1,2,0
"E00033978",116,89,24,1,2,0
"E00033979",72,44,28,0,0,0
"E00033980",114,41,68,4,1,0
"E00033981",90,52,38,0,0,0
"E00033982",43,13,27,2,1,0
"E00033983",110,44,62,1,2,1
"E00033984",102,33,66,1,2,0
"E00033985",110,55,54,0,0,1
"E00033986",108,31,72,2,3,0
"E00033987",133,69,58,1,3,2
"E00033988",119,46,70,2,1,0
"E00033989",115,52,60,3,0,0
"E00033990",120,34,83,0,3,0
"E00033991",117,30,83,1,2,1
"E00033992",129,53,70,3,3,0
"E00033993",208,98,104,3,3,0
"E00033994",132,24,103,3,2,0
"E00033995",109,28,75,0,4,2
"E00033996",117,19,91,3,2,2
"E00033997",147,48,92,1,6,0
"E00033998",122,33,77,4,6,2
"E00033999",118,34,78,3,3,0
"E00034000",117,33,79,2,2,1
"E00034001",147,60,81,3,3,0
"E00034002",107,35,67,2,2,1
"E00034003",91,29,58,0,3,1
"E00034004",96,33,60,1,1,1
"E00034005",131,41,84,4,2,0
"E00034006",121,45,69,1,5,1
"E00034007",97,37,57,2,1,0
"E00034008",120,37,75,4,4,0
"E00034009",112,46,59,4,3,0
"E00034010",108,56,52,0,0,0
"E00034011",141,34,99,2,5,1
"E00034012",111,20,86,3,1,1
"E00034013",128,57,64,0,7,0
"E00034014",111,42,65,1,2,1
"E00034015",110,32,75,1,0,2
"E00034016",113,30,77,2,3,1
"E00034017",123,23,95,1,3,1
"E00034019",131,54,75,1,1,0
"E00034020",125,28,94,0,2,1
"E00034021",120,32,81,2,5,0
"E00034022",152,53,94,0,5,0
"E00034023",136,79,55,0,1,1
"E00034024",145,67,69,4,5,0
"E00034025",178,84,82,8,2,2
"E00034026",129,46,82,1,0,0
"E00034027",108,40,61,2,4,1
"E00034028",164,87,66,6,4,1
"E00034029",177,73,90,7,5,2
"E00034030",123,39,71,3,7,3
"E00034031",106,45,55,1,4,1
"E00034032",120,32,82,3,2,1
"E00034033",98,19,74,0,5,0
"E00034034",132,50,73,4,5,0
"E00034035",127,35,90,1,0,1
"E00034036",120,22,91,4,2,1
"E00034037",132,37,89,4,2,0
"E00034038",136,41,86,3,4,2
"E00034039",143,54,78,6,3,2
"E00034040",108,24,76,2,5,1
"E00034041",129,39,86,0,3,1
"E00034042",135,44,83,1,5,2
"E00034043",159,89,62,2,3,3
"E00034044",130,33,87,4,5,1
"E00034045",152,57,87,3,4,1
"E00034046",133,52,77,3,1,0
"E00034047",129,48,73,4,4,0
"E00034048",117,39,76,0,2,0
"E00034049",130,44,78,2,3,3
"E00034050",135,40,85,4,6,0
"E00034051",106,44,60,1,1,0
"E00034052",119,37,75,2,5,0
"E00034053",157,65,81,4,5,2
"E00034054",133,37,87,4,5,0
"E00034055",162,88,64,3,5,2
"E00034056",139,71,62,3,1,2
"E00034057",112,42,62,2,3,3
"E00034058",152,81,66,1,4,0
"E00034059",187,60,117,5,4,1
"E00034061",142,40,93,3,3,3
"E00034062",190,75,80,11,3,21
"E00034063",145,35,79,3,5,23
"E00034064",119,17,62,3,3,34
"E00034065",126,49,64,3,8,2
"E00034066",143,67,66,5,4,1
"E00034067",131,41,76,3,6,5
"E00034068",144,70,57,5,4,8
"E00034069",167,62,70,4,6,25
"E00034070",157,58,77,7,7,8
"E00034071",182,78,89,6,6,3
"E00034072",151,78,62,8,0,3
"E00034073",101,32,47,7,3,12
"E00034074",171,67,89,8,5,2
"E00034075",152,82,60,6,2,2
"E00034076",143,63,60,10,4,6
"E00034077",147,75,60,6,4,2
"E00034078",140,69,54,9,2,6
"E00034079",162,80,60,7,10,5
"E00034080",113,35,65,3,3,7
"E00034081",200,101,83,6,3,7
"E00034082",117,47,61,1,6,2
"E00034083",107,29,60,3,6,9
"E00034084",105,37,46,6,1,15
"E00034085",143,58,66,9,5,5
"E00034086",61,21,29,5,2,4
"E00034087",91,20,52,3,2,14
"E00034088",161,73,68,9,4,7
"E00034089",99,10,60,3,2,24
"E00034090",114,34,58,7,1,14
"E00034091",73,12,41,5,3,12
"E00034092",84,22,42,3,6,11
"E00034093",158,66,59,2,5,26
"E00034094",141,29,75,9,6,22
"E00034095",134,58,61,1,7,7
"E00034096",126,36,66,1,6,17
"E00034097",109,18,60,7,2,22
"E00034098",125,36,67,3,6,13
"E00034099",102,32,52,1,4,13
"E00034100",150,56,73,6,4,11
"E00034101",152,71,70,1,8,2
"E00034102",138,58,63,9,6,2
"E00034104",153,57,81,6,7,2
"E00034105",150,65,58,8,10,9
"E00034106",86,23,47,3,7,6
"E00034107",128,30,82,3,4,9
"E00034108",121,77,37,7,0,0
"E00034109",102,45,45,6,4,2
"E00034110",143,46,78,2,9,8
"E00034111",121,47,73,1,0,0
"E00034113",116,28,85,2,1,0
"E00034114",123,30,90,1,0,2
"E00034115",113,33,76,1,2,1
"E00034116",153,42,105,3,3,0
"E00034117",124,39,78,4,3,0
"E00034118",92,28,61,0,3,0
"E00034119",124,34,89,1,0,0
"E00034120",103,22,74,4,3,0
"E00034121",117,25,85,6,1,0
"E00034122",128,30,94,1,3,0
"E00034123",137,39,86,6,4,2
"E00034124",127,31,91,3,1,1
"E00034125",125,38,85,1,0,1
"E00034126",148,35,109,0,3,1
"E00034127",126,27,88,3,7,1
"E00034130",117,31,79,1,4,2
"E00034131",152,37,107,3,5,0
"E00034132",91,42,49,0,0,0
"E00034133",101,34,65,1,1,0
"E00034134",133,46,83,2,1,1
"E00034135",117,60,56,0,1,0
"E00034136",136,41,92,1,2,0
"E00034137",108,32,71,3,1,1
"E00034138",129,35,88,4,1,1
"E00034139",118,23,90,2,2,1
"E00034140",98,29,69,0,0,0
"E00034141",111,39,67,2,3,0
"E00034142",146,30,109,4,2,1
"E00034143",123,26,90,2,4,1
"E00034144",136,37,95,2,2,0
"E00034145",106,37,68,1,0,0
"E00034146",120,26,89,3,2,0
"E00034147",106,38,64,2,0,2
"E00034148",149,31,112,2,3,1
"E00034149",118,44,69,4,1,0
"E00034150",92,35,55,2,0,0
"E00034151",119,26,89,3,1,0
"E00034152",127,43,82,0,1,1
"E00034153",133,44,88,0,1,0
"E00034154",140,45,86,3,5,1
"E00034155",148,48,87,5,8,0
"E00034156",104,40,57,2,5,0
"E00034157",133,47,78,7,1,0
"E00034158",140,46,91,1,0,2
"E00034159",121,40,78,1,2,0
"E00034160",111,26,80,3,2,0
"E00034161",131,54,70,2,5,0
"E00034162",143,49,85,4,4,1
"E00034163",118,48,67,2,1,0
"E00034164",158,66,84,5,3,0
"E00034165",93,17,74,2,0,0
"E00034167",194,77,114,3,0,0
"E00034168",127,25,92,4,5,1
"E00034169",152,94,47,2,3,6
"E00034170",119,37,76,1,4,1
"E00034171",113,50,54,4,3,2
"E00034172",127,42,74,4,4,3
"E00034173",122,57,63,0,1,1
"E00034174",111,38,63,3,6,1
"E00034175",116,46,64,1,2,3
"E00034176",81,39,38,1,3,0
"E00034177",134,59,68,1,2,4
"E00034178",160,74,81,1,4,0
"E00034180",153,42,101,5,4,1
"E00034182",72,40,30,0,1,1
"E00034184",121,47,66,5,1,2
"E00034185",117,48,67,1,1,0
"E00034187",137,96,38,1,1,1
"E00034188",142,47,94,0,0,1
"E00034189",119,40,77,0,1,1
"E00034190",103,30,68,4,1,0
"E00034191",110,41,65,1,2,1
"E00034192",152,41,108,2,0,1
"E00034193",125,45,77,0,2,1
"E00034194",105,26,75,4,0,0
"E00034195",106,42,54,2,5,3
"E00034196",141,43,94,1,3,0
"E00034197",135,42,86,3,3,1
"E00034199",130,53,64,9,1,3
"E00034200",128,51,66,3,1,7
"E00034201",157,102,40,6,5,4
"E00034202",124,34,80,7,3,0
"E00034203",173,66,82,2,4,19
"E00034208",156,109,41,3,1,2
"E00034209",115,86,28,0,0,1
"E00034211",126,63,54,1,2,6
"E00034212",141,81,46,6,3,5
"E00034213",203,89,101,4,5,4
"E00034215",50,18,22,6,2,2
"E00034216",205,61,114,19,11,0
"E00034219",142,70,60,3,6,3
"E00034221",128,45,77,3,3,0
"E00034222",202,122,68,2,3,7
"E00034223",126,58,60,1,3,4
"E00034224",137,35,76,2,6,18
"E00034225",140,44,75,5,2,14
"E00034227",128,29,73,5,3,18
"E00034228",149,46,74,0,3,26
"E00034230",150,27,88,4,1,30
"E00034231",156,71,69,3,1,12
"E00034234",147,38,102,4,2,1
"E00034235",127,25,97,4,1,0
"E00034236",144,64,78,1,1,0
"E00034237",133,45,77,6,4,1
"E00034238",53,9,41,1,1,1
"E00034239",144,39,97,4,4,0
"E00034240",134,46,84,2,2,0
"E00034241",127,40,76,4,4,3
"E00034242",115,39,70,2,4,0
"E00034243",172,36,122,8,5,1
"E00034244",117,27,87,1,2,0
"E00034245",128,42,82,1,3,0
"E00034246",121,38,75,4,4,0
"E00034247",126,51,71,4,0,0
"E00034248",116,65,46,2,0,3
"E00034249",147,85,56,4,2,0
"E00034250",168,51,106,10,1,0
"E00034251",143,64,67,6,4,2
"E00034252",183,53,117,7,5,1
"E00034253",168,57,105,4,2,0
"E00034254",144,50,87,3,3,1
"E00034255",136,36,95,3,1,1
"E00034256",139,38,93,7,1,0
"E00034257",150,70,76,1,1,2
"E00034258",133,35,93,4,1,0
"E00034259",131,45,77,4,4,1
"E00034260",117,45,67,2,2,1
"E00034261",108,22,83,0,2,1
"E00034262",121,41,76,2,2,0
"E00034263",122,69,46,2,2,3
"E00034264",140,47,87,2,3,1
"E00034265",238,68,165,1,4,0
"E00034266",140,56,81,1,2,0
"E00034267",99,22,74,3,0,0
"E00034268",207,85,111,4,5,2
"E00034269",109,60,41,1,7,0
"E00034270",145,68,69,0,4,4
"E00034271",118,25,84,2,5,2
"E00034272",168,101,57,3,1,6
"E00034273",95,65,23,2,3,2
"E00034274",124,81,32,0,7,4
"E00034275",117,25,87,2,3,0
"E00034276",127,35,84,4,4,0
"E00034277",104,27,74,2,1,0
"E00034278",127,38,69,7,9,4
"E00034279",189,133,48,2,4,2
"E00034280",122,107,12,0,1,2
"E00034281",109,83,17,1,1,7
"E00034282",180,68,100,4,6,2
"E00034283",157,53,84,5,11,4
"E00034284",123,59,61,0,2,1
"E00034285",141,59,79,0,3,0
"E00034286",121,27,89,3,2,0
"E00034287",116,37,72,3,2,2
"E00034288",128,36,88,0,4,0
"E00034289",109,35,70,1,3,0
"E00034290",115,29,78,6,1,1
"E00034291",100,39,50,3,7,1
"E00034292",112,30,73,4,5,0
"E00034293",136,54,78,0,2,2
"E00034294",234,74,150,4,4,2
"E00034295",103,41,53,3,5,1
"E00034296",136,41,92,0,2,1
"E00034297",129,60,61,5,2,1
"E00034298",148,51,88,4,4,1
"E00034299",120,51,64,2,2,1
"E00034300",105,43,59,0,2,1
"E00034301",136,72,55,4,2,3
"E00034302",117,34,77,2,3,1
"E00034303",138,69,64,1,4,0
"E00034304",133,77,47,3,3,3
"E00034305",132,57,62,5,7,1
"E00034306",140,58,74,2,4,2
"E00034307",120,68,50,0,0,2
"E00034308",151,46,97,2,4,2
"E00034309",120,48,65,2,1,4
"E00034310",149,64,74,4,2,5
"E00034311",132,53,71,3,2,3
"E00034312",144,55,78,3,5,3
"E00034313",140,52,80,3,4,1
"E00034314",119,47,68,4,0,0
"E00034315",168,125,42,0,0,1
"E00034316",111,37,64,5,4,1
"E00034317",185,81,93,5,6,0
"E00034318",106,20,79,2,5,0
"E00034319",161,82,74,4,1,0
"E00034320",94,51,41,1,1,0
"E00034321",47,14,32,0,1,0
"E00034322",127,48,74,3,2,0
"E00034323",142,59,80,2,1,0
"E00034324",128,40,85,2,1,0
"E00034325",126,53,66,2,4,1
"E00034326",119,40,71,1,7,0
"E00034327",108,27,77,0,3,1
"E00034328",125,31,87,3,4,0
"E00034329",112,41,68,1,0,2
"E00034330",103,34,66,0,3,0
"E00034331",116,34,76,4,1,1
"E00034332",146,48,90,3,5,0
"E00034333",138,53,81,1,1,2
"E00034334",140,96,42,2,0,0
"E00034335",95,26,53,11,4,1
"E00034336",106,35,66,3,1,1
"E00034337",140,27,101,1,11,0
"E00034338",107,20,82,0,4,1
"E00034339",120,26,89,1,4,0
"E00034340",93,20,66,1,5,1
"E00034341",136,37,94,2,3,0
"E00034342",94,21,70,2,0,1
"E00034343",103,23,77,1,2,0
"E00034344",105,20,79,1,3,2
"E00034345",83,13,68,2,0,0
"E00034346",76,52,22,2,0,0
"E00034347",122,61,54,2,5,0
"E00034348",111,33,73,4,1,0
"E00034349",119,32,81,4,1,1
"E00034350",139,77,58,2,1,1
"E00034351",179,93,80,3,2,1
"E00034352",114,31,80,2,1,0
"E00034353",121,47,69,3,2,0
"E00034354",150,84,58,4,2,2
"E00034355",172,93,74,4,0,1
"E00034356",78,43,33,1,1,0
"E00034358",173,74,87,4,5,3
"E00034359",111,42,66,0,3,0
"E00034360",80,37,38,1,4,0
"E00034361",101,41,56,1,0,3
"E00034362",127,80,47,0,0,0
"E00034363",129,54,73,0,2,0
"E00034364",124,66,51,2,2,3
"E00034365",152,67,76,3,5,1
"E00034366",179,89,86,2,2,0
"E00034368",136,56,72,3,2,3
"E00034369",125,49,69,1,4,2
"E00034371",119,44,72,2,0,1
"E00034372",117,35,76,3,1,2
"E00034373",122,82,37,1,2,0
"E00034374",121,41,77,1,2,0
"E00034375",159,26,131,1,0,1
"E00034376",132,37,89,1,3,2
"E00034377",127,31,93,0,3,0
"E00034378",130,32,93,2,2,1
"E00034379",161,65,90,2,2,2
"E00034380",128,23,102,0,2,1
"E00034381",222,56,158,4,4,0
"E00034382",163,59,95,0,5,4
"E00034383",158,32,121,0,3,2
"E00034384",127,36,87,2,1,1
"E00034386",203,115,79,2,2,5
"E00034387",153,100,50,1,2,0
"E00034388",137,60,75,0,1,1
"E00034389",93,30,60,0,2,1
"E00034390",143,40,98,3,1,1
"E00034391",153,38,112,0,3,0
"E00034392",124,24,95,1,3,1
"E00034393",111,30,76,1,4,0
"E00034394",127,38,84,1,4,0
"E00034395",119,48,66,2,3,0
"E00034396",136,47,84,2,3,0
"E00034397",134,43,85,2,3,1
"E00034398",139,59,76,0,1,3
"E00034399",161,68,88,2,2,1
"E00034400",138,66,65,2,3,2
"E00034401",167,83,76,4,3,1
"E00034402",129,52,75,0,2,0
"E00034403",145,64,79,0,2,0
"E00034404",126,43,78,1,2,2
"E00034405",148,40,106,2,0,0
"E00034406",151,61,82,2,4,2
"E00034409",156,46,105,1,3,1
"E00034410",130,35,91,0,4,0
"E00034412",176,98,72,1,3,2
"E00034413",117,29,81,3,4,0
"E00034414",110,23,79,1,1,6
"E00034415",176,89,76,6,2,3
"E00034416",138,28,103,1,3,3
"E00034417",122,35,82,4,1,0
"E00034418",158,25,127,1,4,1
"E00034419",113,38,69,0,5,1
"E00034420",106,35,67,1,3,0
"E00034421",132,48,80,0,4,0
"E00034422",138,51,83,3,0,1
"E00034424",118,39,78,0,0,1
"E00034425",147,59,86,0,1,1
"E00034426",220,109,105,2,1,3
"E00034427",141,80,60,1,0,0
"E00034428",148,40,103,2,2,1
"E00034429",146,75,65,0,3,3
"E00034430",150,66,80,0,2,2
"E00034431",108,34,68,2,3,1
"E00034432",164,57,99,1,5,2
"E00034433",123,29,88,0,6,0
"E00034434",145,24,113,2,6,0
"E00034435",138,37,96,1,4,0
"E00034436",152,67,73,1,9,2
"E00034437",172,70,94,3,5,0
"E00034438",117,42,71,1,3,0
"E00034439",137,60,72,0,5,0
"E00034440",135,52,77,1,5,0
"E00034441",122,29,87,1,4,1
"E00034442",142,59,72,2,9,0
"E00034443",132,46,81,0,5,0
"E00034444",128,34,86,1,6,1
"E00034445",120,32,77,2,9,0
"E00034446",186,63,111,1,11,0
"E00034447",111,18,80,3,9,1
"E00034448",112,25,80,1,6,0
"E00034449",93,42,47,0,2,2
"E00034451",150,80,64,5,1,0
"E00034453",143,76,61,1,5,0
"E00034454",218,163,48,0,5,2
"E00034455",99,25,68,0,6,0
"E00034456",96,17,75,2,2,0
"E00034457",100,22,77,0,0,1
"E00034458",101,38,61,1,1,0
"E00034459",127,36,85,1,4,1
"E00034460",109,38,67,1,3,0
"E00034461",110,77,31,2,0,0
"E00034462",110,33,72,1,3,1
"E00034463",89,17,68,0,4,0
"E00034464",119,31,84,0,4,0
"E00034465",112,28,80,0,3,1
"E00034466",132,41,88,0,3,0
"E00034467",111,19,89,1,2,0
"E00034468",121,32,83,0,5,1
"E00034469",98,10,78,2,7,1
"E00034470",124,18,94,1,11,0
"E00034471",128,37,84,0,7,0
"E00034472",162,70,83,2,7,0
"E00034473",134,35,90,1,7,1
"E00034474",202,109,84,4,4,1
"E00034475",130,61,65,4,0,0
"E00034476",137,63,72,0,2,0
"E00034477",136,37,92,0,5,2
"E00034478",202,124,73,0,4,1
"E00034479",132,33,92,2,3,2
"E00034480",153,107,43,0,2,1
"E00034481",137,80,55,0,2,0
"E00034482",130,95,32,0,3,0
"E00034483",141,66,69,2,3,1
"E00034484",149,74,67,4,3,1
"E00034485",127,38,79,4,4,2
"E00165671",173,64,99,0,5,5
"E00165713",52,13,36,0,2,1
"E00165714",53,11,40,0,1,1
"E00165715",199,72,118,2,6,1
"E00165716",161,70,85,5,0,1
"E00165717",76,31,41,1,3,0
"E00165718",175,56,106,5,6,2
"E00165719",133,90,34,2,4,3
"E00165720",128,32,69,5,10,12
"E00165721",54,10,41,0,1,2
"E00165722",167,71,82,3,6,5
"E00165723",85,24,49,5,6,1
"E00165724",166,50,98,2,12,4
"E00165725",75,21,47,2,4,1
"E00165726",210,79,117,6,4,4
"E00165727",85,34,50,0,1,0
"E00165729",143,43,96,1,3,0
"E00165730",176,39,121,2,14,0
"E00165731",108,21,69,6,6,6
"E00165758",66,13,50,1,2,0
"E00165759",93,30,60,0,3,0
"E00165760",137,100,37,0,0,0
"E00165762",163,54,99,1,6,3
"E00165763",119,46,69,1,2,1
"E00176596",136,70,59,1,6,0
"E00176597",136,57,70,5,3,1
"E00176598",93,17,74,0,2,0
"E00176599",90,33,53,1,3,0
"E00176600",112,49,56,5,2,0
"E00176601",138,24,103,2,5,4
"E00176602",77,46,25,1,2,3
"E00176603",113,58,45,0,6,4
"E00176604",99,54,40,0,3,2
"E00176605",124,57,56,0,5,6
"E00176606",118,64,49,1,3,1
"E00176607",104,34,61,1,4,4
"E00176608",135,71,57,1,4,2
"E00176609",144,61,66,12,2,3
"E00176610",176,106,61,4,2,3
"E00176611",52,6,28,1,1,16
"E00176612",108,27,50,3,5,23
"E00176613",93,24,46,4,2,17
"E00176614",136,29,56,3,6,42
"E00176615",222,185,30,3,2,2
"E00176616",108,71,29,0,5,3
"E00176617",817,788,17,2,3,7
"E00176618",89,32,52,2,1,2
"E00176619",128,64,49,1,3,11
"E00176620",134,69,46,0,7,12
"E00176621",88,49,34,0,2,3
"E00176622",102,50,43,1,5,3
"E00176623",63,29,29,1,2,2
"E00176624",109,63,37,1,1,7
"E00176625",114,70,32,0,9,3
"E00176626",156,95,50,0,8,3
"E00176627",112,57,41,6,6,2
"E00176628",121,51,55,1,7,7
"E00176629",125,70,46,0,2,7
"E00176630",130,38,87,1,3,1
"E00176631",85,20,63,1,1,0
"E00176632",95,23,66,2,3,1
"E00176633",80,28,48,0,2,2
"E00176634",326,276,33,1,1,15
"E00176635",127,62,49,0,4,12
"E00176636",123,86,26,0,5,6
"E00176637",92,71,11,3,5,2
"E00176638",138,83,50,2,2,1
"E00176639",82,64,8,0,1,9
"E00176640",175,73,84,0,4,14
"E00176641",79,56,12,5,5,1
"E00176642",180,97,68,0,7,8
"E00176643",130,75,34,0,9,12
"E00176644",115,57,45,1,4,8
"E00176645",116,69,39,0,5,3
"E00176646",117,72,33,0,7,5
"E00176647",129,64,50,1,5,9
"E00176648",190,60,104,7,13,6
"E00176649",115,69,45,1,0,0
"E00176650",124,63,46,1,9,5
"E00176651",108,32,71,1,4,0
"E00176652",136,86,32,1,6,11
"E00176653",243,96,111,3,13,20
"E00176654",125,77,40,0,6,2
"E00176655",117,70,34,4,0,9
"E00176656",135,85,41,0,7,2
"E00176657",138,85,39,0,6,8
"E00176658",125,68,43,0,5,9
"E00176659",117,75,31,1,4,6
"E00176660",110,59,38,0,7,6
"E00176661",61,16,34,1,0,10
"E00176662",122,36,77,1,5,3
"E00176663",138,59,54,6,10,9
"E00176664",92,35,52,1,2,2
"E00176665",211,91,105,9,2,4
"E00176666",90,39,41,3,4,3
"E00176667",188,88,81,7,7,5
"E00176668",208,69,118,4,12,5
"E00176669",111,51,51,5,4,0
"E00176670",149,66,73,5,4,1
"E00176671",159,63,90,1,3,2
"E00176672",92,47,36,4,4,1
"E00176673",115,63,42,8,1,1
"E00176674",116,54,52,0,3,7
"E00176675",248,152,77,0,7,12
"E00176676",117,74,31,1,6,5
"E00176677",127,30,92,2,3,0
"E00176678",126,36,84,3,2,1
"E00176679",160,100,44,1,9,6
"E00176680",171,101,59,0,5,6
"E00176681",119,64,44,2,5,4
"E00176682",132,90,37,0,5,0
"E00176683",119,63,43,0,6,7
"E00176684",134,59,51,0,10,14
"E00176685",116,40,72,1,2,1
"E00176686",127,85,32,0,5,5
"E00176687",135,74,46,0,4,11
"E00176688",138,84,32,2,0,20
"E00176689",60,31,19,0,0,10
"E00176690",100,57,35,0,2,6
"E00176691",91,37,39,2,2,11
"E00176692",132,63,52,1,7,9
"E00176693",84,39,40,0,2,3
"E00176694",121,83,29,1,5,3
"E00176695",108,69,27,0,4,8
"E00176696",177,49,123,2,3,0
"E00176697",128,51,74,0,3,0
"E00176698",45,31,10,0,2,2
"E00176699",126,74,48,3,0,1
"E00176700",117,61,43,0,1,12
"E00176701",146,74,56,1,8,7
"E00176702",77,19,40,6,2,10
"E00176703",112,21,84,1,6,0
"E00176704",107,48,53,1,5,0
"E00176705",79,45,30,3,1,0
"E00176706",131,32,93,1,5,0
"E00176707",108,43,58,2,4,1
"E00176708",89,37,35,11,3,3
"E00176709",158,120,30,0,4,4
"E00176710",152,102,40,4,1,5
"E00176711",121,41,45,1,2,32
"E00176712",58,41,12,1,1,3
"E00176713",48,25,21,1,0,1
"E00176714",88,49,30,3,4,2
"E00176715",83,62,14,1,5,1
"E00176716",108,57,40,2,6,3
"E00176717",92,58,23,4,6,1
"E00176718",93,29,43,11,6,4
"E00176719",122,60,56,1,2,3
"E00176720",122,44,66,3,9,0
"E00176721",126,63,55,3,4,1
"E00176722",118,22,81,3,10,2
"E00176723",110,26,67,2,12,3
"E00176724",81,32,38,1,4,6
"E00176725",111,68,33,1,5,4
"E00176726",130,55,57,3,2,13
"E00176727",151,58,65,8,12,8
"E00176728",84,38,44,1,0,1
"E00176729",108,28,73,1,5,1
"E00176730",89,43,43,1,2,0
"E00176731",73,43,23,4,3,0
"E00176732",145,43,84,7,6,5
"E00176733",127,89,34,1,2,1
"E00176734",62,23,34,1,1,3
"E00176735",127,70,49,1,1,6
