"GeographyCode","QS208EW0001","QS208EW0002","QS208EW0003","QS208EW0004","QS208EW0005","QS208EW0006","QS208EW0007","QS208EW0008","QS208EW0009","QS208EW0010"
"E00033563",341,295,2,0,0,1,0,0,17,26
"E00033564",350,291,0,2,0,5,2,0,41,9
"E00033565",286,247,0,3,0,0,0,0,20,16
"E00033566",310,266,0,0,0,0,0,0,34,10
"E00033567",342,294,0,0,1,0,0,0,25,22
"E00033568",348,288,1,0,0,6,0,0,39,14
"E00033569",255,222,0,0,0,1,0,0,22,10
"E00033570",375,293,3,0,0,10,1,1,42,25
"E00033571",243,203,0,0,0,0,0,0,21,19
"E00033572",279,243,0,0,0,8,0,0,17,11
"E00033573",187,148,1,0,0,0,0,0,30,8
"E00033574",321,286,0,0,0,1,0,0,21,13
"E00033575",244,211,0,0,1,1,0,1,16,14
"E00033576",231,191,1,0,0,3,0,1,22,13
"E00033577",290,223,7,0,0,0,0,0,39,21
"E00033579",317,246,2,6,0,4,0,4,29,26
"E00033580",247,171,0,0,0,38,0,0,24,14
"E00033581",496,363,1,13,0,29,0,0,72,18
"E00033582",334,236,0,0,2,34,0,0,42,20
"E00033583",230,152,1,1,0,7,0,0,49,20
"E00033584",588,359,1,6,3,12,0,1,181,25
"E00033585",291,179,7,0,1,0,0,1,89,14
"E00033586",298,183,4,4,1,0,0,1,86,19
"E00033587",286,227,0,1,1,3,0,0,33,21
"E00033589",315,285,1,0,0,4,0,1,16,8
"E00033590",173,147,0,0,0,0,0,1,19,6
"E00033591",220,187,0,3,0,4,0,0,12,14
"E00033592",307,233,0,0,2,17,0,0,39,16
"E00033593",200,155,0,0,0,6,0,1,23,15
"E00033594",367,289,1,0,0,2,0,1,48,26
"E00033595",309,235,3,0,0,5,0,0,42,24
"E00033596",345,252,1,7,1,1,0,1,63,19
"E00033597",223,155,0,0,0,3,0,0,53,12
"E00033598",214,158,3,0,0,0,0,1,33,19
"E00033599",225,160,0,0,0,0,0,4,45,16
"E00033600",240,191,2,0,0,1,0,0,31,15
"E00033601",264,180,1,0,0,5,0,0,59,19
"E00033602",273,171,3,0,1,5,0,0,81,12
"E00033603",302,237,0,0,0,8,0,1,36,20
"E00033604",244,183,1,0,0,7,0,0,40,13
"E00033605",286,196,1,1,1,5,0,1,63,18
"E00033606",252,152,2,0,0,7,0,0,74,17
"E00033607",214,167,1,0,0,0,0,1,31,14
"E00033608",330,257,0,0,0,5,0,2,43,23
"E00033611",302,208,0,0,1,4,0,1,74,14
"E00033613",255,156,0,1,2,0,0,0,79,17
"E00033614",338,206,4,0,0,1,0,1,111,15
"E00033616",366,271,1,8,3,4,0,2,57,20
"E00033618",362,257,8,1,2,14,0,0,59,21
"E00033620",309,220,0,0,2,6,0,0,60,21
"E00033621",270,199,4,0,1,21,0,0,31,14
"E00033623",364,244,3,5,0,16,0,0,58,38
"E00033624",280,227,1,0,0,0,0,0,39,13
"E00033625",323,268,0,3,0,3,0,2,27,20
"E00033626",438,347,0,0,0,0,0,0,66,25
"E00033627",356,271,0,0,1,7,0,1,49,27
"E00033628",312,242,0,0,0,0,0,0,47,23
"E00033629",438,368,0,4,0,0,0,0,46,20
"E00033630",237,172,0,0,0,6,0,0,48,11
"E00033631",227,188,0,0,0,1,0,1,27,10
"E00033632",334,235,1,0,0,1,0,0,73,24
"E00033633",240,201,0,0,0,10,0,0,17,12
"E00033634",362,273,0,0,0,5,0,0,45,39
"E00033635",270,224,0,0,3,0,0,1,25,17
"E00033636",417,317,0,0,0,6,0,0,79,15
"E00033637",483,386,0,0,0,5,1,0,77,14
"E00033639",302,229,1,0,0,2,0,1,53,16
"E00033640",304,228,4,0,0,7,0,1,50,14
"E00033641",303,258,3,0,0,6,0,0,25,11
"E00033642",366,329,0,0,0,0,0,0,19,18
"E00033643",229,174,0,0,1,0,0,0,43,11
"E00033644",228,158,0,0,0,6,0,0,48,16
"E00033645",251,196,0,0,0,0,0,1,36,18
"E00033646",105,76,0,0,0,1,0,0,25,3
"E00033647",306,242,1,0,0,0,0,0,22,41
"E00033648",259,184,0,0,1,0,1,0,50,23
"E00033649",311,229,0,7,0,2,0,1,61,11
"E00033650",297,227,1,0,0,0,0,0,45,24
"E00033651",141,107,0,0,0,1,0,0,24,9
"E00033652",281,219,0,0,1,0,0,0,45,16
"E00033653",329,270,0,2,0,4,0,1,31,21
"E00033654",212,162,0,0,0,0,0,0,39,11
"E00033655",433,327,2,1,0,0,0,2,81,20
"E00033656",220,178,0,0,0,0,0,0,30,12
"E00033657",210,148,0,0,0,1,0,2,49,10
"E00033658",309,248,0,0,0,8,0,0,38,15
"E00033659",392,287,0,0,2,7,0,1,68,27
"E00033660",303,262,0,0,0,1,0,0,24,16
"E00033662",374,297,2,0,0,0,0,0,42,33
"E00033663",215,161,0,0,0,0,0,1,34,19
"E00033664",233,193,2,0,0,0,0,0,27,11
"E00033665",436,343,1,7,0,1,0,0,56,28
"E00033666",236,168,0,0,0,0,0,0,50,18
"E00033667",284,226,0,0,0,3,0,0,25,30
"E00033668",278,212,0,4,0,6,0,0,37,19
"E00033669",297,234,0,0,1,0,0,0,41,21
"E00033670",289,166,1,1,0,14,2,1,85,19
"E00033672",372,261,3,1,0,16,0,0,53,38
"E00033673",268,215,0,0,1,0,0,1,26,25
"E00033677",225,202,0,0,0,0,0,0,9,14
"E00033678",299,189,3,7,0,36,0,1,42,21
"E00033684",421,362,0,0,1,6,0,2,24,26
"E00033685",321,246,3,0,0,0,0,0,35,37
"E00033686",271,234,1,0,0,1,0,0,24,11
"E00033687",389,297,1,0,0,16,0,2,55,18
"E00033688",265,191,2,0,0,12,0,0,49,11
"E00033689",330,273,1,0,0,12,0,0,23,21
"E00033690",356,279,0,0,0,8,0,0,47,22
"E00033691",216,155,0,5,0,6,1,0,28,21
"E00033692",302,169,0,9,1,8,0,1,102,12
"E00033694",235,178,0,0,0,0,0,0,38,19
"E00033695",304,229,2,0,0,3,0,0,48,22
"E00033696",426,334,0,1,0,4,0,0,64,23
"E00033697",341,274,2,4,0,0,0,1,34,26
"E00033698",410,346,0,1,0,0,0,0,44,19
"E00033699",323,251,0,0,0,1,0,2,56,13
"E00033700",209,178,0,0,0,4,0,0,18,9
"E00033701",363,305,0,0,3,0,0,0,47,8
"E00033702",161,116,0,0,1,6,0,0,20,18
"E00033703",276,235,0,0,0,0,0,0,26,15
"E00033704",393,314,0,0,0,0,0,2,67,10
"E00033705",366,282,2,1,0,6,0,0,46,29
"E00033706",264,217,0,1,1,0,0,0,34,11
"E00033707",241,183,1,0,0,0,0,0,46,11
"E00033708",194,155,0,0,0,6,0,2,21,10
"E00033709",202,188,0,0,0,0,0,0,7,7
"E00033710",307,237,0,0,0,0,0,0,48,22
"E00033711",124,102,1,0,0,0,0,0,17,4
"E00033712",360,308,2,0,0,4,0,1,29,16
"E00033713",271,232,0,0,0,0,0,2,26,11
"E00033715",362,281,0,0,0,3,0,4,64,10
"E00033716",204,171,0,0,0,2,0,0,21,10
"E00033717",239,204,2,0,0,2,0,0,19,12
"E00033718",334,300,0,0,0,0,0,0,18,16
"E00033719",347,290,0,0,0,1,0,1,35,20
"E00033720",324,251,0,0,3,3,0,3,39,25
"E00033721",312,273,1,0,0,4,0,0,20,14
"E00033722",224,202,0,3,0,1,0,2,7,9
"E00033723",372,307,2,0,0,0,0,0,48,15
"E00033724",321,257,3,0,0,1,1,0,39,20
"E00033725",354,248,0,15,0,20,0,0,50,21
"E00033726",230,176,0,0,1,1,0,0,36,16
"E00033727",305,261,1,0,0,0,0,0,31,12
"E00033728",500,402,0,0,0,0,0,0,77,21
"E00033729",231,187,1,0,0,1,0,3,28,11
"E00033730",301,265,0,1,0,0,0,1,20,14
"E00033731",164,120,0,0,0,0,0,1,34,9
"E00033732",276,226,0,0,0,0,0,1,34,15
"E00033733",237,190,0,0,0,3,0,3,26,15
"E00033734",230,182,0,0,0,1,0,0,35,12
"E00033735",111,100,0,0,0,0,0,1,5,5
"E00033736",249,188,0,4,0,0,0,0,36,21
"E00033737",386,289,1,0,0,4,0,1,53,38
"E00033738",188,148,0,0,0,4,0,2,24,10
"E00033739",252,204,0,0,0,0,0,1,38,9
"E00033740",317,244,0,0,0,0,0,0,39,34
"E00033741",281,233,0,0,0,0,0,0,33,15
"E00033742",290,220,0,2,0,0,0,0,42,26
"E00033743",270,220,0,0,0,7,0,1,26,16
"E00033744",356,287,0,3,0,1,0,0,45,20
"E00033745",199,166,0,0,0,2,0,0,14,17
"E00033746",291,250,0,0,0,0,0,2,30,9
"E00033747",364,303,4,0,0,2,0,0,42,13
"E00033748",264,200,0,0,0,3,0,0,38,23
"E00033749",315,267,2,0,0,1,0,0,29,16
"E00033750",353,305,0,4,0,2,0,0,33,9
"E00033752",420,322,2,0,0,5,0,3,63,25
"E00033753",251,209,3,0,0,2,0,0,30,7
"E00033754",307,253,0,0,0,6,0,0,43,5
"E00033755",319,249,8,3,0,3,0,0,32,24
"E00033756",319,261,0,0,0,0,0,0,48,10
"E00033758",251,201,0,0,0,2,0,0,29,19
"E00033759",202,162,0,0,0,0,0,0,26,14
"E00033762",306,252,1,0,0,0,0,1,36,16
"E00033763",331,286,0,0,0,1,0,0,29,15
"E00033764",384,320,3,3,0,0,0,3,34,21
"E00033765",312,258,1,0,0,6,0,0,37,10
"E00033766",388,312,0,2,0,4,2,1,47,20
"E00033767",282,221,1,5,0,5,0,0,34,16
"E00033768",275,249,0,4,0,0,0,0,13,9
"E00033769",207,182,0,3,0,0,0,0,10,12
"E00033770",420,341,2,8,0,13,0,0,37,19
"E00033771",366,281,1,1,0,2,0,1,61,19
"E00033773",279,227,4,0,0,2,0,1,33,12
"E00033774",290,238,1,0,0,4,0,0,24,23
"E00033775",455,360,1,0,0,16,0,0,63,15
"E00033776",293,255,0,0,0,1,0,0,24,13
"E00033777",271,207,7,4,1,0,0,0,39,13
"E00033778",340,290,0,0,1,9,0,0,25,15
"E00033779",284,233,0,0,0,2,0,1,36,12
"E00033780",253,213,1,0,0,0,0,2,22,15
"E00033781",343,292,0,0,0,2,0,0,29,20
"E00033782",305,257,0,0,0,2,1,0,30,15
"E00033783",323,283,0,2,0,0,0,0,19,19
"E00033784",482,378,0,1,0,8,3,0,62,30
"E00033785",298,255,1,0,0,0,0,0,33,9
"E00033786",451,356,1,0,0,17,0,1,58,18
"E00033787",349,297,3,0,0,2,0,0,34,13
"E00033788",318,246,1,8,0,13,0,0,36,14
"E00033789",295,262,1,0,0,3,0,0,17,12
"E00033790",303,253,2,4,0,0,0,1,27,16
"E00033791",363,263,0,1,0,8,0,0,74,17
"E00033792",203,154,0,4,1,5,0,0,26,13
"E00033793",327,234,0,0,0,0,0,0,60,33
"E00033794",287,236,0,0,0,0,1,0,42,8
"E00033795",283,232,0,0,0,3,0,0,37,11
"E00033796",213,167,0,4,0,0,0,1,22,19
"E00033797",236,186,0,3,0,1,0,0,26,20
"E00033798",368,291,1,2,0,11,0,0,45,18
"E00033799",300,225,0,0,0,0,0,0,43,32
"E00033800",201,173,2,0,0,3,0,0,20,3
"E00033801",267,227,0,0,0,0,0,0,25,15
"E00033802",189,155,0,0,0,0,0,0,19,15
"E00033803",267,227,1,0,0,0,0,0,23,16
"E00033804",291,230,5,0,0,0,0,0,41,15
"E00033805",177,156,0,0,0,0,0,1,6,14
"E00033806",190,61,5,1,2,12,0,3,85,21
"E00033807",442,266,0,0,0,35,0,2,104,35
"E00033808",246,71,2,2,0,124,0,0,33,14
"E00033810",264,103,1,4,0,112,0,0,32,12
"E00033811",598,125,13,0,0,377,5,1,44,33
"E00033812",391,160,1,0,1,138,0,2,70,19
"E00033813",534,172,4,6,2,243,3,1,68,35
"E00033814",353,192,0,0,0,65,0,2,60,34
"E00033815",311,177,3,0,0,57,0,0,50,24
"E00033816",313,164,0,1,0,83,0,3,37,25
"E00033818",321,137,0,0,1,137,0,2,31,13
"E00033819",244,85,1,4,0,79,0,1,51,23
"E00033820",251,104,2,2,0,99,2,1,29,12
"E00033821",161,42,0,0,0,61,2,3,44,9
"E00033822",429,202,1,2,0,127,0,4,46,47
"E00033823",167,33,0,1,0,103,3,0,14,13
"E00033824",483,184,1,0,0,193,3,4,61,37
"E00033825",305,158,0,7,2,76,4,1,35,22
"E00033826",330,164,5,3,2,8,1,4,124,19
"E00033827",224,83,1,2,1,43,4,2,68,20
"E00033828",345,167,0,17,0,76,0,1,58,26
"E00033829",220,77,10,0,0,30,0,1,81,21
"E00033832",263,113,4,0,2,23,0,3,95,23
"E00033833",298,116,2,0,1,69,1,1,81,27
"E00033836",138,59,3,1,1,6,0,2,58,8
"E00033837",287,212,1,0,0,27,0,4,27,16
"E00033838",259,157,4,0,0,40,0,0,43,15
"E00033839",519,429,6,0,0,22,0,1,36,25
"E00033840",334,173,3,2,0,35,0,3,83,35
"E00033841",286,222,0,0,0,29,0,0,23,12
"E00033842",399,157,5,1,0,154,0,2,53,27
"E00033843",371,182,5,1,0,128,0,5,21,29
"E00033844",348,121,4,0,0,151,0,0,43,29
"E00033845",213,73,11,4,1,52,0,3,63,6
"E00033846",411,131,14,0,0,105,0,4,132,25
"E00033847",249,127,5,7,0,30,0,1,63,16
"E00033848",383,280,0,4,0,5,0,0,76,18
"E00033849",347,287,0,0,0,1,1,0,34,24
"E00033850",380,288,0,0,0,6,1,1,67,17
"E00033851",291,220,0,2,4,0,0,2,48,15
"E00033852",269,210,1,0,0,0,0,0,45,13
"E00033853",299,211,0,1,0,9,1,1,59,17
"E00033854",377,295,0,0,0,0,0,0,53,29
"E00033855",180,120,1,4,1,4,0,3,35,12
"E00033856",297,190,1,1,1,0,1,0,77,26
"E00033857",248,201,0,0,0,2,0,0,28,17
"E00033859",246,146,0,2,2,1,0,0,77,18
"E00033861",296,205,0,0,1,5,1,1,55,28
"E00033862",294,201,0,0,0,10,0,3,59,21
"E00033863",310,232,2,0,8,2,0,0,49,17
"E00033864",279,218,3,0,2,8,4,0,35,9
"E00033865",368,283,3,0,0,1,4,0,60,17
"E00033866",310,214,5,0,5,16,5,1,38,26
"E00033867",299,215,0,0,0,6,0,2,50,26
"E00033868",333,281,0,0,1,3,0,0,41,7
"E00033869",315,240,6,0,0,1,0,1,51,16
"E00033870",257,174,1,0,0,2,0,4,54,22
"E00033871",298,242,1,0,0,0,0,0,41,14
"E00033872",330,252,0,0,5,6,0,0,45,22
"E00033873",316,199,11,1,1,15,5,1,64,19
"E00033874",329,247,2,0,3,4,6,0,55,12
"E00033875",318,264,1,0,0,2,0,2,37,12
"E00033876",289,238,1,0,0,6,0,1,33,10
"E00033877",354,291,2,0,1,0,0,1,46,13
"E00033878",287,238,0,0,0,3,0,0,41,5
"E00033879",300,256,1,0,4,0,0,0,18,21
"E00033880",457,332,0,2,0,13,1,1,74,34
"E00033881",321,232,1,4,0,0,0,0,60,24
"E00033882",280,229,0,0,0,6,0,0,25,20
"E00033883",287,203,0,0,0,3,0,4,52,25
"E00033884",333,274,0,0,2,3,0,0,36,18
"E00033885",466,338,1,4,8,0,0,0,94,21
"E00033886",276,232,0,2,0,0,0,0,24,18
"E00033887",388,291,0,0,0,14,0,0,60,23
"E00033888",335,287,0,0,0,0,0,0,24,24
"E00033889",306,239,1,0,0,0,0,0,44,22
"E00033890",198,137,1,0,0,3,0,1,39,17
"E00033891",297,225,0,0,1,1,0,1,44,25
"E00033892",114,71,0,1,1,6,0,1,26,8
"E00033893",269,207,1,1,0,2,0,0,42,16
"E00033894",311,256,0,0,1,2,0,0,32,20
"E00033895",207,125,0,0,2,11,0,0,58,11
"E00033896",291,170,3,0,0,6,2,2,88,20
"E00033897",274,191,1,6,5,0,0,1,55,15
"E00033898",359,266,3,0,0,9,0,2,54,25
"E00033899",259,163,2,0,0,12,4,1,47,30
"E00033900",265,174,0,0,0,12,0,0,61,18
"E00033901",306,217,1,0,0,7,1,4,56,20
"E00033902",343,234,5,8,0,31,0,0,53,12
"E00033903",210,133,5,5,0,12,0,0,44,11
"E00033904",296,228,0,0,0,11,4,0,24,29
"E00033905",181,135,0,0,0,4,0,0,27,15
"E00033906",203,100,3,1,0,36,0,1,48,14
"E00033907",286,202,0,0,1,1,0,0,56,26
"E00033908",282,170,6,0,0,28,0,2,52,24
"E00033909",280,216,0,5,0,13,0,0,36,10
"E00033910",386,261,7,9,0,14,0,1,74,20
"E00033911",368,234,1,1,1,24,0,1,78,28
"E00033913",233,167,0,3,0,11,0,0,39,13
"E00033914",330,184,0,3,0,49,0,0,67,27
"E00033915",196,128,0,1,0,2,0,0,43,22
"E00033917",292,229,0,1,0,1,0,0,48,13
"E00033918",247,178,2,1,0,8,0,0,45,13
"E00033919",250,186,0,0,0,14,0,0,32,18
"E00033920",245,184,0,0,0,11,0,0,36,14
"E00033921",313,237,0,7,0,15,0,0,28,26
"E00033922",341,242,0,0,0,2,0,0,78,19
"E00033923",232,167,2,0,2,3,0,0,46,12
"E00033924",381,256,5,1,0,9,0,0,63,47
"E00033925",236,120,4,0,0,15,1,4,72,20
"E00033926",300,214,5,4,0,10,0,0,49,18
"E00033927",378,269,3,0,0,4,0,1,80,21
"E00033928",262,200,3,0,0,12,0,1,38,8
"E00033930",260,187,4,1,1,11,0,3,36,17
"E00033931",278,209,2,7,0,10,0,1,33,16
"E00033932",316,220,1,1,0,21,0,1,51,21
"E00033933",256,172,0,3,0,29,0,0,40,12
"E00033934",291,213,8,0,0,22,0,2,36,10
"E00033935",330,189,3,0,0,38,0,1,85,14
"E00033936",273,193,0,2,0,14,0,2,37,25
"E00033937",196,112,1,0,0,13,0,0,54,16
"E00033938",284,193,0,0,0,25,0,0,53,13
"E00033939",273,182,1,3,0,7,1,1,64,14
"E00033940",301,210,1,6,2,13,0,0,45,24
"E00033941",318,230,1,6,0,6,0,0,55,20
"E00033942",354,269,3,0,0,0,0,1,55,26
"E00033943",292,219,1,10,0,1,0,2,42,17
"E00033944",248,156,4,0,0,15,0,2,57,14
"E00033945",195,158,5,0,0,2,0,0,22,8
"E00033946",410,325,1,2,0,14,0,2,46,20
"E00033947",269,192,0,3,0,2,0,0,60,12
"E00033948",333,270,0,0,0,1,0,0,34,28
"E00033949",280,215,0,0,0,0,0,0,49,16
"E00033950",413,321,2,0,0,0,0,1,54,35
"E00033951",249,219,0,0,0,0,0,0,18,12
"E00033952",354,310,0,0,0,0,0,0,17,27
"E00033953",379,278,2,5,0,1,6,0,65,22
"E00033954",214,184,0,0,0,5,0,0,14,11
"E00033955",344,258,0,0,0,14,0,2,49,21
"E00033956",102,77,0,1,0,0,0,0,16,8
"E00033957",314,248,0,2,1,2,0,0,42,19
"E00033958",320,239,1,0,1,3,0,1,59,16
"E00033959",264,227,0,1,0,1,0,1,27,7
"E00033960",331,267,0,0,0,1,0,1,51,11
"E00033961",277,204,0,1,0,12,1,2,36,21
"E00033962",292,205,2,0,0,10,0,1,53,21
"E00033963",357,268,1,0,0,0,0,1,64,23
"E00033964",286,246,1,0,0,1,0,1,23,14
"E00033965",281,227,0,1,0,2,0,0,29,22
"E00033966",257,194,1,0,0,3,0,0,44,15
"E00033967",300,216,0,0,0,0,0,0,55,29
"E00033968",145,118,0,0,0,0,0,0,26,1
"E00033969",246,205,0,0,0,0,0,1,30,10
"E00033970",298,247,0,0,0,1,0,0,29,21
"E00033971",190,145,1,0,0,5,0,0,23,16
"E00033972",251,173,0,4,0,15,0,1,31,27
"E00033973",182,149,0,0,0,0,0,1,14,18
"E00033974",287,234,2,0,0,4,0,0,29,18
"E00033975",349,276,2,0,0,3,0,0,38,30
"E00033976",211,159,1,0,1,0,0,0,36,14
"E00033977",156,133,2,3,0,0,0,0,13,5
"E00033978",165,122,0,9,0,0,0,0,20,14
"E00033979",121,108,0,0,0,1,0,0,6,6
"E00033980",242,204,0,0,0,0,0,1,13,24
"E00033981",148,119,2,0,0,0,0,0,9,18
"E00033982",110,93,0,0,0,7,0,0,2,8
"E00033983",233,182,1,0,0,1,0,0,30,19
"E00033984",235,199,0,0,0,2,0,1,18,15
"E00033985",206,166,0,0,1,1,4,0,27,7
"E00033986",266,231,0,0,0,6,0,0,16,13
"E00033987",260,188,1,0,0,2,0,2,47,20
"E00033988",246,184,2,0,0,7,0,0,32,21
"E00033989",229,169,0,0,0,9,0,1,40,10
"E00033990",314,275,2,0,0,0,0,1,24,12
"E00033991",289,229,0,0,0,0,0,1,43,16
"E00033992",264,222,0,0,0,0,0,0,27,15
"E00033993",418,325,0,0,0,3,0,0,74,16
"E00033994",376,275,0,0,0,0,0,0,88,13
"E00033995",252,182,0,0,0,0,0,1,48,21
"E00033996",297,247,0,0,1,0,0,0,42,7
"E00033997",341,267,2,0,1,2,0,2,46,21
"E00033998",293,238,0,0,0,0,1,0,44,10
"E00033999",290,224,1,0,0,5,0,3,34,23
"E00034000",295,238,0,1,0,2,0,0,40,14
"E00034001",349,245,0,0,0,0,0,0,50,54
"E00034002",239,195,0,0,0,0,0,1,27,16
"E00034003",229,185,0,0,0,9,0,0,18,17
"E00034004",204,149,1,0,1,1,0,0,37,15
"E00034005",309,253,0,0,0,0,0,0,38,18
"E00034006",265,206,0,0,0,0,0,0,36,23
"E00034007",214,170,0,0,0,0,0,0,22,22
"E00034008",280,215,3,0,0,1,0,0,43,18
"E00034009",242,197,0,3,0,0,0,0,32,10
"E00034010",205,171,0,0,0,0,0,0,16,18
"E00034011",363,261,0,0,3,1,0,2,80,16
"E00034012",281,225,1,0,0,0,0,2,29,24
"E00034013",270,199,0,0,1,0,0,2,55,13
"E00034014",245,196,0,1,0,0,0,0,34,14
"E00034015",296,212,0,0,0,2,0,4,49,29
"E00034016",265,220,0,0,0,0,0,0,34,11
"E00034017",326,247,2,5,0,0,0,0,61,11
"E00034019",287,220,0,0,1,5,0,0,40,21
"E00034020",323,255,0,0,0,3,0,0,44,21
"E00034021",304,235,0,0,0,3,0,0,45,21
"E00034022",391,299,3,3,0,0,2,1,48,35
"E00034023",229,167,0,0,2,2,0,0,40,18
"E00034024",299,219,0,0,1,1,0,2,54,22
"E00034025",360,283,0,0,0,9,0,0,42,26
"E00034026",271,212,0,0,0,1,0,0,41,17
"E00034027",230,172,0,0,0,5,0,0,40,13
"E00034028",354,231,15,0,7,2,0,2,64,33
"E00034029",466,324,1,0,0,30,0,1,84,26
"E00034030",268,208,0,4,3,2,0,1,39,11
"E00034031",236,159,1,0,1,9,0,0,45,21
"E00034032",324,250,0,0,1,13,0,1,36,23
"E00034033",255,186,0,0,0,2,0,2,45,20
"E00034034",307,252,1,0,0,1,0,0,36,17
"E00034035",314,238,2,0,1,0,0,0,41,32
"E00034036",314,242,0,0,3,0,0,0,48,21
"E00034037",333,269,0,0,0,0,0,3,42,19
"E00034038",346,232,0,0,0,3,0,2,92,17
"E00034039",301,235,1,0,0,0,0,0,38,27
"E00034040",268,198,0,0,0,0,0,1,55,14
"E00034041",318,256,0,0,1,4,0,0,33,24
"E00034042",307,234,0,0,0,0,0,0,60,13
"E00034043",339,218,5,0,0,22,0,0,57,37
"E00034044",350,253,1,0,2,21,0,1,47,25
"E00034045",330,226,8,4,0,0,0,2,56,34
"E00034046",276,219,0,0,2,0,0,1,37,17
"E00034047",283,229,0,2,0,2,0,0,42,8
"E00034048",266,222,0,4,0,0,0,1,22,17
"E00034049",297,226,0,0,0,3,0,2,50,16
"E00034050",321,264,0,0,0,0,0,0,41,16
"E00034051",199,163,0,0,0,0,0,0,29,7
"E00034052",266,205,0,0,0,3,0,1,44,13
"E00034053",400,249,1,0,1,33,2,1,78,35
"E00034054",328,241,3,0,0,0,0,0,58,26
"E00034055",327,230,3,3,0,7,0,1,57,26
"E00034056",237,155,0,4,0,3,0,1,54,20
"E00034057",237,163,0,0,0,3,0,1,52,18
"E00034058",277,180,3,0,0,16,0,1,58,19
"E00034059",430,325,0,0,0,2,1,0,69,33
"E00034061",356,273,2,3,1,3,0,0,51,23
"E00034062",474,221,3,20,1,42,6,6,141,34
"E00034063",468,192,0,10,5,49,0,3,181,28
"E00034064",490,245,2,7,2,14,3,7,175,35
"E00034065",292,243,0,0,3,1,0,2,30,13
"E00034066",270,180,4,0,1,1,1,1,57,25
"E00034067",307,189,1,3,1,10,0,0,83,20
"E00034068",299,192,0,1,0,17,0,1,67,21
"E00034069",435,222,1,8,0,68,6,0,87,43
"E00034070",359,182,10,2,4,71,0,2,60,28
"E00034071",385,236,0,10,0,22,0,0,88,29
"E00034072",303,193,3,0,0,29,0,0,51,27
"E00034073",277,120,2,11,3,34,1,1,74,31
"E00034074",332,200,6,0,2,12,0,0,83,29
"E00034075",261,156,0,0,3,10,0,0,82,10
"E00034076",301,169,2,0,0,33,0,2,56,39
"E00034077",247,152,0,0,0,12,3,3,60,17
"E00034078",266,169,0,4,0,3,0,0,72,18
"E00034079",291,173,1,6,1,6,0,1,82,21
"E00034080",236,142,0,0,0,2,1,1,78,12
"E00034081",378,232,3,1,0,27,0,0,98,17
"E00034082",241,158,0,0,0,15,0,2,52,14
"E00034083",273,149,8,5,0,11,4,2,78,16
"E00034084",282,133,1,1,1,53,4,3,66,20
"E00034085",268,150,1,2,0,25,0,0,76,14
"E00034086",178,103,0,0,0,39,0,0,20,16
"E00034087",251,144,0,3,1,13,1,3,75,11
"E00034088",301,156,0,1,0,43,2,0,80,19
"E00034089",308,176,3,0,1,17,2,1,89,19
"E00034090",330,139,0,6,1,70,1,0,84,29
"E00034091",241,111,1,3,0,49,1,0,64,12
"E00034092",226,115,1,4,0,18,5,0,73,10
"E00034093",385,207,2,14,0,31,1,4,105,21
"E00034094",430,234,1,15,2,26,0,2,124,26
"E00034095",250,159,1,0,0,8,0,1,66,15
"E00034096",336,189,0,14,1,13,2,1,103,13
"E00034097",342,194,2,7,0,13,0,1,104,21
"E00034098",334,191,1,4,0,13,0,0,110,15
"E00034099",316,156,1,0,1,23,0,1,110,24
"E00034100",327,229,2,0,1,5,0,1,66,23
"E00034101",278,180,0,1,0,0,0,0,66,31
"E00034102",263,178,0,0,0,0,0,1,65,19
"E00034104",322,231,2,0,0,7,0,1,66,15
"E00034105",363,186,3,0,1,62,0,2,87,22
"E00034106",225,140,2,2,2,10,0,3,58,8
"E00034107",322,219,2,0,1,7,0,2,70,21
"E00034108",195,124,0,0,0,3,1,0,52,15
"E00034109",195,115,0,0,0,17,1,0,49,13
"E00034110",309,199,6,1,4,8,5,4,75,7
"E00034111",267,226,0,0,0,0,0,0,17,24
"E00034113",305,250,0,0,0,0,0,0,35,20
"E00034114",316,253,0,0,0,0,0,0,53,10
"E00034115",293,241,0,0,0,0,0,0,38,14
"E00034116",337,268,0,0,0,0,0,1,55,13
"E00034117",272,232,0,0,0,1,0,0,22,17
"E00034118",222,162,0,0,0,0,0,0,41,19
"E00034119",293,232,0,0,0,0,0,0,39,22
"E00034120",279,224,0,0,0,1,0,1,44,9
"E00034121",287,220,1,0,0,4,0,0,40,22
"E00034122",327,256,0,0,1,0,0,0,42,28
"E00034123",362,280,4,0,0,1,0,2,51,24
"E00034124",337,244,0,0,0,8,0,1,54,30
"E00034125",294,239,3,7,0,0,0,0,28,17
"E00034126",371,302,0,0,0,5,0,0,45,19
"E00034127",350,291,0,0,0,0,1,1,38,19
"E00034130",288,233,1,0,0,0,0,0,38,16
"E00034131",379,313,0,0,0,0,0,0,51,15
"E00034132",189,153,0,0,0,0,0,0,23,13
"E00034133",248,218,0,0,0,0,0,0,21,9
"E00034134",311,225,0,0,0,2,0,0,59,25
"E00034135",221,169,1,0,1,0,0,0,36,14
"E00034136",335,272,0,0,0,3,0,0,38,22
"E00034137",269,218,0,0,0,9,0,0,33,9
"E00034138",306,241,0,0,0,1,0,0,44,20
"E00034139",299,262,0,0,0,2,0,1,25,9
"E00034140",234,206,0,0,0,0,0,0,17,11
"E00034141",228,177,0,0,0,3,0,0,31,17
