"GeographyCode","QS403EW0001","QS403EW0002","QS403EW0003","QS403EW0004","QS403EW0005","QS403EW0006","QS403EW0007","QS403EW0008","QS403EW0009","QS403EW0010","QS403EW0011","QS403EW0012","QS403EW0013","QS403EW0014"
"E00033424",304,220,73,147,0,6,1,5,74,71,0,3,0,4
"E00033425",245,172,48,124,0,8,0,8,63,59,0,4,0,2
"E00033426",302,239,98,141,0,8,8,0,55,55,0,0,0,0
"E00033427",240,185,89,96,0,5,0,5,49,46,0,3,0,1
"E00033428",309,148,41,107,0,109,19,90,48,42,0,2,4,4
"E00033432",321,142,62,80,0,134,65,69,38,36,0,0,2,7
"E00033435",289,199,71,128,2,71,10,61,14,13,0,1,0,3
"E00033436",275,123,49,74,0,129,43,86,20,20,0,0,0,3
"E00033437",266,191,63,128,3,58,32,26,13,13,0,0,0,1
"E00033438",307,175,56,119,4,90,32,58,36,33,0,0,3,2
"E00033439",358,181,69,112,0,114,32,82,63,58,0,3,2,0
"E00033440",348,64,34,30,0,261,57,204,22,22,0,0,0,1
"E00033441",301,92,33,59,0,190,45,145,16,16,0,0,0,3
"E00033442",336,218,97,121,0,100,22,78,17,17,0,0,0,1
"E00033443",158,118,50,68,0,27,8,19,13,12,0,1,0,0
"E00033444",254,152,65,87,0,72,29,43,29,29,0,0,0,1
"E00033445",257,126,52,74,1,106,35,71,22,22,0,0,0,2
"E00033446",277,167,68,99,1,85,27,58,22,15,0,1,6,2
"E00033447",159,66,20,46,0,80,33,47,9,9,0,0,0,4
"E00033448",308,151,53,98,6,95,46,49,46,40,0,2,4,10
"E00033449",297,180,60,120,0,69,21,48,40,36,0,3,1,8
"E00033450",301,188,76,112,0,75,50,25,30,30,0,0,0,8
"E00033451",231,110,27,83,0,92,32,60,25,25,0,0,0,4
"E00033452",229,131,58,73,1,72,22,50,23,21,0,1,1,2
"E00033453",148,89,23,66,0,30,3,27,29,28,0,1,0,0
"E00033454",489,351,108,243,0,23,5,18,112,106,0,6,0,3
"E00033455",231,67,26,41,0,129,31,98,33,33,0,0,0,2
"E00033456",336,194,71,123,0,97,31,66,40,34,0,0,6,5
"E00033457",214,39,19,20,0,155,41,114,20,20,0,0,0,0
"E00033458",227,42,16,26,0,164,41,123,21,16,0,0,5,0
"E00033459",268,118,35,83,0,125,21,104,24,22,0,0,2,1
"E00033460",200,75,19,56,0,90,22,68,34,34,0,0,0,1
"E00033462",217,0,0,0,0,205,38,167,10,7,0,0,3,2
"E00033463",218,115,68,47,0,71,16,55,26,23,0,3,0,6
"E00033464",284,145,35,110,0,104,50,54,34,30,0,4,0,1
"E00033466",278,187,76,111,0,75,13,62,14,12,0,2,0,2
"E00033468",286,148,57,91,0,103,23,80,29,25,0,4,0,6
"E00033470",324,189,46,143,0,105,41,64,26,26,0,0,0,4
"E00033471",279,182,66,116,0,82,31,51,12,10,0,1,1,3
"E00033472",249,116,31,85,0,114,25,89,16,16,0,0,0,3
"E00033473",272,154,63,91,0,112,26,86,6,4,0,1,1,0
"E00033474",229,79,43,36,1,53,2,51,94,94,0,0,0,2
"E00033475",287,126,56,70,0,25,1,24,132,132,0,0,0,4
"E00033476",234,115,37,78,0,109,36,73,9,8,0,0,1,1
"E00033477",177,120,41,79,2,29,5,24,24,24,0,0,0,2
"E00033478",273,132,50,82,0,84,14,70,57,53,0,0,4,0
"E00033479",390,237,91,146,0,110,22,88,40,38,0,2,0,3
"E00033480",279,228,115,113,0,9,0,9,41,39,0,2,0,1
"E00033481",399,177,57,120,0,182,44,138,33,31,0,2,0,7
"E00033482",282,181,90,91,0,83,20,63,18,18,0,0,0,0
"E00033483",336,177,68,109,0,97,2,95,58,55,0,1,2,4
"E00033484",292,212,96,116,0,27,0,27,47,47,0,0,0,6
"E00033485",318,206,98,108,0,57,14,43,53,48,0,5,0,2
"E00033486",348,189,69,120,0,62,14,48,91,90,0,1,0,6
"E00033487",239,89,38,51,0,116,18,98,28,20,0,5,3,6
"E00033488",235,51,17,34,0,54,8,46,122,120,0,2,0,8
"E00033489",312,230,88,142,0,63,16,47,18,15,0,1,2,1
"E00033490",268,153,65,88,0,86,29,57,21,21,0,0,0,8
"E00033491",224,84,22,62,0,70,0,70,69,65,0,1,3,1
"E00033492",330,73,36,37,0,141,32,109,107,103,0,4,0,9
"E00033493",289,184,78,106,0,26,1,25,74,67,0,7,0,5
"E00033494",254,166,61,105,0,70,25,45,18,18,0,0,0,0
"E00033495",335,135,42,93,12,91,0,91,94,91,0,3,0,3
"E00033496",299,158,71,87,0,9,0,9,129,117,0,10,2,3
"E00033497",222,137,30,107,20,44,8,36,19,19,0,0,0,2
"E00033498",112,5,5,0,2,94,29,65,9,8,0,0,1,2
"E00033501",123,19,6,13,0,98,35,63,5,5,0,0,0,1
"E00033502",240,170,46,124,0,3,0,3,66,63,0,2,1,1
"E00033503",247,188,54,134,2,0,0,0,56,52,0,4,0,1
"E00033504",315,162,54,108,2,122,26,96,11,8,0,0,3,18
"E00033505",215,165,60,105,0,13,11,2,36,36,0,0,0,1
"E00033506",303,137,54,83,0,127,46,81,28,25,0,3,0,11
"E00033507",247,106,35,71,0,48,2,46,90,86,0,4,0,3
"E00033508",228,69,22,47,0,113,11,102,46,44,0,0,2,0
"E00033509",287,139,51,88,0,87,6,81,61,61,0,0,0,0
"E00033510",290,163,74,89,0,54,2,52,73,70,0,0,3,0
"E00033511",232,76,27,49,1,111,13,98,44,42,0,0,2,0
"E00033512",209,113,32,81,0,90,35,55,6,6,0,0,0,0
"E00033513",293,148,51,97,0,67,1,66,72,66,0,6,0,6
"E00033514",234,123,53,70,6,74,23,51,27,26,0,1,0,4
"E00033515",281,151,44,107,0,44,7,37,84,79,0,5,0,2
"E00033516",251,186,65,121,0,6,2,4,57,56,0,0,1,2
"E00033517",298,141,45,96,0,140,52,88,17,17,0,0,0,0
"E00033518",254,114,34,80,0,71,10,61,66,65,0,1,0,3
"E00033519",329,140,48,92,0,165,64,101,22,22,0,0,0,2
"E00033520",186,126,52,74,0,3,0,3,56,56,0,0,0,1
"E00033521",246,77,30,47,0,66,10,56,100,97,0,3,0,3
"E00033522",285,106,37,69,2,77,0,77,100,96,0,0,4,0
"E00033523",341,240,99,141,0,10,2,8,91,85,0,6,0,0
"E00033524",416,232,68,164,0,64,10,54,120,113,0,7,0,0
"E00033525",331,243,80,163,0,69,18,51,18,17,0,1,0,1
"E00033526",269,185,55,130,0,22,1,21,58,56,0,2,0,4
"E00033527",384,294,94,200,6,66,18,48,17,16,0,1,0,1
"E00033528",256,192,55,137,0,38,5,33,24,20,0,4,0,2
"E00033530",448,423,121,302,0,8,3,5,13,13,0,0,0,4
"E00033531",359,333,139,194,0,12,2,10,12,12,0,0,0,2
"E00033532",392,323,150,173,0,40,8,32,24,21,3,0,0,5
"E00033533",235,210,73,137,0,6,6,0,16,16,0,0,0,3
"E00033534",218,138,57,81,0,32,3,29,44,40,0,4,0,4
"E00033535",305,255,114,141,0,1,0,1,45,44,1,0,0,4
"E00033536",314,226,81,145,2,42,6,36,39,33,0,6,0,5
"E00033537",288,226,80,146,2,38,1,37,15,11,0,4,0,7
"E00033538",320,272,117,155,0,9,3,6,38,33,1,4,0,1
"E00033539",315,252,81,171,0,18,7,11,40,25,10,5,0,5
"E00033540",314,244,87,157,1,4,4,0,62,49,0,13,0,3
"E00033541",323,272,96,176,1,15,0,15,31,28,0,3,0,4
"E00033542",271,199,92,107,0,0,0,0,67,64,0,3,0,5
"E00033543",254,170,75,95,0,45,13,32,36,31,0,5,0,3
"E00033544",227,172,74,98,0,1,0,1,50,50,0,0,0,4
"E00033545",249,191,94,97,0,22,6,16,33,32,0,1,0,3
"E00033546",356,229,94,135,0,89,12,77,37,37,0,0,0,1
"E00033547",292,214,73,141,0,9,0,9,69,65,0,4,0,0
"E00033548",235,148,45,103,0,10,0,10,70,66,0,4,0,7
"E00033549",337,242,113,129,2,69,25,44,19,17,0,2,0,5
"E00033550",301,270,112,158,0,8,0,8,23,23,0,0,0,0
"E00033551",219,200,98,102,0,1,0,1,13,10,0,3,0,5
"E00033552",330,316,114,202,0,5,3,2,9,9,0,0,0,0
"E00033553",354,277,93,184,0,67,3,64,10,5,0,0,5,0
"E00033554",331,294,114,180,0,2,0,2,32,32,0,0,0,3
"E00033555",269,233,112,121,0,1,0,1,33,31,0,2,0,2
"E00033556",312,296,102,194,0,0,0,0,10,6,0,0,4,6
"E00033557",317,307,114,193,0,1,0,1,9,9,0,0,0,0
"E00033558",300,286,94,192,0,4,0,4,8,8,0,0,0,2
"E00033559",260,229,98,131,0,3,0,3,28,28,0,0,0,0
"E00033560",316,294,101,193,0,6,0,6,13,13,0,0,0,3
"E00033561",299,241,96,145,0,25,5,20,26,22,0,4,0,7
"E00033562",314,292,157,135,0,4,0,4,18,18,0,0,0,0
"E00033563",341,331,119,212,0,0,0,0,8,8,0,0,0,2
"E00033564",345,277,108,169,0,22,0,22,38,38,0,0,0,8
"E00033565",286,264,126,138,0,5,0,5,17,13,0,4,0,0
"E00033566",310,219,92,127,1,46,4,42,42,41,0,1,0,2
"E00033567",342,306,72,234,0,1,1,0,26,26,0,0,0,9
"E00033568",348,165,55,110,0,122,22,100,52,52,0,0,0,9
"E00033569",255,226,71,155,0,2,0,2,22,18,0,4,0,5
"E00033570",375,247,77,170,2,69,15,54,53,47,0,6,0,4
"E00033571",243,199,103,96,0,13,2,11,28,26,0,2,0,3
"E00033572",279,239,82,157,0,23,3,20,16,11,1,4,0,1
"E00033573",187,76,4,72,7,100,4,96,4,4,0,0,0,0
"E00033574",321,295,93,202,0,15,5,10,11,9,0,2,0,0
"E00033575",244,234,118,116,0,7,2,5,2,2,0,0,0,1
"E00033576",231,117,37,80,0,80,35,45,31,28,0,2,1,3
"E00033577",290,185,59,126,4,76,7,69,24,23,0,1,0,1
"E00033579",317,32,12,20,0,200,63,137,81,80,0,0,1,4
"E00033580",247,40,10,30,1,182,54,128,21,19,0,0,2,3
"E00033581",496,114,30,84,26,222,5,217,133,122,0,11,0,1
"E00033582",334,108,45,63,0,175,66,109,46,42,0,2,2,5
"E00033583",230,174,68,106,0,3,0,3,51,51,0,0,0,2
"E00033584",232,173,76,97,0,5,0,5,51,44,0,7,0,3
"E00033585",291,202,84,118,0,10,0,10,74,69,0,5,0,5
"E00033586",285,121,53,68,0,85,0,85,74,71,0,3,0,5
"E00033587",286,191,120,71,0,62,9,53,28,28,0,0,0,5
"E00033589",315,144,62,82,4,124,3,121,41,40,0,1,0,2
"E00033590",173,106,53,53,2,8,4,4,56,55,0,1,0,1
"E00033591",220,100,43,57,0,87,0,87,32,32,0,0,0,1
"E00033592",307,24,10,14,0,263,27,236,16,6,0,6,4,4
"E00033593",200,79,27,52,0,75,5,70,44,38,0,5,1,2
"E00033594",367,74,13,61,7,260,98,162,24,24,0,0,0,2
"E00033595",309,61,19,42,4,211,62,149,30,23,0,0,7,3
"E00033596",286,119,39,80,0,68,7,61,92,87,0,0,5,7
"E00033597",223,147,58,89,0,43,4,39,33,33,0,0,0,0
"E00033598",214,69,35,34,0,44,1,43,101,98,0,3,0,0
"E00033599",225,71,46,25,0,78,2,76,75,74,0,0,1,1
"E00033600",240,79,22,57,0,139,26,113,22,21,0,1,0,0
"E00033601",264,103,72,31,0,31,1,30,123,117,0,6,0,7
"E00033602",273,187,76,111,0,1,0,1,84,81,0,3,0,1
"E00033603",302,46,8,38,0,229,26,203,21,21,0,0,0,6
"E00033604",244,93,52,41,0,44,0,44,102,98,0,2,2,5
"E00033605",286,188,89,99,0,23,3,20,72,63,0,9,0,3
"E00033606",252,124,49,75,0,5,0,5,123,122,0,1,0,0
"E00033607",214,91,45,46,0,74,7,67,49,45,0,4,0,0
"E00033608",330,177,66,111,0,91,8,83,57,55,0,2,0,5
"E00033611",302,197,77,120,0,7,0,7,98,89,2,7,0,0
"E00033613",255,134,60,74,3,43,0,43,74,67,0,6,1,1
"E00033614",338,229,95,134,0,19,0,19,90,87,0,3,0,0
"E00033616",366,221,71,150,0,108,5,103,36,36,0,0,0,1
"E00033618",362,298,124,174,0,6,1,5,55,49,0,4,2,3
"E00033620",309,222,71,151,4,47,0,47,35,35,0,0,0,1
"E00033621",270,97,19,78,0,152,66,86,15,9,0,5,1,6
"E00033623",364,49,30,19,9,280,37,243,23,23,0,0,0,3
"E00033624",280,82,36,46,0,162,52,110,33,33,0,0,0,3
"E00033625",323,289,63,226,2,3,0,3,29,27,0,2,0,0
"E00033626",438,407,27,380,2,5,0,5,24,22,0,2,0,0
"E00033627",356,256,30,226,0,18,5,13,81,65,0,16,0,1
"E00033628",312,116,44,72,0,174,64,110,20,16,0,4,0,2
"E00033629",438,295,79,216,0,94,18,76,43,43,0,0,0,6
"E00033630",237,141,56,85,0,46,7,39,50,46,0,3,1,0
"E00033631",227,90,23,67,0,101,8,93,31,28,0,0,3,5
"E00033632",334,26,12,14,3,282,75,207,23,23,0,0,0,0
"E00033633",240,207,95,112,0,5,0,5,25,18,0,7,0,3
"E00033634",362,99,29,70,1,234,68,166,22,16,0,5,1,6
"E00033635",270,230,81,149,0,6,0,6,34,34,0,0,0,0
"E00033636",417,105,28,77,0,254,79,175,51,40,0,11,0,7
"E00033637",483,265,48,217,8,98,27,71,108,99,0,9,0,4
"E00033639",302,129,45,84,0,107,15,92,55,55,0,0,0,11
"E00033640",304,114,22,92,0,137,33,104,46,40,4,2,0,7
"E00033641",303,266,137,129,0,15,2,13,12,6,0,6,0,10
"E00033642",366,346,166,180,0,3,0,3,17,15,0,2,0,0
"E00033643",229,140,43,97,2,43,2,41,44,42,0,2,0,0
"E00033644",228,31,16,15,0,182,67,115,15,15,0,0,0,0
"E00033645",251,108,41,67,0,102,12,90,41,41,0,0,0,0
"E00033646",105,31,9,22,0,61,19,42,12,12,0,0,0,1
"E00033647",257,162,38,124,0,71,23,48,23,22,0,1,0,1
"E00033648",259,93,45,48,1,127,27,100,36,27,0,4,5,2
"E00033649",311,251,13,238,0,6,0,6,54,50,0,4,0,0
"E00033650",297,108,30,78,0,155,41,114,29,25,0,0,4,5
"E00033651",141,52,21,31,0,71,27,44,18,18,0,0,0,0
"E00033652",281,98,31,67,1,154,36,118,25,25,0,0,0,3
"E00033653",278,215,28,187,0,10,6,4,50,47,0,3,0,3
"E00033654",212,57,15,42,0,128,46,82,25,23,0,2,0,2
"E00033655",433,116,46,70,0,238,48,190,73,70,3,0,0,6
"E00033656",220,103,25,78,0,100,32,68,15,14,0,0,1,2
"E00033657",210,64,24,40,0,124,52,72,19,19,0,0,0,3
"E00033658",309,100,33,67,0,156,49,107,53,53,0,0,0,0
"E00033659",392,239,72,167,0,81,23,58,62,59,0,3,0,10
"E00033660",303,130,62,68,0,141,51,90,32,32,0,0,0,0
"E00033662",374,143,49,94,0,157,53,104,70,69,0,0,1,4
"E00033663",215,88,39,49,0,106,30,76,20,9,0,11,0,1
"E00033664",233,97,41,56,0,121,26,95,13,13,0,0,0,2
"E00033665",436,241,50,191,5,117,27,90,73,69,0,3,1,0
"E00033666",236,22,2,20,2,188,16,172,14,13,0,0,1,10
"E00033667",284,139,65,74,2,108,43,65,30,30,0,0,0,5
"E00033668",278,195,61,134,0,26,1,25,57,53,0,4,0,0
"E00033669",297,85,41,44,0,200,40,160,10,10,0,0,0,2
"E00033670",289,112,39,73,0,18,16,2,158,152,0,6,0,1
"E00033672",372,38,17,21,7,244,58,186,75,69,0,6,0,8
"E00033673",250,23,1,22,0,221,44,177,4,3,0,1,0,2
"E00033677",225,60,20,40,0,154,60,94,8,8,0,0,0,3
"E00033678",299,32,13,19,0,118,12,106,147,144,0,1,2,2
"E00033684",421,81,14,67,8,280,19,261,45,33,0,0,12,7
"E00033685",321,30,13,17,1,252,74,178,31,30,0,1,0,7
"E00033686",271,64,18,46,1,191,14,177,6,5,0,0,1,9
"E00033687",389,89,23,66,0,241,12,229,58,56,0,0,2,1
"E00033688",265,42,34,8,0,201,51,150,17,14,0,0,3,5
"E00033689",330,59,31,28,25,232,30,202,9,6,0,2,1,5
"E00033690",356,70,27,43,11,196,35,161,78,73,0,5,0,1
"E00033691",216,97,39,58,0,73,7,66,40,40,0,0,0,6
"E00033692",296,148,63,85,0,0,0,0,147,138,0,9,0,1
"E00033694",235,7,0,7,0,226,18,208,1,1,0,0,0,1
"E00033695",304,106,37,69,0,141,62,79,52,50,0,0,2,5
"E00033696",426,182,76,106,0,172,59,113,65,58,0,1,6,7
"E00033697",341,202,72,130,0,93,26,67,39,35,0,4,0,7
"E00033698",410,229,86,143,0,107,25,82,70,70,0,0,0,4
"E00033699",323,224,83,141,0,6,0,6,84,82,0,2,0,9
"E00033700",209,163,48,115,0,8,0,8,37,33,0,4,0,1
"E00033701",363,320,67,253,0,8,0,8,35,33,0,2,0,0
"E00033702",161,59,20,39,0,84,13,71,15,14,0,0,1,3
"E00033703",276,78,41,37,0,166,24,142,23,20,0,0,3,9
"E00033704",393,370,45,325,0,5,0,5,18,16,0,2,0,0
"E00033705",366,342,60,282,0,2,0,2,22,16,3,3,0,0
"E00033706",264,117,58,59,0,99,37,62,48,45,0,2,1,0
"E00033707",241,160,48,112,0,0,0,0,81,72,0,9,0,0
"E00033708",194,87,46,41,0,89,26,63,17,15,0,0,2,1
"E00033709",202,119,43,76,0,57,9,48,26,26,0,0,0,0
"E00033710",307,184,65,119,0,36,6,30,86,85,0,1,0,1
"E00033711",124,40,24,16,0,66,31,35,16,16,0,0,0,2
"E00033712",360,286,110,176,0,46,11,35,24,22,0,2,0,4
"E00033713",271,216,62,154,0,0,0,0,54,53,0,1,0,1
"E00033715",362,227,47,180,0,33,3,30,101,101,0,0,0,1
"E00033716",204,84,32,52,0,103,15,88,14,11,0,2,1,3
"E00033717",239,160,12,148,0,37,6,31,39,36,0,1,2,3
"E00033718",334,278,27,251,20,21,5,16,15,13,0,2,0,0
"E00033719",347,284,33,251,0,35,4,31,28,28,0,0,0,0
"E00033720",324,287,118,169,2,3,0,3,31,23,4,4,0,1
"E00033721",312,290,45,245,0,3,0,3,14,10,4,0,0,5
"E00033722",224,193,86,107,0,3,2,1,28,27,1,0,0,0
"E00033723",372,327,108,219,0,9,0,9,35,30,2,3,0,1
"E00033724",321,154,48,106,0,125,19,106,37,34,3,0,0,5
"E00033725",329,128,56,72,0,128,35,93,71,16,45,1,9,2
"E00033726",230,172,72,100,2,0,0,0,54,53,0,1,0,2
"E00033727",305,135,52,83,0,114,23,91,54,50,0,4,0,2
"E00033728",442,418,72,346,0,0,0,0,22,20,0,2,0,2
"E00033729",231,180,53,127,0,2,0,2,49,47,0,2,0,0
"E00033730",301,216,70,146,1,38,12,26,46,46,0,0,0,0
"E00033731",164,116,42,74,0,1,0,1,47,33,0,14,0,0
"E00033732",276,181,64,117,0,69,23,46,26,26,0,0,0,0
"E00033733",237,165,55,110,0,17,4,13,54,52,0,0,2,1
"E00033734",230,124,29,95,0,34,3,31,72,68,0,3,1,0
"E00033735",111,7,5,2,0,98,3,95,5,5,0,0,0,1
"E00033736",249,130,53,77,0,41,4,37,78,77,0,1,0,0
"E00033737",386,289,92,197,0,20,0,20,66,64,0,2,0,11
"E00033738",188,47,25,22,0,92,5,87,45,44,0,1,0,4
"E00033739",252,123,27,96,0,105,22,83,23,23,0,0,0,1
"E00033740",317,257,131,126,1,3,0,3,52,52,0,0,0,4
"E00033741",281,186,63,123,0,13,4,9,80,78,0,2,0,2
"E00033742",290,175,61,114,0,5,0,5,110,102,0,8,0,0
"E00033743",270,197,63,134,0,0,0,0,71,70,0,1,0,2
"E00033744",356,208,66,142,0,105,43,62,41,36,0,5,0,2
"E00033745",199,63,11,52,0,109,24,85,22,17,0,3,2,5
"E00033746",291,112,41,71,0,157,49,108,19,19,0,0,0,3
"E00033747",364,143,39,104,0,152,67,85,61,52,0,4,5,8
"E00033748",264,130,62,68,2,106,30,76,19,19,0,0,0,7
"E00033749",275,159,33,126,2,101,39,62,13,12,0,0,1,0
"E00033750",353,304,41,263,10,6,2,4,33,28,5,0,0,0
"E00033752",420,229,53,176,8,42,15,27,139,136,0,3,0,2
"E00033753",251,212,51,161,3,1,0,1,35,31,1,0,3,0
"E00033754",307,236,52,184,0,36,0,36,34,32,0,2,0,1
"E00033755",319,278,50,228,0,3,0,3,37,32,0,5,0,1
"E00033756",319,212,6,206,6,10,0,10,87,77,0,7,3,4
"E00033758",251,135,53,82,0,95,29,66,14,10,0,4,0,7
"E00033759",202,97,37,60,0,72,21,51,31,26,0,5,0,2
"E00033762",306,242,50,192,0,8,0,8,56,54,0,2,0,0
"E00033763",331,277,24,253,3,7,0,7,44,40,0,2,2,0
"E00033764",384,340,55,285,2,7,0,7,35,33,0,2,0,0
"E00033765",312,243,70,173,18,10,0,10,34,32,0,2,0,7
"E00033766",388,344,64,280,7,0,0,0,29,22,0,7,0,8
"E00033767",282,240,29,211,0,7,0,7,35,35,0,0,0,0
"E00033768",275,234,64,170,20,1,0,1,20,20,0,0,0,0
"E00033769",207,78,26,52,10,91,8,83,23,23,0,0,0,5
"E00033770",420,410,63,347,3,0,0,0,7,7,0,0,0,0
"E00033771",366,314,66,248,0,0,0,0,52,45,0,7,0,0
"E00033773",279,236,95,141,0,13,0,13,29,25,0,4,0,1
"E00033774",290,256,68,188,0,4,0,4,30,24,5,0,1,0
"E00033775",455,159,33,126,0,234,65,169,60,60,0,0,0,2
"E00033776",293,119,54,65,0,122,6,116,52,46,0,6,0,0
"E00033777",271,224,63,161,2,7,0,7,38,38,0,0,0,0
"E00033778",340,281,32,249,18,3,3,0,37,33,0,0,4,1
"E00033779",284,58,15,43,0,164,43,121,58,58,0,0,0,4
"E00033780",253,231,77,154,0,2,2,0,19,15,0,2,2,1
"E00033781",343,185,77,108,2,82,20,62,73,69,0,4,0,1
"E00033782",299,240,82,158,0,21,4,17,37,37,0,0,0,1
"E00033783",323,228,40,188,1,76,25,51,13,10,0,3,0,5
"E00033784",482,264,96,168,0,106,26,80,110,106,0,4,0,2
"E00033785",298,217,74,143,0,32,7,25,47,40,0,3,4,2
"E00033786",451,410,57,353,0,4,0,4,37,30,0,7,0,0
"E00033787",349,309,85,224,0,6,4,2,32,29,0,3,0,2
"E00033788",318,276,60,216,0,2,2,0,38,34,0,4,0,2
"E00033789",295,268,42,226,3,0,0,0,23,23,0,0,0,1
"E00033790",303,271,39,232,1,12,0,12,19,17,0,2,0,0
"E00033791",363,82,30,52,0,246,45,201,35,35,0,0,0,0
"E00033792",203,141,15,126,20,7,0,7,35,35,0,0,0,0
"E00033793",327,83,31,52,0,223,51,172,21,21,0,0,0,0
"E00033794",287,70,33,37,6,184,41,143,27,26,0,0,1,0
"E00033795",283,157,33,124,4,82,18,64,36,36,0,0,0,4
"E00033796",213,92,26,66,0,106,33,73,14,9,0,5,0,1
"E00033797",236,94,42,52,0,117,39,78,18,16,0,0,2,7
"E00033798",362,325,112,213,0,9,0,9,25,24,0,1,0,3
"E00033799",300,160,55,105,0,128,49,79,8,7,0,1,0,4
"E00033800",201,163,16,147,0,10,2,8,28,23,5,0,0,0
"E00033801",267,103,42,61,0,137,47,90,15,15,0,0,0,12
"E00033802",189,74,33,41,4,94,47,47,16,16,0,0,0,1
"E00033803",267,124,33,91,0,113,36,77,25,25,0,0,0,5
"E00033804",291,110,43,67,0,131,32,99,45,45,0,0,0,5
"E00033805",177,34,19,15,0,126,46,80,17,17,0,0,0,0
"E00033806",190,26,11,15,13,72,0,72,75,70,4,0,1,4
"E00033807",441,39,8,31,19,315,20,295,65,64,0,0,1,3
"E00033808",246,46,29,17,0,153,91,62,37,37,0,0,0,10
"E00033810",264,30,24,6,0,201,17,184,26,26,0,0,0,7
"E00033811",581,110,63,47,0,391,117,274,67,63,0,0,4,13
"E00033812",391,37,7,30,0,308,62,246,37,33,0,0,4,9
"E00033813",534,116,61,55,0,322,85,237,73,65,0,5,3,23
"E00033814",353,12,3,9,0,312,32,280,24,24,0,0,0,5
"E00033815",311,91,43,48,2,175,28,147,38,35,0,0,3,5
"E00033816",313,118,68,50,6,132,14,118,52,48,0,2,2,5
"E00033818",321,34,10,24,3,255,97,158,16,15,0,0,1,13
"E00033819",235,11,4,7,3,137,9,128,83,81,0,0,2,1
"E00033820",251,15,5,10,0,202,15,187,27,24,0,3,0,7
"E00033821",161,20,14,6,1,73,1,72,63,56,0,6,1,4
"E00033822",429,47,24,23,2,316,38,278,56,53,0,0,3,8
"E00033823",167,70,45,25,0,41,2,39,56,39,0,17,0,0
"E00033824",483,76,42,34,0,334,8,326,53,44,0,9,0,20
"E00033825",305,58,36,22,0,174,8,166,66,59,0,1,6,7
"E00033826",275,65,29,36,2,26,0,26,182,168,0,13,1,0
"E00033827",224,54,35,19,7,65,13,52,98,86,3,8,1,0
"E00033828",345,62,20,42,0,166,8,158,105,94,0,6,5,12
"E00033829",207,14,9,5,8,93,2,91,89,87,0,0,2,3
"E00033832",209,67,42,25,0,31,0,31,107,103,0,2,2,4
"E00033833",298,32,7,25,3,104,6,98,147,135,2,10,0,12
"E00033836",118,18,5,13,0,64,4,60,36,36,0,0,0,0
"E00033837",287,108,51,57,4,151,52,99,16,13,0,1,2,8
"E00033838",259,52,28,24,0,176,26,150,19,19,0,0,0,12
"E00033839",519,185,78,107,27,246,67,179,49,48,0,0,1,12
"E00033840",334,37,7,30,7,164,12,152,126,126,0,0,0,0
"E00033841",286,62,23,39,0,212,15,197,10,8,0,0,2,2
"E00033842",368,25,15,10,2,209,51,158,126,118,0,2,6,6
"E00033843",371,36,13,23,11,268,80,188,38,17,0,2,19,18
"E00033844",348,37,15,22,2,267,74,193,33,33,0,0,0,9
"E00033845",213,17,8,9,1,61,6,55,131,131,0,0,0,3
"E00033846",411,18,3,15,2,252,22,230,133,133,0,0,0,6
"E00033847",246,29,18,11,2,167,31,136,41,36,0,0,5,7
"E00033848",383,360,121,239,2,6,0,6,14,10,4,0,0,1
"E00033849",347,299,116,183,0,0,0,0,46,44,0,2,0,2
"E00033850",378,354,173,181,2,0,0,0,22,19,0,1,2,0
"E00033851",291,205,90,115,0,8,1,7,74,65,0,8,1,4
"E00033852",260,171,70,101,0,5,0,5,80,80,0,0,0,4
"E00033853",276,202,78,124,0,10,0,10,61,58,3,0,0,3
"E00033854",373,335,155,180,0,12,1,11,26,26,0,0,0,0
"E00033855",175,115,72,43,0,30,7,23,24,19,0,5,0,6
"E00033856",246,24,5,19,8,180,23,157,26,24,0,0,2,8
"E00033857",248,213,97,116,0,10,2,8,25,20,0,5,0,0
"E00033859",246,190,96,94,0,0,0,0,56,56,0,0,0,0
"E00033861",296,179,64,115,10,42,6,36,64,56,0,8,0,1
"E00033862",294,222,96,126,0,4,0,4,60,60,0,0,0,8
"E00033863",310,305,90,215,0,1,1,0,4,1,0,3,0,0
"E00033864",279,244,100,144,0,14,2,12,21,14,0,7,0,0
"E00033865",368,338,112,226,0,0,0,0,30,30,0,0,0,0
"E00033866",310,277,130,147,0,24,2,22,9,9,0,0,0,0
"E00033867",299,281,109,172,0,11,0,11,3,3,0,0,0,4
"E00033868",333,320,105,215,0,0,0,0,11,11,0,0,0,2
"E00033869",315,300,149,151,0,0,0,0,15,11,0,4,0,0
"E00033870",257,29,18,11,4,203,75,128,16,13,0,0,3,5
"E00033871",298,264,94,170,0,5,0,5,29,29,0,0,0,0
"E00033872",330,312,118,194,0,3,0,3,13,13,0,0,0,2
"E00033873",316,201,74,127,0,62,6,56,42,35,4,0,3,11
"E00033874",329,304,155,149,0,0,0,0,23,23,0,0,0,2
"E00033875",318,314,117,197,0,3,0,3,1,1,0,0,0,0
"E00033876",289,268,119,149,0,3,3,0,17,17,0,0,0,1
"E00033877",351,334,137,197,0,10,3,7,7,7,0,0,0,0
"E00033878",287,268,126,142,0,3,0,3,16,16,0,0,0,0
