"GeographyCode","KS101EW0001","KS101EW0002","KS101EW0003","KS101EW0004","KS101EW0005","KS101EW0006","KS101EW0007","KS101EW0008","KS101EW0009","KS101EW0010","KS101EW0011","KS101EW0012"
"E00033320",292,149,143,292,0,1,5.07,57.59368836,51.02739726,48.97260274,100,0
"E00033322",301,145,156,301,0,2,20.47,14.70444553,48.17275748,51.82724252,100,0
"E00033323",297,149,148,297,0,13,5.83,50.94339623,50.16835017,49.83164983,100,0
"E00033324",304,153,151,304,0,4,4.75,64,50.32894737,49.67105263,100,0
"E00033326",293,129,164,293,0,8,4.85,60.41237113,44.02730375,55.97269625,100,0
"E00033327",295,136,159,295,0,0,4.19,70.40572792,46.10169492,53.89830508,100,0
"E00033328",264,131,133,264,0,1,4.56,57.89473684,49.62121212,50.37878788,100,0
"E00033329",316,153,163,316,0,3,11.59,27.26488352,48.41772152,51.58227848,100,0
"E00033330",320,150,170,320,0,1,10.21,31.34182174,46.875,53.125,100,0
"E00033331",328,161,167,328,0,4,6.3,52.06349206,49.08536585,50.91463415,100,0
"E00033332",314,158,156,314,0,5,5.43,57.82688766,50.31847134,49.68152866,100,0
"E00033333",341,160,181,341,0,3,4.91,69.45010183,46.92082111,53.07917889,100,0
"E00033334",294,137,157,294,0,3,4.31,68.21345708,46.59863946,53.40136054,100,0
"E00033335",255,118,137,252,3,5,4.18,61.00478469,46.2745098,53.7254902,98.82352941,1.176470588
"E00033336",328,155,173,328,0,1,6.17,53.16045381,47.25609756,52.74390244,100,0
"E00033337",200,98,102,200,0,3,2.97,67.34006734,49,51,100,0
"E00033338",274,141,133,274,0,10,8.91,30.75196409,51.45985401,48.54014599,100,0
"E00033339",353,173,180,353,0,4,22.82,15.46888694,49.00849858,50.99150142,100,0
"E00033340",305,151,154,305,0,4,4.46,68.38565022,49.50819672,50.49180328,100,0
"E00033341",309,158,151,309,0,7,4.68,66.02564103,51.13268608,48.86731392,100,0
"E00033342",324,157,167,324,0,8,6.49,49.9229584,48.45679012,51.54320988,100,0
"E00033343",265,131,134,264,1,9,4.75,55.78947368,49.43396226,50.56603774,99.62264151,0.377358491
"E00033344",332,143,189,332,0,6,3.7,89.72972973,43.07228916,56.92771084,100,0
"E00033345",396,190,206,384,12,6,8.28,47.82608696,47.97979798,52.02020202,96.96969697,3.03030303
"E00033346",289,129,160,289,0,5,4.23,68.321513,44.6366782,55.3633218,100,0
"E00033347",315,142,173,315,0,4,3.5,90,45.07936508,54.92063492,100,0
"E00033348",291,145,146,289,2,3,42.85,6.791131855,49.82817869,50.17182131,99.31271478,0.687285223
"E00033349",267,153,114,267,0,0,13.64,19.57478006,57.30337079,42.69662921,100,0
"E00033350",322,158,164,322,0,5,4.32,74.53703704,49.06832298,50.93167702,100,0
"E00033351",300,133,167,300,0,0,8.27,36.27569528,44.33333333,55.66666667,100,0
"E00033352",255,121,134,255,0,3,2.91,87.62886598,47.45098039,52.54901961,100,0
"E00033353",254,121,133,254,0,2,4.31,58.93271462,47.63779528,52.36220472,100,0
"E00033354",214,126,88,214,0,0,2.37,90.29535865,58.87850467,41.12149533,100,0
"E00033355",277,130,147,275,2,4,9.19,30.14145811,46.93140794,53.06859206,99.27797834,0.722021661
"E00033356",350,175,175,345,5,3,6.43,54.43234837,50,50,98.57142857,1.428571429
"E00033357",266,110,156,266,0,0,7.89,33.71356147,41.35338346,58.64661654,100,0
"E00033358",221,102,119,221,0,2,4.29,51.51515152,46.15384615,53.84615385,100,0
"E00033359",324,152,172,324,0,6,4.81,67.35966736,46.91358025,53.08641975,100,0
"E00033360",354,170,184,354,0,1,6.51,54.37788018,48.02259887,51.97740113,100,0
"E00033361",429,198,231,429,0,6,5.65,75.92920354,46.15384615,53.84615385,100,0
"E00033362",272,126,146,272,0,1,4.35,62.52873563,46.32352941,53.67647059,100,0
"E00033363",196,95,101,196,0,0,3.44,56.97674419,48.46938776,51.53061224,100,0
"E00033364",362,180,182,362,0,1,6.37,56.8288854,49.72375691,50.27624309,100,0
"E00033365",448,220,228,448,0,5,8.61,52.03252033,49.10714286,50.89285714,100,0
"E00033366",284,140,144,284,0,4,3.53,80.45325779,49.29577465,50.70422535,100,0
"E00033367",336,172,164,336,0,5,3.98,84.42211055,51.19047619,48.80952381,100,0
"E00033368",269,131,138,269,0,4,3,89.66666667,48.69888476,51.30111524,100,0
"E00033369",373,174,199,373,0,11,4,93.25,46.64879357,53.35120643,100,0
"E00033370",272,118,154,272,0,5,2.94,92.5170068,43.38235294,56.61764706,100,0
"E00033371",308,137,171,308,0,5,4.47,68.90380313,44.48051948,55.51948052,100,0
"E00033372",291,150,141,291,0,0,6.33,45.97156398,51.54639175,48.45360825,100,0
"E00033373",474,250,224,474,0,8,8.3,57.10843373,52.74261603,47.25738397,100,0
"E00033374",275,132,143,275,0,2,2.8,98.21428571,48,52,100,0
"E00033375",375,189,186,347,28,7,9.88,37.95546559,50.4,49.6,92.53333333,7.466666667
"E00033376",281,120,161,281,0,6,6.17,45.54294976,42.70462633,57.29537367,100,0
"E00033377",306,143,163,306,0,8,5.23,58.50860421,46.73202614,53.26797386,100,0
"E00033378",334,156,178,334,0,10,6.31,52.9318542,46.70658683,53.29341317,100,0
"E00033379",273,123,150,273,0,3,1.61,169.5652174,45.05494505,54.94505495,100,0
"E00033380",246,113,133,246,0,2,2.95,83.38983051,45.93495935,54.06504065,100,0
"E00033381",208,82,126,208,0,3,3.81,54.59317585,39.42307692,60.57692308,100,0
"E00033382",332,172,160,332,0,5,4.43,74.94356659,51.80722892,48.19277108,100,0
"E00033383",281,130,151,281,0,1,2.24,125.4464286,46.2633452,53.7366548,100,0
"E00033384",356,160,196,356,0,1,5.41,65.80406654,44.94382022,55.05617978,100,0
"E00033385",317,161,156,317,0,5,4.26,74.41314554,50.78864353,49.21135647,100,0
"E00033386",352,176,176,352,0,1,5.01,70.25948104,50,50,100,0
"E00033387",219,116,103,214,5,1,4.17,52.51798561,52.96803653,47.03196347,97.71689498,2.283105023
"E00033388",288,136,152,288,0,0,4.71,61.14649682,47.22222222,52.77777778,100,0
"E00033389",293,138,155,278,15,0,5.97,49.07872697,47.09897611,52.90102389,94.88054608,5.119453925
"E00033391",346,176,170,346,0,2,6.22,55.62700965,50.86705202,49.13294798,100,0
"E00033392",285,161,124,285,0,2,3.9,73.07692308,56.49122807,43.50877193,100,0
"E00033394",284,147,137,284,0,0,6.68,42.51497006,51.76056338,48.23943662,100,0
"E00033395",335,165,170,287,48,4,16.35,20.48929664,49.25373134,50.74626866,85.67164179,14.32835821
"E00033396",291,140,151,285,6,3,10.69,27.22170253,48.10996564,51.89003436,97.93814433,2.06185567
"E00033397",323,161,162,323,0,4,5.88,54.93197279,49.84520124,50.15479876,100,0
"E00033399",330,152,178,330,0,1,3.57,92.43697479,46.06060606,53.93939394,100,0
"E00033400",299,141,158,299,0,7,4.45,67.19101124,47.15719064,52.84280936,100,0
"E00033401",275,134,141,275,0,5,3.83,71.80156658,48.72727273,51.27272727,100,0
"E00033402",346,163,183,346,0,6,13.56,25.51622419,47.10982659,52.89017341,100,0
"E00033403",348,159,189,348,0,6,8.4,41.42857143,45.68965517,54.31034483,100,0
"E00033404",332,182,150,329,3,2,6.13,54.15986949,54.81927711,45.18072289,99.09638554,0.903614458
"E00033405",305,150,155,305,0,2,4.03,75.68238213,49.18032787,50.81967213,100,0
"E00033406",321,163,158,321,0,12,5.32,60.33834586,50.7788162,49.2211838,100,0
"E00033407",328,179,149,328,0,5,3.28,100,54.57317073,45.42682927,100,0
"E00033408",327,166,161,327,0,0,2.04,160.2941176,50.76452599,49.23547401,100,0
"E00033409",314,135,179,314,0,6,7.65,41.04575163,42.99363057,57.00636943,100,0
"E00033410",289,151,138,289,0,2,1.65,175.1515152,52.24913495,47.75086505,100,0
"E00033411",330,155,175,330,0,17,7.52,43.88297872,46.96969697,53.03030303,100,0
"E00033412",347,183,164,345,2,0,2.05,169.2682927,52.73775216,47.26224784,99.42363112,0.576368876
"E00033413",242,126,116,242,0,4,5.74,42.16027875,52.0661157,47.9338843,100,0
"E00033414",330,156,174,330,0,4,2.5,132,47.27272727,52.72727273,100,0
"E00033415",274,144,130,274,0,12,9.11,30.07683864,52.55474453,47.44525547,100,0
"E00033416",359,178,181,359,0,1,2.18,164.6788991,49.5821727,50.4178273,100,0
"E00033417",339,169,170,339,0,3,2.45,138.3673469,49.85250737,50.14749263,100,0
"E00033418",429,213,216,424,5,8,11.71,36.6353544,49.65034965,50.34965035,98.83449883,1.165501166
"E00033419",332,141,191,308,24,12,10.66,31.14446529,42.46987952,57.53012048,92.77108434,7.228915663
"E00033420",388,187,201,388,0,1,4.55,85.27472527,48.19587629,51.80412371,100,0
"E00033421",309,146,163,309,0,9,4.65,66.4516129,47.24919094,52.75080906,100,0
"E00033422",467,229,238,467,0,12,9.02,51.77383592,49.03640257,50.96359743,100,0
"E00033423",315,146,169,315,0,3,2.69,117.1003717,46.34920635,53.65079365,100,0
"E00033424",304,133,171,304,0,0,3.21,94.70404984,43.75,56.25,100,0
"E00033425",245,117,128,245,0,2,1.4,175,47.75510204,52.24489796,100,0
"E00033426",302,150,152,302,0,12,4.79,63.0480167,49.66887417,50.33112583,100,0
"E00033427",240,116,124,240,0,1,7.53,31.87250996,48.33333333,51.66666667,100,0
"E00033428",309,144,165,309,0,0,3.82,80.89005236,46.60194175,53.39805825,100,0
"E00033432",321,146,175,321,0,0,5.93,54.13153457,45.48286604,54.51713396,100,0
"E00033435",289,135,154,289,0,1,5.94,48.65319865,46.71280277,53.28719723,100,0
"E00033436",275,135,140,275,0,0,4.9,56.12244898,49.09090909,50.90909091,100,0
"E00033437",266,125,141,266,0,0,3.85,69.09090909,46.9924812,53.0075188,100,0
"E00033438",307,148,159,307,0,1,4.04,75.99009901,48.20846906,51.79153094,100,0
"E00033439",358,163,195,358,0,0,21.32,16.79174484,45.53072626,54.46927374,100,0
"E00033440",348,163,185,348,0,4,3.52,98.86363636,46.83908046,53.16091954,100,0
"E00033441",301,137,164,301,0,0,4.02,74.87562189,45.51495017,54.48504983,100,0
"E00033442",336,155,181,336,0,1,5.36,62.68656716,46.13095238,53.86904762,100,0
"E00033443",158,77,81,158,0,3,10.37,15.23625844,48.73417722,51.26582278,100,0
"E00033444",254,121,133,254,0,6,4.99,50.90180361,47.63779528,52.36220472,100,0
"E00033445",257,118,139,257,0,4,3.32,77.40963855,45.91439689,54.08560311,100,0
"E00033446",277,128,149,277,0,4,7,39.57142857,46.20938628,53.79061372,100,0
"E00033447",159,72,87,159,0,1,3.03,52.47524752,45.28301887,54.71698113,100,0
"E00033448",308,147,161,308,0,0,7.18,42.89693593,47.72727273,52.27272727,100,0
"E00033449",297,142,155,297,0,2,6,49.5,47.81144781,52.18855219,100,0
"E00033450",301,142,159,301,0,1,5.16,58.33333333,47.17607973,52.82392027,100,0
"E00033451",231,111,120,231,0,3,4.05,57.03703704,48.05194805,51.94805195,100,0
"E00033452",229,111,118,229,0,4,5.82,39.34707904,48.47161572,51.52838428,100,0
"E00033453",148,82,66,148,0,0,2.26,65.48672566,55.40540541,44.59459459,100,0
"E00033454",489,231,258,489,0,1,9.81,49.8470948,47.2392638,52.7607362,100,0
"E00033455",231,110,121,231,0,1,3.92,58.92857143,47.61904762,52.38095238,100,0
"E00033456",336,175,161,336,0,0,6.22,54.0192926,52.08333333,47.91666667,100,0
"E00033457",214,94,120,214,0,0,2.75,77.81818182,43.92523364,56.07476636,100,0
"E00033458",227,103,124,227,0,0,2.36,96.18644068,45.37444934,54.62555066,100,0
"E00033459",268,126,142,268,0,3,4.25,63.05882353,47.01492537,52.98507463,100,0
"E00033460",200,89,111,200,0,3,5,40,44.5,55.5,100,0
"E00033462",217,88,129,217,0,0,7.47,29.04953146,40.55299539,59.44700461,100,0
"E00033463",228,110,118,218,10,0,8.33,27.37094838,48.24561404,51.75438596,95.61403509,4.385964912
"E00033464",284,132,152,284,0,0,9.76,29.09836066,46.47887324,53.52112676,100,0
"E00033466",278,135,143,278,0,2,4.01,69.32668329,48.56115108,51.43884892,100,0
"E00033468",286,118,168,286,0,1,4.33,66.05080831,41.25874126,58.74125874,100,0
"E00033470",324,147,177,324,0,1,4.85,66.80412371,45.37037037,54.62962963,100,0
"E00033471",293,136,157,279,14,0,4.41,66.4399093,46.41638225,53.58361775,95.221843,4.778156997
"E00033472",249,110,139,249,0,0,3.15,79.04761905,44.17670683,55.82329317,100,0
"E00033473",272,126,146,272,0,0,5.16,52.71317829,46.32352941,53.67647059,100,0
"E00033474",229,110,119,229,0,0,1.57,145.8598726,48.0349345,51.9650655,100,0
"E00033475",287,152,135,287,0,0,1.8,159.4444444,52.96167247,47.03832753,100,0
"E00033476",234,126,108,234,0,0,4.21,55.58194774,53.84615385,46.15384615,100,0
"E00033477",177,90,87,177,0,2,7.4,23.91891892,50.84745763,49.15254237,100,0
"E00033478",273,132,141,273,0,1,3.2,85.3125,48.35164835,51.64835165,100,0
"E00033479",390,189,201,390,0,2,5.35,72.89719626,48.46153846,51.53846154,100,0
"E00033480",281,138,143,279,2,2,9.28,30.28017241,49.11032028,50.88967972,99.28825623,0.711743772
"E00033481",399,174,225,399,0,0,3.76,106.1170213,43.60902256,56.39097744,100,0
"E00033482",282,132,150,282,0,2,41.49,6.79681851,46.80851064,53.19148936,100,0
"E00033483",338,159,179,336,2,2,7.76,43.55670103,47.04142012,52.95857988,99.40828402,0.591715976
"E00033484",292,139,153,292,0,3,2.67,109.3632959,47.60273973,52.39726027,100,0
"E00033485",318,143,175,318,0,3,6.27,50.71770335,44.96855346,55.03144654,100,0
"E00033486",348,154,194,348,0,1,2.21,157.4660633,44.25287356,55.74712644,100,0
"E00033487",239,133,106,239,0,0,5.15,46.40776699,55.64853556,44.35146444,100,0
"E00033488",235,110,125,235,0,1,1.22,192.6229508,46.80851064,53.19148936,100,0
"E00033489",312,138,174,312,0,1,5.55,56.21621622,44.23076923,55.76923077,100,0
"E00033490",268,130,138,268,0,0,3.37,79.52522255,48.50746269,51.49253731,100,0
"E00033491",224,121,103,224,0,0,1.34,167.1641791,54.01785714,45.98214286,100,0
"E00033492",330,166,164,330,0,3,2.92,113.0136986,50.3030303,49.6969697,100,0
"E00033493",289,144,145,289,0,1,1.85,156.2162162,49.82698962,50.17301038,100,0
"E00033494",254,121,133,254,0,0,3.81,66.66666667,47.63779528,52.36220472,100,0
"E00033495",335,147,188,335,0,1,8.04,41.66666667,43.88059701,56.11940299,100,0
"E00033496",299,141,158,299,0,3,1.63,183.4355828,47.15719064,52.84280936,100,0
"E00033497",222,97,125,222,0,2,4.8,46.25,43.69369369,56.30630631,100,0
"E00033498",112,77,35,112,0,0,1.65,67.87878788,68.75,31.25,100,0
"E00033501",123,76,47,123,0,0,1.88,65.42553191,61.78861789,38.21138211,100,0
"E00033502",240,120,120,240,0,0,1.68,142.8571429,50,50,100,0
"E00033503",247,122,125,247,0,0,1.24,199.1935484,49.39271255,50.60728745,100,0
"E00033504",315,142,173,315,0,2,2.74,114.9635036,45.07936508,54.92063492,100,0
"E00033505",215,100,115,215,0,0,1.91,112.565445,46.51162791,53.48837209,100,0
"E00033506",305,151,154,303,2,1,3.82,79.84293194,49.50819672,50.49180328,99.3442623,0.655737705
"E00033507",247,134,113,247,0,1,3.69,66.93766938,54.25101215,45.74898785,100,0
"E00033508",228,107,121,228,0,0,3.82,59.68586387,46.92982456,53.07017544,100,0
"E00033509",287,134,153,287,0,0,1.54,186.3636364,46.68989547,53.31010453,100,0
"E00033510",290,121,169,290,0,1,1.92,151.0416667,41.72413793,58.27586207,100,0
"E00033511",232,112,120,232,0,0,2.18,106.4220183,48.27586207,51.72413793,100,0
"E00033512",209,109,100,209,0,0,1.97,106.0913706,52.15311005,47.84688995,100,0
"E00033513",293,137,156,293,0,1,2.74,106.9343066,46.75767918,53.24232082,100,0
"E00033514",234,104,130,234,0,0,9.99,23.42342342,44.44444444,55.55555556,100,0
"E00033515",281,128,153,281,0,0,1.5,187.3333333,45.55160142,54.44839858,100,0
"E00033516",251,121,130,251,0,0,3.49,71.91977077,48.20717131,51.79282869,100,0
"E00033517",298,152,146,298,0,1,7.85,37.96178344,51.00671141,48.99328859,100,0
"E00033518",254,126,128,254,0,0,2.68,94.7761194,49.60629921,50.39370079,100,0
"E00033519",329,145,184,329,0,1,3.44,95.63953488,44.07294833,55.92705167,100,0
"E00033520",186,91,95,186,0,1,1.1,169.0909091,48.92473118,51.07526882,100,0
"E00033521",246,122,124,246,0,0,2.62,93.89312977,49.59349593,50.40650407,100,0
"E00033522",285,157,128,285,0,0,1.57,181.5286624,55.0877193,44.9122807,100,0
"E00033523",341,149,192,341,0,0,2.2,155,43.69501466,56.30498534,100,0
"E00033524",416,191,225,416,0,1,6.07,68.53377265,45.91346154,54.08653846,100,0
"E00033525",331,170,161,331,0,1,4.69,70.57569296,51.35951662,48.64048338,100,0
"E00033526",269,123,146,269,0,1,2.42,111.1570248,45.72490706,54.27509294,100,0
"E00033527",384,171,213,384,0,2,7.61,50.45992116,44.53125,55.46875,100,0
"E00033528",256,123,133,256,0,5,3.3,77.57575758,48.046875,51.953125,100,0
"E00033530",448,227,221,448,0,8,7.9,56.70886076,50.66964286,49.33035714,100,0
"E00033531",359,174,185,359,0,5,17.95,20,48.46796657,51.53203343,100,0
"E00033532",392,187,205,392,0,5,91.64,4.277608031,47.70408163,52.29591837,100,0
"E00033533",235,113,122,235,0,3,3.07,76.54723127,48.08510638,51.91489362,100,0
"E00033534",218,106,112,218,0,1,4.74,45.99156118,48.62385321,51.37614679,100,0
"E00033535",305,144,161,305,0,1,6.97,43.758967,47.21311475,52.78688525,100,0
"E00033536",314,144,170,314,0,2,4.9,64.08163265,45.85987261,54.14012739,100,0
"E00033537",288,124,164,288,0,3,10.16,28.34645669,43.05555556,56.94444444,100,0
"E00033538",320,151,169,320,0,2,16.87,18.96858328,47.1875,52.8125,100,0
"E00033539",315,146,169,315,0,0,7.54,41.77718833,46.34920635,53.65079365,100,0
"E00033540",314,148,166,314,0,0,15.73,19.96185633,47.13375796,52.86624204,100,0
"E00033541",323,165,158,323,0,1,5.21,61.99616123,51.08359133,48.91640867,100,0
"E00033542",271,129,142,271,0,5,5.07,53.45167653,47.60147601,52.39852399,100,0
"E00033543",254,122,132,254,0,2,8.88,28.6036036,48.03149606,51.96850394,100,0
"E00033544",227,104,123,227,0,0,1.64,138.4146341,45.81497797,54.18502203,100,0
"E00033545",257,121,136,249,8,3,4.69,54.79744136,47.08171206,52.91828794,96.88715953,3.112840467
"E00033546",356,174,182,356,0,2,6.48,54.9382716,48.87640449,51.12359551,100,0
"E00033547",292,141,151,292,0,0,4.19,69.68973747,48.28767123,51.71232877,100,0
"E00033548",235,106,129,235,0,4,1.69,139.0532544,45.10638298,54.89361702,100,0
"E00033549",337,157,180,337,0,0,5.78,58.30449827,46.58753709,53.41246291,100,0
"E00033550",301,135,166,301,0,7,9.99,30.13013013,44.85049834,55.14950166,100,0
"E00033551",219,108,111,219,0,2,6.5,33.69230769,49.31506849,50.68493151,100,0
"E00033552",330,155,175,330,0,5,4.83,68.32298137,46.96969697,53.03030303,100,0
"E00033553",354,160,194,354,0,4,4.57,77.46170678,45.19774011,54.80225989,100,0
"E00033554",331,158,173,331,0,0,3.97,83.37531486,47.73413897,52.26586103,100,0
"E00033555",269,134,135,269,0,7,8.47,31.75914994,49.81412639,50.18587361,100,0
"E00033556",312,164,148,312,0,1,5.01,62.2754491,52.56410256,47.43589744,100,0
"E00033557",317,164,153,317,0,6,4.73,67.01902748,51.73501577,48.26498423,100,0
"E00033558",300,149,151,300,0,5,3.84,78.125,49.66666667,50.33333333,100,0
"E00033559",260,119,141,260,0,3,3.19,81.50470219,45.76923077,54.23076923,100,0
"E00033560",316,157,159,316,0,2,10.13,31.19447187,49.6835443,50.3164557,100,0
"E00033561",299,152,147,299,0,6,11.99,24.93744787,50.8361204,49.1638796,100,0
"E00033562",314,156,158,314,0,0,15.49,20.27114267,49.68152866,50.31847134,100,0
"E00033563",341,167,174,341,0,6,5.76,59.20138889,48.97360704,51.02639296,100,0
"E00033564",350,183,167,345,5,4,21.31,16.42421398,52.28571429,47.71428571,98.57142857,1.428571429
"E00033565",286,138,148,286,0,2,6.11,46.80851064,48.25174825,51.74825175,100,0
"E00033566",310,145,165,310,0,6,5.08,61.02362205,46.77419355,53.22580645,100,0
"E00033567",342,170,172,342,0,1,4.06,84.2364532,49.70760234,50.29239766,100,0
"E00033568",348,164,184,348,0,2,4.44,78.37837838,47.12643678,52.87356322,100,0
"E00033569",255,130,125,255,0,3,6.2,41.12903226,50.98039216,49.01960784,100,0
"E00033570",375,178,197,375,0,0,4.72,79.44915254,47.46666667,52.53333333,100,0
"E00033571",243,109,134,243,0,0,3.63,66.94214876,44.85596708,55.14403292,100,0
"E00033572",279,120,159,279,0,0,3.95,70.63291139,43.01075269,56.98924731,100,0
"E00033573",187,88,99,187,0,0,2.8,66.78571429,47.05882353,52.94117647,100,0
"E00033574",321,148,173,321,0,1,6.07,52.8830313,46.105919,53.894081,100,0
"E00033575",244,117,127,244,0,0,3.75,65.06666667,47.95081967,52.04918033,100,0
"E00033576",231,93,138,231,0,1,3.88,59.53608247,40.25974026,59.74025974,100,0
"E00033577",290,147,143,290,0,0,6.76,42.89940828,50.68965517,49.31034483,100,0
"E00033579",317,147,170,317,0,0,14.21,22.30823364,46.37223975,53.62776025,100,0
"E00033580",247,156,91,247,0,2,2.53,97.6284585,63.15789474,36.84210526,100,0
"E00033581",496,255,241,496,0,3,3.75,132.2666667,51.41129032,48.58870968,100,0
"E00033582",334,171,163,334,0,4,4.01,83.29177057,51.19760479,48.80239521,100,0
"E00033583",230,126,104,230,0,1,1.64,140.2439024,54.7826087,45.2173913,100,0
"E00033584",588,256,332,232,356,13,4.42,133.0316742,43.53741497,56.46258503,39.45578231,60.54421769
"E00033585",291,145,146,291,0,5,3.69,78.86178862,49.82817869,50.17182131,100,0
"E00033586",298,135,163,285,13,2,10.72,27.79850746,45.30201342,54.69798658,95.63758389,4.362416107
"E00033587",286,135,151,286,0,1,3.94,72.58883249,47.2027972,52.7972028,100,0
"E00033589",315,144,171,315,0,3,2.18,144.4954128,45.71428571,54.28571429,100,0
"E00033590",173,87,86,173,0,1,1.84,94.02173913,50.28901734,49.71098266,100,0
"E00033591",220,84,136,220,0,1,1.1,200,38.18181818,61.81818182,100,0
"E00033592",307,127,180,307,0,0,5.72,53.67132867,41.36807818,58.63192182,100,0
"E00033593",200,89,111,200,0,0,1.25,160,44.5,55.5,100,0
"E00033594",367,166,201,367,0,0,4.62,79.43722944,45.23160763,54.76839237,100,0
"E00033595",309,145,164,309,0,0,6.04,51.1589404,46.92556634,53.07443366,100,0
"E00033596",345,194,151,286,59,0,6.26,55.11182109,56.23188406,43.76811594,82.89855072,17.10144928
"E00033597",223,115,108,223,0,0,1.95,114.3589744,51.56950673,48.43049327,100,0
"E00033598",214,109,105,214,0,1,1.19,179.8319328,50.93457944,49.06542056,100,0
"E00033599",225,105,120,225,0,0,1.39,161.8705036,46.66666667,53.33333333,100,0
"E00033600",240,129,111,240,0,0,4.03,59.55334988,53.75,46.25,100,0
"E00033601",264,125,139,264,0,0,1.07,246.728972,47.34848485,52.65151515,100,0
"E00033602",273,136,137,273,0,0,1.71,159.6491228,49.81684982,50.18315018,100,0
"E00033603",302,147,155,302,0,1,5.31,56.87382298,48.67549669,51.32450331,100,0
"E00033604",244,110,134,244,0,0,1.11,219.8198198,45.08196721,54.91803279,100,0
"E00033605",286,130,156,286,0,0,1.56,183.3333333,45.45454545,54.54545455,100,0
"E00033606",252,128,124,252,0,1,1.96,128.5714286,50.79365079,49.20634921,100,0
"E00033607",214,96,118,214,0,0,2.21,96.83257919,44.85981308,55.14018692,100,0
"E00033608",330,146,184,330,0,0,3.55,92.95774648,44.24242424,55.75757576,100,0
"E00033611",302,145,157,302,0,3,1.53,197.3856209,48.01324503,51.98675497,100,0
"E00033613",255,106,149,255,0,4,2.07,123.1884058,41.56862745,58.43137255,100,0
"E00033614",338,162,176,338,0,1,1.65,204.8484848,47.92899408,52.07100592,100,0
"E00033616",366,179,187,366,0,4,21.61,16.93660342,48.90710383,51.09289617,100,0
"E00033618",362,176,186,362,0,4,6.11,59.24713584,48.61878453,51.38121547,100,0
"E00033620",309,149,160,309,0,2,4.59,67.32026144,48.22006472,51.77993528,100,0
"E00033621",270,127,143,270,0,0,4.99,54.10821643,47.03703704,52.96296296,100,0
"E00033623",364,200,164,364,0,2,9.5,38.31578947,54.94505495,45.05494505,100,0
"E00033624",280,125,155,280,0,0,4.52,61.94690265,44.64285714,55.35714286,100,0
"E00033625",323,153,170,323,0,1,5.71,56.56742557,47.36842105,52.63157895,100,0
"E00033626",438,201,237,438,0,1,5.14,85.21400778,45.89041096,54.10958904,100,0
"E00033627",356,179,177,356,0,0,3.5,101.7142857,50.28089888,49.71910112,100,0
"E00033628",312,126,186,312,0,2,4.12,75.72815534,40.38461538,59.61538462,100,0
"E00033629",438,199,239,438,0,1,5.76,76.04166667,45.43378995,54.56621005,100,0
"E00033630",237,116,121,237,0,0,3.35,70.74626866,48.94514768,51.05485232,100,0
"E00033631",227,119,108,227,0,4,3.76,60.37234043,52.42290749,47.57709251,100,0
"E00033632",334,139,195,334,0,0,4.72,70.76271186,41.61676647,58.38323353,100,0
"E00033633",240,110,130,240,0,2,5.03,47.71371769,45.83333333,54.16666667,100,0
"E00033634",362,155,207,362,0,0,7.08,51.1299435,42.81767956,57.18232044,100,0
"E00033635",270,134,136,270,0,0,6.17,43.76012966,49.62962963,50.37037037,100,0
"E00033636",417,188,229,417,0,0,5.33,78.23639775,45.08393285,54.91606715,100,0
"E00033637",483,219,264,483,0,4,5.99,80.63439065,45.34161491,54.65838509,100,0
"E00033639",302,137,165,302,0,0,4.77,63.31236897,45.36423841,54.63576159,100,0
"E00033640",304,142,162,304,0,0,3.99,76.19047619,46.71052632,53.28947368,100,0
"E00033641",303,143,160,303,0,3,5.97,50.75376884,47.19471947,52.80528053,100,0
"E00033642",366,174,192,366,0,7,5.56,65.82733813,47.54098361,52.45901639,100,0
"E00033643",229,101,128,229,0,0,6.32,36.23417722,44.10480349,55.89519651,100,0
"E00033644",228,81,147,228,0,2,3.62,62.98342541,35.52631579,64.47368421,100,0
"E00033645",251,108,143,251,0,1,2.55,98.43137255,43.02788845,56.97211155,100,0
"E00033646",105,47,58,105,0,0,5.19,20.23121387,44.76190476,55.23809524,100,0
"E00033647",306,134,172,257,49,0,3.39,90.26548673,43.79084967,56.20915033,83.9869281,16.0130719
"E00033648",259,129,130,259,0,0,3.06,84.64052288,49.80694981,50.19305019,100,0
"E00033649",311,147,164,311,0,0,2.87,108.3623693,47.26688103,52.73311897,100,0
"E00033650",297,134,163,297,0,1,4.49,66.14699332,45.11784512,54.88215488,100,0
"E00033651",141,57,84,141,0,0,3.52,40.05681818,40.42553191,59.57446809,100,0
"E00033652",281,126,155,281,0,2,3.41,82.40469208,44.83985765,55.16014235,100,0
"E00033653",329,155,174,278,51,0,3.63,90.63360882,47.11246201,52.88753799,84.49848024,15.50151976
"E00033654",212,107,105,212,0,0,2.39,88.70292887,50.47169811,49.52830189,100,0
"E00033655",433,200,233,433,0,0,5.59,77.45974955,46.18937644,53.81062356,100,0
"E00033656",220,100,120,220,0,0,2.3,95.65217391,45.45454545,54.54545455,100,0
"E00033657",210,91,119,210,0,2,1.85,113.5135135,43.33333333,56.66666667,100,0
"E00033658",309,134,175,309,0,3,4.03,76.67493797,43.36569579,56.63430421,100,0
"E00033659",392,189,203,392,0,2,5.11,76.71232877,48.21428571,51.78571429,100,0
"E00033660",303,140,163,303,0,0,9.25,32.75675676,46.20462046,53.79537954,100,0
