"GeographyCode","QS604EW0001","QS604EW0002","QS604EW0003","QS604EW0004","QS604EW0005","QS604EW0006","QS604EW0007"
"E00033747",136,45,12,33,91,83,8
"E00033748",112,35,12,23,77,72,5
"E00033749",130,31,6,25,99,90,9
"E00033750",200,45,10,35,155,129,26
"E00033752",177,40,9,31,137,118,19
"E00033753",138,40,11,29,98,90,8
"E00033754",155,45,9,36,110,97,13
"E00033755",173,54,15,39,119,104,15
"E00033756",176,49,5,44,127,113,14
"E00033758",108,27,7,20,81,73,8
"E00033759",55,19,2,17,36,32,4
"E00033762",156,46,4,42,110,88,22
"E00033763",185,56,8,48,129,113,16
"E00033764",221,68,16,52,153,130,23
"E00033765",144,40,14,26,104,87,17
"E00033766",210,71,18,53,139,121,18
"E00033767",152,37,12,25,115,97,18
"E00033768",155,46,21,25,109,94,15
"E00033769",55,10,4,6,45,44,1
"E00033770",244,69,23,46,175,153,22
"E00033771",204,57,8,49,147,119,28
"E00033773",130,39,9,30,91,83,8
"E00033774",159,42,10,32,117,98,19
"E00033775",165,52,11,41,113,98,15
"E00033776",90,32,9,23,58,51,7
"E00033777",130,32,7,25,98,78,20
"E00033778",193,53,13,40,140,122,18
"E00033779",91,37,9,28,54,52,2
"E00033780",131,40,15,25,91,81,10
"E00033781",140,40,8,32,100,89,11
"E00033782",145,37,13,24,108,94,14
"E00033783",149,37,8,29,112,96,16
"E00033784",184,56,14,42,128,110,18
"E00033785",156,45,11,34,111,102,9
"E00033786",255,58,13,45,197,164,33
"E00033787",198,65,16,49,133,114,19
"E00033788",170,42,13,29,128,112,16
"E00033789",160,43,11,32,117,101,16
"E00033790",160,50,15,35,110,91,19
"E00033791",113,44,8,36,69,66,3
"E00033792",117,36,5,31,81,69,12
"E00033793",104,42,9,33,62,55,7
"E00033794",85,35,5,30,50,44,6
"E00033795",131,38,9,29,93,83,10
"E00033796",85,30,5,25,55,48,7
"E00033797",88,26,5,21,62,51,11
"E00033798",190,66,23,43,124,95,29
"E00033799",103,41,8,33,62,58,4
"E00033800",109,30,3,27,79,67,12
"E00033801",76,30,5,25,46,39,7
"E00033802",68,20,2,18,48,47,1
"E00033803",111,45,13,32,66,61,5
"E00033804",86,31,8,23,55,49,6
"E00033805",50,21,2,19,29,28,1
"E00033806",109,23,7,16,86,74,12
"E00033807",159,63,27,36,96,85,11
"E00033808",45,26,6,20,19,13,6
"E00033810",74,30,8,22,44,30,14
"E00033811",109,50,15,35,59,44,15
"E00033812",100,41,10,31,59,54,5
"E00033813",143,57,20,37,86,72,14
"E00033814",78,41,5,36,37,33,4
"E00033815",103,40,14,26,63,53,10
"E00033816",104,40,10,30,64,54,10
"E00033818",48,22,6,16,26,24,2
"E00033819",91,29,10,19,62,56,6
"E00033820",78,32,10,22,46,34,12
"E00033821",54,21,5,16,33,27,6
"E00033822",105,39,10,29,66,60,6
"E00033823",40,13,4,9,27,20,7
"E00033824",121,52,17,35,69,62,7
"E00033825",93,33,8,25,60,52,8
"E00033826",189,51,17,34,138,113,25
"E00033827",121,49,22,27,72,62,10
"E00033828",103,39,11,28,64,52,12
"E00033829",110,32,11,21,78,69,9
"E00033832",137,29,10,19,108,89,19
"E00033833",154,50,16,34,104,83,21
"E00033836",62,12,4,8,50,41,9
"E00033837",107,38,10,28,69,63,6
"E00033838",74,28,8,20,46,40,6
"E00033839",173,55,19,36,118,103,15
"E00033840",131,29,10,19,102,78,24
"E00033841",87,30,4,26,57,47,10
"E00033842",110,46,21,25,64,50,14
"E00033843",71,35,4,31,36,32,4
"E00033844",58,25,7,18,33,33,0
"E00033845",104,28,12,16,76,58,18
"E00033846",158,60,25,35,98,86,12
"E00033847",71,35,12,23,36,34,2
"E00033848",206,59,24,35,147,129,18
"E00033849",176,56,18,38,120,100,20
"E00033850",198,51,21,30,147,120,27
"E00033851",134,43,21,22,91,80,11
"E00033852",119,38,12,26,81,68,13
"E00033853",140,37,14,23,103,80,23
"E00033854",156,44,11,33,112,103,9
"E00033855",75,25,8,17,50,43,7
"E00033856",58,18,7,11,40,35,5
"E00033857",127,37,5,32,90,76,14
"E00033859",126,34,9,25,92,70,22
"E00033861",168,50,19,31,118,103,15
"E00033862",151,42,15,27,109,97,12
"E00033863",157,42,15,27,115,100,15
"E00033864",130,41,7,34,89,74,15
"E00033865",185,52,19,33,133,121,12
"E00033866",161,47,10,37,114,90,24
"E00033867",153,38,10,28,115,95,20
"E00033868",172,57,14,43,115,98,17
"E00033869",169,44,20,24,125,103,22
"E00033870",65,24,11,13,41,33,8
"E00033871",144,44,10,34,100,88,12
"E00033872",171,36,12,24,135,122,13
"E00033873",145,42,12,30,103,88,15
"E00033874",163,53,19,34,110,92,18
"E00033875",150,48,11,37,102,86,16
"E00033876",135,38,11,27,97,86,11
"E00033877",183,55,18,37,128,114,14
"E00033878",142,36,11,25,106,89,17
"E00033879",159,40,13,27,119,104,15
"E00033880",226,61,16,45,165,143,22
"E00033881",169,45,10,35,124,107,17
"E00033882",130,40,11,29,90,82,8
"E00033883",139,37,11,26,102,88,14
"E00033884",155,45,13,32,110,93,17
"E00033885",258,52,14,38,206,174,32
"E00033886",140,50,13,37,90,74,16
"E00033887",188,53,16,37,135,124,11
"E00033888",175,47,15,32,128,115,13
"E00033889",150,43,14,29,107,81,26
"E00033890",78,19,7,12,59,43,16
"E00033891",124,29,10,19,95,83,12
"E00033892",46,10,3,7,36,31,5
"E00033893",115,45,13,32,70,64,6
"E00033894",154,42,12,30,112,102,10
"E00033895",128,36,15,21,92,75,17
"E00033896",164,46,19,27,118,91,27
"E00033897",145,41,17,24,104,76,28
"E00033898",149,60,14,46,89,78,11
"E00033899",87,24,4,20,63,57,6
"E00033900",75,30,5,25,45,38,7
"E00033901",126,51,19,32,75,63,12
"E00033902",105,53,12,41,52,45,7
"E00033903",82,26,10,16,56,47,9
"E00033904",93,38,13,25,55,52,3
"E00033905",49,17,5,12,32,28,4
"E00033906",67,33,20,13,34,33,1
"E00033907",130,37,10,27,93,81,12
"E00033908",128,41,9,32,87,77,10
"E00033909",112,43,16,27,69,61,8
"E00033910",140,60,18,42,80,65,15
"E00033911",117,40,16,24,77,66,11
"E00033913",110,17,2,15,93,78,15
"E00033914",125,45,10,35,80,63,17
"E00033915",86,31,9,22,55,45,10
"E00033917",123,39,8,31,84,73,11
"E00033918",76,26,7,19,50,43,7
"E00033919",70,24,9,15,46,42,4
"E00033920",79,27,7,20,52,47,5
"E00033921",138,52,6,46,86,80,6
"E00033922",172,59,15,44,113,102,11
"E00033923",79,23,4,19,56,48,8
"E00033924",138,50,8,42,88,79,9
"E00033925",77,22,7,15,55,45,10
"E00033926",114,35,8,27,79,73,6
"E00033927",149,67,16,51,82,74,8
"E00033928",84,27,4,23,57,47,10
"E00033930",97,41,8,33,56,48,8
"E00033931",114,41,11,30,73,71,2
"E00033932",123,54,24,30,69,64,5
"E00033933",99,45,12,33,54,50,4
"E00033934",115,32,11,21,83,75,8
"E00033935",103,32,8,24,71,62,9
"E00033936",92,29,8,21,63,54,9
"E00033937",67,24,4,20,43,41,2
"E00033938",111,44,8,36,67,59,8
"E00033939",97,33,11,22,64,59,5
"E00033940",108,42,9,33,66,60,6
"E00033941",114,32,9,23,82,77,5
"E00033942",122,36,7,29,86,69,17
"E00033943",125,32,8,24,93,82,11
"E00033944",116,47,21,26,69,63,6
"E00033945",89,16,4,12,73,66,7
"E00033946",139,48,11,37,91,85,6
"E00033947",102,44,10,34,58,54,4
"E00033948",118,33,8,25,85,80,5
"E00033949",77,30,7,23,47,44,3
"E00033950",130,32,9,23,98,86,12
"E00033951",118,42,12,30,76,68,8
"E00033952",194,59,6,53,135,116,19
"E00033953",138,56,18,38,82,74,8
"E00033954",63,22,2,20,41,39,2
"E00033955",121,47,12,35,74,64,10
"E00033956",28,12,5,7,16,14,2
"E00033957",126,34,8,26,92,80,12
"E00033958",113,54,9,45,59,53,6
"E00033959",100,36,5,31,64,57,7
"E00033960",126,48,10,38,78,68,10
"E00033961",115,33,5,28,82,69,13
"E00033962",111,40,9,31,71,67,4
"E00033963",121,41,8,33,80,72,8
"E00033964",69,32,4,28,37,31,6
"E00033965",83,19,2,17,64,53,11
"E00033966",104,31,4,27,73,63,10
"E00033967",89,34,5,29,55,50,5
"E00033968",46,14,8,6,32,26,6
"E00033969",114,30,5,25,84,73,11
"E00033970",88,33,5,28,55,44,11
"E00033971",54,21,6,15,33,30,3
"E00033972",96,35,8,27,61,45,16
"E00033973",64,32,0,32,32,29,3
"E00033974",91,25,4,21,66,55,11
"E00033975",114,30,7,23,84,73,11
"E00033976",96,26,4,22,70,62,8
"E00033977",36,13,2,11,23,21,2
"E00033978",58,14,2,12,44,38,6
"E00033979",21,9,2,7,12,11,1
"E00033980",76,30,10,20,46,42,4
"E00033981",23,12,1,11,11,11,0
"E00033982",35,14,2,12,21,18,3
"E00033983",103,37,9,28,66,61,5
"E00033984",112,30,6,24,82,72,10
"E00033985",86,26,5,21,60,55,5
"E00033986",124,38,11,27,86,79,7
"E00033987",129,44,6,38,85,73,12
"E00033988",106,34,5,29,72,62,10
"E00033989",99,27,10,17,72,61,11
"E00033990",159,39,13,26,120,109,11
"E00033991",139,43,14,29,96,87,9
"E00033992",88,42,11,31,46,42,4
"E00033993",158,49,9,40,109,102,7
"E00033994",165,53,13,40,112,105,7
"E00033995",124,33,13,20,91,87,4
"E00033996",133,32,7,25,101,86,15
"E00033997",150,51,9,42,99,86,13
"E00033998",103,44,11,33,59,51,8
"E00033999",81,26,11,15,55,49,6
"E00034000",102,45,15,30,57,52,5
"E00034001",144,39,9,30,105,95,10
"E00034002",67,22,4,18,45,42,3
"E00034003",57,30,9,21,27,25,2
"E00034004",71,31,11,20,40,36,4
"E00034005",123,30,9,21,93,80,13
"E00034006",114,36,6,30,78,67,11
"E00034007",71,18,4,14,53,48,5
"E00034008",140,37,8,29,103,94,9
"E00034009",65,9,2,7,56,53,3
"E00034010",80,28,15,13,52,48,4
"E00034011",193,47,10,37,146,129,17
"E00034012",120,38,8,30,82,76,6
"E00034013",107,25,7,18,82,73,9
"E00034014",87,41,9,32,46,43,3
"E00034015",87,35,9,26,52,45,7
"E00034016",79,27,9,18,52,50,2
"E00034017",159,54,18,36,105,94,11
"E00034019",117,38,3,35,79,69,10
"E00034020",156,49,12,37,107,90,17
"E00034021",143,53,14,39,90,79,11
"E00034022",159,37,7,30,122,109,13
"E00034023",84,22,3,19,62,44,18
"E00034024",129,37,3,34,92,84,8
"E00034025",107,45,8,37,62,59,3
"E00034026",129,37,7,30,92,80,12
"E00034027",95,27,7,20,68,64,4
"E00034028",150,45,12,33,105,96,9
"E00034029",161,37,4,33,124,109,15
"E00034030",108,25,7,18,83,75,8
"E00034031",105,25,7,18,80,70,10
"E00034032",164,55,16,39,109,97,12
"E00034033",129,38,12,26,91,83,8
"E00034034",153,51,10,41,102,91,11
"E00034035",138,47,14,33,91,82,9
"E00034036",157,54,15,39,103,94,9
"E00034037",156,44,11,33,112,105,7
"E00034038",173,61,11,50,112,98,14
"E00034039",128,34,1,33,94,86,8
"E00034040",133,38,4,34,95,88,7
"E00034041",141,54,14,40,87,77,10
"E00034042",147,52,12,40,95,83,12
"E00034043",127,37,10,27,90,85,5
"E00034044",145,44,5,39,101,88,13
"E00034045",132,48,11,37,84,74,10
"E00034046",110,43,11,32,67,56,11
"E00034047",117,31,6,25,86,80,6
"E00034048",123,47,12,35,76,65,11
"E00034049",131,30,4,26,101,92,9
"E00034050",159,39,8,31,120,109,11
"E00034051",107,20,4,16,87,79,8
"E00034052",134,39,7,32,95,85,10
"E00034053",154,46,15,31,108,92,16
"E00034054",145,39,9,30,106,98,8
"E00034055",158,51,16,35,107,98,9
"E00034056",97,43,11,32,54,43,11
"E00034057",94,24,3,21,70,64,6
"E00034058",106,27,5,22,79,73,6
"E00034059",166,51,15,36,115,104,11
"E00034061",175,57,18,39,118,110,8
"E00034062",168,75,27,48,93,87,6
"E00034063",177,103,53,50,74,67,7
"E00034064",150,100,58,42,50,43,7
"E00034065",133,37,15,22,96,85,11
"E00034066",106,39,13,26,67,62,5
"E00034067",161,55,21,34,106,97,9
"E00034068",120,39,19,20,81,71,10
"E00034069",187,97,48,49,90,81,9
"E00034070",136,57,21,36,79,69,10
"E00034071",174,60,19,41,114,98,16
"E00034072",94,38,16,22,56,47,9
"E00034073",131,65,26,39,66,57,9
"E00034074",159,53,22,31,106,97,9
"E00034075",95,23,4,19,72,68,4
"E00034076",119,56,20,36,63,54,9
"E00034077",102,31,8,23,71,65,6
"E00034078",103,47,14,33,56,51,5
"E00034079",123,55,10,45,68,59,9
"E00034080",127,41,14,27,86,77,9
"E00034081",151,44,19,25,107,91,16
"E00034082",79,16,6,10,63,55,8
"E00034083",111,39,22,17,72,62,10
"E00034084",103,50,21,29,53,44,9
"E00034085",108,51,25,26,57,52,5
"E00034086",42,14,5,9,28,26,2
"E00034087",91,45,24,21,46,39,7
"E00034088",113,44,10,34,69,58,11
"E00034089",118,44,24,20,74,67,7
"E00034090",124,54,24,30,70,65,5
"E00034091",87,48,23,25,39,32,7
"E00034092",119,45,21,24,74,69,5
"E00034093",139,75,32,43,64,57,7
"E00034094",183,84,40,44,99,85,14
"E00034095",101,33,12,21,68,62,6
"E00034096",126,61,34,27,65,58,7
"E00034097",138,65,33,32,73,65,8
"E00034098",141,51,28,23,90,77,13
"E00034099",128,57,34,23,71,59,12
"E00034100",169,51,19,32,118,106,12
"E00034101",138,37,8,29,101,86,15
"E00034102",109,31,8,23,78,66,12
"E00034104",165,58,15,43,107,100,7
"E00034105",111,42,18,24,69,62,7
"E00034106",114,35,12,23,79,66,13
"E00034107",141,55,18,37,86,71,15
"E00034108",66,29,12,17,37,30,7
"E00034109",77,18,8,10,59,56,3
"E00034110",167,47,9,38,120,108,12
"E00034111",92,37,3,34,55,52,3
"E00034113",118,38,7,31,80,78,2
"E00034114",115,48,14,34,67,62,5
"E00034115",117,36,6,30,81,72,9
"E00034116",112,43,6,37,69,62,7
"E00034117",101,43,6,37,58,53,5
"E00034118",74,27,6,21,47,44,3
"E00034119",121,42,10,32,79,72,7
"E00034120",98,35,12,23,63,57,6
"E00034121",101,33,5,28,68,62,6
"E00034122",101,40,11,29,61,54,7
"E00034123",82,28,4,24,54,47,7
"E00034124",104,42,8,34,62,57,5
"E00034125",83,35,9,26,48,42,6
"E00034126",198,58,18,40,140,126,14
"E00034127",144,51,8,43,93,81,12
"E00034130",112,37,7,30,75,68,7
"E00034131",151,39,13,26,112,100,12
"E00034132",57,20,6,14,37,31,6
"E00034133",113,37,8,29,76,72,4
"E00034134",110,49,15,34,61,57,4
"E00034135",109,36,8,28,73,66,7
"E00034136",135,42,11,31,93,89,4
"E00034137",87,35,6,29,52,49,3
"E00034138",96,41,4,37,55,51,4
"E00034139",98,40,6,34,58,54,4
"E00034140",94,29,11,18,65,55,10
"E00034141",58,21,6,15,37,34,3
"E00034142",142,52,14,38,90,84,6
"E00034143",124,38,9,29,86,77,9
"E00034144",126,39,16,23,87,79,8
"E00034145",79,24,6,18,55,52,3
"E00034146",98,55,11,44,43,33,10
"E00034147",69,23,3,20,46,42,4
"E00034148",112,51,10,41,61,56,5
"E00034149",87,31,3,28,56,52,4
"E00034150",83,31,6,25,52,49,3
"E00034151",97,47,15,32,50,49,1
"E00034152",120,41,10,31,79,70,9
"E00034153",94,42,9,33,52,46,6
"E00034154",126,39,7,32,87,75,12
"E00034155",114,34,4,30,80,75,5
"E00034156",65,26,6,20,39,34,5
"E00034157",114,32,9,23,82,75,7
"E00034158",133,33,6,27,100,95,5
"E00034159",147,47,12,35,100,87,13
"E00034160",108,31,11,20,77,69,8
"E00034161",122,44,13,31,78,68,10
"E00034162",142,45,10,35,97,84,13
"E00034163",85,27,10,17,58,51,7
"E00034164",128,52,14,38,76,69,7
"E00034165",59,28,0,28,31,31,0
"E00034167",127,58,15,43,69,68,1
"E00034168",144,46,13,33,98,92,6
"E00034169",162,42,14,28,120,100,20
"E00034170",135,45,11,34,90,77,13
"E00034171",127,36,9,27,91,77,14
"E00034172",148,50,9,41,98,88,10
"E00034173",128,27,12,15,101,90,11
"E00034174",114,33,10,23,81,71,10
"E00034175",84,25,6,19,59,51,8
"E00034176",91,20,2,18,71,66,5
"E00034177",133,47,13,34,86,76,10
"E00034178",149,40,14,26,109,105,4
"E00034180",185,72,21,51,113,103,10
"E00034182",40,15,1,14,25,22,3
"E00034184",103,39,12,27,64,59,5
"E00034185",87,29,12,17,58,56,2
"E00034187",74,19,5,14,55,45,10
"E00034188",143,54,14,40,89,79,10
"E00034189",105,30,7,23,75,72,3
"E00034190",89,34,4,30,55,50,5
"E00034191",102,28,9,19,74,66,8
"E00034192",124,46,3,43,78,71,7
"E00034193",107,43,11,32,64,57,7
"E00034194",80,23,1,22,57,55,2
"E00034195",98,41,7,34,57,54,3
"E00034196",115,48,16,32,67,59,8
"E00034197",113,45,8,37,68,60,8
"E00034199",87,25,7,18,62,57,5
"E00034200",106,67,41,26,39,33,6
"E00034201",99,37,14,23,62,57,5
"E00034202",72,32,7,25,40,37,3
"E00034203",121,65,27,38,56,52,4
"E00034208",72,30,19,11,42,38,4
"E00034209",60,20,11,9,40,38,2
"E00034211",92,24,8,16,68,63,5
"E00034212",91,42,14,28,49,44,5
"E00034213",144,57,17,40,87,78,9
"E00034215",39,22,7,15,17,13,4
"E00034216",128,60,21,39,68,60,8
"E00034219",71,33,13,20,38,33,5
"E00034221",82,28,6,22,54,49,5
"E00034222",141,60,19,41,81,71,10
"E00034223",75,46,15,31,29,26,3
"E00034224",128,73,42,31,55,52,3
"E00034225",104,45,23,22,59,56,3
"E00034227",115,65,31,34,50,46,4
"E00034228",119,78,51,27,41,40,1
"E00034230",142,76,36,40,66,61,5
"E00034231",147,70,48,22,77,68,9
"E00034234",107,39,8,31,68,57,11
"E00034235",117,39,7,32,78,69,9
"E00034236",111,36,7,29,75,69,6
"E00034237",144,56,12,44,88,82,6
"E00034238",45,9,2,7,36,33,3
"E00034239",111,40,8,32,71,67,4
"E00034240",102,36,8,28,66,58,8
"E00034241",111,38,7,31,73,65,8
"E00034242",84,34,8,26,50,49,1
"E00034243",153,64,11,53,89,80,9
"E00034244",116,35,6,29,81,73,8
"E00034245",93,23,3,20,70,57,13
"E00034246",81,20,0,20,61,55,6
"E00034247",95,30,11,19,65,55,10
"E00034248",74,23,6,17,51,47,4
"E00034249",75,28,2,26,47,41,6
"E00034250",120,48,10,38,72,65,7
"E00034251",136,37,18,19,99,92,7
"E00034252",184,49,8,41,135,114,21
"E00034253",117,40,8,32,77,74,3
"E00034254",96,38,10,28,58,52,6
"E00034255",94,31,7,24,63,56,7
"E00034256",119,38,6,32,81,70,11
"E00034257",101,33,10,23,68,62,6
"E00034258",113,42,6,36,71,63,8
"E00034259",92,42,4,38,50,44,6
"E00034260",82,26,3,23,56,51,5
"E00034261",97,35,6,29,62,57,5
"E00034262",118,30,12,18,88,81,7
"E00034263",85,30,5,25,55,53,2
"E00034264",111,37,9,28,74,71,3
"E00034265",276,77,15,62,199,178,21
"E00034266",129,37,6,31,92,83,9
"E00034267",136,40,14,26,96,81,15
"E00034268",216,74,10,64,142,131,11
"E00034269",68,19,5,14,49,45,4
"E00034270",171,42,12,30,129,115,14
"E00034271",153,52,15,37,101,94,7
"E00034272",127,34,8,26,93,82,11
"E00034273",69,14,4,10,55,51,4
"E00034274",86,20,6,14,66,58,8
"E00034275",140,44,12,32,96,89,7
"E00034276",144,46,12,34,98,84,14
"E00034277",122,34,14,20,88,80,8
"E00034278",158,37,12,25,121,103,18
"E00034279",141,42,15,27,99,84,15
"E00034280",36,14,4,10,22,21,1
"E00034281",88,31,17,14,57,53,4
"E00034282",190,53,13,40,137,119,18
"E00034283",181,61,21,40,120,107,13
"E00034284",130,40,9,31,90,74,16
"E00034285",103,33,13,20,70,61,9
"E00034286",103,45,6,39,58,53,5
"E00034287",80,28,6,22,52,48,4
"E00034288",143,50,11,39,93,83,10
"E00034289",90,34,7,27,56,52,4
"E00034290",113,43,10,33,70,65,5
"E00034291",82,33,5,28,49,41,8
"E00034292",113,38,11,27,75,68,7
"E00034293",105,26,8,18,79,73,6
"E00034294",290,73,22,51,217,183,34
"E00034295",90,32,4,28,58,55,3
"E00034296",144,37,11,26,107,94,13
"E00034297",106,32,6,26,74,69,5
"E00034298",140,41,15,26,99,90,9
"E00034299",105,41,11,30,64,61,3
"E00034300",93,26,7,19,67,61,6
"E00034301",86,28,8,20,58,47,11
"E00034302",139,37,8,29,102,90,12
"E00034303",90,31,6,25,59,53,6
"E00034304",99,28,10,18,71,59,12
"E00034305",114,31,11,20,83,72,11
"E00034306",121,48,14,34,73,69,4
"E00034307",108,24,8,16,84,78,6
"E00034308",162,47,13,34,115,105,10
"E00034309",89,27,9,18,62,53,9
"E00034310",117,33,9,24,84,69,15
"E00034311",113,39,14,25,74,69,5
"E00034312",125,44,4,40,81,75,6
"E00034313",114,42,12,30,72,62,10
"E00034314",98,39,6,33,59,53,6
"E00034315",56,15,2,13,41,36,5
"E00034316",93,29,6,23,64,55,9
"E00034317",122,33,9,24,89,81,8
"E00034318",87,39,5,34,48,42,6
"E00034319",112,36,6,30,76,67,9
"E00034320",59,24,5,19,35,34,1
"E00034321",44,16,1,15,28,22,6
"E00034322",112,49,9,40,63,58,5
"E00034323",100,33,7,26,67,62,5
"E00034324",73,36,7,29,37,36,1
"E00034325",101,36,11,25,65,60,5
"E00034326",110,37,9,28,73,69,4
"E00034327",134,45,12,33,89,77,12
"E00034328",179,57,12,45,122,101,21
"E00034329",85,36,8,28,49,44,5
"E00034330",75,25,4,21,50,41,9
"E00034331",88,23,4,19,65,56,9
"E00034332",135,42,3,39,93,84,9
"E00034333",129,44,15,29,85,70,15
"E00034334",52,22,4,18,30,25,5
"E00034335",101,43,11,32,58,53,5
"E00034336",87,33,8,25,54,50,4
"E00034337",181,41,9,32,140,120,20
"E00034338",149,46,16,30,103,98,5
"E00034339",142,44,14,30,98,87,11
"E00034340",108,34,8,26,74,65,9
"E00034341",160,52,21,31,108,93,15
"E00034342",118,39,8,31,79,75,4
"E00034343",125,33,6,27,92,81,11
"E00034344",159,41,12,29,118,103,15
"E00034345",114,22,6,16,92,74,18
"E00034346",33,8,1,7,25,25,0
"E00034347",94,23,7,16,71,64,7
"E00034348",83,33,11,22,50,45,5
"E00034349",75,32,11,21,43,38,5
"E00034350",52,23,4,19,29,25,4
"E00034351",124,42,17,25,82,72,10
"E00034352",76,31,5,26,45,34,11
"E00034353",81,32,8,24,49,44,5
"E00034354",85,43,6,37,42,37,5
"E00034355",78,31,7,24,47,41,6
"E00034356",38,19,5,14,19,16,3
"E00034358",153,46,6,40,107,96,11
"E00034359",123,24,4,20,99,91,8
"E00034360",58,21,4,17,37,31,6
"E00034361",65,21,3,18,44,39,5
"E00034362",51,19,3,16,32,29,3
"E00034363",105,37,10,27,68,61,7
"E00034364",87,30,5,25,57,55,2
"E00034365",109,40,8,32,69,64,5
"E00034366",85,40,11,29,45,42,3
"E00034368",120,46,14,32,74,66,8
"E00034369",122,37,6,31,85,78,7
"E00034371",54,27,8,19,27,25,2
"E00034372",69,23,5,18,46,39,7
"E00034373",44,15,4,11,29,29,0
"E00034374",92,35,10,25,57,50,7
"E00034375",238,66,17,49,172,150,22
"E00034376",158,47,13,34,111,99,12
"E00034377",182,52,12,40,130,116,14
"E00034378",166,49,15,34,117,105,12
"E00034379",206,47,16,31,159,146,13
"E00034380",177,59,13,46,118,112,6
"E00034381",282,84,18,66,198,163,35
"E00034382",156,39,9,30,117,105,12
"E00034383",228,69,21,48,159,137,22
"E00034384",132,36,9,27,96,78,18
"E00034386",204,54,22,32,150,135,15
"E00034387",111,34,7,27,77,74,3
"E00034388",69,29,9,20,40,35,5
"E00034389",93,30,7,23,63,61,2
"E00034390",194,62,19,43,132,119,13
"E00034391",230,61,10,51,169,152,17
"E00034392",152,54,12,42,98,87,11
"E00034393",117,35,6,29,82,70,12
"E00034394",167,43,14,29,124,112,12
"E00034395",109,29,5,24,80,70,10
"E00034396",144,46,5,41,98,92,6
"E00034397",163,43,7,36,120,107,13
"E00034398",152,38,13,25,114,96,18
"E00034399",175,43,14,29,132,112,20
"E00034400",109,25,9,16,84,76,8
"E00034401",177,63,17,46,114,103,11
"E00034402",145,37,10,27,108,95,13
"E00034403",161,39,13,26,122,114,8
"E00034404",157,43,5,38,114,107,7
"E00034405",174,51,10,41,123,115,8
"E00034406",186,49,10,39,137,117,20
"E00034409",182,56,17,39,126,108,18
"E00034410",150,40,13,27,110,98,12
"E00034412",143,33,7,26,110,94,16
"E00034413",113,36,8,28,77,70,7
"E00034414",125,29,5,24,96,85,11
"E00034415",131,50,6,44,81,72,9
"E00034416",156,51,10,41,105,96,9
"E00034417",67,37,5,32,30,25,5
"E00034418",222,77,15,62,145,137,8
"E00034419",118,41,10,31,77,74,3
"E00034420",130,44,14,30,86,83,3
"E00034421",148,52,9,43,96,87,9
"E00034422",113,39,13,26,74,59,15
"E00034424",62,17,3,14,45,39,6
"E00034425",124,46,10,36,78,72,6
"E00034426",181,61,13,48,120,102,18
"E00034427",79,25,3,22,54,49,5
"E00034428",133,38,7,31,95,88,7
"E00034429",96,32,3,29,64,56,8
"E00034430",110,41,6,35,69,59,10
"E00034431",117,34,6,28,83,69,14
"E00034432",203,51,9,42,152,137,15
"E00034433",129,30,4,26,99,86,13
"E00034434",183,52,17,35,131,94,37
"E00034435",136,46,15,31,90,70,20
"E00034436",151,36,9,27,115,88,27
"E00034437",135,34,9,25,101,90,11
"E00034438",118,40,8,32,78,63,15
"E00034439",165,42,18,24,123,88,35
"E00034440",128,37,12,25,91,70,21
"E00034441",149,53,19,34,96,80,16
"E00034442",156,48,13,35,108,78,30
"E00034443",124,40,16,24,84,69,15
"E00034444",134,35,10,25,99,84,15
"E00034445",140,40,12,28,100,82,18
"E00034446",198,49,14,35,149,111,38
"E00034447",178,46,19,27,132,95,37
"E00034448",141,44,11,33,97,75,22
"E00034449",64,15,4,11,49,36,13
"E00034451",145,36,9,27,109,78,31
"E00034453",124,30,8,22,94,71,23
"E00034454",57,14,6,8,43,37,6
"E00034455",131,32,14,18,99,87,12
"E00034456",129,42,13,29,87,73,14
"E00034457",104,35,11,24,69,60,9
"E00034458",82,27,4,23,55,45,10
"E00034459",129,38,8,30,91,78,13
"E00034460",59,14,4,10,45,40,5
"E00034461",78,22,5,17,56,46,10
"E00034462",117,32,12,20,85,64,21
"E00034463",112,45,18,27,67,47,20
"E00034464",126,34,12,22,92,77,15
"E00034465",113,35,11,24,78,50,28
"E00034466",139,42,15,27,97,80,17
"E00034467",136,33,4,29,103,86,17
"E00034468",134,43,7,36,91,73,18
"E00034469",148,34,10,24,114,87,27
"E00034470",166,57,16,41,109,74,35
"E00034471",126,41,17,24,85,61,24
"E00034472",164,41,10,31,123,105,18
"E00034473",133,48,14,34,85,63,22
"E00034474",144,48,13,35,96,83,13
"E00034475",109,33,5,28,76,68,8
"E00034476",105,39,12,27,66,55,11
"E00034477",158,45,13,32,113,99,14
"E00034478",129,36,11,25,93,79,14
"E00034479",157,41,17,24,116,83,33
"E00034480",51,14,4,10,37,30,7
"E00034481",98,32,9,23,66,58,8
"E00034482",59,19,5,14,40,34,6
"E00034483",129,42,12,30,87,75,12
"E00034484",137,41,10,31,96,81,15
"E00034485",138,33,10,23,105,89,16
"E00165671",176,43,11,32,133,124,9
"E00165713",62,20,7,13,42,34,8
"E00165714",60,16,6,10,44,37,7
"E00165715",185,35,6,29,150,132,18
"E00165716",116,49,7,42,67,64,3
"E00165717",82,16,4,12,66,56,10
"E00165718",211,59,19,40,152,126,26
"E00165719",109,26,6,20,83,57,26
