"GeographyCode","KS501EW0001","KS501EW0002","KS501EW0003","KS501EW0004","KS501EW0005","KS501EW0006","KS501EW0007","KS501EW0008","KS501EW0009","KS501EW0010","KS501EW0011","KS501EW0012","KS501EW0013","KS501EW0014","KS501EW0015","KS501EW0016","KS501EW0017","KS501EW0018","KS501EW0019","KS501EW0020","KS501EW0021","KS501EW0022","KS501EW0023","KS501EW0024","KS501EW0025"
"E01006625",1171,328,165,177,58,157,237,49,44,46,29,1,16,28.0102476515798,14.0905209222886,15.1152860802733,4.9530315969257,13.4073441502989,20.2391118701964,4.18445772843723,3.75747224594364,3.92826643894108,2.47651579846285,0.085397096498719,1.3663535439795
"E01006626",1246,317,178,212,52,157,280,50,36,71,28,7,36,25.4414125200642,14.2857142857143,17.0144462279294,4.17335473515249,12.6003210272873,22.4719101123595,4.01284109149278,2.8892455858748,5.69823434991974,2.24719101123596,0.561797752808989,2.8892455858748
"E01006627",1152,315,161,171,48,157,268,32,27,40,21,5,14,27.34375,13.9756944444444,14.84375,4.16666666666667,13.6284722222222,23.2638888888889,2.77777777777778,2.34375,3.47222222222222,1.82291666666667,0.434027777777778,1.21527777777778
"E01006628",1632,246,136,204,38,320,642,46,35,412,106,52,254,15.0735294117647,8.33333333333333,12.5,2.32843137254902,19.6078431372549,39.3382352941176,2.81862745098039,2.14460784313725,25.2450980392157,6.49509803921569,3.18627450980392,15.5637254901961
"E01006629",1116,294,124,149,30,130,351,38,23,64,28,3,33,26.3440860215054,11.1111111111111,13.3512544802867,2.68817204301075,11.6487455197133,31.4516129032258,3.40501792114695,2.06093189964158,5.73476702508961,2.5089605734767,0.268817204301075,2.95698924731183
"E01006630",1029,483,140,148,16,93,112,37,42,58,18,9,31,46.9387755102041,13.6054421768707,14.3828960155491,1.55490767735666,9.03790087463557,10.8843537414966,3.59572400388727,4.08163265306122,5.63654033041788,1.74927113702624,0.87463556851312,3.01263362487852
"E01006632",1465,592,216,207,29,183,169,69,35,75,21,11,43,40.4095563139932,14.7440273037543,14.1296928327645,1.97952218430034,12.4914675767918,11.5358361774744,4.7098976109215,2.38907849829352,5.11945392491468,1.43344709897611,0.750853242320819,2.93515358361775
"E01006633",1151,592,149,144,24,90,109,43,35,41,11,3,27,51.4335360556038,12.9452649869679,12.5108601216334,2.08514335360556,7.81928757602085,9.47002606429192,3.73588184187663,3.04083405734144,3.56211989574283,0.955690703735882,0.260642919200695,2.34578627280626
"E01006637",1161,419,169,199,29,117,157,71,44,70,32,8,30,36.0895779500431,14.5564168819983,17.1403962101637,2.4978466838932,10.077519379845,13.5228251507321,6.11541774332472,3.78983634797588,6.02928509905254,2.75624461670973,0.689061154177433,2.58397932816537
"E01006638",934,411,138,153,21,83,88,40,35,51,20,9,22,44.0042826552463,14.7751605995717,16.3811563169165,2.24839400428266,8.8865096359743,9.42184154175589,4.28265524625268,3.74732334047109,5.46038543897216,2.14132762312634,0.963597430406852,2.35546038543897
"E01006639",1177,328,198,189,32,158,225,47,32,49,21,0,28,27.8674596431606,16.8224299065421,16.0577740016992,2.71877655055225,13.4239592183517,19.1163976210705,3.99320305862362,2.71877655055225,4.16312659303314,1.78419711129991,0,2.37892948173322
"E01006640",1496,367,195,256,73,184,373,48,37,55,23,4,28,24.5320855614973,13.0347593582888,17.1122994652406,4.87967914438503,12.2994652406417,24.9331550802139,3.20855614973262,2.47326203208556,3.67647058823529,1.53743315508021,0.267379679144385,1.8716577540107
"E01006641",1267,288,169,200,26,175,346,63,24,35,14,2,19,22.7308602999211,13.3385951065509,15.785319652723,2.05209155485399,13.8121546961326,27.3086029992107,4.97237569060773,1.89423835832676,2.76243093922652,1.10497237569061,0.15785319652723,1.49960536700868
"E01006642",1014,468,160,157,26,95,80,28,41,52,17,6,29,46.1538461538462,15.7790927021696,15.4832347140039,2.56410256410256,9.36883629191322,7.88954635108481,2.76134122287968,4.04339250493097,5.12820512820513,1.67652859960552,0.591715976331361,2.85996055226824
"E01006643",1357,484,244,235,23,127,186,58,48,73,22,6,45,35.6669123065586,17.9808400884304,17.3176123802506,1.69491525423729,9.35887988209285,13.7067059690494,4.27413411938099,3.53721444362564,5.379513633014,1.62122328666175,0.442151805453206,3.31613854089904
"E01006644",1643,575,257,260,41,200,246,64,47,69,23,11,35,34.9969567863664,15.642118076689,15.8247108947048,2.4954351795496,12.1728545343883,14.9726110772976,3.89531345100426,2.86062081558125,4.19963481436397,1.39987827145466,0.669506999391357,2.13024954351796
"E01006645",1161,554,168,155,35,112,108,29,31,43,13,5,25,47.7174849267873,14.4702842377261,13.3505598621878,3.01464254952627,9.64685615848407,9.30232558139535,2.4978466838932,2.67011197243755,3.7037037037037,1.11972437553833,0.430663221360896,2.15331610680448
"E01006646",1633,600,178,178,21,179,397,80,37,180,45,15,120,36.7421922841396,10.9001837109614,10.9001837109614,1.28597672994489,10.9614206981017,24.3110838946724,4.89895897121862,2.26576852418861,11.0226576852419,2.75566442131047,0.918554807103491,7.34843845682792
"E01006647",1071,569,155,143,18,69,77,40,43,43,14,5,24,53.1279178338002,14.4724556489262,13.3520074696545,1.68067226890756,6.44257703081232,7.18954248366013,3.73482726423903,4.01493930905696,4.01493930905696,1.30718954248366,0.466853408029879,2.24089635854342
"E01006648",1895,659,184,218,31,263,460,80,42,253,80,29,141,34.7757255936675,9.70976253298153,11.5039577836412,1.63588390501319,13.8786279683377,24.2744063324538,4.22163588390501,2.21635883905013,13.3509234828496,4.22163588390501,1.53034300791557,7.44063324538259
"E01006651",1248,187,187,268,43,218,300,45,45,66,34,4,28,14.9839743589744,14.9839743589744,21.474358974359,3.44551282051282,17.4679487179487,24.0384615384615,3.60576923076923,3.60576923076923,5.28846153846154,2.72435897435897,0.32051282051282,2.24358974358974
"E01006652",1211,321,234,194,55,142,234,31,30,46,20,3,23,26.5070189925681,19.3228736581338,16.0198183319571,4.54170107349298,11.7258464079273,19.3228736581338,2.55986787778695,2.47729149463254,3.79851362510322,1.65152766308836,0.247729149463254,1.89925681255161
"E01006653",1211,438,185,155,48,165,182,38,27,45,17,4,24,36.168455821635,15.2766308835673,12.7993393889348,3.96366639141206,13.6251032204789,15.028901734104,3.13790255986788,2.22956234516928,3.7159372419488,1.4037985136251,0.330305532617671,1.98183319570603
"E01006654",1236,401,183,213,42,166,196,35,24,65,42,3,20,32.4433656957929,14.8058252427184,17.2330097087379,3.39805825242718,13.4304207119741,15.8576051779935,2.83171521035599,1.94174757281553,5.2588996763754,3.39805825242718,0.242718446601942,1.61812297734628
"E01006655",1410,456,196,231,49,148,282,48,45,43,19,4,20,32.3404255319149,13.9007092198582,16.3829787234043,3.47517730496454,10.4964539007092,20,3.40425531914894,3.19148936170213,3.04964539007092,1.34751773049645,0.283687943262411,1.41843971631206
"E01006656",1221,304,195,237,58,163,240,24,28,44,13,3,28,24.8976248976249,15.970515970516,19.4103194103194,4.75020475020475,13.3497133497133,19.6560196560197,1.96560196560197,2.29320229320229,3.6036036036036,1.06470106470106,0.245700245700246,2.29320229320229
"E01006657",978,297,158,179,37,135,146,26,24,30,16,2,12,30.3680981595092,16.1554192229039,18.3026584867076,3.78323108384458,13.8036809815951,14.9284253578732,2.65848670756646,2.45398773006135,3.06748466257669,1.6359918200409,0.204498977505113,1.22699386503067
"E01006658",1067,463,158,163,32,116,92,43,28,35,18,6,11,43.3926897844424,14.8078725398313,15.2764761012184,2.99906279287723,10.8716026241799,8.62230552952203,4.02999062792877,2.62417994376757,3.28022492970947,1.68697282099344,0.56232427366448,1.03092783505155
"E01006659",1574,570,307,253,50,135,175,84,22,43,15,7,21,36.2134688691233,19.5044472681067,16.0736975857687,3.17662007623888,8.57687420584498,11.1181702668361,5.33672172808132,1.39771283354511,2.73189326556544,0.952986022871665,0.444726810673443,1.33418043202033
"E01006660",1136,440,144,188,30,127,151,56,30,42,12,2,28,38.7323943661972,12.6760563380282,16.5492957746479,2.64084507042254,11.1795774647887,13.2922535211268,4.92957746478873,2.64084507042254,3.69718309859155,1.05633802816901,0.176056338028169,2.46478873239437
"E01006661",1350,644,199,194,32,128,112,41,34,47,17,9,21,47.7037037037037,14.7407407407407,14.3703703703704,2.37037037037037,9.48148148148148,8.2962962962963,3.03703703703704,2.51851851851852,3.48148148148148,1.25925925925926,0.666666666666667,1.55555555555556
"E01006662",1439,658,165,205,25,122,194,70,31,52,25,3,22,45.7261987491313,11.4662960389159,14.2460041695622,1.73731758165393,8.47810979847116,13.4815844336345,4.86448922863099,2.15427380125087,3.61362056984017,1.73731758165393,0.208478109798471,1.52883947185546
"E01006663",896,311,145,148,28,110,129,25,24,18,9,2,7,34.7098214285714,16.1830357142857,16.5178571428571,3.125,12.2767857142857,14.3973214285714,2.79017857142857,2.67857142857143,2.00892857142857,1.00446428571429,0.223214285714286,0.78125
"E01006664",1406,576,205,233,31,132,166,63,39,31,14,6,11,40.9672830725462,14.5803698435277,16.5718349928876,2.20483641536273,9.38833570412518,11.8065433854908,4.48079658605974,2.77382645803698,2.20483641536273,0.995732574679943,0.42674253200569,0.782361308677098
"E01006665",1219,256,204,222,44,162,299,32,43,57,25,6,26,21.0008203445447,16.7350287120591,18.2116488925349,3.60951599671862,13.2895816242822,24.5283018867925,2.62510254306809,3.52748154224774,4.67596390484003,2.05086136177194,0.492206726825267,2.13289581624282
"E01006666",1156,167,182,257,50,172,286,42,43,84,41,8,35,14.4463667820069,15.7439446366782,22.2318339100346,4.32525951557093,14.878892733564,24.7404844290657,3.63321799307958,3.719723183391,7.26643598615917,3.54671280276817,0.69204152249135,3.02768166089965
"E01006667",1205,402,169,190,45,151,203,45,26,37,15,4,17,33.3609958506224,14.0248962655602,15.7676348547718,3.7344398340249,12.5311203319502,16.8464730290456,3.7344398340249,2.15767634854772,3.07053941908714,1.2448132780083,0.33195020746888,1.41078838174274
"E01006668",1163,197,181,226,46,166,308,39,44,54,26,3,25,16.938950988822,15.5631986242476,19.4325021496131,3.95528804815133,14.2734307824592,26.4832330180568,3.35339638865004,3.78331900257954,4.64316423043852,2.23559759243336,0.257953568357696,2.14961306964746
"E01006669",1142,236,181,210,40,179,245,51,36,83,27,15,41,20.6654991243433,15.8493870402802,18.3887915936953,3.50262697022767,15.6742556917688,21.4535901926445,4.46584938704028,3.1523642732049,7.26795096322242,2.36427320490368,1.31348511383538,3.59019264448336
"E01006670",1210,260,181,199,56,178,279,57,36,58,31,5,22,21.4876033057851,14.9586776859504,16.4462809917355,4.62809917355372,14.7107438016529,23.0578512396694,4.71074380165289,2.97520661157025,4.79338842975207,2.56198347107438,0.413223140495868,1.81818181818182
"E01006671",1105,328,172,177,39,108,235,46,47,64,23,9,32,29.683257918552,15.5656108597285,16.0180995475113,3.52941176470588,9.7737556561086,21.2669683257919,4.16289592760181,4.25339366515837,5.79185520361991,2.0814479638009,0.81447963800905,2.89592760180995
"E01006672",1445,549,241,238,30,137,169,81,47,67,31,4,31,37.9930795847751,16.6782006920415,16.4705882352941,2.07612456747405,9.48096885813149,11.6955017301038,5.60553633217993,3.25259515570934,4.63667820069204,2.14532871972318,0.27681660899654,2.14532871972318
"E01006673",1511,484,157,168,23,194,376,109,48,230,72,30,128,32.0317670416942,10.3904698874917,11.1184645929848,1.52217074784911,12.8391793514229,24.8841826604897,7.21376571806751,3.17670416942422,15.2217074784911,4.76505625413633,1.98544010589014,8.47121111846459
"E01006674",1355,551,173,163,14,96,236,122,61,133,30,22,80,40.6642066420664,12.7675276752768,12.029520295203,1.03321033210332,7.08487084870849,17.4169741697417,9.00369003690037,4.50184501845018,9.81549815498155,2.2140221402214,1.62361623616236,5.90405904059041
"E01006675",1702,383,126,151,6,183,756,97,7,170,67,15,86,22.502937720329,7.40305522914219,8.87191539365452,0.352526439482961,10.7520564042303,44.4183313748531,5.69917743830787,0.411280846063455,9.9882491186839,3.93654524089307,0.881316098707403,5.05287896592244
"E01006676",1283,503,178,153,12,143,200,94,50,131,36,22,72,39.2049883086516,13.8737334372564,11.925175370226,0.935307872174591,11.1457521434139,15.5884645362432,7.32657833203429,3.89711613406079,10.2104442712393,2.80592361652377,1.71473109898675,5.61184723304754
"E01006677",753,346,91,101,8,67,103,37,19,54,14,8,32,45.9495351925631,12.0849933598938,13.4130146082337,1.06241699867198,8.89774236387782,13.6786188579017,4.9136786188579,2.52324037184595,7.17131474103586,1.85922974767596,1.06241699867198,4.24966799468791
"E01006678",1774,698,209,239,24,230,296,78,43,159,34,17,106,39.3461104847802,11.7812852311161,13.4723788049605,1.35287485907554,12.9650507328072,16.6854565952649,4.39684329199549,2.423900789177,8.96279594137542,1.91657271702368,0.958286358511838,5.97519729425028
"E01006679",1578,622,227,167,20,124,284,134,70,185,43,31,110,39.4169835234474,14.3852978453739,10.5830164765526,1.26742712294043,7.85804816223067,17.9974651457541,8.49176172370089,4.43599493029151,11.723700887199,2.72496831432193,1.96451204055767,6.97084917617237
"E01006680",1310,202,177,197,54,174,464,42,47,56,33,3,20,15.4198473282443,13.5114503816794,15.0381679389313,4.12213740458015,13.2824427480916,35.4198473282443,3.20610687022901,3.58778625954198,4.27480916030534,2.51908396946565,0.229007633587786,1.52671755725191
"E01006681",1342,333,169,218,45,162,370,45,30,67,28,4,35,24.8137108792846,12.5931445603577,16.2444113263785,3.3532041728763,12.0715350223547,27.5707898658718,3.3532041728763,2.2354694485842,4.99254843517139,2.08643815201192,0.29806259314456,2.6080476900149
"E01006682",1068,143,128,161,34,122,448,32,30,45,22,1,21,13.3895131086142,11.9850187265918,15.0749063670412,3.18352059925094,11.4232209737828,41.9475655430712,2.99625468164794,2.80898876404494,4.21348314606742,2.05992509363296,0.0936329588014981,1.96629213483146
"E01006683",1254,203,153,191,50,162,454,41,32,56,20,12,24,16.1881977671451,12.200956937799,15.2312599681021,3.98724082934609,12.9186602870813,36.2041467304625,3.2695374800638,2.5518341307815,4.46570972886762,1.59489633173844,0.956937799043062,1.91387559808612
"E01006684",1796,219,184,235,44,209,860,45,44,54,22,3,29,12.1937639198218,10.2449888641425,13.0846325167038,2.44988864142539,11.6369710467706,47.8841870824053,2.50556792873051,2.44988864142539,3.00668151447661,1.22494432071269,0.167037861915367,1.61469933184855
"E01006685",1264,233,120,161,47,182,491,30,32,91,33,10,48,18.4335443037975,9.49367088607595,12.7373417721519,3.71835443037975,14.3987341772152,38.8449367088608,2.37341772151899,2.53164556962025,7.19936708860759,2.61075949367089,0.791139240506329,3.79746835443038
"E01006686",1196,218,159,191,49,163,374,42,47,70,23,4,43,18.2274247491639,13.2943143812709,15.9698996655518,4.09698996655518,13.628762541806,31.2709030100334,3.51170568561873,3.92976588628763,5.85284280936455,1.92307692307692,0.334448160535117,3.59531772575251
"E01006687",1669,318,117,187,32,161,811,43,29,52,19,5,28,19.0533253445177,7.01018573996405,11.2043139604554,1.91731575793889,9.64649490713002,48.5919712402636,2.57639304973038,1.73756740563211,3.11563810665069,1.13840623127621,0.299580587177951,1.67765128819652
"E01006688",1286,273,143,189,44,130,457,50,28,54,24,3,26,21.2286158631415,11.1197511664075,14.696734059098,3.42146189735614,10.1088646967341,35.5365474339036,3.88802488335925,2.17729393468118,4.19906687402799,1.86625194401244,0.233281493001555,2.02177293934681
"E01006689",1365,237,153,207,54,176,499,39,37,57,33,4,20,17.3626373626374,11.2087912087912,15.1648351648352,3.95604395604396,12.8937728937729,36.5567765567766,2.85714285714286,2.71062271062271,4.17582417582418,2.41758241758242,0.293040293040293,1.46520146520147
"E01006690",1295,404,166,147,33,194,258,93,19,154,51,27,76,31.1969111969112,12.8185328185328,11.3513513513514,2.54826254826255,14.980694980695,19.9227799227799,7.18146718146718,1.46718146718147,11.8918918918919,3.93822393822394,2.08494208494209,5.86872586872587
"E01006691",1163,363,166,151,19,127,203,134,29,146,56,15,74,31.2123817712812,14.2734307824592,12.9836629406707,1.63370593293207,10.9200343938091,17.4548581255374,11.5219260533104,2.49355116079106,12.5537403267412,4.81513327601032,1.28976784178848,6.36285468615649
"E01006692",1748,557,255,247,33,185,350,121,43,142,39,20,83,31.8649885583524,14.5881006864989,14.1304347826087,1.88787185354691,10.58352402746,20.0228832951945,6.92219679633867,2.45995423340961,8.12356979405034,2.23112128146453,1.1441647597254,4.74828375286041
"E01006693",1337,682,144,166,60,100,123,62,29,51,18,4,29,51.0097232610322,10.7703814510097,12.415856394914,4.48765893792072,7.4794315632012,9.19970082273747,4.63724756918474,2.16903515332835,3.81451009723261,1.34629768137622,0.299177262528048,2.16903515332835
"E01006694",1481,489,197,237,25,146,276,111,34,171,80,17,74,33.0182309250506,13.3018230925051,16.0027008777853,1.68804861580014,9.85820391627279,18.6360567184335,7.4949358541526,2.29574611748818,11.5462525320729,5.40175557056043,1.14787305874409,4.9966239027684
"E01006695",1549,410,203,256,42,179,325,134,28,184,62,24,98,26.468689477082,13.1052291801162,16.5267914783731,2.71142672692059,11.5558424790187,20.9812782440284,8.65074241446094,1.80761781794706,11.8786313750807,4.0025823111685,1.54938670109748,6.32666236281472
"E01006696",1372,489,162,191,27,153,247,103,34,177,45,17,115,35.6413994169096,11.8075801749271,13.9212827988338,1.96793002915452,11.1516034985423,18.002915451895,7.50728862973761,2.47813411078717,12.9008746355685,3.2798833819242,1.23906705539359,8.38192419825073
"E01006697",1457,491,203,197,38,176,225,127,42,147,52,20,75,33.6993822923816,13.9327385037749,13.5209334248456,2.60809883321894,12.079615648593,15.442690459849,8.71654083733699,2.88263555250515,10.089224433768,3.56897735072066,1.37268359643102,5.14756348661633
"E01006698",1324,449,233,215,43,184,161,39,45,58,29,3,26,33.9123867069486,17.5981873111782,16.238670694864,3.24773413897281,13.8972809667674,12.1601208459214,2.94561933534743,3.3987915407855,4.38066465256798,2.19033232628399,0.226586102719033,1.96374622356495
"E01006699",1275,613,173,186,26,122,92,63,46,59,16,13,30,48.078431372549,13.5686274509804,14.5882352941176,2.03921568627451,9.56862745098039,7.2156862745098,4.94117647058823,3.6078431372549,4.62745098039216,1.25490196078431,1.01960784313726,2.35294117647059
"E01006700",1177,492,187,166,31,137,120,44,40,52,17,9,26,41.8011894647409,15.8878504672897,14.1036533559898,2.63381478334749,11.6397621070518,10.1954120645709,3.73831775700935,3.39847068819031,4.41801189464741,1.44435004248088,0.764655904842821,2.2090059473237
"E01006701",1174,451,168,186,43,152,123,51,34,40,15,3,22,38.4156729131175,14.3100511073254,15.8432708688245,3.66269165247019,12.9471890971039,10.4770017035775,4.34412265758092,2.89608177172061,3.40715502555366,1.27768313458262,0.255536626916525,1.87393526405451
"E01006702",1277,580,167,190,28,140,111,61,35,63,22,6,35,45.4189506656226,13.0775254502741,14.8786217697729,2.19263899765074,10.9631949882537,8.69224745497259,4.77682067345341,2.74079874706343,4.93343774471417,1.72278778386844,0.469851213782302,2.74079874706343
"E01006703",1319,650,185,172,31,128,100,53,30,60,20,3,37,49.2797573919636,14.0257771038666,13.0401819560273,2.3502653525398,9.70432145564822,7.58150113722517,4.01819560272934,2.27445034116755,4.5489006823351,1.51630022744503,0.227445034116755,2.80515542077331
"E01006705",1157,349,186,222,29,176,145,50,28,59,21,11,27,30.1642178046672,16.076058772688,19.1875540190147,2.50648228176318,15.2117545375972,12.5324114088159,4.32152117545376,2.42005185825411,5.09939498703544,1.81503889369058,0.950734658599827,2.33362143474503
"E01006706",1086,534,159,149,28,105,72,39,31,52,18,6,28,49.171270718232,14.6408839779006,13.720073664825,2.57826887661142,9.66850828729282,6.62983425414365,3.59116022099448,2.85451197053407,4.78821362799263,1.65745856353591,0.552486187845304,2.57826887661142
"E01006707",1067,559,136,149,23,95,61,44,30,40,16,4,20,52.389878163074,12.7460168697282,13.9643861293346,2.15557638238051,8.90346766635427,5.71696344892221,4.12371134020619,2.8116213683224,3.74882849109653,1.49953139643861,0.374882849109653,1.87441424554827
"E01006708",1431,536,212,213,42,197,193,38,49,54,23,2,29,37.4563242487771,14.8148148148148,14.8846960167715,2.93501048218029,13.7665967854647,13.487071977638,2.6554856743536,3.42417889587701,3.77358490566038,1.60726764500349,0.139762403913347,2.02655485674354
"E01006709",1211,470,172,188,32,143,168,38,32,59,18,3,38,38.8109000825764,14.2031379025599,15.5243600330306,2.64244426094137,11.8084227910817,13.8728323699422,3.13790255986788,2.64244426094137,4.87200660611065,1.48637489677952,0.247729149463254,3.13790255986788
"E01006710",1191,391,199,247,41,150,110,53,41,44,18,3,23,32.8295549958018,16.7086481947943,20.7388748950462,3.44248530646516,12.5944584382872,9.23593618807725,4.45004198152813,3.44248530646516,3.6943744752309,1.51133501259446,0.251889168765743,1.9311502938707
"E01006711",1225,367,193,230,32,156,214,33,39,65,24,7,34,29.9591836734694,15.7551020408163,18.7755102040816,2.61224489795918,12.734693877551,17.469387755102,2.69387755102041,3.18367346938776,5.30612244897959,1.95918367346939,0.571428571428571,2.77551020408163
"E01006712",1045,313,176,178,30,123,198,27,27,32,8,5,19,29.9521531100478,16.8421052631579,17.0334928229665,2.87081339712919,11.7703349282297,18.9473684210526,2.58373205741627,2.58373205741627,3.0622009569378,0.76555023923445,0.478468899521531,1.81818181818182
"E01006713",1113,324,206,181,36,127,204,35,28,32,12,7,12,29.1105121293801,18.5085354896676,16.2623539982031,3.23450134770889,11.4106019766397,18.3288409703504,3.14465408805031,2.51572327044025,2.87511230907457,1.07816711590297,0.628930817610063,1.07816711590297
"E01006716",1263,489,169,191,34,131,205,44,23,48,16,5,27,38.7173396674584,13.3808392715756,15.1227236737926,2.69200316706255,10.3721298495645,16.2311955661124,3.48376880443389,1.82106096595408,3.80047505938242,1.26682501979414,0.395882818685669,2.13776722090261
"E01006717",1173,270,171,221,64,151,246,50,41,56,27,6,23,23.0179028132992,14.5780051150895,18.8405797101449,5.45609548167093,12.8729752770674,20.9718670076726,4.26257459505541,3.49531116794544,4.77408354646206,2.30179028132992,0.51150895140665,1.96078431372549
"E01006718",1296,369,186,216,38,175,261,51,36,69,24,12,33,28.4722222222222,14.3518518518519,16.6666666666667,2.9320987654321,13.5030864197531,20.1388888888889,3.93518518518519,2.77777777777778,5.32407407407407,1.85185185185185,0.925925925925926,2.5462962962963
"E01006719",1209,328,189,221,43,192,191,45,36,66,12,10,44,27.1298593879239,15.6327543424318,18.2795698924731,3.55665839536807,15.8808933002481,15.7981803143093,3.72208436724566,2.97766749379653,5.4590570719603,0.992555831265509,0.827129859387924,3.63937138130687
"E01006720",1663,453,158,176,21,349,378,128,32,387,108,33,246,27.2399278412508,9.5009019843656,10.5832832230908,1.26277811184606,20.9861695730607,22.7300060132291,7.69693325315695,1.92423331328924,23.2711966325917,6.49428743235117,1.98436560432953,14.792543595911
"E01006721",1376,429,138,163,25,244,298,79,32,219,64,16,139,31.1773255813953,10.0290697674419,11.8459302325581,1.81686046511628,17.7325581395349,21.656976744186,5.74127906976744,2.32558139534884,15.9156976744186,4.65116279069767,1.16279069767442,10.1017441860465
"E01006722",1591,225,88,138,15,694,357,74,29,775,237,81,456,14.14204902577,5.53111250785669,8.67379006913891,0.942803268384664,43.6203645505971,22.438717787555,4.65116279069767,1.82275298554368,48.7115021998743,14.8962916404777,5.09113764927718,28.6612193588938
"E01006723",1701,299,106,178,11,644,389,74,18,709,184,38,487,17.5778953556731,6.23162845385068,10.4644326866549,0.646678424456202,37.8600823045267,22.8689006466784,4.35038212815991,1.05820105820106,41.6813639035861,10.8171663727219,2.23398001175779,28.6302175191064
"E01006724",1671,183,91,118,16,830,382,51,18,891,203,66,622,10.951526032316,5.4458408138839,7.06163973668462,0.957510472770796,49.670855774985,22.8605625374028,3.05206463195691,1.07719928186715,53.3213644524237,12.1484141232795,3.94973070017953,37.2232196289647
"E01006725",1284,377,146,176,39,213,281,52,26,113,42,17,52,29.3613707165109,11.3707165109034,13.7071651090343,3.03738317757009,16.588785046729,21.8847352024922,4.04984423676012,2.02492211838006,8.8006230529595,3.27102803738318,1.32398753894081,4.04984423676012
"E01006726",1325,281,132,150,14,354,342,52,24,371,118,22,230,21.2075471698113,9.9622641509434,11.3207547169811,1.05660377358491,26.7169811320755,25.811320754717,3.92452830188679,1.81132075471698,28,8.90566037735849,1.66037735849057,17.3584905660377
"E01006727",1215,286,150,156,30,198,342,53,26,127,46,10,71,23.5390946502058,12.3456790123457,12.8395061728395,2.46913580246914,16.2962962962963,28.1481481481481,4.36213991769547,2.13991769547325,10.4526748971193,3.78600823045267,0.823045267489712,5.84362139917696
"E01006728",1328,437,179,170,13,228,258,43,18,170,48,25,97,32.9066265060241,13.4789156626506,12.8012048192771,0.978915662650602,17.1686746987952,19.4277108433735,3.23795180722892,1.35542168674699,12.8012048192771,3.6144578313253,1.88253012048193,7.30421686746988
"E01006729",1018,407,173,183,34,99,76,46,47,64,24,8,29,39.9803536345776,16.9941060903733,17.9764243614931,3.33988212180747,9.72495088408644,7.46561886051081,4.51866404715128,4.61689587426326,6.28683693516699,2.35756385068762,0.785854616895874,2.84872298624754
"E01006730",1048,448,163,179,29,102,100,27,38,60,28,11,21,42.7480916030534,15.5534351145038,17.0801526717557,2.76717557251908,9.73282442748092,9.54198473282443,2.5763358778626,3.62595419847328,5.72519083969466,2.67175572519084,1.04961832061069,2.00381679389313
"E01006731",940,392,128,171,26,95,105,23,22,44,13,5,25,41.7021276595745,13.6170212765957,18.1914893617021,2.76595744680851,10.1063829787234,11.1702127659574,2.4468085106383,2.34042553191489,4.68085106382979,1.38297872340426,0.531914893617021,2.65957446808511
"E01006732",1177,511,196,220,26,116,81,27,52,65,12,5,48,43.4154630416313,16.6525063721325,18.6915887850467,2.2090059473237,9.85556499575191,6.88190314358539,2.29396771452846,4.41801189464741,5.52251486830926,1.01954120645709,0.424808836023789,4.07816482582838
"E01006734",1058,419,153,182,29,127,94,54,33,57,17,14,26,39.6030245746692,14.461247637051,17.2022684310019,2.74102079395085,12.0037807183365,8.88468809073724,5.10396975425331,3.11909262759924,5.3875236294896,1.60680529300567,1.32325141776938,2.45746691871456
"E01006735",1030,456,162,156,18,96,113,29,34,51,17,10,24,44.2718446601942,15.7281553398058,15.1456310679612,1.74757281553398,9.32038834951456,10.9708737864078,2.81553398058252,3.30097087378641,4.95145631067961,1.6504854368932,0.970873786407767,2.33009708737864
"E01006736",1167,456,197,185,28,105,146,50,43,62,24,12,26,39.0745501285347,16.8808911739503,15.8526135389889,2.39931448157669,8.9974293059126,12.5107112253642,4.28449014567266,3.68466152527849,5.3127677806341,2.05655526992288,1.02827763496144,2.22793487574979
"E01006737",1152,466,173,231,24,118,103,37,49,62,18,14,30,40.4513888888889,15.0173611111111,20.0520833333333,2.08333333333333,10.2430555555556,8.94097222222222,3.21180555555556,4.25347222222222,5.38194444444444,1.5625,1.21527777777778,2.60416666666667
"E01006738",1183,489,212,190,35,114,103,40,36,51,16,2,32,41.3355874894336,17.9205409974641,16.0608622147084,2.9585798816568,9.63651732882502,8.70667793744717,3.38123415046492,3.04311073541843,4.31107354184277,1.35249366018597,0.169061707523246,2.70498732037194
"E01006739",1342,544,239,223,36,125,112,63,40,58,26,3,29,40.5365126676602,17.8092399403875,16.6169895678092,2.68256333830104,9.31445603576751,8.34575260804769,4.69448584202683,2.9806259314456,4.32190760059613,1.93740685543964,0.22354694485842,2.16095380029806
"E01006740",1018,440,170,136,13,69,106,84,37,36,15,5,16,43.2220039292731,16.6994106090373,13.3595284872299,1.2770137524558,6.77799607072692,10.4125736738703,8.25147347740668,3.63457760314342,3.53634577603143,1.47347740667976,0.491159135559921,1.57170923379175
"E01006741",1470,633,250,235,36,162,93,61,46,55,21,7,25,43.0612244897959,17.0068027210884,15.9863945578231,2.44897959183673,11.0204081632653,6.3265306122449,4.14965986394558,3.12925170068027,3.74149659863946,1.42857142857143,0.476190476190476,1.70068027210884
