"GeographyCode","QS113EW0001","QS113EW0002","QS113EW0003","QS113EW0004","QS113EW0005","QS113EW0006","QS113EW0007","QS113EW0008","QS113EW0009","QS113EW0010","QS113EW0011","QS113EW0012","QS113EW0013","QS113EW0014","QS113EW0015","QS113EW0016","QS113EW0017","QS113EW0018","QS113EW0019","QS113EW0020","QS113EW0021","QS113EW0022","QS113EW0023","QS113EW0024","QS113EW0025","QS113EW0026","QS113EW0027","QS113EW0028","QS113EW0029","QS113EW0030","QS113EW0031"
"E00033199",137,102,47,55,26,4,9,5,0,2,2,0,0,0,0,0,9,8,1,0,0,4,1,0,3,9,0,1,0,2,6
"E00033200",126,85,40,45,26,7,7,3,2,1,1,0,0,0,0,0,5,5,0,0,0,7,5,2,0,15,0,1,5,4,5
"E00033201",91,19,7,12,50,2,24,11,4,6,3,0,0,0,0,0,17,16,1,0,0,7,5,0,2,22,0,0,14,0,8
"E00033202",98,20,3,17,40,2,19,7,4,5,3,0,0,0,0,0,7,4,2,1,0,12,1,6,5,38,0,0,24,0,14
"E00033203",101,29,11,18,48,3,25,8,6,3,8,0,0,0,0,0,5,1,3,0,1,15,6,6,3,24,1,0,10,0,13
"E00033204",105,27,3,24,55,4,23,10,4,4,5,0,0,0,0,0,20,14,2,3,1,8,5,1,2,23,0,0,8,0,15
"E00033206",117,71,6,65,43,4,18,7,6,4,1,0,0,0,0,0,12,12,0,0,0,9,2,2,5,3,1,0,0,0,2
"E00033207",179,103,7,96,65,2,19,8,4,5,2,0,0,0,0,0,8,6,0,2,0,36,26,5,5,11,0,0,3,1,7
"E00033208",143,79,2,77,53,2,12,2,5,4,1,0,0,0,0,0,9,4,0,5,0,30,13,9,8,11,3,0,0,0,8
"E00033209",208,149,40,109,35,1,8,4,2,2,0,0,0,0,0,0,5,4,0,1,0,21,11,4,6,24,3,4,3,2,12
"E00033210",133,78,13,65,40,1,15,0,7,8,0,0,0,0,0,0,12,4,4,4,0,12,8,1,3,15,2,1,4,0,8
"E00033211",145,50,11,39,69,2,27,3,10,9,5,0,0,0,0,0,6,3,0,3,0,34,10,14,10,26,2,3,5,0,16
"E00033212",123,30,11,19,79,6,28,13,3,9,3,0,0,0,0,0,7,4,2,0,1,38,13,16,9,14,2,7,1,0,4
"E00033213",136,38,15,23,32,3,12,5,4,2,1,0,0,0,0,0,6,4,1,1,0,11,6,3,2,66,1,3,36,2,24
"E00033214",223,80,10,70,101,4,34,6,12,13,3,0,0,0,0,0,17,10,5,1,1,46,21,19,6,42,5,3,15,0,19
"E00033215",147,69,8,61,56,2,24,4,5,9,6,0,0,0,0,0,5,2,1,2,0,25,10,13,2,22,2,4,2,1,13
"E00033216",150,88,6,82,45,2,8,4,0,4,0,0,0,0,0,0,16,11,3,2,0,19,10,5,4,17,4,0,1,0,12
"E00033217",158,87,11,76,43,0,17,6,3,4,4,0,0,0,0,0,14,11,2,1,0,12,6,3,3,28,2,1,5,0,20
"E00033218",106,25,6,19,68,3,41,6,6,13,16,0,0,0,0,0,12,4,4,3,1,12,6,3,3,13,0,3,2,0,8
"E00033219",181,99,13,86,49,0,30,17,4,6,3,0,0,0,0,0,11,9,2,0,0,8,2,2,4,33,0,1,15,1,16
"E00033220",135,42,8,34,31,3,9,1,3,1,4,0,0,0,0,0,11,8,2,1,0,8,2,3,3,62,2,0,42,0,18
"E00033221",170,134,4,130,17,0,4,3,0,1,0,1,1,0,0,0,8,5,1,1,1,4,3,1,0,19,1,0,6,0,12
"E00033222",135,107,56,51,24,7,7,4,1,1,1,0,0,0,0,0,5,4,0,1,0,5,3,2,0,4,0,1,0,2,1
"E00033223",171,124,9,115,19,0,2,2,0,0,0,0,0,0,0,0,11,10,1,0,0,6,2,3,1,28,0,2,8,0,18
"E00033224",148,62,35,27,73,11,18,8,3,1,6,0,0,0,0,0,11,7,1,3,0,33,9,13,11,13,3,4,0,1,5
"E00033225",160,100,9,91,50,1,15,0,7,4,4,0,0,0,0,0,6,1,2,3,0,28,15,8,5,10,2,3,0,0,5
"E00033226",187,73,21,52,98,6,24,12,2,4,6,0,0,0,0,0,12,1,4,5,2,56,18,16,22,16,9,2,0,0,5
"E00033227",136,76,43,33,49,3,18,7,1,2,8,0,0,0,0,0,7,2,1,4,0,21,8,7,6,11,4,0,0,1,6
"E00033228",208,138,45,93,56,13,10,3,2,2,3,0,0,0,0,0,10,4,3,2,1,23,8,4,11,14,4,5,0,0,5
"E00033229",128,47,25,22,69,11,39,13,4,3,19,0,0,0,0,0,8,4,1,3,0,11,3,2,6,12,5,3,0,1,3
"E00033230",114,26,14,12,76,16,40,17,6,5,12,0,0,0,0,0,6,2,3,1,0,14,1,6,7,12,4,2,0,1,5
"E00033231",113,64,17,47,46,4,11,5,0,3,3,0,0,0,0,0,8,3,2,1,2,23,8,8,7,3,1,0,0,0,2
"E00033235",122,64,19,45,51,2,21,10,1,5,5,0,0,0,0,0,7,6,0,1,0,21,10,6,5,7,1,2,0,0,4
"E00033237",146,73,24,49,65,6,17,7,3,5,2,0,0,0,0,0,8,3,2,3,0,34,17,6,11,8,1,0,1,1,5
"E00033238",182,53,20,33,111,12,37,9,5,9,14,0,0,0,0,0,11,2,2,7,0,51,23,11,17,18,5,4,0,0,9
"E00033242",104,35,18,17,56,5,24,8,3,1,12,0,0,0,0,0,6,1,3,1,1,21,8,3,10,13,7,0,0,1,5
"E00033245",167,90,41,49,66,9,28,12,1,9,6,0,0,0,0,0,2,1,1,0,0,27,11,6,10,11,2,2,1,1,5
"E00033246",121,57,13,44,57,2,22,6,6,3,7,0,0,0,0,0,8,3,3,0,2,25,9,9,7,7,1,0,0,0,6
"E00033247",148,48,16,32,86,6,31,8,7,3,13,0,0,0,0,0,11,2,5,4,0,38,19,9,10,14,5,3,0,0,6
"E00033248",250,212,44,168,26,0,3,2,1,0,0,0,0,0,0,0,7,6,1,0,0,16,11,1,4,12,1,0,0,1,10
"E00033249",132,55,14,41,64,4,19,5,3,9,2,0,0,0,0,0,12,5,4,3,0,29,16,9,4,13,5,2,0,0,6
"E00033250",126,61,13,48,63,5,17,7,1,5,4,0,0,0,0,0,5,4,0,1,0,36,22,8,6,2,1,1,0,0,0
"E00033251",106,44,9,35,48,3,8,2,0,1,5,1,1,0,0,0,8,2,1,5,0,28,13,9,6,14,2,5,1,1,5
"E00033252",169,81,43,38,74,12,17,6,4,4,3,0,0,0,0,0,6,0,3,3,0,39,16,12,11,14,2,6,0,0,6
"E00033253",132,77,37,40,46,4,15,4,3,1,7,0,0,0,0,0,6,1,1,4,0,21,12,6,3,9,2,1,0,0,6
"E00033254",152,43,15,28,96,7,38,12,5,6,15,0,0,0,0,0,14,10,2,2,0,37,15,12,10,13,5,2,0,1,5
"E00033255",126,49,18,31,66,7,27,8,1,6,12,0,0,0,0,0,2,1,0,1,0,30,7,4,19,11,4,2,1,1,3
"E00033256",100,34,21,13,61,7,26,16,0,4,6,0,0,0,0,0,9,1,4,4,0,19,6,6,7,5,1,3,0,0,1
"E00033257",180,101,28,73,71,11,31,15,4,4,8,0,0,0,0,0,12,10,1,1,0,17,5,3,9,8,1,2,1,0,4
"E00033258",157,61,31,30,91,14,22,9,4,4,5,0,0,0,0,0,12,3,3,2,4,43,18,13,12,5,0,1,0,2,2
"E00033259",80,43,6,37,36,3,4,1,2,1,0,1,1,0,0,0,7,3,2,2,0,21,11,2,8,1,0,0,0,0,1
"E00033260",129,63,23,40,60,3,20,8,0,1,11,0,0,0,0,0,11,5,4,2,0,26,10,7,9,6,2,3,0,0,1
"E00033261",110,39,9,30,63,5,18,5,4,1,8,0,0,0,0,0,13,1,4,7,1,27,12,2,13,8,5,2,0,0,1
"E00033262",96,52,11,41,38,6,8,4,1,1,2,0,0,0,0,0,7,5,1,1,0,17,13,1,3,6,2,0,0,1,3
"E00033263",89,55,8,47,29,2,12,1,3,3,5,0,0,0,0,0,4,2,2,0,0,11,9,1,1,5,1,0,0,0,4
"E00033264",147,73,30,43,62,5,11,5,0,3,3,0,0,0,0,0,11,4,3,2,2,35,11,12,12,12,2,2,0,1,7
"E00033265",126,47,17,30,69,7,28,4,3,10,11,0,0,0,0,0,11,4,2,3,2,23,6,5,12,10,4,1,0,2,3
"E00033266",147,65,18,47,72,9,30,7,10,5,8,0,0,0,0,0,12,4,3,3,2,21,6,4,11,10,2,2,0,0,6
"E00033267",141,82,45,37,53,8,20,6,4,4,6,0,0,0,0,0,2,0,1,1,0,23,11,8,4,6,2,1,0,2,1
"E00033268",121,39,21,18,76,5,52,17,10,10,15,0,0,0,0,0,12,6,3,1,2,7,3,0,4,6,1,2,0,1,2
"E00033269",92,55,32,23,30,2,20,6,7,2,5,0,0,0,0,0,1,1,0,0,0,7,1,2,4,7,1,3,0,1,2
"E00033270",128,31,16,15,91,9,54,11,16,16,11,0,0,0,0,0,13,6,2,5,0,15,3,5,7,6,1,1,0,0,4
"E00033271",126,18,14,4,101,5,73,14,15,24,20,0,0,0,0,0,11,5,2,3,1,12,8,1,3,7,1,0,0,1,5
"E00033272",120,27,11,16,89,17,51,15,12,10,14,0,0,0,0,0,7,3,2,1,1,14,2,7,5,4,0,1,0,1,2
"E00033274",122,61,15,46,55,5,29,7,4,12,6,0,0,0,0,0,8,2,3,2,1,13,4,5,4,6,4,1,0,0,1
"E00033275",142,70,48,22,66,11,39,13,6,11,9,0,0,0,0,0,5,2,0,2,1,11,1,4,6,6,1,1,0,1,3
"E00033276",127,68,13,55,55,0,20,6,8,4,2,0,0,0,0,0,12,8,2,2,0,23,13,2,8,4,0,1,0,0,3
"E00033277",99,33,20,13,60,5,25,8,5,7,5,0,0,0,0,0,7,2,4,0,1,23,8,6,9,6,1,2,0,0,3
"E00033278",107,39,14,25,63,7,27,12,6,5,4,0,0,0,0,0,12,6,2,3,1,17,9,4,4,5,0,3,0,0,2
"E00033279",139,53,13,40,78,6,25,10,4,3,8,0,0,0,0,0,12,5,4,3,0,35,21,8,6,8,2,3,0,2,1
"E00033281",136,47,12,35,81,9,38,17,3,10,8,0,0,0,0,0,13,4,5,4,0,21,9,8,4,8,3,2,0,0,3
"E00033282",125,35,20,15,74,9,31,9,4,8,10,0,0,0,0,0,13,8,2,3,0,21,8,3,10,16,3,2,0,2,9
"E00033283",118,38,23,15,73,13,25,5,4,8,8,1,0,0,0,1,14,6,1,5,2,20,6,1,13,7,0,0,0,0,7
"E00033284",182,143,23,120,33,0,4,2,0,1,1,0,0,0,0,0,2,2,0,0,0,27,11,8,8,6,2,1,0,0,3
"E00033285",135,54,21,33,73,10,36,10,3,15,8,0,0,0,0,0,9,4,2,1,2,18,3,7,8,8,1,2,0,0,5
"E00033286",128,79,52,27,40,8,13,4,3,2,4,0,0,0,0,0,8,2,0,5,1,11,4,3,4,9,0,0,0,4,5
"E00033287",115,30,10,20,76,7,43,13,7,18,5,0,0,0,0,0,11,5,2,3,1,15,5,5,5,9,1,3,0,0,5
"E00033288",121,29,13,16,85,4,43,11,10,16,6,0,0,0,0,0,20,5,8,4,3,18,7,3,8,7,3,0,0,1,3
"E00033289",105,37,11,26,63,7,32,10,4,11,7,0,0,0,0,0,11,7,3,1,0,13,6,0,7,5,2,0,0,0,3
"E00033290",88,22,5,17,62,4,39,9,8,14,8,1,1,0,0,0,7,3,2,2,0,11,3,4,4,4,0,0,0,1,3
"E00033291",185,31,13,18,145,8,67,16,9,28,14,0,0,0,0,0,26,15,5,6,0,44,19,15,10,9,3,1,0,1,4
"E00033292",106,47,7,40,55,9,28,12,6,5,5,0,0,0,0,0,7,5,1,1,0,11,3,1,7,4,0,2,0,1,1
"E00033293",145,54,34,20,82,8,34,10,6,11,7,0,0,0,0,0,11,4,2,4,1,29,10,12,7,9,1,1,0,1,6
"E00033294",130,68,19,49,56,4,18,3,6,3,6,0,0,0,0,0,11,8,2,1,0,23,15,5,3,6,0,1,0,1,4
"E00033295",108,21,15,6,83,15,44,11,9,16,8,0,0,0,0,0,6,5,0,1,0,18,5,8,5,4,1,1,0,0,2
"E00033296",111,31,19,12,71,16,38,10,8,7,13,0,0,0,0,0,8,5,0,1,2,9,1,4,4,9,2,1,0,1,5
"E00033297",143,58,27,31,75,9,30,7,7,3,13,1,1,0,0,0,11,4,3,3,1,24,11,5,8,10,2,3,0,2,3
"E00033298",129,51,23,28,68,12,32,7,1,12,12,0,0,0,0,0,8,1,3,3,1,16,5,0,11,10,3,2,0,0,5
"E00033299",117,38,28,10,70,13,37,12,4,12,9,0,0,0,0,0,7,2,0,5,0,13,3,2,8,9,2,2,0,0,5
"E00033300",112,45,15,30,57,5,30,14,8,1,7,0,0,0,0,0,4,2,1,1,0,18,3,6,9,10,2,1,0,0,7
"E00033301",120,32,17,15,81,3,27,8,5,8,6,0,0,0,0,0,10,2,3,4,1,41,15,15,11,7,0,1,0,0,6
"E00033302",105,36,24,12,64,3,23,11,6,4,2,0,0,0,0,0,10,4,2,3,1,28,8,10,10,5,2,2,0,0,1
"E00033304",102,22,8,14,75,11,32,10,7,5,10,0,0,0,0,0,8,4,1,3,0,24,1,7,16,5,1,1,0,1,2
"E00033305",121,45,15,30,66,5,35,10,6,11,8,0,0,0,0,0,5,1,0,3,1,21,4,3,14,10,3,0,0,2,5
"E00033306",122,47,22,25,60,6,20,4,4,5,7,0,0,0,0,0,11,4,2,5,0,23,11,2,10,15,3,5,0,2,5
"E00033307",124,30,16,14,90,5,28,10,6,7,5,0,0,0,0,0,18,3,3,7,5,39,13,13,13,4,1,3,0,0,0
"E00033308",122,42,23,19,74,5,29,5,6,10,8,0,0,0,0,0,13,2,6,3,2,27,8,8,11,6,2,0,0,1,3
"E00033309",135,40,14,26,86,11,29,7,4,8,10,0,0,0,0,0,14,4,6,2,2,32,14,10,8,9,2,1,0,2,4
"E00033310",127,25,12,13,92,11,36,9,6,10,11,0,0,0,0,0,5,2,0,3,0,40,16,17,7,10,4,2,0,0,4
"E00033312",133,55,18,37,70,5,23,9,1,4,9,0,0,0,0,0,14,6,3,2,3,28,7,6,15,8,1,1,0,5,1
"E00033313",137,27,13,14,100,4,32,12,4,5,11,0,0,0,0,0,17,7,2,6,2,47,19,10,18,10,2,1,0,1,6
"E00033314",130,40,21,19,81,6,32,8,4,11,9,0,0,0,0,0,13,5,3,3,2,30,8,6,16,9,5,1,0,0,3
"E00033315",130,30,20,10,92,8,52,15,5,14,18,0,0,0,0,0,7,1,3,3,0,25,4,9,12,8,2,2,0,0,4
"E00033316",144,42,26,16,93,10,54,18,11,14,11,0,0,0,0,0,11,7,3,1,0,18,7,4,7,9,2,2,0,0,5
"E00033317",152,35,14,21,111,12,68,28,7,18,15,1,1,0,0,0,15,8,3,2,2,15,0,6,9,6,1,2,0,1,2
"E00033318",153,46,19,27,95,7,32,10,5,7,10,0,0,0,0,0,7,5,1,1,0,49,15,10,24,12,2,1,0,0,9
"E00033319",164,38,19,19,116,14,80,23,15,25,17,0,0,0,0,0,8,5,2,1,0,14,2,2,10,10,1,1,0,2,6
"E00033320",130,36,23,13,89,13,58,17,15,8,18,0,0,0,0,0,6,3,2,1,0,12,5,1,6,5,0,1,0,2,2
"E00033322",118,23,10,13,90,17,54,18,9,18,9,0,0,0,0,0,9,4,3,1,1,10,2,0,8,5,1,0,0,0,4
"E00033323",107,14,12,2,88,14,65,16,11,19,19,0,0,0,0,0,2,0,2,0,0,7,2,2,3,5,1,3,0,1,0
"E00033324",113,20,12,8,90,11,64,23,7,22,12,0,0,0,0,0,10,3,4,3,0,5,2,1,2,3,0,1,0,0,2
"E00033326",106,14,9,5,84,14,62,18,7,21,16,0,0,0,0,0,3,1,2,0,0,5,1,1,3,8,4,1,0,2,1
"E00033327",124,39,27,12,80,12,55,20,12,14,9,0,0,0,0,0,8,2,3,3,0,5,2,2,1,5,1,1,0,0,3
"E00033328",119,53,22,31,54,9,27,4,6,7,10,0,0,0,0,0,1,0,0,1,0,17,6,5,6,12,3,1,0,1,7
"E00033329",131,35,17,18,89,14,53,13,14,13,13,0,0,0,0,0,11,3,4,3,1,11,4,3,4,7,1,1,0,3,2
"E00033330",130,31,19,12,89,16,51,14,11,17,9,1,1,0,0,0,7,4,0,1,2,14,5,2,7,10,0,4,0,2,4
"E00033331",134,35,28,7,91,20,55,12,10,17,16,0,0,0,0,0,9,3,3,3,0,7,3,1,3,8,3,1,0,2,2
"E00033332",108,16,8,8,83,10,59,13,18,16,12,0,0,0,0,0,6,1,3,1,1,8,4,1,3,9,4,1,0,0,4
"E00033333",121,26,15,11,87,11,62,18,10,22,12,0,0,0,0,0,8,2,0,5,1,6,3,1,2,8,1,2,0,0,5
"E00033334",108,17,6,11,82,11,47,9,7,15,16,0,0,0,0,0,12,6,3,3,0,12,3,5,4,9,0,0,0,1,8
"E00033335",108,31,16,15,73,13,45,17,9,10,9,0,0,0,0,0,6,1,3,1,1,9,2,2,5,4,1,1,0,0,2
"E00033336",121,23,15,8,91,7,64,23,11,16,14,0,0,0,0,0,8,2,1,5,0,12,3,5,4,7,2,1,0,0,4
"E00033337",85,27,14,13,52,9,31,7,9,10,5,0,0,0,0,0,3,3,0,0,0,9,2,3,4,6,1,0,0,0,5
"E00033338",90,8,2,6,73,13,51,13,11,20,7,0,0,0,0,0,2,1,0,1,0,7,2,1,4,9,3,4,0,0,2
"E00033339",132,38,13,25,89,12,60,13,8,22,17,1,0,1,0,0,4,0,0,4,0,12,4,3,5,5,3,1,0,0,1
"E00033340",103,9,6,3,89,14,64,15,13,20,16,0,0,0,0,0,7,3,1,1,2,4,1,1,2,5,3,0,0,0,2
"E00033341",115,19,14,5,92,14,55,15,11,18,11,0,0,0,0,0,11,5,2,2,2,12,2,4,6,4,1,1,0,1,1
"E00033342",126,29,15,14,91,17,59,15,11,19,14,1,1,0,0,0,5,2,2,0,1,9,2,2,5,6,4,0,0,0,2
"E00033343",96,16,8,8,79,9,61,16,9,20,16,0,0,0,0,0,5,1,2,1,1,4,0,2,2,1,0,0,0,0,1
"E00033344",139,36,16,20,97,15,55,12,15,14,14,0,0,0,0,0,12,5,4,3,0,15,3,3,9,6,0,2,3,0,1
"E00033345",129,18,11,7,105,14,71,11,19,24,17,0,0,0,0,0,7,1,1,5,0,13,3,2,8,6,0,2,2,0,2
"E00033346",124,45,21,24,63,7,43,13,10,11,9,0,0,0,0,0,5,1,2,2,0,8,1,3,4,16,3,2,7,1,3
"E00033347",121,26,15,11,89,9,56,16,12,16,12,0,0,0,0,0,6,1,2,3,0,18,4,4,10,6,0,0,2,0,4
"E00033348",112,29,23,6,76,12,55,16,9,19,11,0,0,0,0,0,3,1,1,0,1,6,3,0,3,7,2,1,0,1,3
"E00033349",154,90,13,77,56,9,22,7,4,8,3,0,0,0,0,0,7,6,1,0,0,18,10,0,8,8,1,2,0,0,5
"E00033350",122,23,13,10,97,11,68,22,8,25,13,0,0,0,0,0,5,4,0,1,0,13,3,2,8,2,1,1,0,0,0
"E00033351",124,34,13,21,78,15,30,10,4,7,9,0,0,0,0,0,10,2,4,2,2,23,10,5,8,12,4,4,0,1,3
"E00033352",108,34,11,23,71,11,32,5,9,8,10,0,0,0,0,0,11,5,4,1,1,17,6,8,3,3,0,1,0,1,1
"E00033353",103,19,13,6,78,13,48,14,8,12,14,0,0,0,0,0,5,3,1,1,0,12,5,2,5,6,1,0,0,0,5
"E00033354",150,107,37,70,38,1,10,7,1,1,1,0,0,0,0,0,11,4,3,3,1,16,4,1,11,5,0,0,0,0,5
"E00033355",113,33,12,21,72,4,45,11,12,12,10,0,0,0,0,0,12,7,2,3,0,11,4,1,6,8,1,2,1,0,4
"E00033356",137,36,20,16,92,11,48,15,8,13,12,1,0,0,1,0,11,6,2,2,1,21,2,4,15,9,4,2,0,1,2
"E00033357",125,47,30,17,71,7,26,9,3,2,12,0,0,0,0,0,15,9,2,3,1,23,8,9,6,7,2,0,0,3,2
"E00033358",95,28,11,17,61,7,25,6,3,9,7,0,0,0,0,0,7,5,0,1,1,22,9,4,9,6,0,0,2,0,4
"E00033359",161,73,27,46,75,10,36,7,8,12,9,0,0,0,0,0,15,9,3,3,0,14,5,2,7,13,2,3,0,0,8
"E00033360",155,49,20,29,98,12,49,15,11,12,11,0,0,0,0,0,14,6,4,4,0,23,7,5,11,8,4,1,0,1,2
"E00033361",174,45,23,22,121,12,72,22,14,21,15,0,0,0,0,0,18,9,5,4,0,19,6,7,6,8,3,0,0,1,4
"E00033362",106,27,18,9,76,8,46,7,15,15,9,0,0,0,0,0,14,8,4,2,0,8,1,2,5,3,0,0,0,0,3
"E00033363",87,29,10,19,55,6,33,15,2,9,7,0,0,0,0,0,8,2,2,3,1,8,6,1,1,3,2,0,0,0,1
"E00033364",134,25,19,6,103,12,69,17,11,23,18,0,0,0,0,0,10,3,2,3,2,12,2,3,7,6,2,0,0,0,4
"E00033365",172,41,21,20,118,6,72,22,13,24,13,1,1,0,0,0,20,8,2,9,1,19,8,5,6,13,0,1,1,1,10
"E00033366",108,22,17,5,81,7,58,15,12,12,19,0,0,0,0,0,8,5,2,1,0,8,3,3,2,5,0,1,0,1,3
"E00033367",137,48,6,42,62,7,32,11,6,11,4,0,0,0,0,0,11,7,0,1,3,12,3,5,4,27,0,3,10,0,14
"E00033368",124,44,23,21,70,7,36,16,6,10,4,0,0,0,0,0,11,6,3,2,0,16,2,2,12,10,1,1,0,0,8
"E00033369",137,24,10,14,104,2,67,15,15,24,13,0,0,0,0,0,17,12,2,2,1,18,4,2,12,9,1,2,1,0,5
"E00033370",141,64,43,21,69,7,33,10,2,10,11,1,1,0,0,0,13,9,2,2,0,15,7,2,6,8,0,1,1,1,5
"E00033371",124,29,17,12,85,12,51,19,8,13,11,1,0,1,0,0,11,6,1,4,0,10,0,3,7,10,0,1,2,0,7
"E00033372",112,28,5,23,74,6,49,16,11,12,10,1,1,0,0,0,8,4,3,0,1,10,4,2,4,10,5,3,0,0,2
"E00033373",181,42,12,30,127,14,74,20,13,21,20,0,0,0,0,0,21,12,1,4,4,18,3,7,8,12,0,4,1,0,7
"E00033374",140,53,26,27,80,11,33,18,4,5,6,1,1,0,0,0,25,16,4,4,1,10,3,3,4,7,0,2,0,0,5
"E00033375",140,42,22,20,91,22,58,15,8,18,17,1,0,0,1,0,4,4,0,0,0,6,3,1,2,7,0,3,0,0,4
"E00033376",135,46,29,17,79,20,48,19,16,6,7,0,0,0,0,0,4,4,0,0,0,7,2,2,3,10,3,2,0,0,5
"E00033377",133,41,18,23,84,13,54,24,8,11,11,1,0,0,1,0,12,7,3,2,0,4,1,0,3,8,2,2,0,0,4
"E00033378",137,40,19,21,88,11,56,16,14,16,10,0,0,0,0,0,8,5,3,0,0,13,4,1,8,9,0,3,0,0,6
"E00033379",130,45,17,28,76,5,29,15,6,6,2,0,0,0,0,0,20,10,6,3,1,22,7,9,6,9,1,1,1,0,6
"E00033380",106,28,13,15,69,10,38,16,9,6,7,0,0,0,0,0,13,8,1,3,1,8,3,0,5,9,0,1,1,2,5
"E00033381",130,78,51,27,50,13,26,12,5,4,5,0,0,0,0,0,4,2,2,0,0,7,2,1,4,2,1,0,0,0,1
"E00033382",123,25,13,12,88,12,57,17,13,15,12,0,0,0,0,0,6,2,1,2,1,13,2,2,9,10,3,1,0,0,6
"E00033383",133,48,19,29,72,8,39,14,9,8,8,0,0,0,0,0,8,4,2,0,2,17,2,7,8,13,1,1,0,0,11
"E00033384",146,32,21,11,105,17,62,22,9,15,16,0,0,0,0,0,13,10,1,1,1,13,4,4,5,9,1,2,2,1,3
"E00033385",156,63,15,48,78,6,42,17,7,9,9,1,1,0,0,0,16,14,1,1,0,13,5,4,4,15,2,0,2,1,10
"E00033386",140,32,9,23,102,4,60,15,13,11,21,0,0,0,0,0,19,9,5,2,3,19,7,5,7,6,2,0,0,0,4
"E00033387",122,71,7,64,39,1,23,9,9,2,3,1,1,0,0,0,9,8,0,1,0,5,2,1,2,12,1,0,0,0,11
"E00033388",162,86,24,62,62,6,21,8,5,4,4,0,0,0,0,0,9,7,2,0,0,26,8,3,15,14,1,1,0,2,10
"E00033389",118,33,8,25,78,4,40,7,12,15,6,2,2,0,0,0,12,6,5,1,0,20,5,3,12,7,1,1,0,0,5
"E00033391",164,65,8,57,84,6,26,10,5,4,7,0,0,0,0,0,21,9,7,5,0,31,11,8,12,15,1,1,2,1,10
"E00033392",149,85,13,72,48,2,23,8,3,9,3,0,0,0,0,0,12,7,1,3,1,11,6,1,4,16,2,1,4,0,9
"E00033394",139,70,10,60,46,1,24,9,5,7,3,0,0,0,0,0,16,12,1,1,2,5,3,0,2,23,2,4,3,0,14
"E00033395",156,77,7,70,61,4,23,11,3,3,6,0,0,0,0,0,21,19,1,1,0,13,3,3,7,18,2,1,1,0,14
"E00033396",126,45,17,28,74,11,36,9,8,5,14,1,1,0,0,0,14,4,1,7,2,12,3,2,7,7,0,1,0,1,5
"E00033397",125,34,16,18,82,9,57,14,14,23,6,0,0,0,0,0,6,3,0,3,0,10,4,0,6,9,2,2,0,0,5
"E00033399",128,23,14,9,96,14,57,19,17,9,12,0,0,0,0,0,10,3,3,4,0,15,5,2,8,9,2,2,0,1,4
"E00033400",118,33,21,12,81,7,53,13,13,18,9,1,1,0,0,0,5,1,1,2,1,15,6,3,6,4,2,0,0,0,2
"E00033401",102,17,10,7,81,10,47,11,9,17,10,1,1,0,0,0,12,7,5,0,0,11,1,6,4,4,0,2,0,0,2
"E00033402",134,31,6,25,62,5,32,14,4,10,4,0,0,0,0,0,9,8,0,1,0,16,6,3,7,41,1,1,16,0,23
"E00033403",144,34,13,21,90,13,56,20,7,13,16,0,0,0,0,0,12,6,2,3,1,9,3,0,6,20,0,0,5,2,13
"E00033404",162,70,15,55,65,8,29,12,4,8,5,0,0,0,0,0,17,14,2,1,0,11,4,2,5,27,3,0,1,0,23
"E00033405",129,30,6,24,86,8,47,19,8,13,7,0,0,0,0,0,10,8,1,1,0,21,5,3,13,13,2,2,4,1,4
"E00033406",126,30,19,11,84,7,59,19,12,19,9,0,0,0,0,0,7,4,2,1,0,11,3,6,2,12,1,0,1,1,9
"E00033407",138,45,12,33,54,3,22,9,4,6,3,0,0,0,0,0,14,7,4,2,1,15,4,2,9,39,1,0,9,1,28
"E00033408",123,38,16,22,53,4,26,7,6,6,7,0,0,0,0,0,15,6,2,6,1,8,2,1,5,32,1,1,11,2,17
"E00033409",166,80,66,14,81,25,39,16,6,10,7,0,0,0,0,0,5,3,0,2,0,12,3,2,7,5,1,0,0,1,3
"E00033410",121,38,11,27,61,2,32,7,9,7,9,1,1,0,0,0,14,12,2,0,0,12,6,0,6,22,0,2,11,0,9
"E00033411",119,29,19,10,79,12,55,11,10,18,16,0,0,0,0,0,6,4,0,1,1,6,2,1,3,11,1,2,1,1,6
"E00033412",146,47,21,26,67,5,28,9,7,6,6,0,0,0,0,0,17,10,3,4,0,17,7,5,5,32,0,1,9,2,20
"E00033413",111,45,6,39,50,7,22,6,7,3,6,0,0,0,0,0,10,7,1,1,1,11,1,7,3,16,0,1,7,0,8
"E00033414",135,45,12,33,69,4,32,11,7,12,2,1,1,0,0,0,14,11,2,0,1,18,6,6,6,21,2,0,6,1,12
"E00033415",94,11,6,5,78,12,57,18,12,18,9,1,1,0,0,0,4,2,1,1,0,4,1,1,2,5,1,3,0,0,1
"E00033416",144,40,11,29,70,2,33,8,7,13,5,1,1,0,0,0,21,17,3,0,1,13,4,4,5,34,3,0,6,1,24
"E00033417",144,44,14,30,81,7,39,13,5,14,7,0,0,0,0,0,22,15,3,2,2,13,7,1,5,19,1,2,5,1,10
"E00033418",144,22,16,6,115,17,82,25,11,29,17,0,0,0,0,0,9,3,1,3,2,7,1,1,5,7,1,3,1,0,2
"E00033419",119,31,20,11,81,12,55,13,8,19,15,0,0,0,0,0,9,5,2,2,0,5,3,0,2,7,0,1,1,1,4
