"GeographyCode","QS413EW0001","QS413EW0002","QS413EW0003","QS413EW0004","QS413EW0005"
"E00033938",137,50,49,25,13
"E00033939",113,34,52,15,12
"E00033940",142,53,62,15,12
"E00033941",138,42,62,19,15
"E00033942",180,56,91,17,16
"E00033943",146,54,60,20,12
"E00033944",132,57,59,14,2
"E00033945",96,20,64,5,7
"E00033946",168,48,73,28,19
"E00033947",108,24,51,19,14
"E00033948",151,43,80,19,9
"E00033949",151,67,64,17,3
"E00033950",180,62,79,24,15
"E00033951",121,34,59,18,10
"E00033952",151,39,83,23,6
"E00033953",178,68,73,24,13
"E00033954",112,36,59,6,11
"E00033955",160,55,69,23,13
"E00033956",42,13,20,6,3
"E00033957",134,43,59,20,12
"E00033958",135,36,64,28,7
"E00033959",138,58,63,12,5
"E00033960",129,32,61,27,9
"E00033961",136,46,66,19,5
"E00033962",121,32,63,20,6
"E00033963",173,54,75,35,9
"E00033964",172,48,103,8,13
"E00033965",134,55,57,14,8
"E00033966",133,47,62,17,7
"E00033967",138,43,76,13,6
"E00033968",91,25,54,5,7
"E00033969",113,34,51,14,14
"E00033970",146,53,71,15,7
"E00033971",77,25,37,9,6
"E00033972",135,39,73,12,11
"E00033973",84,18,49,10,7
"E00033974",134,47,69,10,8
"E00033975",174,57,90,18,9
"E00033976",114,33,58,13,10
"E00033977",78,37,31,6,4
"E00033978",116,49,58,2,7
"E00033979",72,15,47,4,6
"E00033980",114,32,65,9,8
"E00033981",90,14,71,3,2
"E00033982",43,15,15,11,2
"E00033983",110,44,44,14,8
"E00033984",102,23,60,13,6
"E00033985",110,51,45,9,5
"E00033986",108,32,51,21,4
"E00033987",133,54,55,10,14
"E00033988",119,47,48,13,11
"E00033989",115,45,44,17,9
"E00033990",120,35,55,16,14
"E00033991",117,31,62,16,8
"E00033992",129,42,68,10,9
"E00033993",208,98,77,24,9
"E00033994",132,27,69,28,8
"E00033995",109,29,67,11,2
"E00033996",117,20,73,19,5
"E00033997",147,51,65,28,3
"E00033998",122,36,58,15,13
"E00033999",118,28,60,20,10
"E00034000",117,35,53,20,9
"E00034001",147,54,70,12,11
"E00034002",107,36,53,9,9
"E00034003",91,23,41,19,8
"E00034004",96,33,44,14,5
"E00034005",131,49,53,21,8
"E00034006",121,55,48,14,4
"E00034007",97,32,47,10,8
"E00034008",120,44,55,12,9
"E00034009",112,38,48,10,16
"E00034010",108,28,62,10,8
"E00034011",141,32,72,29,8
"E00034012",111,23,62,17,9
"E00034013",128,55,49,15,9
"E00034014",111,42,48,14,7
"E00034015",110,31,52,14,13
"E00034016",113,31,57,15,10
"E00034017",123,25,65,25,8
"E00034019",131,51,58,15,7
"E00034020",125,31,67,18,9
"E00034021",120,37,54,20,9
"E00034022",152,50,66,26,10
"E00034023",136,50,66,10,10
"E00034024",145,52,61,21,11
"E00034025",178,64,83,18,13
"E00034026",129,35,63,18,13
"E00034027",108,39,42,16,11
"E00034028",164,63,71,9,21
"E00034029",177,61,90,14,12
"E00034030",123,36,70,11,6
"E00034031",106,47,38,16,5
"E00034032",120,34,58,22,6
"E00034033",98,19,55,18,6
"E00034034",132,48,61,16,7
"E00034035",127,35,64,20,8
"E00034036",120,23,69,24,4
"E00034037",132,37,64,21,10
"E00034038",136,52,62,18,4
"E00034039",143,44,78,13,8
"E00034040",108,29,62,9,8
"E00034041",129,40,57,19,13
"E00034042",135,44,70,15,6
"E00034043",159,46,86,11,16
"E00034044",130,29,62,25,14
"E00034045",152,57,60,24,11
"E00034046",133,45,70,10,8
"E00034047",129,43,60,18,8
"E00034048",117,39,58,10,10
"E00034049",130,46,56,18,10
"E00034050",135,43,61,24,7
"E00034051",106,44,41,15,6
"E00034052",119,37,54,23,5
"E00034053",157,54,67,21,15
"E00034054",133,37,66,22,8
"E00034055",162,51,78,22,11
"E00034056",139,69,50,12,8
"E00034057",112,42,46,17,7
"E00034058",152,30,83,12,27
"E00034059",187,59,84,33,11
"E00034061",142,40,67,26,9
"E00034062",190,60,95,20,15
"E00034063",145,32,84,19,10
"E00034064",119,16,76,23,4
"E00034065",126,46,56,14,10
"E00034066",143,45,66,9,23
"E00034067",131,39,62,18,12
"E00034068",144,62,61,10,11
"E00034069",167,60,79,15,13
"E00034070",157,49,60,25,23
"E00034071",182,73,74,24,11
"E00034072",151,49,75,14,13
"E00034073",101,34,41,13,13
"E00034074",171,66,71,20,14
"E00034075",152,78,54,10,10
"E00034076",143,59,60,15,9
"E00034077",147,74,59,10,4
"E00034078",140,47,72,15,6
"E00034079",162,79,61,15,7
"E00034080",113,35,61,10,7
"E00034081",200,47,123,14,16
"E00034082",117,46,50,14,7
"E00034083",107,28,50,15,14
"E00034084",105,34,43,9,19
"E00034085",143,54,66,12,11
"E00034086",61,20,15,10,16
"E00034087",91,20,49,15,7
"E00034088",161,69,61,22,9
"E00034089",99,15,57,19,8
"E00034090",114,31,55,16,12
"E00034091",73,15,45,7,6
"E00034092",84,23,50,6,5
"E00034093",158,25,100,22,11
"E00034094",141,24,88,19,10
"E00034095",134,50,60,17,7
"E00034096",126,37,74,12,3
"E00034097",109,21,62,17,9
"E00034098",125,35,56,27,7
"E00034099",102,30,52,15,5
"E00034100",150,55,64,22,9
"E00034101",152,69,63,17,3
"E00034102",138,53,58,23,4
"E00034104",153,49,78,16,10
"E00034105",150,58,59,18,15
"E00034106",86,19,50,11,6
"E00034107",128,32,64,25,7
"E00034108",121,41,66,8,6
"E00034109",102,39,47,6,10
"E00034110",143,37,90,11,5
"E00034111",121,45,49,18,9
"E00034113",116,24,62,21,9
"E00034114",123,31,71,10,11
"E00034115",113,31,52,20,10
"E00034116",153,42,89,17,5
"E00034117",124,39,60,20,5
"E00034118",92,29,46,13,4
"E00034119",124,34,65,20,5
"E00034120",103,22,55,14,12
"E00034121",117,24,72,14,7
"E00034122",128,30,69,20,9
"E00034123",137,39,57,22,19
"E00034124",127,31,66,14,16
"E00034125",125,39,59,18,9
"E00034126",148,38,73,24,13
"E00034127",126,29,56,26,15
"E00034130",117,30,63,19,5
"E00034131",152,38,83,25,6
"E00034132",91,44,36,8,3
"E00034133",101,37,45,12,7
"E00034134",133,45,61,17,10
"E00034135",117,57,30,20,10
"E00034136",136,40,66,19,11
"E00034137",108,29,55,15,9
"E00034138",129,34,70,14,11
"E00034139",118,23,71,17,7
"E00034140",98,29,52,11,6
"E00034141",111,15,73,10,13
"E00034142",146,32,80,22,12
"E00034143",123,31,70,11,11
"E00034144",136,38,66,20,12
"E00034145",106,30,55,10,11
"E00034146",120,27,65,16,12
"E00034147",106,39,47,11,9
"E00034148",149,31,81,17,20
"E00034149",118,43,48,19,8
"E00034150",92,35,41,10,6
"E00034151",119,26,67,13,13
"E00034152",127,44,55,19,9
"E00034153",133,45,56,24,8
"E00034154",140,34,75,18,13
"E00034155",148,48,56,24,20
"E00034156",104,15,62,10,17
"E00034157",133,43,66,14,10
"E00034158",140,45,62,25,8
"E00034159",121,39,58,20,4
"E00034160",111,27,67,13,4
"E00034161",131,44,63,18,6
"E00034162",143,44,63,24,12
"E00034163",118,47,48,16,7
"E00034164",158,39,89,15,15
"E00034165",93,18,48,14,13
"E00034167",194,74,83,23,14
"E00034168",127,26,72,20,9
"E00034169",152,41,85,11,15
"E00034170",119,30,59,18,12
"E00034171",113,44,50,13,6
"E00034172",127,39,65,13,10
"E00034173",122,57,41,14,10
"E00034174",111,37,52,16,6
"E00034175",116,27,71,10,8
"E00034176",81,39,24,14,4
"E00034177",134,59,52,15,8
"E00034178",160,57,74,20,9
"E00034180",153,41,71,27,14
"E00034182",72,29,32,6,5
"E00034184",121,45,46,26,4
"E00034185",117,47,49,17,4
"E00034187",137,29,90,8,10
"E00034188",142,46,63,22,11
"E00034189",119,41,54,15,9
"E00034190",103,31,44,21,7
"E00034191",110,44,42,11,13
"E00034192",152,42,78,25,7
"E00034193",125,45,56,20,4
"E00034194",105,27,55,15,8
"E00034195",106,32,54,13,7
"E00034196",141,43,57,29,12
"E00034197",135,42,65,17,11
"E00034199",130,48,49,18,15
"E00034200",128,42,57,20,9
"E00034201",157,46,92,8,11
"E00034202",124,41,60,19,4
"E00034203",173,67,79,20,7
"E00034208",156,40,93,6,17
"E00034209",115,31,76,6,2
"E00034211",126,53,50,16,7
"E00034212",141,35,86,6,14
"E00034213",203,52,116,17,18
"E00034215",50,16,22,5,7
"E00034216",205,45,110,29,21
"E00034219",142,45,68,18,11
"E00034221",128,36,69,13,10
"E00034222",202,64,109,14,15
"E00034223",126,38,64,10,14
"E00034224",137,34,67,26,10
"E00034225",140,45,78,13,4
"E00034227",128,33,67,23,5
"E00034228",149,49,68,21,11
"E00034230",150,26,88,25,11
"E00034231",156,50,77,24,5
"E00034234",147,38,77,20,12
"E00034235",127,26,61,26,14
"E00034236",144,49,74,16,5
"E00034237",133,41,58,23,11
"E00034238",53,9,30,5,9
"E00034239",144,39,68,23,14
"E00034240",134,34,77,8,15
"E00034241",127,34,68,12,13
"E00034242",115,34,55,18,8
"E00034243",172,30,97,31,14
"E00034244",117,27,52,25,13
"E00034245",128,37,62,16,13
"E00034246",121,40,60,14,7
"E00034247",126,36,69,11,10
"E00034248",116,31,64,10,11
"E00034249",147,25,95,12,15
"E00034250",168,36,76,34,22
"E00034251",143,42,60,13,28
"E00034252",183,53,76,43,11
"E00034253",168,39,83,28,18
"E00034254",144,47,68,15,14
"E00034255",136,38,68,18,12
"E00034256",139,41,61,26,11
"E00034257",150,26,91,16,17
"E00034258",133,35,65,20,13
"E00034259",131,28,73,18,12
"E00034260",117,45,51,13,8
"E00034261",108,21,56,18,13
"E00034262",121,37,52,22,10
"E00034263",122,26,74,16,6
"E00034264",140,39,69,17,15
"E00034265",238,66,124,38,10
"E00034266",140,53,63,17,7
"E00034267",99,31,60,6,2
"E00034268",207,63,98,25,21
"E00034269",109,17,70,9,13
"E00034270",145,53,64,11,17
"E00034271",118,25,67,16,10
"E00034272",168,68,82,10,8
"E00034273",95,35,54,2,4
"E00034274",124,45,65,6,8
"E00034275",117,24,68,16,9
"E00034276",127,37,60,21,9
"E00034277",104,28,56,16,4
"E00034278",127,41,68,11,7
"E00034279",189,33,122,11,23
"E00034280",122,18,94,1,9
"E00034281",109,17,83,1,8
"E00034282",180,56,96,18,10
"E00034283",157,51,78,24,4
"E00034284",123,50,55,8,10
"E00034285",141,42,69,15,15
"E00034286",121,27,60,22,12
"E00034287",116,38,50,18,10
"E00034288",128,35,70,13,10
"E00034289",109,35,59,8,7
"E00034290",115,25,61,19,10
"E00034291",100,33,42,15,10
"E00034292",112,33,57,17,5
"E00034293",136,54,62,11,9
"E00034294",234,72,110,39,13
"E00034295",103,42,43,9,9
"E00034296",136,47,65,17,7
"E00034297",129,51,57,13,8
"E00034298",148,53,71,20,4
"E00034299",120,51,44,17,8
"E00034300",105,42,42,10,11
"E00034301",136,48,62,10,16
"E00034302",117,34,57,18,8
"E00034303",138,68,52,13,5
"E00034304",133,26,88,7,12
"E00034305",132,45,66,12,9
"E00034306",140,43,70,11,16
"E00034307",120,30,72,7,11
"E00034308",151,43,80,17,11
"E00034309",120,38,64,9,9
"E00034310",149,43,74,15,17
"E00034311",132,52,47,16,17
"E00034312",144,48,69,18,9
"E00034313",140,40,67,18,15
"E00034314",119,47,42,23,7
"E00034315",168,94,64,2,8
"E00034316",111,32,59,16,4
"E00034317",185,68,86,17,14
"E00034318",106,21,56,19,10
"E00034319",161,70,65,14,12
"E00034320",94,26,53,9,6
"E00034321",47,14,25,5,3
"E00034322",127,33,68,14,12
"E00034323",142,40,76,16,10
"E00034324",128,40,62,18,8
"E00034325",126,41,66,12,7
"E00034326",119,44,61,9,5
"E00034327",108,29,57,19,3
"E00034328",125,38,61,22,4
"E00034329",112,41,53,15,3
"E00034330",103,36,51,11,5
"E00034331",116,33,64,8,11
"E00034332",146,40,79,19,8
"E00034333",138,47,72,14,5
"E00034334",140,50,82,6,2
"E00034335",95,26,41,21,7
"E00034336",106,34,53,13,6
"E00034337",140,28,85,22,5
"E00034338",107,23,58,21,5
"E00034339",120,38,65,14,3
"E00034340",93,21,54,16,2
"E00034341",136,40,67,22,7
"E00034342",94,25,53,13,3
"E00034343",103,25,51,22,5
"E00034344",105,23,62,16,4
"E00034345",83,20,47,14,2
"E00034346",76,35,39,2,0
"E00034347",122,42,67,8,5
"E00034348",111,33,63,9,6
"E00034349",119,32,67,16,4
"E00034350",139,45,73,9,12
"E00034351",179,68,85,15,11
"E00034352",114,28,63,16,7
"E00034353",121,48,49,15,9
"E00034354",150,41,92,9,8
"E00034355",172,88,57,19,8
"E00034356",78,44,22,11,1
"E00034358",173,75,67,21,10
"E00034359",111,40,47,15,9
"E00034360",80,37,26,7,10
"E00034361",101,30,52,12,7
"E00034362",127,37,82,3,5
"E00034363",129,52,53,20,4
"E00034364",124,61,51,8,4
"E00034365",152,46,83,15,8
"E00034366",179,47,101,14,17
"E00034368",136,51,63,18,4
"E00034369",125,50,54,12,9
"E00034371",119,36,65,14,4
"E00034372",117,35,58,17,7
"E00034373",122,56,53,6,7
"E00034374",121,38,63,11,9
"E00034375",159,29,91,35,4
"E00034376",132,31,68,21,12
"E00034377",127,32,68,21,6
"E00034378",130,35,72,19,4
"E00034379",161,59,75,18,9
"E00034380",128,35,74,16,3
"E00034381",222,64,111,38,9
"E00034382",163,53,82,22,6
"E00034383",158,45,63,40,10
"E00034384",127,28,60,24,15
"E00034386",203,46,122,18,17
"E00034387",153,67,71,10,5
"E00034388",137,28,91,12,6
"E00034389",93,29,49,11,4
"E00034390",143,40,76,20,7
"E00034391",153,46,83,17,7
"E00034392",124,28,64,18,14
"E00034393",111,30,63,13,5
"E00034394",127,39,63,22,3
"E00034395",119,44,51,12,12
"E00034396",136,47,65,17,7
"E00034397",134,45,56,23,10
"E00034398",139,26,89,14,10
"E00034399",161,65,75,12,9
"E00034400",138,54,60,17,7
"E00034401",167,43,100,18,6
"E00034402",129,54,61,11,3
"E00034403",145,32,86,22,5
"E00034404",126,36,63,21,6
"E00034405",148,41,80,23,4
"E00034406",151,47,77,21,6
"E00034409",156,34,93,20,9
"E00034410",130,26,75,18,11
"E00034412",176,40,96,12,28
"E00034413",117,32,69,13,3
"E00034414",110,25,56,22,7
"E00034415",176,49,102,9,16
"E00034416",138,28,75,17,18
"E00034417",122,35,60,19,8
"E00034418",158,29,86,29,14
"E00034419",113,30,63,12,8
"E00034420",106,28,57,11,10
"E00034421",132,27,74,18,13
"E00034422",138,47,69,15,7
"E00034424",118,36,65,12,5
"E00034425",147,46,75,17,9
"E00034426",220,59,116,27,18
"E00034427",141,46,77,12,6
"E00034428",148,35,76,28,9
"E00034429",146,71,42,21,12
"E00034430",150,62,51,27,10
"E00034431",108,38,50,15,5
"E00034432",164,43,92,20,9
"E00034433",123,40,67,9,7
"E00034434",145,59,67,16,3
"E00034435",138,55,63,16,4
"E00034436",152,62,76,6,8
"E00034437",172,47,96,18,11
"E00034438",117,43,60,9,5
"E00034439",137,58,71,3,5
"E00034440",135,34,79,20,2
"E00034441",122,33,60,25,4
"E00034442",142,52,71,12,7
"E00034443",132,50,68,11,3
"E00034444",128,42,66,18,2
"E00034445",120,49,61,9,1
"E00034446",186,63,91,24,8
"E00034447",111,26,66,14,5
"E00034448",112,42,56,10,4
"E00034449",93,43,46,4,0
"E00034451",150,62,67,20,1
"E00034453",143,50,77,12,4
"E00034454",218,89,119,2,8
"E00034455",99,28,58,10,3
"E00034456",96,18,57,14,7
"E00034457",100,30,58,8,4
"E00034458",101,46,46,6,3
"E00034459",127,44,66,13,4
"E00034460",109,52,52,3,2
"E00034461",110,74,31,3,2
"E00034462",110,41,56,8,5
"E00034463",89,37,41,7,4
"E00034464",119,35,72,9,3
"E00034465",112,43,59,9,1
"E00034466",132,46,72,11,3
"E00034467",111,37,61,9,4
"E00034468",121,42,57,18,4
"E00034469",98,29,56,9,4
"E00034470",124,48,64,10,2
"E00034471",128,57,60,7,4
"E00034472",162,72,69,15,6
"E00034473",134,51,68,14,1
"E00034474",202,76,93,19,14
"E00034475",130,40,66,9,15
"E00034476",137,35,84,10,8
"E00034477",136,45,66,19,6
"E00034478",202,90,94,12,6
"E00034479",132,33,81,16,2
"E00034480",153,64,81,2,6
"E00034481",137,36,82,8,11
"E00034482",130,20,94,5,11
"E00034483",141,41,77,12,11
"E00034484",149,57,68,15,9
"E00034485",127,38,64,17,8
"E00165671",173,54,84,29,6
"E00165713",52,18,26,6,2
"E00165714",53,13,26,11,3
"E00165715",199,48,106,18,27
"E00165716",161,61,83,10,7
"E00165717",76,27,41,6,2
"E00165718",175,52,96,19,8
"E00165719",133,44,78,9,2
"E00165720",128,46,71,7,4
"E00165721",54,22,26,5,1
"E00165722",167,67,79,14,7
"E00165723",85,27,39,15,4
"E00165724",166,48,91,18,9
"E00165725",75,24,35,10,6
"E00165726",210,75,98,20,17
"E00165727",85,34,35,11,5
"E00165729",143,38,87,14,4
"E00165730",176,69,82,17,8
"E00165731",108,23,67,11,7
"E00165758",66,14,42,10,0
"E00165759",93,26,55,5,7
"E00165760",137,41,89,1,6
"E00165762",163,57,74,24,8
"E00165763",119,48,56,13,2
"E00176596",136,41,79,10,6
"E00176597",136,39,65,15,17
"E00176598",93,20,54,12,7
"E00176599",90,23,47,12,8
"E00176600",112,46,51,10,5
"E00176601",138,33,76,23,6
"E00176602",77,27,37,1,12
"E00176603",113,57,49,5,2
"E00176604",99,40,51,1,7
"E00176605",124,56,59,9,0
"E00176606",118,65,47,4,2
"E00176607",104,33,64,4,3
"E00176608",135,70,59,3,3
"E00176609",144,59,51,15,19
"E00176610",176,76,76,14,10
"E00176611",52,7,35,6,4
"E00176612",108,35,47,20,6
"E00176613",93,18,55,13,7
"E00176614",136,28,84,18,6
"E00176615",222,47,166,6,3
"E00176616",108,25,66,0,17
"E00176617",817,100,701,2,14
"E00176618",89,27,46,10,6
"E00176619",128,41,63,12,12
"E00176620",134,32,79,14,9
"E00176621",88,17,54,5,12
"E00176622",102,39,55,5,3
"E00176623",63,25,29,6,3
"E00176624",109,18,67,3,21
"E00176625",114,25,73,2,14
"E00176626",156,51,85,4,16
"E00176627",112,31,65,8,8
"E00176628",121,39,69,6,7
"E00176629",125,28,72,7,18
"E00176630",130,36,69,21,4
"E00176631",85,20,45,16,4
"E00176632",95,24,46,20,5
"E00176633",80,26,36,14,4
"E00176634",326,108,208,4,6
"E00176635",127,20,91,6,10
"E00176636",123,19,85,2,17
"E00176637",92,25,61,1,5
"E00176638",138,25,93,4,16
"E00176639",82,26,49,2,5
"E00176640",175,62,72,22,19
"E00176641",79,33,39,3,4
"E00176642",180,48,101,9,22
"E00176643",130,50,66,3,11
"E00176644",115,46,56,8,5
"E00176645",116,27,65,8,16
"E00176646",117,8,91,1,17
"E00176647",129,26,78,8,17
"E00176648",190,52,80,31,27
"E00176649",115,69,29,11,6
"E00176650",124,43,58,11,12
"E00176651",108,31,59,15,3
"E00176652",136,32,86,4,14
"E00176653",243,65,131,29,18
"E00176654",125,59,59,3,4
"E00176655",117,52,49,8,8
"E00176656",135,75,51,6,3
"E00176657",138,28,88,2,20
"E00176658",125,42,67,5,11
"E00176659",117,13,85,0,19
"E00176660",110,37,56,5,12
"E00176661",61,6,37,10,8
"E00176662",122,42,54,17,9
"E00176663",138,52,54,19,13
"E00176664",92,26,51,13,2
"E00176665",211,41,119,19,32
"E00176666",90,34,37,10,9
"E00176667",188,80,80,14,14
"E00176668",208,73,97,31,7
"E00176669",111,48,46,7,10
"E00176670",149,57,64,18,10
"E00176671",159,55,74,19,11
"E00176672",92,38,43,10,1
"E00176673",115,48,52,10,5
"E00176674",116,31,70,8,7
"E00176675",248,52,153,8,35
"E00176676",117,26,61,2,28
"E00176677",127,36,65,21,5
"E00176678",126,38,63,15,10
"E00176679",160,63,83,3,11
"E00176680",171,56,94,4,17
"E00176681",119,54,52,11,2
"E00176682",132,46,68,3,15
"E00176683",119,36,75,1,7
"E00176684",134,43,72,9,10
"E00176685",116,35,66,10,5
"E00176686",127,22,78,4,23
"E00176687",135,26,87,6,16
"E00176688",138,29,91,11,7
"E00176689",60,24,30,3,3
"E00176690",100,27,53,3,17
"E00176691",91,24,46,7,14
"E00176692",132,36,78,9,9
"E00176693",84,26,47,4,7
"E00176694",121,24,84,1,12
"E00176695",108,33,66,4,5
"E00176696",177,51,78,30,18
"E00176697",128,33,70,22,3
"E00176698",45,6,33,0,6
"E00176699",126,55,52,13,6
"E00176700",117,35,70,3,9
"E00176701",146,71,59,8,8
"E00176702",77,18,43,14,2
"E00176703",112,31,70,8,3
"E00176704",107,41,49,9,8
"E00176705",79,33,39,2,5
"E00176706",131,32,62,31,6
"E00176707",108,32,52,16,8
"E00176708",89,29,38,14,8
"E00176709",158,26,99,3,30
"E00176710",152,43,99,6,4
"E00176711",121,29,79,12,1
"E00176712",58,18,33,5,2
"E00176713",48,24,16,6,2
"E00176714",88,23,57,3,5
"E00176715",83,59,22,1,1
"E00176716",108,46,52,7,3
"E00176717",92,18,58,5,11
"E00176718",93,17,48,8,20
"E00176719",122,60,50,11,1
"E00176720",122,62,47,10,3
"E00176721",126,69,50,7,0
"E00176722",118,45,64,7,2
"E00176723",110,48,52,6,4
"E00176724",81,23,45,4,9
"E00176725",111,60,37,5,9
"E00176726",130,41,59,22,8
"E00176727",151,53,71,18,9
"E00176728",84,23,52,5,4
"E00176729",108,28,50,21,9
"E00176730",89,42,41,4,2
"E00176731",73,17,34,11,11
"E00176732",145,44,50,36,15
"E00176733",127,28,77,7,15
"E00176734",62,18,35,4,5
"E00176735",127,29,86,3,9
"E00176736",123,22,77,6,18
"E00176737",114,32,69,4,9
"E00176738",62,25,29,6,2
"E00176739",124,21,85,4,14
"E00176740",118,35,63,2,18
"E00176741",116,51,49,7,9
"E00176742",103,39,46,10,8
"E00176743",113,41,62,7,3
"E00176744",54,11,31,6,6
"E00176745",111,35,52,18,6
"E00176746",330,123,150,22,35
"E00176747",52,12,26,6,8
"E00176748",113,28,72,7,6
"E00176749",157,56,81,6,14
"E00176750",119,37,64,13,5
"E00176751",119,50,56,10,3
"E00176752",151,42,81,13,15
"E00176753",95,31,39,15,10
"E00176754",148,52,76,14,6
"E00176755",135,53,57,22,3
"E00176756",136,38,68,6,24
"E00176757",135,36,74,7,18
"E00176758",55,31,15,4,5
"E00176759",104,31,52,15,6
"E00176760",78,28,40,5,5
"E00176761",102,32,49,15,6
"E00176762",94,34,40,13,7
"E00176763",40,9,14,13,4
"E00176764",116,39,50,20,7
"E00176765",108,40,47,13,8
"E00176766",118,31,78,4,5
"E00176767",94,30,49,12,3
"E00176768",179,78,79,20,2
"E00176769",111,26,78,3,4
"E00176770",57,14,23,14,6
"E00176771",44,12,23,8,1
"E00176772",98,43,45,8,2
"E00176773",107,59,33,11,4
"E00176774",53,7,40,3,3
