"GeographyCode","QS404EW0001","QS404EW0002","QS404EW0003","QS404EW0004","QS404EW0005","QS404EW0006","QS404EW0007"
"E00033747",18,5,0,2,9,0,2
"E00033748",33,17,2,2,9,0,3
"E00033749",24,14,1,2,5,2,0
"E00033750",8,6,0,0,0,2,0
"E00033752",38,23,0,0,4,11,0
"E00033753",22,19,0,0,1,2,0
"E00033754",14,11,0,0,2,0,1
"E00033755",15,14,0,0,0,0,1
"E00033756",7,4,0,0,2,1,0
"E00033758",31,16,0,5,6,0,4
"E00033759",45,11,0,4,29,0,1
"E00033762",13,12,0,0,0,1,0
"E00033763",8,6,0,0,0,2,0
"E00033764",10,10,0,0,0,0,0
"E00033765",39,27,9,0,1,1,1
"E00033766",12,11,0,0,0,1,0
"E00033767",12,10,0,0,1,1,0
"E00033768",25,23,1,0,0,1,0
"E00033769",77,7,2,4,60,1,3
"E00033770",5,5,0,0,0,0,0
"E00033771",6,6,0,0,0,0,0
"E00033773",31,26,0,0,1,3,1
"E00033774",31,28,0,0,1,2,0
"E00033775",21,6,0,7,6,1,1
"E00033776",72,22,0,2,45,3,0
"E00033777",22,20,1,0,0,1,0
"E00033778",11,7,1,0,0,2,1
"E00033779",19,6,0,2,8,1,2
"E00033780",24,23,0,0,0,0,1
"E00033781",58,26,1,5,25,0,1
"E00033782",37,35,0,0,2,0,0
"E00033783",22,9,1,3,5,1,3
"E00033784",41,24,0,1,15,0,1
"E00033785",22,18,0,2,2,0,0
"E00033786",7,7,0,0,0,0,0
"E00033787",22,21,0,0,1,0,0
"E00033788",7,5,0,0,0,2,0
"E00033789",23,20,1,0,0,1,1
"E00033790",9,8,0,0,1,0,0
"E00033791",26,8,0,6,12,0,0
"E00033792",11,5,3,0,1,2,0
"E00033793",29,14,0,3,11,1,0
"E00033794",17,7,1,3,6,0,0
"E00033795",25,14,1,2,8,0,0
"E00033796",26,15,0,1,9,0,1
"E00033797",31,19,0,2,9,1,0
"E00033798",37,34,0,0,0,1,2
"E00033799",46,22,0,10,12,0,2
"E00033800",3,2,0,1,0,0,0
"E00033801",49,16,0,8,21,1,3
"E00033802",26,12,1,5,8,0,0
"E00033803",34,11,0,5,14,1,3
"E00033804",33,12,0,5,15,0,1
"E00033805",38,8,0,6,22,2,0
"E00033806",6,2,0,0,4,0,0
"E00033807",24,0,3,0,20,1,0
"E00033808",33,5,0,10,17,1,0
"E00033810",21,4,0,0,14,2,1
"E00033811",51,4,0,15,30,2,0
"E00033812",26,3,0,3,19,0,1
"E00033813",34,3,0,8,19,3,1
"E00033814",21,3,0,1,16,0,1
"E00033815",31,3,0,1,22,3,2
"E00033816",29,18,0,0,6,2,3
"E00033818",52,2,0,7,39,2,2
"E00033819",10,0,0,0,8,1,1
"E00033820",20,3,0,1,16,0,0
"E00033821",27,2,0,1,20,3,1
"E00033822",26,5,0,2,15,2,2
"E00033823",17,9,0,0,3,5,0
"E00033824",16,2,0,0,11,2,1
"E00033825",26,11,0,2,8,4,1
"E00033826",9,6,1,0,0,2,0
"E00033827",7,4,0,1,1,1,0
"E00033828",27,7,0,1,14,4,1
"E00033829",2,0,0,0,1,1,0
"E00033832",15,9,0,0,3,2,1
"E00033833",8,0,0,0,3,5,0
"E00033836",14,1,0,0,12,1,0
"E00033837",28,8,0,4,13,0,3
"E00033838",21,10,0,0,10,0,1
"E00033839",105,23,15,16,44,1,6
"E00033840",6,3,0,0,3,0,0
"E00033841",40,2,0,4,31,2,1
"E00033842",16,4,0,0,10,1,1
"E00033843",31,7,0,6,17,0,1
"E00033844",41,5,0,12,22,0,2
"E00033845",39,5,1,4,25,2,2
"E00033846",42,2,0,2,33,3,2
"E00033847",20,5,0,1,13,0,1
"E00033848",35,33,0,0,0,1,1
"E00033849",39,38,0,0,0,1,0
"E00033850",53,52,0,0,0,1,0
"E00033851",36,32,0,1,2,1,0
"E00033852",34,21,0,0,0,13,0
"E00033853",25,21,0,0,1,2,1
"E00033854",42,41,0,0,1,0,0
"E00033855",44,32,0,1,6,3,2
"E00033856",80,3,6,1,68,2,0
"E00033857",40,36,0,0,0,4,0
"E00033859",28,26,0,0,0,2,0
"E00033861",49,28,1,2,16,1,1
"E00033862",44,41,0,0,1,2,0
"E00033863",34,33,0,0,0,1,0
"E00033864",37,33,0,0,2,2,0
"E00033865",40,39,0,0,0,1,0
"E00033866",43,38,0,1,4,0,0
"E00033867",38,38,0,0,0,0,0
"E00033868",31,31,0,0,0,0,0
"E00033869",46,46,0,0,0,0,0
"E00033870",30,6,0,8,13,2,1
"E00033871",33,32,0,0,0,1,0
"E00033872",32,32,0,0,0,0,0
"E00033873",43,21,0,4,14,3,1
"E00033874",51,50,0,0,0,1,0
"E00033875",42,41,0,0,0,1,0
"E00033876",42,41,0,1,0,0,0
"E00033877",37,37,0,0,0,0,0
"E00033878",45,45,0,0,0,0,0
"E00033879",30,29,0,0,1,0,0
"E00033880",58,53,0,0,0,3,2
"E00033881",32,28,0,0,2,2,0
"E00033882",35,33,0,0,0,2,0
"E00033883",40,39,0,0,0,1,0
"E00033884",50,45,1,0,0,2,2
"E00033885",41,39,0,0,0,2,0
"E00033886",41,39,0,0,0,0,2
"E00033887",41,39,0,0,0,1,1
"E00033888",42,40,0,0,0,0,2
"E00033889",42,42,0,0,0,0,0
"E00033890",15,5,0,0,8,0,2
"E00033891",43,40,0,0,0,2,1
"E00033892",16,8,0,0,8,0,0
"E00033893",41,37,0,0,0,3,1
"E00033894",42,41,0,0,1,0,0
"E00033895",16,15,0,0,0,1,0
"E00033896",26,20,0,0,2,4,0
"E00033897",41,38,0,0,2,1,0
"E00033898",28,21,1,0,4,2,0
"E00033899",26,18,0,1,5,2,0
"E00033900",16,7,0,0,7,2,0
"E00033901",23,5,0,1,12,4,1
"E00033902",24,11,0,0,9,4,0
"E00033903",11,9,0,0,1,1,0
"E00033904",68,22,0,8,37,0,1
"E00033905",44,2,0,0,41,0,1
"E00033906",17,3,0,0,14,0,0
"E00033907",15,10,0,0,2,3,0
"E00033908",14,4,0,0,7,3,0
"E00033909",23,21,1,0,0,1,0
"E00033910",23,16,0,0,4,2,1
"E00033911",26,17,0,0,4,5,0
"E00033913",5,2,0,0,0,3,0
"E00033914",26,17,0,0,6,3,0
"E00033915",17,11,0,0,2,3,1
"E00033917",23,17,0,0,6,0,0
"E00033918",62,13,0,5,36,6,2
"E00033919",31,10,0,3,17,0,1
"E00033920",60,6,0,4,46,3,1
"E00033921",20,6,0,1,1,11,1
"E00033922",25,23,0,0,0,2,0
"E00033923",25,17,0,0,3,4,1
"E00033924",20,12,0,0,6,2,0
"E00033925",10,1,0,0,7,2,0
"E00033926",24,6,0,0,5,13,0
"E00033927",24,20,0,0,2,1,1
"E00033928",31,9,0,5,12,1,4
"E00033930",22,13,0,0,4,5,0
"E00033931",13,5,0,0,3,5,0
"E00033932",35,31,0,0,2,1,1
"E00033933",18,12,0,0,2,4,0
"E00033934",11,3,0,0,7,0,1
"E00033935",20,6,0,0,7,5,2
"E00033936",19,12,0,0,0,7,0
"E00033937",13,8,0,0,2,3,0
"E00033938",22,20,0,0,0,2,0
"E00033939",18,9,0,2,7,0,0
"E00033940",20,10,1,1,3,5,0
"E00033941",29,14,0,4,9,0,2
"E00033942",62,17,0,3,35,7,0
"E00033943",25,22,0,0,0,3,0
"E00033944",13,6,0,0,6,0,1
"E00033945",19,6,0,2,8,3,0
"E00033946",30,10,0,1,17,2,0
"E00033947",17,5,0,0,8,4,0
"E00033948",34,18,0,1,12,3,0
"E00033949",30,7,0,1,21,0,1
"E00033950",43,26,0,0,14,2,1
"E00033951",34,17,0,6,7,2,2
"E00033952",30,30,0,0,0,0,0
"E00033953",25,14,0,1,7,3,0
"E00033954",35,9,0,7,19,0,0
"E00033955",36,15,0,2,19,0,0
"E00033956",18,5,0,1,9,0,3
"E00033957",19,13,1,0,0,4,1
"E00033958",24,8,0,0,11,5,0
"E00033959",32,24,0,0,4,4,0
"E00033960",26,16,0,0,7,3,0
"E00033961",30,18,0,0,10,1,1
"E00033962",24,17,0,0,4,3,0
"E00033963",30,6,0,1,19,3,1
"E00033964",25,7,0,7,8,1,2
"E00033965",25,10,0,1,9,5,0
"E00033966",20,14,0,0,1,5,0
"E00033967",33,15,0,6,8,3,1
"E00033968",11,1,0,2,8,0,0
"E00033969",22,18,1,0,1,2,0
"E00033970",39,24,0,8,6,1,0
"E00033971",23,8,0,2,13,0,0
"E00033972",29,14,0,3,10,2,0
"E00033973",23,5,1,4,10,2,1
"E00033974",27,10,0,5,7,4,1
"E00033975",31,13,0,5,12,1,0
"E00033976",23,19,0,0,2,1,1
"E00033977",28,11,0,3,11,2,1
"E00033978",33,10,0,6,16,1,0
"E00033979",37,3,0,3,29,2,0
"E00033980",33,7,0,10,14,0,2
"E00033981",49,1,0,11,31,2,4
"E00033982",13,6,0,2,5,0,0
"E00033983",13,9,1,0,1,2,0
"E00033984",24,22,0,0,0,2,0
"E00033985",20,10,0,0,4,6,0
"E00033986",32,25,0,0,3,3,1
"E00033987",24,16,0,0,3,3,2
"E00033988",16,8,0,0,2,6,0
"E00033989",15,10,0,0,1,4,0
"E00033990",13,10,0,0,0,3,0
"E00033991",27,24,0,0,0,3,0
"E00033992",43,20,0,7,14,0,2
"E00033993",45,15,2,2,23,1,2
"E00033994",18,18,0,0,0,0,0
"E00033995",24,22,0,0,1,1,0
"E00033996",18,17,0,0,0,1,0
"E00033997",27,10,0,0,17,0,0
"E00033998",38,18,0,1,17,1,1
"E00033999",26,3,0,2,20,0,1
"E00034000",31,14,0,1,15,1,0
"E00034001",38,12,13,2,8,2,1
"E00034002",47,26,0,1,19,1,0
"E00034003",20,0,0,0,18,1,1
"E00034004",33,18,0,1,14,0,0
"E00034005",51,29,10,2,6,2,2
"E00034006",42,26,4,1,7,2,2
"E00034007",33,16,0,6,9,2,0
"E00034008",32,20,0,2,10,0,0
"E00034009",52,28,0,5,17,0,2
"E00034010",53,12,0,1,40,0,0
"E00034011",14,8,0,1,3,1,1
"E00034012",22,3,0,6,10,2,1
"E00034013",27,20,0,3,3,1,0
"E00034014",55,25,0,4,22,2,2
"E00034015",35,21,0,3,10,0,1
"E00034016",37,19,0,4,14,0,0
"E00034017",27,24,1,0,2,0,0
"E00034019",27,21,0,2,4,0,0
"E00034020",22,21,0,0,0,1,0
"E00034021",31,17,0,5,7,1,1
"E00034022",34,27,0,0,0,7,0
"E00034023",36,10,0,0,22,2,2
"E00034024",16,7,0,1,4,3,1
"E00034025",41,15,0,6,18,1,1
"E00034026",14,12,0,0,1,1,0
"E00034027",12,9,0,0,1,2,0
"E00034028",32,8,0,1,14,6,3
"E00034029",31,15,0,1,7,8,0
"E00034030",25,19,0,0,1,4,1
"E00034031",22,22,0,0,0,0,0
"E00034032",37,37,0,0,0,0,0
"E00034033",21,16,0,0,0,2,3
"E00034034",29,18,0,0,3,7,1
"E00034035",27,24,0,1,2,0,0
"E00034036",36,34,0,0,0,2,0
"E00034037",37,33,0,0,1,3,0
"E00034038",28,26,0,0,0,1,1
"E00034039",39,28,0,0,10,0,1
"E00034040",22,21,0,0,0,1,0
"E00034041",48,41,0,0,1,6,0
"E00034042",37,28,0,0,3,5,1
"E00034043",39,17,0,1,14,6,1
"E00034044",32,26,0,0,1,4,1
"E00034045",34,26,0,0,3,3,2
"E00034046",33,16,0,2,9,6,0
"E00034047",28,13,0,1,5,4,5
"E00034048",40,34,0,0,0,6,0
"E00034049",33,28,0,0,2,2,1
"E00034050",24,18,0,1,0,5,0
"E00034051",25,16,0,0,4,5,0
"E00034052",18,14,0,0,0,3,1
"E00034053",16,12,0,0,2,0,2
"E00034054",30,27,0,0,0,2,1
"E00034055",18,12,0,0,2,4,0
"E00034056",28,21,0,0,2,4,1
"E00034057",19,12,0,0,5,2,0
"E00034058",29,8,0,3,14,3,1
"E00034059",43,24,0,0,16,3,0
"E00034061",22,19,0,0,0,3,0
"E00034062",26,14,0,0,10,2,0
"E00034063",14,8,0,0,2,4,0
"E00034064",11,8,0,0,3,0,0
"E00034065",40,40,0,0,0,0,0
"E00034066",42,16,0,2,22,0,2
"E00034067",21,19,0,0,0,2,0
"E00034068",18,10,0,0,3,2,3
"E00034069",20,14,0,0,3,3,0
"E00034070",14,10,0,0,3,1,0
"E00034071",27,15,0,0,8,2,2
"E00034072",39,4,0,1,32,2,0
"E00034073",10,7,0,1,0,2,0
"E00034074",21,11,0,0,5,5,0
"E00034075",26,15,0,0,7,3,1
"E00034076",20,13,0,0,1,6,0
"E00034077",30,18,0,0,9,3,0
"E00034078",23,11,0,0,8,1,3
"E00034079",16,7,0,0,4,5,0
"E00034080",16,11,0,0,3,2,0
"E00034081",39,4,0,1,31,3,0
"E00034082",32,20,0,0,11,1,0
"E00034083",11,9,0,0,0,2,0
"E00034084",13,5,0,0,3,5,0
"E00034085",17,10,0,0,6,1,0
"E00034086",11,5,0,0,6,0,0
"E00034087",14,11,1,0,0,2,0
"E00034088",23,12,0,2,6,3,0
"E00034089",13,12,0,0,0,1,0
"E00034090",21,16,0,0,2,3,0
"E00034091",13,9,0,0,2,2,0
"E00034092",12,10,1,0,1,0,0
"E00034093",17,13,0,0,2,1,1
"E00034094",24,18,0,0,5,1,0
"E00034095",27,10,0,0,5,11,1
"E00034096",19,15,0,0,2,2,0
"E00034097",21,18,0,0,1,1,1
"E00034098",23,17,0,0,2,4,0
"E00034099",15,14,0,0,0,1,0
"E00034100",21,14,0,0,5,2,0
"E00034101",33,24,0,0,0,5,4
"E00034102",25,14,0,0,7,3,1
"E00034104",28,22,0,1,3,2,0
"E00034105",20,7,0,0,9,3,1
"E00034106",18,14,0,0,2,0,2
"E00034107",23,20,0,0,3,0,0
"E00034108",46,7,0,1,33,1,4
"E00034109",17,5,0,0,9,3,0
"E00034110",18,15,0,0,0,3,0
"E00034111",29,12,0,8,7,2,0
"E00034113",24,13,0,2,9,0,0
"E00034114",35,18,0,7,9,0,1
"E00034115",27,20,0,1,5,0,1
"E00034116",31,10,0,7,14,0,0
"E00034117",29,15,0,7,6,1,0
"E00034118",19,12,0,0,6,1,0
"E00034119",37,19,0,3,13,1,1
"E00034120",29,20,0,3,5,1,0
"E00034121",26,14,0,0,10,1,1
"E00034122",37,10,0,1,25,1,0
"E00034123",17,3,0,7,6,1,0
"E00034124",31,3,0,7,20,1,0
"E00034125",28,13,0,5,7,1,2
"E00034126",31,24,0,1,1,4,1
"E00034127",21,9,0,3,5,1,3
"E00034130",30,17,0,2,10,0,1
"E00034131",35,22,0,5,7,0,1
"E00034132",24,13,0,1,9,1,0
"E00034133",28,15,0,6,5,1,1
"E00034134",34,17,1,3,12,1,0
"E00034135",24,21,0,0,0,3,0
"E00034136",33,17,0,6,10,0,0
"E00034137",23,13,0,1,9,0,0
"E00034138",23,4,0,10,8,0,1
"E00034139",44,17,0,6,21,0,0
"E00034140",34,23,0,3,6,2,0
"E00034141",43,6,0,2,33,0,2
"E00034142",42,29,0,2,9,0,2
"E00034143",36,25,0,0,9,1,1
"E00034144",32,15,0,6,9,0,2
"E00034145",30,19,0,6,2,2,1
"E00034146",29,15,0,4,8,0,2
"E00034147",34,8,0,9,17,0,0
"E00034148",30,1,0,5,22,0,2
"E00034149",31,11,0,3,16,0,1
"E00034150",30,19,0,4,5,2,0
"E00034151",35,5,0,3,25,1,1
"E00034152",37,23,0,2,9,1,2
"E00034153",32,4,0,8,18,1,1
"E00034154",37,23,0,0,12,0,2
"E00034155",30,8,0,2,19,1,0
"E00034156",27,1,0,2,23,0,1
"E00034157",31,14,0,4,12,0,1
"E00034158",43,28,0,6,8,0,1
"E00034159",24,15,0,4,4,1,0
"E00034160",40,23,0,4,13,0,0
"E00034161",22,11,0,0,9,2,0
"E00034162",24,20,0,1,2,0,1
"E00034163",34,18,0,0,16,0,0
"E00034164",39,20,0,4,10,3,2
"E00034165",13,4,0,2,6,1,0
"E00034167",46,25,0,1,19,0,1
"E00034168",28,16,0,3,9,0,0
"E00034169",16,7,0,0,3,6,0
"E00034170",28,21,0,1,3,0,3
"E00034171",37,21,0,2,14,0,0
"E00034172",24,15,0,0,6,2,1
"E00034173",19,14,0,0,1,2,2
"E00034174",27,23,0,0,3,1,0
"E00034175",30,10,0,5,15,0,0
"E00034176",12,8,0,0,2,2,0
"E00034177",36,17,17,0,0,1,1
"E00034178",27,17,1,0,6,2,1
"E00034180",23,19,0,0,3,1,0
"E00034182",23,1,0,0,21,1,0
"E00034184",19,13,0,0,5,1,0
"E00034185",43,25,0,1,16,1,0
"E00034187",27,10,0,2,15,0,0
"E00034188",34,27,0,1,5,1,0
"E00034189",24,11,0,3,8,0,2
"E00034190",27,15,0,3,7,1,1
"E00034191",27,16,0,3,7,1,0
"E00034192",36,21,0,3,10,1,1
"E00034193",36,19,0,0,14,0,3
"E00034194",23,15,0,3,5,0,0
"E00034195",18,9,0,2,6,0,1
"E00034196",36,15,0,4,17,0,0
"E00034197",36,21,0,2,11,1,1
"E00034199",37,7,0,5,21,0,4
"E00034200",36,5,0,4,25,0,2
"E00034201",24,13,0,1,4,6,0
"E00034202",52,25,0,10,14,2,1
"E00034203",26,18,0,0,6,1,1
"E00034208",57,4,1,9,41,1,1
"E00034209",23,10,0,1,11,0,1
"E00034211",22,6,0,0,14,1,1
"E00034212",13,1,0,1,11,0,0
"E00034213",83,30,1,7,42,1,2
"E00034215",10,2,0,0,6,1,1
"E00034216",39,9,0,6,22,1,1
"E00034219",27,7,0,1,16,1,2
"E00034221",54,24,0,10,17,1,2
"E00034222",29,10,0,3,12,4,0
"E00034223",38,8,0,5,21,1,3
"E00034224",22,10,0,1,7,4,0
"E00034225",31,14,0,0,14,3,0
"E00034227",22,12,0,0,7,3,0
"E00034228",28,18,0,0,6,4,0
"E00034230",17,11,0,1,1,4,0
"E00034231",30,24,1,0,1,3,1
"E00034234",26,10,0,4,12,0,0
"E00034235",22,12,0,1,9,0,0
"E00034236",30,14,0,4,11,1,0
"E00034237",27,16,0,4,5,0,2
"E00034238",11,4,0,2,5,0,0
"E00034239",19,12,0,4,3,0,0
"E00034240",25,14,0,4,5,1,1
"E00034241",20,11,0,1,8,0,0
"E00034242",39,13,0,5,19,1,1
"E00034243",25,8,0,3,14,0,0
"E00034244",25,20,0,1,4,0,0
"E00034245",31,15,0,5,10,0,1
"E00034246",29,17,0,3,6,1,2
"E00034247",39,16,0,4,17,2,0
"E00034248",47,14,0,4,27,1,1
"E00034249",38,2,0,0,32,2,2
"E00034250",28,13,0,2,11,1,1
"E00034251",36,4,1,11,18,1,1
"E00034252",33,13,0,7,12,1,0
"E00034253",22,10,0,0,12,0,0
"E00034254",30,18,0,0,10,1,1
"E00034255",36,16,0,6,11,2,1
"E00034256",32,17,0,3,9,3,0
"E00034257",36,6,0,3,23,1,3
"E00034258",29,10,2,5,10,2,0
"E00034259",14,5,0,4,4,1,0
"E00034260",33,12,0,1,17,1,2
"E00034261",22,15,1,2,3,0,1
"E00034262",22,16,0,3,3,0,0
"E00034263",27,7,0,1,17,1,1
"E00034264",25,10,0,2,13,0,0
"E00034265",52,43,0,0,5,3,1
"E00034266",39,27,0,0,1,10,1
"E00034267",30,30,0,0,0,0,0
"E00034268",34,21,0,0,7,5,1
"E00034269",21,13,0,0,5,3,0
"E00034270",22,21,0,0,0,1,0
"E00034271",28,25,0,0,3,0,0
"E00034272",27,6,0,0,12,9,0
"E00034273",17,4,0,2,10,1,0
"E00034274",5,2,1,0,1,1,0
"E00034275",36,30,0,0,0,5,1
"E00034276",27,18,0,0,5,3,1
"E00034277",33,30,0,0,1,2,0
"E00034278",16,16,0,0,0,0,0
"E00034279",12,5,0,0,1,6,0
"E00034280",26,1,0,3,19,1,2
"E00034281",5,2,0,0,0,3,0
"E00034282",22,19,0,0,0,3,0
"E00034283",29,22,0,0,4,3,0
"E00034284",26,21,0,0,0,4,1
"E00034285",46,19,0,1,22,3,1
"E00034286",34,14,0,1,15,2,2
"E00034287",25,5,0,1,17,0,2
"E00034288",25,19,0,0,0,5,1
"E00034289",21,15,0,0,4,2,0
"E00034290",22,13,0,0,6,3,0
"E00034291",18,11,0,0,2,5,0
"E00034292",15,10,0,0,2,2,1
"E00034293",34,25,0,0,5,4,0
"E00034294",26,23,0,0,2,1,0
"E00034295",10,6,0,0,2,2,0
"E00034296",33,32,0,0,0,1,0
"E00034297",32,13,0,2,12,3,2
"E00034298",36,23,0,2,7,3,1
"E00034299",24,12,0,0,7,5,0
"E00034300",37,15,1,2,14,0,5
"E00034301",19,13,0,0,2,4,0
"E00034302",16,16,0,0,0,0,0
"E00034303",40,20,4,9,6,1,0
"E00034304",20,13,0,1,2,4,0
"E00034305",40,34,0,0,1,4,1
"E00034306",21,15,0,0,5,1,0
"E00034307",10,5,0,0,3,2,0
"E00034308",27,24,0,0,0,3,0
"E00034309",23,13,0,0,7,3,0
"E00034310",15,10,0,0,2,3,0
"E00034311",19,10,0,0,4,5,0
"E00034312",23,13,0,0,7,3,0
"E00034313",19,13,0,0,4,2,0
"E00034314",20,8,0,0,11,1,0
"E00034315",105,7,1,4,86,5,2
"E00034316",30,12,0,3,11,1,3
"E00034317",36,7,1,2,21,1,4
"E00034318",33,12,0,5,15,0,1
"E00034319",54,22,0,5,25,0,2
"E00034320",29,13,0,3,13,0,0
"E00034321",14,9,0,2,3,0,0
"E00034322",38,18,0,4,12,0,4
"E00034323",36,22,0,1,11,0,2
"E00034324",42,9,0,5,27,1,0
"E00034325",36,27,0,1,5,1,2
"E00034326",45,29,13,2,0,1,0
"E00034327",20,20,0,0,0,0,0
"E00034328",24,23,0,0,0,1,0
"E00034329",34,17,0,2,15,0,0
"E00034330",43,28,1,3,8,0,3
"E00034331",45,17,0,3,19,2,4
"E00034332",30,13,0,2,12,1,2
"E00034333",48,28,0,2,10,4,4
"E00034334",74,7,0,4,59,2,2
"E00034335",24,13,0,1,10,0,0
"E00034336",36,21,0,2,12,1,0
"E00034337",31,27,0,0,0,3,1
"E00034338",25,23,0,0,0,2,0
"E00034339",38,34,0,0,3,1,0
"E00034340",27,26,0,0,1,0,0
"E00034341",44,37,0,1,4,1,1
"E00034342",23,22,0,0,0,1,0
"E00034343",27,19,0,1,2,5,0
"E00034344",17,16,0,1,0,0,0
"E00034345",13,13,0,0,0,0,0
"E00034346",42,9,9,3,19,0,2
"E00034347",37,25,0,1,10,1,0
"E00034348",42,9,0,5,26,0,2
"E00034349",31,5,0,6,13,1,6
"E00034350",67,6,0,9,48,4,0
"E00034351",24,6,0,6,7,5,0
"E00034352",26,6,0,4,14,1,1
"E00034353",38,0,0,0,37,1,0
"E00034354",26,4,0,7,14,1,0
"E00034355",45,13,0,6,25,0,1
"E00034356",19,4,0,1,13,1,0
"E00034358",33,2,0,3,24,2,2
"E00034359",16,5,3,0,7,0,1
"E00034360",16,10,0,1,5,0,0
"E00034361",40,0,0,1,37,0,2
"E00034362",57,4,0,2,50,1,0
"E00034363",31,16,0,3,9,2,1
"E00034364",34,12,1,6,11,3,1
"E00034365",28,5,0,9,7,6,1
"E00034366",51,7,0,8,33,2,1
"E00034368",26,17,0,0,1,8,0
"E00034369",19,7,0,2,0,9,1
"E00034371",38,8,0,5,23,2,0
"E00034372",34,6,0,8,16,1,3
"E00034373",31,4,0,3,23,0,1
"E00034374",37,9,0,9,17,0,2
"E00034375",39,38,0,0,0,1,0
"E00034376",42,28,0,1,2,10,1
"E00034377",21,21,0,0,0,0,0
"E00034378",25,22,0,0,0,3,0
"E00034379",31,26,2,0,0,3,0
"E00034380",28,27,0,0,0,0,1
"E00034381",46,44,0,0,2,0,0
"E00034382",32,27,0,0,0,5,0
"E00034383",28,26,0,0,0,2,0
"E00034384",18,14,0,2,1,1,0
"E00034386",19,9,0,0,0,9,1
"E00034387",22,9,0,1,6,6,0
"E00034388",47,9,0,3,34,0,1
"E00034389",35,32,0,0,0,1,2
"E00034390",26,19,0,0,0,7,0
"E00034391",24,20,0,0,1,3,0
"E00034392",22,21,0,0,0,1,0
"E00034393",38,33,0,0,3,1,1
"E00034394",22,20,0,0,1,1,0
"E00034395",16,10,0,0,1,5,0
"E00034396",28,25,0,0,0,2,1
"E00034397",27,23,0,0,0,4,0
"E00034398",24,21,0,1,1,1,0
"E00034399",41,35,1,1,3,1,0
"E00034400",27,19,0,1,0,7,0
"E00034401",31,16,0,0,12,3,0
"E00034402",28,22,0,0,0,6,0
"E00034403",32,31,0,0,1,0,0
"E00034404",20,19,0,0,0,1,0
"E00034405",27,25,0,0,0,2,0
"E00034406",26,19,0,0,2,5,0
"E00034409",46,30,0,0,2,14,0
"E00034410",28,20,0,0,6,2,0
"E00034412",14,6,0,0,3,3,2
"E00034413",30,29,0,0,0,1,0
"E00034414",25,17,0,3,1,4,0
"E00034415",24,4,0,1,6,13,0
"E00034416",49,45,0,0,3,0,1
"E00034417",19,6,0,5,7,1,0
"E00034418",21,20,0,0,0,1,0
"E00034419",23,15,0,2,5,1,0
"E00034420",27,26,0,0,0,1,0
"E00034421",23,19,0,0,3,1,0
"E00034422",47,12,0,13,18,2,2
"E00034424",51,10,0,10,24,1,6
"E00034425",29,8,0,11,6,2,2
"E00034426",32,7,0,1,22,0,2
"E00034427",49,12,0,3,31,2,1
"E00034428",24,16,0,1,6,0,1
"E00034429",38,20,0,1,11,4,2
"E00034430",22,15,0,1,4,1,1
"E00034431",25,22,0,0,0,3,0
"E00034432",36,15,0,0,16,4,1
"E00034433",42,39,0,0,0,3,0
"E00034434",43,41,0,0,0,0,2
"E00034435",56,55,0,0,1,0,0
"E00034436",58,41,0,2,7,6,2
"E00034437",42,18,0,8,13,1,2
"E00034438",43,40,0,0,0,3,0
"E00034439",31,22,0,0,0,4,5
"E00034440",41,36,0,1,4,0,0
"E00034441",45,44,0,0,1,0,0
"E00034442",33,27,0,3,1,2,0
"E00034443",52,51,0,0,0,1,0
"E00034444",48,47,0,0,0,1,0
"E00034445",41,40,0,0,0,1,0
"E00034446",67,59,0,0,0,7,1
"E00034447",27,27,0,0,0,0,0
"E00034448",31,27,0,0,0,2,2
"E00034449",53,33,0,0,19,1,0
"E00034451",26,20,1,0,0,3,2
"E00034453",50,42,1,0,2,4,1
"E00034454",118,37,0,0,73,3,5
"E00034455",31,28,0,0,0,2,1
"E00034456",26,26,0,0,0,0,0
"E00034457",48,47,0,0,0,1,0
"E00034458",52,51,1,0,0,0,0
"E00034459",51,50,0,0,0,0,1
"E00034460",76,75,0,0,0,1,0
"E00034461",35,32,0,0,1,0,2
"E00034462",48,48,0,0,0,0,0
"E00034463",35,34,0,0,0,1,0
"E00034464",54,52,0,0,0,1,1
"E00034465",56,55,0,0,0,0,1
"E00034466",58,56,0,0,0,1,1
"E00034467",39,39,0,0,0,0,0
"E00034468",54,51,0,1,0,2,0
"E00034469",24,24,0,0,0,0,0
"E00034470",44,43,0,0,0,1,0
"E00034471",58,57,0,0,0,0,1
"E00034472",24,17,0,0,2,5,0
"E00034473",69,59,8,1,1,0,0
"E00034474",46,31,0,0,7,8,0
"E00034475",20,8,0,0,10,1,1
"E00034476",63,33,1,3,21,2,3
"E00034477",37,34,0,0,0,3,0
"E00034478",93,44,0,0,41,6,2
"E00034479",42,42,0,0,0,0,0
"E00034480",75,1,0,0,70,4,0
"E00034481",27,13,0,3,11,0,0
"E00034482",81,6,0,4,70,1,0
"E00034483",35,19,0,2,10,0,4
"E00034484",35,28,0,3,4,0,0
"E00034485",36,33,0,1,2,0,0
"E00165671",36,25,0,2,4,2,3
"E00165713",14,12,0,0,1,1,0
"E00165714",16,12,0,2,1,0,1
"E00165715",25,0,0,0,24,1,0
"E00165716",27,5,1,2,15,4,0
"E00165717",20,18,0,1,0,1,0
"E00165718",54,51,0,0,0,3,0
"E00165719",16,6,0,3,5,1,1
