"GeographyCode","QS303EW0001","QS303EW0002","QS303EW0003","QS303EW0004"
"E00034066",270,62,30,178
"E00034067",307,22,24,261
"E00034068",299,33,19,247
"E00034069",435,32,27,376
"E00034070",359,22,36,301
"E00034071",385,36,44,305
"E00034072",303,61,29,213
"E00034073",277,14,14,249
"E00034074",332,32,19,281
"E00034075",261,38,29,194
"E00034076",301,24,24,253
"E00034077",247,31,24,192
"E00034078",266,29,22,215
"E00034079",291,28,30,233
"E00034080",236,21,18,197
"E00034081",378,52,35,291
"E00034082",241,23,23,195
"E00034083",273,16,17,240
"E00034084",282,14,14,254
"E00034085",268,38,31,199
"E00034086",178,15,10,153
"E00034087",251,19,18,214
"E00034088",301,31,27,243
"E00034089",308,17,15,276
"E00034090",330,21,21,288
"E00034091",241,11,18,212
"E00034092",226,15,10,201
"E00034093",385,40,32,313
"E00034094",430,22,45,363
"E00034095",250,30,25,195
"E00034096",336,30,23,283
"E00034097",342,15,17,310
"E00034098",334,26,20,288
"E00034099",316,18,17,281
"E00034100",327,37,28,262
"E00034101",278,36,23,219
"E00034102",263,34,19,210
"E00034104",322,34,38,250
"E00034105",363,34,32,297
"E00034106",225,17,28,180
"E00034107",322,22,24,276
"E00034108",195,36,31,128
"E00034109",195,25,25,145
"E00034110",309,27,18,264
"E00034111",267,46,24,197
"E00034113",305,40,37,228
"E00034114",316,59,39,218
"E00034115",293,45,38,210
"E00034116",337,59,33,245
"E00034117",272,39,30,203
"E00034118",222,32,11,179
"E00034119",293,44,34,215
"E00034120",279,54,24,201
"E00034121",287,40,36,211
"E00034122",327,65,29,233
"E00034123",362,34,43,285
"E00034124",337,54,40,243
"E00034125",294,58,41,195
"E00034126",371,34,32,305
"E00034127",350,42,26,282
"E00034130",288,55,34,199
"E00034131",379,59,32,288
"E00034132",189,40,20,129
"E00034133",248,35,20,193
"E00034134",311,57,30,224
"E00034135",221,35,22,164
"E00034136",335,50,41,244
"E00034137",269,33,31,205
"E00034138",306,36,38,232
"E00034139",299,60,53,186
"E00034140",234,53,32,149
"E00034141",228,57,31,140
"E00034142",388,44,51,293
"E00034143",312,54,45,213
"E00034144",361,44,40,277
"E00034145",250,48,20,182
"E00034146",310,32,36,242
"E00034147",247,50,36,161
"E00034148",409,53,32,324
"E00034149",280,33,28,219
"E00034150",208,26,27,155
"E00034151",305,46,39,220
"E00034152",298,50,37,211
"E00034153",312,46,31,235
"E00034154",341,59,44,238
"E00034155",398,58,51,289
"E00034156",271,63,30,178
"E00034157",293,38,30,225
"E00034158",335,49,41,245
"E00034159",289,37,27,225
"E00034160",267,51,27,189
"E00034161",264,34,24,206
"E00034162",369,42,33,294
"E00034163",253,55,27,171
"E00034164",338,70,22,246
"E00034165",263,28,26,209
"E00034167",394,84,61,249
"E00034168",331,45,38,248
"E00034169",287,39,27,221
"E00034170",304,46,29,229
"E00034171",244,34,27,183
"E00034172",290,24,21,245
"E00034173",243,22,21,200
"E00034174",251,31,25,195
"E00034175",248,46,47,155
"E00034176",162,7,14,141
"E00034177",267,34,27,206
"E00034178",295,37,21,237
"E00034180",360,28,23,309
"E00034182",133,34,17,82
"E00034184",252,32,25,195
"E00034185",238,42,35,161
"E00034187",221,48,29,144
"E00034188",335,48,37,250
"E00034189",276,47,28,201
"E00034190",257,43,19,195
"E00034191",239,47,22,170
"E00034192",352,53,40,259
"E00034193",283,56,21,206
"E00034194",246,49,23,174
"E00034195",236,23,25,188
"E00034196",337,48,27,262
"E00034197",317,58,29,230
"E00034199",322,65,35,222
"E00034200",531,64,35,432
"E00034201",262,40,26,196
"E00034202",287,67,30,190
"E00034203",395,28,28,339
"E00034208",267,61,48,158
"E00034209",168,31,32,105
"E00034211",243,45,20,178
"E00034212",253,46,42,165
"E00034213",439,92,65,282
"E00034215",136,20,11,105
"E00034216",451,63,45,343
"E00034219",279,48,32,199
"E00034221",283,79,38,166
"E00034222",350,49,30,271
"E00034223",237,56,24,157
"E00034224",383,35,35,313
"E00034225",323,36,30,257
"E00034227",360,33,13,314
"E00034228",400,26,16,358
"E00034230",423,20,24,379
"E00034231",358,40,14,304
"E00034234",359,53,35,271
"E00034235",339,46,29,264
"E00034236",286,49,35,202
"E00034237",310,34,28,248
"E00034238",140,25,19,96
"E00034239",349,43,41,265
"E00034240",286,53,26,207
"E00034241",293,44,34,215
"E00034242",277,58,28,191
"E00034243",431,51,38,342
"E00034244",321,42,40,239
"E00034245",297,61,43,193
"E00034246",284,53,35,196
"E00034247",255,52,36,167
"E00034248",205,39,37,129
"E00034249",289,52,29,208
"E00034250",388,53,34,301
"E00034251",277,51,26,200
"E00034252",447,51,33,363
"E00034253",429,90,43,296
"E00034254",323,50,31,242
"E00034255",337,50,35,252
"E00034256",336,52,27,257
"E00034257",298,73,39,186
"E00034258",340,47,23,270
"E00034259",316,37,23,256
"E00034260",266,42,26,198
"E00034261",291,40,20,231
"E00034262",295,37,35,223
"E00034263",230,51,25,154
"E00034264",315,53,42,220
"E00034265",549,76,47,426
"E00034266",311,43,31,237
"E00034267",269,24,22,223
"E00034268",462,47,40,375
"E00034269",204,40,32,132
"E00034270",357,42,47,268
"E00034271",301,31,28,242
"E00034272",329,47,38,244
"E00034273",158,29,20,109
"E00034274",216,25,32,159
"E00034275",295,35,26,234
"E00034276",310,43,34,233
"E00034277",247,29,17,201
"E00034278",335,34,32,269
"E00034279",305,48,32,225
"E00034280",187,80,26,81
"E00034281",170,19,19,132
"E00034282",419,49,47,323
"E00034283",387,41,38,308
"E00034284",289,45,30,214
"E00034285",313,70,43,200
"E00034286",325,58,24,243
"E00034287",279,41,29,209
"E00034288",304,40,21,243
"E00034289",226,41,27,158
"E00034290",298,35,17,246
"E00034291",221,36,23,162
"E00034292",268,27,19,222
"E00034293",267,33,30,204
"E00034294",567,34,39,494
"E00034295",228,20,20,188
"E00034296",321,28,37,256
"E00034297",288,43,26,219
"E00034298",323,41,41,241
"E00034299",253,26,25,202
"E00034300",244,40,23,181
"E00034301",266,34,28,204
"E00034302",289,36,21,232
"E00034303",259,50,35,174
"E00034304",259,35,27,197
"E00034305",285,54,37,194
"E00034306",315,35,24,256
"E00034307",244,25,41,178
"E00034308",353,36,47,270
"E00034309",292,42,33,217
"E00034310",337,56,39,242
"E00034311",298,28,30,240
"E00034312",302,38,39,225
"E00034313",332,36,31,265
"E00034314",259,41,22,196
"E00034315",228,96,45,87
"E00034316",273,65,25,183
"E00034317",391,63,39,289
"E00034318",285,51,39,195
"E00034319",310,56,39,215
"E00034320",180,29,24,127
"E00034321",109,13,7,89
"E00034322",288,55,28,205
"E00034323",298,67,38,193
"E00034324",296,72,46,178
"E00034325",275,53,32,190
"E00034326",256,46,32,178
"E00034327",272,29,25,218
"E00034328",336,21,24,291
"E00034329",244,61,36,147
"E00034330",231,52,25,154
"E00034331",271,47,43,181
"E00034332",324,47,26,251
"E00034333",300,54,28,218
"E00034334",207,69,34,104
"E00034335",254,30,30,194
"E00034336",228,37,39,152
"E00034337",350,30,38,282
"E00034338",273,17,20,236
"E00034339",302,27,33,242
"E00034340",230,22,29,179
"E00034341",342,39,27,276
"E00034342",224,22,21,181
"E00034343",258,32,18,208
"E00034344",277,18,16,243
"E00034345",232,21,15,196
"E00034346",111,29,25,57
"E00034347",230,32,35,163
"E00034348",246,52,33,161
"E00034349",301,69,40,192
"E00034350",252,67,52,133
"E00034351",332,61,32,239
"E00034352",268,55,31,182
"E00034353",277,65,30,182
"E00034354",258,55,33,170
"E00034355",322,82,46,194
"E00034356",136,22,24,90
"E00034358",362,66,33,263
"E00034359",253,31,21,201
"E00034360",177,35,22,120
"E00034361",198,57,19,122
"E00034362",225,88,39,98
"E00034363",263,40,30,193
"E00034364",216,44,19,153
"E00034365",308,72,37,199
"E00034366",345,88,38,219
"E00034368",271,29,20,222
"E00034369",255,35,26,194
"E00034371",246,64,42,140
"E00034372",274,75,24,175
"E00034373",204,56,31,117
"E00034374",265,52,34,179
"E00034375",424,39,42,343
"E00034376",341,41,35,265
"E00034377",322,26,37,259
"E00034378",324,29,26,269
"E00034379",348,22,31,295
"E00034380",335,29,44,262
"E00034381",570,54,38,478
"E00034382",358,54,39,265
"E00034383",467,41,30,396
"E00034384",330,37,25,268
"E00034386",399,39,32,328
"E00034387",240,35,33,172
"E00034388",262,59,44,159
"E00034389",208,35,25,148
"E00034390",363,33,33,297
"E00034391",387,44,29,314
"E00034392",336,26,28,282
"E00034393",260,29,40,191
"E00034394",290,23,20,247
"E00034395",242,19,19,204
"E00034396",307,36,29,242
"E00034397",322,38,19,265
"E00034398",289,22,35,232
"E00034399",337,43,44,250
"E00034400",272,39,29,204
"E00034401",389,43,59,287
"E00034402",285,27,19,239
"E00034403",306,33,37,236
"E00034404",300,29,29,242
"E00034405",349,41,36,272
"E00034406",350,33,28,289
"E00034409",388,50,40,298
"E00034410",320,38,33,249
"E00034412",341,63,28,250
"E00034413",267,32,24,211
"E00034414",285,41,23,221
"E00034415",339,45,36,258
"E00034416",365,49,39,277
"E00034417",291,51,22,218
"E00034418",441,25,37,379
"E00034419",246,28,27,191
"E00034420",240,35,14,191
"E00034421",298,38,23,237
"E00034422",301,61,36,204
"E00034424",249,75,36,138
"E00034425",310,49,29,232
"E00034426",418,66,38,314
"E00034427",235,65,28,142
"E00034428",345,42,37,266
"E00034429",272,53,35,184
"E00034430",290,24,33,233
"E00034431",247,26,34,187
"E00034432",387,40,36,311
"E00034433",287,21,35,231
"E00034434",392,33,23,336
"E00034435",325,32,27,266
"E00034436",303,30,32,241
"E00034437",361,68,42,251
"E00034438",254,27,23,204
"E00034439",279,13,33,233
"E00034440",297,43,29,225
"E00034441",312,30,25,257
"E00034442",286,30,20,236
"E00034443",281,43,35,203
"E00034444",279,28,33,218
"E00034445",288,32,38,218
"E00034446",432,31,41,360
"E00034447",357,16,14,327
"E00034448",261,23,24,214
"E00034449",171,18,31,122
"E00034451",287,52,27,208
"E00034453",255,39,24,192
"E00034454",276,101,65,110
"E00034455",243,16,24,203
"E00034456",252,20,17,215
"E00034457",238,21,41,176
"E00034458",213,25,27,161
"E00034459",299,27,46,226
"E00034460",205,30,45,130
"E00034461",165,25,20,120
"E00034462",243,29,33,181
"E00034463",240,20,19,201
"E00034464",257,31,38,188
"E00034465",269,29,40,200
"E00034466",288,22,35,231
"E00034467",299,19,25,255
"E00034468",291,25,40,226
"E00034469",287,7,18,262
"E00034470",333,20,25,288
"E00034471",293,22,42,229
"E00034472",320,26,27,267
"E00034473",320,24,37,259
"E00034474",346,52,44,250
"E00034475",259,37,22,200
"E00034476",261,42,39,180
"E00034477",336,20,21,295
"E00034478",336,62,30,244
"E00034479",323,25,31,267
"E00034480",208,64,49,95
"E00034481",241,50,29,162
"E00034482",180,57,39,84
"E00034483",288,47,32,209
"E00034484",279,37,38,204
"E00034485",298,33,27,238
"E00165671",381,49,30,302
"E00165713",137,14,7,116
"E00165714",146,28,14,104
"E00165715",394,55,40,299
"E00165716",310,58,54,198
"E00165717",148,11,23,114
"E00165718",398,41,34,323
"E00165719",253,41,24,188
"E00165720",312,17,24,271
"E00165721",145,8,12,125
"E00165722",332,43,29,260
"E00165723",227,18,25,184
"E00165724",361,34,27,300
"E00165725",180,28,25,127
"E00165726",460,99,68,293
"E00165727",174,19,14,141
"E00165729",303,43,40,220
"E00165730",480,26,33,421
"E00165731",260,24,29,207
"E00165758",167,18,23,126
"E00165759",247,28,28,191
"E00165760",189,82,35,72
"E00165762",364,41,26,297
"E00165763",242,56,23,163
"E00176596",235,51,29,155
"E00176597",301,50,68,183
"E00176598",247,10,9,228
"E00176599",208,38,25,145
"E00176600",211,12,11,188
"E00176601",413,14,11,388
"E00176602",123,10,11,102
"E00176603",179,2,8,169
"E00176604",151,3,8,140
"E00176605",200,2,3,195
"E00176606",183,4,11,168
"E00176607",183,2,4,177
"E00176608",208,8,8,192
"E00176609",376,39,29,308
"E00176610",307,86,44,177
"E00176611",196,8,6,182
"E00176612",332,16,16,300
"E00176613",242,0,8,234
"E00176614",554,16,31,507
"E00176615",291,6,11,274
"E00176616",230,8,9,213
"E00176617",862,11,23,828
"E00176618",190,40,23,127
"E00176619",244,8,15,221
"E00176620",262,19,13,230
"E00176621",143,0,3,140
"E00176622",173,3,4,166
"E00176623",110,11,9,90
"E00176624",967,33,24,910
"E00176625",165,2,3,160
"E00176626",228,2,4,222
"E00176627",198,35,22,141
"E00176628",203,4,6,193
"E00176629",213,2,8,203
"E00176630",306,36,30,240
"E00176631",211,32,19,160
"E00176632",253,19,20,214
"E00176633",165,15,7,143
"E00176634",432,6,2,424
"E00176635",253,1,2,250
"E00176636",195,17,11,167
"E00176637",124,11,8,105
"E00176638",207,10,12,185
"E00176639",587,5,12,570
"E00176640",402,35,31,336
"E00176641",119,13,11,95
"E00176642",283,2,5,276
"E00176643",196,6,4,186
"E00176644",194,7,9,178
"E00176645",176,3,5,168
"E00176646",177,5,6,166
"E00176647",208,2,1,205
"E00176648",471,50,43,378
"E00176649",200,51,34,115
"E00176650",200,6,7,187
"E00176651",252,33,33,186
"E00176652",215,5,12,198
"E00176653",429,11,14,404
"E00176654",195,3,6,186
"E00176655",489,14,23,452
"E00176656",198,7,6,185
"E00176657",197,2,10,185
"E00176658",249,3,11,235
"E00176659",335,15,12,308
"E00176660",169,1,3,165
"E00176661",210,1,2,207
"E00176662",331,20,19,292
"E00176663",293,13,17,263
"E00176664",216,25,30,161
"E00176665",444,85,55,304
"E00176666",969,7,25,937
"E00176667",751,77,19,655
"E00176668",479,57,35,387
"E00176669",218,25,18,175
"E00176670",284,14,13,257
"E00176671",327,53,37,237
"E00176672",150,8,10,132
"E00176673",194,24,11,159
"E00176674",195,3,4,188
"E00176675",362,1,12,349
"E00176676",189,17,23,149
"E00176677",310,28,38,244
"E00176678",308,24,24,260
"E00176679",227,1,8,218
"E00176680",250,2,5,243
"E00176681",190,3,8,179
"E00176682",177,4,2,171
"E00176683",180,2,3,175
"E00176684",231,6,3,222
"E00176685",315,46,41,228
"E00176686",187,5,8,174
"E00176687",1305,4,27,1274
"E00176688",1368,8,27,1333
"E00176689",886,9,20,857
"E00176690",432,16,16,400
"E00176691",216,15,4,197
"E00176692",240,4,6,230
"E00176693",161,8,8,145
"E00176694",175,10,21,144
"E00176695",230,19,16,195
"E00176696",458,66,47,345
"E00176697",308,38,21,249
"E00176698",611,2,9,600
"E00176699",221,43,32,146
"E00176700",189,5,8,176
"E00176701",246,5,5,236
"E00176702",259,8,14,237
"E00176703",262,7,9,246
"E00176704",214,30,23,161
"E00176705",117,14,10,93
"E00176706",330,16,17,297
"E00176707",269,49,20,200
"E00176708",201,44,28,129
"E00176709",332,9,17,306
"E00176710",245,75,39,131
"E00176711",745,10,14,721
"E00176712",247,9,6,232
"E00176713",367,22,16,329
"E00176714",163,46,24,93
"E00176715",115,44,20,51
"E00176716",176,5,9,162
"E00176717",151,9,14,128
"E00176718",266,33,31,202
"E00176719",202,11,11,180
"E00176720",266,12,17,237
"E00176721",238,7,10,221
"E00176722",307,7,14,286
"E00176723",272,13,29,230
"E00176724",143,6,5,132
"E00176725",178,10,9,159
"E00176726",373,65,22,286
"E00176727",332,39,26,267
"E00176728",861,92,122,647
"E00176729",272,29,16,227
"E00176730",154,18,13,123
"E00176731",139,14,19,106
"E00176732",361,40,37,284
"E00176733",202,39,22,141
"E00176734",109,7,2,100
"E00176735",198,3,3,192
"E00176736",215,5,9,201
"E00176737",185,3,8,174
"E00176738",111,31,6,74
"E00176739",213,3,4,206
"E00176740",542,3,5,534
"E00176741",225,58,27,140
"E00176742",205,8,10,187
"E00176743",230,8,12,210
"E00176744",483,19,12,452
"E00176745",265,26,17,222
"E00176746",563,98,42,423
"E00176747",138,20,20,98
"E00176748",192,2,4,186
"E00176749",248,4,5,239
"E00176750",243,27,13,203
"E00176751",226,17,19,190
"E00176752",280,68,31,181
"E00176753",231,25,16,190
"E00176754",244,50,39,155
"E00176755",280,49,25,206
"E00176756",206,0,6,200
"E00176757",200,22,13,165
"E00176758",705,22,28,655
"E00176759",248,24,18,206
"E00176760",177,39,16,122
"E00176761",230,12,15,203
"E00176762",217,19,20,178
"E00176763",111,12,2,97
"E00176764",257,33,24,200
"E00176765",230,13,7,210
"E00176766",173,2,3,168
"E00176767",211,22,20,169
"E00176768",504,175,112,217
"E00176769",162,2,5,155
"E00176770",952,153,104,695
"E00176771",621,8,31,582
"E00176772",256,23,17,216
"E00176773",169,8,12,149
"E00176774",102,20,16,66
