"GeographyCode","QS410EW0001","QS410EW0002","QS410EW0003","QS410EW0004","QS410EW0005"
"E00033938",282,153,120,9,0
"E00033939",273,125,136,12,0
"E00033940",301,150,113,12,26
"E00033941",318,144,153,19,2
"E00033942",354,201,142,6,5
"E00033943",292,159,118,15,0
"E00033944",248,123,118,7,0
"E00033945",183,114,69,0,0
"E00033946",410,151,218,12,29
"E00033947",269,107,158,4,0
"E00033948",333,194,139,0,0
"E00033949",280,188,86,6,0
"E00033950",413,203,201,9,0
"E00033951",249,137,107,5,0
"E00033952",354,204,146,4,0
"E00033953",379,197,170,12,0
"E00033954",214,112,92,7,3
"E00033955",344,170,168,6,0
"E00033956",102,42,54,6,0
"E00033957",314,140,156,18,0
"E00033958",320,155,165,0,0
"E00033959",264,172,87,5,0
"E00033960",331,141,180,10,0
"E00033961",277,175,102,0,0
"E00033962",292,138,154,0,0
"E00033963",357,187,161,9,0
"E00033964",286,171,108,7,0
"E00033965",253,139,101,7,6
"E00033966",257,139,107,11,0
"E00033967",278,171,107,0,0
"E00033968",145,87,51,7,0
"E00033969",246,123,105,18,0
"E00033970",285,152,120,13,0
"E00033971",183,74,109,0,0
"E00033972",251,145,85,21,0
"E00033973",182,92,90,0,0
"E00033974",261,148,107,6,0
"E00033975",348,179,160,6,3
"E00033976",211,112,96,3,0
"E00033977",156,79,64,0,13
"E00033978",165,121,39,5,0
"E00033979",121,65,56,0,0
"E00033980",242,118,106,6,12
"E00033981",148,91,57,0,0
"E00033982",110,39,67,0,4
"E00033983",233,129,104,0,0
"E00033984",235,119,110,6,0
"E00033985",206,123,77,6,0
"E00033986",266,121,139,6,0
"E00033987",260,149,93,14,4
"E00033988",246,154,87,5,0
"E00033989",229,124,99,6,0
"E00033990",314,112,185,12,5
"E00033991",289,125,150,14,0
"E00033992",264,141,113,5,5
"E00033993",418,241,171,6,0
"E00033994",376,117,241,18,0
"E00033995",252,135,111,6,0
"E00033996",297,149,130,18,0
"E00033997",341,160,173,8,0
"E00033998",293,127,166,0,0
"E00033999",290,111,167,12,0
"E00034000",295,111,177,7,0
"E00034001",301,170,125,6,0
"E00034002",239,126,101,12,0
"E00034003",229,83,126,12,8
"E00034004",204,109,85,10,0
"E00034005",309,166,125,18,0
"E00034006",265,165,100,0,0
"E00034007",214,103,98,13,0
"E00034008",280,147,127,6,0
"E00034009",242,123,97,22,0
"E00034010",205,102,94,7,2
"E00034011",363,165,194,4,0
"E00034012",281,133,138,10,0
"E00034013",270,156,114,0,0
"E00034014",239,118,115,6,0
"E00034015",267,100,155,0,12
"E00034016",265,133,118,9,5
"E00034017",326,123,187,16,0
"E00034019",287,154,114,19,0
"E00034020",323,179,125,19,0
"E00034021",304,145,148,11,0
"E00034022",355,185,165,0,5
"E00034023",229,148,70,0,11
"E00034024",299,144,149,0,6
"E00034025",360,192,150,18,0
"E00034026",271,149,117,5,0
"E00034027",230,118,104,8,0
"E00034028",305,166,124,15,0
"E00034029",380,179,176,20,5
"E00034030",268,149,97,22,0
"E00034031",236,126,105,5,0
"E00034032",324,142,175,7,0
"E00034033",255,127,125,3,0
"E00034034",307,165,127,8,7
"E00034035",314,175,124,10,5
"E00034036",314,164,150,0,0
"E00034037",333,153,174,6,0
"E00034038",346,194,152,0,0
"E00034039",301,179,117,5,0
"E00034040",268,160,105,3,0
"E00034041",316,153,153,6,4
"E00034042",307,181,126,0,0
"E00034043",336,177,118,12,29
"E00034044",350,170,148,19,13
"E00034045",330,156,174,0,0
"E00034046",276,179,85,12,0
"E00034047",283,165,118,0,0
"E00034048",266,139,127,0,0
"E00034049",297,157,140,0,0
"E00034050",321,179,136,6,0
"E00034051",199,118,76,5,0
"E00034052",266,133,133,0,0
"E00034053",362,175,169,14,4
"E00034054",328,170,152,6,0
"E00034055",327,187,132,8,0
"E00034056",237,159,65,13,0
"E00034057",237,131,97,9,0
"E00034058",277,144,123,0,10
"E00034059",430,209,210,11,0
"E00034061",354,180,168,6,0
"E00034062",474,206,251,11,6
"E00034063",468,133,325,10,0
"E00034064",483,95,383,5,0
"E00034065",292,156,136,0,0
"E00034066",270,128,142,0,0
"E00034067",307,155,131,16,5
"E00034068",299,168,111,20,0
"E00034069",435,182,223,13,17
"E00034070",359,142,146,53,18
"E00034071",385,192,172,21,0
"E00034072",300,160,120,9,11
"E00034073",277,90,153,24,10
"E00034074",332,188,126,8,10
"E00034075",261,162,79,5,15
"E00034076",301,164,134,3,0
"E00034077",247,181,60,6,0
"E00034078",266,156,90,20,0
"E00034079",291,185,95,5,6
"E00034080",236,147,89,0,0
"E00034081",378,160,192,20,6
"E00034082",241,135,79,22,5
"E00034083",273,126,134,7,6
"E00034084",282,103,139,28,12
"E00034085",268,174,84,10,0
"E00034086",178,36,117,21,4
"E00034087",251,93,154,4,0
"E00034088",301,178,117,0,6
"E00034089",308,121,180,7,0
"E00034090",330,114,184,32,0
"E00034091",241,85,149,7,0
"E00034092",226,110,104,0,12
"E00034093",385,170,203,4,8
"E00034094",417,166,230,13,8
"E00034095",250,148,98,4,0
"E00034096",336,141,185,10,0
"E00034097",342,125,211,0,6
"E00034098",334,129,188,17,0
"E00034099",316,108,206,0,2
"E00034100",327,160,167,0,0
"E00034101",278,171,107,0,0
"E00034102",263,161,96,6,0
"E00034104",322,169,148,5,0
"E00034105",363,155,189,19,0
"E00034106",222,129,82,6,5
"E00034107",322,145,177,0,0
"E00034108",195,133,62,0,0
"E00034109",195,117,72,6,0
"E00034110",309,204,95,10,0
"E00034111",267,121,123,23,0
"E00034113",305,121,154,30,0
"E00034114",316,161,142,13,0
"E00034115",293,105,175,13,0
"E00034116",337,173,161,3,0
"E00034117",272,137,129,6,0
"E00034118",222,111,97,14,0
"E00034119",293,119,161,13,0
"E00034120",279,107,142,30,0
"E00034121",287,142,132,13,0
"E00034122",327,133,176,6,12
"E00034123",362,119,212,23,8
"E00034124",337,149,156,25,7
"E00034125",294,119,167,8,0
"E00034126",371,162,199,6,4
"E00034127",350,114,221,11,4
"E00034130",288,155,128,0,5
"E00034131",379,192,180,7,0
"E00034132",189,102,81,6,0
"E00034133",248,120,110,12,6
"E00034134",311,147,143,12,9
"E00034135",221,111,110,0,0
"E00034136",335,168,153,6,8
"E00034137",269,108,150,11,0
"E00034138",306,136,146,19,5
"E00034139",299,155,140,4,0
"E00034140",234,115,105,14,0
"E00034141",228,108,116,4,0
"E00034142",388,146,212,30,0
"E00034143",309,163,141,0,5
"E00034144",361,127,195,39,0
"E00034145",250,101,134,15,0
"E00034146",310,116,157,37,0
"E00034147",247,118,94,35,0
"E00034148",409,167,229,13,0
"E00034149",280,122,135,23,0
"E00034150",208,107,95,6,0
"E00034151",305,119,164,22,0
"E00034152",298,143,143,12,0
"E00034153",312,133,168,11,0
"E00034154",341,177,157,0,7
"E00034155",398,129,215,39,15
"E00034156",240,82,136,12,10
"E00034157",293,148,141,4,0
"E00034158",335,156,162,17,0
"E00034159",289,165,124,0,0
"E00034160",267,155,99,5,8
"E00034161",264,148,111,5,0
"E00034162",354,171,177,6,0
"E00034163",253,130,123,0,0
"E00034164",338,203,127,8,0
"E00034165",263,90,161,12,0
"E00034167",394,230,158,6,0
"E00034168",331,177,148,6,0
"E00034169",277,175,94,8,0
"E00034170",304,138,160,6,0
"E00034171",244,137,107,0,0
"E00034172",290,179,107,0,4
"E00034173",243,138,90,15,0
"E00034174",251,137,108,6,0
"E00034175",248,142,92,6,8
"E00034176",162,86,76,0,0
"E00034177",267,157,110,0,0
"E00034178",295,194,97,0,4
"E00034180",360,165,182,9,4
"E00034182",133,72,55,6,0
"E00034184",252,118,128,6,0
"E00034185",238,142,96,0,0
"E00034187",221,129,86,6,0
"E00034188",335,150,185,0,0
"E00034189",276,118,153,5,0
"E00034190",257,126,121,5,5
"E00034191",239,116,113,10,0
"E00034192",352,177,157,18,0
"E00034193",283,113,165,5,0
"E00034194",246,103,129,12,2
"E00034195",236,105,118,8,5
"E00034196",337,136,184,17,0
"E00034197",317,141,170,6,0
"E00034199",322,124,182,16,0
"E00034200",328,124,192,12,0
"E00034201",262,150,91,17,4
"E00034202",287,139,139,4,5
"E00034203",395,179,216,0,0
"E00034208",249,138,83,28,0
"E00034209",168,120,44,4,0
"E00034211",243,121,116,6,0
"E00034212",253,140,99,14,0
"E00034213",439,201,194,13,31
"E00034215",135,39,78,12,6
"E00034216",451,191,215,25,20
"E00034219",279,141,123,15,0
"E00034221",276,141,129,6,0
"E00034222",350,164,176,0,10
"E00034223",237,126,107,0,4
"E00034224",383,139,239,5,0
"E00034225",323,157,155,11,0
"E00034227",360,141,214,5,0
"E00034228",400,165,206,11,18
"E00034230",423,156,261,6,0
"E00034231",358,158,183,17,0
"E00034234",359,180,168,11,0
"E00034235",339,126,210,3,0
"E00034236",286,183,98,5,0
"E00034237",310,135,166,9,0
"E00034238",140,59,81,0,0
"E00034239",349,174,149,26,0
"E00034240",286,160,126,0,0
"E00034241",293,160,129,4,0
"E00034242",277,132,140,5,0
"E00034243",431,198,227,6,0
"E00034244",321,116,189,10,6
"E00034245",297,152,129,8,8
"E00034246",284,150,126,0,8
"E00034247",255,162,93,0,0
"E00034248",205,117,81,7,0
"E00034249",289,149,131,9,0
"E00034250",388,185,197,6,0
"E00034251",277,150,111,11,5
"E00034252",447,202,234,11,0
"E00034253",394,176,191,20,7
"E00034254",323,175,136,12,0
"E00034255",337,160,146,31,0
"E00034256",336,170,161,5,0
"E00034257",298,158,138,0,2
"E00034258",340,147,187,6,0
"E00034259",316,131,180,5,0
"E00034260",266,148,96,22,0
"E00034261",291,124,156,11,0
"E00034262",295,139,147,9,0
"E00034263",230,133,97,0,0
"E00034264",315,173,123,19,0
"E00034265",549,294,243,6,6
"E00034266",311,177,121,6,7
"E00034267",269,198,71,0,0
"E00034268",462,218,222,22,0
"E00034269",204,110,87,5,2
"E00034270",341,168,157,5,11
"E00034271",301,173,116,6,6
"E00034272",311,200,103,4,4
"E00034273",158,112,36,0,10
"E00034274",212,160,41,11,0
"E00034275",295,152,131,6,6
"E00034276",310,141,158,11,0
"E00034277",247,129,105,8,5
"E00034278",330,189,132,0,9
"E00034279",298,163,119,14,2
"E00034280",140,119,18,3,0
"E00034281",170,118,37,15,0
"E00034282",410,252,150,8,0
"E00034283",370,227,143,0,0
"E00034284",272,149,116,7,0
"E00034285",313,151,146,16,0
"E00034286",325,120,184,19,2
"E00034287",279,117,154,8,0
"E00034288",304,169,122,13,0
"E00034289",226,142,75,9,0
"E00034290",297,140,150,7,0
"E00034291",221,113,102,6,0
"E00034292",268,139,129,0,0
"E00034293",267,180,80,7,0
"E00034294",567,255,294,10,8
"E00034295",228,126,96,6,0
"E00034296",321,177,139,5,0
"E00034297",285,160,125,0,0
"E00034298",323,201,118,4,0
"E00034299",253,143,97,13,0
"E00034300",244,117,119,8,0
"E00034301",266,141,106,10,9
"E00034302",289,134,149,0,6
"E00034303",259,166,93,0,0
"E00034304",259,159,88,10,2
"E00034305",271,172,99,0,0
"E00034306",315,164,138,6,7
"E00034307",241,140,95,6,0
"E00034308",353,193,143,17,0
"E00034309",270,142,120,8,0
"E00034310",337,181,142,10,4
"E00034311",298,127,152,11,8
"E00034312",302,172,130,0,0
"E00034313",332,142,184,6,0
"E00034314",259,110,144,0,5
"E00034315",228,187,36,5,0
"E00034316",256,109,129,18,0
"E00034317",391,195,154,35,7
"E00034318",285,129,147,9,0
"E00034319",310,180,114,14,2
"E00034320",180,96,72,12,0
"E00034321",109,55,41,13,0
"E00034322",288,148,134,0,6
"E00034323",298,136,156,6,0
"E00034324",296,144,139,13,0
"E00034325",265,150,115,0,0
"E00034326",256,162,86,8,0
"E00034327",272,149,123,0,0
"E00034328",336,179,157,0,0
"E00034329",244,132,108,4,0
"E00034330",231,116,97,13,5
"E00034331",271,152,113,6,0
"E00034332",324,159,160,0,5
"E00034333",300,156,138,6,0
"E00034334",207,153,54,0,0
"E00034335",254,95,150,9,0
"E00034336",228,127,95,6,0
"E00034337",350,181,169,0,0
"E00034338",272,153,108,11,0
"E00034339",302,193,109,0,0
"E00034340",230,126,104,0,0
"E00034341",342,192,150,0,0
"E00034342",224,161,59,4,0
"E00034343",258,131,122,0,5
"E00034344",277,151,126,0,0
"E00034345",232,135,97,0,0
"E00034346",111,88,23,0,0
"E00034347",230,143,87,0,0
"E00034348",246,135,104,7,0
"E00034349",267,122,139,6,0
"E00034350",252,136,104,12,0
"E00034351",332,159,140,28,5
"E00034352",268,116,129,18,5
"E00034353",277,110,147,12,8
"E00034354",258,155,103,0,0
"E00034355",322,175,130,15,2
"E00034356",136,95,41,0,0
"E00034358",362,194,168,0,0
"E00034359",253,129,110,14,0
"E00034360",166,73,81,12,0
"E00034361",198,104,92,0,2
"E00034362",194,148,40,6,0
"E00034363",263,131,114,18,0
"E00034364",216,138,78,0,0
"E00034365",308,167,125,14,2
"E00034366",345,191,144,6,4
"E00034368",271,147,109,11,4
"E00034369",255,141,88,15,11
"E00034371",246,131,115,0,0
"E00034372",274,109,143,22,0
"E00034373",204,126,66,12,0
"E00034374",265,117,148,0,0
"E00034375",424,231,193,0,0
"E00034376",341,163,178,0,0
"E00034377",322,171,139,6,6
"E00034378",324,181,143,0,0
"E00034379",348,203,142,3,0
"E00034380",335,219,116,0,0
"E00034381",570,304,261,5,0
"E00034382",358,216,142,0,0
"E00034383",467,175,285,7,0
"E00034384",330,142,175,4,9
"E00034386",399,228,147,8,16
"E00034387",240,165,73,0,2
"E00034388",262,176,71,15,0
"E00034389",208,118,84,6,0
"E00034390",363,212,139,12,0
"E00034391",387,239,142,6,0
"E00034392",336,159,172,5,0
"E00034393",260,153,107,0,0
"E00034394",290,174,116,0,0
"E00034395",242,125,99,10,8
"E00034396",307,175,121,11,0
"E00034397",322,144,173,0,5
"E00034398",289,188,101,0,0
"E00034399",336,220,110,6,0
"E00034400",272,151,116,0,5
"E00034401",370,196,157,17,0
"E00034402",285,172,110,3,0
"E00034403",306,174,122,10,0
"E00034404",297,146,151,0,0
"E00034405",349,205,144,0,0
"E00034406",350,204,140,6,0
"E00034409",388,211,177,0,0
"E00034410",320,171,131,18,0
"E00034412",341,167,150,20,4
"E00034413",267,159,105,3,0
"E00034414",285,133,152,0,0
"E00034415",339,204,116,17,2
"E00034416",365,202,157,6,0
"E00034417",291,129,151,11,0
"E00034418",441,204,233,4,0
"E00034419",246,122,119,0,5
"E00034420",240,141,99,0,0
"E00034421",298,161,123,14,0
"E00034422",301,158,137,6,0
"E00034424",249,153,94,0,2
"E00034425",310,174,134,0,2
"E00034426",418,211,201,4,2
"E00034427",235,166,69,0,0
"E00034428",345,182,163,0,0
"E00034429",272,150,117,5,0
"E00034430",290,154,120,16,0
"E00034431",247,145,96,6,0
"E00034432",387,226,155,6,0
"E00034433",287,199,88,0,0
"E00034434",387,267,112,8,0
"E00034435",325,210,115,0,0
"E00034436",303,248,55,0,0
"E00034437",361,181,169,0,11
"E00034438",254,175,71,0,8
"E00034439",279,222,53,4,0
"E00034440",297,181,116,0,0
"E00034441",312,179,119,14,0
"E00034442",286,204,79,0,3
"E00034443",281,197,81,3,0
"E00034444",279,195,84,0,0
"E00034445",277,201,76,0,0
"E00034446",432,283,144,5,0
"E00034447",357,202,142,13,0
"E00034448",258,184,74,0,0
"E00034449",171,151,20,0,0
"E00034451",262,192,70,0,0
"E00034453",255,176,66,13,0
"E00034454",276,259,17,0,0
"E00034455",243,160,83,0,0
"E00034456",252,150,96,6,0
"E00034457",238,151,87,0,0
"E00034458",213,145,68,0,0
"E00034459",299,193,106,0,0
"E00034460",205,178,27,0,0
"E00034461",165,130,35,0,0
"E00034462",243,166,67,5,5
"E00034463",240,165,69,6,0
"E00034464",257,185,72,0,0
"E00034465",269,208,61,0,0
"E00034466",288,191,97,0,0
"E00034467",299,215,84,0,0
"E00034468",291,183,108,0,0
"E00034469",287,194,93,0,0
"E00034470",333,244,89,0,0
"E00034471",293,235,51,7,0
"E00034472",320,197,116,7,0
"E00034473",316,239,77,0,0
"E00034474",346,196,150,0,0
"E00034475",259,121,115,23,0
"E00034476",261,185,76,0,0
"E00034477",336,204,126,6,0
"E00034478",336,256,80,0,0
"E00034479",323,222,101,0,0
"E00034480",208,174,34,0,0
"E00034481",241,146,93,0,2
"E00034482",180,136,44,0,0
"E00034483",288,159,117,12,0
"E00034484",279,177,102,0,0
"E00034485",298,165,125,6,2
"E00165671",381,196,185,0,0
"E00165713",137,107,30,0,0
"E00165714",146,67,72,7,0
"E00165715",394,167,218,9,0
"E00165716",310,206,100,0,4
"E00165717",148,104,44,0,0
"E00165718",398,220,178,0,0
"E00165719",228,170,54,4,0
"E00165720",312,198,112,0,2
"E00165721",145,92,53,0,0
"E00165722",332,199,133,0,0
"E00165723",227,139,82,6,0
"E00165724",361,206,151,4,0
"E00165725",178,122,56,0,0
"E00165726",460,223,214,23,0
"E00165727",174,88,86,0,0
"E00165729",303,194,109,0,0
"E00165730",480,326,135,19,0
"E00165731",260,155,103,0,2
"E00165758",167,112,55,0,0
"E00165759",215,147,63,0,5
"E00165760",189,155,34,0,0
"E00165762",364,195,160,9,0
"E00165763",242,155,87,0,0
"E00176596",235,166,58,9,2
"E00176597",296,138,132,26,0
"E00176598",247,139,108,0,0
"E00176599",208,108,100,0,0
"E00176600",211,144,67,0,0
"E00176601",413,234,174,5,0
"E00176602",123,64,52,7,0
"E00176603",179,84,95,0,0
"E00176604",151,80,63,8,0
"E00176605",200,100,100,0,0
"E00176606",182,133,45,4,0
"E00176607",183,58,121,4,0
"E00176608",208,143,60,5,0
"E00176609",329,161,133,30,5
"E00176610",307,169,116,22,0
"E00176611",196,46,141,9,0
"E00176612",330,103,227,0,0
"E00176613",242,98,144,0,0
"E00176614",554,88,435,31,0
"E00176615",291,232,59,0,0
"E00176616",155,79,65,5,6
"E00176617",860,538,315,0,7
"E00176618",190,95,88,7,0
"E00176619",244,98,144,0,2
"E00176620",262,131,128,3,0
"E00176621",143,60,79,0,4
"E00176622",173,112,57,4,0
"E00176623",110,66,44,0,0
"E00176624",197,93,92,8,4
"E00176625",165,73,77,3,12
"E00176626",228,114,100,12,2
"E00176627",198,106,75,13,4
"E00176628",203,65,130,6,2
"E00176629",199,81,114,0,4
"E00176630",306,175,131,0,0
"E00176631",211,100,111,0,0
"E00176632",253,109,139,5,0
"E00176633",165,62,94,9,0
"E00176634",422,260,155,0,7
"E00176635",218,71,135,8,4
"E00176636",164,100,58,4,2
"E00176637",124,88,36,0,0
"E00176638",207,136,71,0,0
"E00176639",118,65,47,0,6
"E00176640",376,153,212,5,6
"E00176641",119,81,26,12,0
"E00176642",283,134,141,0,8
"E00176643",196,129,67,0,0
"E00176644",194,77,93,24,0
"E00176645",176,79,90,5,2
"E00176646",168,80,88,0,0
"E00176647",208,78,118,12,0
"E00176648",471,196,235,40,0
"E00176649",200,111,75,14,0
"E00176650",200,87,108,3,2
"E00176651",252,101,146,0,5
"E00176652",213,113,89,0,11
"E00176653",429,139,274,11,5
"E00176654",195,145,45,5,0
"E00176655",193,111,67,15,0
"E00176656",198,164,31,3,0
"E00176657",197,102,79,4,12
"E00176658",219,93,126,0,0
"E00176659",161,99,56,4,2
"E00176660",169,66,98,3,2
"E00176661",210,26,153,15,16
"E00176662",331,187,144,0,0
"E00176663",293,121,146,21,5
"E00176664",216,128,88,0,0
"E00176665",444,202,211,25,6
"E00176666",169,112,53,0,4
"E00176667",332,211,115,4,2
"E00176668",479,272,201,6,0
"E00176669",218,124,94,0,0
"E00176670",284,128,143,13,0
"E00176671",327,182,141,4,0
"E00176672",150,65,85,0,0
"E00176673",194,129,63,0,2
"E00176674",195,101,90,4,0
"E00176675",362,127,198,9,28
"E00176676",174,84,77,11,2
"E00176677",310,181,125,4,0
"E00176678",308,146,140,17,5
"E00176679",227,126,99,0,2
"E00176680",250,132,115,3,0
"E00176681",190,98,84,3,5
"E00176682",177,103,68,0,6
"E00176683",180,108,72,0,0
"E00176684",231,91,126,8,6
"E00176685",257,120,125,12,0
"E00176686",183,101,73,3,6
"E00176687",240,86,152,0,2
"E00176688",285,70,192,11,12
"E00176689",132,53,57,3,19
"E00176690",168,71,82,4,11
"E00176691",212,65,139,4,4
"E00176692",240,97,137,6,0
"E00176693",138,63,65,4,6
"E00176694",171,109,58,0,4
"E00176695",184,124,57,3,0
"E00176696",458,221,209,19,9
"E00176697",308,147,161,0,0
"E00176698",60,31,25,0,4
"E00176699",221,117,104,0,0
"E00176700",189,91,86,10,2
"E00176701",246,161,82,3,0
"E00176702",259,72,180,7,0
"E00176703",262,154,108,0,0
"E00176704",214,104,106,4,0
"E00176705",117,57,58,0,2
"E00176706",330,157,170,3,0
"E00176707",269,98,164,7,0
"E00176708",201,77,106,4,14
"E00176709",217,94,112,4,7
"E00176710",245,163,74,4,4
"E00176711",333,84,239,10,0
"E00176712",83,41,26,16,0
"E00176713",92,44,48,0,0
"E00176714",154,102,49,3,0
"E00176715",115,96,19,0,0
"E00176716",176,130,46,0,0
"E00176717",151,65,71,10,5
"E00176718",266,74,137,36,19
"E00176719",202,130,70,0,2
"E00176720",266,197,69,0,0
"E00176721",238,179,59,0,0
"E00176722",307,228,79,0,0
"E00176723",272,231,39,0,2
"E00176724",143,64,73,4,2
"E00176725",174,116,53,5,0
"E00176726",335,123,201,6,5
"E00176727",332,146,170,16,0
"E00176728",166,103,63,0,0
"E00176729",272,107,165,0,0
"E00176730",154,96,58,0,0
"E00176731",139,60,72,3,4
"E00176732",361,154,189,16,2
"E00176733",202,122,72,8,0
"E00176734",109,41,62,4,2
"E00176735",197,89,96,3,9
"E00176736",215,69,142,4,0
"E00176737",185,80,105,0,0
"E00176738",111,69,42,0,0
"E00176739",213,137,72,0,4
"E00176740",156,86,59,0,11
"E00176741",225,131,88,6,0
"E00176742",205,96,105,4,0
"E00176743",230,123,101,6,0
"E00176744",158,39,97,9,13
"E00176745",265,116,143,6,0
"E00176746",563,268,257,29,9
"E00176747",138,55,75,8,0
"E00176748",191,84,107,0,0
"E00176749",247,112,131,0,4
"E00176750",243,130,113,0,0
"E00176751",226,166,60,0,0
"E00176752",280,146,121,8,5
"E00176753",231,81,129,16,5
"E00176754",244,156,88,0,0
"E00176755",280,157,115,8,0
"E00176756",206,88,118,0,0
"E00176757",200,113,83,0,4
"E00176758",104,56,34,6,8
"E00176759",248,102,128,18,0
"E00176760",177,81,90,6,0
"E00176761",230,124,99,7,0
"E00176762",217,86,119,12,0
"E00176763",111,28,78,5,0
"E00176764",257,135,116,6,0
"E00176765",230,91,110,29,0
"E00176766",173,116,57,0,0
"E00176767",211,105,106,0,0
"E00176768",362,224,133,5,0
"E00176769",162,87,75,0,0
"E00176770",156,59,97,0,0
"E00176771",124,67,57,0,0
"E00176772",252,170,70,12,0
"E00176773",169,119,50,0,0
"E00176774",102,64,38,0,0
