"GeographyCode","KS107EW0001","KS107EW0002","KS107EW0003","KS107EW0004","KS107EW0005","KS107EW0006","KS107EW0007","KS107EW0008","KS107EW0009","KS107EW0010","KS107EW0011","KS107EW0012","KS107EW0013","KS107EW0014","KS107EW0015","KS107EW0016","KS107EW0017","KS107EW0018","KS107EW0019","KS107EW0020","KS107EW0021","KS107EW0022","KS107EW0023"
"E00033453",6,3,2,1,0,0,0,0,6,3,2,1,50,33.3333333333333,16.6666666666667,0,0,0,0,100,50,33.3333333333333,16.6666666666667
"E00033454",30,13,9,8,3,0,3,0,27,13,6,8,43.3333333333333,30,26.6666666666667,10,0,10,0,90,43.3333333333333,20,26.6666666666667
"E00033455",19,4,1,14,2,0,0,2,17,4,1,12,21.0526315789474,5.26315789473684,73.6842105263158,10.5263157894737,0,0,10.5263157894737,89.4736842105263,21.0526315789474,5.26315789473684,63.1578947368421
"E00033456",15,6,3,6,0,0,0,0,15,6,3,6,40,20,40,0,0,0,0,100,40,20,40
"E00033457",26,8,2,16,1,0,1,0,25,8,1,16,30.7692307692308,7.69230769230769,61.5384615384615,3.84615384615385,0,3.84615384615385,0,96.1538461538462,30.7692307692308,3.84615384615385,61.5384615384615
"E00033458",24,7,2,15,1,0,0,1,23,7,2,14,29.1666666666667,8.33333333333333,62.5,4.16666666666667,0,0,4.16666666666667,95.8333333333333,29.1666666666667,8.33333333333333,58.3333333333333
"E00033459",6,0,3,3,1,0,1,0,5,0,2,3,0,50,50,16.6666666666667,0,16.6666666666667,0,83.3333333333333,0,33.3333333333333,50
"E00033460",13,5,1,7,0,0,0,0,13,5,1,7,38.4615384615385,7.69230769230769,53.8461538461538,0,0,0,0,100,38.4615384615385,7.69230769230769,53.8461538461538
"E00033462",17,2,7,8,1,0,0,1,16,2,7,7,11.7647058823529,41.1764705882353,47.0588235294118,5.88235294117647,0,0,5.88235294117647,94.1176470588235,11.7647058823529,41.1764705882353,41.1764705882353
"E00033463",13,4,3,6,1,1,0,0,12,3,3,6,30.7692307692308,23.0769230769231,46.1538461538462,7.69230769230769,7.69230769230769,0,0,92.3076923076923,23.0769230769231,23.0769230769231,46.1538461538462
"E00033464",11,3,4,4,1,0,1,0,10,3,3,4,27.2727272727273,36.3636363636364,36.3636363636364,9.09090909090909,0,9.09090909090909,0,90.9090909090909,27.2727272727273,27.2727272727273,36.3636363636364
"E00033466",15,4,3,8,2,0,1,1,13,4,2,7,26.6666666666667,20,53.3333333333333,13.3333333333333,0,6.66666666666667,6.66666666666667,86.6666666666667,26.6666666666667,13.3333333333333,46.6666666666667
"E00033468",18,9,2,7,0,0,0,0,18,9,2,7,50,11.1111111111111,38.8888888888889,0,0,0,0,100,50,11.1111111111111,38.8888888888889
"E00033470",20,8,1,11,2,0,1,1,18,8,0,10,40,5,55,10,0,5,5,90,40,0,50
"E00033471",15,9,2,4,1,0,0,1,14,9,2,3,60,13.3333333333333,26.6666666666667,6.66666666666667,0,0,6.66666666666667,93.3333333333333,60,13.3333333333333,20
"E00033472",18,7,1,10,0,0,0,0,18,7,1,10,38.8888888888889,5.55555555555556,55.5555555555556,0,0,0,0,100,38.8888888888889,5.55555555555556,55.5555555555556
"E00033473",23,5,4,14,1,0,1,0,22,5,3,14,21.7391304347826,17.3913043478261,60.8695652173913,4.34782608695652,0,4.34782608695652,0,95.6521739130435,21.7391304347826,13.0434782608696,60.8695652173913
"E00033474",16,1,0,15,1,0,0,1,15,1,0,14,6.25,0,93.75,6.25,0,0,6.25,93.75,6.25,0,87.5
"E00033475",23,6,3,14,2,0,1,1,21,6,2,13,26.0869565217391,13.0434782608696,60.8695652173913,8.69565217391304,0,4.34782608695652,4.34782608695652,91.304347826087,26.0869565217391,8.69565217391304,56.5217391304348
"E00033476",5,2,2,1,3,2,1,0,2,0,1,1,40,40,20,60,40,20,0,40,0,20,20
"E00033477",5,3,1,1,0,0,0,0,5,3,1,1,60,20,20,0,0,0,0,100,60,20,20
"E00033478",12,5,3,4,2,0,2,0,10,5,1,4,41.6666666666667,25,33.3333333333333,16.6666666666667,0,16.6666666666667,0,83.3333333333333,41.6666666666667,8.33333333333333,33.3333333333333
"E00033479",27,9,6,12,5,1,4,0,22,8,2,12,33.3333333333333,22.2222222222222,44.4444444444444,18.5185185185185,3.7037037037037,14.8148148148148,0,81.4814814814815,29.6296296296296,7.40740740740741,44.4444444444444
"E00033480",11,1,7,3,2,0,2,0,9,1,5,3,9.09090909090909,63.6363636363636,27.2727272727273,18.1818181818182,0,18.1818181818182,0,81.8181818181818,9.09090909090909,45.4545454545455,27.2727272727273
"E00033481",34,14,6,14,1,0,0,1,33,14,6,13,41.1764705882353,17.6470588235294,41.1764705882353,2.94117647058824,0,0,2.94117647058824,97.0588235294118,41.1764705882353,17.6470588235294,38.2352941176471
"E00033482",12,5,2,5,0,0,0,0,12,5,2,5,41.6666666666667,16.6666666666667,41.6666666666667,0,0,0,0,100,41.6666666666667,16.6666666666667,41.6666666666667
"E00033483",17,4,1,12,1,0,1,0,16,4,0,12,23.5294117647059,5.88235294117647,70.5882352941177,5.88235294117647,0,5.88235294117647,0,94.1176470588235,23.5294117647059,0,70.5882352941177
"E00033484",13,3,2,8,2,0,1,1,11,3,1,7,23.0769230769231,15.3846153846154,61.5384615384615,15.3846153846154,0,7.69230769230769,7.69230769230769,84.6153846153846,23.0769230769231,7.69230769230769,53.8461538461538
"E00033485",17,4,4,9,0,0,0,0,17,4,4,9,23.5294117647059,23.5294117647059,52.9411764705882,0,0,0,0,100,23.5294117647059,23.5294117647059,52.9411764705882
"E00033486",32,11,5,16,3,0,0,3,29,11,5,13,34.375,15.625,50,9.375,0,0,9.375,90.625,34.375,15.625,40.625
"E00033487",6,1,3,2,1,0,0,1,5,1,3,1,16.6666666666667,50,33.3333333333333,16.6666666666667,0,0,16.6666666666667,83.3333333333333,16.6666666666667,50,16.6666666666667
"E00033488",23,6,1,16,3,0,1,2,20,6,0,14,26.0869565217391,4.34782608695652,69.5652173913043,13.0434782608696,0,4.34782608695652,8.69565217391304,86.9565217391304,26.0869565217391,0,60.8695652173913
"E00033489",10,4,0,6,0,0,0,0,10,4,0,6,40,0,60,0,0,0,0,100,40,0,60
"E00033490",12,3,2,7,1,0,1,0,11,3,1,7,25,16.6666666666667,58.3333333333333,8.33333333333333,0,8.33333333333333,0,91.6666666666667,25,8.33333333333333,58.3333333333333
"E00033491",19,7,1,11,0,0,0,0,19,7,1,11,36.8421052631579,5.26315789473684,57.8947368421053,0,0,0,0,100,36.8421052631579,5.26315789473684,57.8947368421053
"E00033492",31,8,1,22,5,0,0,5,26,8,1,17,25.8064516129032,3.2258064516129,70.9677419354839,16.1290322580645,0,0,16.1290322580645,83.8709677419355,25.8064516129032,3.2258064516129,54.8387096774194
"E00033493",23,8,5,10,1,0,0,1,22,8,5,9,34.7826086956522,21.7391304347826,43.4782608695652,4.34782608695652,0,0,4.34782608695652,95.6521739130435,34.7826086956522,21.7391304347826,39.1304347826087
"E00033494",12,2,2,8,1,0,1,0,11,2,1,8,16.6666666666667,16.6666666666667,66.6666666666667,8.33333333333333,0,8.33333333333333,0,91.6666666666667,16.6666666666667,8.33333333333333,66.6666666666667
"E00033495",38,12,10,16,3,0,1,2,35,12,9,14,31.5789473684211,26.3157894736842,42.1052631578947,7.89473684210526,0,2.63157894736842,5.26315789473684,92.1052631578947,31.5789473684211,23.6842105263158,36.8421052631579
"E00033496",26,11,6,9,2,0,0,2,24,11,6,7,42.3076923076923,23.0769230769231,34.6153846153846,7.69230769230769,0,0,7.69230769230769,92.3076923076923,42.3076923076923,23.0769230769231,26.9230769230769
"E00033497",12,3,4,5,0,0,0,0,12,3,4,5,25,33.3333333333333,41.6666666666667,0,0,0,0,100,25,33.3333333333333,41.6666666666667
"E00033498",3,0,0,3,0,0,0,0,3,0,0,3,0,0,100,0,0,0,0,100,0,0,100
"E00033501",5,1,1,3,0,0,0,0,5,1,1,3,20,20,60,0,0,0,0,100,20,20,60
"E00033502",16,7,4,5,0,0,0,0,16,7,4,5,43.75,25,31.25,0,0,0,0,100,43.75,25,31.25
"E00033503",12,6,3,3,0,0,0,0,12,6,3,3,50,25,25,0,0,0,0,100,50,25,25
"E00033504",25,11,3,11,0,0,0,0,25,11,3,11,44,12,44,0,0,0,0,100,44,12,44
"E00033505",9,3,0,6,0,0,0,0,9,3,0,6,33.3333333333333,0,66.6666666666667,0,0,0,0,100,33.3333333333333,0,66.6666666666667
"E00033506",20,3,3,14,2,0,1,1,18,3,2,13,15,15,70,10,0,5,5,90,15,10,65
"E00033507",23,6,2,15,3,0,1,2,20,6,1,13,26.0869565217391,8.69565217391304,65.2173913043478,13.0434782608696,0,4.34782608695652,8.69565217391304,86.9565217391304,26.0869565217391,4.34782608695652,56.5217391304348
"E00033508",15,7,1,7,0,0,0,0,15,7,1,7,46.6666666666667,6.66666666666667,46.6666666666667,0,0,0,0,100,46.6666666666667,6.66666666666667,46.6666666666667
"E00033509",28,2,7,19,0,0,0,0,28,2,7,19,7.14285714285714,25,67.8571428571429,0,0,0,0,100,7.14285714285714,25,67.8571428571429
"E00033510",25,6,5,14,1,0,0,1,24,6,5,13,24,20,56,4,0,0,4,96,24,20,52
"E00033511",22,7,1,14,2,1,0,1,20,6,1,13,31.8181818181818,4.54545454545455,63.6363636363636,9.09090909090909,4.54545454545455,0,4.54545454545455,90.9090909090909,27.2727272727273,4.54545454545455,59.0909090909091
"E00033512",10,4,0,6,0,0,0,0,10,4,0,6,40,0,60,0,0,0,0,100,40,0,60
"E00033513",20,4,5,11,0,0,0,0,20,4,5,11,20,25,55,0,0,0,0,100,20,25,55
"E00033514",10,4,3,3,0,0,0,0,10,4,3,3,40,30,30,0,0,0,0,100,40,30,30
"E00033515",14,4,1,9,2,0,1,1,12,4,0,8,28.5714285714286,7.14285714285714,64.2857142857143,14.2857142857143,0,7.14285714285714,7.14285714285714,85.7142857142857,28.5714285714286,0,57.1428571428571
"E00033516",10,4,1,5,1,1,0,0,9,3,1,5,40,10,50,10,10,0,0,90,30,10,50
"E00033517",12,4,2,6,1,0,1,0,11,4,1,6,33.3333333333333,16.6666666666667,50,8.33333333333333,0,8.33333333333333,0,91.6666666666667,33.3333333333333,8.33333333333333,50
"E00033518",29,9,5,15,1,0,0,1,28,9,5,14,31.0344827586207,17.2413793103448,51.7241379310345,3.44827586206897,0,0,3.44827586206897,96.551724137931,31.0344827586207,17.2413793103448,48.2758620689655
"E00033519",28,7,1,20,1,0,0,1,27,7,1,19,25,3.57142857142857,71.4285714285714,3.57142857142857,0,0,3.57142857142857,96.4285714285714,25,3.57142857142857,67.8571428571429
"E00033520",10,6,1,3,2,0,0,2,8,6,1,1,60,10,30,20,0,0,20,80,60,10,10
"E00033521",21,4,5,12,2,0,0,2,19,4,5,10,19.047619047619,23.8095238095238,57.1428571428571,9.52380952380952,0,0,9.52380952380952,90.4761904761905,19.047619047619,23.8095238095238,47.6190476190476
"E00033522",25,5,2,18,3,0,1,2,22,5,1,16,20,8,72,12,0,4,8,88,20,4,64
"E00033523",21,4,3,14,0,0,0,0,21,4,3,14,19.047619047619,14.2857142857143,66.6666666666667,0,0,0,0,100,19.047619047619,14.2857142857143,66.6666666666667
"E00033524",28,9,10,9,1,0,1,0,27,9,9,9,32.1428571428571,35.7142857142857,32.1428571428571,3.57142857142857,0,3.57142857142857,0,96.4285714285714,32.1428571428571,32.1428571428571,32.1428571428571
"E00033525",14,5,3,6,0,0,0,0,14,5,3,6,35.7142857142857,21.4285714285714,42.8571428571429,0,0,0,0,100,35.7142857142857,21.4285714285714,42.8571428571429
"E00033526",13,6,3,4,0,0,0,0,13,6,3,4,46.1538461538462,23.0769230769231,30.7692307692308,0,0,0,0,100,46.1538461538462,23.0769230769231,30.7692307692308
"E00033527",11,4,2,5,1,0,0,1,10,4,2,4,36.3636363636364,18.1818181818182,45.4545454545455,9.09090909090909,0,0,9.09090909090909,90.9090909090909,36.3636363636364,18.1818181818182,36.3636363636364
"E00033528",8,1,3,4,1,0,0,1,7,1,3,3,12.5,37.5,50,12.5,0,0,12.5,87.5,12.5,37.5,37.5
"E00033530",13,3,6,4,3,0,3,0,10,3,3,4,23.0769230769231,46.1538461538462,30.7692307692308,23.0769230769231,0,23.0769230769231,0,76.9230769230769,23.0769230769231,23.0769230769231,30.7692307692308
"E00033531",8,4,4,0,0,0,0,0,8,4,4,0,50,50,0,0,0,0,0,100,50,50,0
"E00033532",11,4,4,3,1,0,1,0,10,4,3,3,36.3636363636364,36.3636363636364,27.2727272727273,9.09090909090909,0,9.09090909090909,0,90.9090909090909,36.3636363636364,27.2727272727273,27.2727272727273
"E00033533",10,3,5,2,0,0,0,0,10,3,5,2,30,50,20,0,0,0,0,100,30,50,20
"E00033534",10,3,5,2,0,0,0,0,10,3,5,2,30,50,20,0,0,0,0,100,30,50,20
"E00033535",7,3,2,2,2,1,1,0,5,2,1,2,42.8571428571429,28.5714285714286,28.5714285714286,28.5714285714286,14.2857142857143,14.2857142857143,0,71.4285714285714,28.5714285714286,14.2857142857143,28.5714285714286
"E00033536",7,1,2,4,0,0,0,0,7,1,2,4,14.2857142857143,28.5714285714286,57.1428571428571,0,0,0,0,100,14.2857142857143,28.5714285714286,57.1428571428571
"E00033537",13,7,3,3,1,0,1,0,12,7,2,3,53.8461538461538,23.0769230769231,23.0769230769231,7.69230769230769,0,7.69230769230769,0,92.3076923076923,53.8461538461538,15.3846153846154,23.0769230769231
"E00033538",7,3,2,2,1,0,1,0,6,3,1,2,42.8571428571429,28.5714285714286,28.5714285714286,14.2857142857143,0,14.2857142857143,0,85.7142857142857,42.8571428571429,14.2857142857143,28.5714285714286
"E00033539",14,7,6,1,0,0,0,0,14,7,6,1,50,42.8571428571429,7.14285714285714,0,0,0,0,100,50,42.8571428571429,7.14285714285714
"E00033540",11,5,5,1,0,0,0,0,11,5,5,1,45.4545454545455,45.4545454545455,9.09090909090909,0,0,0,0,100,45.4545454545455,45.4545454545455,9.09090909090909
"E00033541",4,1,2,1,0,0,0,0,4,1,2,1,25,50,25,0,0,0,0,100,25,50,25
"E00033542",7,3,1,3,0,0,0,0,7,3,1,3,42.8571428571429,14.2857142857143,42.8571428571429,0,0,0,0,100,42.8571428571429,14.2857142857143,42.8571428571429
"E00033543",6,3,2,1,0,0,0,0,6,3,2,1,50,33.3333333333333,16.6666666666667,0,0,0,0,100,50,33.3333333333333,16.6666666666667
"E00033544",12,6,0,6,0,0,0,0,12,6,0,6,50,0,50,0,0,0,0,100,50,0,50
"E00033545",10,3,1,6,2,0,0,2,8,3,1,4,30,10,60,20,0,0,20,80,30,10,40
"E00033546",9,2,0,7,0,0,0,0,9,2,0,7,22.2222222222222,0,77.7777777777778,0,0,0,0,100,22.2222222222222,0,77.7777777777778
"E00033547",14,5,2,7,3,0,0,3,11,5,2,4,35.7142857142857,14.2857142857143,50,21.4285714285714,0,0,21.4285714285714,78.5714285714286,35.7142857142857,14.2857142857143,28.5714285714286
"E00033548",6,2,3,1,0,0,0,0,6,2,3,1,33.3333333333333,50,16.6666666666667,0,0,0,0,100,33.3333333333333,50,16.6666666666667
"E00033549",12,7,1,4,2,1,0,1,10,6,1,3,58.3333333333333,8.33333333333333,33.3333333333333,16.6666666666667,8.33333333333333,0,8.33333333333333,83.3333333333333,50,8.33333333333333,25
"E00033550",5,1,0,4,0,0,0,0,5,1,0,4,20,0,80,0,0,0,0,100,20,0,80
"E00033551",5,2,0,3,0,0,0,0,5,2,0,3,40,0,60,0,0,0,0,100,40,0,60
"E00033552",5,1,1,3,0,0,0,0,5,1,1,3,20,20,60,0,0,0,0,100,20,20,60
"E00033553",8,5,3,0,0,0,0,0,8,5,3,0,62.5,37.5,0,0,0,0,0,100,62.5,37.5,0
"E00033554",3,1,1,1,0,0,0,0,3,1,1,1,33.3333333333333,33.3333333333333,33.3333333333333,0,0,0,0,100,33.3333333333333,33.3333333333333,33.3333333333333
"E00033555",6,6,0,0,0,0,0,0,6,6,0,0,100,0,0,0,0,0,0,100,100,0,0
"E00033556",4,0,3,1,1,0,1,0,3,0,2,1,0,75,25,25,0,25,0,75,0,50,25
"E00033557",5,0,4,1,0,0,0,0,5,0,4,1,0,80,20,0,0,0,0,100,0,80,20
"E00033558",6,1,4,1,2,0,2,0,4,1,2,1,16.6666666666667,66.6666666666667,16.6666666666667,33.3333333333333,0,33.3333333333333,0,66.6666666666667,16.6666666666667,33.3333333333333,16.6666666666667
"E00033559",5,2,3,0,0,0,0,0,5,2,3,0,40,60,0,0,0,0,0,100,40,60,0
"E00033560",2,0,2,0,0,0,0,0,2,0,2,0,0,100,0,0,0,0,0,100,0,100,0
"E00033561",4,0,1,3,0,0,0,0,4,0,1,3,0,25,75,0,0,0,0,100,0,25,75
"E00033562",1,0,0,1,0,0,0,0,1,0,0,1,0,0,100,0,0,0,0,100,0,0,100
"E00033563",4,3,1,0,0,0,0,0,4,3,1,0,75,25,0,0,0,0,0,100,75,25,0
"E00033564",5,3,1,1,0,0,0,0,5,3,1,1,60,20,20,0,0,0,0,100,60,20,20
"E00033565",10,2,6,2,1,0,0,1,9,2,6,1,20,60,20,10,0,0,10,90,20,60,10
"E00033566",7,3,1,3,0,0,0,0,7,3,1,3,42.8571428571429,14.2857142857143,42.8571428571429,0,0,0,0,100,42.8571428571429,14.2857142857143,42.8571428571429
"E00033567",16,6,7,3,3,0,3,0,13,6,4,3,37.5,43.75,18.75,18.75,0,18.75,0,81.25,37.5,25,18.75
"E00033568",24,8,2,14,1,0,0,1,23,8,2,13,33.3333333333333,8.33333333333333,58.3333333333333,4.16666666666667,0,0,4.16666666666667,95.8333333333333,33.3333333333333,8.33333333333333,54.1666666666667
"E00033569",7,3,2,2,0,0,0,0,7,3,2,2,42.8571428571429,28.5714285714286,28.5714285714286,0,0,0,0,100,42.8571428571429,28.5714285714286,28.5714285714286
"E00033570",12,6,2,4,0,0,0,0,12,6,2,4,50,16.6666666666667,33.3333333333333,0,0,0,0,100,50,16.6666666666667,33.3333333333333
"E00033571",12,5,5,2,0,0,0,0,12,5,5,2,41.6666666666667,41.6666666666667,16.6666666666667,0,0,0,0,100,41.6666666666667,41.6666666666667,16.6666666666667
"E00033572",4,2,2,0,0,0,0,0,4,2,2,0,50,50,0,0,0,0,0,100,50,50,0
"E00033573",7,2,2,3,0,0,0,0,7,2,2,3,28.5714285714286,28.5714285714286,42.8571428571429,0,0,0,0,100,28.5714285714286,28.5714285714286,42.8571428571429
"E00033574",8,3,4,1,2,0,1,1,6,3,3,0,37.5,50,12.5,25,0,12.5,12.5,75,37.5,37.5,0
"E00033575",1,1,0,0,1,1,0,0,0,0,0,0,100,0,0,100,100,0,0,0,0,0,0
"E00033576",7,0,1,6,0,0,0,0,7,0,1,6,0,14.2857142857143,85.7142857142857,0,0,0,0,100,0,14.2857142857143,85.7142857142857
"E00033577",7,1,3,3,1,0,1,0,6,1,2,3,14.2857142857143,42.8571428571429,42.8571428571429,14.2857142857143,0,14.2857142857143,0,85.7142857142857,14.2857142857143,28.5714285714286,42.8571428571429
"E00033579",33,10,3,20,0,0,0,0,33,10,3,20,30.3030303030303,9.09090909090909,60.6060606060606,0,0,0,0,100,30.3030303030303,9.09090909090909,60.6060606060606
"E00033580",11,2,4,5,3,0,3,0,8,2,1,5,18.1818181818182,36.3636363636364,45.4545454545455,27.2727272727273,0,27.2727272727273,0,72.7272727272727,18.1818181818182,9.09090909090909,45.4545454545455
"E00033581",28,5,4,19,1,1,0,0,27,4,4,19,17.8571428571429,14.2857142857143,67.8571428571429,3.57142857142857,3.57142857142857,0,0,96.4285714285714,14.2857142857143,14.2857142857143,67.8571428571429
"E00033582",21,5,2,14,2,0,2,0,19,5,0,14,23.8095238095238,9.52380952380952,66.6666666666667,9.52380952380952,0,9.52380952380952,0,90.4761904761905,23.8095238095238,0,66.6666666666667
"E00033583",6,1,2,3,2,0,1,1,4,1,1,2,16.6666666666667,33.3333333333333,50,33.3333333333333,0,16.6666666666667,16.6666666666667,66.6666666666667,16.6666666666667,16.6666666666667,33.3333333333333
"E00033584",7,2,3,2,1,0,0,1,6,2,3,1,28.5714285714286,42.8571428571429,28.5714285714286,14.2857142857143,0,0,14.2857142857143,85.7142857142857,28.5714285714286,42.8571428571429,14.2857142857143
"E00033585",9,3,4,2,0,0,0,0,9,3,4,2,33.3333333333333,44.4444444444444,22.2222222222222,0,0,0,0,100,33.3333333333333,44.4444444444444,22.2222222222222
"E00033586",15,3,2,10,2,0,0,2,13,3,2,8,20,13.3333333333333,66.6666666666667,13.3333333333333,0,0,13.3333333333333,86.6666666666667,20,13.3333333333333,53.3333333333333
"E00033587",7,1,2,4,3,0,0,3,4,1,2,1,14.2857142857143,28.5714285714286,57.1428571428571,42.8571428571429,0,0,42.8571428571429,57.1428571428571,14.2857142857143,28.5714285714286,14.2857142857143
"E00033589",22,5,4,13,2,0,1,1,20,5,3,12,22.7272727272727,18.1818181818182,59.0909090909091,9.09090909090909,0,4.54545454545455,4.54545454545455,90.9090909090909,22.7272727272727,13.6363636363636,54.5454545454545
"E00033590",15,2,3,10,1,0,0,1,14,2,3,9,13.3333333333333,20,66.6666666666667,6.66666666666667,0,0,6.66666666666667,93.3333333333333,13.3333333333333,20,60
"E00033591",20,5,6,9,2,1,0,1,18,4,6,8,25,30,45,10,5,0,5,90,20,30,40
"E00033592",36,6,6,24,1,0,0,1,35,6,6,23,16.6666666666667,16.6666666666667,66.6666666666667,2.77777777777778,0,0,2.77777777777778,97.2222222222222,16.6666666666667,16.6666666666667,63.8888888888889
"E00033593",22,5,2,15,1,0,1,0,21,5,1,15,22.7272727272727,9.09090909090909,68.1818181818182,4.54545454545455,0,4.54545454545455,0,95.4545454545455,22.7272727272727,4.54545454545455,68.1818181818182
"E00033594",26,9,1,16,0,0,0,0,26,9,1,16,34.6153846153846,3.84615384615385,61.5384615384615,0,0,0,0,100,34.6153846153846,3.84615384615385,61.5384615384615
"E00033595",25,8,6,11,2,0,2,0,23,8,4,11,32,24,44,8,0,8,0,92,32,16,44
"E00033596",22,3,4,15,1,0,1,0,21,3,3,15,13.6363636363636,18.1818181818182,68.1818181818182,4.54545454545455,0,4.54545454545455,0,95.4545454545455,13.6363636363636,13.6363636363636,68.1818181818182
"E00033597",10,5,2,3,0,0,0,0,10,5,2,3,50,20,30,0,0,0,0,100,50,20,30
"E00033598",16,7,1,8,0,0,0,0,16,7,1,8,43.75,6.25,50,0,0,0,0,100,43.75,6.25,50
"E00033599",31,8,1,22,1,0,0,1,30,8,1,21,25.8064516129032,3.2258064516129,70.9677419354839,3.2258064516129,0,0,3.2258064516129,96.7741935483871,25.8064516129032,3.2258064516129,67.741935483871
"E00033600",13,6,3,4,0,0,0,0,13,6,3,4,46.1538461538462,23.0769230769231,30.7692307692308,0,0,0,0,100,46.1538461538462,23.0769230769231,30.7692307692308
"E00033601",29,8,6,15,3,1,1,1,26,7,5,14,27.5862068965517,20.6896551724138,51.7241379310345,10.3448275862069,3.44827586206897,3.44827586206897,3.44827586206897,89.6551724137931,24.1379310344828,17.2413793103448,48.2758620689655
"E00033602",2,1,1,0,0,0,0,0,2,1,1,0,50,50,0,0,0,0,0,100,50,50,0
"E00033603",23,4,4,15,0,0,0,0,23,4,4,15,17.3913043478261,17.3913043478261,65.2173913043478,0,0,0,0,100,17.3913043478261,17.3913043478261,65.2173913043478
"E00033604",24,10,5,9,2,0,0,2,22,10,5,7,41.6666666666667,20.8333333333333,37.5,8.33333333333333,0,0,8.33333333333333,91.6666666666667,41.6666666666667,20.8333333333333,29.1666666666667
"E00033605",9,2,1,6,1,1,0,0,8,1,1,6,22.2222222222222,11.1111111111111,66.6666666666667,11.1111111111111,11.1111111111111,0,0,88.8888888888889,11.1111111111111,11.1111111111111,66.6666666666667
"E00033606",8,2,2,4,1,1,0,0,7,1,2,4,25,25,50,12.5,12.5,0,0,87.5,12.5,25,50
"E00033607",27,7,7,13,1,0,1,0,26,7,6,13,25.9259259259259,25.9259259259259,48.1481481481481,3.7037037037037,0,3.7037037037037,0,96.2962962962963,25.9259259259259,22.2222222222222,48.1481481481481
"E00033608",15,5,5,5,0,0,0,0,15,5,5,5,33.3333333333333,33.3333333333333,33.3333333333333,0,0,0,0,100,33.3333333333333,33.3333333333333,33.3333333333333
"E00033611",7,0,4,3,0,0,0,0,7,0,4,3,0,57.1428571428571,42.8571428571429,0,0,0,0,100,0,57.1428571428571,42.8571428571429
"E00033613",8,2,3,3,0,0,0,0,8,2,3,3,25,37.5,37.5,0,0,0,0,100,25,37.5,37.5
"E00033614",12,4,4,4,0,0,0,0,12,4,4,4,33.3333333333333,33.3333333333333,33.3333333333333,0,0,0,0,100,33.3333333333333,33.3333333333333,33.3333333333333
"E00033616",12,6,2,4,0,0,0,0,12,6,2,4,50,16.6666666666667,33.3333333333333,0,0,0,0,100,50,16.6666666666667,33.3333333333333
"E00033618",8,3,4,1,0,0,0,0,8,3,4,1,37.5,50,12.5,0,0,0,0,100,37.5,50,12.5
"E00033620",7,3,2,2,0,0,0,0,7,3,2,2,42.8571428571429,28.5714285714286,28.5714285714286,0,0,0,0,100,42.8571428571429,28.5714285714286,28.5714285714286
"E00033621",14,5,2,7,0,0,0,0,14,5,2,7,35.7142857142857,14.2857142857143,50,0,0,0,0,100,35.7142857142857,14.2857142857143,50
"E00033623",28,1,10,17,6,0,4,2,22,1,6,15,3.57142857142857,35.7142857142857,60.7142857142857,21.4285714285714,0,14.2857142857143,7.14285714285714,78.5714285714286,3.57142857142857,21.4285714285714,53.5714285714286
"E00033624",16,5,3,8,0,0,0,0,16,5,3,8,31.25,18.75,50,0,0,0,0,100,31.25,18.75,50
"E00033625",6,0,4,2,0,0,0,0,6,0,4,2,0,66.6666666666667,33.3333333333333,0,0,0,0,100,0,66.6666666666667,33.3333333333333
"E00033626",15,5,7,3,2,0,1,1,13,5,6,2,33.3333333333333,46.6666666666667,20,13.3333333333333,0,6.66666666666667,6.66666666666667,86.6666666666667,33.3333333333333,40,13.3333333333333
"E00033627",17,6,4,7,0,0,0,0,17,6,4,7,35.2941176470588,23.5294117647059,41.1764705882353,0,0,0,0,100,35.2941176470588,23.5294117647059,41.1764705882353
"E00033628",29,6,7,16,2,0,1,1,27,6,6,15,20.6896551724138,24.1379310344828,55.1724137931034,6.89655172413793,0,3.44827586206897,3.44827586206897,93.1034482758621,20.6896551724138,20.6896551724138,51.7241379310345
"E00033629",24,9,4,11,1,0,0,1,23,9,4,10,37.5,16.6666666666667,45.8333333333333,4.16666666666667,0,0,4.16666666666667,95.8333333333333,37.5,16.6666666666667,41.6666666666667
"E00033630",12,4,2,6,1,0,1,0,11,4,1,6,33.3333333333333,16.6666666666667,50,8.33333333333333,0,8.33333333333333,0,91.6666666666667,33.3333333333333,8.33333333333333,50
"E00033631",11,3,2,6,2,0,0,2,9,3,2,4,27.2727272727273,18.1818181818182,54.5454545454545,18.1818181818182,0,0,18.1818181818182,81.8181818181818,27.2727272727273,18.1818181818182,36.3636363636364
"E00033632",45,11,7,27,1,0,0,1,44,11,7,26,24.4444444444444,15.5555555555556,60,2.22222222222222,0,0,2.22222222222222,97.7777777777778,24.4444444444444,15.5555555555556,57.7777777777778
"E00033633",6,5,1,0,0,0,0,0,6,5,1,0,83.3333333333333,16.6666666666667,0,0,0,0,0,100,83.3333333333333,16.6666666666667,0
"E00033634",28,5,2,21,0,0,0,0,28,5,2,21,17.8571428571429,7.14285714285714,75,0,0,0,0,100,17.8571428571429,7.14285714285714,75
"E00033635",6,4,0,2,0,0,0,0,6,4,0,2,66.6666666666667,0,33.3333333333333,0,0,0,0,100,66.6666666666667,0,33.3333333333333
