"GeographyCode","QS211EW0001","QS211EW0002","QS211EW0003","QS211EW0004","QS211EW0005","QS211EW0006","QS211EW0007","QS211EW0008","QS211EW0009","QS211EW0010","QS211EW0011","QS211EW0012","QS211EW0013","QS211EW0014","QS211EW0015","QS211EW0016","QS211EW0017","QS211EW0018","QS211EW0019","QS211EW0020","QS211EW0021","QS211EW0022","QS211EW0023","QS211EW0024","QS211EW0025","QS211EW0026","QS211EW0027","QS211EW0028","QS211EW0029","QS211EW0030","QS211EW0031","QS211EW0032","QS211EW0033","QS211EW0034","QS211EW0035","QS211EW0036","QS211EW0037","QS211EW0038","QS211EW0039","QS211EW0040","QS211EW0041","QS211EW0042","QS211EW0043","QS211EW0044","QS211EW0045","QS211EW0046","QS211EW0047","QS211EW0048","QS211EW0049","QS211EW0050","QS211EW0051","QS211EW0052","QS211EW0053","QS211EW0054","QS211EW0055","QS211EW0056","QS211EW0057","QS211EW0058","QS211EW0059","QS211EW0060","QS211EW0061","QS211EW0062","QS211EW0063","QS211EW0064","QS211EW0065","QS211EW0066","QS211EW0067","QS211EW0068","QS211EW0069","QS211EW0070","QS211EW0071","QS211EW0072","QS211EW0073","QS211EW0074","QS211EW0075","QS211EW0076","QS211EW0077","QS211EW0078","QS211EW0079","QS211EW0080","QS211EW0081","QS211EW0082","QS211EW0083","QS211EW0084","QS211EW0085","QS211EW0086","QS211EW0087","QS211EW0088","QS211EW0089","QS211EW0090","QS211EW0091","QS211EW0092","QS211EW0093","QS211EW0094","QS211EW0095","QS211EW0096","QS211EW0097","QS211EW0098","QS211EW0099","QS211EW0100","QS211EW0101","QS211EW0102","QS211EW0103","QS211EW0104","QS211EW0105","QS211EW0106","QS211EW0107","QS211EW0108","QS211EW0109","QS211EW0110","QS211EW0111","QS211EW0112","QS211EW0113","QS211EW0114","QS211EW0115","QS211EW0116","QS211EW0117","QS211EW0118","QS211EW0119","QS211EW0120","QS211EW0121","QS211EW0122","QS211EW0123","QS211EW0124","QS211EW0125","QS211EW0126","QS211EW0127","QS211EW0128","QS211EW0129","QS211EW0130","QS211EW0131","QS211EW0132","QS211EW0133","QS211EW0134","QS211EW0135","QS211EW0136","QS211EW0137","QS211EW0138","QS211EW0139","QS211EW0140","QS211EW0141","QS211EW0142","QS211EW0143","QS211EW0144","QS211EW0145","QS211EW0146","QS211EW0147","QS211EW0148","QS211EW0149","QS211EW0150","QS211EW0151","QS211EW0152","QS211EW0153","QS211EW0154","QS211EW0155","QS211EW0156","QS211EW0157","QS211EW0158","QS211EW0159","QS211EW0160","QS211EW0161","QS211EW0162","QS211EW0163","QS211EW0164","QS211EW0165","QS211EW0166","QS211EW0167","QS211EW0168","QS211EW0169","QS211EW0170","QS211EW0171","QS211EW0172","QS211EW0173","QS211EW0174","QS211EW0175","QS211EW0176","QS211EW0177","QS211EW0178","QS211EW0179","QS211EW0180","QS211EW0181","QS211EW0182","QS211EW0183","QS211EW0184","QS211EW0185","QS211EW0186","QS211EW0187","QS211EW0188","QS211EW0189","QS211EW0190","QS211EW0191","QS211EW0192","QS211EW0193","QS211EW0194","QS211EW0195","QS211EW0196","QS211EW0197","QS211EW0198","QS211EW0199","QS211EW0200","QS211EW0201","QS211EW0202","QS211EW0203","QS211EW0204","QS211EW0205","QS211EW0206","QS211EW0207","QS211EW0208","QS211EW0209","QS211EW0210","QS211EW0211","QS211EW0212","QS211EW0213","QS211EW0214","QS211EW0215","QS211EW0216","QS211EW0217","QS211EW0218","QS211EW0219","QS211EW0220","QS211EW0221","QS211EW0222","QS211EW0223","QS211EW0224","QS211EW0225","QS211EW0226","QS211EW0227","QS211EW0228","QS211EW0229","QS211EW0230","QS211EW0231","QS211EW0232","QS211EW0233","QS211EW0234","QS211EW0235","QS211EW0236","QS211EW0237","QS211EW0238","QS211EW0239","QS211EW0240","QS211EW0241","QS211EW0242","QS211EW0243","QS211EW0244","QS211EW0245","QS211EW0246","QS211EW0247","QS211EW0248","QS211EW0249","QS211EW0250","QS211EW0251"
"E02001381",9286,6318,270,7,0,5,0,0,5,16,0,0,2,0,1,0,3,0,0,0,0,90,0,2,1,1,0,16,0,0,4,6,2,0,0,0,0,0,0,0,6,136,4,42,0,128,0,0,0,0,0,1,0,8,0,0,0,0,0,67,158,145,81,0,0,0,0,0,0,0,0,15,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,1,0,0,0,0,0,3,1,1,0,0,0,1,0,0,8,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5,0,1,0,0,65,105,103,133,212,16,0,2,4,0,0,0,0,0,14,1,16,0,0,0,0,7,0,5,0,13,0,0,17,0,0,0,0,0,32,0,0,9,1,0,11,14,403,81,0,0,68,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,9,3,0,17,268,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,17,5,6,0,0,0,0,5,0,0,10,1,1,0,0,0,2,0,0,0,0,1,0,0,7
"E02001382",7098,6489,52,0,0,0,0,0,2,0,0,1,0,0,0,0,1,1,0,0,0,20,0,7,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,6,1,2,20,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,17,34,15,21,0,0,0,0,0,0,0,0,2,6,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,74,37,0,172,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,4,0,0,5,0,1,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,28,18,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3
"E02001383",7501,4111,161,5,0,0,0,0,6,5,0,5,0,0,0,0,8,0,0,2,0,50,0,7,1,0,0,22,0,0,0,9,5,0,0,0,0,0,0,3,26,32,5,111,0,32,0,1,0,0,0,0,0,0,0,0,0,1,0,75,228,228,105,0,0,0,0,0,0,1,0,17,21,0,0,1,0,0,0,0,3,0,1,1,1,0,0,5,0,0,0,0,0,0,2,0,0,0,0,1,10,2,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,7,0,0,2,0,85,73,55,27,574,15,0,4,3,0,0,0,0,0,8,2,23,0,3,0,1,7,0,33,1,3,0,0,7,0,0,0,0,1,15,2,0,4,1,0,7,24,421,105,0,0,100,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,1,0,41,284,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,0,0,0,65,6,1,0,1,0,0,4,0,0,8,11,0,0,0,0,49,1,0,0,0,4,0,0,22
"E02001384",10762,7844,436,18,0,2,0,0,7,28,0,2,0,0,1,0,2,0,0,1,0,49,0,8,1,0,0,7,0,0,1,1,4,0,0,0,0,0,0,1,11,29,2,88,0,61,0,0,0,0,0,0,0,2,0,0,0,0,0,38,138,140,125,1,0,0,0,0,0,5,2,10,6,0,0,1,0,0,0,0,8,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,54,248,168,198,139,17,1,3,0,0,0,0,1,0,16,0,2,0,1,0,1,4,0,8,0,11,0,0,8,0,0,0,0,0,16,0,7,5,0,0,1,7,291,76,0,2,73,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,6,0,27,179,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,23,4,0,0,0,0,0,7,0,0,19,1,0,0,0,0,2,0,0,0,0,1,0,0,19
"E02001385",8157,2375,103,8,0,0,0,0,3,32,0,0,1,0,0,0,5,0,0,0,0,45,0,2,0,6,0,5,0,0,11,19,0,0,0,0,0,0,0,3,3,42,3,31,0,93,0,0,9,2,0,0,0,5,0,0,0,0,0,88,196,366,84,0,0,0,0,0,0,0,5,29,25,0,0,0,1,0,0,0,3,0,0,0,0,0,0,4,0,1,0,0,2,0,1,0,0,0,0,5,0,1,2,0,4,0,1,0,0,11,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,15,0,0,0,1,84,105,132,114,166,11,0,11,1,0,0,0,0,0,19,1,30,0,0,0,2,16,0,14,0,0,0,0,30,0,0,5,0,5,40,0,0,5,0,0,10,32,1200,122,0,0,166,2,1,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,278,67,0,60,1270,13,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,55,0,0,0,0,0,0,160,0,0,0,1,1,0,8,0,2,50,10,0,0,6,0,117,1,0,0,0,9,0,0,55
"E02001386",7545,7065,72,1,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,7,0,1,0,0,0,7,0,0,0,0,2,0,0,0,0,0,0,0,7,1,0,5,0,9,0,0,0,0,0,0,0,5,0,0,0,0,0,12,50,48,32,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,13,25,1,2,56,2,0,3,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,24,16,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"E02001387",8025,7081,215,0,0,0,0,0,2,3,0,0,0,0,0,0,5,0,0,1,0,24,0,12,1,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,11,5,0,26,1,7,0,0,0,0,0,0,0,4,0,0,0,0,0,26,49,44,67,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,1,0,13,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,31,62,79,16,53,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,2,3,0,0,0,0,0,0,0,0,1,0,2,0,0,0,4,5,35,24,0,0,16,0,5,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,5,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,6
"E02001388",8860,7314,296,9,0,3,0,0,3,7,0,0,0,0,0,0,3,1,0,0,0,45,0,9,2,2,0,16,0,0,0,0,2,0,1,0,0,0,0,0,19,18,1,88,0,31,0,0,0,0,0,0,1,1,0,0,0,1,0,42,75,81,75,0,0,0,0,0,0,1,0,7,2,0,0,0,0,0,0,0,13,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,57,102,50,13,98,0,0,2,0,0,1,0,0,0,8,0,4,0,0,0,3,1,0,4,0,4,0,0,0,0,0,3,0,0,16,0,0,0,0,0,2,9,101,42,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,11,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,3,0,0,0,0,0,5,3,0,0,0,0,0,1,0,0,22,1,0,0,0,0,0,0,0,0,1,0,0,0,16
"E02001389",6232,3980,178,11,0,2,0,0,5,18,0,3,0,0,3,0,5,0,0,0,0,59,0,16,1,2,0,12,0,0,0,3,6,0,0,0,0,0,0,2,14,13,2,86,0,62,0,1,0,0,0,0,0,1,0,0,0,0,0,47,131,121,67,0,0,0,0,0,1,2,0,3,4,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,1,3,0,0,0,3,0,0,1,2,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,8,1,0,3,0,68,57,50,54,101,2,0,5,0,0,0,1,0,0,4,0,4,0,4,0,2,6,0,8,0,0,0,0,11,0,0,0,0,0,13,0,2,2,0,0,7,15,295,77,0,1,62,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,48,8,0,27,240,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,94,2,0,1,0,0,0,10,0,0,8,0,0,0,0,0,11,0,0,0,0,3,0,0,2
"E02001390",8756,6284,108,1,0,0,0,1,2,19,0,1,0,0,0,0,3,0,0,0,0,32,0,1,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,13,12,0,15,0,32,0,0,0,0,0,0,0,11,0,0,0,0,0,25,186,188,60,0,0,0,0,0,0,1,1,10,15,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,1,64,76,72,50,136,14,0,3,3,0,0,0,0,0,1,0,18,0,0,0,2,4,0,5,1,4,0,0,7,0,0,0,0,0,14,0,0,2,0,0,8,7,433,78,0,0,120,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,29,16,0,19,360,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,50,14,1,0,0,0,0,1,0,0,18,0,0,8,5,0,27,11,0,0,0,0,0,0,21
"E02001391",5970,5666,44,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,8,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,6,39,20,17,0,0,0,0,0,0,0,4,1,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,12,5,0,13,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,2,0,0,0,1,39,17,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E02001392",5717,5221,55,0,0,0,0,0,2,1,0,1,0,0,0,0,4,0,0,1,0,10,0,1,0,3,0,2,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0,22,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,17,11,19,36,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,10,96,12,5,62,2,0,0,9,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,3,28,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11
"E02001393",7753,6748,159,1,0,4,0,0,10,0,0,6,0,0,0,0,3,0,0,2,0,20,0,2,7,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,26,4,0,22,0,13,0,2,0,0,0,0,0,0,0,0,1,0,1,21,21,16,33,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,8,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,19,168,82,8,109,2,3,1,2,0,0,0,0,0,5,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,6,31,9,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,5,1,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,17
"E02001394",10143,8391,246,2,0,3,0,2,18,8,0,1,0,0,0,0,9,0,0,0,0,34,0,17,1,1,0,10,0,0,5,1,2,0,0,0,0,0,0,0,17,17,4,83,1,51,0,2,0,0,0,0,0,1,0,0,0,0,0,52,94,100,92,0,1,0,0,0,0,0,0,8,2,0,1,0,0,0,0,0,5,0,1,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,2,2,1,0,1,0,0,3,1,0,0,4,0,0,0,1,2,0,0,1,1,0,0,0,0,5,0,1,3,0,43,130,43,59,116,11,2,2,7,0,0,0,0,0,11,0,3,0,6,2,8,0,0,3,2,0,0,0,4,0,0,0,0,1,15,0,0,0,0,0,4,14,108,53,0,0,23,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,0,10,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,27,4,0,0,0,0,0,2,0,0,0,2,0,0,1,0,2,0,0,0,0,1,0,0,11
"E02001395",6056,5405,97,1,0,0,0,0,8,0,1,0,3,0,1,0,1,0,0,0,0,13,0,6,1,2,0,5,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,34,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,51,30,40,0,0,0,0,0,0,2,0,4,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,6,35,55,12,74,1,0,3,0,0,0,0,0,0,0,2,5,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,37,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,6,0,0,0,5,0,0,5
"E02001396",8035,6855,158,0,0,0,0,0,4,9,0,3,0,0,1,0,6,0,0,0,0,69,0,19,0,2,0,17,0,0,0,0,4,0,0,0,0,0,0,0,8,28,0,42,0,63,0,0,0,0,0,0,0,2,0,0,0,0,0,38,75,70,28,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,1,0,7,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,1,0,24,71,37,11,76,5,0,1,0,0,0,0,1,0,4,0,6,0,4,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,11,0,0,4,0,0,0,3,72,17,0,0,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5,87,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10
"E02001397",7631,7070,100,1,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,2,0,11,0,2,6,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,4,6,0,25,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,13,27,29,40,0,1,0,0,0,0,0,1,6,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,19,61,8,0,74,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1,0,1,0,0,0,2,11,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,3,3,0,0,0,9,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,5
"E02001398",7758,6377,213,2,0,0,0,0,4,17,1,0,0,0,0,0,9,0,0,0,0,43,0,6,0,0,1,9,0,0,0,0,1,0,0,0,1,0,0,0,19,7,1,64,0,32,0,1,0,0,0,0,0,0,0,0,0,0,0,38,77,80,67,1,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,34,64,61,2,119,11,0,1,0,0,0,0,0,0,1,0,4,0,6,0,0,2,0,1,1,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,1,4,146,35,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,11,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,2,0,0,0,1,0,6,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,17
"E02001399",7276,6673,108,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,22,0,8,11,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,5,1,0,25,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,9,36,38,49,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,22,19,33,76,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2,3,18,12,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"E02001400",6614,5901,70,0,0,0,0,1,1,0,0,0,0,0,0,0,9,0,0,0,0,8,0,11,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,19,0,12,0,8,0,0,0,0,0,0,0,1,0,0,0,21,54,43,38,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0,17,47,32,22,111,0,0,1,3,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,14,0,0,4,0,0,0,0,34,16,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2
"E02001401",7872,7228,71,5,0,0,0,1,0,31,0,2,0,0,0,0,6,0,0,1,0,11,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,35,0,15,0,65,0,0,0,0,0,0,0,1,0,0,0,0,0,21,28,25,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,12,84,30,5,58,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,0,0,4,0,0,2,38,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"E02001402",8384,7459,163,0,0,0,1,0,5,4,0,0,0,0,0,0,11,0,0,0,0,35,0,5,1,0,0,11,0,0,0,0,2,0,0,0,0,0,0,1,11,17,0,52,0,34,0,0,0,0,0,0,0,7,0,0,0,0,0,29,32,46,57,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,22,72,17,24,82,0,0,2,3,0,0,0,0,0,4,0,2,0,2,0,1,0,0,2,0,0,0,0,2,0,0,0,0,0,10,1,4,2,0,0,1,3,76,15,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7
"E02001403",6035,5377,79,0,0,0,0,0,2,21,0,0,0,0,0,0,0,0,0,3,0,15,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,54,0,17,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,23,58,43,22,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,10,28,17,0,39,0,0,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,11,0,0,2,0,0,0,0,13,9,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
