"GeographyCode","KS202EW0001","KS202EW0002","KS202EW0003","KS202EW0004","KS202EW0005","KS202EW0006","KS202EW0007","KS202EW0008","KS202EW0009","KS202EW0010","KS202EW0011","KS202EW0012","KS202EW0013","KS202EW0014","KS202EW0015","KS202EW0016","KS202EW0017","KS202EW0018","KS202EW0019","KS202EW0020","KS202EW0021","KS202EW0022","KS202EW0023","KS202EW0024","KS202EW0025","KS202EW0026","KS202EW0027","KS202EW0028","KS202EW0029","KS202EW0030","KS202EW0031","KS202EW0032","KS202EW0033","KS202EW0034","KS202EW0035","KS202EW0036","KS202EW0037","KS202EW0038","KS202EW0039","KS202EW0040","KS202EW0041","KS202EW0042","KS202EW0043","KS202EW0044","KS202EW0045","KS202EW0046","KS202EW0047","KS202EW0048","KS202EW0049","KS202EW0050","KS202EW0051","KS202EW0052","KS202EW0053","KS202EW0054","KS202EW0055","KS202EW0056","KS202EW0057","KS202EW0058","KS202EW0059","KS202EW0060","KS202EW0061","KS202EW0062","KS202EW0063","KS202EW0064","KS202EW0065","KS202EW0066","KS202EW0067","KS202EW0068","KS202EW0069","KS202EW0070","KS202EW0071","KS202EW0072","KS202EW0073","KS202EW0074"
"E02001387",8025,4689,921,46,2369,8025,81,9,11,7924,8025,59,14,7,7945,8025,43,4,2,7976,8025,1765,994,5266,8025,2,0,1,8022,8025,155,2,0,0,13,0,7855,8025,365,56,7604,58.4299065420561,11.4766355140187,0.573208722741433,29.5202492211838,1.00934579439252,0.11214953271028,0.137071651090343,98.7414330218069,0.735202492211838,0.174454828660436,0.0872274143302181,99.0031152647975,0.53582554517134,0.0498442367601246,0.0249221183800623,99.3894080996885,21.993769470405,12.386292834891,65.619937694704,0.0249221183800623,0,0.0124610591900312,99.9626168224299,1.93146417445483,0.0249221183800623,0,0,0.161993769470405,0,97.8816199376947,4.54828660436137,0.697819314641745,94.7538940809969
"E02001388",8860,4946,867,67,2980,8860,141,31,24,8664,8860,43,11,11,8795,8860,187,14,9,8650,8860,1803,972,6085,8860,0,0,0,8860,8860,194,0,4,1,9,0,8652,8860,720,57,8083,55.823927765237,9.78555304740406,0.756207674943567,33.6343115124154,1.59142212189616,0.349887133182844,0.270880361173815,97.7878103837472,0.485327313769752,0.124153498871332,0.124153498871332,99.2663656884876,2.11060948081264,0.158013544018059,0.101580135440181,97.6297968397291,20.3498871331828,10.9706546275395,68.6794582392777,0,0,0,100,2.18961625282167,0,0.0451467268623025,0.0112866817155756,0.101580135440181,0,97.6523702031603,8.12641083521445,0.64334085778781,91.2302483069977
"E02001389",6232,3023,403,77,2729,6232,73,17,11,6131,6232,49,15,9,6159,6232,87,4,10,6131,6232,1518,510,4204,6232,0,0,0,6232,6232,105,3,1,1,8,0,6114,6232,917,106,5209,48.507702182285,6.46662387676508,1.23555840821566,43.7901155327343,1.17137355584082,0.272785622593068,0.176508344030809,98.3793324775353,0.786264441591784,0.240693196405648,0.144415917843389,98.8286264441592,1.39602053915276,0.0641848523748395,0.160462130937099,98.3793324775353,24.3581514762516,8.18356867779204,67.4582798459564,0,0,0,100,1.68485237483954,0.0481386392811297,0.0160462130937099,0.0160462130937099,0.128369704749679,0,98.1065468549422,14.714377406932,1.70089858793325,83.5847240051348
"E02001390",8756,5700,488,40,2528,8756,29,10,4,8713,8756,19,4,0,8733,8756,30,1,2,8723,8756,1513,565,6678,8756,0,0,0,8756,8756,72,1,0,0,3,0,8680,8756,870,84,7802,65.09821836455,5.5733211512106,0.456829602558246,28.8716308816811,0.331201461854728,0.114207400639561,0.0456829602558246,99.5089081772499,0.216994061215167,0.0456829602558246,0,99.737322978529,0.342622201918684,0.0114207400639561,0.0228414801279123,99.6231155778894,17.2795797167656,6.45271813613522,76.2677021470991,0,0,0,100,0.822293284604842,0.0114207400639561,0,0,0.0342622201918684,0,99.1320237551393,9.93604385564185,0.959342165372316,89.1046139789858
"E02001391",5970,4612,592,10,756,5970,13,1,1,5955,5970,26,5,1,5938,5970,17,6,0,5947,5970,577,611,4782,5970,0,0,0,5970,5970,28,0,0,0,3,0,5939,5970,106,12,5852,77.2529313232831,9.91624790619765,0.16750418760469,12.6633165829146,0.217755443886097,0.016750418760469,0.016750418760469,99.748743718593,0.435510887772194,0.0837520938023451,0.016750418760469,99.463986599665,0.284757118927973,0.100502512562814,0,99.6147403685092,9.66499162479062,10.2345058626466,80.1005025125628,0,0,0,100,0.469011725293132,0,0,0,0.050251256281407,0,99.4807370184255,1.77554438860972,0.201005025125628,98.0234505862647
"E02001392",5717,3820,538,27,1332,5717,25,6,6,5680,5717,19,11,2,5685,5717,21,1,1,5694,5717,1070,601,4046,5717,0,0,0,5717,5717,33,3,0,1,2,0,5678,5717,152,47,5518,66.8182613258702,9.41052999825083,0.472275669057198,23.2989330068218,0.437292286164072,0.104950148679377,0.104950148679377,99.3528074164772,0.332342137484695,0.192408605912192,0.0349833828931258,99.44026587371,0.367325520377821,0.0174916914465629,0.0174916914465629,99.5976910967291,18.7161098478223,10.5125065593843,70.7713835927934,0,0,0,100,0.577225817736575,0.0524750743396886,0,0.0174916914465629,0.0349833828931258,0,99.317824033584,2.65873709987756,0.822109497988456,96.519153402134
"E02001393",7753,4624,908,53,2168,7753,86,20,11,7636,7753,32,11,10,7700,7753,57,1,3,7692,7753,1597,989,5167,7753,0,0,0,7753,7753,113,2,2,0,9,0,7627,7753,331,67,7355,59.64142912421,11.7115955114149,0.683606345930607,27.9633690184445,1.10924803301948,0.257964658841739,0.141880562362956,98.4909067457758,0.412743454146782,0.141880562362956,0.128982329420869,99.3163936540694,0.735199277698955,0.0128982329420869,0.0386946988262608,99.2132077905327,20.5984780085128,12.756352379724,66.6451696117632,0,0,0,100,1.45750032245582,0.0257964658841739,0.0257964658841739,0,0.116084096478782,0,98.374822649297,4.26931510383077,0.864181607119825,94.8665032890494
"E02001394",10143,5745,954,96,3348,10143,138,34,36,9935,10143,69,16,20,10038,10143,125,15,6,9997,10143,2089,1110,6944,10143,0,0,1,10142,10143,159,8,2,1,15,0,9958,10143,805,103,9235,56.6400473232771,9.40550133096717,0.946465542738835,33.0079858030169,1.36054421768707,0.335206546386671,0.354924578527063,97.9493246573992,0.680272108843537,0.157744257123139,0.197180321403924,98.9648033126294,1.23237700877452,0.147885241052943,0.0591540964211772,98.5605836537514,20.5954845706399,10.9435078379178,68.4610075914424,0,0,0.00985901607019619,99.9901409839298,1.56758355516119,0.0788721285615696,0.0197180321403924,0.00985901607019619,0.147885241052943,0,98.1760820270137,7.93650793650794,1.01547865523021,91.0480134082619
"E02001395",6056,3784,552,29,1691,6056,60,9,10,5977,6056,29,4,3,6020,6056,49,5,2,6000,6056,1314,609,4133,6056,1,0,0,6055,6056,58,1,1,0,2,0,5994,6056,195,42,5819,62.4834874504623,9.11492734478203,0.47886393659181,27.9227212681638,0.990752972258917,0.148612945838837,0.165125495376486,98.6955085865258,0.47886393659181,0.0660501981505945,0.0495376486129458,99.4055482166446,0.809114927344782,0.0825627476882431,0.0330250990752972,99.0752972258917,21.6974900924703,10.056142668428,68.2463672391017,0.0165125495376486,0,0,99.9834874504623,0.95772787318362,0.0165125495376486,0.0165125495376486,0,0.0330250990752972,0,98.9762219286658,3.21994715984148,0.693527080581242,96.0865257595773
"E02001396",8035,5286,653,46,2050,8035,53,12,13,7957,8035,54,4,7,7970,8035,88,11,7,7929,8035,1209,707,6119,8035,3,0,0,8032,8035,99,3,5,0,6,0,7922,8035,599,48,7388,65.7871810827629,8.12694461729932,0.572495332918482,25.5133789670193,0.659614187927816,0.14934660858743,0.161792159303049,99.0292470441817,0.672059738643435,0.0497822028624767,0.0871188550093342,99.1910392034847,1.09520846297449,0.136901057871811,0.0871188550093342,98.6807716241444,15.0466708151836,8.79900435594275,76.1543248288737,0.0373366521468575,0,0,99.9626633478531,1.2321095208463,0.0373366521468575,0.0622277535780958,0,0.074673304293715,0,98.593652769135,7.45488487865588,0.59738643434972,91.9477286869944
"E02001397",7631,5363,704,24,1540,7631,36,11,6,7578,7631,46,10,2,7573,7631,17,7,1,7606,7631,1169,767,5695,7631,0,0,0,7631,7631,51,7,1,0,8,0,7564,7631,214,46,7371,70.2791246232473,9.22552745380684,0.314506617743415,20.1808413052025,0.471759926615123,0.144148866465732,0.0786266544358537,99.3054645524833,0.602804350674879,0.131044424059756,0.0262088848119513,99.2399423404534,0.222775520901586,0.0917310968418294,0.0131044424059756,99.6723889398506,15.3190931725855,10.0511073253833,74.6297995020312,0,0,0,100,0.668326562704757,0.0917310968418294,0.0131044424059756,0,0.104835539247805,0,99.1220023587996,2.80435067487878,0.602804350674879,96.5928449744463
"E02001398",7758,4455,635,51,2617,7758,84,13,17,7644,7758,60,12,8,7678,7758,131,8,7,7612,7758,1727,716,5315,7758,4,0,0,7754,7758,134,2,3,0,3,0,7616,7758,546,58,7154,57.4245939675174,8.18509925238464,0.65738592420727,33.7329208558907,1.08275328692962,0.167568961072441,0.219128641402423,98.5305491105955,0.773395204949729,0.154679040989946,0.103119360659964,98.9688063934004,1.68857953080691,0.103119360659964,0.0902294405774684,98.1180716679557,22.2608919824697,9.22918277906677,68.5099252384635,0.051559680329982,0,0,99.94844031967,1.7272492910544,0.025779840164991,0.0386697602474865,0,0.0386697602474865,0,98.1696313482856,7.03789636504254,0.747615364784738,92.2144882701727
"E02001399",7276,4948,670,31,1627,7276,57,11,10,7198,7276,31,5,3,7237,7276,31,0,2,7243,7276,1290,722,5264,7276,1,0,0,7275,7276,62,4,1,0,3,0,7206,7276,177,44,7055,68.0043980208906,9.20835623969214,0.4260582737768,22.3611874656405,0.783397471137988,0.151181968114349,0.137438152831226,98.9279824079164,0.4260582737768,0.068719076415613,0.0412314458493678,99.4639912039582,0.4260582737768,0,0.0274876305662452,99.546454095657,17.7295217152281,9.92303463441451,72.3474436503573,0.0137438152831226,0,0,99.9862561847169,0.852116547553601,0.0549752611324904,0.0137438152831226,0,0.0412314458493678,0,99.0379329301814,2.4326553051127,0.604727872457394,96.9626168224299
"E02001400",6614,4699,543,39,1333,6614,14,5,5,6590,6614,24,4,4,6582,6614,19,2,4,6589,6614,1054,575,4985,6614,0,0,1,6613,6614,36,0,0,0,17,0,6561,6614,202,41,6371,71.0462654974297,8.20985787723012,0.589658300574539,20.1542183247657,0.211672210462655,0.0755972180223768,0.0755972180223768,99.6371333534926,0.362866646507409,0.0604777744179014,0.0604777744179014,99.5161778046568,0.287269428485032,0.0302388872089507,0.0604777744179014,99.6220139098881,15.935893559117,8.69368007257333,75.3704263683097,0,0,0.0151194436044754,99.9848805563955,0.544299969761113,0,0,0,0.257030541276081,0,99.1986694889628,3.05412760810402,0.61989718778349,96.3259752041125
"E02001401",7872,5519,735,23,1595,7872,33,6,7,7826,7872,43,7,5,7817,7872,24,2,2,7844,7872,1168,777,5927,7872,0,0,1,7871,7872,47,2,0,0,0,0,7823,7872,294,28,7550,70.1092479674797,9.33689024390244,0.292174796747967,20.2616869918699,0.419207317073171,0.0762195121951219,0.0889227642276423,99.4156504065041,0.546239837398374,0.0889227642276423,0.0635162601626016,99.3013211382114,0.304878048780488,0.0254065040650407,0.0254065040650407,99.6443089430894,14.8373983739837,9.87042682926829,75.292174796748,0,0,0.0127032520325203,99.9872967479675,0.597052845528455,0.0254065040650407,0,0,0,0,99.3775406504065,3.73475609756098,0.355691056910569,95.9095528455285
"E02001402",8384,5168,808,34,2374,8384,90,20,5,8269,8384,44,6,2,8332,8384,55,10,2,8317,8384,1735,887,5762,8384,0,0,1,8383,8384,80,9,1,0,4,0,8290,8384,383,56,7945,61.6412213740458,9.63740458015267,0.405534351145038,28.3158396946565,1.07347328244275,0.238549618320611,0.0596374045801527,98.6283396946565,0.524809160305344,0.0715648854961832,0.0238549618320611,99.3797709923664,0.656011450381679,0.119274809160305,0.0238549618320611,99.200858778626,20.694179389313,10.5796755725191,68.7261450381679,0,0,0.0119274809160305,99.988072519084,0.954198473282443,0.107347328244275,0.0119274809160305,0,0.0477099236641221,0,98.8788167938931,4.5682251908397,0.66793893129771,94.7638358778626
"E02001403",6035,4184,532,19,1300,6035,31,5,4,5995,6035,24,7,7,5997,6035,14,3,0,6018,6035,888,570,4577,6035,0,0,0,6035,6035,40,4,0,0,7,0,5984,6035,316,23,5696,69.3289146644573,8.8152444076222,0.314830157415079,21.5410107705054,0.513670256835128,0.0828500414250207,0.0662800331400166,99.3371996685998,0.397680198840099,0.115990057995029,0.115990057995029,99.3703396851698,0.231980115990058,0.0497100248550124,0,99.7183098591549,14.7141673570837,9.44490472245236,75.840927920464,0,0,0,100,0.662800331400166,0.0662800331400166,0,0,0.115990057995029,0,99.1549295774648,5.23612261806131,0.381110190555095,94.3827671913836
"E02001404",7260,5593,623,14,1030,7260,16,2,3,7239,7260,23,2,3,7232,7260,18,2,2,7238,7260,720,635,5905,7260,0,0,0,7260,7260,31,0,0,0,4,0,7225,7260,243,11,7006,77.038567493113,8.58126721763085,0.192837465564738,14.1873278236915,0.220385674931129,0.0275482093663912,0.0413223140495868,99.7107438016529,0.316804407713499,0.0275482093663912,0.0413223140495868,99.6143250688705,0.247933884297521,0.0275482093663912,0.0275482093663912,99.6969696969697,9.91735537190083,8.7465564738292,81.33608815427,0,0,0,100,0.426997245179063,0,0,0,0.0550964187327824,0,99.5179063360882,3.34710743801653,0.151515151515152,96.5013774104683
"E02001405",9609,7237,807,26,1539,9609,20,3,4,9582,9609,36,2,2,9569,9609,8,1,5,9595,9609,993,835,7781,9609,0,1,0,9608,9609,38,0,0,0,3,0,9568,9609,462,30,9117,75.314809033198,8.39837652201062,0.270579664897492,16.0162347798938,0.208138203767301,0.0312207305650952,0.0416276407534603,99.7190134249141,0.374648766781143,0.0208138203767302,0.0208138203767302,99.5837235924654,0.0832552815069206,0.0104069101883651,0.0520345509418254,99.8543032573629,10.3340618170465,8.68977000728484,80.9761681756686,0,0.0104069101883651,0,99.9895930898116,0.395462587157873,0,0,0,0.0312207305650952,0,99.573316682277,4.80799250702466,0.312207305650952,94.8798001873244
"E02006932",9949,3893,857,87,5112,9949,246,41,28,9634,9949,51,12,23,9863,9949,343,26,17,9563,9949,1475,1014,7460,9949,3,1,0,9945,9949,276,2,10,0,5,0,9656,9949,2856,103,6990,39.1295607598754,8.61393104834657,0.87445974469796,51.3820484470801,2.47261031259423,0.412101718765705,0.281435320132677,96.8338526485074,0.512614333098804,0.120615137199719,0.231179012966127,99.1355915167354,3.44758267162529,0.261332797266057,0.170871444366268,96.1202130867424,14.8256106141321,10.1919790933762,74.9824102924917,0.0301537842999296,0.0100512614333099,0,99.9597949542668,2.77414815559353,0.0201025228666198,0.100512614333099,0,0.0502563071665494,0,97.0549804000402,28.706402653533,1.03527992763092,70.2583174188361
"E02006933",5436,2779,438,39,2180,5436,62,8,6,5360,5436,42,0,7,5387,5436,81,8,1,5346,5436,958,497,3981,5436,1,0,0,5435,5436,111,3,1,0,8,0,5313,5436,987,63,4386,51.1221486387049,8.05739514348786,0.717439293598234,40.103016924209,1.14054451802796,0.147167034584253,0.11037527593819,98.6019131714496,0.772626931567329,0,0.128771155261221,99.0986019131714,1.49006622516556,0.147167034584253,0.0183958793230316,98.3443708609272,17.6232523914643,9.14275202354673,73.233995584989,0.0183958793230316,0,0,99.981604120677,2.04194260485651,0.0551876379690949,0.0183958793230316,0,0.147167034584253,0,97.7373068432671,18.1567328918322,1.15894039735099,80.6843267108168
"E02006934",5202,2362,385,32,2423,5202,94,17,9,5082,5202,50,5,6,5141,5202,161,14,6,5021,5202,949,451,3802,5202,0,0,0,5202,5202,168,3,4,0,0,0,5027,5202,1110,42,4050,45.4056132256824,7.40099961553249,0.615148019992311,46.5782391387928,1.80699730872741,0.326797385620915,0.173010380622837,97.6931949250288,0.961168781237985,0.0961168781237985,0.115340253748558,98.8273740868897,3.09496347558631,0.269127258746636,0.115340253748558,96.5205690119185,18.242983467897,8.66974240676663,73.0872741253364,0,0,0,100,3.22952710495963,0.0576701268742791,0.0768935024990388,0,0,0,96.6359092656671,21.3379469434833,0.807381776239908,77.8546712802768
