"GeographyCode","QS801EW0001","QS801EW0002","QS801EW0003","QS801EW0004","QS801EW0005","QS801EW0006","QS801EW0007","QS801EW0008","QS801EW0009","QS801EW0010","QS801EW0011","QS801EW0012","QS801EW0013"
"E00033455",231,217,0,0,0,1,1,1,6,2,1,2,0
"E00033456",336,329,0,0,1,0,2,0,3,0,1,0,0
"E00033457",214,202,0,0,0,0,1,3,3,2,3,0,0
"E00033458",227,212,1,0,0,0,0,0,2,3,4,5,0
"E00033459",268,258,0,0,0,0,0,0,2,2,1,2,3
"E00033460",200,176,0,0,0,1,0,0,0,3,10,10,0
"E00033462",217,210,0,0,0,0,0,0,0,1,0,6,0
"E00033463",228,226,0,0,0,0,0,0,0,0,0,0,2
"E00033464",284,276,0,0,0,1,0,0,0,3,0,4,0
"E00033466",278,268,0,0,3,0,0,2,1,0,4,0,0
"E00033468",286,280,0,0,0,1,1,0,0,1,3,0,0
"E00033470",324,320,0,0,0,0,1,0,0,2,1,0,0
"E00033471",293,288,0,0,0,0,0,2,0,3,0,0,0
"E00033472",249,247,1,0,0,1,0,0,0,0,0,0,0
"E00033473",272,267,0,0,0,0,0,1,0,0,2,2,0
"E00033474",229,226,0,0,1,0,0,0,0,0,2,0,0
"E00033475",287,271,0,0,0,1,1,2,3,1,1,7,0
"E00033476",234,227,0,0,0,0,0,0,0,1,6,0,0
"E00033477",177,177,0,0,0,0,0,0,0,0,0,0,0
"E00033478",273,249,0,1,1,0,2,1,5,0,8,3,3
"E00033479",390,386,0,0,1,0,0,2,1,0,0,0,0
"E00033480",281,281,0,0,0,0,0,0,0,0,0,0,0
"E00033481",399,395,0,0,0,0,0,1,2,1,0,0,0
"E00033482",282,279,0,0,0,0,0,2,0,0,1,0,0
"E00033483",338,329,0,1,1,0,2,1,3,0,0,1,0
"E00033484",292,290,0,0,0,0,0,0,1,0,1,0,0
"E00033485",318,309,0,0,2,1,0,0,4,1,0,1,0
"E00033486",348,340,0,0,3,0,0,1,1,2,0,1,0
"E00033487",239,228,0,1,1,1,0,0,0,3,2,2,1
"E00033488",235,209,0,1,0,0,0,2,3,1,8,8,3
"E00033489",312,311,0,0,1,0,0,0,0,0,0,0,0
"E00033490",268,261,0,0,0,2,0,0,1,1,1,2,0
"E00033491",224,219,0,0,0,0,0,0,1,0,1,3,0
"E00033492",330,319,0,0,0,3,2,1,0,0,1,3,1
"E00033493",289,279,0,0,3,0,0,1,2,3,0,1,0
"E00033494",254,252,0,0,0,1,0,0,1,0,0,0,0
"E00033495",335,324,0,0,0,0,0,3,4,0,3,0,1
"E00033496",299,292,0,0,0,1,0,1,0,0,2,3,0
"E00033497",222,220,0,0,0,0,0,0,2,0,0,0,0
"E00033498",112,111,0,0,0,0,0,1,0,0,0,0,0
"E00033501",123,118,0,0,2,0,0,0,3,0,0,0,0
"E00033502",240,235,1,0,1,0,0,0,0,1,1,1,0
"E00033503",247,245,0,0,0,0,0,1,1,0,0,0,0
"E00033504",315,310,0,1,0,1,0,0,1,0,1,1,0
"E00033505",215,211,0,0,0,1,1,0,1,1,0,0,0
"E00033506",305,294,1,0,1,1,1,0,5,0,1,1,0
"E00033507",247,237,0,0,1,1,1,1,0,2,1,3,0
"E00033508",228,225,0,0,0,0,0,3,0,0,0,0,0
"E00033509",287,277,1,0,0,0,0,0,0,3,2,1,3
"E00033510",290,280,0,0,1,2,2,0,0,1,2,2,0
"E00033511",232,208,0,0,0,2,2,0,4,3,2,10,1
"E00033512",209,207,0,0,0,0,1,1,0,0,0,0,0
"E00033513",293,278,0,0,0,2,3,2,3,1,0,4,0
"E00033514",234,229,1,0,0,0,0,0,2,1,0,1,0
"E00033515",281,271,0,0,0,0,1,0,0,1,7,1,0
"E00033516",251,244,0,0,1,1,1,1,0,0,2,1,0
"E00033517",298,293,0,0,0,0,0,2,0,0,1,1,1
"E00033518",254,242,0,0,0,0,0,0,0,4,4,4,0
"E00033519",329,321,0,0,0,1,0,0,1,0,2,4,0
"E00033520",186,175,0,0,0,0,1,1,0,3,0,5,1
"E00033521",246,239,0,0,0,2,0,1,2,0,1,0,1
"E00033522",285,275,0,0,1,0,0,1,1,2,4,1,0
"E00033523",341,334,0,1,0,0,0,1,0,0,1,3,1
"E00033524",416,385,0,0,0,0,0,2,8,3,3,7,8
"E00033525",331,326,1,0,0,0,2,0,0,1,0,1,0
"E00033526",269,252,0,1,0,0,2,1,6,0,3,4,0
"E00033527",384,382,0,0,0,0,0,0,0,0,0,2,0
"E00033528",256,250,0,0,0,0,0,2,3,0,0,1,0
"E00033530",448,416,1,0,3,2,4,4,8,0,10,0,0
"E00033531",359,332,0,0,3,4,7,4,3,0,6,0,0
"E00033532",392,384,0,2,1,0,0,3,2,0,0,0,0
"E00033533",235,233,0,0,1,0,0,0,0,1,0,0,0
"E00033534",218,211,0,0,0,0,0,2,1,0,0,0,4
"E00033535",305,300,0,0,1,1,0,0,3,0,0,0,0
"E00033536",314,298,0,0,0,1,2,2,5,0,3,2,1
"E00033537",288,280,0,0,0,0,1,1,4,0,2,0,0
"E00033538",320,310,0,0,1,1,1,0,0,1,4,2,0
"E00033539",315,307,0,0,0,0,0,3,2,0,2,1,0
"E00033540",314,307,0,0,0,1,2,2,0,2,0,0,0
"E00033541",323,308,0,0,3,3,0,0,0,0,4,5,0
"E00033542",271,254,0,0,1,1,0,1,2,1,2,4,5
"E00033543",254,251,0,0,1,1,0,0,1,0,0,0,0
"E00033544",227,227,0,0,0,0,0,0,0,0,0,0,0
"E00033545",257,249,0,0,1,2,1,0,2,0,2,0,0
"E00033546",356,354,0,0,0,1,0,1,0,0,0,0,0
"E00033547",292,281,1,0,1,1,2,0,1,0,2,2,1
"E00033548",235,232,0,0,0,1,0,0,2,0,0,0,0
"E00033549",337,331,0,0,4,0,0,0,1,1,0,0,0
"E00033550",301,284,2,0,1,2,0,0,2,0,4,3,3
"E00033551",219,219,0,0,0,0,0,0,0,0,0,0,0
"E00033552",330,325,0,0,2,2,1,0,0,0,0,0,0
"E00033553",354,346,2,1,1,0,2,0,1,0,1,0,0
"E00033554",331,324,1,0,1,1,1,0,1,1,1,0,0
"E00033555",269,248,0,0,1,0,1,2,7,2,8,0,0
"E00033556",312,305,0,0,2,2,0,0,1,0,1,1,0
"E00033557",317,311,0,0,2,0,0,3,1,0,0,0,0
"E00033558",300,295,0,1,0,1,0,1,2,0,0,0,0
"E00033559",260,250,0,0,2,6,1,0,0,0,0,0,1
"E00033560",316,308,0,2,0,0,0,2,1,0,0,1,2
"E00033561",299,277,1,0,0,1,6,4,3,1,5,0,1
"E00033562",314,304,1,0,1,3,2,2,0,1,0,0,0
"E00033563",341,330,0,1,3,1,2,1,1,0,0,0,2
"E00033564",350,318,0,0,1,12,7,2,0,1,8,1,0
"E00033565",286,279,0,1,0,2,0,1,0,1,1,1,0
"E00033566",310,297,0,1,0,2,3,2,0,1,3,0,1
"E00033567",342,341,0,1,0,0,0,0,0,0,0,0,0
"E00033568",348,319,0,0,1,1,2,0,8,3,8,6,0
"E00033569",255,246,0,2,1,0,1,0,2,0,1,2,0
"E00033570",375,355,0,1,0,2,1,3,4,2,4,1,2
"E00033571",243,236,1,2,0,0,0,0,1,0,2,0,1
"E00033572",279,269,0,0,2,1,1,1,4,0,0,1,0
"E00033573",187,183,0,0,0,0,0,1,1,0,1,1,0
"E00033574",321,320,0,0,0,1,0,0,0,0,0,0,0
"E00033575",244,238,0,1,4,0,0,0,0,0,1,0,0
"E00033576",231,230,0,0,0,1,0,0,0,0,0,0,0
"E00033577",290,267,0,0,1,1,2,2,4,0,4,9,0
"E00033579",317,299,0,0,2,1,0,1,4,3,3,4,0
"E00033580",247,196,0,0,2,0,0,0,15,15,2,9,8
"E00033581",496,442,0,0,0,1,1,2,8,7,7,18,10
"E00033582",334,291,0,0,1,1,0,0,10,7,13,11,0
"E00033583",230,204,0,0,0,0,2,3,2,3,9,5,2
"E00033584",588,510,0,0,3,1,0,5,13,3,7,11,35
"E00033585",291,273,0,0,0,1,2,4,5,0,3,2,1
"E00033586",298,279,1,2,2,6,0,2,0,0,3,3,0
"E00033587",286,277,0,1,2,1,1,1,3,0,0,0,0
"E00033589",315,308,0,0,1,1,0,0,1,2,2,0,0
"E00033590",173,166,0,0,0,2,0,0,2,1,1,1,0
"E00033591",220,210,0,0,1,0,1,0,0,4,2,2,0
"E00033592",307,291,0,0,1,0,1,5,3,0,0,6,0
"E00033593",200,190,0,0,0,0,0,1,2,5,1,0,1
"E00033594",367,355,0,1,0,0,0,1,0,0,3,3,4
"E00033595",309,289,0,1,0,0,0,1,3,1,4,5,5
"E00033596",345,310,0,0,0,3,0,0,2,4,12,14,0
"E00033597",223,210,0,0,0,0,1,0,2,0,7,3,0
"E00033598",214,203,0,0,0,0,1,0,2,0,6,2,0
"E00033599",225,209,0,0,1,0,0,0,1,0,3,11,0
"E00033600",240,235,0,0,0,1,0,1,0,1,2,0,0
"E00033601",264,245,0,0,0,0,0,2,5,2,5,4,1
"E00033602",273,261,0,0,0,1,2,0,2,2,2,1,2
"E00033603",302,294,0,0,0,1,0,0,1,2,2,2,0
"E00033604",244,210,0,0,0,1,0,2,1,2,4,19,5
"E00033605",286,269,0,0,0,0,0,2,6,1,3,4,1
"E00033606",252,226,0,0,0,0,1,3,6,4,4,5,3
"E00033607",214,205,0,0,0,0,2,0,3,1,0,3,0
"E00033608",330,293,1,0,3,1,2,1,1,2,13,6,7
"E00033611",302,287,0,0,1,0,0,1,1,1,2,2,7
"E00033613",255,230,0,0,2,3,3,0,1,0,5,8,3
"E00033614",338,321,1,0,0,1,2,1,8,2,1,0,1
"E00033616",366,331,0,2,2,2,6,5,11,3,3,1,0
"E00033618",362,332,0,0,1,3,5,2,3,4,3,8,1
"E00033620",309,294,0,1,0,0,2,0,10,1,0,1,0
"E00033621",270,246,0,0,0,0,0,0,9,6,2,7,0
"E00033623",364,321,0,0,0,0,1,1,2,18,5,11,5
"E00033624",280,267,0,0,0,0,0,0,0,1,1,8,3
"E00033625",323,309,0,0,0,4,4,1,0,1,0,4,0
"E00033626",438,356,0,0,0,1,2,1,15,40,18,5,0
"E00033627",356,291,0,0,0,1,2,0,12,23,21,3,3
"E00033628",312,306,0,0,0,0,1,1,2,2,0,0,0
"E00033629",438,409,0,0,1,3,0,2,7,5,9,0,2
"E00033630",237,217,0,1,3,1,1,1,1,3,3,6,0
"E00033631",227,213,0,0,0,1,0,0,3,2,4,1,3
"E00033632",334,302,0,0,0,0,0,0,0,6,12,11,3
"E00033633",240,224,0,0,3,1,1,0,2,0,0,8,1
"E00033634",362,337,0,0,0,1,1,0,1,4,7,11,0
"E00033635",270,260,0,1,1,1,0,0,0,2,3,2,0
"E00033636",417,386,1,0,1,1,1,4,2,7,3,9,2
"E00033637",483,387,0,0,0,1,1,0,11,28,29,20,6
"E00033639",302,273,0,0,0,0,0,2,2,9,8,5,3
"E00033640",304,267,0,0,0,0,0,2,5,11,11,8,0
"E00033641",303,291,0,2,0,2,0,1,0,0,7,0,0
"E00033642",366,357,0,0,1,3,0,2,1,0,2,0,0
"E00033643",229,227,0,0,0,0,0,0,1,0,1,0,0
"E00033644",228,220,0,0,0,0,0,2,1,1,2,2,0
"E00033645",251,246,0,0,1,0,0,0,0,3,0,1,0
"E00033646",105,105,0,0,0,0,0,0,0,0,0,0,0
"E00033647",306,271,0,2,0,4,1,4,1,8,11,0,4
"E00033648",259,250,0,1,2,1,0,0,0,3,1,0,1
"E00033649",311,269,0,0,0,0,1,1,9,12,18,1,0
"E00033650",297,282,0,0,0,0,0,0,1,2,7,5,0
"E00033651",141,133,0,0,0,0,0,1,1,6,0,0,0
"E00033652",281,259,0,0,1,0,0,0,3,9,3,4,2
"E00033653",329,295,0,0,0,1,0,1,6,12,6,8,0
"E00033654",212,202,0,0,0,0,1,2,1,3,3,0,0
"E00033655",433,395,0,0,0,0,1,1,10,13,5,2,6
"E00033656",220,214,0,0,1,1,0,0,1,0,2,0,1
"E00033657",210,209,0,0,1,0,0,0,0,0,0,0,0
"E00033658",309,290,0,0,1,0,2,0,3,3,9,0,1
"E00033659",392,376,0,0,0,0,0,1,5,2,4,4,0
"E00033660",303,297,0,0,0,0,1,0,0,0,3,2,0
"E00033662",374,360,0,0,1,1,2,0,1,2,6,1,0
"E00033663",215,206,0,0,0,0,0,1,1,1,3,3,0
"E00033664",233,228,0,0,1,0,2,2,0,0,0,0,0
"E00033665",436,408,0,0,1,1,1,5,6,6,3,5,0
"E00033666",236,222,1,1,1,1,1,0,2,0,7,0,0
"E00033667",284,272,0,1,1,1,1,0,4,0,4,0,0
"E00033668",278,261,0,0,1,1,2,6,1,2,2,2,0
"E00033669",297,282,0,0,0,0,0,0,0,0,11,4,0
"E00033670",289,237,0,0,2,2,5,0,15,4,9,10,5
"E00033672",372,330,0,0,1,1,2,1,9,7,8,10,3
"E00033673",268,248,0,1,0,2,0,0,1,3,3,4,6
"E00033677",225,219,0,0,1,0,0,0,0,0,0,3,2
"E00033678",299,219,0,0,1,0,0,0,10,6,18,28,17
"E00033684",421,395,0,0,2,1,0,2,2,4,5,4,6
"E00033685",321,302,0,2,1,0,2,0,0,2,1,8,3
"E00033686",271,253,0,0,0,0,0,1,5,1,8,3,0
"E00033687",389,359,0,0,2,0,0,1,1,6,10,8,2
"E00033688",265,256,0,0,0,0,1,2,1,4,0,1,0
"E00033689",330,316,0,0,0,0,1,1,3,2,3,4,0
"E00033690",356,316,0,0,1,1,2,0,1,4,16,14,1
"E00033691",216,179,0,1,0,0,2,6,3,9,5,9,2
"E00033692",302,261,0,0,1,3,2,4,7,4,5,7,8
"E00033694",235,223,0,0,0,0,0,0,3,1,4,4,0
"E00033695",304,288,0,0,0,2,0,0,2,1,4,6,1
"E00033696",426,409,0,1,0,0,1,2,0,3,6,3,1
"E00033697",341,322,0,0,2,1,1,1,1,8,4,1,0
"E00033698",410,387,0,0,1,0,0,2,3,14,1,2,0
"E00033699",323,307,0,2,1,3,0,0,0,1,5,2,2
"E00033700",209,192,0,1,0,0,0,0,5,7,4,0,0
"E00033701",363,348,0,0,0,1,2,1,1,1,4,5,0
"E00033702",161,149,0,0,0,1,0,3,2,0,4,2,0
"E00033703",276,255,0,1,2,1,1,0,0,6,8,2,0
"E00033704",393,376,0,1,0,2,4,1,1,1,4,2,1
"E00033705",366,344,0,0,0,1,4,1,2,0,7,3,4
"E00033706",264,254,0,2,0,0,0,0,3,5,0,0,0
"E00033707",241,237,0,1,0,0,0,0,1,1,0,1,0
"E00033708",194,188,0,0,0,0,0,2,0,2,0,2,0
"E00033709",202,191,0,1,0,0,0,0,0,5,3,2,0
"E00033710",307,302,0,0,2,1,0,1,1,0,0,0,0
"E00033711",124,120,0,0,0,0,0,1,0,3,0,0,0
"E00033712",360,323,0,0,1,0,2,2,3,12,11,6,0
"E00033713",271,264,0,0,1,0,1,0,1,3,1,0,0
"E00033715",362,347,0,0,2,0,0,0,1,2,6,4,0
"E00033716",204,181,0,0,0,1,0,1,2,3,9,7,0
"E00033717",239,224,0,0,1,1,0,0,3,2,7,1,0
"E00033718",334,327,0,0,0,0,1,0,0,4,2,0,0
"E00033719",347,336,0,0,0,0,1,1,1,5,2,1,0
"E00033720",324,316,0,0,0,2,3,0,0,3,0,0,0
"E00033721",312,304,0,0,0,1,2,1,0,0,3,1,0
"E00033722",224,218,0,1,0,1,1,0,0,0,2,1,0
"E00033723",372,353,0,0,0,0,0,1,5,0,12,1,0
"E00033724",321,287,0,0,1,0,1,0,0,9,16,6,1
"E00033725",354,289,0,0,0,2,2,2,13,12,18,6,10
"E00033726",230,224,0,1,1,1,0,0,2,0,1,0,0
"E00033727",305,296,0,0,1,0,0,0,2,0,4,2,0
"E00033728",500,475,0,0,0,0,4,2,11,2,5,1,0
"E00033729",231,224,0,0,1,2,1,1,0,2,0,0,0
"E00033730",301,277,0,0,0,3,1,0,4,7,6,2,1
"E00033731",164,163,0,0,0,0,1,0,0,0,0,0,0
"E00033732",276,264,0,1,0,2,0,0,0,5,3,1,0
"E00033733",237,221,0,0,4,2,1,0,1,1,0,5,2
"E00033734",230,226,0,0,0,1,1,1,0,1,0,0,0
"E00033735",111,111,0,0,0,0,0,0,0,0,0,0,0
"E00033736",249,232,0,0,2,0,0,0,2,2,0,4,7
"E00033737",386,373,0,0,0,0,1,1,1,4,3,0,3
"E00033738",188,175,0,0,0,0,0,2,0,3,8,0,0
"E00033739",252,245,0,0,0,0,0,0,1,4,2,0,0
"E00033740",317,303,0,1,1,2,0,0,0,5,2,2,1
"E00033741",281,274,0,1,0,2,1,0,1,0,1,1,0
"E00033742",290,285,0,0,0,1,0,0,0,0,4,0,0
"E00033743",270,257,0,1,2,0,0,0,0,4,4,2,0
"E00033744",356,310,0,1,0,2,1,0,2,22,15,2,1
"E00033745",199,186,0,3,0,1,0,0,1,1,4,3,0
"E00033746",291,283,0,0,0,0,0,0,0,1,2,5,0
"E00033747",364,344,0,2,0,0,2,0,6,1,3,3,3
"E00033748",264,259,1,0,0,0,0,0,0,0,4,0,0
"E00033749",315,304,0,0,2,0,0,0,3,5,1,0,0
"E00033750",353,334,0,0,1,1,1,2,5,6,2,1,0
"E00033752",420,390,0,0,0,4,2,0,3,4,9,4,4
"E00033753",251,240,0,0,0,0,0,0,3,7,0,0,1
"E00033754",307,277,0,0,1,0,5,1,2,7,4,3,7
"E00033755",319,292,0,0,0,1,4,5,4,5,5,2,1
"E00033756",319,306,0,0,0,0,0,0,1,4,7,1,0
"E00033758",251,235,0,0,0,1,0,1,1,4,6,3,0
"E00033759",202,196,0,0,0,0,0,0,1,0,2,3,0
"E00033762",306,300,0,0,0,1,0,1,3,1,0,0,0
"E00033763",331,319,0,0,0,1,0,1,0,7,2,0,1
"E00033764",384,365,0,0,1,2,4,1,5,2,1,3,0
"E00033765",312,292,0,0,1,1,3,4,2,0,5,2,2
"E00033766",388,355,0,0,1,4,4,8,7,4,2,2,1
"E00033767",282,269,0,0,0,0,1,2,3,5,2,0,0
"E00033768",275,269,0,0,0,1,2,0,2,0,0,1,0
"E00033769",207,186,1,1,0,1,0,1,0,7,7,2,1
"E00033770",420,389,0,0,0,1,4,3,7,11,4,1,0
"E00033771",366,350,0,0,0,1,1,3,4,1,3,0,3
"E00033773",279,264,0,0,2,1,2,1,1,2,1,4,1
"E00033774",290,281,0,1,1,0,0,0,0,2,2,3,0
"E00033775",455,411,0,0,0,0,4,2,3,10,10,12,3
"E00033776",293,277,0,1,3,2,2,0,0,1,2,5,0
"E00033777",271,253,0,0,0,1,4,2,5,3,0,2,1
"E00033778",340,330,0,0,0,0,1,2,2,0,5,0,0
"E00033779",284,246,0,0,0,1,1,2,2,1,3,10,18
"E00033780",253,243,0,1,1,2,1,1,2,1,0,1,0
"E00033781",343,311,0,0,0,1,1,1,0,2,8,7,12
"E00033782",305,296,0,1,0,0,1,1,1,2,1,1,1
"E00033783",323,305,0,0,1,2,1,0,7,2,4,0,1
"E00033784",482,456,0,0,2,3,1,2,2,4,8,4,0
"E00033785",298,279,0,1,0,3,1,0,0,0,7,5,2
"E00033786",451,420,0,0,2,6,7,2,3,7,2,2,0
"E00033787",349,318,0,0,1,5,4,0,6,0,2,3,10
"E00033788",318,290,0,0,0,1,1,3,10,4,4,5,0
"E00033789",295,285,0,0,0,1,0,3,4,0,2,0,0
"E00033790",303,292,0,0,1,2,3,3,1,1,0,0,0
"E00033791",363,334,0,0,0,0,0,0,4,2,15,7,1
"E00033792",203,192,0,0,0,0,0,0,7,3,1,0,0
"E00033793",327,299,0,0,0,0,0,0,1,1,13,8,5
"E00033794",287,273,0,0,0,0,0,0,2,0,6,6,0
"E00033795",283,269,0,0,0,1,0,2,1,0,7,3,0
"E00033796",213,203,0,0,0,0,0,0,4,0,1,5,0
"E00033797",236,223,0,0,0,1,0,0,3,1,8,0,0
"E00033798",368,329,0,0,1,4,15,4,6,1,1,1,6
"E00033799",300,284,0,2,2,1,0,2,2,2,2,1,2
"E00033800",201,194,0,0,0,0,0,0,0,1,2,1,3
"E00033801",267,267,0,0,0,0,0,0,0,0,0,0,0
"E00033802",189,180,0,0,0,0,0,0,1,1,3,3,1
"E00033803",267,263,0,0,0,0,2,0,1,0,0,0,1
"E00033804",291,260,0,2,1,2,0,0,4,8,14,0,0
"E00033805",177,174,0,0,0,0,0,0,0,0,3,0,0
"E00033806",190,173,0,0,0,1,1,1,6,1,1,1,5
"E00033807",442,383,0,1,2,3,0,6,8,17,10,11,1
"E00033808",246,137,0,0,5,6,11,6,32,7,11,18,13
"E00033810",264,151,0,0,0,1,1,13,27,14,21,25,11
"E00033811",598,318,2,3,11,7,7,46,76,42,34,42,10
"E00033812",391,247,0,0,5,8,6,8,26,37,29,15,10
"E00033813",534,326,0,0,6,4,5,16,55,67,26,21,8
"E00033814",353,283,0,2,2,5,2,3,16,20,14,6,0
"E00033815",311,229,0,1,2,4,2,7,32,16,7,8,3
"E00033816",313,249,0,0,2,3,8,7,12,5,14,12,1
"E00033818",321,194,1,2,5,5,5,11,27,30,31,10,0
"E00033819",244,154,0,2,1,1,2,2,21,10,28,11,12
"E00033820",251,127,0,1,3,3,1,2,27,18,28,32,9
"E00033821",161,89,1,2,7,1,1,3,15,15,12,10,5
"E00033822",429,287,0,2,3,3,8,12,19,22,36,34,3
"E00033823",167,98,0,0,3,2,2,9,16,8,9,20,0
"E00033824",483,291,0,0,3,1,6,10,49,50,30,38,5
"E00033825",305,197,0,0,3,1,6,6,7,35,21,19,10
"E00033826",330,264,1,8,2,3,0,5,8,3,8,17,11
"E00033827",224,147,0,1,2,3,0,6,9,6,15,13,22
"E00033828",345,222,0,1,4,3,2,4,10,25,29,43,2
"E00033829",220,154,0,0,0,2,0,10,8,10,20,8,8
"E00033832",263,214,0,4,1,6,1,1,10,6,11,8,1
"E00033833",298,196,0,0,0,2,1,2,29,17,19,25,7
"E00033836",138,114,0,0,0,2,2,2,8,1,5,2,2
"E00033837",287,256,0,0,2,3,1,2,5,6,6,5,1
"E00033838",259,205,1,1,0,0,0,3,2,21,10,11,5
"E00033839",519,479,0,0,1,6,1,2,7,7,5,4,7
"E00033840",334,274,0,0,1,2,2,7,20,7,14,7,0
"E00033841",286,260,0,0,2,2,2,2,10,5,1,2,0
"E00033842",399,220,0,0,0,4,2,10,24,15,27,62,35
"E00033843",371,223,0,1,10,8,3,10,35,28,24,23,6
"E00033844",348,222,0,1,5,5,5,6,13,27,42,14,8
"E00033845",213,111,1,2,4,5,9,8,17,5,20,24,7
"E00033846",411,274,1,0,7,3,6,11,24,22,34,26,3
"E00033847",249,182,0,2,2,7,8,6,15,9,9,6,3
"E00033848",383,361,1,0,1,0,3,6,6,3,1,1,0
"E00033849",347,326,1,3,5,3,2,0,4,1,0,2,0
"E00033850",380,358,1,1,1,4,3,3,3,0,0,0,6
"E00033851",291,274,0,0,2,2,3,0,0,2,1,7,0
"E00033852",269,256,0,2,0,2,1,1,1,1,0,5,0
"E00033853",299,278,0,3,2,6,2,2,1,0,1,3,1
"E00033854",377,356,0,0,2,3,2,3,4,0,2,5,0
"E00033855",180,166,0,0,1,2,2,1,3,1,0,3,1
"E00033856",297,255,0,3,0,0,1,3,8,2,13,10,2
"E00033857",248,239,2,0,0,1,0,2,0,0,2,2,0
"E00033859",246,225,0,1,1,4,3,3,3,1,0,5,0
"E00033861",296,288,0,0,2,1,2,0,0,1,1,0,1
"E00033862",294,283,0,1,0,3,1,3,2,0,0,1,0
"E00033863",310,300,0,1,2,1,2,0,3,1,0,0,0
"E00033864",279,265,1,1,0,1,1,1,0,0,2,7,0
"E00033865",368,357,0,0,0,1,1,2,1,5,1,0,0
"E00033866",310,289,0,0,0,1,5,2,10,1,0,1,1
"E00033867",299,282,0,0,1,5,3,2,6,0,0,0,0
"E00033868",333,322,0,1,1,0,0,1,3,0,2,1,2
"E00033869",315,301,0,1,1,3,0,1,3,0,1,4,0
"E00033870",257,245,1,1,1,0,0,1,4,0,3,1,0
"E00033871",298,294,0,0,1,2,0,0,0,0,0,1,0
"E00033872",330,316,0,0,1,0,2,3,2,2,1,3,0
"E00033873",316,285,0,1,4,1,2,6,3,6,5,3,0
"E00033874",329,321,0,0,2,5,1,0,0,0,0,0,0
"E00033875",318,306,0,2,1,5,1,0,0,1,2,0,0
"E00033876",289,279,0,0,0,3,0,1,3,0,0,3,0
"E00033877",354,337,0,0,2,7,2,1,4,0,0,1,0
"E00033878",287,274,0,2,3,2,1,0,4,1,0,0,0
"E00033879",300,294,0,0,0,1,1,0,1,1,1,1,0
"E00033880",457,422,0,2,3,5,3,1,7,2,3,8,1
"E00033881",321,307,0,1,1,1,4,2,1,2,0,0,2
"E00033882",280,264,0,1,5,3,1,2,2,2,0,0,0
"E00033883",287,280,0,0,0,0,2,1,4,0,0,0,0
"E00033884",333,316,0,2,2,7,1,2,1,0,1,1,0
"E00033885",466,438,0,2,2,4,2,5,4,2,5,1,1
"E00033886",276,265,0,0,2,4,2,0,2,1,0,0,0
"E00033887",388,365,0,0,1,2,5,3,4,2,5,1,0
"E00033888",335,325,0,0,2,4,1,0,1,0,2,0,0
"E00033889",306,289,1,0,3,3,2,1,3,0,0,4,0
"E00033890",198,181,1,0,2,0,1,2,5,0,1,5,0
"E00033891",297,277,0,1,2,5,1,2,8,0,0,0,1
"E00033892",114,106,0,0,0,0,3,0,4,0,1,0,0
"E00033893",269,256,1,0,1,3,1,0,2,1,3,0,1
"E00033894",311,309,0,0,0,0,1,1,0,0,0,0,0
"E00033895",207,190,0,0,2,0,1,1,0,2,4,7,0
"E00033896",291,252,1,2,0,1,1,3,5,3,11,8,4
"E00033897",274,255,1,1,3,5,3,2,3,0,0,0,1
"E00033898",359,279,0,0,2,1,1,1,10,7,10,35,13
"E00033899",259,182,1,0,2,1,1,0,7,11,20,19,15
"E00033900",265,210,0,1,0,0,0,1,10,14,18,7,4
"E00033901",306,217,1,9,5,2,4,0,5,6,24,23,10
"E00033902",343,253,0,0,1,0,0,3,18,18,20,17,13
"E00033903",210,121,0,0,1,4,1,0,21,22,10,21,9
"E00033904",296,279,0,0,0,0,0,2,0,5,3,7,0
"E00033905",181,168,0,0,2,1,1,3,1,1,1,3,0
"E00033906",203,143,1,1,0,4,0,0,12,11,18,4,9
"E00033907",286,210,0,1,0,2,1,4,5,7,24,21,11
"E00033908",282,181,0,0,4,1,1,1,12,25,20,19,18
"E00033909",280,237,0,2,1,1,0,2,9,5,11,12,0
"E00033910",386,266,0,2,1,0,0,2,15,16,35,27,22
"E00033911",368,318,0,0,0,2,1,1,12,16,5,12,1
"E00033913",233,180,0,0,0,1,1,6,3,7,16,14,5
"E00033914",330,219,0,1,1,3,2,4,15,33,19,23,10
"E00033915",196,164,0,0,1,0,0,0,1,3,7,14,6
"E00033917",292,247,0,0,1,0,1,1,1,17,10,11,3
"E00033918",247,226,0,0,2,1,2,0,0,2,12,2,0
"E00033919",250,229,0,2,0,3,1,0,7,5,2,1,0
"E00033920",245,209,0,2,0,1,1,2,3,3,14,9,1
"E00033921",313,170,1,0,0,0,1,0,19,30,43,32,17
"E00033922",341,312,0,2,0,4,2,2,1,7,9,2,0
"E00033923",232,193,0,0,0,0,0,0,3,6,18,9,3
"E00033924",381,257,0,0,1,0,1,3,12,12,22,43,30
"E00033925",236,182,0,0,0,2,1,4,9,3,18,10,7
"E00033926",300,193,0,1,0,2,1,1,4,27,31,25,15
"E00033927",378,278,1,0,1,0,0,2,8,24,37,18,9
"E00033928",262,208,0,0,1,0,0,0,5,12,23,7,6
"E00033930",260,196,0,1,2,1,0,3,9,6,13,26,3
"E00033931",278,203,0,0,1,1,1,2,2,19,22,23,4
"E00033932",316,251,0,4,1,0,1,3,3,9,19,16,9
