"GeographyCode","QS409EW0001","QS409EW0002","QS409EW0003","QS409EW0004","QS409EW0005"
"E00033938",137,99,36,2,0
"E00033939",113,78,33,2,0
"E00033940",142,103,31,3,5
"E00033941",138,96,38,3,1
"E00033942",180,139,39,1,1
"E00033943",146,107,36,3,0
"E00033944",132,93,38,1,0
"E00033945",96,74,22,0,0
"E00033946",168,102,59,2,5
"E00033947",108,67,40,1,0
"E00033948",151,114,37,0,0
"E00033949",151,126,24,1,0
"E00033950",180,125,53,2,0
"E00033951",121,87,33,1,0
"E00033952",151,111,39,1,0
"E00033953",178,130,46,2,0
"E00033954",112,81,29,1,1
"E00033955",160,112,47,1,0
"E00033956",42,26,15,1,0
"E00033957",134,91,40,3,0
"E00033958",135,91,44,0,0
"E00033959",138,112,25,1,0
"E00033960",129,80,47,2,0
"E00033961",136,110,26,0,0
"E00033962",121,82,39,0,0
"E00033963",173,122,49,2,0
"E00033964",172,132,39,1,0
"E00033965",134,104,28,1,1
"E00033966",133,99,32,2,0
"E00033967",138,106,32,0,0
"E00033968",91,77,13,1,0
"E00033969",113,80,29,4,0
"E00033970",146,112,32,2,0
"E00033971",77,48,29,0,0
"E00033972",135,107,24,4,0
"E00033973",84,58,26,0,0
"E00033974",134,103,30,1,0
"E00033975",174,126,46,1,1
"E00033976",114,87,26,1,0
"E00033977",78,59,17,0,2
"E00033978",116,104,11,1,0
"E00033979",72,53,19,0,0
"E00033980",114,77,33,1,3
"E00033981",90,70,20,0,0
"E00033982",43,24,18,0,1
"E00033983",110,82,28,0,0
"E00033984",102,72,29,1,0
"E00033985",110,86,23,1,0
"E00033986",108,71,36,1,0
"E00033987",133,102,28,2,1
"E00033988",119,94,24,1,0
"E00033989",115,86,28,1,0
"E00033990",120,68,49,2,1
"E00033991",117,74,41,2,0
"E00033992",129,92,35,1,1
"E00033993",208,162,45,1,0
"E00033994",132,65,64,3,0
"E00033995",109,76,32,1,0
"E00033996",117,79,35,3,0
"E00033997",147,98,47,2,0
"E00033998",122,79,43,0,0
"E00033999",118,69,46,3,0
"E00034000",117,69,47,1,0
"E00034001",147,111,35,1,0
"E00034002",107,77,28,2,0
"E00034003",91,54,34,2,1
"E00034004",96,70,24,2,0
"E00034005",131,96,32,3,0
"E00034006",121,95,26,0,0
"E00034007",97,66,29,2,0
"E00034008",120,87,32,1,0
"E00034009",112,81,27,4,0
"E00034010",108,75,31,1,1
"E00034011",141,90,50,1,0
"E00034012",111,72,37,2,0
"E00034013",128,99,29,0,0
"E00034014",111,79,31,1,0
"E00034015",110,65,43,0,2
"E00034016",113,79,32,1,1
"E00034017",123,69,51,3,0
"E00034019",131,98,29,4,0
"E00034020",125,91,31,3,0
"E00034021",120,80,38,2,0
"E00034022",152,109,42,0,1
"E00034023",136,109,25,0,2
"E00034024",145,101,43,0,1
"E00034025",178,134,41,3,0
"E00034026",129,93,35,1,0
"E00034027",108,77,29,2,0
"E00034028",164,126,35,3,0
"E00034029",177,123,50,3,1
"E00034030",123,89,30,4,0
"E00034031",106,79,26,1,0
"E00034032",120,78,41,1,0
"E00034033",98,66,31,1,0
"E00034034",132,99,30,2,1
"E00034035",127,94,30,2,1
"E00034036",120,82,38,0,0
"E00034037",132,86,45,1,0
"E00034038",136,100,36,0,0
"E00034039",143,110,32,1,0
"E00034040",108,81,26,1,0
"E00034041",129,90,37,1,1
"E00034042",135,102,33,0,0
"E00034043",159,122,29,2,6
"E00034044",130,89,36,3,2
"E00034045",152,105,47,0,0
"E00034046",133,107,24,2,0
"E00034047",129,97,32,0,0
"E00034048",117,84,33,0,0
"E00034049",130,96,34,0,0
"E00034050",135,100,34,1,0
"E00034051",106,80,25,1,0
"E00034052",119,82,37,0,0
"E00034053",157,109,44,2,2
"E00034054",133,94,38,1,0
"E00034055",162,125,35,2,0
"E00034056",139,115,21,3,0
"E00034057",112,82,28,2,0
"E00034058",152,110,40,0,2
"E00034059",187,129,56,2,0
"E00034061",142,99,42,1,0
"E00034062",190,124,62,2,2
"E00034063",145,71,72,2,0
"E00034064",119,48,70,1,0
"E00034065",126,92,34,0,0
"E00034066",143,94,49,0,0
"E00034067",131,91,36,3,1
"E00034068",144,113,27,4,0
"E00034069",167,110,51,2,4
"E00034070",157,96,48,10,3
"E00034071",182,130,50,2,0
"E00034072",151,114,33,2,2
"E00034073",101,58,38,4,1
"E00034074",171,127,40,2,2
"E00034075",152,121,27,1,3
"E00034076",143,107,35,1,0
"E00034077",147,126,20,1,0
"E00034078",140,110,27,3,0
"E00034079",162,131,28,1,2
"E00034080",113,87,26,0,0
"E00034081",200,127,69,3,1
"E00034082",117,90,22,4,1
"E00034083",107,71,33,2,1
"E00034084",105,64,34,5,2
"E00034085",143,114,27,2,0
"E00034086",61,27,29,4,1
"E00034087",91,50,40,1,0
"E00034088",161,124,36,0,1
"E00034089",99,57,41,1,0
"E00034090",114,66,43,5,0
"E00034091",73,39,33,1,0
"E00034092",84,56,26,0,2
"E00034093",158,106,50,1,1
"E00034094",141,82,55,2,2
"E00034095",134,102,31,1,0
"E00034096",126,78,46,2,0
"E00034097",109,63,45,0,1
"E00034098",125,77,44,4,0
"E00034099",102,60,41,0,1
"E00034100",150,105,45,0,0
"E00034101",152,120,32,0,0
"E00034102",138,107,30,1,0
"E00034104",153,109,43,1,0
"E00034105",150,106,41,3,0
"E00034106",86,64,20,1,1
"E00034107",128,81,47,0,0
"E00034108",121,104,17,0,0
"E00034109",102,81,20,1,0
"E00034110",143,115,26,2,0
"E00034111",121,82,35,4,0
"E00034113",116,70,42,4,0
"E00034114",123,85,36,2,0
"E00034115",113,66,45,2,0
"E00034116",153,105,47,1,0
"E00034117",124,85,38,1,0
"E00034118",92,64,26,2,0
"E00034119",124,76,46,2,0
"E00034120",103,60,38,5,0
"E00034121",117,77,37,3,0
"E00034122",128,78,47,1,2
"E00034123",137,77,55,4,1
"E00034124",127,83,39,4,1
"E00034125",125,77,47,1,0
"E00034126",148,93,53,1,1
"E00034127",126,68,55,2,1
"E00034130",117,83,33,0,1
"E00034131",152,104,47,1,0
"E00034132",91,69,21,1,0
"E00034133",101,68,30,2,1
"E00034134",133,92,38,2,1
"E00034135",117,83,34,0,0
"E00034136",136,96,38,1,1
"E00034137",108,66,40,2,0
"E00034138",129,83,41,4,1
"E00034139",118,80,37,1,0
"E00034140",98,67,28,3,0
"E00034141",111,71,39,1,0
"E00034142",146,84,57,5,0
"E00034143",123,86,36,0,1
"E00034144",136,78,51,7,0
"E00034145",106,68,35,3,0
"E00034146",120,70,43,7,0
"E00034147",106,74,26,6,0
"E00034148",149,89,58,2,0
"E00034149",118,78,36,4,0
"E00034150",92,66,25,1,0
"E00034151",119,69,46,4,0
"E00034152",127,89,36,2,0
"E00034153",133,87,44,2,0
"E00034154",140,102,37,0,1
"E00034155",148,84,54,7,3
"E00034156",104,59,41,2,2
"E00034157",133,94,38,1,0
"E00034158",140,96,41,3,0
"E00034159",121,90,31,0,0
"E00034160",111,83,26,1,1
"E00034161",131,97,33,1,0
"E00034162",143,100,42,1,0
"E00034163",118,86,32,0,0
"E00034164",158,124,33,1,0
"E00034165",93,50,41,2,0
"E00034167",194,150,42,2,0
"E00034168",127,90,36,1,0
"E00034169",152,119,31,2,0
"E00034170",119,81,37,1,0
"E00034171",113,84,29,0,0
"E00034172",127,101,25,0,1
"E00034173",122,95,24,3,0
"E00034174",111,82,28,1,0
"E00034175",116,88,26,1,1
"E00034176",81,61,20,0,0
"E00034177",134,104,30,0,0
"E00034178",160,129,30,0,1
"E00034180",153,97,53,2,1
"E00034182",72,56,15,1,0
"E00034184",121,81,38,2,0
"E00034185",117,91,26,0,0
"E00034187",137,110,26,1,0
"E00034188",142,94,48,0,0
"E00034189",119,76,42,1,0
"E00034190",103,71,30,1,1
"E00034191",110,77,31,2,0
"E00034192",152,104,44,4,0
"E00034193",125,77,47,1,0
"E00034194",105,64,38,2,1
"E00034195",106,69,34,2,1
"E00034196",141,87,51,3,0
"E00034197",135,89,45,1,0
"E00034199",130,82,46,2,0
"E00034200",128,82,44,2,0
"E00034201",157,116,36,3,2
"E00034202",124,83,39,1,1
"E00034203",173,118,55,0,0
"E00034208",156,122,29,5,0
"E00034209",115,102,12,1,0
"E00034211",126,88,37,1,0
"E00034212",141,105,33,3,0
"E00034213",203,138,60,2,3
"E00034215",50,28,19,2,1
"E00034216",205,120,77,5,3
"E00034219",142,104,36,2,0
"E00034221",128,91,36,1,0
"E00034222",202,139,59,0,4
"E00034223",126,91,34,0,1
"E00034224",137,79,57,1,0
"E00034225",140,95,43,2,0
"E00034227",128,75,52,1,0
"E00034228",149,93,51,2,3
"E00034230",150,83,66,1,0
"E00034231",156,104,48,4,0
"E00034234",147,100,45,2,0
"E00034235",127,70,56,1,0
"E00034236",144,117,26,1,0
"E00034237",133,85,46,2,0
"E00034238",53,32,21,0,0
"E00034239",144,99,40,5,0
"E00034240",134,98,36,0,0
"E00034241",127,92,34,1,0
"E00034242",115,80,34,1,0
"E00034243",172,109,62,1,0
"E00034244",117,67,47,2,1
"E00034245",128,89,37,1,1
"E00034246",121,87,33,0,1
"E00034247",126,102,24,0,0
"E00034248",116,90,24,2,0
"E00034249",147,114,32,1,0
"E00034250",168,107,60,1,0
"E00034251",143,101,38,3,1
"E00034252",183,120,61,2,0
"E00034253",168,111,52,4,1
"E00034254",144,106,36,2,0
"E00034255",136,92,39,5,0
"E00034256",139,96,42,1,0
"E00034257",150,109,40,0,1
"E00034258",133,86,46,1,0
"E00034259",131,83,47,1,0
"E00034260",117,88,25,4,0
"E00034261",108,67,39,2,0
"E00034262",121,81,38,2,0
"E00034263",122,94,28,0,0
"E00034264",140,103,34,3,0
"E00034265",238,168,68,1,1
"E00034266",140,108,30,1,1
"E00034267",99,83,16,0,0
"E00034268",207,146,58,3,0
"E00034269",109,80,27,1,1
"E00034270",145,104,38,1,2
"E00034271",118,89,27,1,1
"E00034272",168,136,30,1,1
"E00034273",95,80,14,0,1
"E00034274",124,109,13,2,0
"E00034275",117,82,33,1,1
"E00034276",127,83,42,2,0
"E00034277",104,71,30,2,1
"E00034278",127,97,29,0,1
"E00034279",189,134,50,4,1
"E00034280",122,112,9,1,0
"E00034281",109,92,14,3,0
"E00034282",180,141,38,1,0
"E00034283",157,122,35,0,0
"E00034284",123,92,30,1,0
"E00034285",141,100,38,3,0
"E00034286",121,70,47,3,1
"E00034287",116,74,41,1,0
"E00034288",128,94,32,2,0
"E00034289",109,84,23,2,0
"E00034290",115,75,39,1,0
"E00034291",100,71,28,1,0
"E00034292",112,80,32,0,0
"E00034293",136,114,21,1,0
"E00034294",234,150,81,2,1
"E00034295",103,78,24,1,0
"E00034296",136,100,35,1,0
"E00034297",129,100,29,0,0
"E00034298",148,115,32,1,0
"E00034299",120,92,26,2,0
"E00034300",105,76,28,1,0
"E00034301",136,104,28,2,2
"E00034302",117,80,36,0,1
"E00034303",138,113,25,0,0
"E00034304",133,108,22,2,1
"E00034305",132,107,25,0,0
"E00034306",140,102,36,1,1
"E00034307",120,89,30,1,0
"E00034308",151,108,39,4,0
"E00034309",120,89,30,1,0
"E00034310",149,107,38,2,2
"E00034311",132,88,41,2,1
"E00034312",144,108,36,0,0
"E00034313",140,91,48,1,0
"E00034314",119,78,40,0,1
"E00034315",168,155,12,1,0
"E00034316",111,70,38,3,0
"E00034317",185,135,42,6,2
"E00034318",106,68,37,1,0
"E00034319",161,127,31,2,1
"E00034320",94,70,21,3,0
"E00034321",47,33,12,2,0
"E00034322",127,92,34,0,1
"E00034323",142,95,46,1,0
"E00034324",128,89,37,2,0
"E00034325",126,97,29,0,0
"E00034326",119,94,24,1,0
"E00034327",108,77,31,0,0
"E00034328",125,87,38,0,0
"E00034329",112,82,29,1,0
"E00034330",103,73,27,2,1
"E00034331",116,87,28,1,0
"E00034332",146,99,46,0,1
"E00034333",138,99,38,1,0
"E00034334",140,123,17,0,0
"E00034335",95,56,38,1,0
"E00034336",106,78,27,1,0
"E00034337",140,95,45,0,0
"E00034338",107,76,29,2,0
"E00034339",120,94,26,0,0
"E00034340",93,66,27,0,0
"E00034341",136,100,36,0,0
"E00034342",94,79,14,1,0
"E00034343",103,70,32,0,1
"E00034344",105,72,33,0,0
"E00034345",83,60,23,0,0
"E00034346",76,69,7,0,0
"E00034347",122,98,24,0,0
"E00034348",111,81,29,1,0
"E00034349",119,77,41,1,0
"E00034350",139,105,32,2,0
"E00034351",179,124,48,6,1
"E00034352",114,72,38,3,1
"E00034353",121,78,40,2,1
"E00034354",150,119,31,0,0
"E00034355",172,127,41,3,1
"E00034356",78,67,11,0,0
"E00034358",173,131,42,0,0
"E00034359",111,81,27,3,0
"E00034360",80,54,24,2,0
"E00034361",101,71,29,0,1
"E00034362",127,113,13,1,0
"E00034363",129,91,35,3,0
"E00034364",124,100,24,0,0
"E00034365",152,112,37,2,1
"E00034366",179,129,47,1,2
"E00034368",136,100,33,2,1
"E00034369",125,93,27,3,2
"E00034371",119,84,35,0,0
"E00034372",117,71,42,4,0
"E00034373",122,101,19,2,0
"E00034374",121,78,43,0,0
"E00034375",159,110,49,0,0
"E00034376",132,88,44,0,0
"E00034377",127,90,35,1,1
"E00034378",130,93,37,0,0
"E00034379",161,125,35,1,0
"E00034380",128,100,28,0,0
"E00034381",222,160,61,1,0
"E00034382",163,123,40,0,0
"E00034383",158,89,68,1,0
"E00034384",127,80,44,1,2
"E00034386",203,152,46,1,4
"E00034387",153,131,21,0,1
"E00034388",137,114,20,3,0
"E00034389",93,71,21,1,0
"E00034390",143,106,35,2,0
"E00034391",153,116,36,1,0
"E00034392",124,82,41,1,0
"E00034393",111,83,28,0,0
"E00034394",127,97,30,0,0
"E00034395",119,85,30,2,2
"E00034396",136,100,34,2,0
"E00034397",134,89,44,0,1
"E00034398",139,110,29,0,0
"E00034399",161,132,28,1,0
"E00034400",138,105,32,0,1
"E00034401",167,120,45,2,0
"E00034402",129,103,25,1,0
"E00034403",145,109,34,2,0
"E00034404",126,86,40,0,0
"E00034405",148,110,38,0,0
"E00034406",151,115,35,1,0
"E00034409",156,113,43,0,0
"E00034410",130,94,33,3,0
"E00034412",176,123,46,6,1
"E00034413",117,88,28,1,0
"E00034414",110,70,40,0,0
"E00034415",176,136,36,3,1
"E00034416",138,100,37,1,0
"E00034417",122,78,42,2,0
"E00034418",158,100,57,1,0
"E00034419",113,76,36,0,1
"E00034420",106,81,25,0,0
"E00034421",132,94,36,2,0
"E00034422",138,99,38,1,0
"E00034424",118,92,25,0,1
"E00034425",147,110,36,0,1
"E00034426",220,156,62,1,1
"E00034427",141,121,20,0,0
"E00034428",148,103,45,0,0
"E00034429",146,110,35,1,0
"E00034430",150,109,38,3,0
"E00034431",108,83,24,1,0
"E00034432",164,125,38,1,0
"E00034433",123,102,21,0,0
"E00034434",145,117,27,1,0
"E00034435",138,110,28,0,0
"E00034436",152,135,17,0,0
"E00034437",172,121,50,0,1
"E00034438",117,96,20,0,1
"E00034439",137,121,15,1,0
"E00034440",135,105,30,0,0
"E00034441",122,91,29,2,0
"E00034442",142,121,20,0,1
"E00034443",132,111,20,1,0
"E00034444",128,105,23,0,0
"E00034445",120,101,19,0,0
"E00034446",186,148,37,1,0
"E00034447",111,77,32,2,0
"E00034448",112,93,19,0,0
"E00034449",93,87,6,0,0
"E00034451",150,128,22,0,0
"E00034453",143,122,19,2,0
"E00034454",218,211,7,0,0
"E00034455",99,77,22,0,0
"E00034456",96,72,23,1,0
"E00034457",100,79,21,0,0
"E00034458",101,84,17,0,0
"E00034459",127,102,25,0,0
"E00034460",109,102,7,0,0
"E00034461",110,101,9,0,0
"E00034462",110,91,17,1,1
"E00034463",89,73,15,1,0
"E00034464",119,100,19,0,0
"E00034465",112,98,14,0,0
"E00034466",132,107,25,0,0
"E00034467",111,92,19,0,0
"E00034468",121,95,26,0,0
"E00034469",98,77,21,0,0
"E00034470",124,104,20,0,0
"E00034471",128,116,11,1,0
"E00034472",162,125,35,2,0
"E00034473",134,117,17,0,0
"E00034474",202,149,53,0,0
"E00034475",130,90,36,4,0
"E00034476",137,115,22,0,0
"E00034477",136,105,30,1,0
"E00034478",202,181,21,0,0
"E00034479",132,107,25,0,0
"E00034480",153,140,13,0,0
"E00034481",137,109,27,0,1
"E00034482",130,114,16,0,0
"E00034483",141,106,33,2,0
"E00034484",149,118,31,0,0
"E00034485",127,92,33,1,1
"E00165671",173,123,50,0,0
"E00165713",52,45,7,0,0
"E00165714",53,35,17,1,0
"E00165715",199,117,80,2,0
"E00165716",161,130,30,0,1
"E00165717",76,64,12,0,0
"E00165718",175,130,45,0,0
"E00165719",133,117,15,1,0
"E00165720",128,101,26,0,1
"E00165721",54,42,12,0,0
"E00165722",167,130,37,0,0
"E00165723",85,63,21,1,0
"E00165724",166,122,43,1,0
"E00165725",75,60,15,0,0
"E00165726",210,147,59,4,0
"E00165727",85,60,25,0,0
"E00165729",143,113,30,0,0
"E00165730",176,142,30,4,0
"E00165731",108,81,26,0,1
"E00165758",66,53,13,0,0
"E00165759",93,76,16,0,1
"E00165760",137,124,13,0,0
"E00165762",163,120,41,2,0
"E00165763",119,94,25,0,0
"E00176596",136,115,18,2,1
"E00176597",136,95,35,6,0
"E00176598",93,64,29,0,0
"E00176599",90,64,26,0,0
"E00176600",112,91,21,0,0
"E00176601",138,95,42,1,0
"E00176602",77,54,21,2,0
"E00176603",113,71,42,0,0
"E00176604",99,67,30,2,0
"E00176605",124,78,46,0,0
"E00176606",118,98,19,1,0
"E00176607",104,46,57,1,0
"E00176608",135,107,27,1,0
"E00176609",144,103,35,5,1
"E00176610",176,136,36,4,0
"E00176611",52,20,31,1,0
"E00176612",108,58,50,0,0
"E00176613",93,56,37,0,0
"E00176614",136,52,79,5,0
"E00176615",222,206,16,0,0
"E00176616",108,69,35,1,3
"E00176617",817,519,295,0,3
"E00176618",89,62,26,1,0
"E00176619",128,76,51,0,1
"E00176620",134,89,44,1,0
"E00176621",88,51,36,0,1
"E00176622",102,80,21,1,0
"E00176623",63,47,16,0,0
"E00176624",109,75,31,2,1
"E00176625",114,66,42,1,5
"E00176626",156,103,49,3,1
"E00176627",112,81,27,3,1
"E00176628",121,56,62,2,1
"E00176629",125,72,51,0,2
"E00176630",130,96,34,0,0
"E00176631",85,57,28,0,0
"E00176632",95,57,37,1,0
"E00176633",80,44,34,2,0
"E00176634",326,229,95,0,2
"E00176635",127,57,66,2,2
"E00176636",123,89,32,1,1
"E00176637",92,78,14,0,0
"E00176638",138,108,30,0,0
"E00176639",82,53,26,0,3
"E00176640",175,112,60,1,2
"E00176641",79,67,10,2,0
"E00176642",180,109,67,0,4
"E00176643",130,100,30,0,0
"E00176644",115,65,44,6,0
"E00176645",116,73,41,1,1
"E00176646",117,72,45,0,0
"E00176647",129,70,56,3,0
"E00176648",190,121,61,8,0
"E00176649",115,89,23,3,0
"E00176650",124,74,48,1,1
"E00176651",108,65,42,0,1
"E00176652",136,87,45,0,4
"E00176653",243,117,122,3,1
"E00176654",125,109,15,1,0
"E00176655",117,84,29,4,0
"E00176656",135,124,10,1,0
"E00176657",138,88,43,1,6
"E00176658",125,76,49,0,0
"E00176659",117,85,30,1,1
"E00176660",110,61,47,1,1
"E00176661",61,20,35,3,3
"E00176662",122,90,32,0,0
"E00176663",138,87,46,4,1
"E00176664",92,70,22,0,0
"E00176665",211,145,61,4,1
"E00176666",90,70,18,0,2
"E00176667",188,147,39,1,1
"E00176668",208,154,53,1,0
"E00176669",111,85,26,0,0
"E00176670",149,96,51,2,0
"E00176671",159,117,41,1,0
"E00176672",92,56,36,0,0
"E00176673",115,92,22,0,1
"E00176674",116,77,38,1,0
"E00176675",248,114,117,3,14
"E00176676",117,76,37,3,1
"E00176677",127,97,29,1,0
"E00176678",126,86,36,3,1
"E00176679",160,112,47,0,1
"E00176680",171,116,54,1,0
"E00176681",119,80,37,1,1
"E00176682",132,92,37,0,3
"E00176683",119,85,34,0,0
"E00176684",134,74,56,2,2
"E00176685",116,77,37,2,0
"E00176686",127,88,35,1,3
"E00176687",135,72,62,0,1
"E00176688",138,53,77,2,6
"E00176689",60,37,19,1,3
"E00176690",100,52,42,1,5
"E00176691",91,49,39,1,2
"E00176692",132,77,53,2,0
"E00176693",84,49,31,1,3
"E00176694",121,93,26,0,2
"E00176695",108,85,22,1,0
"E00176696",177,119,52,3,3
"E00176697",128,90,38,0,0
"E00176698",45,28,15,0,2
"E00176699",126,91,35,0,0
"E00176700",117,76,38,2,1
"E00176701",146,115,30,1,0
"E00176702",77,40,36,1,0
"E00176703",112,80,32,0,0
"E00176704",107,71,35,1,0
"E00176705",79,51,27,0,1
"E00176706",131,87,43,1,0
"E00176707",108,69,38,1,0
"E00176708",89,54,32,1,2
"E00176709",158,90,65,1,2
"E00176710",152,129,21,1,1
"E00176711",121,60,59,2,0
"E00176712",58,36,17,5,0
"E00176713",48,34,14,0,0
"E00176714",88,72,15,1,0
"E00176715",83,77,6,0,0
"E00176716",108,93,15,0,0
"E00176717",92,55,34,2,1
"E00176718",93,48,37,5,3
"E00176719",122,93,28,0,1
"E00176720",122,105,17,0,0
"E00176721",126,107,19,0,0
"E00176722",118,100,18,0,0
"E00176723",110,98,11,0,1
"E00176724",81,46,33,1,1
"E00176725",111,91,19,1,0
"E00176726",130,80,48,1,1
"E00176727",151,100,48,3,0
"E00176728",84,66,18,0,0
"E00176729",108,64,44,0,0
"E00176730",89,68,21,0,0
"E00176731",73,49,21,1,2
"E00176732",145,91,49,4,1
"E00176733",127,102,23,2,0
"E00176734",62,32,28,1,1
"E00176735",127,73,50,1,3
"E00176736",123,57,65,1,0
"E00176737",114,64,50,0,0
"E00176738",62,50,12,0,0
"E00176739",124,88,34,0,2
"E00176740",118,80,33,0,5
"E00176741",116,90,25,1,0
"E00176742",103,66,36,1,0
"E00176743",113,76,36,1,0
"E00176744",54,25,25,2,2
"E00176745",111,68,42,1,0
"E00176746",330,225,97,4,4
"E00176747",52,33,17,2,0
"E00176748",113,62,51,0,0
"E00176749",157,96,60,0,1
"E00176750",119,87,32,0,0
"E00176751",119,102,17,0,0
"E00176752",151,106,42,2,1
"E00176753",95,55,36,3,1
"E00176754",148,123,25,0,0
"E00176755",135,104,30,1,0
"E00176756",136,79,57,0,0
"E00176757",135,94,39,0,2
"E00176758",55,43,10,1,1
"E00176759",104,65,36,3,0
"E00176760",78,53,24,1,0
"E00176761",102,73,27,2,0
"E00176762",94,59,33,2,0
"E00176763",40,17,22,1,0
"E00176764",116,84,31,1,0
"E00176765",108,62,40,6,0
"E00176766",118,90,28,0,0
"E00176767",94,65,29,0,0
"E00176768",179,146,32,1,0
"E00176769",111,73,38,0,0
"E00176770",57,34,23,0,0
"E00176771",44,30,14,0,0
"E00176772",98,80,16,2,0
"E00176773",107,92,15,0,0
"E00176774",53,41,12,0,0
