"GeographyCode","QS102EW0001","QS102EW0002","QS102EW0003"
"E00033844",348,3.63,95.8677686
"E00033845",213,4,53.25
"E00033846",411,6.46,63.62229102
"E00033847",249,3.99,62.40601504
"E00033848",383,4.73,80.97251586
"E00033849",347,6.1,56.8852459
"E00033850",380,8.86,42.88939052
"E00033851",291,5.78,50.34602076
"E00033852",269,4.82,55.80912863
"E00033853",299,8.71,34.32835821
"E00033854",377,5.34,70.59925094
"E00033855",180,3.58,50.27932961
"E00033856",297,6.52,45.55214724
"E00033857",248,5.53,44.84629295
"E00033859",246,8.58,28.67132867
"E00033861",296,12.1,24.46280992
"E00033862",294,14.75,19.93220339
"E00033863",310,5.8,53.44827586
"E00033864",279,11.91,23.4256927
"E00033865",368,5.36,68.65671642
"E00033866",310,12.19,25.43068089
"E00033867",299,10.52,28.42205323
"E00033868",333,5.29,62.9489603
"E00033869",315,5.84,53.93835616
"E00033870",257,5.21,49.32821497
"E00033871",298,10.75,27.72093023
"E00033872",330,5.32,62.03007519
"E00033873",316,5.05,62.57425743
"E00033874",329,5.79,56.82210708
"E00033875",318,4.35,73.10344828
"E00033876",289,5.49,52.64116576
"E00033877",354,5,70.8
"E00033878",287,6.18,46.44012945
"E00033879",300,4.57,65.64551422
"E00033880",457,8.05,56.77018634
"E00033881",321,6.06,52.97029703
"E00033882",280,4.67,59.95717345
"E00033883",287,5.12,56.0546875
"E00033884",333,4.69,71.0021322
"E00033885",466,7.86,59.28753181
"E00033886",276,4.94,55.87044534
"E00033887",388,4.72,82.20338983
"E00033888",335,4.39,76.30979499
"E00033889",306,5.95,51.42857143
"E00033890",198,2.41,82.15767635
"E00033891",297,6.5,45.69230769
"E00033892",114,2.2,51.81818182
"E00033893",269,4.98,54.01606426
"E00033894",311,3.24,95.98765432
"E00033895",207,4.51,45.89800443
"E00033896",291,4.42,65.83710407
"E00033897",274,10.27,26.67964946
"E00033898",359,3.81,94.22572178
"E00033899",259,2.5,103.6
"E00033900",265,1.52,174.3421053
"E00033901",306,54.19,5.646798302
"E00033902",343,10,34.3
"E00033903",210,1.93,108.8082902
"E00033904",296,4.7,62.9787234
"E00033905",181,5.1,35.49019608
"E00033906",203,3.41,59.53079179
"E00033907",286,2.44,117.2131148
"E00033908",282,3.35,84.17910448
"E00033909",280,2.56,109.375
"E00033910",386,2.41,160.1659751
"E00033911",368,3.01,122.2591362
"E00033913",233,30.84,7.555123217
"E00033914",330,1.72,191.8604651
"E00033915",196,11.02,17.78584392
"E00033917",292,7.66,38.12010444
"E00033918",247,3.76,65.69148936
"E00033919",250,6.4,39.0625
"E00033920",245,3.27,74.9235474
"E00033921",313,4.33,72.28637413
"E00033922",341,1.98,172.2222222
"E00033923",232,1.62,143.2098765
"E00033924",381,1.68,226.7857143
"E00033925",236,2.19,107.7625571
"E00033926",300,1.6,187.5
"E00033927",378,1.85,204.3243243
"E00033928",262,3.62,72.37569061
"E00033930",260,2.07,125.6038647
"E00033931",278,2.54,109.4488189
"E00033932",316,1.47,214.9659864
"E00033933",256,1.04,246.1538462
"E00033934",291,2.6,111.9230769
"E00033935",330,5.12,64.453125
"E00033936",273,1.42,192.2535211
"E00033937",196,0.82,239.0243902
"E00033938",284,1.33,213.5338346
"E00033939",273,5.87,46.5076661
"E00033940",301,2.73,110.2564103
"E00033941",318,3,106
"E00033942",354,5.27,67.17267552
"E00033943",292,1.97,148.2233503
"E00033944",248,5.04,49.20634921
"E00033945",195,4.78,40.79497908
"E00033946",410,8.23,49.81773998
"E00033947",269,1.71,157.3099415
"E00033948",333,6.07,54.85996705
"E00033949",280,4.15,67.46987952
"E00033950",413,8.02,51.49625935
"E00033951",249,3.58,69.55307263
"E00033952",354,4.65,76.12903226
"E00033953",379,3.22,117.7018634
"E00033954",214,3.32,64.45783133
"E00033955",344,3.43,100.2915452
"E00033956",102,4.64,21.98275862
"E00033957",314,4.35,72.18390805
"E00033958",320,1.75,182.8571429
"E00033959",264,1.89,139.6825397
"E00033960",331,1.72,192.4418605
"E00033961",277,2.21,125.3393665
"E00033962",292,2.24,130.3571429
"E00033963",357,2.91,122.6804124
"E00033964",286,4.22,67.77251185
"E00033965",281,6.77,41.50664697
"E00033966",257,1.69,152.0710059
"E00033967",300,2.84,105.6338028
"E00033968",145,2.3,63.04347826
"E00033969",246,3.56,69.1011236
"E00033970",298,4.69,63.53944563
"E00033971",190,2.84,66.90140845
"E00033972",251,9.07,27.67364939
"E00033973",182,2.04,89.21568627
"E00033974",287,4.65,61.72043011
"E00033975",349,4.73,73.78435518
"E00033976",211,3.16,66.7721519
"E00033977",156,6.74,23.14540059
"E00033978",165,4.73,34.88372093
"E00033979",121,3.15,38.41269841
"E00033980",242,6.12,39.54248366
"E00033981",148,5.1,29.01960784
"E00033982",110,2.33,47.21030043
"E00033983",233,1.8,129.4444444
"E00033984",235,3.2,73.4375
"E00033985",206,2.04,100.9803922
"E00033986",266,1.94,137.1134021
"E00033987",260,3.39,76.69616519
"E00033988",246,1.49,165.1006711
"E00033989",229,1.48,154.7297297
"E00033990",314,1.8,174.4444444
"E00033991",289,1.82,158.7912088
"E00033992",264,5.21,50.67178503
"E00033993",418,5.99,69.78297162
"E00033994",376,3.22,116.7701863
"E00033995",252,3.74,67.37967914
"E00033996",297,3.84,77.34375
"E00033997",341,45.64,7.471516214
"E00033998",293,31.02,9.44551902
"E00033999",290,6.42,45.17133956
"E00034000",295,3.8,77.63157895
"E00034001",349,10.1,34.55445545
"E00034002",239,8.88,26.91441441
"E00034003",229,2.83,80.91872792
"E00034004",204,12.55,16.25498008
"E00034005",309,7.22,42.79778393
"E00034006",265,5.03,52.68389662
"E00034007",214,5.25,40.76190476
"E00034008",280,3.94,71.06598985
"E00034009",242,3.5,69.14285714
"E00034010",205,3.38,60.65088757
"E00034011",363,47.57,7.630859786
"E00034012",281,3.85,72.98701299
"E00034013",270,5.79,46.63212435
"E00034014",245,7.13,34.36185133
"E00034015",296,20.76,14.25818882
"E00034016",265,25.88,10.23956723
"E00034017",326,4.89,66.66666667
"E00034019",287,2.84,101.056338
"E00034020",323,3.83,84.33420366
"E00034021",304,4.85,62.68041237
"E00034022",391,3.35,116.7164179
"E00034023",229,27.69,8.270133622
"E00034024",299,3.19,93.73040752
"E00034025",360,6.81,52.86343612
"E00034026",271,6.67,40.62968516
"E00034027",230,6.57,35.00761035
"E00034028",354,4.15,85.30120482
"E00034029",466,8.68,53.68663594
"E00034030",268,1.71,156.7251462
"E00034031",236,3.27,72.17125382
"E00034032",324,3.08,105.1948052
"E00034033",255,1.99,128.1407035
"E00034034",307,4.73,64.90486258
"E00034035",314,3.46,90.75144509
"E00034036",314,2.57,122.1789883
"E00034037",333,2.3,144.7826087
"E00034038",346,3.75,92.26666667
"E00034039",301,4.35,69.1954023
"E00034040",268,1.49,179.8657718
"E00034041",318,2.74,116.0583942
"E00034042",307,2.73,112.4542125
"E00034043",339,3.38,100.295858
"E00034044",350,25.83,13.5501355
"E00034045",330,5.16,63.95348837
"E00034046",276,3.09,89.32038835
"E00034047",283,2.63,107.6045627
"E00034048",266,3.1,85.80645161
"E00034049",297,1.52,195.3947368
"E00034050",321,1.81,177.3480663
"E00034051",199,1.14,174.5614035
"E00034052",266,1.26,211.1111111
"E00034053",400,3.52,113.6363636
"E00034054",328,1.71,191.8128655
"E00034055",327,9.8,33.36734694
"E00034056",237,1.08,219.4444444
"E00034057",237,1.08,219.4444444
"E00034058",277,2.92,94.8630137
"E00034059",430,2.93,146.7576792
"E00034061",356,2.87,124.0418118
"E00034062",474,4.08,116.1764706
"E00034063",468,2.82,165.9574468
"E00034064",490,2.13,230.0469484
"E00034065",292,3.99,73.18295739
"E00034066",270,9.62,28.06652807
"E00034067",307,1.65,186.0606061
"E00034068",299,2.08,143.75
"E00034069",435,2.59,167.953668
"E00034070",359,4.04,88.86138614
"E00034071",385,3.05,126.2295082
"E00034072",303,2.15,140.9302326
"E00034073",277,2.67,103.7453184
"E00034074",332,1.93,172.0207254
"E00034075",261,2.1,124.2857143
"E00034076",301,2.5,120.4
"E00034077",247,1.64,150.6097561
"E00034078",266,2.42,109.9173554
"E00034079",291,1.45,200.6896552
"E00034080",236,1.42,166.1971831
"E00034081",378,4.9,77.14285714
"E00034082",241,1.43,168.5314685
"E00034083",273,1.2,227.5
"E00034084",282,1.52,185.5263158
"E00034085",268,1.23,217.8861789
"E00034086",178,1.76,101.1363636
"E00034087",251,1.13,222.1238938
"E00034088",301,1.4,215
"E00034089",308,1.5,205.3333333
"E00034090",330,1.54,214.2857143
"E00034091",241,1.02,236.2745098
"E00034092",226,1.12,201.7857143
"E00034093",385,2.09,184.2105263
"E00034094",430,2.64,162.8787879
"E00034095",250,1.67,149.7005988
"E00034096",336,1.92,175
"E00034097",342,1.63,209.8159509
"E00034098",334,2.05,162.9268293
"E00034099",316,20.78,15.20692974
"E00034100",327,7.48,43.71657754
"E00034101",278,1.73,160.6936416
"E00034102",263,2.52,104.3650794
"E00034104",322,2.25,143.1111111
"E00034105",363,14.97,24.24849699
"E00034106",225,2.45,91.83673469
"E00034107",322,1.78,180.8988764
"E00034108",195,7.82,24.93606138
"E00034109",195,1.85,105.4054054
"E00034110",309,1.57,196.8152866
"E00034111",267,2.63,101.5209125
"E00034113",305,4.17,73.14148681
"E00034114",316,3.54,89.26553672
"E00034115",293,3.37,86.94362018
"E00034116",337,4.23,79.66903073
"E00034117",272,3.2,85
"E00034118",222,3.03,73.26732673
"E00034119",293,3.08,95.12987013
"E00034120",279,3.19,87.46081505
"E00034121",287,3.94,72.84263959
"E00034122",327,3.87,84.49612403
"E00034123",362,3.28,110.3658537
"E00034124",337,3.48,96.83908046
"E00034125",294,3.02,97.35099338
"E00034126",371,8.29,44.75271411
"E00034127",350,5.93,59.02192243
"E00034130",288,5.07,56.80473373
"E00034131",379,5.02,75.49800797
"E00034132",189,4.04,46.78217822
"E00034133",248,4.36,56.88073394
"E00034134",311,3.96,78.53535354
"E00034135",221,2.18,101.3761468
"E00034136",335,10,33.5
"E00034137",269,3.23,83.28173375
"E00034138",306,3.37,90.80118694
"E00034139",299,3.96,75.50505051
"E00034140",234,3.83,61.09660574
"E00034141",228,2.97,76.76767677
"E00034142",388,4.71,82.37791932
"E00034143",312,5.05,61.78217822
"E00034144",361,3.62,99.72375691
"E00034145",250,4.3,58.13953488
"E00034146",310,4.38,70.77625571
"E00034147",247,2.99,82.60869565
"E00034148",409,4.84,84.50413223
"E00034149",280,3.91,71.6112532
"E00034150",208,7.81,26.63252241
"E00034151",305,4.79,63.6743215
"E00034152",298,5.4,55.18518519
"E00034153",312,2.97,105.0505051
"E00034154",341,46.98,7.258407833
"E00034155",398,508.99,0.781940706
"E00034156",271,2.73,99.26739927
"E00034157",293,8.67,33.79469435
"E00034158",335,90.2,3.713968958
"E00034159",289,10,28.9
"E00034160",267,4.1,65.12195122
"E00034161",264,3.99,66.16541353
"E00034162",369,6.68,55.23952096
"E00034163",253,13.51,18.72686899
"E00034164",338,2.69,125.6505576
"E00034165",263,5.37,48.97579143
"E00034167",394,2.75,143.2727273
"E00034168",331,6.03,54.89220564
"E00034169",287,7.83,36.65389527
"E00034170",304,7.59,40.05270092
"E00034171",244,8.48,28.77358491
"E00034172",290,1.66,174.6987952
"E00034173",243,1.17,207.6923077
"E00034174",251,1.94,129.3814433
"E00034175",248,8.79,28.21387941
"E00034176",162,1.07,151.4018692
"E00034177",267,2.84,94.01408451
"E00034178",295,3.39,87.02064897
"E00034180",360,2.14,168.2242991
"E00034182",133,70.33,1.891084886
"E00034184",252,34.08,7.394366197
"E00034185",238,4.58,51.9650655
"E00034187",221,8.18,27.01711491
"E00034188",335,2.87,116.7247387
"E00034189",276,16.18,17.05809642
"E00034190",257,3.51,73.21937322
"E00034191",239,3.44,69.47674419
"E00034192",352,1.69,208.2840237
"E00034193",283,3.3,85.75757576
"E00034194",246,4.1,60
"E00034195",236,5.57,42.36983842
"E00034196",337,3.29,102.4316109
"E00034197",317,3.84,82.55208333
"E00034199",322,6.01,53.57737105
"E00034200",531,10.44,50.86206897
"E00034201",262,3.44,76.1627907
"E00034202",287,4.86,59.05349794
"E00034203",395,1.8,219.4444444
"E00034208",267,4.96,53.83064516
"E00034209",168,1.89,88.88888889
"E00034211",243,14.25,17.05263158
"E00034212",253,2.29,110.4803493
"E00034213",439,9.01,48.7236404
"E00034215",136,1.83,74.31693989
"E00034216",451,11.61,38.84582257
"E00034219",279,6.58,42.40121581
"E00034221",283,6.95,40.71942446
"E00034222",350,4.56,76.75438596
"E00034223",237,3.35,70.74626866
"E00034224",383,4.84,79.1322314
"E00034225",323,1.79,180.4469274
"E00034227",360,1.58,227.8481013
"E00034228",400,1.76,227.2727273
"E00034230",423,2.02,209.4059406
"E00034231",358,9.01,39.7336293
"E00034234",359,5.53,64.91862568
"E00034235",339,4.98,68.07228916
"E00034236",286,5.53,51.71790235
"E00034237",310,4.18,74.16267943
"E00034238",140,7.66,18.2767624
"E00034239",349,4.98,70.08032129
"E00034240",286,11.64,24.57044674
"E00034241",293,6.13,47.79771615
"E00034242",277,9.55,29.0052356
"E00034243",431,5.55,77.65765766
"E00034244",321,3.76,85.37234043
"E00034245",297,7.55,39.33774834
"E00034246",284,4.49,63.25167038
"E00034247",255,7.86,32.44274809
"E00034248",205,3.09,66.34304207
"E00034249",289,6.97,41.46341463
"E00034250",388,7.05,55.03546099
"E00034251",277,7.16,38.68715084
"E00034252",447,5.98,74.74916388
"E00034253",429,7.5,57.2
"E00034254",323,5.65,57.16814159
"E00034255",337,4.87,69.19917864
"E00034256",336,13.25,25.35849057
"E00034257",298,23.37,12.75139067
"E00034258",340,6.14,55.37459283
"E00034259",316,4.32,73.14814815
"E00034260",266,5.44,48.89705882
"E00034261",291,6.54,44.49541284
"E00034262",295,6.6,44.6969697
"E00034263",230,5.77,39.86135182
"E00034264",315,4.31,73.08584687
"E00034265",549,14.15,38.79858657
"E00034266",311,2.68,116.0447761
"E00034267",269,12.37,21.74616006
"E00034268",462,5.08,90.94488189
"E00034269",204,9.18,22.22222222
"E00034270",357,4.91,72.70875764
"E00034271",301,2.11,142.6540284
"E00034272",329,3.12,105.4487179
"E00034273",158,2.52,62.6984127
"E00034274",216,1.66,130.1204819
"E00034275",295,6.84,43.12865497
"E00034276",310,2.45,126.5306122
"E00034277",247,3.73,66.21983914
"E00034278",335,3.03,110.5610561
"E00034279",305,6.17,49.43273906
"E00034280",187,3.5,53.42857143
"E00034281",170,3.61,47.09141274
"E00034282",419,35.64,11.75645342
"E00034283",387,3.59,107.7994429
"E00034284",289,20.71,13.9546113
"E00034285",313,4.29,72.96037296
"E00034286",325,4.31,75.40603248
"E00034287",279,2.51,111.1553785
"E00034288",304,1.9,160
"E00034289",226,1.37,164.9635036
"E00034290",298,1.83,162.8415301
"E00034291",221,2.5,88.4
"E00034292",268,1.83,146.4480874
"E00034293",267,2.15,124.1860465
"E00034294",567,15.44,36.72279793
"E00034295",228,2.08,109.6153846
"E00034296",321,3.44,93.31395349
"E00034297",288,4.49,64.14253898
"E00034298",323,3.47,93.08357349
"E00034299",253,1.47,172.1088435
"E00034300",244,3.48,70.11494253
"E00034301",266,4.93,53.95537525
"E00034302",289,1.66,174.0963855
"E00034303",259,4.76,54.41176471
"E00034304",259,3.2,80.9375
"E00034305",285,13.34,21.36431784
"E00034306",315,3.28,96.03658537
"E00034307",244,3.92,62.24489796
"E00034308",353,2.39,147.6987448
"E00034309",292,2.64,110.6060606
"E00034310",337,3.81,88.45144357
"E00034311",298,1.82,163.7362637
"E00034312",302,1.74,173.5632184
"E00034313",332,2.36,140.6779661
"E00034314",259,1.86,139.2473118
"E00034315",228,8.74,26.08695652
"E00034316",273,7.66,35.63968668
"E00034317",391,9.24,42.31601732
"E00034318",285,4.01,71.0723192
"E00034319",310,5.35,57.94392523
"E00034320",180,4.16,43.26923077
"E00034321",109,4.9,22.24489796
"E00034322",288,12.25,23.51020408
"E00034323",298,4.54,65.63876652
"E00034324",296,6.71,44.11326379
"E00034325",275,6.33,43.44391785
"E00034326",256,7.67,33.3767927
"E00034327",272,4.15,65.54216867
"E00034328",336,5.71,58.8441331
"E00034329",244,4.34,56.22119816
"E00034330",231,5.82,39.69072165
"E00034331",271,6.02,45.0166113
"E00034332",324,6.82,47.50733138
"E00034333",300,4.86,61.72839506
"E00034334",207,26.95,7.680890538
"E00034335",254,2.79,91.03942652
"E00034336",228,5.21,43.76199616
"E00034337",350,3.5,100
"E00034338",273,3.43,79.59183673
"E00034339",302,6.35,47.55905512
"E00034340",230,6.6,34.84848485
"E00034341",342,4.54,75.33039648
"E00034342",224,3.59,62.39554318
"E00034343",258,3.81,67.71653543
"E00034344",277,7.46,37.13136729
"E00034345",232,3.02,76.82119205
"E00034346",111,4.61,24.07809111
"E00034347",230,2.91,79.03780069
"E00034348",246,3.83,64.22976501
"E00034349",301,7.53,39.97343958
"E00034350",252,3.85,65.45454545
"E00034351",332,9.83,33.77416073
"E00034352",268,5.19,51.63776493
"E00034353",277,5.44,50.91911765
"E00034354",258,5.17,49.9032882
"E00034355",322,17.85,18.03921569
"E00034356",136,4.55,29.89010989
"E00034358",362,11.2,32.32142857
"E00034359",253,8.79,28.78270762
"E00034360",177,21.85,8.100686499
"E00034361",198,182.31,1.086062202
"E00034362",225,6.34,35.48895899
"E00034363",263,7.12,36.93820225
"E00034364",216,8.1,26.66666667
"E00034365",308,4.89,62.98568507
"E00034366",345,5.24,65.83969466
"E00034368",271,2.41,112.4481328
"E00034369",255,2.08,122.5961538
"E00034371",246,4.74,51.89873418
"E00034372",274,4.06,67.48768473
"E00034373",204,5.11,39.92172211
"E00034374",265,4.87,54.41478439
"E00034375",424,4.79,88.5177453
"E00034376",341,6.22,54.82315113
"E00034377",322,2.35,137.0212766
"E00034378",324,2.17,149.3087558
"E00034379",348,2.74,127.0072993
"E00034380",335,4.93,67.95131846
"E00034381",570,7.41,76.92307692
"E00034382",358,9.81,36.49337411
"E00034383",467,3.8,122.8947368
"E00034384",330,3.15,104.7619048
"E00034386",399,4.21,94.77434679
"E00034387",240,9.62,24.94802495
"E00034388",262,2.34,111.965812
"E00034389",208,2.38,87.39495798
"E00034390",363,4.93,73.63083164
"E00034391",387,5.33,72.60787992
"E00034392",336,2.56,131.25
"E00034393",260,4.14,62.80193237
"E00034394",290,1.9,152.6315789
"E00034395",242,2.62,92.36641221
"E00034396",307,3.24,94.75308642
"E00034397",322,10.47,30.75453677
"E00034398",289,4.25,68
"E00034399",337,4.53,74.39293598
"E00034400",272,2.65,102.6415094
"E00034401",389,4,97.25
"E00034402",285,3.84,74.21875
"E00034403",306,3.57,85.71428571
"E00034404",300,2.18,137.6146789
"E00034405",349,2.44,143.0327869
"E00034406",350,4.02,87.06467662
"E00034409",388,5.2,74.61538462
"E00034410",320,10.65,30.04694836
"E00034412",341,7.33,46.52114598
"E00034413",267,1.91,139.7905759
"E00034414",285,1.75,162.8571429
"E00034415",339,3.62,93.64640884
"E00034416",365,4.1,89.02439024
"E00034417",291,3.71,78.43665768
"E00034418",441,5.31,83.05084746
"E00034419",246,3.36,73.21428571
"E00034420",240,4.54,52.86343612
"E00034421",298,5.11,58.31702544
"E00034422",301,5.25,57.33333333
"E00034424",249,4.83,51.55279503
"E00034425",310,4.1,75.6097561
"E00034426",418,13.49,30.98591549
"E00034427",235,2.49,94.37751004
"E00034428",345,4.09,84.35207824
"E00034429",272,2.35,115.7446809
"E00034430",290,1.85,156.7567568
"E00034431",247,2.81,87.90035587
"E00034432",387,3.77,102.6525199
"E00034433",287,4.62,62.12121212
"E00034434",392,18.88,20.76271186
"E00034435",325,9.07,35.83241455
"E00034436",303,8.75,34.62857143
"E00034437",361,4.3,83.95348837
"E00034438",254,4.95,51.31313131
"E00034439",279,9.73,28.67420349
"E00034440",297,5.13,57.89473684
"E00034441",312,4.99,62.5250501
"E00034442",286,9.47,30.20063358
"E00034443",281,10.07,27.90466733
"E00034444",279,5.01,55.68862275
"E00034445",288,14.5,19.86206897
"E00034446",432,11.38,37.96133568
"E00034447",357,9.55,37.38219895
"E00034448",261,6.77,38.55243722
"E00034449",171,9.97,17.15145436
"E00034451",287,4.99,57.51503006
"E00034453",255,4.25,60
"E00034454",276,2.27,121.5859031
"E00034455",243,4.03,60.29776675
"E00034456",252,3.21,78.5046729
"E00034457",238,4.65,51.1827957
"E00034458",213,6.8,31.32352941
"E00034459",299,5.14,58.17120623
"E00034460",205,7.83,26.18135377
"E00034461",165,4.91,33.60488798
"E00034462",243,4.03,60.29776675
"E00034463",240,7.02,34.18803419
"E00034464",257,4.09,62.83618582
"E00034465",269,16.33,16.47274954
"E00034466",288,4.82,59.75103734
"E00034467",299,7.24,41.29834254
"E00034468",291,6.23,46.7094703
"E00034469",287,17.24,16.64733179
"E00034470",333,10.49,31.74451859
"E00034471",293,14.51,20.19297037
"E00034472",320,8.26,38.7409201
"E00034473",320,16.13,19.83880967
"E00034474",346,3.04,113.8157895
"E00034475",259,3.13,82.74760383
"E00034476",261,4.38,59.5890411
"E00034477",336,6.15,54.63414634
"E00034478",336,6.5,51.69230769
"E00034479",323,8.76,36.87214612
"E00034480",208,2.61,79.69348659
"E00034481",241,3.74,64.43850267
"E00034482",180,1.84,97.82608696
"E00034483",288,3.97,72.5440806
"E00034484",279,3.42,81.57894737
"E00034485",298,5.41,55.0831793
"E00165671",381,19.94,19.10732197
"E00165713",137,21.64,6.330868762
"E00165714",146,2.79,52.3297491
"E00165715",394,109.55,3.596531264
"E00165716",310,8.3,37.34939759
"E00165717",148,3.36,44.04761905
"E00165718",398,6.47,61.51468315
"E00165719",253,58.59,4.318143028
"E00165720",312,1.78,175.2808989
"E00165721",145,5.69,25.48330404
"E00165722",332,3.18,104.4025157
"E00165723",227,8.68,26.15207373
"E00165724",361,2.54,142.1259843
"E00165725",180,12,15
"E00165726",460,8.96,51.33928571
"E00165727",174,12.42,14.00966184
"E00165729",303,48.13,6.295449823
"E00165730",480,43.32,11.08033241
"E00165731",260,2.44,106.557377
"E00165758",167,4.66,35.83690987
"E00165759",247,22.48,10.98754448
"E00165760",189,5.5,34.36363636
"E00165762",364,30.16,12.06896552
"E00165763",242,5.45,44.40366972
"E00176596",235,4.92,47.76422764
"E00176597",301,8.82,34.12698413
"E00176598",247,2.91,84.87972509
"E00176599",208,4.79,43.42379958
"E00176600",211,5.1,41.37254902
"E00176601",413,30.99,13.32687964
"E00176602",123,0.98,125.5102041
"E00176603",179,1.53,116.9934641
"E00176604",151,1.02,148.0392157
"E00176605",200,1.26,158.7301587
"E00176606",183,2.1,87.14285714
"E00176607",183,30,6.1
"E00176608",208,10.61,19.60414703
"E00176609",376,7.13,52.73492286
"E00176610",307,5.74,53.48432056
"E00176611",196,0.86,227.9069767
"E00176612",332,1.9,174.7368421
"E00176613",242,7.69,31.46944083
"E00176614",554,2.71,204.4280443
"E00176615",291,1.45,200.6896552
"E00176616",230,7.74,29.71576227
"E00176617",862,18.82,45.80233794
"E00176618",190,9.12,20.83333333
"E00176619",244,3.98,61.30653266
"E00176620",262,4.59,57.08061002
"E00176621",143,2.51,56.97211155
"E00176622",173,0.98,176.5306122
"E00176623",110,0.22,500
"E00176624",967,10.51,92.0076118
"E00176625",165,5.99,27.54590985
"E00176626",228,4.62,49.35064935
"E00176627",198,2.52,78.57142857
"E00176628",203,1.04,195.1923077
"E00176629",213,11.84,17.98986486
"E00176630",306,5.57,54.93716338
"E00176631",211,3.05,69.18032787
"E00176632",253,4.49,56.34743875
"E00176633",165,4.76,34.66386555
"E00176634",432,1.51,286.0927152
"E00176635",253,9.45,26.77248677
"E00176636",195,6.01,32.44592346
"E00176637",124,0.55,225.4545455
"E00176638",207,19,10.89473684
"E00176639",587,7.41,79.21727395
"E00176640",402,15.85,25.36277603
"E00176641",119,1.56,76.28205128
"E00176642",283,1.53,184.9673203
"E00176643",196,3.26,60.12269939
"E00176644",194,3.94,49.23857868
"E00176645",176,11.4,15.43859649
"E00176646",177,6.43,27.52721617
"E00176647",208,3.78,55.02645503
"E00176648",471,9.89,47.62386249
"E00176649",200,13.98,14.30615165
"E00176650",200,12.33,16.22060016
"E00176651",252,20.18,12.4876115
"E00176652",215,24.47,8.786268901
"E00176653",429,0.39,1100
"E00176654",195,6.21,31.40096618
"E00176655",489,11.98,40.81803005
"E00176656",198,2.89,68.51211073
"E00176657",197,1.92,102.6041667
"E00176658",249,3.63,68.59504132
"E00176659",335,9.72,34.46502058
"E00176660",169,0.68,248.5294118
"E00176661",210,5.89,35.65365025
"E00176662",331,7.31,45.28043776
"E00176663",293,5.13,57.11500975
"E00176664",216,3.73,57.90884718
"E00176665",444,8.06,55.08684864
"E00176666",969,12.02,80.6156406
"E00176667",751,13.26,56.63650075
"E00176668",479,12.41,38.59790492
"E00176669",218,2.53,86.16600791
"E00176670",284,85.07,3.338427178
"E00176671",327,13.01,25.13451191
"E00176672",150,1.19,126.0504202
"E00176673",194,7.08,27.40112994
"E00176674",195,3.72,52.41935484
"E00176675",362,2.07,174.8792271
"E00176676",189,5.14,36.77042802
"E00176677",310,5.79,53.54058722
"E00176678",308,3.73,82.57372654
"E00176679",227,4.31,52.66821346
"E00176680",250,9.88,25.30364372
"E00176681",190,2.31,82.25108225
"E00176682",177,2.04,86.76470588
"E00176683",180,2.45,73.46938776
"E00176684",231,2.5,92.4
"E00176685",315,19.53,16.12903226
"E00176686",187,4.22,44.31279621
"E00176687",1305,8.35,156.2874251
"E00176688",1368,1.07,1278.504673
"E00176689",886,2.75,322.1818182
"E00176690",432,19.59,22.05206738
"E00176691",216,11.98,18.03005008
"E00176692",240,1.84,130.4347826
"E00176693",161,1.05,153.3333333
"E00176694",175,2.34,74.78632479
"E00176695",230,2.58,89.14728682
"E00176696",458,6.43,71.22861586
"E00176697",308,3.88,79.3814433
"E00176698",611,1.8,339.4444444
"E00176699",221,10.52,21.00760456
"E00176700",189,1.93,97.92746114
"E00176701",246,15.73,15.63890655
"E00176702",259,1.25,207.2
"E00176703",262,17.11,15.31268264
"E00176704",214,1.74,122.9885057
"E00176705",117,10.54,11.10056926
"E00176706",330,10.69,30.86997194
"E00176707",269,5.3,50.75471698
"E00176708",201,3.36,59.82142857
"E00176709",332,1.77,187.5706215
"E00176710",245,8.12,30.17241379
"E00176711",745,1.34,555.9701493
"E00176712",247,2.73,90.47619048
"E00176713",367,2.27,161.6740088
"E00176714",163,2.25,72.44444444
"E00176715",115,3.47,33.14121037
"E00176716",176,1.82,96.7032967
"E00176717",151,1.19,126.8907563
"E00176718",266,2.09,127.2727273
"E00176719",202,6.44,31.36645963
"E00176720",266,5.4,49.25925926
"E00176721",238,20.45,11.63814181
"E00176722",307,12.63,24.30720507
"E00176723",272,24.7,11.01214575
"E00176724",143,2.09,68.42105263
"E00176725",178,12.86,13.84136858
"E00176726",373,4.2,88.80952381
"E00176727",332,23.55,14.09766454
"E00176728",861,134.03,6.42393494
"E00176729",272,6.56,41.46341463
"E00176730",154,5.01,30.73852295
"E00176731",139,0.78,178.2051282
"E00176732",361,2.77,130.3249097
"E00176733",202,1.76,114.7727273
"E00176734",109,2.33,46.78111588
"E00176735",198,4.83,40.99378882
"E00176736",215,1.11,193.6936937
"E00176737",185,0.86,215.1162791
"E00176738",111,2.57,43.19066148
"E00176739",213,0.87,244.8275862
"E00176740",542,5.14,105.4474708
"E00176741",225,5.77,38.99480069
"E00176742",205,4.31,47.5638051
"E00176743",230,5.19,44.31599229
"E00176744",483,2.9,166.5517241
"E00176745",265,11.51,23.02345786
"E00176746",563,31.64,17.79393173
"E00176747",138,9.6,14.375
"E00176748",192,0.9,213.3333333
"E00176749",248,2.06,120.3883495
"E00176750",243,2.97,81.81818182
"E00176751",226,3.35,67.46268657
