"GeographyCode","QS205EW0001","QS205EW0002","QS205EW0003","QS205EW0004","QS205EW0005","QS205EW0006"
"E00033836",136,126,3,5,1,1
"E00033837",279,267,2,8,2,0
"E00033838",245,197,17,19,12,0
"E00033839",504,485,8,9,1,1
"E00033840",328,287,13,19,7,2
"E00033841",275,263,2,8,2,0
"E00033842",363,229,39,60,28,7
"E00033843",350,265,30,30,23,2
"E00033844",327,229,31,37,22,8
"E00033845",207,128,36,17,14,12
"E00033846",392,277,39,38,31,7
"E00033847",242,218,9,7,6,2
"E00033848",373,365,5,3,0,0
"E00033849",337,334,3,0,0,0
"E00033850",372,367,2,2,1,0
"E00033851",284,270,10,3,1,0
"E00033852",264,260,1,2,1,0
"E00033853",287,278,4,3,2,0
"E00033854",365,361,3,0,1,0
"E00033855",179,171,7,1,0,0
"E00033856",291,269,14,4,4,0
"E00033857",242,238,2,2,0,0
"E00033859",241,239,2,0,0,0
"E00033861",288,286,2,0,0,0
"E00033862",281,277,4,0,0,0
"E00033863",306,301,4,1,0,0
"E00033864",269,262,0,3,3,1
"E00033865",357,352,3,2,0,0
"E00033866",307,289,10,4,3,1
"E00033867",292,277,9,2,3,1
"E00033868",324,318,4,1,1,0
"E00033869",309,304,4,1,0,0
"E00033870",246,240,0,5,1,0
"E00033871",282,280,1,1,0,0
"E00033872",321,315,1,3,2,0
"E00033873",308,293,4,9,2,0
"E00033874",321,318,2,1,0,0
"E00033875",306,299,5,1,1,0
"E00033876",278,273,0,5,0,0
"E00033877",346,328,6,6,4,2
"E00033878",281,276,4,1,0,0
"E00033879",296,294,2,0,0,0
"E00033880",440,427,5,6,2,0
"E00033881",314,311,1,2,0,0
"E00033882",275,267,4,3,1,0
"E00033883",278,274,3,1,0,0
"E00033884",326,324,0,2,0,0
"E00033885",450,438,10,1,1,0
"E00033886",272,265,3,0,4,0
"E00033887",382,371,5,4,1,1
"E00033888",330,328,2,0,0,0
"E00033889",300,291,4,2,3,0
"E00033890",189,181,6,1,1,0
"E00033891",296,292,4,0,0,0
"E00033892",111,106,3,1,1,0
"E00033893",263,254,7,1,1,0
"E00033894",306,306,0,0,0,0
"E00033895",194,188,4,1,1,0
"E00033896",283,258,18,2,4,1
"E00033897",270,269,1,0,0,0
"E00033898",346,294,20,17,15,0
"E00033899",243,194,9,17,21,2
"E00033900",244,202,22,11,6,3
"E00033901",301,252,21,21,7,0
"E00033902",324,265,22,25,9,3
"E00033903",205,148,13,25,15,4
"E00033904",292,283,3,4,1,1
"E00033905",180,176,0,2,2,0
"E00033906",198,153,11,28,5,1
"E00033907",281,243,15,15,7,1
"E00033908",269,198,20,34,12,5
"E00033909",275,235,19,16,4,1
"E00033910",367,294,24,25,24,0
"E00033911",344,308,18,14,3,1
"E00033913",216,180,11,17,7,1
"E00033914",315,253,12,31,13,6
"E00033915",182,155,8,13,6,0
"E00033917",286,262,8,11,4,1
"E00033918",241,225,8,7,1,0
"E00033919",241,233,2,6,0,0
"E00033920",243,210,3,14,11,5
"E00033921",290,235,28,14,11,2
"E00033922",333,321,8,4,0,0
"E00033923",223,196,10,7,10,0
"E00033924",356,305,19,19,12,1
"E00033925",222,187,13,10,11,1
"E00033926",279,226,18,16,15,4
"E00033927",361,312,15,22,10,2
"E00033928",258,232,14,10,2,0
"E00033930",251,210,13,21,7,0
"E00033931",269,219,20,20,10,0
"E00033932",298,249,22,17,4,6
"E00033933",234,191,10,24,8,1
"E00033934",280,236,15,24,5,0
"E00033935",313,241,23,34,13,2
"E00033936",259,210,16,11,19,3
"E00033937",182,155,8,14,4,1
"E00033938",261,232,12,15,2,0
"E00033939",266,225,23,15,2,1
"E00033940",291,257,7,17,9,1
"E00033941",308,263,11,18,16,0
"E00033942",341,320,6,12,3,0
"E00033943",281,245,14,12,10,0
"E00033944",244,195,21,20,8,0
"E00033945",187,174,0,11,1,1
"E00033946",402,335,23,28,15,1
"E00033947",252,248,1,1,2,0
"E00033948",319,295,13,4,7,0
"E00033949",265,261,2,0,2,0
"E00033950",399,388,4,1,6,0
"E00033951",239,236,0,0,3,0
"E00033952",352,350,1,0,0,1
"E00033953",363,340,11,3,8,1
"E00033954",211,205,3,3,0,0
"E00033955",324,315,1,6,2,0
"E00033956",100,96,0,0,4,0
"E00033957",297,291,2,3,1,0
"E00033958",306,277,5,16,7,1
"E00033959",250,249,0,0,0,1
"E00033960",320,315,2,1,2,0
"E00033961",264,260,2,2,0,0
"E00033962",286,272,5,5,4,0
"E00033963",340,321,1,7,7,4
"E00033964",273,269,1,2,1,0
"E00033965",279,271,3,5,0,0
"E00033966",247,237,2,1,3,4
"E00033967",282,266,8,6,2,0
"E00033968",141,133,5,0,3,0
"E00033969",235,235,0,0,0,0
"E00033970",292,288,2,0,2,0
"E00033971",189,184,4,1,0,0
"E00033972",242,205,17,10,8,2
"E00033973",173,170,3,0,0,0
"E00033974",277,262,9,3,3,0
"E00033975",334,317,9,3,5,0
"E00033976",202,200,2,0,0,0
"E00033977",153,152,0,0,1,0
"E00033978",164,149,9,5,1,0
"E00033979",119,117,1,0,1,0
"E00033980",239,237,2,0,0,0
"E00033981",146,145,0,0,1,0
"E00033982",105,96,5,4,0,0
"E00033983",220,215,3,0,1,1
"E00033984",228,226,2,0,0,0
"E00033985",192,190,1,1,0,0
"E00033986",255,252,2,0,1,0
"E00033987",249,238,7,4,0,0
"E00033988",230,223,3,2,1,1
"E00033989",218,199,2,2,15,0
"E00033990",290,289,0,0,1,0
"E00033991",273,272,1,0,0,0
"E00033992",258,256,1,0,1,0
"E00033993",398,398,0,0,0,0
"E00033994",344,343,0,0,1,0
"E00033995",241,241,0,0,0,0
"E00033996",286,285,0,0,1,0
"E00033997",326,311,4,5,4,2
"E00033998",283,280,1,0,2,0
"E00033999",286,284,0,0,2,0
"E00034000",288,287,1,0,0,0
"E00034001",337,337,0,0,0,0
"E00034002",230,228,1,1,0,0
"E00034003",218,214,2,2,0,0
"E00034004",199,197,1,1,0,0
"E00034005",300,300,0,0,0,0
"E00034006",256,256,0,0,0,0
"E00034007",208,199,6,2,1,0
"E00034008",272,270,2,0,0,0
"E00034009",232,231,0,0,1,0
"E00034010",198,198,0,0,0,0
"E00034011",340,339,0,1,0,0
"E00034012",272,269,3,0,0,0
"E00034013",261,256,3,0,2,0
"E00034014",241,241,0,0,0,0
"E00034015",287,285,0,1,1,0
"E00034016",256,253,3,0,0,0
"E00034017",314,313,0,1,0,0
"E00034019",277,265,3,5,3,1
"E00034020",311,310,1,0,0,0
"E00034021",290,286,0,3,1,0
"E00034022",374,362,7,2,1,2
"E00034023",217,190,3,21,2,1
"E00034024",284,263,8,9,3,1
"E00034025",351,336,7,4,3,1
"E00034026",257,250,3,2,2,0
"E00034027",218,212,2,3,1,0
"E00034028",329,268,13,17,29,2
"E00034029",443,428,8,2,4,1
"E00034030",251,245,3,2,1,0
"E00034031",229,211,8,5,5,0
"E00034032",317,310,3,4,0,0
"E00034033",245,239,0,2,2,2
"E00034034",298,279,12,4,2,1
"E00034035",301,298,0,1,1,1
"E00034036",310,309,1,0,0,0
"E00034037",322,321,1,0,0,0
"E00034038",339,322,3,10,4,0
"E00034039",294,293,1,0,0,0
"E00034040",257,257,0,0,0,0
"E00034041",304,300,3,1,0,0
"E00034042",294,290,0,4,0,0
"E00034043",323,293,8,15,5,2
"E00034044",337,323,6,7,1,0
"E00034045",315,303,5,4,3,0
"E00034046",270,268,1,1,0,0
"E00034047",270,262,6,0,2,0
"E00034048",257,255,0,2,0,0
"E00034049",282,273,3,3,3,0
"E00034050",303,296,6,1,0,0
"E00034051",189,180,2,7,0,0
"E00034052",252,245,3,3,0,1
"E00034053",379,360,11,5,3,0
"E00034054",310,304,3,3,0,0
"E00034055",315,289,9,11,5,1
"E00034056",218,208,4,3,2,1
"E00034057",221,210,3,6,2,0
"E00034058",261,249,9,1,2,0
"E00034059",404,386,1,8,7,2
"E00034061",339,328,4,5,2,0
"E00034062",456,394,33,18,8,3
"E00034063",464,419,26,10,9,0
"E00034064",488,450,21,14,3,0
"E00034065",284,280,0,1,3,0
"E00034066",265,236,5,7,13,4
"E00034067",294,267,13,7,6,1
"E00034068",292,251,22,16,3,0
"E00034069",417,325,31,47,12,2
"E00034070",338,196,42,42,51,7
"E00034071",368,345,10,10,3,0
"E00034072",289,260,9,11,9,0
"E00034073",267,203,28,18,11,7
"E00034074",312,292,5,8,4,3
"E00034075",245,218,10,8,7,2
"E00034076",281,229,17,21,13,1
"E00034077",232,216,9,5,2,0
"E00034078",252,235,4,12,1,0
"E00034079",279,263,6,6,4,0
"E00034080",228,215,5,3,5,0
"E00034081",364,320,20,19,5,0
"E00034082",229,214,7,6,2,0
"E00034083",259,219,14,7,14,5
"E00034084",273,176,29,27,40,1
"E00034085",259,218,20,21,0,0
"E00034086",170,113,26,24,7,0
"E00034087",249,221,10,8,6,4
"E00034088",280,231,13,16,13,7
"E00034089",302,290,8,2,1,1
"E00034090",319,267,21,22,7,2
"E00034091",231,199,13,10,8,1
"E00034092",224,185,22,7,9,1
"E00034093",376,340,9,21,6,0
"E00034094",424,372,29,18,4,1
"E00034095",244,234,8,2,0,0
"E00034096",331,306,12,10,2,1
"E00034097",333,314,13,5,1,0
"E00034098",328,309,11,6,2,0
"E00034099",313,290,14,4,3,2
"E00034100",312,297,7,4,4,0
"E00034101",268,262,4,1,0,1
"E00034102",244,240,1,3,0,0
"E00034104",305,295,7,3,0,0
"E00034105",346,302,25,10,8,1
"E00034106",218,208,6,4,0,0
"E00034107",310,288,5,9,5,3
"E00034108",187,175,3,4,4,1
"E00034109",191,175,5,6,3,2
"E00034110",297,271,11,10,5,0
"E00034111",251,237,8,5,1,0
"E00034113",298,298,0,0,0,0
"E00034114",308,303,0,5,0,0
"E00034115",283,273,5,1,0,4
"E00034116",314,296,8,8,2,0
"E00034117",260,240,11,4,4,1
"E00034118",204,197,3,3,1,0
"E00034119",283,283,0,0,0,0
"E00034120",268,265,0,0,3,0
"E00034121",273,264,2,4,3,0
"E00034122",315,310,2,1,2,0
"E00034123",337,325,5,7,0,0
"E00034124",314,300,8,6,0,0
"E00034125",278,266,7,4,1,0
"E00034126",352,350,1,1,0,0
"E00034127",331,315,6,4,5,1
"E00034130",278,265,2,5,6,0
"E00034131",368,355,4,7,2,0
"E00034132",186,182,4,0,0,0
"E00034133",237,237,0,0,0,0
"E00034134",300,300,0,0,0,0
"E00034135",211,211,0,0,0,0
"E00034136",322,310,4,5,3,0
"E00034137",259,239,7,3,10,0
"E00034138",285,265,9,8,3,0
"E00034139",291,289,2,0,0,0
"E00034140",226,226,0,0,0,0
"E00034141",213,203,5,3,0,2
"E00034142",375,370,3,2,0,0
"E00034143",304,298,3,3,0,0
"E00034144",353,339,4,6,2,2
"E00034145",241,232,0,1,6,2
"E00034146",293,281,3,6,3,0
"E00034147",240,231,5,1,3,0
"E00034148",379,374,3,2,0,0
"E00034149",270,260,9,1,0,0
"E00034150",200,199,0,1,0,0
"E00034151",288,272,3,5,6,2
"E00034152",291,287,2,2,0,0
"E00034153",299,299,0,0,0,0
"E00034154",330,329,1,0,0,0
"E00034155",369,356,7,3,2,1
"E00034156",255,246,2,4,3,0
"E00034157",277,276,1,0,0,0
"E00034158",330,323,4,2,1,0
"E00034159",275,269,4,2,0,0
"E00034160",259,257,2,0,0,0
"E00034161",256,250,2,4,0,0
"E00034162",355,340,8,7,0,0
"E00034163",240,224,7,6,3,0
"E00034164",325,313,1,8,3,0
"E00034165",245,238,2,2,2,1
"E00034167",381,368,1,9,3,0
"E00034168",320,319,0,1,0,0
"E00034169",277,257,6,10,2,2
"E00034170",292,292,0,0,0,0
"E00034171",237,222,0,6,7,2
"E00034172",273,270,0,1,2,0
"E00034173",233,223,7,3,0,0
"E00034174",241,238,3,0,0,0
"E00034175",245,234,3,5,0,3
"E00034176",152,149,2,1,0,0
"E00034177",255,243,8,0,4,0
"E00034178",279,276,2,0,1,0
"E00034180",340,316,12,8,4,0
"E00034182",127,119,3,2,3,0
"E00034184",236,228,4,0,2,2
"E00034185",229,228,0,1,0,0
"E00034187",215,198,13,3,1,0
"E00034188",318,317,1,0,0,0
"E00034189",270,270,0,0,0,0
"E00034190",246,242,1,3,0,0
"E00034191",231,226,2,1,2,0
"E00034192",340,340,0,0,0,0
"E00034193",274,274,0,0,0,0
"E00034194",239,236,3,0,0,0
"E00034195",230,209,14,1,6,0
"E00034196",319,318,0,1,0,0
"E00034197",304,298,3,3,0,0
"E00034199",310,281,6,15,6,2
"E00034200",526,395,22,94,15,0
"E00034201",254,173,21,41,15,4
"E00034202",281,253,8,18,2,0
"E00034203",385,319,30,30,6,0
"E00034208",261,206,17,26,9,3
"E00034209",168,138,8,15,7,0
"E00034211",238,220,13,3,2,0
"E00034212",245,213,18,12,2,0
"E00034213",423,380,8,21,14,0
"E00034215",133,125,4,1,3,0
"E00034216",432,305,62,42,20,3
"E00034219",267,214,16,32,4,1
"E00034221",275,265,5,1,4,0
"E00034222",348,292,26,22,8,0
"E00034223",235,179,27,24,2,3
"E00034224",370,326,13,28,3,0
"E00034225",313,274,15,15,9,0
"E00034227",355,317,15,20,3,0
"E00034228",396,291,45,51,9,0
"E00034230",417,350,28,31,7,1
"E00034231",350,286,30,30,4,0
"E00034234",334,315,2,7,6,4
"E00034235",315,312,0,2,1,0
"E00034236",278,274,2,2,0,0
"E00034237",295,290,4,0,1,0
"E00034238",133,129,1,3,0,0
"E00034239",331,305,10,6,9,1
"E00034240",271,265,2,1,3,0
"E00034241",282,271,2,6,3,0
"E00034242",261,256,4,1,0,0
"E00034243",404,392,3,6,3,0
"E00034244",300,291,2,7,0,0
"E00034245",282,269,4,5,4,0
"E00034246",266,261,0,1,4,0
"E00034247",251,247,0,3,1,0
"E00034248",199,197,2,0,0,0
"E00034249",273,258,4,3,7,1
"E00034250",362,349,5,7,1,0
"E00034251",265,177,11,38,33,6
"E00034252",420,375,16,18,11,0
"E00034253",404,401,1,2,0,0
"E00034254",301,292,2,7,0,0
"E00034255",307,300,4,3,0,0
"E00034256",313,305,3,1,4,0
"E00034257",291,281,3,6,1,0
"E00034258",320,318,0,1,1,0
"E00034259",296,279,3,4,7,3
"E00034260",252,240,5,1,5,1
"E00034261",274,274,0,0,0,0
"E00034262",279,273,2,2,2,0
"E00034263",225,219,1,4,1,0
"E00034264",297,288,5,1,2,1
"E00034265",526,514,4,7,1,0
"E00034266",294,292,0,0,1,1
"E00034267",262,256,1,3,2,0
"E00034268",449,424,9,9,4,3
"E00034269",199,189,6,3,1,0
"E00034270",348,310,9,17,8,4
"E00034271",287,278,6,3,0,0
"E00034272",319,280,18,15,3,3
"E00034273",155,142,4,2,7,0
"E00034274",213,162,22,17,10,2
"E00034275",289,287,1,0,1,0
"E00034276",300,290,4,1,4,1
"E00034277",237,235,0,1,1,0
"E00034278",325,295,22,3,5,0
"E00034279",296,218,22,36,19,1
"E00034280",187,171,5,10,1,0
"E00034281",167,144,10,5,7,1
"E00034282",409,391,4,5,8,1
"E00034283",373,347,10,7,8,1
"E00034284",284,261,16,6,1,0
"E00034285",304,304,0,0,0,0
"E00034286",312,306,2,3,1,0
"E00034287",270,259,5,3,3,0
"E00034288",291,290,1,0,0,0
"E00034289",215,198,4,6,4,3
"E00034290",280,263,5,5,5,2
"E00034291",212,199,5,1,4,3
"E00034292",257,250,3,2,2,0
"E00034293",256,250,4,2,0,0
"E00034294",528,503,8,8,7,2
"E00034295",216,208,4,2,2,0
"E00034296",307,301,4,1,1,0
"E00034297",274,264,1,5,4,0
"E00034298",311,298,8,3,2,0
"E00034299",240,230,2,3,4,1
"E00034300",240,240,0,0,0,0
"E00034301",251,218,9,16,6,2
"E00034302",281,271,2,5,3,0
"E00034303",254,246,7,0,1,0
"E00034304",251,227,10,8,6,0
"E00034305",282,276,5,0,1,0
"E00034306",300,282,0,7,6,5
"E00034307",238,226,2,8,1,1
"E00034308",341,326,7,5,3,0
"E00034309",280,271,2,5,2,0
"E00034310",317,294,8,11,4,0
"E00034311",284,267,7,6,3,1
"E00034312",287,280,3,2,0,2
"E00034313",306,283,6,2,13,2
"E00034314",246,233,2,4,7,0
"E00034315",227,227,0,0,0,0
"E00034316",269,263,0,2,3,1
"E00034317",379,362,4,9,3,1
"E00034318",278,273,0,1,4,0
"E00034319",296,288,1,4,3,0
"E00034320",176,174,0,1,1,0
"E00034321",100,98,0,1,0,1
"E00034322",282,278,3,1,0,0
"E00034323",285,283,0,0,0,2
"E00034324",288,285,0,0,3,0
"E00034325",262,257,3,2,0,0
"E00034326",254,247,0,4,2,1
"E00034327",266,259,5,1,1,0
"E00034328",329,316,4,6,1,2
"E00034329",242,239,0,1,2,0
"E00034330",225,225,0,0,0,0
"E00034331",260,256,1,3,0,0
"E00034332",303,288,7,4,4,0
"E00034333",292,288,2,2,0,0
"E00034334",207,207,0,0,0,0
"E00034335",241,236,1,2,2,0
"E00034336",222,214,2,3,1,2
"E00034337",340,336,4,0,0,0
"E00034338",265,264,0,0,0,1
"E00034339",296,287,5,2,2,0
"E00034340",224,222,1,1,0,0
"E00034341",324,322,0,2,0,0
"E00034342",217,213,2,1,1,0
"E00034343",251,247,4,0,0,0
"E00034344",270,265,1,2,2,0
"E00034345",223,201,9,5,8,0
"E00034346",111,110,0,1,0,0
"E00034347",224,222,2,0,0,0
"E00034348",239,238,1,0,0,0
"E00034349",280,273,6,1,0,0
"E00034350",248,234,1,4,9,0
"E00034351",315,274,19,15,7,0
"E00034352",265,265,0,0,0,0
"E00034353",269,269,0,0,0,0
"E00034354",249,240,2,4,2,1
"E00034355",315,311,0,2,2,0
"E00034356",136,135,1,0,0,0
"E00034358",351,347,4,0,0,0
"E00034359",243,235,4,1,2,1
"E00034360",164,151,6,5,2,0
"E00034361",192,190,2,0,0,0
"E00034362",222,222,0,0,0,0
"E00034363",253,246,3,0,1,3
"E00034364",215,192,13,5,4,1
"E00034365",300,294,3,2,1,0
"E00034366",334,304,5,14,9,2
"E00034368",256,224,11,12,9,0
"E00034369",238,223,6,8,1,0
"E00034371",237,237,0,0,0,0
"E00034372",261,255,0,6,0,0
"E00034373",203,198,0,5,0,0
"E00034374",258,240,4,12,2,0
"E00034375",413,409,0,2,0,2
"E00034376",335,331,2,0,2,0
"E00034377",315,307,1,1,6,0
"E00034378",305,303,1,0,1,0
"E00034379",336,332,3,0,0,1
"E00034380",326,324,0,1,0,1
"E00034381",537,534,2,1,0,0
"E00034382",349,337,5,4,2,1
"E00034383",439,429,8,1,1,0
"E00034384",319,290,9,11,8,1
"E00034386",392,368,6,14,4,0
"E00034387",231,218,3,7,3,0
"E00034388",257,253,2,2,0,0
"E00034389",200,200,0,0,0,0
"E00034390",357,354,3,0,0,0
"E00034391",378,374,1,1,2,0
"E00034392",325,325,0,0,0,0
"E00034393",254,253,1,0,0,0
"E00034394",283,281,1,0,1,0
"E00034395",228,221,3,3,1,0
"E00034396",292,285,2,5,0,0
"E00034397",314,310,0,4,0,0
"E00034398",283,278,5,0,0,0
"E00034399",326,326,0,0,0,0
"E00034400",262,251,6,3,2,0
"E00034401",375,364,3,7,0,1
"E00034402",275,270,2,1,2,0
"E00034403",301,292,2,4,3,0
"E00034404",282,278,2,0,2,0
"E00034405",340,338,2,0,0,0
"E00034406",335,327,7,1,0,0
"E00034409",376,373,2,1,0,0
"E00034410",310,303,0,1,5,1
"E00034412",326,289,8,22,7,0
"E00034413",252,246,4,0,2,0
"E00034414",269,260,3,5,1,0
"E00034415",328,285,8,14,21,0
"E00034416",356,353,2,0,1,0
"E00034417",275,267,3,2,2,1
"E00034418",416,406,1,6,3,0
"E00034419",242,240,2,0,0,0
"E00034420",229,226,1,2,0,0
"E00034421",293,283,6,3,1,0
"E00034422",292,291,1,0,0,0
"E00034424",240,239,0,1,0,0
"E00034425",300,286,6,5,3,0
"E00034426",405,388,9,3,4,1
"E00034427",225,224,1,0,0,0
"E00034428",320,309,5,3,1,2
"E00034429",262,261,0,1,0,0
"E00034430",270,267,1,0,0,2
"E00034431",240,239,1,0,0,0
"E00034432",375,362,12,1,0,0
"E00034433",277,272,3,1,0,1
"E00034434",377,334,16,12,14,1
"E00034435",319,308,5,5,0,1
"E00034436",299,288,10,1,0,0
"E00034437",352,351,0,1,0,0
"E00034438",243,229,6,3,5,0
"E00034439",271,266,5,0,0,0
"E00034440",286,284,1,1,0,0
"E00034441",300,297,2,1,0,0
"E00034442",278,276,1,1,0,0
"E00034443",276,271,5,0,0,0
"E00034444",273,267,3,2,1,0
"E00034445",283,275,2,2,4,0
"E00034446",416,399,14,3,0,0
"E00034447",341,329,5,1,6,0
"E00034448",254,252,0,1,1,0
"E00034449",171,170,0,1,0,0
"E00034451",281,276,1,3,0,1
"E00034453",249,245,3,1,0,0
"E00034454",276,274,1,1,0,0
"E00034455",237,235,2,0,0,0
"E00034456",248,247,1,0,0,0
"E00034457",236,229,4,1,2,0
"E00034458",206,204,1,1,0,0
"E00034459",288,278,3,4,3,0
"E00034460",201,197,2,1,1,0
"E00034461",161,156,0,3,2,0
"E00034462",238,233,0,2,3,0
"E00034463",235,228,1,5,1,0
"E00034464",254,248,0,1,3,2
"E00034465",266,262,3,1,0,0
"E00034466",278,276,1,1,0,0
"E00034467",285,283,2,0,0,0
"E00034468",285,280,2,1,1,1
"E00034469",279,273,4,2,0,0
"E00034470",329,305,12,7,4,1
"E00034471",287,284,0,2,1,0
"E00034472",309,295,8,3,2,1
"E00034473",313,300,9,3,1,0
"E00034474",332,319,3,7,3,0
"E00034475",249,241,7,1,0,0
"E00034476",251,249,2,0,0,0
"E00034477",322,321,1,0,0,0
"E00034478",325,321,1,2,1,0
"E00034479",313,312,1,0,0,0
"E00034480",206,204,2,0,0,0
"E00034481",232,232,0,0,0,0
"E00034482",176,174,2,0,0,0
"E00034483",279,275,1,1,0,2
"E00034484",272,267,4,1,0,0
"E00034485",281,274,3,2,2,0
"E00165671",367,362,4,1,0,0
"E00165713",135,128,4,3,0,0
"E00165714",141,140,0,0,1,0
"E00165715",384,378,6,0,0,0
"E00165716",302,281,4,11,5,1
"E00165717",148,148,0,0,0,0
"E00165718",388,370,5,5,6,2
"E00165719",246,236,5,4,1,0
"E00165720",307,293,9,4,1,0
"E00165721",140,130,3,2,5,0
"E00165722",321,312,6,3,0,0
"E00165723",219,202,5,6,4,2
"E00165724",344,332,6,4,2,0
"E00165725",176,169,1,4,2,0
"E00165726",444,441,0,0,3,0
"E00165727",167,161,5,1,0,0
"E00165729",296,296,0,0,0,0
"E00165730",468,434,17,10,7,0
"E00165731",253,240,5,3,5,0
"E00165758",164,163,1,0,0,0
"E00165759",240,224,7,6,1,2
"E00165760",188,188,0,0,0,0
"E00165762",351,334,6,7,3,1
"E00165763",235,233,1,1,0,0
"E00176596",227,214,2,9,2,0
"E00176597",287,267,4,9,6,1
"E00176598",229,217,6,4,2,0
"E00176599",201,196,2,1,2,0
"E00176600",197,194,1,2,0,0
"E00176601",374,352,10,7,5,0
"E00176602",119,87,8,22,0,2
"E00176603",175,157,7,3,8,0
"E00176604",149,134,4,8,1,2
"E00176605",193,168,18,7,0,0
"E00176606",177,164,7,4,2,0
"E00176607",177,159,9,7,2,0
"E00176608",206,193,7,3,1,2
"E00176609",344,265,21,27,25,6
"E00176610",306,292,4,3,6,1
"E00176611",195,182,8,5,0,0
"E00176612",328,302,9,10,5,2
"E00176613",233,200,19,10,4,0
"E00176614",549,515,19,11,4,0
"E00176615",286,278,6,1,1,0
"E00176616",228,205,12,11,0,0
"E00176617",860,791,42,24,3,0
"E00176618",187,179,5,1,2,0
"E00176619",238,209,12,13,2,2
"E00176620",261,243,10,4,4,0
"E00176621",140,123,6,9,2,0
"E00176622",170,159,8,3,0,0
"E00176623",104,85,6,10,3,0
"E00176624",963,889,39,33,2,0
"E00176625",162,138,16,8,0,0
"E00176626",226,176,26,22,2,0
"E00176627",194,161,17,9,6,1
"E00176628",199,164,12,13,9,1
"E00176629",211,142,34,26,8,1
"E00176630",298,290,1,2,5,0
"E00176631",204,204,0,0,0,0
"E00176632",233,207,16,8,1,1
"E00176633",159,140,8,8,3,0
"E00176634",431,285,32,104,10,0
"E00176635",252,198,15,39,0,0
"E00176636",195,129,31,29,6,0
"E00176637",124,102,8,12,1,1
"E00176638",204,194,9,0,0,1
"E00176639",587,444,39,88,16,0
"E00176640",385,305,32,42,6,0
"E00176641",114,88,12,9,4,1
"E00176642",280,239,20,18,3,0
"E00176643",194,161,12,21,0,0
"E00176644",192,128,29,26,7,2
"E00176645",175,140,14,19,2,0
"E00176646",176,112,26,32,5,1
"E00176647",206,142,30,32,2,0
"E00176648",456,372,24,39,16,5
"E00176649",194,189,0,3,2,0
"E00176650",193,156,18,15,2,2
"E00176651",241,232,3,4,1,1
"E00176652",214,159,33,16,6,0
"E00176653",421,341,43,30,6,1
"E00176654",187,176,11,0,0,0
"E00176655",483,222,63,180,18,0
"E00176656",196,175,15,4,2,0
"E00176657",196,172,11,12,1,0
"E00176658",248,199,22,22,2,3
"E00176659",334,267,33,27,7,0
"E00176660",164,139,13,10,2,0
"E00176661",203,112,35,43,10,3
"E00176662",312,288,8,10,5,1
"E00176663",273,206,32,24,9,2
"E00176664",210,202,2,3,2,1
"E00176665",431,405,6,7,9,4
"E00176666",966,907,38,19,2,0
"E00176667",739,686,23,22,7,1
"E00176668",465,446,7,7,5,0
"E00176669",207,191,4,6,4,2
"E00176670",269,245,10,12,2,0
"E00176671",317,310,3,2,1,1
"E00176672",140,116,12,9,3,0
"E00176673",187,177,2,6,2,0
"E00176674",192,155,24,12,1,0
"E00176675",359,262,51,43,3,0
"E00176676",180,117,19,33,7,4
"E00176677",303,292,5,2,4,0
"E00176678",296,292,2,0,2,0
"E00176679",224,166,30,27,1,0
"E00176680",245,192,24,23,6,0
"E00176681",185,146,23,11,5,0
"E00176682",175,140,26,8,1,0
"E00176683",178,156,15,6,1,0
"E00176684",227,186,20,17,4,0
"E00176685",311,281,9,11,10,0
"E00176686",184,132,24,25,3,0
"E00176687",1304,1175,52,66,11,0
"E00176688",1368,1015,94,206,53,0
"E00176689",886,642,74,147,23,0
"E00176690",431,231,31,149,20,0
"E00176691",214,179,12,21,1,1
"E00176692",238,164,27,37,9,1
"E00176693",159,116,17,24,2,0
"E00176694",173,138,17,14,2,2
"E00176695",227,180,20,18,9,0
"E00176696",440,425,12,3,0,0
"E00176697",299,289,1,5,4,0
"E00176698",611,529,37,38,7,0
"E00176699",218,177,7,23,9,2
"E00176700",188,136,25,26,1,0
"E00176701",239,202,16,18,1,2
"E00176702",257,238,14,2,3,0
"E00176703",235,222,5,6,2,0
"E00176704",205,191,9,3,2,0
"E00176705",112,107,3,2,0,0
"E00176706",303,293,5,3,2,0
"E00176707",263,201,20,31,11,0
"E00176708",188,130,19,19,16,4
"E00176709",327,218,56,43,8,2
"E00176710",245,228,6,6,5,0
"E00176711",741,422,62,245,9,3
"E00176712",246,208,20,17,1,0
"E00176713",366,312,17,29,8,0
"E00176714",158,157,0,1,0,0
"E00176715",114,110,1,1,2,0
"E00176716",173,158,9,2,3,1
"E00176717",140,80,17,33,8,2
"E00176718",253,156,26,39,28,4
"E00176719",193,186,5,2,0,0
"E00176720",249,241,6,0,2,0
"E00176721",223,206,9,4,2,2
"E00176722",278,265,7,2,3,1
"E00176723",265,258,4,1,2,0
"E00176724",143,125,11,4,2,1
"E00176725",177,174,2,1,0,0
"E00176726",372,340,12,14,6,0
"E00176727",312,260,15,14,15,8
"E00176728",860,799,24,26,10,1
"E00176729",257,255,1,1,0,0
"E00176730",146,143,2,1,0,0
"E00176731",131,105,9,6,7,4
"E00176732",348,264,28,38,14,4
"E00176733",200,151,15,22,8,4
"E00176734",108,98,4,5,1,0
"E00176735",194,159,13,21,1,0
