"GeographyCode","QS612EW0001","QS612EW0002","QS612EW0003","QS612EW0004","QS612EW0005","QS612EW0006","QS612EW0007","QS612EW0008","QS612EW0009","QS612EW0010","QS612EW0011","QS612EW0012"
"E00033488",190,74,116,5,12,13,0,10,6,9,22,39
"E00033489",235,118,117,1,10,4,6,3,2,13,46,32
"E00033490",193,94,99,2,12,6,7,2,1,15,32,22
"E00033491",181,105,76,2,5,4,6,1,3,8,24,23
"E00033492",263,108,155,1,11,7,7,3,5,24,55,42
"E00033493",221,144,77,3,12,8,4,2,2,7,19,20
"E00033494",183,106,77,2,5,8,5,2,3,10,25,17
"E00033495",247,147,100,4,16,2,6,3,0,8,29,32
"E00033496",210,102,108,2,11,10,4,1,2,6,38,34
"E00033497",175,99,76,2,8,2,7,3,2,7,27,18
"E00033498",97,25,72,0,9,6,4,1,4,10,18,20
"E00033501",99,35,64,2,8,1,5,3,4,7,20,14
"E00033502",169,133,36,1,5,3,1,1,1,4,11,9
"E00033503",178,128,50,1,7,4,2,1,1,8,17,9
"E00033504",222,112,110,0,10,3,1,8,0,15,39,34
"E00033505",163,104,59,5,6,5,2,2,1,9,14,15
"E00033506",204,107,97,3,3,5,3,2,1,6,36,38
"E00033507",201,90,111,1,9,8,6,4,4,12,34,33
"E00033508",165,73,92,1,6,4,0,4,3,13,33,28
"E00033509",201,110,91,1,7,2,2,1,1,20,22,35
"E00033510",224,118,106,4,7,5,8,3,3,9,30,37
"E00033511",181,77,104,2,11,11,3,3,0,6,26,42
"E00033512",165,71,94,2,13,6,1,2,0,10,27,33
"E00033513",206,112,94,2,12,4,4,6,3,4,23,36
"E00033514",171,98,73,2,1,2,5,1,2,4,37,19
"E00033515",209,138,71,3,12,5,5,2,5,7,19,13
"E00033516",199,126,73,4,3,2,7,3,4,16,14,20
"E00033517",222,128,94,3,5,2,4,3,0,4,44,29
"E00033518",187,102,85,1,9,2,7,3,4,4,23,32
"E00033519",216,105,111,1,8,9,6,2,3,13,41,28
"E00033520",148,93,55,1,6,4,1,4,3,6,19,11
"E00033521",200,93,107,6,9,6,5,2,4,8,36,31
"E00033522",209,94,115,4,17,12,4,3,2,14,29,30
"E00033523",246,144,102,2,14,8,4,3,3,13,34,21
"E00033524",316,206,110,4,12,12,5,6,6,12,31,22
"E00033525",234,145,89,1,8,2,4,5,3,8,33,25
"E00033526",201,150,51,1,5,5,2,3,2,6,14,13
"E00033527",279,166,113,0,12,3,6,2,3,16,39,32
"E00033528",196,120,76,0,12,8,0,4,0,15,29,8
"E00033530",332,244,88,1,7,1,4,2,5,6,24,38
"E00033531",279,188,91,3,9,8,2,3,1,13,26,26
"E00033532",306,210,96,2,12,10,4,4,3,14,31,16
"E00033533",179,122,57,1,3,6,2,3,0,10,18,14
"E00033534",166,91,75,1,7,6,1,3,3,9,28,17
"E00033535",233,168,65,6,7,8,3,7,2,4,16,12
"E00033536",232,145,87,8,10,8,4,2,6,7,27,15
"E00033537",212,123,89,2,12,5,4,3,0,7,33,23
"E00033538",245,164,81,3,7,4,3,7,6,14,21,16
"E00033539",251,183,68,3,13,4,1,1,4,11,16,15
"E00033540",242,176,66,1,8,3,2,0,2,12,18,20
"E00033541",239,162,77,1,8,5,3,7,4,6,27,16
"E00033542",199,122,77,2,11,10,3,6,4,6,21,14
"E00033543",192,108,84,3,11,5,4,4,4,6,29,18
"E00033544",168,114,54,3,5,4,7,2,2,5,13,13
"E00033545",170,97,73,2,9,4,2,3,3,12,24,14
"E00033546",265,139,126,4,16,8,3,1,5,18,39,32
"E00033547",216,143,73,4,12,4,7,5,4,8,16,13
"E00033548",176,116,60,4,9,4,3,1,1,6,17,15
"E00033549",252,132,120,2,12,8,4,1,2,20,48,23
"E00033550",218,146,72,1,6,4,2,6,4,15,24,10
"E00033551",134,76,58,1,9,3,1,4,5,8,20,7
"E00033552",220,163,57,1,5,3,5,3,5,6,22,7
"E00033553",263,159,104,3,13,7,4,3,5,18,36,15
"E00033554",258,166,92,5,10,8,3,3,4,12,29,18
"E00033555",208,119,89,1,9,5,5,5,1,11,36,16
"E00033556",210,142,68,3,4,6,3,1,2,12,18,19
"E00033557",238,164,74,2,5,8,5,5,0,14,25,10
"E00033558",224,159,65,0,7,4,1,0,4,14,16,19
"E00033559",205,144,61,1,10,4,2,1,5,10,15,13
"E00033560",252,158,94,2,13,10,0,2,6,15,26,20
"E00033561",237,147,90,7,11,5,6,3,2,10,26,20
"E00033562",255,164,91,3,14,5,6,3,6,11,25,18
"E00033563",284,183,101,1,17,11,6,6,5,15,30,10
"E00033564",284,145,139,3,14,14,7,3,4,15,37,42
"E00033565",218,147,71,2,6,9,4,1,1,7,25,16
"E00033566",205,134,71,2,8,5,0,5,7,9,16,19
"E00033567",236,157,79,1,15,8,3,1,2,14,17,18
"E00033568",230,117,113,2,9,11,5,6,4,15,33,28
"E00033569",197,126,71,0,4,7,2,5,4,9,19,21
"E00033570",276,188,88,3,22,9,2,5,4,5,17,21
"E00033571",172,100,72,2,4,5,0,3,1,10,28,19
"E00033572",217,148,69,1,6,2,7,2,3,12,22,14
"E00033573",147,73,74,4,12,5,5,1,1,1,25,20
"E00033574",243,156,87,4,12,5,6,1,2,18,19,20
"E00033575",195,120,75,2,6,4,3,5,5,11,23,16
"E00033576",175,85,90,1,8,5,1,3,5,8,37,22
"E00033577",229,141,88,1,10,1,4,4,4,12,30,22
"E00033579",224,95,129,4,11,4,10,3,2,9,32,54
"E00033580",205,74,131,3,23,9,10,10,3,11,28,34
"E00033581",361,194,167,12,14,5,11,6,7,20,40,52
"E00033582",263,127,136,3,10,3,4,5,3,15,45,48
"E00033583",188,135,53,3,8,4,4,1,2,2,14,15
"E00033584",539,206,333,25,153,30,11,3,3,13,13,82
"E00033585",238,156,82,5,16,6,7,6,2,9,21,10
"E00033586",242,142,100,3,14,4,3,3,2,9,23,39
"E00033587",226,117,109,2,12,3,6,5,7,13,47,14
"E00033589",230,135,95,5,13,6,2,4,5,12,29,19
"E00033590",123,70,53,1,6,2,3,1,2,7,21,10
"E00033591",137,66,71,0,5,7,1,4,1,9,22,22
"E00033592",226,85,141,0,12,6,5,1,2,5,50,60
"E00033593",136,63,73,6,10,6,3,0,3,10,17,18
"E00033594",261,99,162,1,8,10,2,6,4,14,63,54
"E00033595",226,80,146,2,15,4,8,8,3,6,61,39
"E00033596",242,102,140,1,12,8,7,4,4,15,51,38
"E00033597",172,90,82,2,17,6,3,1,2,6,29,16
"E00033598",162,73,89,3,14,3,4,3,3,7,23,29
"E00033599",161,82,79,3,8,6,5,3,2,10,19,23
"E00033600",171,66,105,3,6,2,5,2,2,11,44,30
"E00033601",201,119,82,2,10,5,2,5,3,10,23,22
"E00033602",235,170,65,4,12,7,2,4,4,8,13,11
"E00033603",216,94,122,1,12,5,3,3,1,17,41,39
"E00033604",197,87,110,8,19,9,8,0,4,14,27,21
"E00033605",236,150,86,4,13,5,4,4,0,13,19,24
"E00033606",217,153,64,2,10,12,5,3,0,5,12,15
"E00033607",159,83,76,3,7,7,4,3,5,5,20,22
"E00033608",247,130,117,8,7,6,6,3,2,13,29,43
"E00033611",258,182,76,5,17,10,5,2,4,6,12,15
"E00033613",180,118,62,6,10,4,4,4,2,6,15,11
"E00033614",284,206,78,5,12,10,3,4,0,10,18,16
"E00033616",292,184,108,1,19,9,4,2,2,12,28,31
"E00033618",299,201,98,5,7,10,6,4,5,14,28,19
"E00033620",241,161,80,5,11,5,9,2,4,11,19,14
"E00033621",198,92,106,2,19,8,5,5,2,10,27,28
"E00033623",283,138,145,6,15,4,4,0,6,16,43,51
"E00033624",214,87,127,3,8,4,8,5,4,19,47,29
"E00033625",242,176,66,3,8,5,4,1,2,8,20,15
"E00033626",307,261,46,2,8,6,3,1,0,5,7,14
"E00033627",239,188,51,0,8,4,6,2,1,4,12,14
"E00033628",204,93,111,2,9,7,7,3,2,12,25,44
"E00033629",328,207,121,3,18,5,9,3,5,12,26,40
"E00033630",184,107,77,4,8,10,3,4,2,9,23,14
"E00033631",159,72,87,1,7,3,3,2,3,10,34,24
"E00033632",221,86,135,3,13,9,7,1,6,15,28,53
"E00033633",171,114,57,1,5,2,2,1,3,7,25,11
"E00033634",257,99,158,9,17,8,6,4,4,18,48,44
"E00033635",208,142,66,2,11,3,1,5,1,10,21,12
"E00033636",289,132,157,8,14,11,9,3,7,12,38,55
"E00033637",342,235,107,5,14,9,5,1,3,13,26,31
"E00033639",214,111,103,0,13,13,5,2,3,12,30,25
"E00033640",217,91,126,3,10,12,3,4,2,13,33,46
"E00033641",235,125,110,2,12,8,5,2,2,13,40,26
"E00033642",263,176,87,3,13,8,7,2,5,11,21,17
"E00033643",165,98,67,0,7,7,5,2,3,7,14,22
"E00033644",153,49,104,3,9,6,6,1,2,11,29,37
"E00033645",181,92,89,1,12,3,2,1,0,7,35,28
"E00033646",74,33,41,2,1,5,1,0,0,3,13,16
"E00033647",208,122,86,2,11,3,1,4,1,7,33,24
"E00033648",194,94,100,0,8,8,6,5,1,9,35,28
"E00033649",213,178,35,1,9,4,2,2,1,2,5,9
"E00033650",213,110,103,3,5,7,4,1,5,4,32,42
"E00033651",91,49,42,1,2,1,5,1,1,8,8,15
"E00033652",198,96,102,0,10,13,2,3,0,20,22,32
"E00033653",220,150,70,1,4,5,5,0,10,7,24,14
"E00033654",153,65,88,3,6,3,5,4,0,7,25,35
"E00033655",291,147,144,5,12,12,7,4,1,11,48,44
"E00033656",143,64,79,2,7,5,4,1,3,8,26,23
"E00033657",143,77,66,4,5,3,3,2,1,6,24,18
"E00033658",217,114,103,3,11,12,1,2,1,7,24,42
"E00033659",276,167,109,4,19,5,5,0,4,8,30,34
"E00033660",204,98,106,4,14,1,2,4,4,9,37,31
"E00033662",251,117,134,4,12,4,9,2,1,11,40,51
"E00033663",179,68,111,4,11,9,4,6,1,9,40,27
"E00033664",169,71,98,4,4,5,8,4,5,10,40,18
"E00033665",301,197,104,4,10,8,4,5,2,10,24,37
"E00033666",139,48,91,0,8,6,2,2,2,10,29,32
"E00033667",219,111,108,1,7,3,6,5,3,9,45,29
"E00033668",217,132,85,0,14,2,1,1,5,15,25,22
"E00033669",215,88,127,4,8,10,7,7,3,5,38,45
"E00033670",267,207,60,3,12,5,2,2,3,2,8,23
"E00033672",278,119,159,5,14,17,7,4,1,9,38,64
"E00033673",204,72,132,2,7,8,8,4,3,10,44,46
"E00033677",167,61,106,1,5,3,3,4,4,3,60,23
"E00033678",261,107,154,4,32,11,8,5,4,11,35,44
"E00033684",323,119,204,3,16,19,5,5,5,11,76,64
"E00033685",222,82,140,1,8,6,4,3,3,17,54,44
"E00033686",191,64,127,2,6,2,4,3,4,8,51,47
"E00033687",293,135,158,6,13,20,9,2,1,13,36,58
"E00033688",194,53,141,3,12,6,3,2,1,16,45,53
"E00033689",228,92,136,5,13,4,1,4,3,16,44,46
"E00033690",285,155,130,2,15,4,5,3,3,13,37,48
"E00033691",177,104,73,1,9,2,3,2,2,5,22,27
"E00033692",292,224,68,1,15,7,5,3,5,9,12,11
"E00033694",165,46,119,4,11,5,4,2,1,10,37,45
"E00033695",221,111,110,0,7,8,9,4,5,18,29,30
"E00033696",309,169,140,7,20,6,3,2,2,14,43,43
"E00033697",243,135,108,2,7,6,5,5,7,13,37,26
"E00033698",288,151,137,7,9,5,4,3,8,18,40,43
"E00033699",247,177,70,0,8,6,6,1,3,7,18,21
"E00033700",159,106,53,0,6,5,6,1,0,10,16,9
"E00033701",266,201,65,3,10,4,6,2,3,11,11,15
"E00033702",112,54,58,0,4,3,2,2,1,8,17,21
"E00033703",190,77,113,2,6,6,4,2,4,11,58,20
"E00033704",275,208,67,8,5,9,2,2,2,8,8,23
"E00033705",287,228,59,3,9,9,6,1,2,5,11,13
"E00033706",175,63,112,2,7,3,6,1,6,13,34,40
"E00033707",190,128,62,1,7,4,4,3,2,19,9,13
"E00033708",161,69,92,1,9,3,3,5,1,14,36,20
"E00033709",137,81,56,0,3,2,2,3,0,8,22,16
"E00033710",229,142,87,4,11,5,2,2,4,9,27,23
"E00033711",94,36,58,0,4,2,3,1,6,9,15,18
"E00033712",264,170,94,2,5,5,2,3,4,11,29,33
"E00033713",206,144,62,0,7,8,4,3,3,11,18,8
"E00033715",264,184,80,2,11,4,7,3,5,10,16,22
"E00033716",152,72,80,2,9,3,6,4,2,11,26,17
"E00033717",170,113,57,1,5,3,4,3,2,4,23,12
"E00033718",251,199,52,2,6,5,2,3,1,5,19,9
"E00033719",257,203,54,3,13,1,3,2,1,10,7,14
"E00033720",257,166,91,3,9,7,4,3,6,13,28,18
"E00033721",229,178,51,4,2,1,2,5,4,5,8,20
"E00033722",166,103,63,4,8,3,1,5,3,11,22,6
"E00033723",257,187,70,4,9,1,4,6,4,12,21,9
"E00033724",243,122,121,3,16,6,6,3,1,13,33,40
"E00033725",268,168,100,5,5,10,9,6,4,10,32,19
"E00033726",182,127,55,3,6,2,5,3,1,8,15,12
"E00033727",220,107,113,2,10,7,6,2,1,13,37,35
"E00033728",351,271,80,3,9,9,7,1,2,12,18,19
"E00033729",174,109,65,2,10,8,3,3,3,5,19,12
"E00033730",216,138,78,4,6,3,5,4,5,11,20,20
"E00033731",120,84,36,1,7,4,0,1,2,6,8,7
"E00033732",211,116,95,1,8,8,2,4,4,18,28,22
"E00033733",176,108,68,0,10,5,2,1,0,8,27,15
"E00033734",156,102,54,5,5,8,2,1,4,5,15,9
"E00033735",60,13,47,0,1,1,0,2,3,5,26,9
"E00033736",191,119,72,1,8,7,5,4,6,10,21,10
"E00033737",285,183,102,5,12,8,5,4,1,15,28,24
"E00033738",145,48,97,1,7,3,2,2,3,17,38,24
"E00033739",186,104,82,3,8,4,3,2,1,8,26,27
"E00033740",237,146,91,6,8,6,2,4,3,15,31,16
"E00033741",205,132,73,1,7,4,7,1,2,14,20,17
"E00033742",212,140,72,1,6,6,8,1,6,9,25,10
"E00033743",190,121,69,3,12,4,3,6,2,6,21,12
"E00033744",247,142,105,0,16,4,3,2,3,19,38,20
"E00033745",122,49,73,0,9,2,0,4,1,6,37,14
"E00033746",192,90,102,1,13,6,4,4,5,10,33,26
"E00033747",276,136,140,2,14,9,8,3,7,10,42,45
"E00033748",191,112,79,0,5,5,4,1,4,12,28,20
"E00033749",221,130,91,3,10,4,2,3,1,8,30,30
"E00033750",257,200,57,0,19,3,3,0,1,6,9,16
"E00033752",299,177,122,7,12,11,9,6,1,13,36,27
"E00033753",184,138,46,1,4,5,1,2,2,8,12,11
"E00033754",226,155,71,1,14,3,4,3,0,4,15,27
"E00033755",248,173,75,1,14,9,5,3,1,9,13,20
"E00033756",230,176,54,3,6,1,5,2,2,7,7,21
"E00033758",196,108,88,0,3,7,5,4,4,15,27,23
"E00033759",131,55,76,3,5,3,3,2,2,8,29,21
"E00033762",231,156,75,7,10,4,3,2,1,3,22,23
"E00033763",239,185,54,2,9,6,2,1,3,4,11,16
"E00033764",283,221,62,4,15,6,2,2,1,5,12,15
"E00033765",223,144,79,3,7,4,3,1,1,7,28,25
"E00033766",283,210,73,5,14,1,4,3,3,9,10,24
"E00033767",209,152,57,5,6,7,3,2,2,6,13,13
"E00033768",213,155,58,0,5,3,3,1,1,9,17,19
"E00033769",130,55,75,1,6,2,3,1,3,7,32,20
"E00033770",318,244,74,8,12,1,5,5,0,10,9,24
"E00033771",258,204,54,3,14,7,2,1,0,5,10,12
"E00033773",213,130,83,3,11,4,2,5,6,11,26,15
"E00033774",232,159,73,2,9,5,2,1,1,12,28,13
"E00033775",322,165,157,2,15,18,6,3,6,11,35,61
"E00033776",201,90,111,1,12,8,4,4,1,12,30,39
"E00033777",203,130,73,3,9,3,3,2,2,6,27,18
"E00033778",242,193,49,3,6,1,0,0,1,7,12,19
"E00033779",203,91,112,6,10,10,5,5,2,19,31,24
"E00033780",201,131,70,3,10,5,4,1,3,18,19,7
"E00033781",239,140,99,1,10,8,6,2,6,9,35,22
"E00033782",229,145,84,2,8,5,1,1,1,12,30,24
"E00033783",240,149,91,4,7,13,4,1,4,9,27,22
"E00033784",335,184,151,6,17,9,10,2,1,19,45,42
"E00033785",239,156,83,2,9,11,6,3,5,12,17,18
"E00033786",359,255,104,4,15,9,4,8,2,12,11,39
"E00033787",263,198,65,1,5,4,5,3,2,14,18,13
"E00033788",236,170,66,5,16,5,6,2,3,6,7,16
"E00033789",225,160,65,1,11,4,3,2,2,5,22,15
"E00033790",216,160,56,2,7,2,3,3,4,7,15,13
"E00033791",242,113,129,1,10,8,8,5,9,18,39,31
"E00033792",159,117,42,1,8,3,2,5,1,5,8,9
"E00033793",224,104,120,1,9,6,0,2,5,18,42,37
"E00033794",187,85,102,3,16,7,3,2,0,15,25,31
"E00033795",212,131,81,1,7,7,2,2,1,13,25,23
"E00033796",153,85,68,0,2,3,1,2,1,9,24,26
"E00033797",181,88,93,4,5,7,5,0,5,10,29,28
"E00033798",287,190,97,1,9,6,4,2,4,8,34,29
"E00033799",219,103,116,1,6,7,1,5,2,17,51,26
"E00033800",141,109,32,1,7,1,0,2,1,5,6,9
"E00033801",191,76,115,1,15,4,6,1,1,11,48,28
"E00033802",123,68,55,1,5,4,0,3,2,12,12,16
"E00033803",198,111,87,2,5,6,6,1,2,7,29,29
"E00033804",199,86,113,2,10,8,4,5,3,11,38,32
"E00033805",128,50,78,1,5,1,6,0,1,7,42,15
"E00033806",173,109,64,7,17,5,3,0,0,3,16,13
"E00033807",353,159,194,3,22,16,11,3,3,18,49,69
"E00033808",149,45,104,2,6,4,4,2,0,6,14,66
"E00033810",192,74,118,3,16,10,5,3,2,7,26,46
"E00033811",375,109,266,3,17,17,6,2,3,14,41,163
"E00033812",266,100,166,6,14,11,10,1,7,14,22,81
"E00033813",353,143,210,4,14,6,5,3,1,17,28,132
"E00033814",239,78,161,2,8,7,4,6,1,17,47,69
"E00033815",235,103,132,4,14,6,4,2,3,14,33,52
"E00033816",208,104,104,4,13,3,4,4,4,8,27,37
"E00033818",192,48,144,2,11,3,8,2,3,17,33,65
"E00033819",199,91,108,12,18,6,9,2,2,4,11,44
"E00033820",197,78,119,0,11,4,6,2,1,11,28,56
"E00033821",129,54,75,3,9,9,3,0,1,6,18,26
"E00033822",269,105,164,7,15,5,7,8,5,12,29,76
"E00033823",123,40,83,2,6,2,5,2,2,2,10,52
"E00033824",302,121,181,9,15,6,5,6,3,14,15,108
"E00033825",204,93,111,1,13,14,2,2,3,14,24,38
"E00033826",277,189,88,9,15,9,4,2,1,8,11,29
"E00033827",204,121,83,1,17,4,8,2,0,18,12,21
"E00033828",243,103,140,3,9,9,15,4,5,13,25,57
"E00033829",204,110,94,6,17,5,8,2,2,11,13,30
"E00033832",237,137,100,9,9,7,3,3,2,13,27,27
"E00033833",254,154,100,4,18,10,10,3,3,8,17,27
"E00033836",126,62,64,3,3,3,4,1,1,4,21,24
"E00033837",230,107,123,0,6,8,5,3,2,8,42,49
"E00033838",176,74,102,3,9,6,5,4,6,11,22,36
"E00033839",392,173,219,2,15,11,7,6,8,26,99,45
"E00033840",287,131,156,14,20,5,15,4,5,11,24,58
"E00033841",219,87,132,9,9,10,3,2,5,13,49,32
"E00033842",304,110,194,3,17,8,14,6,5,7,20,114
"E00033843",226,71,155,4,11,12,2,7,2,8,25,84
"E00033844",220,58,162,3,5,7,5,2,4,8,30,98
"E00033845",184,104,80,3,15,11,6,1,0,2,7,35
"E00033846",317,158,159,8,23,12,12,2,0,7,22,73
"E00033847",190,71,119,5,17,6,7,1,8,8,28,39
"E00033848",280,206,74,3,10,5,5,5,2,9,21,14
"E00033849",251,176,75,4,7,6,1,2,0,14,28,13
"E00033850",301,198,103,6,15,14,6,3,4,18,26,11
"E00033851",227,134,93,7,14,13,7,1,0,12,20,19
"E00033852",205,119,86,8,9,2,4,3,5,8,21,26
"E00033853",211,140,71,6,8,4,5,4,3,7,21,13
"E00033854",281,156,125,8,12,14,6,3,2,11,34,35
"E00033855",130,75,55,2,5,10,4,1,3,6,16,8
"E00033856",212,58,154,1,19,7,1,2,4,11,46,63
"E00033857",191,127,64,0,6,5,1,0,0,16,23,13
"E00033859",188,126,62,7,12,5,5,3,2,7,15,6
"E00033861",231,168,63,0,9,5,2,3,2,5,18,19
"E00033862",219,151,68,5,12,4,1,1,2,11,20,12
"E00033863",222,157,65,2,15,5,3,3,3,11,18,5
"E00033864",203,130,73,5,9,7,2,2,10,7,16,15
"E00033865",263,185,78,4,17,3,3,3,4,13,19,12
"E00033866",236,161,75,1,5,2,3,1,0,14,31,18
"E00033867",228,153,75,1,9,8,4,1,4,10,21,17
"E00033868",243,172,71,1,10,5,2,3,2,9,20,19
"E00033869",246,169,77,0,16,5,1,4,3,11,24,13
"E00033870",190,65,125,2,8,5,4,7,5,16,43,35
"E00033871",213,144,69,2,7,4,6,1,3,7,27,12
"E00033872",243,171,72,3,11,6,1,2,4,9,22,14
"E00033873",235,145,90,3,10,6,5,2,3,10,31,20
"E00033874",262,163,99,3,18,5,7,3,5,16,23,19
"E00033875",223,150,73,0,9,7,2,5,5,9,19,17
"E00033876",208,135,73,2,9,7,3,2,1,7,28,14
"E00033877",265,183,82,1,8,8,5,5,0,10,19,26
"E00033878",218,142,76,4,8,7,2,4,7,10,25,9
"E00033879",229,159,70,2,15,7,4,5,3,7,16,11
"E00033880",344,226,118,4,10,9,4,4,7,15,36,29
"E00033881",246,169,77,2,7,8,3,5,3,9,26,14
"E00033882",198,130,68,2,11,2,2,2,4,10,22,13
"E00033883",206,139,67,2,1,4,2,5,5,16,19,13
"E00033884",237,155,82,4,10,7,7,2,4,12,19,17
"E00033885",361,258,103,5,17,4,6,1,7,17,28,18
"E00033886",204,140,64,2,10,1,2,3,1,7,24,14
"E00033887",292,188,104,4,19,9,6,3,0,11,28,24
"E00033888",250,175,75,5,9,4,3,3,6,12,22,11
"E00033889",236,150,86,4,13,11,2,10,5,13,23,5
"E00033890",156,78,78,0,13,7,5,2,8,7,14,22
"E00033891",207,124,83,1,9,5,7,4,2,16,27,12
"E00033892",85,46,39,0,7,4,4,3,3,5,9,4
"E00033893",194,115,79,3,10,10,6,5,3,9,21,12
"E00033894",238,154,84,3,6,2,2,2,2,14,43,10
"E00033895",166,128,38,3,4,5,4,4,1,2,9,6
"E00033896",229,164,65,5,9,6,5,1,5,7,18,9
"E00033897",222,145,77,1,8,6,2,1,4,11,33,11
"E00033898",271,149,122,4,8,14,6,4,2,12,29,43
"E00033899",192,87,105,4,9,4,4,6,3,17,29,29
"E00033900",203,75,128,8,17,14,6,3,1,10,27,42
"E00033901",258,126,132,7,13,5,6,4,3,16,33,45
"E00033902",241,105,136,1,17,17,6,1,5,10,19,60
"E00033903",168,82,86,5,13,8,4,0,3,6,15,32
"E00033904",233,93,140,5,8,4,5,0,1,13,60,44
"E00033905",136,49,87,2,5,3,3,3,2,10,44,15
"E00033906",173,67,106,0,10,11,10,6,2,9,19,39
"E00033907",233,130,103,4,18,11,14,4,5,13,14,20
"E00033908",237,128,109,9,18,7,7,12,2,4,18,32
"E00033909",208,112,96,5,7,7,5,2,2,9,33,26
"E00033910",272,140,132,9,12,13,7,3,4,8,26,50
"E00033911",249,117,132,0,10,6,8,3,3,14,37,51
"E00033913",187,110,77,3,9,6,4,1,2,5,21,26
"E00033914",240,125,115,6,13,5,4,1,4,14,20,48
"E00033915",153,86,67,1,5,4,2,2,3,9,23,18
"E00033917",241,123,118,2,12,5,2,4,6,12,23,52
"E00033918",188,76,112,3,15,5,1,5,4,10,39,30
"E00033919",198,70,128,8,7,3,6,4,1,12,47,40
"E00033920",194,79,115,0,10,6,4,4,1,14,52,24
"E00033921",229,138,91,2,22,6,2,1,5,7,14,32
"E00033922",266,172,94,4,13,7,11,2,5,9,18,25
"E00033923",179,79,100,2,24,12,8,2,2,14,17,19
"E00033924",284,138,146,7,23,4,5,4,3,13,27,60
"E00033925",199,77,122,3,17,3,5,10,9,12,24,39
"E00033926",217,114,103,6,11,10,5,0,0,8,23,40
"E00033927",276,149,127,8,21,5,4,4,7,13,21,44
"E00033928",188,84,104,3,8,3,4,0,1,7,37,41
"E00033930",207,97,110,4,19,8,4,0,5,13,25,32
"E00033931",213,114,99,1,15,10,6,7,1,9,13,37
"E00033932",236,123,113,1,18,7,3,4,5,11,29,35
"E00033933",176,99,77,0,12,8,6,2,3,5,14,27
"E00033934",237,115,122,4,24,8,5,3,3,9,17,49
"E00033935",266,103,163,11,26,12,10,1,11,15,25,52
"E00033936",202,92,110,2,12,13,7,2,1,13,20,40
"E00033937",143,67,76,2,4,9,2,3,3,14,15,24
"E00033938",213,111,102,7,16,8,4,0,4,8,19,36
"E00033939",214,97,117,4,17,9,5,1,3,10,26,42
"E00033940",235,108,127,6,9,10,1,3,4,19,32,43
"E00033941",250,114,136,2,23,6,10,5,4,9,35,42
"E00033942",257,122,135,3,11,7,7,3,3,14,40,47
"E00033943",231,125,106,3,17,9,6,6,7,23,22,13
"E00033944",213,116,97,4,17,18,2,6,5,9,7,29
"E00033945",163,89,74,2,7,9,2,6,4,11,17,16
"E00033946",284,139,145,10,16,8,5,5,6,8,23,64
"E00033947",195,102,93,1,12,7,3,3,0,8,24,35
"E00033948",246,118,128,2,13,12,8,3,3,10,40,37
"E00033949",203,77,126,5,12,12,6,5,3,10,36,37
"E00033950",299,130,169,3,14,10,6,4,8,21,53,50
"E00033951",205,118,87,2,2,9,3,4,2,9,39,17
"E00033952",304,194,110,4,10,9,0,6,6,14,45,16
"E00033953",286,138,148,6,12,7,9,6,4,12,36,56
"E00033954",160,63,97,0,12,7,0,4,2,7,35,30
"E00033955",244,121,123,2,11,5,6,8,5,14,35,37
"E00033956",70,28,42,0,1,3,1,2,0,4,19,12
"E00033957",223,126,97,3,13,10,7,4,3,11,21,25
"E00033958",233,113,120,8,17,8,6,0,1,11,30,39
"E00033959",203,100,103,3,7,7,5,5,5,12,39,20
"E00033960",246,126,120,3,14,7,10,5,3,12,32,34
"E00033961",209,115,94,1,5,7,5,5,3,16,24,28
"E00033962",230,111,119,2,15,9,4,3,1,12,34,39
"E00033963",266,121,145,7,12,9,9,4,4,14,47,39
"E00033964",221,69,152,7,20,16,5,1,5,16,33,49
"E00033965",206,83,123,2,10,7,7,6,3,14,38,36
"E00033966",194,104,90,2,7,11,5,6,2,11,23,23
"E00033967",213,89,124,0,12,4,10,5,7,14,30,42
"E00033968",117,46,71,3,2,3,4,4,1,12,21,21
"E00033969",207,114,93,1,10,3,1,4,2,12,37,23
"E00033970",220,88,132,3,8,6,8,4,4,13,43,43
"E00033971",148,54,94,1,5,5,5,2,0,10,42,24
"E00033972",192,96,96,1,6,6,3,4,0,13,34,29
"E00033973",137,64,73,1,3,1,1,2,3,4,20,38
"E00033974",210,91,119,2,11,6,5,6,1,13,37,38
"E00033975",271,114,157,6,11,7,5,3,5,18,51,51
"E00033976",171,96,75,2,6,6,1,3,2,9,27,19
"E00033977",114,36,78,1,1,7,2,1,2,10,28,26
"E00033978",133,58,75,3,1,3,2,3,3,8,31,21
"E00033979",85,21,64,0,1,4,0,4,1,9,25,20
"E00033980",182,76,106,1,6,4,6,4,2,11,41,31
"E00033981",100,23,77,1,5,4,2,3,0,8,42,12
"E00033982",73,35,38,1,5,0,1,1,1,2,18,9
"E00033983",181,103,78,2,9,5,7,2,2,7,20,24
"E00033984",191,112,79,3,15,8,5,5,1,8,25,9
"E00033985",151,86,65,4,5,4,3,1,3,4,23,18
"E00033986",189,124,65,4,4,3,4,2,0,10,25,13
"E00033987",206,129,77,2,13,4,2,0,5,8,21,22
"E00033988",193,106,87,1,16,1,6,7,3,5,22,26
"E00033989",184,99,85,3,16,9,8,5,2,10,17,15
"E00033990",225,159,66,6,10,1,4,3,1,6,22,13
"E00033991",209,139,70,3,9,4,12,5,2,11,10,14
