"GeographyCode","KS107EW0001","KS107EW0002","KS107EW0003","KS107EW0004","KS107EW0005","KS107EW0006","KS107EW0007","KS107EW0008","KS107EW0009","KS107EW0010","KS107EW0011","KS107EW0012","KS107EW0013","KS107EW0014","KS107EW0015","KS107EW0016","KS107EW0017","KS107EW0018","KS107EW0019","KS107EW0020","KS107EW0021","KS107EW0022","KS107EW0023"
"E01006787",72,22,18,32,16,2,5,9,56,20,13,23,30.5555555555556,25,44.4444444444444,22.2222222222222,2.77777777777778,6.94444444444444,12.5,77.7777777777778,27.7777777777778,18.0555555555556,31.9444444444444
"E01006788",98,29,24,45,10,2,3,5,88,27,21,40,29.5918367346939,24.4897959183673,45.9183673469388,10.2040816326531,2.04081632653061,3.06122448979592,5.10204081632653,89.7959183673469,27.5510204081633,21.4285714285714,40.8163265306122
"E01006790",148,57,18,73,4,0,2,2,144,57,16,71,38.5135135135135,12.1621621621622,49.3243243243243,2.7027027027027,0,1.35135135135135,1.35135135135135,97.2972972972973,38.5135135135135,10.8108108108108,47.972972972973
"E01006791",91,31,14,46,5,0,2,3,86,31,12,43,34.0659340659341,15.3846153846154,50.5494505494505,5.49450549450549,0,2.1978021978022,3.2967032967033,94.5054945054945,34.0659340659341,13.1868131868132,47.2527472527472
"E01006792",19,7,9,3,4,1,3,0,15,6,6,3,36.8421052631579,47.3684210526316,15.7894736842105,21.0526315789474,5.26315789473684,15.7894736842105,0,78.9473684210526,31.5789473684211,31.5789473684211,15.7894736842105
"E01006793",56,19,9,28,3,0,0,3,53,19,9,25,33.9285714285714,16.0714285714286,50,5.35714285714286,0,0,5.35714285714286,94.6428571428571,33.9285714285714,16.0714285714286,44.6428571428571
"E01006794",42,13,13,16,3,1,1,1,39,12,12,15,30.952380952381,30.952380952381,38.0952380952381,7.14285714285714,2.38095238095238,2.38095238095238,2.38095238095238,92.8571428571429,28.5714285714286,28.5714285714286,35.7142857142857
"E01006795",27,9,12,6,4,0,3,1,23,9,9,5,33.3333333333333,44.4444444444444,22.2222222222222,14.8148148148148,0,11.1111111111111,3.7037037037037,85.1851851851852,33.3333333333333,33.3333333333333,18.5185185185185
"E01006796",9,4,2,3,3,0,2,1,6,4,0,2,44.4444444444444,22.2222222222222,33.3333333333333,33.3333333333333,0,22.2222222222222,11.1111111111111,66.6666666666667,44.4444444444444,0,22.2222222222222
"E01006797",64,15,15,34,8,1,2,5,56,14,13,29,23.4375,23.4375,53.125,12.5,1.5625,3.125,7.8125,87.5,21.875,20.3125,45.3125
"E01006798",28,6,11,11,2,0,2,0,26,6,9,11,21.4285714285714,39.2857142857143,39.2857142857143,7.14285714285714,0,7.14285714285714,0,92.8571428571429,21.4285714285714,32.1428571428571,39.2857142857143
"E01006799",46,21,7,18,6,0,3,3,40,21,4,15,45.6521739130435,15.2173913043478,39.1304347826087,13.0434782608696,0,6.52173913043478,6.52173913043478,86.9565217391304,45.6521739130435,8.69565217391304,32.6086956521739
"E01006800",20,7,9,4,5,1,4,0,15,6,5,4,35,45,20,25,5,20,0,75,30,25,20
"E01006801",17,6,7,4,2,0,1,1,15,6,6,3,35.2941176470588,41.1764705882353,23.5294117647059,11.7647058823529,0,5.88235294117647,5.88235294117647,88.2352941176471,35.2941176470588,35.2941176470588,17.6470588235294
"E01032505",57,18,16,23,1,0,1,0,56,18,15,23,31.5789473684211,28.0701754385965,40.3508771929825,1.75438596491228,0,1.75438596491228,0,98.2456140350877,31.5789473684211,26.3157894736842,40.3508771929825
"E01032506",56,17,11,28,5,0,2,3,51,17,9,25,30.3571428571429,19.6428571428571,50,8.92857142857143,0,3.57142857142857,5.35714285714286,91.0714285714286,30.3571428571429,16.0714285714286,44.6428571428571
"E01032507",48,10,16,22,2,2,0,0,46,8,16,22,20.8333333333333,33.3333333333333,45.8333333333333,4.16666666666667,4.16666666666667,0,0,95.8333333333333,16.6666666666667,33.3333333333333,45.8333333333333
"E01032508",105,21,21,63,10,1,5,4,95,20,16,59,20,20,60,9.52380952380952,0.952380952380952,4.76190476190476,3.80952380952381,90.4761904761905,19.047619047619,15.2380952380952,56.1904761904762
"E01032509",106,36,15,55,8,0,1,7,98,36,14,48,33.9622641509434,14.1509433962264,51.8867924528302,7.54716981132075,0,0.943396226415094,6.60377358490566,92.4528301886792,33.9622641509434,13.2075471698113,45.2830188679245
"E01032510",76,33,17,26,1,0,0,1,75,33,17,25,43.421052631579,22.3684210526316,34.2105263157895,1.31578947368421,0,0,1.31578947368421,98.6842105263158,43.421052631579,22.3684210526316,32.8947368421053
"E01032511",71,15,13,43,7,0,4,3,64,15,9,40,21.1267605633803,18.3098591549296,60.5633802816901,9.85915492957746,0,5.63380281690141,4.22535211267606,90.1408450704225,21.1267605633803,12.6760563380282,56.3380281690141
"E01033747",72,15,9,48,3,1,0,2,69,14,9,46,20.8333333333333,12.5,66.6666666666667,4.16666666666667,1.38888888888889,0,2.77777777777778,95.8333333333333,19.4444444444444,12.5,63.8888888888889
"E01033748",31,6,7,18,2,1,0,1,29,5,7,17,19.3548387096774,22.5806451612903,58.0645161290323,6.45161290322581,3.2258064516129,0,3.2258064516129,93.5483870967742,16.1290322580645,22.5806451612903,54.8387096774194
"E01033749",11,3,2,6,1,1,0,0,10,2,2,6,27.2727272727273,18.1818181818182,54.5454545454545,9.09090909090909,9.09090909090909,0,0,90.9090909090909,18.1818181818182,18.1818181818182,54.5454545454545
"E01033750",17,6,6,5,4,1,1,2,13,5,5,3,35.2941176470588,35.2941176470588,29.4117647058824,23.5294117647059,5.88235294117647,5.88235294117647,11.7647058823529,76.4705882352941,29.4117647058824,29.4117647058824,17.6470588235294
"E01033751",37,11,4,22,3,0,1,2,34,11,3,20,29.7297297297297,10.8108108108108,59.4594594594595,8.10810810810811,0,2.7027027027027,5.40540540540541,91.8918918918919,29.7297297297297,8.10810810810811,54.0540540540541
"E01033752",3,3,0,0,0,0,0,0,3,3,0,0,100,0,0,0,0,0,0,100,100,0,0
"E01033753",2,1,1,0,1,1,0,0,1,0,1,0,50,50,0,50,50,0,0,50,0,50,0
"E01033754",27,10,4,13,3,1,1,1,24,9,3,12,37.037037037037,14.8148148148148,48.1481481481481,11.1111111111111,3.7037037037037,3.7037037037037,3.7037037037037,88.8888888888889,33.3333333333333,11.1111111111111,44.4444444444444
"E01033755",5,2,2,1,0,0,0,0,5,2,2,1,40,40,20,0,0,0,0,100,40,40,20
"E01033756",6,2,1,3,1,0,1,0,5,2,0,3,33.3333333333333,16.6666666666667,50,16.6666666666667,0,16.6666666666667,0,83.3333333333333,33.3333333333333,0,50
"E01033757",21,7,7,7,2,0,1,1,19,7,6,6,33.3333333333333,33.3333333333333,33.3333333333333,9.52380952380952,0,4.76190476190476,4.76190476190476,90.4761904761905,33.3333333333333,28.5714285714286,28.5714285714286
"E01033758",17,8,4,5,0,0,0,0,17,8,4,5,47.0588235294118,23.5294117647059,29.4117647058824,0,0,0,0,100,47.0588235294118,23.5294117647059,29.4117647058824
"E01033759",77,20,16,41,5,0,3,2,72,20,13,39,25.974025974026,20.7792207792208,53.2467532467532,6.49350649350649,0,3.8961038961039,2.5974025974026,93.5064935064935,25.974025974026,16.8831168831169,50.6493506493506
"E01033760",9,3,3,3,3,2,1,0,6,1,2,3,33.3333333333333,33.3333333333333,33.3333333333333,33.3333333333333,22.2222222222222,11.1111111111111,0,66.6666666666667,11.1111111111111,22.2222222222222,33.3333333333333
"E01033761",8,4,2,2,1,0,0,1,7,4,2,1,50,25,25,12.5,0,0,12.5,87.5,50,25,12.5
"E01033762",5,4,0,1,0,0,0,0,5,4,0,1,80,0,20,0,0,0,0,100,80,0,20
"E01033763",45,10,6,29,2,0,0,2,43,10,6,27,22.2222222222222,13.3333333333333,64.4444444444444,4.44444444444444,0,0,4.44444444444444,95.5555555555556,22.2222222222222,13.3333333333333,60
"E01033764",138,37,18,83,15,3,2,10,123,34,16,73,26.8115942028986,13.0434782608696,60.1449275362319,10.8695652173913,2.17391304347826,1.44927536231884,7.2463768115942,89.1304347826087,24.6376811594203,11.5942028985507,52.8985507246377
"E01033765",94,28,10,56,5,0,3,2,89,28,7,54,29.7872340425532,10.6382978723404,59.5744680851064,5.31914893617021,0,3.19148936170213,2.12765957446809,94.6808510638298,29.7872340425532,7.4468085106383,57.4468085106383
"E01033766",33,13,10,10,2,0,2,0,31,13,8,10,39.3939393939394,30.3030303030303,30.3030303030303,6.06060606060606,0,6.06060606060606,0,93.9393939393939,39.3939393939394,24.2424242424242,30.3030303030303
"E01033767",105,31,14,60,8,1,3,4,97,30,11,56,29.5238095238095,13.3333333333333,57.1428571428571,7.61904761904762,0.952380952380952,2.85714285714286,3.80952380952381,92.3809523809524,28.5714285714286,10.4761904761905,53.3333333333333
"E01033768",37,10,8,19,4,2,2,0,33,8,6,19,27.027027027027,21.6216216216216,51.3513513513513,10.8108108108108,5.40540540540541,5.40540540540541,0,89.1891891891892,21.6216216216216,16.2162162162162,51.3513513513513
