"GeographyCode","KS403EW0001","KS403EW0002","KS403EW0003","KS403EW0004","KS403EW0005","KS403EW0006","KS403EW0007","KS403EW0008","KS403EW0009","KS403EW0010","KS403EW0011","KS403EW0012"
"E00033411",119,6,113,3,3,2.77310924369748,8.07563025210084,4.10084033613445,5.04201680672269,94.9579831932773,2.52100840336134,2.52100840336134
"E00033412",146,10,136,5,4,2.36301369863014,5.93835616438356,3.23972602739726,6.84931506849315,93.1506849315068,3.42465753424658,2.73972602739726
"E00033413",111,9,102,12,6,2.18018018018018,5.27027027027027,2.77477477477477,8.10810810810811,91.8918918918919,10.8108108108108,5.40540540540541
"E00033414",135,12,123,5,4,2.44444444444444,6.16296296296296,3.35555555555556,8.88888888888889,91.1111111111111,3.7037037037037,2.96296296296296
"E00033415",94,2,92,1,3,2.91489361702128,8.18085106382979,4.09574468085106,2.12765957446809,97.8723404255319,1.06382978723404,3.19148936170213
"E00033416",144,10,134,3,3,2.49305555555556,6.04861111111111,3.23611111111111,6.94444444444444,93.0555555555556,2.08333333333333,2.08333333333333
"E00033417",144,5,139,9,4,2.35416666666667,6.52083333333333,3.24305555555556,3.47222222222222,96.5277777777778,6.25,2.77777777777778
"E00033418",144,2,142,3,2,2.94444444444444,7.98611111111111,4.13194444444444,1.38888888888889,98.6111111111111,2.08333333333333,1.38888888888889
"E00033419",119,0,119,0,1,2.58823529411765,7.39495798319328,3.6890756302521,0,100,0,0.840336134453782
"E00033420",155,10,145,4,3,2.50322580645161,6.40645161290323,3.41290322580645,6.45161290322581,93.5483870967742,2.58064516129032,1.93548387096774
"E00033421",128,12,116,7,6,2.4140625,6.1640625,3.1796875,9.375,90.625,5.46875,4.6875
"E00033422",172,1,171,0,0,2.71511627906977,7.68023255813953,3.96511627906977,0.581395348837209,99.4186046511628,0,0
"E00033423",126,3,123,6,2,2.5,6.63492063492064,3.5,2.38095238095238,97.6190476190476,4.76190476190476,1.58730158730159
"E00033424",134,3,131,1,1,2.26865671641791,6.21641791044776,3.14179104477612,2.23880597014925,97.7611940298508,0.746268656716418,0.746268656716418
"E00033425",124,9,115,3,2,1.9758064516129,5.69354838709677,2.85483870967742,7.25806451612903,92.741935483871,2.41935483870968,1.61290322580645
"E00033426",121,1,120,10,4,2.49586776859504,6.32231404958678,3.30578512396694,0.826446280991736,99.1735537190083,8.26446280991736,3.30578512396694
"E00033427",105,5,100,4,2,2.28571428571429,6.53333333333333,3.2952380952381,4.76190476190476,95.2380952380952,3.80952380952381,1.9047619047619
"E00033428",124,5,119,5,5,2.49193548387097,5.04032258064516,2.79032258064516,4.03225806451613,95.9677419354839,4.03225806451613,4.03225806451613
"E00033432",135,7,128,7,6,2.37777777777778,5.62222222222222,3.05925925925926,5.18518518518519,94.8148148148148,5.18518518518519,4.44444444444444
"E00033435",125,6,119,6,6,2.312,5.688,2.992,4.8,95.2,4.8,4.8
"E00033436",128,3,125,3,1,2.1484375,5.0859375,2.8203125,2.34375,97.65625,2.34375,0.78125
"E00033437",114,2,112,7,8,2.33333333333333,5.64035087719298,3.00877192982456,1.75438596491228,98.2456140350877,6.14035087719298,7.01754385964912
"E00033438",127,4,123,4,4,2.41732283464567,5.4488188976378,3.00787401574803,3.1496062992126,96.8503937007874,3.1496062992126,3.1496062992126
"E00033439",173,7,166,7,4,2.06936416184971,4.97109826589595,2.6878612716763,4.04624277456647,95.9537572254335,4.04624277456647,2.3121387283237
"E00033440",139,3,136,8,6,2.50359712230216,5.0863309352518,2.94964028776978,2.15827338129496,97.841726618705,5.75539568345324,4.31654676258993
"E00033441",141,8,133,9,4,2.13475177304965,4.92198581560284,2.92198581560284,5.67375886524823,94.3262411347518,6.38297872340426,2.83687943262411
"E00033442",134,6,128,8,10,2.50746268656716,5.65671641791045,3.08208955223881,4.47761194029851,95.5223880597015,5.97014925373134,7.46268656716418
"E00033443",72,9,63,5,2,2.19444444444444,5.55555555555556,3.01388888888889,12.5,87.5,6.94444444444444,2.77777777777778
"E00033444",115,7,108,0,1,2.20869565217391,5.87826086956522,3.02608695652174,6.08695652173913,93.9130434782609,0,0.869565217391304
"E00033445",98,3,95,5,3,2.62244897959184,6.36734693877551,2.86734693877551,3.06122448979592,96.9387755102041,5.10204081632653,3.06122448979592
"E00033446",121,7,114,6,3,2.28925619834711,5.58677685950413,3.08264462809917,5.78512396694215,94.2148760330578,4.95867768595041,2.47933884297521
"E00033447",94,4,90,4,6,1.69148936170213,4.31914893617021,1.93617021276596,4.25531914893617,95.7446808510638,4.25531914893617,6.38297872340426
"E00033448",124,3,121,9,6,2.48387096774194,5.49193548387097,3.05645161290323,2.41935483870968,97.5806451612903,7.25806451612903,4.83870967741935
"E00033449",143,8,135,6,2,2.07692307692308,5.47552447552448,2.86013986013986,5.59440559440559,94.4055944055944,4.1958041958042,1.3986013986014
"E00033450",121,10,111,5,7,2.48760330578512,5.6198347107438,3.02479338842975,8.26446280991736,91.7355371900827,4.13223140495868,5.78512396694215
"E00033451",109,5,104,7,5,2.11926605504587,5.02752293577982,2.61467889908257,4.58715596330275,95.4128440366973,6.42201834862385,4.58715596330275
"E00033452",110,8,102,7,6,2.08181818181818,5.07272727272727,2.9,7.27272727272727,92.7272727272727,6.36363636363636,5.45454545454545
"E00033453",78,9,69,10,5,1.8974358974359,4.6025641025641,2.21794871794872,11.5384615384615,88.4615384615385,12.8205128205128,6.41025641025641
"E00033454",219,10,209,3,2,2.23287671232877,5.55707762557078,3.03196347031963,4.5662100456621,95.4337899543379,1.36986301369863,0.91324200913242
"E00033455",122,3,119,4,4,1.89344262295082,5.05737704918033,2.76229508196721,2.45901639344262,97.5409836065574,3.27868852459016,3.27868852459016
"E00033456",133,5,128,9,8,2.52631578947368,5.35338345864662,2.78195488721805,3.7593984962406,96.2406015037594,6.76691729323308,6.01503759398496
"E00033457",95,5,90,6,3,2.25263157894737,5.02105263157895,3.03157894736842,5.26315789473684,94.7368421052632,6.31578947368421,3.15789473684211
"E00033458",87,6,81,8,5,2.60919540229885,5.57471264367816,2.96551724137931,6.89655172413793,93.1034482758621,9.19540229885057,5.74712643678161
"E00033459",143,6,137,7,3,1.87412587412587,4.46853146853147,2.23076923076923,4.1958041958042,95.8041958041958,4.89510489510489,2.0979020979021
"E00033460",79,0,79,7,4,2.53164556962025,5,2.81012658227848,0,100,8.86075949367089,5.06329113924051
"E00033462",94,1,93,10,5,2.30851063829787,4.80851063829787,2.6063829787234,1.06382978723404,98.936170212766,10.6382978723404,5.31914893617021
"E00033463",103,6,97,2,2,2.11650485436893,5.74757281553398,2.99029126213592,5.8252427184466,94.1747572815534,1.94174757281553,1.94174757281553
"E00033464",116,9,107,8,3,2.44827586206897,5.18965517241379,2.99137931034483,7.75862068965517,92.2413793103448,6.89655172413793,2.58620689655172
"E00033466",122,11,111,3,4,2.27868852459016,5.37704918032787,2.9672131147541,9.01639344262295,90.983606557377,2.45901639344262,3.27868852459016
"E00033468",119,2,117,8,7,2.40336134453782,5.78151260504202,3.05882352941176,1.68067226890756,98.3193277310924,6.72268907563025,5.88235294117647
"E00033470",130,6,124,4,4,2.49230769230769,5.50769230769231,3.01538461538462,4.61538461538462,95.3846153846154,3.07692307692308,3.07692307692308
"E00033471",107,3,104,5,7,2.60747663551402,5.48598130841121,3.01869158878505,2.80373831775701,97.196261682243,4.67289719626168,6.54205607476635
"E00033472",105,5,100,7,2,2.37142857142857,5.06666666666667,2.75238095238095,4.76190476190476,95.2380952380952,6.66666666666667,1.9047619047619
"E00033473",116,4,112,8,5,2.3448275862069,5.51724137931035,3.00862068965517,3.44827586206897,96.551724137931,6.89655172413793,4.31034482758621
"E00033474",145,16,129,8,4,1.57931034482759,4.22758620689655,2.02068965517241,11.0344827586207,88.9655172413793,5.51724137931035,2.75862068965517
"E00033475",157,16,141,16,9,1.82802547770701,4.45859872611465,2.29936305732484,10.1910828025478,89.8089171974522,10.1910828025478,5.73248407643312
"E00033476",115,3,112,9,11,2.03478260869565,4.67826086956522,2.35652173913043,2.60869565217391,97.3913043478261,7.82608695652174,9.56521739130435
"E00033477",74,2,72,2,2,2.39189189189189,5.56756756756757,2.89189189189189,2.7027027027027,97.2972972972973,2.7027027027027,2.7027027027027
"E00033478",115,6,109,11,3,2.37391304347826,5,2.74782608695652,5.21739130434783,94.7826086956522,9.56521739130435,2.60869565217391
"E00033479",167,3,164,9,3,2.33532934131737,5.4311377245509,3.01197604790419,1.79640718562874,98.2035928143712,5.38922155688623,1.79640718562874
"E00033480",108,8,100,4,3,2.58333333333333,6.65740740740741,3.49074074074074,7.40740740740741,92.5925925925926,3.7037037037037,2.77777777777778
"E00033481",172,9,163,7,7,2.31976744186047,5.22093023255814,3.00581395348837,5.23255813953488,94.7674418604651,4.06976744186047,4.06976744186047
"E00033482",117,5,112,1,3,2.41025641025641,5.62393162393162,3.06837606837607,4.27350427350427,95.7264957264957,0.854700854700855,2.56410256410256
"E00033483",166,11,155,16,9,2.02409638554217,4.95180722891566,2.4578313253012,6.62650602409639,93.3734939759036,9.63855421686747,5.42168674698795
"E00033484",121,5,116,2,4,2.41322314049587,6.10743801652893,3.30578512396694,4.13223140495868,95.8677685950413,1.65289256198347,3.30578512396694
"E00033485",137,8,129,3,4,2.32116788321168,5.59124087591241,2.97080291970803,5.83941605839416,94.1605839416058,2.18978102189781,2.91970802919708
"E00033486",165,13,152,11,3,2.10909090909091,4.96969696969697,2.60606060606061,7.87878787878788,92.1212121212121,6.66666666666667,1.81818181818182
"E00033487",157,10,147,8,4,1.52229299363057,4.09554140127389,2.00636942675159,6.36942675159236,93.6305732484076,5.09554140127389,2.54777070063694
"E00033488",149,18,131,15,6,1.57718120805369,4,2.06711409395973,12.0805369127517,87.9194630872483,10.0671140939597,4.02684563758389
"E00033489",122,3,119,5,7,2.55737704918033,5.84426229508197,2.99180327868852,2.45901639344262,97.5409836065574,4.0983606557377,5.73770491803279
"E00033490",108,3,105,9,7,2.48148148148148,5.40740740740741,2.96296296296296,2.77777777777778,97.2222222222222,8.33333333333333,6.48148148148148
"E00033491",142,18,124,10,6,1.57746478873239,4.15492957746479,2.19014084507042,12.6760563380282,87.3239436619718,7.04225352112676,4.22535211267606
"E00033492",195,13,182,18,9,1.69230769230769,4.18461538461538,2.00512820512821,6.66666666666667,93.3333333333333,9.23076923076923,4.61538461538462
"E00033493",142,17,125,6,8,2.03521126760563,4.99295774647887,2.48591549295775,11.9718309859155,88.0281690140845,4.22535211267606,5.63380281690141
"E00033494",103,3,100,6,2,2.46601941747573,5.3495145631068,2.98058252427184,2.9126213592233,97.0873786407767,5.8252427184466,1.94174757281553
"E00033495",161,11,150,13,7,2.08074534161491,4.8944099378882,2.49068322981366,6.83229813664596,93.167701863354,8.07453416149068,4.34782608695652
"E00033496",152,17,135,6,4,1.96710526315789,4.76973684210526,2.35526315789474,11.1842105263158,88.8157894736842,3.94736842105263,2.63157894736842
"E00033497",98,13,85,3,6,2.26530612244898,5.21428571428571,2.8469387755102,13.265306122449,86.734693877551,3.06122448979592,6.12244897959184
"E00033498",91,1,90,8,4,1.23076923076923,3.51648351648352,1.28571428571429,1.0989010989011,98.9010989010989,8.79120879120879,4.3956043956044
"E00033501",98,1,97,5,4,1.25510204081633,3.54081632653061,1.36734693877551,1.02040816326531,98.9795918367347,5.10204081632653,4.08163265306122
"E00033502",104,5,99,1,0,2.30769230769231,5.84615384615385,2.98076923076923,4.80769230769231,95.1923076923077,0.961538461538462,0
"E00033503",100,5,95,2,2,2.47,5.8,3.06,5,95,2,2
"E00033504",129,7,122,8,5,2.44186046511628,5.17054263565892,2.93023255813953,5.42635658914729,94.5736434108527,6.2015503875969,3.87596899224806
"E00033505",93,9,84,2,1,2.31182795698925,6.31182795698925,3.36559139784946,9.67741935483871,90.3225806451613,2.1505376344086,1.0752688172043
"E00033506",124,3,121,10,6,2.44354838709677,5.38709677419355,2.95967741935484,2.41935483870968,97.5806451612903,8.06451612903226,4.83870967741935
"E00033507",136,13,123,11,6,1.81617647058824,4.68382352941176,2.38235294117647,9.55882352941176,90.4411764705882,8.08823529411765,4.41176470588235
"E00033508",132,10,122,9,2,1.72727272727273,4.51515151515152,2.25,7.57575757575758,92.4242424242424,6.81818181818182,1.51515151515152
"E00033509",113,8,105,7,5,2.53982300884956,5.23008849557522,2.76991150442478,7.07964601769912,92.9203539823009,6.19469026548673,4.42477876106195
"E00033510",137,12,125,5,4,2.11678832116788,5.16788321167883,2.47445255474453,8.75912408759124,91.2408759124088,3.64963503649635,2.91970802919708
"E00033511",122,5,117,6,5,1.90163934426229,5.10655737704918,2.5655737704918,4.0983606557377,95.9016393442623,4.91803278688525,4.0983606557377
"E00033512",78,3,75,8,7,2.67948717948718,5.44871794871795,2.88461538461538,3.84615384615385,96.1538461538462,10.2564102564103,8.97435897435897
"E00033513",130,8,122,12,6,2.25384615384615,5.18461538461538,2.69230769230769,6.15384615384615,93.8461538461538,9.23076923076923,4.61538461538462
"E00033514",114,0,114,8,6,2.05263157894737,4.79824561403509,2.5,0,100,7.01754385964912,5.26315789473684
"E00033515",125,15,110,11,5,2.248,5.016,2.6,12,88,8.8,4
"E00033516",110,4,106,4,5,2.28181818181818,5.64545454545455,3.02727272727273,3.63636363636364,96.3636363636364,3.63636363636364,4.54545454545455
"E00033517",126,3,123,10,9,2.36507936507937,5.40476190476191,2.96825396825397,2.38095238095238,97.6190476190476,7.93650793650794,7.14285714285714
"E00033518",121,10,111,13,10,2.09917355371901,4.87603305785124,2.47933884297521,8.26446280991736,91.7355371900827,10.7438016528926,8.26446280991736
"E00033519",139,3,136,11,8,2.36690647482014,5.10791366906475,2.97122302158273,2.15827338129496,97.841726618705,7.9136690647482,5.75539568345324
"E00033520",102,14,88,11,6,1.82352941176471,4.51960784313725,2.01960784313725,13.7254901960784,86.2745098039216,10.7843137254902,5.88235294117647
"E00033521",142,21,121,9,7,1.73239436619718,4.45070422535211,2.24647887323944,14.7887323943662,85.2112676056338,6.33802816901408,4.92957746478873
"E00033522",151,8,143,9,3,1.88741721854305,4.64238410596027,2.3841059602649,5.29801324503311,94.7019867549669,5.96026490066225,1.98675496688742
"E00033523",144,21,123,13,5,2.36805555555556,5.38194444444444,2.95833333333333,14.5833333333333,85.4166666666667,9.02777777777778,3.47222222222222
"E00033524",217,12,205,19,9,1.91705069124424,4.5852534562212,2.4147465437788,5.52995391705069,94.4700460829493,8.75576036866359,4.14746543778802
"E00033525",131,10,121,5,4,2.52671755725191,5.65648854961832,2.97709923664122,7.63358778625954,92.3664122137405,3.81679389312977,3.05343511450382
"E00033526",128,4,124,6,1,2.1015625,5.078125,2.5703125,3.125,96.875,4.6875,0.78125
"E00033527",153,15,138,8,10,2.50980392156863,5.72549019607843,3.00653594771242,9.80392156862745,90.1960784313726,5.22875816993464,6.5359477124183
"E00033528",126,2,124,9,3,2.03174603174603,5.1031746031746,2.47619047619048,1.58730158730159,98.4126984126984,7.14285714285714,2.38095238095238
"E00033530",145,0,145,2,4,3.08965517241379,7.31034482758621,3.64827586206897,0,100,1.37931034482759,2.75862068965517
"E00033531",134,0,134,3,3,2.67910447761194,7.32089552238806,3.6044776119403,0,100,2.23880597014925,2.23880597014925
"E00033532",166,4,162,4,1,2.36144578313253,6.18674698795181,3.12650602409639,2.40963855421687,97.5903614457831,2.40963855421687,0.602409638554217
"E00033533",96,2,94,3,5,2.44791666666667,5.91666666666667,3.19791666666667,2.08333333333333,97.9166666666667,3.125,5.20833333333333
"E00033534",124,6,118,8,2,1.75806451612903,4.78225806451613,2.33870967741935,4.83870967741935,95.1612903225807,6.45161290322581,1.61290322580645
"E00033535",133,3,130,2,1,2.29323308270677,5.97744360902256,3.02255639097744,2.25563909774436,97.7443609022556,1.50375939849624,0.75187969924812
"E00033536",127,6,121,2,3,2.47244094488189,5.65354330708661,3.00787401574803,4.7244094488189,95.2755905511811,1.5748031496063,2.36220472440945
"E00033537",132,11,121,1,3,2.18181818181818,5.56060606060606,2.90909090909091,8.33333333333333,91.6666666666667,0.757575757575758,2.27272727272727
"E00033538",147,2,145,2,1,2.17687074829932,5.89115646258503,3.02040816326531,1.36054421768707,98.6394557823129,1.36054421768707,0.680272108843537
"E00033539",130,2,128,4,0,2.42307692307692,6.06153846153846,3.14615384615385,1.53846153846154,98.4615384615385,3.07692307692308,0
"E00033540",135,1,134,4,2,2.32592592592593,5.85185185185185,3.04444444444444,0.740740740740741,99.2592592592593,2.96296296296296,1.48148148148148
"E00033541",129,8,121,5,3,2.50387596899225,6.03100775193798,3.12403100775194,6.2015503875969,93.7984496124031,3.87596899224806,2.32558139534884
"E00033542",124,0,124,3,0,2.18548387096774,5.55645161290323,2.83064516129032,0,100,2.41935483870968,0
"E00033543",120,10,110,6,3,2.11666666666667,5.40833333333333,2.68333333333333,8.33333333333333,91.6666666666667,5,2.5
"E00033544",104,5,99,2,2,2.18269230769231,5.70192307692308,3,4.80769230769231,95.1923076923077,1.92307692307692,1.92307692307692
"E00033545",121,6,115,4,4,2.05785123966942,5.39669421487603,2.62809917355372,4.95867768595041,95.0413223140496,3.30578512396694,3.30578512396694
"E00033546",148,8,140,7,7,2.40540540540541,5.66216216216216,2.99324324324324,5.40540540540541,94.5945945945946,4.72972972972973,4.72972972972973
"E00033547",126,18,108,9,6,2.31746031746032,5.42857142857143,2.78571428571429,14.2857142857143,85.7142857142857,7.14285714285714,4.76190476190476
"E00033548",113,9,104,4,3,2.07964601769911,5.32743362831858,2.74336283185841,7.9646017699115,92.0353982300885,3.53982300884956,2.65486725663717
"E00033549",151,11,140,4,4,2.2317880794702,5.62913907284768,3.00662251655629,7.28476821192053,92.7152317880795,2.64900662251656,2.64900662251656
"E00033550",124,3,121,3,0,2.42741935483871,6.5241935483871,3.24193548387097,2.41935483870968,97.5806451612903,2.41935483870968,0
"E00033551",102,2,100,2,3,2.14705882352941,5.1078431372549,2.49019607843137,1.96078431372549,98.0392156862745,1.96078431372549,2.94117647058824
"E00033552",124,3,121,3,2,2.66129032258065,6.13709677419355,3.13709677419355,2.41935483870968,97.5806451612903,2.41935483870968,1.61290322580645
"E00033553",161,7,154,7,5,2.19875776397516,5.3416149068323,2.59627329192547,4.34782608695652,95.6521739130435,4.34782608695652,3.1055900621118
"E00033554",115,2,113,8,7,2.87826086956522,6.2695652173913,3.1304347826087,1.73913043478261,98.2608695652174,6.95652173913043,6.08695652173913
"E00033555",136,7,129,8,2,1.97794117647059,5.38235294117647,2.55882352941176,5.14705882352941,94.8529411764706,5.88235294117647,1.47058823529412
"E00033556",114,3,111,0,0,2.73684210526316,6.3859649122807,3.21052631578947,2.63157894736842,97.3684210526316,0,0
"E00033557",124,1,123,1,0,2.55645161290323,6.35483870967742,3.23387096774194,0.806451612903226,99.1935483870968,0.806451612903226,0
"E00033558",114,4,110,0,1,2.63157894736842,6.44736842105263,3.2280701754386,3.50877192982456,96.4912280701754,0,0.87719298245614
"E00033559",110,4,106,3,3,2.36363636363636,5.93636363636364,2.95454545454545,3.63636363636364,96.3636363636364,2.72727272727273,2.72727272727273
"E00033560",113,2,111,4,5,2.79646017699115,7.15929203539823,3.6283185840708,1.76991150442478,98.2300884955752,3.53982300884956,4.42477876106195
"E00033561",106,2,104,4,5,2.82075471698113,7.0377358490566,3.55660377358491,1.88679245283019,98.1132075471698,3.77358490566038,4.71698113207547
"E00033562",117,2,115,7,5,2.68376068376068,6.18803418803419,3.39316239316239,1.70940170940171,98.2905982905983,5.98290598290598,4.27350427350427
"E00033563",131,3,128,4,7,2.6030534351145,6.0381679389313,3.32824427480916,2.29007633587786,97.7099236641221,3.05343511450382,5.34351145038168
"E00033564",144,3,141,7,2,2.39583333333333,6.33333333333333,3.28472222222222,2.08333333333333,97.9166666666667,4.86111111111111,1.38888888888889
"E00033565",117,5,112,2,1,2.44444444444444,6.09401709401709,3.17948717948718,4.27350427350427,95.7264957264957,1.70940170940171,0.854700854700855
"E00033566",148,12,136,8,3,2.09459459459459,4.92567567567568,2.44594594594595,8.10810810810811,91.8918918918919,5.40540540540541,2.02702702702703
"E00033567",127,5,122,4,4,2.69291338582677,5.71653543307087,3.00787401574803,3.93700787401575,96.0629921259843,3.1496062992126,3.1496062992126
"E00033568",144,10,134,12,12,2.41666666666667,5.28472222222222,2.84027777777778,6.94444444444444,93.0555555555556,8.33333333333333,8.33333333333333
"E00033569",102,3,99,8,8,2.5,5.46078431372549,2.83333333333333,2.94117647058824,97.0588235294118,7.84313725490196,7.84313725490196
"E00033570",173,9,164,7,6,2.16763005780347,5.0635838150289,2.61271676300578,5.20231213872832,94.7976878612717,4.04624277456647,3.46820809248555
"E00033571",121,4,117,2,1,2.00826446280992,5.47107438016529,3.01652892561983,3.30578512396694,96.6942148760331,1.65289256198347,0.826446280991736
"E00033572",117,2,115,3,1,2.38461538461538,5.92307692307692,3.03418803418803,1.70940170940171,98.2905982905983,2.56410256410256,0.854700854700855
"E00033573",95,6,89,9,7,1.96842105263158,4.97894736842105,2.58947368421053,6.31578947368421,93.6842105263158,9.47368421052632,7.36842105263158
"E00033574",118,2,116,6,2,2.72033898305085,5.92372881355932,3.10169491525424,1.69491525423729,98.3050847457627,5.08474576271187,1.69491525423729
"E00033575",111,2,109,2,1,2.1981981981982,6.10810810810811,3.10810810810811,1.8018018018018,98.1981981981982,1.8018018018018,0.900900900900901
"E00033576",109,2,107,5,3,2.11926605504587,4.96330275229358,2.47706422018349,1.8348623853211,98.1651376146789,4.58715596330275,2.75229357798165
"E00033577",120,11,109,5,3,2.41666666666667,6.11666666666667,2.89166666666667,9.16666666666667,90.8333333333333,4.16666666666667,2.5
"E00033579",123,1,122,13,9,2.57723577235772,4.95934959349593,2.78048780487805,0.813008130081301,99.1869918699187,10.5691056910569,7.31707317073171
"E00033580",152,2,150,29,16,1.625,3.78947368421053,1.84210526315789,1.31578947368421,98.6842105263158,19.0789473684211,10.5263157894737
"E00033581",221,7,214,30,22,2.24434389140271,4.64705882352941,2.41176470588235,3.16742081447964,96.8325791855204,13.5746606334842,9.95475113122172
"E00033582",159,2,157,9,6,2.10062893081761,4.83018867924528,2.56603773584906,1.25786163522013,98.7421383647799,5.66037735849057,3.77358490566038
"E00033583",110,6,104,10,1,2.09090909090909,5.14545454545455,2.83636363636364,5.45454545454545,94.5454545454545,9.09090909090909,0.909090909090909
"E00033584",107,7,100,3,1,2.16822429906542,5.97196261682243,3.10280373831776,6.54205607476635,93.4579439252336,2.80373831775701,0.934579439252336
"E00033585",135,13,122,5,5,2.15555555555556,5.28888888888889,2.73333333333333,9.62962962962963,90.3703703703704,3.7037037037037,3.7037037037037
"E00033586",143,2,141,11,9,1.99300699300699,5.93006993006993,2.65034965034965,1.3986013986014,98.6013986013986,7.69230769230769,6.29370629370629
"E00033587",153,5,148,11,7,1.86928104575163,4.58823529411765,2.33333333333333,3.26797385620915,96.7320261437908,7.18954248366013,4.57516339869281
"E00033589",136,11,125,10,8,2.31617647058824,4.90441176470588,2.65441176470588,8.08823529411765,91.9117647058823,7.35294117647059,5.88235294117647
"E00033590",79,9,70,5,5,2.18987341772152,4.9620253164557,2.86075949367089,11.3924050632911,88.6075949367088,6.32911392405063,6.32911392405063
"E00033591",94,4,90,7,3,2.34042553191489,5.01063829787234,2.65957446808511,4.25531914893617,95.7446808510638,7.4468085106383,3.19148936170213
"E00033592",118,0,118,13,12,2.60169491525424,5.00847457627119,2.82203389830508,0,100,11.0169491525424,10.1694915254237
"E00033593",100,3,97,12,7,2,4.92,2.39,3,97,12,7
"E00033594",143,3,140,16,11,2.56643356643357,4.95104895104895,2.83916083916084,2.0979020979021,97.9020979020979,11.1888111888112,7.69230769230769
"E00033595",157,1,156,20,13,1.96815286624204,4.35031847133758,2.26114649681529,0.636942675159236,99.3630573248408,12.7388535031847,8.28025477707006
"E00033596",143,10,133,14,6,2,4.43356643356643,2.1958041958042,6.99300699300699,93.006993006993,9.79020979020979,4.1958041958042
"E00033597",105,5,100,10,1,2.12380952380952,4.99047619047619,2.64761904761905,4.76190476190476,95.2380952380952,9.52380952380952,0.952380952380952
"E00033598",124,22,102,5,7,1.7258064516129,4.29838709677419,2.12096774193548,17.741935483871,82.258064516129,4.03225806451613,5.64516129032258
"E00033599",125,8,117,6,4,1.8,4.336,2.28,6.4,93.6,4.8,3.2
"E00033600",139,5,134,12,4,1.72661870503597,4.37410071942446,2.15107913669065,3.59712230215827,96.4028776978417,8.63309352517986,2.87769784172662
"E00033601",140,9,131,13,8,1.88571428571429,4.14285714285714,2.07142857142857,6.42857142857143,93.5714285714286,9.28571428571429,5.71428571428571
"E00033602",131,7,124,10,2,2.08396946564885,5.70229007633588,3.04580152671756,5.34351145038168,94.6564885496183,7.63358778625954,1.52671755725191
"E00033603",136,7,129,17,11,2.22058823529412,4.67647058823529,2.46323529411765,5.14705882352941,94.8529411764706,12.5,8.08823529411765
"E00033604",138,19,119,9,5,1.76811594202899,4.33333333333333,2.07246376811594,13.768115942029,86.231884057971,6.52173913043478,3.6231884057971
"E00033605",125,6,119,5,3,2.288,5.616,2.904,4.8,95.2,4,2.4
"E00033606",114,8,106,13,5,2.21052631578947,5.00877192982456,2.64912280701754,7.01754385964912,92.9824561403509,11.4035087719298,4.3859649122807
"E00033607",118,4,114,11,5,1.8135593220339,4.42372881355932,2.1864406779661,3.38983050847458,96.6101694915254,9.32203389830508,4.23728813559322
"E00033608",144,8,136,10,7,2.29166666666667,5.11805555555556,2.83333333333333,5.55555555555556,94.4444444444444,6.94444444444444,4.86111111111111
"E00033611",122,9,113,2,3,2.47540983606557,6.00819672131148,3.22131147540984,7.37704918032787,92.6229508196721,1.63934426229508,2.45901639344262
"E00033613",125,4,121,6,4,2.04,5.088,2.536,3.2,96.8,4.8,3.2
"E00033614",139,9,130,2,3,2.43165467625899,6.0863309352518,3.33812949640288,6.47482014388489,93.5251798561151,1.43884892086331,2.15827338129496
"E00033616",141,1,140,2,5,2.59574468085106,6.87234042553191,3.39716312056738,0.709219858156028,99.290780141844,1.41843971631206,3.54609929078014
"E00033618",159,4,155,9,5,2.27672955974843,5.32704402515723,2.72327044025157,2.51572327044025,97.4842767295598,5.66037735849057,3.14465408805031
"E00033620",118,2,116,12,8,2.61864406779661,5.72033898305085,2.97457627118644,1.69491525423729,98.3050847457627,10.1694915254237,6.77966101694915
"E00033621",103,0,103,21,13,2.62135922330097,4.76699029126214,2.72815533980583,0,100,20.3883495145631,12.621359223301
"E00033623",181,3,178,50,20,2.01104972375691,4.32596685082873,2.3646408839779,1.65745856353591,98.3425414364641,27.6243093922652,11.0497237569061
"E00033624",125,2,123,8,4,2.24,4.736,2.656,1.6,98.4,6.4,3.2
"E00033625",123,0,123,4,4,2.6260162601626,5.63414634146341,2.8780487804878,0,100,3.2520325203252,3.2520325203252
"E00033626",172,3,169,6,6,2.54651162790698,5.25,2.58720930232558,1.74418604651163,98.2558139534884,3.48837209302326,3.48837209302326
"E00033627",142,2,140,2,1,2.50704225352113,5.19718309859155,2.67605633802817,1.40845070422535,98.5915492957747,1.40845070422535,0.704225352112676
"E00033628",139,7,132,12,9,2.24460431654676,5.07194244604317,2.7841726618705,5.03597122302158,94.9640287769784,8.63309352517986,6.47482014388489
"E00033629",179,8,171,9,11,2.44692737430168,5.10055865921788,2.60893854748603,4.46927374301676,95.5307262569832,5.02793296089385,6.14525139664804
"E00033630",128,5,123,6,4,1.8515625,4.53125,2.21875,3.90625,96.09375,4.6875,3.125
"E00033631",129,6,123,36,7,1.75968992248062,4.1937984496124,2.15503875968992,4.65116279069767,95.3488372093023,27.906976744186,5.42635658914729
"E00033632",149,0,149,12,6,2.24161073825503,4.57718120805369,2.59731543624161,0,100,8.05369127516778,4.02684563758389
