"GeographyCode","KS402EW0001","KS402EW0002","KS402EW0003","KS402EW0004","KS402EW0005","KS402EW0006","KS402EW0007","KS402EW0008","KS402EW0009","KS402EW0010","KS402EW0011","KS402EW0012","KS402EW0013","KS402EW0014","KS402EW0015","KS402EW0016","KS402EW0017"
"E01006686",531,257,226,2,2,5,29,3,7,48.3992467043315,42.5612052730697,0.376647834274953,0.376647834274953,0.941619585687382,5.46139359698682,0.564971751412429,1.31826741996234
"E01006687",933,242,338,6,25,186,106,16,14,25.9378349410504,36.2272240085745,0.643086816720257,2.67952840300107,19.935691318328,11.3612004287245,1.71489817792069,1.5005359056806
"E01006688",712,225,222,2,10,62,161,20,10,31.6011235955056,31.1797752808989,0.280898876404494,1.40449438202247,8.70786516853933,22.6123595505618,2.80898876404494,1.40449438202247
"E01006689",717,257,322,9,7,36,73,6,7,35.8437935843794,44.9093444909345,1.25523012552301,0.97629009762901,5.02092050209205,10.1813110181311,0.836820083682008,0.97629009762901
"E01006690",801,85,109,1,19,257,304,15,11,10.6117353308365,13.6079900124844,0.124843945068664,2.37203495630462,32.0848938826467,37.9525593008739,1.87265917602996,1.37328339575531
"E01006691",647,126,84,5,8,164,241,7,12,19.4744976816074,12.9829984544049,0.772797527047913,1.23647604327666,25.3477588871716,37.2488408037094,1.08191653786708,1.85471406491499
"E01006692",989,175,196,16,16,239,317,19,11,17.6946410515672,19.8179979777553,1.61779575328615,1.61779575328615,24.1658240647118,32.0525783619818,1.9211324570273,1.11223458038423
"E01006693",838,122,107,0,60,431,96,9,13,14.5584725536993,12.7684964200477,0,7.15990453460621,51.4319809069212,11.4558472553699,1.07398568019093,1.55131264916468
"E01006694",891,110,109,2,13,158,463,17,19,12.3456790123457,12.2334455667789,0.224466891133558,1.45903479236813,17.7328843995511,51.9640852974186,1.90796857463524,2.1324354657688
"E01006695",1029,87,110,1,30,343,420,10,28,8.45481049562682,10.689990281827,0.0971817298347911,2.91545189504373,33.3333333333333,40.8163265306122,0.971817298347911,2.72108843537415
"E01006696",768,123,137,7,33,219,218,13,18,16.015625,17.8385416666667,0.911458333333333,4.296875,28.515625,28.3854166666667,1.69270833333333,2.34375
"E01006697",828,153,136,2,9,136,352,20,20,18.4782608695652,16.4251207729469,0.241545893719807,1.08695652173913,16.4251207729469,42.512077294686,2.41545893719807,2.41545893719807
"E01006698",725,170,242,1,3,92,201,10,6,23.448275862069,33.3793103448276,0.137931034482759,0.413793103448276,12.6896551724138,27.7241379310345,1.37931034482759,0.827586206896552
"E01006699",777,91,82,0,111,368,103,9,13,11.7117117117117,10.5534105534106,0,14.2857142857143,47.3616473616474,13.2561132561133,1.15830115830116,1.67310167310167
"E01006700",653,134,141,0,14,153,198,7,6,20.52067381317,21.5926493108729,0,2.14395099540582,23.4303215926493,30.3215926493109,1.07197549770291,0.918836140888208
"E01006701",671,168,192,5,34,154,103,7,8,25.0372578241431,28.6140089418778,0.745156482861401,5.06706408345753,22.9508196721311,15.3502235469449,1.04321907600596,1.19225037257824
"E01006702",740,142,132,6,47,254,140,10,9,19.1891891891892,17.8378378378378,0.810810810810811,6.35135135135135,34.3243243243243,18.9189189189189,1.35135135135135,1.21621621621622
"E01006703",818,107,118,8,120,338,111,9,7,13.080684596577,14.4254278728606,0.97799511002445,14.6699266503667,41.320293398533,13.5696821515892,1.10024449877751,0.855745721271394
"E01006705",689,135,203,1,1,59,262,15,13,19.5936139332366,29.4629898403483,0.145137880986938,0.145137880986938,8.56313497822932,38.0261248185776,2.17706821480406,1.88679245283019
"E01006706",582,100,86,1,62,298,25,4,6,17.1821305841924,14.7766323024055,0.171821305841924,10.6529209621993,51.2027491408935,4.29553264604811,0.687285223367698,1.03092783505155
"E01006707",553,115,98,1,74,242,17,1,5,20.7956600361664,17.7215189873418,0.180831826401447,13.3815551537071,43.7613019891501,3.07414104882459,0.180831826401447,0.904159132007233
"E01006708",754,121,262,28,32,243,44,13,11,16.0477453580902,34.7480106100796,3.71352785145889,4.24403183023873,32.2281167108753,5.83554376657825,1.72413793103448,1.45888594164456
"E01006709",685,119,188,22,44,270,27,7,8,17.3722627737226,27.4452554744526,3.21167883211679,6.42335766423358,39.4160583941606,3.94160583941606,1.02189781021898,1.16788321167883
"E01006710",592,192,219,2,11,59,102,4,3,32.4324324324324,36.9932432432432,0.337837837837838,1.85810810810811,9.96621621621622,17.2297297297297,0.675675675675676,0.506756756756757
"E01006711",685,146,193,2,8,121,172,25,18,21.3138686131387,28.1751824817518,0.291970802919708,1.16788321167883,17.6642335766423,25.1094890510949,3.64963503649635,2.62773722627737
"E01006712",569,159,208,1,7,27,155,6,6,27.9437609841828,36.5553602811951,0.175746924428822,1.23022847100176,4.74516695957821,27.2407732864675,1.05448154657293,1.05448154657293
"E01006713",604,208,227,0,1,18,137,10,3,34.4370860927152,37.5827814569536,0,0.165562913907285,2.98013245033113,22.682119205298,1.65562913907285,0.496688741721854
"E01006716",701,136,187,1,18,149,188,15,7,19.4008559201141,26.6761768901569,0.14265335235378,2.56776034236805,21.2553495007133,26.8188302425107,2.1398002853067,0.998573466476462
"E01006717",576,207,234,0,1,16,103,7,8,35.9375,40.625,0,0.173611111111111,2.77777777777778,17.8819444444444,1.21527777777778,1.38888888888889
"E01006718",678,198,248,2,3,97,114,5,11,29.2035398230088,36.5781710914454,0.294985250737463,0.442477876106195,14.306784660767,16.8141592920354,0.737463126843658,1.62241887905605
"E01006719",638,196,234,2,16,35,136,13,6,30.7210031347962,36.6771159874608,0.313479623824451,2.50783699059561,5.4858934169279,21.3166144200627,2.03761755485893,0.940438871473354
"E01006720",905,98,118,3,26,243,393,18,6,10.828729281768,13.0386740331492,0.331491712707182,2.87292817679558,26.8508287292818,43.4254143646409,1.98895027624309,0.662983425414365
"E01006721",912,94,128,9,27,314,322,9,9,10.3070175438596,14.0350877192982,0.986842105263158,2.96052631578947,34.4298245614035,35.3070175438597,0.986842105263158,0.986842105263158
"E01006722",608,101,114,9,4,38,308,25,9,16.6118421052632,18.75,1.48026315789474,0.657894736842105,6.25,50.6578947368421,4.11184210526316,1.48026315789474
"E01006723",749,137,103,5,11,115,356,18,4,18.2910547396529,13.7516688918558,0.667556742323097,1.46862483311081,15.3538050734312,47.5300400534045,2.40320427236315,0.534045393858478
"E01006724",554,119,123,3,2,42,246,12,7,21.4801444043321,22.2021660649819,0.541516245487365,0.36101083032491,7.5812274368231,44.4043321299639,2.16606498194946,1.26353790613718
"E01006725",739,160,172,0,11,143,225,19,9,21.6508795669824,23.2746955345061,0,1.48849797023004,19.3504736129905,30.446549391069,2.57104194857916,1.21786197564276
"E01006726",659,127,131,5,4,113,257,13,9,19.2716236722307,19.8786039453718,0.758725341426404,0.606980273141123,17.1471927162367,38.9984825493171,1.97268588770865,1.36570561456753
"E01006727",665,169,232,2,4,32,204,13,9,25.4135338345865,34.8872180451128,0.300751879699248,0.601503759398496,4.81203007518797,30.6766917293233,1.95488721804511,1.35338345864662
"E01006728",855,118,125,2,18,277,294,9,12,13.8011695906433,14.6198830409357,0.233918128654971,2.10526315789474,32.3976608187135,34.3859649122807,1.05263157894737,1.40350877192982
"E01006729",539,79,86,2,83,254,19,5,11,14.6567717996289,15.9554730983302,0.371057513914657,15.3988868274583,47.1243042671614,3.52504638218924,0.927643784786642,2.04081632653061
"E01006730",542,118,126,0,79,190,21,5,3,21.7712177121771,23.2472324723247,0,14.5756457564576,35.0553505535055,3.87453874538745,0.922509225092251,0.55350553505535
"E01006731",486,93,135,1,54,132,58,3,10,19.1358024691358,27.7777777777778,0.205761316872428,11.1111111111111,27.1604938271605,11.9341563786008,0.617283950617284,2.05761316872428
"E01006732",644,43,19,1,152,400,21,1,7,6.67701863354037,2.95031055900621,0.15527950310559,23.6024844720497,62.111801242236,3.26086956521739,0.15527950310559,1.08695652173913
"E01006734",625,70,84,0,93,312,52,3,11,11.2,13.44,0,14.88,49.92,8.32,0.48,1.76
"E01006735",571,91,127,2,88,202,47,6,8,15.9369527145359,22.2416812609457,0.350262697022767,15.4115586690018,35.3765323992995,8.23117338003503,1.0507880910683,1.40105078809107
"E01006736",582,118,157,0,74,164,57,3,9,20.2749140893471,26.9759450171821,0,12.7147766323024,28.1786941580756,9.79381443298969,0.515463917525773,1.54639175257732
"E01006737",562,117,139,1,64,189,41,6,5,20.8185053380783,24.7330960854093,0.177935943060498,11.3879003558719,33.6298932384342,7.29537366548043,1.06761565836299,0.889679715302491
"E01006738",662,153,165,0,55,220,64,1,4,23.1117824773414,24.9244712990937,0,8.30815709969789,33.2326283987915,9.66767371601208,0.151057401812689,0.604229607250755
"E01006739",707,81,128,0,84,349,42,13,10,11.4568599717115,18.1046676096181,0,11.8811881188119,49.3635077793494,5.94059405940594,1.83875530410184,1.41442715700141
"E01006740",604,64,80,1,53,343,53,5,5,10.5960264900662,13.2450331125828,0.165562913907285,8.77483443708609,56.7880794701987,8.77483443708609,0.827814569536424,0.827814569536424
"E01006741",778,166,198,0,88,257,54,5,10,21.3367609254499,25.4498714652956,0,11.3110539845758,33.0334190231362,6.94087403598972,0.6426735218509,1.2853470437018
"E01006742",591,137,224,2,27,120,70,6,5,23.1810490693739,37.9018612521151,0.338409475465313,4.56852791878173,20.3045685279188,11.844331641286,1.01522842639594,0.846023688663283
"E01006743",1008,162,322,4,36,199,265,13,7,16.0714285714286,31.9444444444444,0.396825396825397,3.57142857142857,19.7420634920635,26.2896825396825,1.28968253968254,0.694444444444444
"E01006744",739,144,287,26,6,89,167,11,9,19.4857916102842,38.8362652232747,3.51826792963464,0.81190798376184,12.043301759134,22.5981055480379,1.48849797023004,1.21786197564276
"E01006745",907,150,176,2,22,142,392,15,8,16.5380374862183,19.4046306504961,0.220507166482911,2.42557883131202,15.6560088202867,43.2194046306505,1.65380374862183,0.882028665931643
"E01006746",655,122,65,0,69,225,155,7,12,18.6259541984733,9.9236641221374,0,10.5343511450382,34.3511450381679,23.6641221374046,1.06870229007634,1.83206106870229
"E01006747",857,75,50,1,29,250,413,23,16,8.75145857642941,5.8343057176196,0.116686114352392,3.38389731621937,29.171528588098,48.1913652275379,2.68378063010502,1.86697782963827
"E01006748",756,145,74,7,7,129,371,18,5,19.1798941798942,9.78835978835979,0.925925925925926,0.925925925925926,17.0634920634921,49.0740740740741,2.38095238095238,0.661375661375661
"E01006751",831,78,81,4,91,349,204,5,19,9.38628158844765,9.74729241877256,0.481347773766546,10.9506618531889,41.9975932611312,24.5487364620939,0.601684717208183,2.28640192539109
"E01006752",489,96,129,0,14,86,158,1,5,19.6319018404908,26.3803680981595,0,2.86298568507157,17.5869120654397,32.3108384458078,0.204498977505113,1.02249488752556
"E01006753",666,100,138,5,87,274,53,3,6,15.015015015015,20.7207207207207,0.750750750750751,13.0630630630631,41.1411411411411,7.95795795795796,0.45045045045045,0.900900900900901
"E01006754",781,120,143,3,105,275,119,8,8,15.3649167733675,18.3098591549296,0.384122919334187,13.4443021766965,35.2112676056338,15.2368758002561,1.02432778489117,1.02432778489117
"E01006755",690,49,91,1,112,354,65,3,15,7.10144927536232,13.1884057971014,0.144927536231884,16.231884057971,51.304347826087,9.42028985507246,0.434782608695652,2.17391304347826
"E01006756",757,93,124,3,116,311,101,2,7,12.2853368560106,16.3804491413474,0.396301188903567,15.3236459709379,41.0832232496698,13.3421400264201,0.264200792602378,0.924702774108322
"E01006757",621,109,135,1,60,242,55,8,11,17.5523349436393,21.7391304347826,0.161030595813205,9.66183574879227,38.9694041867955,8.85668276972625,1.28824476650564,1.77133655394525
"E01006758",639,114,155,0,79,239,39,7,6,17.8403755868545,24.2566510172144,0,12.3630672926448,37.4021909233177,6.10328638497653,1.09546165884194,0.938967136150235
"E01006759",460,115,135,1,9,38,148,5,9,25,29.3478260869565,0.217391304347826,1.95652173913044,8.26086956521739,32.1739130434783,1.08695652173913,1.95652173913044
"E01006760",826,90,103,0,32,194,380,18,9,10.8958837772397,12.4697336561743,0,3.87409200968523,23.4866828087167,46.0048426150121,2.17917675544794,1.08958837772397
"E01006761",793,156,200,3,28,196,188,12,10,19.672131147541,25.2206809583859,0.378310214375788,3.53089533417402,24.7162673392182,23.7074401008827,1.51324085750315,1.26103404791929
"E01006762",725,146,186,0,17,257,90,14,15,20.1379310344828,25.6551724137931,0,2.3448275862069,35.448275862069,12.4137931034483,1.93103448275862,2.06896551724138
"E01006763",652,148,246,3,2,34,201,12,6,22.6993865030675,37.7300613496933,0.460122699386503,0.306748466257669,5.21472392638037,30.8282208588957,1.84049079754601,0.920245398773006
"E01006764",667,138,171,2,5,79,247,19,6,20.6896551724138,25.6371814092954,0.299850074962519,0.749625187406297,11.8440779610195,37.0314842578711,2.84857571214393,0.899550224887556
"E01006765",659,163,212,21,38,81,132,5,7,24.7344461305008,32.1699544764795,3.1866464339909,5.76631259484067,12.2913505311077,20.0303490136571,0.758725341426404,1.06221547799697
"E01006766",574,93,116,2,5,114,236,3,5,16.2020905923345,20.2090592334495,0.348432055749129,0.871080139372822,19.8606271777003,41.1149825783972,0.522648083623693,0.871080139372822
"E01006767",779,124,228,1,5,130,276,5,10,15.9178433889602,29.2682926829268,0.128369704749679,0.641848523748395,16.6880616174583,35.4300385109114,0.641848523748395,1.28369704749679
"E01006768",587,142,168,3,1,62,195,9,7,24.190800681431,28.6201022146508,0.511073253833049,0.170357751277683,10.5621805792164,33.2197614991482,1.53321976149915,1.19250425894378
"E01006769",712,90,99,30,60,380,28,5,20,12.6404494382022,13.9044943820225,4.21348314606742,8.42696629213483,53.3707865168539,3.93258426966292,0.702247191011236,2.80898876404494
"E01006770",445,101,113,1,34,161,25,2,8,22.6966292134831,25.3932584269663,0.224719101123596,7.64044943820225,36.1797752808989,5.61797752808989,0.449438202247191,1.79775280898876
"E01006771",694,99,107,0,47,358,55,10,18,14.2651296829971,15.4178674351585,0,6.77233429394813,51.5850144092219,7.92507204610951,1.44092219020173,2.59365994236311
"E01006772",480,155,174,18,29,66,25,4,9,32.2916666666667,36.25,3.75,6.04166666666667,13.75,5.20833333333333,0.833333333333333,1.875
"E01006773",554,209,271,1,4,14,46,5,4,37.7256317689531,48.9169675090253,0.180505415162455,0.72202166064982,2.52707581227437,8.30324909747292,0.902527075812274,0.72202166064982
"E01006774",552,182,294,0,7,26,27,6,10,32.9710144927536,53.2608695652174,0,1.26811594202899,4.71014492753623,4.89130434782609,1.08695652173913,1.81159420289855
"E01006775",556,100,92,1,51,271,25,0,16,17.9856115107914,16.5467625899281,0.179856115107914,9.1726618705036,48.7410071942446,4.49640287769784,0,2.87769784172662
"E01006776",844,79,165,25,28,424,105,10,8,9.36018957345972,19.5497630331754,2.96208530805687,3.3175355450237,50.2369668246445,12.4407582938389,1.18483412322275,0.947867298578199
"E01006778",1124,123,121,7,154,397,298,9,15,10.9430604982206,10.7651245551601,0.622775800711744,13.7010676156584,35.3202846975089,26.5124555160142,0.800711743772242,1.33451957295374
"E01006779",902,65,112,22,166,454,53,8,22,7.20620842572062,12.4168514412417,2.4390243902439,18.4035476718404,50.3325942350333,5.87583148558758,0.886917960088692,2.4390243902439
"E01006780",619,192,254,0,4,28,123,10,8,31.0177705977383,41.0339256865913,0,0.646203554119548,4.52342487883683,19.8707592891761,1.61550888529887,1.2924071082391
"E01006781",600,189,322,2,5,23,48,8,3,31.5,53.6666666666667,0.333333333333333,0.833333333333333,3.83333333333333,8,1.33333333333333,0.5
"E01006782",691,184,254,0,6,46,190,5,6,26.6280752532561,36.7583212735166,0,0.868306801736614,6.65701881331404,27.4963820549928,0.723589001447178,0.868306801736614
"E01006783",645,187,252,0,4,26,164,4,8,28.9922480620155,39.0697674418605,0,0.62015503875969,4.03100775193798,25.4263565891473,0.62015503875969,1.24031007751938
"E01006784",586,155,253,2,3,20,137,12,4,26.4505119453925,43.1740614334471,0.341296928327645,0.511945392491468,3.41296928327645,23.3788395904437,2.04778156996587,0.68259385665529
"E01006785",781,190,261,1,12,34,264,5,14,24.3277848911652,33.4186939820743,0.128040973111396,1.53649167733675,4.35339308578745,33.8028169014084,0.640204865556978,1.79257362355954
"E01006786",764,237,337,0,18,59,95,10,8,31.020942408377,44.1099476439791,0,2.35602094240838,7.72251308900524,12.434554973822,1.30890052356021,1.04712041884817
"E01006787",691,106,174,1,18,91,283,9,9,15.3400868306802,25.1808972503618,0.144717800289436,2.60492040520984,13.1693198263386,40.9551374819103,1.30246020260492,1.30246020260492
"E01006788",681,197,299,0,13,34,120,11,7,28.928046989721,43.9060205580029,0,1.90895741556535,4.99265785609398,17.6211453744493,1.61527165932452,1.02790014684288
"E01006790",801,100,109,0,32,357,187,7,9,12.4843945068664,13.6079900124844,0,3.99500624219725,44.5692883895131,23.3458177278402,0.873907615480649,1.12359550561798
"E01006791",873,105,169,1,99,280,188,10,21,12.0274914089347,19.3585337915235,0.11454753722795,11.340206185567,32.0733104238259,21.5349369988545,1.1454753722795,2.40549828178694
"E01006792",557,280,199,11,3,34,22,4,4,50.2692998204668,35.7271095152603,1.97486535008977,0.538599640933573,6.10412926391382,3.94973070017953,0.718132854578097,0.718132854578097
"E01006793",759,234,171,1,20,145,166,11,11,30.8300395256917,22.5296442687747,0.131752305665349,2.63504611330698,19.1040843214756,21.870882740448,1.44927536231884,1.44927536231884
"E01006794",711,275,236,0,5,33,141,10,11,38.6779184247539,33.1926863572433,0,0.70323488045007,4.64135021097046,19.831223628692,1.40646976090014,1.54711673699015
"E01006795",628,248,260,0,3,11,92,3,11,39.4904458598726,41.4012738853503,0,0.477707006369427,1.7515923566879,14.6496815286624,0.477707006369427,1.7515923566879
"E01006796",581,289,250,0,1,5,29,0,7,49.7418244406196,43.0292598967298,0,0.172117039586919,0.860585197934595,4.99139414802065,0,1.20481927710843
"E01006797",707,171,207,1,57,194,62,0,15,24.1867043847242,29.2786421499293,0.141442715700141,8.06223479490806,27.4398868458274,8.76944837340877,0,2.12164073550212
"E01006798",609,275,240,1,8,14,64,5,2,45.1559934318555,39.4088669950739,0.164203612479475,1.3136288998358,2.29885057471264,10.5090311986864,0.821018062397373,0.328407224958949
"E01006799",1145,231,197,4,21,481,178,13,20,20.174672489083,17.2052401746725,0.349344978165939,1.83406113537118,42.0087336244541,15.5458515283843,1.1353711790393,1.74672489082969
"E01006800",679,380,224,1,0,8,47,10,9,55.9646539027982,32.9896907216495,0.147275405007364,0,1.17820324005891,6.9219440353461,1.47275405007364,1.32547864506627
"E01006801",609,324,238,1,0,3,30,9,4,53.2019704433498,39.0804597701149,0.164203612479475,0,0.492610837438424,4.92610837438424,1.47783251231527,0.656814449917898
"E01032505",563,167,184,1,9,109,83,5,5,29.6625222024867,32.6820603907638,0.177619893428064,1.59857904085258,19.360568383659,14.7424511545293,0.88809946714032,0.88809946714032
"E01032506",656,173,213,0,6,92,159,5,8,26.3719512195122,32.469512195122,0,0.914634146341463,14.0243902439024,24.2378048780488,0.76219512195122,1.21951219512195
"E01032507",666,188,227,0,3,33,204,9,2,28.2282282282282,34.0840840840841,0,0.45045045045045,4.95495495495495,30.6306306306306,1.35135135135135,0.3003003003003
"E01032508",847,115,145,0,68,316,170,15,18,13.5773317591499,17.1192443919717,0,8.02833530106257,37.3081463990555,20.0708382526564,1.77095631641086,2.12514757969303
"E01032509",665,150,186,0,8,106,201,10,4,22.5563909774436,27.9699248120301,0,1.20300751879699,15.9398496240602,30.2255639097744,1.50375939849624,0.601503759398496
"E01032510",776,172,292,0,43,81,176,1,11,22.1649484536082,37.6288659793814,0,5.54123711340206,10.4381443298969,22.680412371134,0.128865979381443,1.41752577319588
"E01032511",616,184,214,1,56,99,54,6,2,29.8701298701299,34.7402597402597,0.162337662337662,9.09090909090909,16.0714285714286,8.76623376623377,0.974025974025974,0.324675324675325
"E01033747",496,35,45,5,17,281,99,2,12,7.05645161290323,9.07258064516129,1.00806451612903,3.42741935483871,56.6532258064516,19.9596774193548,0.403225806451613,2.41935483870968
"E01033748",772,64,179,1,5,14,476,25,8,8.29015544041451,23.1865284974093,0.129533678756477,0.647668393782383,1.81347150259067,61.6580310880829,3.23834196891192,1.03626943005181
"E01033749",1039,33,32,0,31,197,223,520,3,3.17613089509143,3.07988450433109,0,2.98363811357074,18.9605389797883,21.4629451395573,50.0481231953802,0.288739172281039
"E01033750",905,82,156,1,1,21,609,20,15,9.06077348066298,17.2375690607735,0.110497237569061,0.110497237569061,2.32044198895028,67.292817679558,2.20994475138122,1.65745856353591
"E01033751",603,73,124,1,19,115,256,10,5,12.106135986733,20.5638474295191,0.165837479270315,3.15091210613599,19.0713101160862,42.4543946932007,1.65837479270315,0.829187396351575
"E01033752",790,25,70,2,1,11,655,18,8,3.16455696202532,8.86075949367089,0.253164556962025,0.126582278481013,1.39240506329114,82.9113924050633,2.27848101265823,1.0126582278481
"E01033753",714,20,60,0,1,7,609,14,3,2.80112044817927,8.40336134453782,0,0.140056022408964,0.980392156862745,85.2941176470588,1.96078431372549,0.420168067226891
"E01033754",838,58,83,1,25,148,500,14,9,6.92124105011933,9.90453460620525,0.119331742243437,2.98329355608592,17.6610978520286,59.6658711217184,1.67064439140811,1.07398568019093
"E01033755",675,34,106,11,1,13,486,10,14,5.03703703703704,15.7037037037037,1.62962962962963,0.148148148148148,1.92592592592593,72,1.48148148148148,2.07407407407407
"E01033756",733,97,86,5,1,50,467,19,8,13.2332878581173,11.7326057298772,0.682128240109141,0.136425648021828,6.82128240109141,63.7107776261937,2.59208731241473,1.09140518417462
"E01033757",715,19,14,9,10,333,315,13,2,2.65734265734266,1.95804195804196,1.25874125874126,1.3986013986014,46.5734265734266,44.0559440559441,1.81818181818182,0.27972027972028
"E01033758",475,12,13,1,27,194,218,7,3,2.52631578947368,2.73684210526316,0.210526315789474,5.68421052631579,40.8421052631579,45.8947368421053,1.47368421052632,0.631578947368421
"E01033759",480,80,126,0,39,153,64,6,12,16.6666666666667,26.25,0,8.125,31.875,13.3333333333333,1.25,2.5
"E01033760",529,16,42,10,6,71,351,27,6,3.02457466918715,7.93950850661626,1.89035916824197,1.13421550094518,13.421550094518,66.351606805293,5.10396975425331,1.13421550094518
"E01033761",832,19,50,55,2,51,629,21,5,2.28365384615385,6.00961538461539,6.61057692307692,0.240384615384615,6.12980769230769,75.6009615384615,2.52403846153846,0.600961538461539
"E01033762",456,24,35,3,10,92,281,9,2,5.26315789473684,7.67543859649123,0.657894736842105,2.19298245614035,20.1754385964912,61.6228070175439,1.97368421052632,0.43859649122807
"E01033763",820,64,44,1,38,438,208,15,12,7.80487804878049,5.36585365853659,0.121951219512195,4.63414634146341,53.4146341463415,25.3658536585366,1.82926829268293,1.46341463414634
"E01033764",1172,112,101,1,208,530,180,11,29,9.55631399317406,8.61774744027304,0.0853242320819113,17.7474402730375,45.221843003413,15.358361774744,0.938566552901024,2.47440273037543
"E01033765",659,71,109,1,115,214,125,11,13,10.7738998482549,16.5402124430956,0.151745068285281,17.4506828528073,32.4734446130501,18.9681335356601,1.66919575113809,1.97268588770865
"E01033766",424,106,128,3,2,23,144,16,2,25,30.188679245283,0.707547169811321,0.471698113207547,5.42452830188679,33.9622641509434,3.77358490566038,0.471698113207547
"E01033767",562,120,76,0,34,141,175,7,9,21.3523131672598,13.5231316725979,0,6.04982206405694,25.0889679715303,31.1387900355872,1.24555160142349,1.60142348754448
"E01033768",835,20,33,13,26,544,184,11,4,2.39520958083832,3.95209580838323,1.55688622754491,3.11377245508982,65.1497005988024,22.0359281437126,1.31736526946108,0.479041916167665
