"GeographyCode","KS101EW0001","KS101EW0002","KS101EW0003","KS101EW0004","KS101EW0005","KS101EW0006","KS101EW0007","KS101EW0008","KS101EW0009","KS101EW0010","KS101EW0011","KS101EW0012"
"E01006772",1091,520,571,1081,10,9,30.4,35.8881578947368,47.6626947754354,52.3373052245646,99.083409715857,0.916590284142988
"E01006773",1379,694,685,1378,1,9,23.47,58.7558585428206,50.3263234227701,49.6736765772299,99.9274836838289,0.0725163161711385
"E01006774",1445,699,746,1445,0,10,24.54,58.8834555827221,48.3737024221453,51.6262975778547,100,0
"E01006775",1319,593,726,1302,17,4,25.86,51.0054137664346,44.9583017437453,55.0416982562547,98.7111448066717,1.28885519332828
"E01006776",1677,813,864,1646,31,2,218.27,7.68314472900536,48.479427549195,51.520572450805,98.1514609421586,1.84853905784138
"E01006778",2205,1094,1111,2205,0,12,150.32,14.6687067589143,49.6145124716553,50.3854875283447,100,0
"E01006779",1968,893,1075,1934,34,5,41.44,47.4903474903475,45.3760162601626,54.6239837398374,98.2723577235772,1.72764227642276
"E01006780",1465,705,760,1465,0,8,18.03,81.2534664448142,48.122866894198,51.877133105802,100,0
"E01006781",1470,708,762,1469,1,13,17,86.4705882352941,48.1632653061224,51.8367346938776,99.9319727891156,0.0680272108843537
"E01006782",1560,777,783,1541,19,5,14.56,107.142857142857,49.8076923076923,50.1923076923077,98.7820512820513,1.21794871794872
"E01006783",1548,759,789,1548,0,6,25.11,61.6487455197133,49.031007751938,50.968992248062,100,0
"E01006784",1347,685,662,1344,3,7,11.38,118.365553602812,50.8537490720119,49.1462509279881,99.7772828507795,0.22271714922049
"E01006785",1769,875,894,1769,0,8,50.25,35.2039800995025,49.4629734313171,50.5370265686829,100,0
"E01006786",1820,937,883,1820,0,9,30.81,59.0717299578059,51.4835164835165,48.5164835164835,100,0
"E01006787",2330,1673,657,1534,796,1,35.25,66.0992907801418,71.8025751072961,28.1974248927039,65.8369098712446,34.1630901287554
"E01006788",1825,902,923,1825,0,7,16.87,108.180201541197,49.4246575342466,50.5753424657534,100,0
"E01006790",1587,747,840,1587,0,1,24.12,65.7960199004975,47.069943289225,52.930056710775,100,0
"E01006791",1674,884,790,1674,0,1,29.91,55.9679037111334,52.8076463560335,47.1923536439665,100,0
"E01006792",1368,668,700,1364,4,29,56.81,24.0802675585284,48.8304093567251,51.1695906432749,99.7076023391813,0.292397660818713
"E01006793",1494,726,768,1494,0,14,28.37,52.6612618963694,48.5943775100402,51.4056224899598,100,0
"E01006794",1593,764,829,1590,3,16,45.54,34.9802371541502,47.9598242310107,52.0401757689893,99.8116760828625,0.188323917137476
"E01006795",1407,687,720,1407,0,22,33.51,41.987466427932,48.8272921108742,51.1727078891258,100,0
"E01006796",1591,789,802,1586,5,46,62.27,25.5500240886462,49.5914519170333,50.4085480829667,99.6857322438718,0.314267756128221
"E01006797",1499,730,769,1499,0,8,22.13,67.7361048350655,48.6991327551701,51.3008672448299,100,0
"E01006798",1410,685,725,1410,0,18,28.03,50.303246521584,48.5815602836879,51.4184397163121,100,0
"E01006799",1821,880,941,1796,25,9,25.88,70.3632148377125,48.3250961010434,51.6749038989566,98.6271279516749,1.3728720483251
"E01006800",1401,707,694,1401,0,10,39.4,35.5583756345178,50.463954318344,49.536045681656,100,0
"E01006801",1355,639,716,1344,11,12,32.45,41.7565485362096,47.1586715867159,52.8413284132841,99.1881918819188,0.811808118081181
"E01032505",1317,623,694,1315,2,9,48.05,27.4089490114464,47.3044798785118,52.6955201214882,99.8481397114654,0.151860288534548
"E01032506",1403,736,667,1344,59,2,14.74,95.1831750339213,52.4590163934426,47.5409836065574,95.7947255880257,4.20527441197434
"E01032507",1539,735,804,1539,0,5,9.24,166.558441558442,47.7582846003899,52.2417153996101,100,0
"E01032508",1723,837,886,1723,0,12,31.68,54.3876262626263,48.5780615206036,51.4219384793964,100,0
"E01032509",1434,671,763,1432,2,6,20.38,70.3631010794897,46.792189679219,53.207810320781,99.860529986053,0.139470013947001
"E01032510",1809,879,930,1809,0,5,36.04,50.1942286348502,48.5903814262023,51.4096185737977,100,0
"E01032511",1378,676,702,1378,0,4,64.85,21.2490362374711,49.0566037735849,50.9433962264151,100,0
"E01033747",1043,484,559,1035,8,0,25.23,41.3396749900912,46.4046021093001,53.5953978906999,99.2329817833174,0.767018216682646
"E01033748",1277,705,572,1276,1,4,48.36,26.4061207609595,55.2075176194205,44.7924823805795,99.9216914643696,0.0783085356303837
"E01033749",1153,609,544,1151,2,11,20.27,56.8820917612235,52.8187337380746,47.1812662619254,99.8265394622723,0.173460537727667
"E01033750",1448,895,553,1448,0,3,49.36,29.3354943273906,61.8093922651934,38.1906077348066,100,0
"E01033751",1873,1044,829,1039,834,43,59.75,31.347280334728,55.7394554191137,44.2605445808863,55.4725040042712,44.5274959957288
"E01033752",1196,740,456,1195,1,3,38.54,31.0326933056565,61.8729096989967,38.1270903010033,99.9163879598662,0.0836120401337793
"E01033753",1051,690,361,1051,0,2,23.09,45.5175400606323,65.651760228354,34.348239771646,100,0
"E01033754",1452,784,668,1448,4,8,32.33,44.9118465821219,53.9944903581267,46.0055096418733,99.7245179063361,0.275482093663912
"E01033755",1082,643,439,1082,0,5,9.01,120.088790233074,59.4269870609982,40.5730129390018,100,0
"E01033756",1185,737,448,1136,49,13,46.64,25.4073756432247,62.1940928270042,37.8059071729958,95.8649789029536,4.13502109704641
"E01033757",1025,593,432,1015,10,15,7.48,137.032085561497,57.8536585365854,42.1463414634146,99.0243902439024,0.975609756097561
"E01033758",1730,883,847,703,1027,47,25.42,68.0566483084186,51.0404624277457,48.9595375722543,40.635838150289,59.364161849711
"E01033759",1147,532,615,1147,0,5,49.09,23.3652475045834,46.3818657367044,53.6181342632956,100,0
"E01033760",2115,1042,1073,856,1259,40,37.18,56.8854222700377,49.2671394799054,50.7328605200946,40.4728132387707,59.5271867612293
"E01033761",1372,843,529,1340,32,5,12.49,109.847878302642,61.4431486880466,38.5568513119534,97.667638483965,2.33236151603499
"E01033762",1791,943,848,722,1069,47,16.72,107.117224880383,52.6521496370743,47.3478503629257,40.3126744835288,59.6873255164712
"E01033763",1527,823,704,1471,56,9,31.98,47.7485928705441,53.8965291421087,46.1034708578913,96.3326784544859,3.66732154551408
"E01033764",2202,1130,1072,2191,11,5,82.69,26.6295803603821,51.3169845594914,48.6830154405086,99.5004541326067,0.499545867393279
"E01033765",1351,656,695,1351,0,9,34.34,39.341875364007,48.5566247224278,51.4433752775722,100,0
"E01033766",1075,558,517,1072,3,6,6.29,170.906200317965,51.9069767441861,48.093023255814,99.7209302325581,0.27906976744186
"E01033767",1067,511,556,1067,0,4,7.58,140.765171503958,47.8912839737582,52.1087160262418,100,0
"E01033768",1223,744,479,1219,4,1,10.57,115.704824976348,60.8340147179068,39.1659852820932,99.6729354047424,0.327064595257563
