"GeographyCode","KS102EW0001","KS102EW0002","KS102EW0003","KS102EW0004","KS102EW0005","KS102EW0006","KS102EW0007","KS102EW0008","KS102EW0009","KS102EW0010","KS102EW0011","KS102EW0012","KS102EW0013","KS102EW0014","KS102EW0015","KS102EW0016","KS102EW0017","KS102EW0020","KS102EW0021","KS102EW0022","KS102EW0023","KS102EW0024","KS102EW0025","KS102EW0026","KS102EW0027","KS102EW0028","KS102EW0029","KS102EW0030","KS102EW0031","KS102EW0032","KS102EW0033","KS102EW0034","KS102EW0035"
"E01006596",1451,64,36,22,86,15,28,45,105,116,257,364,79,101,102,21,10,4.41075120606478,2.48104755341144,1.51619572708477,5.92694693314955,1.03376981392143,1.92970365265334,3.1013094417643,7.23638869745003,7.99448656099242,17.7119228118539,25.0861474844935,5.44452101998622,6.96071674707099,7.02963473466575,1.44727773949001,0.689179875947622
"E01006597",1667,85,55,31,88,13,40,26,121,91,313,379,116,146,107,34,22,5.09898020395921,3.29934013197361,1.85962807438512,5.27894421115777,0.779844031193761,2.3995200959808,1.55968806238752,7.25854829034193,5.45890821835633,18.7762447510498,22.7354529094181,6.95860827834433,8.75824835032993,6.41871625674865,2.03959208158368,1.31973605278944
"E01006598",1361,97,51,52,101,22,42,41,80,85,247,244,67,121,80,25,6,7.12711241734019,3.74724467303453,3.82072005878031,7.42101396032329,1.61645848640705,3.08596620132256,3.01249081557678,5.87803085966201,6.24540778839089,18.1484202792065,17.9279941219691,4.92285084496694,8.8905216752388,5.87803085966201,1.83688464364438,0.440852314474651
"E01006599",1121,119,67,35,76,10,41,28,85,103,208,184,48,81,32,3,1,10.6155218554862,5.97680642283675,3.12221231043711,6.77966101694915,0.892060660124888,3.65744870651204,2.49776984834969,7.58251561106155,9.18822479928635,18.5548617305977,16.413916146298,4.28189116859946,7.2256913470116,2.85459411239964,0.267618198037467,0.0892060660124889
"E01006600",1407,66,44,29,76,19,47,52,85,91,226,341,63,125,114,23,6,4.6908315565032,3.1272210376688,2.06112295664534,5.40156361051883,1.35039090262971,3.34044065387349,3.69580668088131,6.04122245913291,6.46766169154229,16.0625444207534,24.2359630419332,4.47761194029851,8.88415067519545,8.10234541577825,1.63468372423596,0.426439232409382
"E01006603",1410,58,37,36,81,21,33,50,102,93,229,305,69,144,120,23,9,4.11347517730496,2.6241134751773,2.5531914893617,5.74468085106383,1.48936170212766,2.34042553191489,3.54609929078014,7.23404255319149,6.59574468085106,16.241134751773,21.6312056737589,4.8936170212766,10.2127659574468,8.51063829787234,1.63120567375887,0.638297872340425
"E01006604",1367,59,34,31,89,24,43,36,103,91,231,323,63,129,82,22,7,4.31602048280907,2.48719824433065,2.26773957571324,6.51060716898318,1.75566934893928,3.14557425018288,2.63350402340892,7.53474762253109,6.65691294806145,16.8983174835406,23.6283833211412,4.60863204096562,9.43672275054865,5.99853694220922,1.60936356986101,0.512070226773958
"E01006605",1531,67,40,34,97,23,34,44,122,96,282,334,83,126,120,20,9,4.37622468974526,2.61267145656434,2.22077073807969,6.33572828216852,1.50228608752449,2.22077073807969,2.87393860222077,7.96864794252123,6.27041149575441,18.4193337687786,21.8158066623122,5.421293272371,8.22991508817766,7.83801436969301,1.30633572828217,0.587851077726976
"E01006606",1521,87,40,41,72,14,29,43,89,107,304,363,75,145,89,16,7,5.71992110453649,2.62984878369494,2.69559500328731,4.73372781065089,0.920447074293228,1.90664036817883,2.82708744247206,5.85141354372124,7.03484549638396,19.9868507560815,23.8658777120316,4.93096646942801,9.53320184089415,5.85141354372124,1.05193951347797,0.460223537146614
"E01006607",1531,78,44,42,120,20,55,44,108,97,283,303,83,111,111,25,7,5.09470934030046,2.87393860222077,2.74330502939255,7.83801436969301,1.30633572828217,3.59242325277596,2.87393860222077,7.05421293272371,6.33572828216852,18.4846505551927,19.7909862834749,5.421293272371,7.25016329196604,7.25016329196604,1.63291966035271,0.457217504898759
"E01006608",1215,80,34,23,60,20,24,39,81,87,261,269,73,92,53,14,5,6.5843621399177,2.79835390946502,1.89300411522634,4.93827160493827,1.64609053497942,1.97530864197531,3.20987654320988,6.66666666666667,7.16049382716049,21.4814814814815,22.1399176954733,6.0082304526749,7.57201646090535,4.36213991769547,1.1522633744856,0.411522633744856
"E01006609",1283,80,38,27,62,16,39,39,89,106,282,256,62,102,59,20,6,6.23538581449727,2.9618082618862,2.10444271239283,4.83242400623539,1.24707716289945,3.03975058456742,3.03975058456742,6.93686671862821,8.26188620420888,21.9797349961029,19.9532346063913,4.83242400623539,7.95011691348402,4.59859703819174,1.55884645362432,0.467653936087295
"E01006610",1397,79,46,22,91,18,47,50,79,123,270,264,73,109,76,39,11,5.65497494631353,3.29277022190408,1.5748031496063,6.51395848246242,1.28847530422334,3.36435218324982,3.57909806728704,5.65497494631353,8.80458124552613,19.32712956335,18.8976377952756,5.22548317823908,7.80243378668576,5.44022906227631,2.79169649248389,0.78740157480315
"E01006611",1291,107,53,13,51,12,23,38,122,134,272,242,59,104,41,11,9,8.28814872192099,4.10534469403563,1.00697134004648,3.95042602633617,0.929512006196747,1.78156467854376,2.9434546862897,9.45003872966693,10.3795507358637,21.0689388071263,18.7451587916344,4.570100697134,8.05577072037181,3.17583268783888,0.852052672347018,0.69713400464756
"E01006612",1495,86,48,32,95,20,23,55,99,94,282,310,83,127,113,24,4,5.75250836120401,3.21070234113712,2.14046822742475,6.35451505016722,1.33779264214047,1.53846153846154,3.67892976588629,6.62207357859532,6.2876254180602,18.8628762541806,20.7357859531773,5.55183946488294,8.49498327759197,7.55852842809365,1.60535117056856,0.267558528428094
"E01006613",1360,67,27,30,73,11,37,35,101,81,215,309,93,145,93,25,18,4.92647058823529,1.98529411764706,2.20588235294118,5.36764705882353,0.808823529411765,2.72058823529412,2.57352941176471,7.42647058823529,5.95588235294118,15.8088235294118,22.7205882352941,6.83823529411765,10.6617647058824,6.83823529411765,1.83823529411765,1.32352941176471
"E01006614",1322,87,46,32,63,10,20,30,114,97,299,256,80,93,76,11,8,6.58093797276853,3.47957639939486,2.42057488653555,4.76550680786687,0.75642965204236,1.51285930408472,2.26928895612708,8.6232980332829,7.33736762481089,22.6172465960666,19.3645990922844,6.05143721633888,7.03479576399395,5.74886535552194,0.832072617246596,0.605143721633888
"E01006615",1302,102,37,22,58,12,28,44,105,133,263,260,75,90,59,10,4,7.83410138248848,2.84178187403994,1.68970814132104,4.45468509984639,0.921658986175115,2.1505376344086,3.37941628264209,8.06451612903226,10.2150537634409,20.1996927803379,19.9692780337942,5.76036866359447,6.91244239631336,4.53149001536098,0.768049155145929,0.307219662058372
"E01006616",1428,59,52,23,83,26,45,39,97,72,263,337,90,125,81,27,9,4.13165266106443,3.64145658263305,1.61064425770308,5.81232492997199,1.82072829131653,3.15126050420168,2.73109243697479,6.79271708683473,5.04201680672269,18.4173669467787,23.5994397759104,6.30252100840336,8.75350140056022,5.67226890756303,1.89075630252101,0.630252100840336
"E01006617",1421,71,24,28,64,18,41,30,96,117,283,336,78,112,97,17,9,4.99648135116115,1.68895144264602,1.97044334975369,4.50387051372273,1.26671358198452,2.88529204785362,2.11118930330753,6.7558057705841,8.23363828289937,19.9155524278677,23.6453201970443,5.48909218859958,7.88177339901478,6.82617874736101,1.1963406052076,0.633356790992259
"E01006618",1639,59,37,32,102,18,52,41,104,80,260,378,98,192,142,25,19,3.59975594874924,2.25747406955461,1.95241000610128,6.22330689444783,1.09823062843197,3.17266625991458,2.50152532031727,6.34533251982916,4.8810250152532,15.8633312995729,23.0628431970714,5.97925564368517,11.7144600366077,8.66381940207443,1.52532031726663,1.15924344112264
"E01006619",1599,85,51,32,77,15,36,37,102,99,307,359,95,161,107,25,11,5.31582238899312,3.18949343339587,2.00125078173859,4.81550969355847,0.938086303939963,2.25140712945591,2.31394621638524,6.37898686679174,6.19136960600375,19.1994996873046,22.4515322076298,5.94121325828643,10.0687929956223,6.6916823014384,1.56347717323327,0.687929956222639
"E01006620",1417,50,42,26,90,12,33,31,74,70,220,306,115,172,118,45,13,3.52858151023289,2.96400846859562,1.8348623853211,6.3514467184192,0.846859562455893,2.3288637967537,2.18772053634439,5.22230063514467,4.94001411432604,15.5257586450247,21.5949188426253,8.11573747353564,12.1383203952011,8.32745236414961,3.1757233592096,0.917431192660551
"E01006621",1468,52,42,26,81,18,39,43,94,78,230,354,125,160,101,19,6,3.54223433242507,2.86103542234332,1.77111716621253,5.51771117166213,1.22615803814714,2.6566757493188,2.9291553133515,6.40326975476839,5.3133514986376,15.6675749318801,24.1144414168937,8.5149863760218,10.8991825613079,6.88010899182561,1.29427792915531,0.408719346049046
"E01006622",1519,66,51,26,112,26,42,35,73,66,279,329,116,157,113,21,7,4.3449637919684,3.35747202106649,1.71165240289664,7.37327188940092,1.71165240289664,2.76497695852535,2.30414746543779,4.80579328505596,4.3449637919684,18.3673469387755,21.6589861751152,7.6366030283081,10.3357472021066,7.43910467412771,1.38248847926267,0.460829493087558
"E01006623",1462,48,48,21,101,21,43,49,86,70,242,372,127,161,59,13,1,3.28317373461012,3.28317373461012,1.43638850889193,6.90834473324214,1.43638850889193,2.94117647058824,3.3515731874145,5.88235294117647,4.78796169630643,16.5526675786594,25.4445964432285,8.68673050615595,11.0123119015048,4.03556771545828,0.889192886456908,0.0683994528043776
"E01006624",1556,92,51,27,74,18,41,40,110,117,299,338,86,143,90,22,8,5.91259640102828,3.27763496143959,1.73521850899743,4.75578406169666,1.15681233933162,2.63496143958869,2.5706940874036,7.0694087403599,7.51928020565553,19.2159383033419,21.7223650385604,5.52699228791774,9.19023136246787,5.7840616966581,1.41388174807198,0.51413881748072
"E01006625",1416,61,40,24,94,26,47,29,75,63,232,322,100,142,124,23,14,4.30790960451977,2.82485875706215,1.69491525423729,6.63841807909604,1.8361581920904,3.31920903954802,2.04802259887006,5.29661016949153,4.44915254237288,16.3841807909604,22.7401129943503,7.06214689265537,10.0282485875706,8.75706214689266,1.62429378531073,0.988700564971752
"E01006626",1448,60,40,19,63,20,37,52,94,96,205,385,98,149,102,24,4,4.14364640883978,2.76243093922652,1.3121546961326,4.35082872928177,1.38121546961326,2.55524861878453,3.59116022099448,6.49171270718232,6.62983425414365,14.1574585635359,26.5883977900552,6.76795580110497,10.2900552486188,7.04419889502762,1.65745856353591,0.276243093922652
"E01006627",1378,69,46,29,59,23,31,34,96,97,253,328,75,119,94,19,6,5.00725689404935,3.33817126269956,2.1044992743106,4.28156748911466,1.66908563134978,2.24963715529753,2.46734397677794,6.966618287373,7.03918722786647,18.3599419448476,23.8026124818578,5.44267053701016,8.63570391872279,6.82148040638607,1.37880986937591,0.435413642960813
"E01006628",1874,80,41,26,80,15,39,150,280,185,369,318,87,97,77,23,7,4.26894343649947,2.18783351120598,1.38740661686233,4.26894343649947,0.80042689434365,2.08110992529349,8.0042689434365,14.9413020277481,9.87193169690502,19.6905016008538,16.9690501600854,4.64247598719317,5.1760939167556,4.10885805763074,1.2273212379936,0.373532550693703
"E01006629",1255,44,19,21,39,16,25,24,99,109,226,294,100,131,77,22,9,3.50597609561753,1.51394422310757,1.67330677290837,3.10756972111554,1.27490039840637,1.99203187250996,1.91235059760956,7.88844621513944,8.68525896414343,18.00796812749,23.4262948207171,7.96812749003984,10.4382470119522,6.13545816733068,1.75298804780877,0.717131474103586
"E01006630",1338,86,54,38,109,22,48,53,88,94,222,319,62,84,54,3,2,6.42750373692078,4.03587443946188,2.84005979073244,8.14648729446936,1.64424514200299,3.58744394618834,3.96113602391629,6.57698056801196,7.0254110612855,16.5919282511211,23.8415545590433,4.63378176382661,6.2780269058296,4.03587443946188,0.224215246636771,0.149476831091181
"E01006632",1842,122,64,47,115,29,43,46,153,180,411,296,91,132,99,8,6,6.62323561346363,3.47448425624321,2.55157437567861,6.24321389793703,1.57437567861021,2.33441910966341,2.49728555917481,8.30618892508143,9.77198697068404,22.3127035830619,16.0694896851249,4.94028230184582,7.16612377850163,5.37459283387622,0.434310532030402,0.325732899022801
"E01006633",1432,83,42,34,96,26,42,41,83,93,255,280,97,145,87,19,9,5.79608938547486,2.93296089385475,2.37430167597765,6.70391061452514,1.81564245810056,2.93296089385475,2.86312849162011,5.79608938547486,6.49441340782123,17.8072625698324,19.5530726256983,6.77374301675978,10.1256983240223,6.07541899441341,1.3268156424581,0.628491620111732
"E01006637",1596,166,69,52,119,29,47,44,135,120,333,277,52,101,44,4,4,10.4010025062657,4.32330827067669,3.25814536340852,7.45614035087719,1.81704260651629,2.94486215538847,2.75689223057644,8.45864661654135,7.5187969924812,20.8646616541353,17.3558897243108,3.25814536340852,6.32832080200501,2.75689223057644,0.25062656641604,0.25062656641604
"E01006638",1219,107,40,37,84,17,36,46,76,85,238,232,63,96,50,11,1,8.77768662838392,3.28137817883511,3.03527481542248,6.89089417555373,1.39458572600492,2.9532403609516,3.77358490566038,6.23461853978671,6.97292863002461,19.5242001640689,19.0319934372436,5.1681706316653,7.87530762920427,4.10172272354389,0.902378999179656,0.0820344544708778
"E01006639",1509,113,57,36,105,21,39,38,95,117,330,300,69,109,71,6,3,7.4884029158383,3.77733598409543,2.38568588469185,6.95825049701789,1.39165009940358,2.5844930417495,2.51822398939695,6.29555997349238,7.75347912524851,21.8687872763419,19.8807157057654,4.57256461232604,7.2233267064281,4.70510271703115,0.397614314115308,0.198807157057654
"E01006640",1880,133,62,49,111,29,42,40,105,103,396,400,118,154,119,16,3,7.07446808510638,3.29787234042553,2.6063829787234,5.90425531914894,1.54255319148936,2.23404255319149,2.12765957446809,5.58510638297872,5.47872340425532,21.063829787234,21.2765957446809,6.27659574468085,8.19148936170213,6.32978723404255,0.851063829787234,0.159574468085106
"E01006641",1740,210,104,48,94,17,27,26,78,156,548,233,51,68,56,17,7,12.0689655172414,5.97701149425287,2.75862068965517,5.40229885057471,0.977011494252874,1.55172413793103,1.49425287356322,4.48275862068965,8.96551724137931,31.4942528735632,13.3908045977012,2.93103448275862,3.90804597701149,3.2183908045977,0.977011494252874,0.402298850574713
"E01006642",1290,84,46,35,94,17,46,45,101,77,224,276,51,80,92,19,3,6.51162790697674,3.56589147286822,2.71317829457364,7.28682170542636,1.31782945736434,3.56589147286822,3.48837209302326,7.82945736434109,5.96899224806202,17.3643410852713,21.3953488372093,3.95348837209302,6.2015503875969,7.13178294573643,1.47286821705426,0.232558139534884
"E01006643",1822,152,73,51,159,30,55,54,123,145,415,304,77,102,67,11,4,8.34248079034029,4.00658616904501,2.79912184412733,8.72667398463227,1.64654226125137,3.01866081229418,2.96377607025247,6.75082327113063,7.9582875960483,22.7771679473106,16.6849615806806,4.22612513721185,5.59824368825466,3.67727771679473,0.603732162458836,0.21953896816685
"E01006644",2040,139,53,44,129,32,56,52,141,185,479,361,100,133,110,20,6,6.81372549019608,2.59803921568627,2.15686274509804,6.32352941176471,1.56862745098039,2.74509803921569,2.54901960784314,6.91176470588235,9.06862745098039,23.4803921568627,17.6960784313725,4.90196078431373,6.51960784313726,5.3921568627451,0.980392156862745,0.294117647058824
"E01006645",1424,81,49,21,92,20,38,54,101,88,229,285,62,136,142,14,12,5.68820224719101,3.44101123595506,1.4747191011236,6.46067415730337,1.40449438202247,2.6685393258427,3.79213483146067,7.09269662921348,6.17977528089888,16.0814606741573,20.0140449438202,4.35393258426966,9.55056179775281,9.97191011235955,0.98314606741573,0.842696629213483
"E01006646",1899,78,54,36,81,17,42,46,212,270,434,311,104,124,84,4,2,4.10742496050553,2.8436018957346,1.8957345971564,4.2654028436019,0.895208004212743,2.21169036334913,2.42232754081095,11.1637704054766,14.218009478673,22.8541337546077,16.3770405476567,5.47656661400737,6.52975250131648,4.42338072669826,0.210637177461822,0.105318588730911
"E01006647",1422,88,58,49,133,23,52,32,89,75,262,251,98,141,50,18,3,6.18846694796062,4.07876230661041,3.44585091420534,9.35302390998594,1.61744022503516,3.65682137834037,2.25035161744022,6.25879043600563,5.27426160337553,18.4247538677918,17.6511954992968,6.89170182841069,9.91561181434599,3.51617440225035,1.26582278481013,0.210970464135021
"E01006648",2175,87,45,28,89,31,45,50,346,313,398,370,102,156,93,16,6,4,2.06896551724138,1.28735632183908,4.09195402298851,1.42528735632184,2.06896551724138,2.29885057471264,15.9080459770115,14.3908045977011,18.2988505747126,17.0114942528736,4.68965517241379,7.17241379310345,4.27586206896552,0.735632183908046,0.275862068965517
"E01006651",1642,127,84,42,112,29,48,40,103,108,424,375,58,58,26,4,4,7.73447015834348,5.11571254567601,2.557856272838,6.82095006090134,1.76613885505481,2.92326431181486,2.43605359317905,6.27283800243605,6.57734470158343,25.8221680876979,22.8380024360536,3.53227771010962,3.53227771010962,1.58343483556638,0.243605359317905,0.243605359317905
"E01006652",1505,101,53,24,89,27,30,34,102,131,316,308,81,116,75,13,5,6.7109634551495,3.52159468438538,1.59468438538206,5.91362126245847,1.79401993355482,1.99335548172757,2.25913621262458,6.77740863787375,8.70431893687708,20.9966777408638,20.4651162790698,5.38205980066445,7.70764119601329,4.98338870431894,0.863787375415282,0.332225913621262
"E01006653",1520,106,62,33,90,18,30,27,103,118,306,308,86,122,94,14,3,6.97368421052632,4.07894736842105,2.17105263157895,5.92105263157895,1.18421052631579,1.97368421052632,1.77631578947368,6.77631578947368,7.76315789473684,20.1315789473684,20.2631578947368,5.65789473684211,8.02631578947368,6.18421052631579,0.921052631578947,0.197368421052632
"E01006654",1513,91,47,38,80,21,24,42,113,89,306,332,77,97,102,34,20,6.01454064771976,3.10641110376735,2.51156642432254,5.28750826173166,1.38797091870456,1.5862524785195,2.77594183740912,7.46860541969597,5.88235294117647,20.2247191011236,21.9431592861864,5.08922670191672,6.41110376734964,6.74157303370786,2.24719101123596,1.32187706543291
"E01006655",1758,113,54,40,111,30,52,38,109,141,364,354,92,122,107,21,10,6.42775881683731,3.07167235494881,2.27531285551763,6.31399317406143,1.70648464163823,2.95790671217292,2.16154721274175,6.20022753128555,8.02047781569966,20.7053469852105,20.1365187713311,5.23321956769056,6.93970420932878,6.08646188850967,1.19453924914676,0.568828213879408
"E01006656",1493,116,33,37,69,17,30,30,140,118,300,313,87,117,64,15,7,7.76959142665774,2.21031480241125,2.47823174815807,4.62156731413262,1.13864701942398,2.00937709310114,2.00937709310114,9.37709310113865,7.90354989953115,20.0937709310114,20.9645010046885,5.8271935699933,7.83657066309444,4.2866711319491,1.00468854655057,0.468854655056932
"E01006657",1211,96,41,29,57,10,27,23,76,104,281,227,66,101,61,8,4,7.92733278282411,3.38563170933113,2.39471511147812,4.70685383980182,0.825763831544178,2.22956234516928,1.89925681255161,6.27580511973576,8.58794384805945,23.2039636663914,18.7448389760529,5.45004128819158,8.3402146985962,5.03715937241949,0.660611065235343,0.330305532617671
"E01006658",1300,57,52,25,88,11,33,30,92,118,248,240,77,133,73,16,7,4.38461538461539,4,1.92307692307692,6.76923076923077,0.846153846153846,2.53846153846154,2.30769230769231,7.07692307692308,9.07692307692308,19.0769230769231,18.4615384615385,5.92307692307692,10.2307692307692,5.61538461538461,1.23076923076923,0.538461538461538
"E01006659",1765,63,32,22,58,16,25,47,231,211,495,331,66,70,79,17,2,3.56940509915014,1.81303116147309,1.24645892351275,3.28611898016997,0.906515580736544,1.41643059490085,2.6628895184136,13.0878186968839,11.9546742209632,28.0453257790368,18.7535410764873,3.73937677053824,3.96600566572238,4.47592067988669,0.963172804532578,0.113314447592068
"E01006660",1433,89,56,43,93,16,34,39,74,65,282,312,78,124,94,30,4,6.21074668527565,3.90788555478018,3.00069783670621,6.48988136775994,1.11653872993719,2.37264480111654,2.72156315422191,5.16399162595953,4.53593859036985,19.6789951151431,21.7725052337753,5.44312630844382,8.65317515701326,6.55966503838102,2.09351011863224,0.279134682484299
"E01006661",1663,110,52,42,87,22,42,42,119,104,298,340,91,140,121,43,10,6.61455201443175,3.12687913409501,2.52555622369212,5.23150932050511,1.32291040288635,2.52555622369212,2.52555622369212,7.15574263379435,6.25375826819002,17.919422730006,20.4449789536981,5.47203848466627,8.41852074564041,7.27600721587492,2.58568851473241,0.601322910402886
"E01006662",1775,162,54,31,80,9,34,33,94,146,312,282,96,168,157,68,49,9.12676056338028,3.04225352112676,1.74647887323944,4.50704225352113,0.507042253521127,1.91549295774648,1.85915492957746,5.29577464788732,8.22535211267606,17.5774647887324,15.887323943662,5.40845070422535,9.46478873239437,8.84507042253521,3.83098591549296,2.76056338028169
"E01006663",1153,86,52,30,74,15,27,16,75,104,262,229,43,64,64,10,2,7.45880312228968,4.50997398091934,2.601908065915,6.41803989592368,1.3009540329575,2.3417172593235,1.38768430182134,6.50477016478751,9.01994796183868,22.7233304423244,19.8612315698179,3.72940156114484,5.55073720728534,5.55073720728534,0.867302688638335,0.173460537727667
"E01006664",1795,130,68,49,119,23,47,35,120,147,359,335,105,116,109,21,12,7.24233983286908,3.7883008356546,2.72980501392758,6.62952646239554,1.28133704735376,2.61838440111421,1.94986072423398,6.68523676880223,8.18941504178273,20,18.6629526462396,5.84958217270195,6.46239554317549,6.07242339832869,1.16991643454039,0.668523676880223
"E01006665",1555,118,53,36,111,18,49,43,84,87,380,379,73,77,42,5,0,7.58842443729904,3.40836012861736,2.31511254019293,7.13826366559486,1.15755627009646,3.15112540192926,2.76527331189711,5.40192926045016,5.59485530546624,24.4372990353698,24.3729903536977,4.69453376205788,4.95176848874598,2.70096463022508,0.321543408360129,0
"E01006666",1504,90,54,42,127,35,47,67,96,70,312,399,66,50,42,6,1,5.98404255319149,3.59042553191489,2.79255319148936,8.44414893617021,2.32712765957447,3.125,4.45478723404255,6.38297872340426,4.65425531914894,20.7446808510638,26.5292553191489,4.38829787234043,3.32446808510638,2.79255319148936,0.398936170212766,0.0664893617021277
"E01006667",1453,77,46,30,88,7,28,32,85,108,255,357,89,125,87,21,18,5.29938059187887,3.16586373021335,2.06469373709566,6.05643496214728,0.481761871988988,1.92704748795595,2.20233998623537,5.84996558843772,7.43289745354439,17.5498967653131,24.5698554714384,6.12525808671714,8.60289057123194,5.98761183757743,1.44528561596696,1.2388162422574
"E01006668",1534,102,76,41,124,28,44,31,84,104,421,323,44,67,36,8,1,6.64928292046936,4.95436766623207,2.67275097783572,8.08344198174707,1.82529335071708,2.86831812255541,2.02086049543677,5.47588005215124,6.77966101694915,27.4445893089961,21.0560625814863,2.86831812255541,4.36766623207301,2.34680573663625,0.521512385919166,0.0651890482398957
"E01006669",1470,106,59,44,97,22,45,36,107,79,343,359,71,69,25,7,1,7.2108843537415,4.01360544217687,2.99319727891156,6.59863945578231,1.49659863945578,3.06122448979592,2.44897959183673,7.27891156462585,5.37414965986395,23.3333333333333,24.421768707483,4.82993197278912,4.69387755102041,1.70068027210884,0.476190476190476,0.0680272108843537
"E01006670",1526,84,62,40,106,24,41,43,89,77,328,385,75,112,51,7,2,5.5045871559633,4.06290956749672,2.62123197903014,6.94626474442988,1.57273918741809,2.6867627785059,2.8178243774574,5.83224115334207,5.04587155963303,21.4941022280472,25.2293577981651,4.91480996068152,7.3394495412844,3.34207077326343,0.458715596330275,0.131061598951507
"E01006671",1355,73,39,30,94,14,50,49,103,59,246,354,56,129,47,8,4,5.38745387453875,2.87822878228782,2.2140221402214,6.93726937269373,1.03321033210332,3.690036900369,3.61623616236162,7.60147601476015,4.35424354243542,18.1549815498155,26.1254612546125,4.13284132841328,9.52029520295203,3.46863468634686,0.590405904059041,0.29520295202952
"E01006672",1955,176,85,65,144,40,52,51,130,131,426,337,92,134,78,11,3,9.00255754475703,4.34782608695652,3.32480818414322,7.36572890025575,2.0460358056266,2.65984654731458,2.60869565217391,6.64961636828645,6.70076726342711,21.7902813299233,17.2378516624041,4.70588235294118,6.8542199488491,3.98976982097187,0.562659846547315,0.153452685421995
"E01006673",1937,167,60,51,116,32,53,49,248,243,450,217,67,98,66,14,6,8.62157976251936,3.09757356737223,2.63293753226639,5.98864223025297,1.65203923593185,2.73618998451213,2.52968508002065,12.8033040784719,12.5451729478575,23.2318017552917,11.2028910686629,3.45895715023232,5.0593701600413,3.40733092410945,0.722767165720186,0.309757356737222
"E01006674",1885,191,100,53,157,29,69,51,142,175,411,220,71,138,58,14,6,10.132625994695,5.30503978779841,2.81167108753316,8.3289124668435,1.53846153846154,3.6604774535809,2.70557029177719,7.53315649867374,9.28381962864722,21.8037135278515,11.6710875331565,3.76657824933687,7.3209549071618,3.07692307692308,0.742705570291777,0.318302387267904
"E01006675",1824,55,21,10,33,3,7,35,188,302,596,292,95,89,71,15,12,3.01535087719298,1.15131578947368,0.548245614035088,1.80921052631579,0.164473684210526,0.383771929824561,1.91885964912281,10.3070175438596,16.5570175438596,32.6754385964912,16.0087719298246,5.20833333333333,4.87938596491228,3.89254385964912,0.822368421052632,0.657894736842105
"E01006676",1753,165,77,54,144,30,53,44,130,162,372,277,63,107,58,8,9,9.4124358243012,4.39247005134056,3.08043354249857,8.21448944666286,1.71135196805476,3.02338847689675,2.50998288648032,7.41585852823731,9.24130062749572,21.2207644038791,15.8014831717056,3.593839132915,6.10382201939532,3.30861380490588,0.456360524814603,0.513405590416429
"E01006677",1040,104,55,32,82,14,25,20,67,81,238,166,47,60,38,8,3,10,5.28846153846154,3.07692307692308,7.88461538461538,1.34615384615385,2.40384615384615,1.92307692307692,6.44230769230769,7.78846153846154,22.8846153846154,15.9615384615385,4.51923076923077,5.76923076923077,3.65384615384615,0.769230769230769,0.288461538461538
"E01006678",2127,106,60,47,115,25,50,56,188,166,473,413,129,182,85,18,14,4.98354489891867,2.82087447108604,2.20968500235073,5.40667606958157,1.17536436295252,2.35072872590503,2.63281617301363,8.83874000940292,7.8044193700047,22.2378937470616,19.4170192759756,6.06488011283498,8.55665256229431,3.99623883403855,0.846262341325811,0.658204043253409
"E01006679",2232,238,102,98,175,41,82,73,177,208,496,235,55,134,86,18,14,10.663082437276,4.56989247311828,4.39068100358423,7.8405017921147,1.83691756272401,3.67383512544803,3.27060931899642,7.93010752688172,9.31899641577061,22.2222222222222,10.5286738351254,2.46415770609319,6.00358422939068,3.85304659498208,0.806451612903226,0.627240143369176
"E01006680",1569,71,52,30,88,18,51,38,81,85,272,389,107,159,99,20,9,4.52517527087317,3.31421287444232,1.91204588910134,5.60866794136393,1.1472275334608,3.25047801147228,2.4219247928617,5.16252390057361,5.41746335245379,17.3358827278521,24.7928616953474,6.81963033779477,10.1338432122371,6.30975143403442,1.27469725940089,0.573613766730402
"E01006681",1585,70,38,24,87,24,32,42,104,99,271,385,113,130,111,34,21,4.41640378548896,2.39747634069401,1.51419558359621,5.48895899053628,1.51419558359621,2.01892744479495,2.64984227129338,6.5615141955836,6.24605678233438,17.0977917981073,24.2902208201893,7.12933753943218,8.2018927444795,7.00315457413249,2.14511041009464,1.32492113564669
"E01006682",1310,69,29,35,95,14,35,31,80,40,204,328,107,138,69,23,13,5.26717557251908,2.21374045801527,2.67175572519084,7.25190839694656,1.06870229007634,2.67175572519084,2.36641221374046,6.10687022900763,3.05343511450382,15.5725190839695,25.0381679389313,8.16793893129771,10.5343511450382,5.26717557251908,1.75572519083969,0.99236641221374
"E01006683",1510,66,37,24,112,17,37,39,100,64,242,401,93,142,102,27,7,4.37086092715232,2.45033112582781,1.58940397350993,7.41721854304636,1.12582781456954,2.45033112582781,2.58278145695364,6.62251655629139,4.23841059602649,16.0264900662252,26.5562913907285,6.15894039735099,9.40397350993377,6.75496688741722,1.78807947019868,0.463576158940397
"E01006684",2138,127,58,30,105,22,52,29,96,190,507,447,135,173,116,33,18,5.94013096351731,2.71281571562208,1.40318054256314,4.911131898971,1.0289990645463,2.43217960710945,1.35640785781104,4.49017773620206,8.88681010289991,23.7137511693171,20.9073900841908,6.31431244153414,8.09167446211412,5.42563143124415,1.54349859681946,0.841908325537886
