"GeographyCode","KS104EW0001","KS104EW0002","KS104EW0003","KS104EW0004","KS104EW0005","KS104EW0006","KS104EW0007","KS104EW0008","KS104EW0009","KS104EW0010","KS104EW0011","KS104EW0012","KS104EW0013","KS104EW0014","KS104EW0015"
"E00033406",260,136,22,71,2,2,14,13,52.3076923076923,8.46153846153846,27.3076923076923,0.769230769230769,0.769230769230769,5.38461538461539,5
"E00033407",293,50,34,165,5,10,17,12,17.0648464163823,11.6040955631399,56.3139931740614,1.70648464163823,3.41296928327645,5.80204778156997,4.09556313993174
"E00033408",294,64,36,156,5,1,16,16,21.7687074829932,12.2448979591837,53.0612244897959,1.70068027210884,0.340136054421769,5.4421768707483,5.4421768707483
"E00033409",275,130,14,49,4,4,15,59,47.2727272727273,5.09090909090909,17.8181818181818,1.45454545454545,1.45454545454545,5.45454545454545,21.4545454545455
"E00033410",259,74,30,125,2,8,10,10,28.5714285714286,11.5830115830116,48.2625482625483,0.772200772200772,3.08880308880309,3.86100386100386,3.86100386100386
"E00033411",279,148,14,86,2,2,8,19,53.0465949820789,5.01792114695341,30.8243727598566,0.716845878136201,0.716845878136201,2.8673835125448,6.81003584229391
"E00033412",299,66,46,141,3,6,19,18,22.0735785953177,15.3846153846154,47.1571906354515,1.00334448160535,2.0066889632107,6.35451505016722,6.02006688963211
"E00033413",212,56,22,108,0,9,11,6,26.4150943396226,10.377358490566,50.9433962264151,0,4.24528301886792,5.18867924528302,2.83018867924528
"E00033414",272,80,32,136,1,2,11,10,29.4117647058824,11.7647058823529,50,0.367647058823529,0.735294117647059,4.04411764705882,3.67647058823529
"E00033415",221,148,8,48,3,3,3,8,66.9683257918552,3.61990950226244,21.7194570135747,1.35746606334842,1.35746606334842,1.35746606334842,3.61990950226244
"E00033416",308,76,48,156,0,6,9,13,24.6753246753247,15.5844155844156,50.6493506493506,0,1.94805194805195,2.92207792207792,4.22077922077922
"E00033417",294,96,48,110,2,12,13,13,32.6530612244898,16.3265306122449,37.4149659863946,0.680272108843537,4.08163265306122,4.42176870748299,4.42176870748299
"E00033418",342,202,24,88,2,2,3,21,59.0643274853801,7.01754385964912,25.7309941520468,0.584795321637427,0.584795321637427,0.87719298245614,6.14035087719298
"E00033419",253,144,22,53,2,3,14,15,56.9169960474308,8.69565217391304,20.9486166007905,0.790513833992095,1.18577075098814,5.53359683794466,5.92885375494071
"E00033420",349,88,34,189,2,8,18,10,25.214899713467,9.74212034383954,54.1547277936963,0.573065902578797,2.29226361031519,5.15759312320917,2.86532951289398
"E00033421",258,84,22,117,0,2,20,13,32.5581395348837,8.52713178294574,45.3488372093023,0,0.775193798449612,7.75193798449612,5.03875968992248
"E00033422",390,250,12,88,5,5,14,16,64.1025641025641,3.07692307692308,22.5641025641026,1.28205128205128,1.28205128205128,3.58974358974359,4.1025641025641
"E00033423",275,82,30,132,5,4,13,9,29.8181818181818,10.9090909090909,48,1.81818181818182,1.45454545454545,4.72727272727273,3.27272727272727
"E00033424",264,88,44,99,1,8,10,14,33.3333333333333,16.6666666666667,37.5,0.378787878787879,3.03030303030303,3.78787878787879,5.3030303030303
"E00033425",208,58,34,81,4,4,15,12,27.8846153846154,16.3461538461538,38.9423076923077,1.92307692307692,1.92307692307692,7.21153846153846,5.76923076923077
"E00033426",268,118,20,95,2,5,15,13,44.0298507462687,7.46268656716418,35.4477611940299,0.746268656716418,1.86567164179104,5.59701492537313,4.85074626865672
"E00033427",201,80,20,58,1,12,13,17,39.8009950248756,9.95024875621891,28.8557213930348,0.497512437810945,5.97014925373134,6.46766169154229,8.45771144278607
"E00033428",235,84,36,74,2,9,16,14,35.7446808510638,15.3191489361702,31.4893617021277,0.851063829787234,3.82978723404255,6.80851063829787,5.95744680851064
"E00033432",258,72,18,105,4,4,17,38,27.906976744186,6.97674418604651,40.6976744186046,1.55038759689922,1.55038759689922,6.58914728682171,14.7286821705426
"E00033435",253,80,28,93,1,8,18,25,31.6205533596838,11.0671936758893,36.7588932806324,0.395256916996047,3.16205533596838,7.11462450592885,9.88142292490119
"E00033436",233,82,12,96,4,2,17,20,35.1931330472103,5.15021459227468,41.2017167381974,1.71673819742489,0.858369098712446,7.29613733905579,8.58369098712446
"E00033437",224,74,18,88,3,3,13,25,33.0357142857143,8.03571428571429,39.2857142857143,1.33928571428571,1.33928571428571,5.80357142857143,11.1607142857143
"E00033438",253,78,34,93,0,3,20,25,30.8300395256917,13.4387351778656,36.7588932806324,0,1.18577075098814,7.90513833992095,9.88142292490119
"E00033439",308,108,28,120,1,12,23,16,35.0649350649351,9.09090909090909,38.961038961039,0.324675324675325,3.8961038961039,7.46753246753247,5.19480519480519
"E00033440",233,72,32,87,0,8,16,18,30.9012875536481,13.7339055793991,37.3390557939914,0,3.43347639484979,6.86695278969957,7.72532188841202
"E00033441",232,50,36,99,2,7,23,15,21.551724137931,15.5172413793103,42.6724137931034,0.862068965517241,3.01724137931034,9.91379310344828,6.46551724137931
"E00033442",280,82,28,109,1,10,23,27,29.2857142857143,10,38.9285714285714,0.357142857142857,3.57142857142857,8.21428571428571,9.64285714285714
"E00033443",128,36,12,42,2,8,12,16,28.125,9.375,32.8125,1.5625,6.25,9.375,12.5
"E00033444",207,76,16,68,3,6,17,21,36.7149758454106,7.72946859903382,32.8502415458937,1.44927536231884,2.89855072463768,8.21256038647343,10.1449275362319
"E00033445",209,70,28,74,1,3,16,17,33.4928229665072,13.3971291866029,35.4066985645933,0.478468899521531,1.43540669856459,7.6555023923445,8.13397129186603
"E00033446",240,86,22,77,1,10,18,26,35.8333333333333,9.16666666666667,32.0833333333333,0.416666666666667,4.16666666666667,7.5,10.8333333333333
"E00033447",141,32,10,39,2,3,23,32,22.6950354609929,7.09219858156028,27.6595744680851,1.41843971631206,2.12765957446809,16.3120567375887,22.6950354609929
"E00033448",250,84,22,94,6,7,20,17,33.6,8.8,37.6,2.4,2.8,8,6.8
"E00033449",251,88,16,84,5,9,25,24,35.0597609561753,6.37450199203187,33.4661354581673,1.99203187250996,3.58565737051793,9.9601593625498,9.56175298804781
"E00033450",254,102,22,96,1,6,7,20,40.1574803149606,8.66141732283465,37.7952755905512,0.393700787401575,2.36220472440945,2.75590551181102,7.8740157480315
"E00033451",185,40,18,76,2,9,24,16,21.6216216216216,9.72972972972973,41.0810810810811,1.08108108108108,4.86486486486486,12.972972972973,8.64864864864865
"E00033452",204,72,16,78,4,7,10,17,35.2941176470588,7.84313725490196,38.2352941176471,1.96078431372549,3.43137254901961,4.90196078431373,8.33333333333333
"E00033453",132,38,12,65,1,2,8,6,28.7878787878788,9.09090909090909,49.2424242424242,0.757575757575758,1.51515151515152,6.06060606060606,4.54545454545455
"E00033454",372,134,64,122,5,15,20,12,36.0215053763441,17.2043010752688,32.7956989247312,1.34408602150538,4.03225806451613,5.37634408602151,3.2258064516129
"E00033455",186,44,12,79,2,8,19,22,23.6559139784946,6.45161290322581,42.4731182795699,1.0752688172043,4.3010752688172,10.2150537634409,11.8279569892473
"E00033456",284,96,26,113,2,10,20,17,33.8028169014084,9.15492957746479,39.7887323943662,0.704225352112676,3.52112676056338,7.04225352112676,5.98591549295775
"E00033457",151,38,16,60,2,6,15,14,25.1655629139073,10.5960264900662,39.7350993377483,1.32450331125828,3.97350993377483,9.93377483443709,9.27152317880795
"E00033458",166,48,14,74,1,13,10,6,28.9156626506024,8.43373493975904,44.578313253012,0.602409638554217,7.83132530120482,6.02409638554217,3.6144578313253
"E00033459",232,68,16,75,1,4,27,41,29.3103448275862,6.89655172413793,32.3275862068966,0.431034482758621,1.72413793103448,11.6379310344828,17.6724137931034
"E00033460",150,38,34,54,2,6,8,8,25.3333333333333,22.6666666666667,36,1.33333333333333,4,5.33333333333333,5.33333333333333
"E00033462",175,44,18,70,1,10,22,10,25.1428571428571,10.2857142857143,40,0.571428571428571,5.71428571428571,12.5714285714286,5.71428571428571
"E00033463",187,64,8,68,1,6,22,18,34.2245989304813,4.27807486631016,36.3636363636364,0.53475935828877,3.20855614973262,11.7647058823529,9.62566844919786
"E00033464",226,74,42,72,3,6,14,15,32.7433628318584,18.5840707964602,31.858407079646,1.32743362831858,2.65486725663717,6.19469026548673,6.63716814159292
"E00033466",236,84,10,94,1,2,20,25,35.5932203389831,4.23728813559322,39.8305084745763,0.423728813559322,0.847457627118644,8.47457627118644,10.5932203389831
"E00033468",246,82,22,85,4,8,15,30,33.3333333333333,8.94308943089431,34.5528455284553,1.6260162601626,3.2520325203252,6.09756097560976,12.1951219512195
"E00033470",255,94,22,90,2,7,24,16,36.8627450980392,8.62745098039216,35.2941176470588,0.784313725490196,2.74509803921569,9.41176470588235,6.27450980392157
"E00033471",217,72,18,86,1,4,17,19,33.1797235023041,8.29493087557604,39.63133640553,0.460829493087558,1.84331797235023,7.83410138248848,8.75576036866359
"E00033472",186,54,20,72,1,2,22,15,29.0322580645161,10.752688172043,38.7096774193548,0.537634408602151,1.0752688172043,11.8279569892473,8.06451612903226
"E00033473",225,76,8,96,1,11,18,15,33.7777777777778,3.55555555555556,42.6666666666667,0.444444444444444,4.88888888888889,8,6.66666666666667
"E00033474",200,38,24,92,2,3,29,12,19,12,46,1,1.5,14.5,6
"E00033475",224,58,16,105,1,8,24,12,25.8928571428571,7.14285714285714,46.875,0.446428571428571,3.57142857142857,10.7142857142857,5.35714285714286
"E00033476",209,58,16,77,2,13,25,18,27.7511961722488,7.6555023923445,36.8421052631579,0.956937799043062,6.2200956937799,11.9617224880383,8.61244019138756
"E00033477",148,62,20,49,0,4,4,9,41.8918918918919,13.5135135135135,33.1081081081081,0,2.7027027027027,2.7027027027027,6.08108108108108
"E00033478",223,56,30,76,12,4,17,28,25.1121076233184,13.4529147982063,34.0807174887892,5.38116591928251,1.79372197309417,7.62331838565022,12.5560538116592
"E00033479",323,118,28,112,6,12,20,27,36.5325077399381,8.6687306501548,34.6749226006192,1.85758513931889,3.71517027863777,6.19195046439629,8.35913312693498
"E00033480",235,110,18,78,1,4,12,12,46.8085106382979,7.65957446808511,33.1914893617021,0.425531914893617,1.70212765957447,5.1063829787234,5.1063829787234
"E00033481",312,86,38,120,2,9,21,36,27.5641025641026,12.1794871794872,38.4615384615385,0.641025641025641,2.88461538461538,6.73076923076923,11.5384615384615
"E00033482",243,102,14,83,1,3,16,24,41.9753086419753,5.76131687242798,34.156378600823,0.411522633744856,1.23456790123457,6.5843621399177,9.87654320987654
"E00033483",282,78,20,107,3,13,28,33,27.6595744680851,7.09219858156028,37.9432624113475,1.06382978723404,4.60992907801418,9.9290780141844,11.7021276595745
"E00033484",246,102,20,80,2,11,16,15,41.4634146341463,8.13008130081301,32.520325203252,0.813008130081301,4.47154471544715,6.50406504065041,6.09756097560976
"E00033485",258,98,30,80,3,6,16,25,37.984496124031,11.6279069767442,31.0077519379845,1.16279069767442,2.32558139534884,6.2015503875969,9.68992248062016
"E00033486",279,72,50,102,0,12,27,16,25.8064516129032,17.921146953405,36.5591397849462,0,4.3010752688172,9.67741935483871,5.73476702508961
"E00033487",220,56,18,79,0,9,35,23,25.4545454545455,8.18181818181818,35.9090909090909,0,4.09090909090909,15.9090909090909,10.4545454545455
"E00033488",199,36,18,92,1,10,31,11,18.0904522613065,9.04522613065327,46.2311557788945,0.50251256281407,5.0251256281407,15.5778894472362,5.52763819095477
"E00033489",259,106,14,83,7,8,17,24,40.9266409266409,5.40540540540541,32.046332046332,2.7027027027027,3.08880308880309,6.56370656370656,9.26640926640927
"E00033490",215,76,16,79,7,0,16,21,35.3488372093023,7.44186046511628,36.7441860465116,3.25581395348837,0,7.44186046511628,9.76744186046512
"E00033491",191,26,30,90,0,6,24,15,13.6125654450262,15.7068062827225,47.1204188481675,0,3.1413612565445,12.565445026178,7.85340314136126
"E00033492",284,58,22,131,1,18,34,20,20.4225352112676,7.74647887323944,46.1267605633803,0.352112676056338,6.33802816901408,11.9718309859155,7.04225352112676
"E00033493",243,68,42,95,1,10,13,14,27.9835390946502,17.2839506172839,39.0946502057613,0.411522633744856,4.11522633744856,5.34979423868313,5.76131687242798
"E00033494",202,84,22,62,2,5,12,15,41.5841584158416,10.8910891089109,30.6930693069307,0.99009900990099,2.47524752475248,5.94059405940594,7.42574257425743
"E00033495",265,68,28,115,1,8,27,18,25.6603773584906,10.5660377358491,43.3962264150943,0.377358490566038,3.0188679245283,10.188679245283,6.79245283018868
"E00033496",234,60,14,96,5,9,27,23,25.6410256410256,5.98290598290598,41.025641025641,2.13675213675214,3.84615384615385,11.5384615384615,9.82905982905983
"E00033497",188,76,14,60,0,6,21,11,40.4255319148936,7.4468085106383,31.9148936170213,0,3.19148936170213,11.1702127659574,5.85106382978723
"E00033498",104,4,12,51,1,9,20,7,3.84615384615385,11.5384615384615,49.0384615384615,0.961538461538462,8.65384615384615,19.2307692307692,6.73076923076923
"E00033501",114,6,10,57,2,3,26,10,5.26315789473684,8.7719298245614,50,1.75438596491228,2.63157894736842,22.8070175438596,8.7719298245614
"E00033502",185,60,34,58,0,8,10,15,32.4324324324324,18.3783783783784,31.3513513513514,0,4.32432432432432,5.40540540540541,8.10810810810811
"E00033503",188,90,22,52,1,3,12,8,47.8723404255319,11.7021276595745,27.6595744680851,0.531914893617021,1.59574468085106,6.38297872340426,4.25531914893617
"E00033504",257,94,18,111,4,2,16,12,36.5758754863813,7.00389105058366,43.1906614785992,1.55642023346304,0.778210116731518,6.22568093385214,4.66926070038911
"E00033505",181,74,14,60,1,4,15,13,40.8839779005525,7.73480662983425,33.1491712707182,0.552486187845304,2.20994475138122,8.28729281767956,7.18232044198895
"E00033506",234,67,18,95,3,13,12,26,28.6324786324786,7.69230769230769,40.5982905982906,1.28205128205128,5.55555555555556,5.12820512820513,11.1111111111111
"E00033507",208,52,34,101,1,4,7,9,25,16.3461538461538,48.5576923076923,0.480769230769231,1.92307692307692,3.36538461538462,4.32692307692308
"E00033508",200,34,22,83,1,9,14,37,17,11,41.5,0.5,4.5,7,18.5
"E00033509",215,78,18,87,1,7,13,11,36.2790697674419,8.37209302325581,40.4651162790698,0.465116279069767,3.25581395348837,6.04651162790698,5.11627906976744
"E00033510",244,88,24,97,1,5,15,14,36.0655737704918,9.83606557377049,39.7540983606557,0.409836065573771,2.04918032786885,6.14754098360656,5.73770491803279
"E00033511",191,38,18,92,1,5,26,11,19.8952879581152,9.42408376963351,48.1675392670157,0.523560209424084,2.61780104712042,13.6125654450262,5.75916230366492
"E00033512",172,54,22,71,0,10,6,9,31.3953488372093,12.7906976744186,41.2790697674419,0,5.81395348837209,3.48837209302326,5.23255813953488
"E00033513",226,68,28,84,1,6,23,16,30.0884955752212,12.3893805309735,37.1681415929204,0.442477876106195,2.65486725663717,10.1769911504425,7.07964601769912
"E00033514",197,76,14,56,0,5,17,29,38.5786802030457,7.10659898477157,28.4263959390863,0,2.53807106598985,8.62944162436548,14.7208121827411
"E00033515",229,70,34,88,2,7,15,13,30.5676855895196,14.8471615720524,38.4279475982533,0.873362445414847,3.05676855895197,6.55021834061135,5.67685589519651
"E00033516",216,86,26,71,2,5,12,14,39.8148148148148,12.037037037037,32.8703703703704,0.925925925925926,2.31481481481481,5.55555555555556,6.48148148148148
"E00033517",245,84,24,89,3,6,15,24,34.2857142857143,9.79591836734694,36.3265306122449,1.22448979591837,2.44897959183673,6.12244897959184,9.79591836734694
"E00033518",198,40,12,104,1,9,17,15,20.2020202020202,6.06060606060606,52.5252525252525,0.505050505050505,4.54545454545455,8.58585858585858,7.57575757575758
"E00033519",242,78,18,95,2,4,23,22,32.2314049586777,7.43801652892562,39.2561983471074,0.826446280991736,1.65289256198347,9.50413223140496,9.09090909090909
"E00033520",161,44,20,67,2,5,14,9,27.3291925465839,12.4223602484472,41.6149068322981,1.24223602484472,3.1055900621118,8.69565217391304,5.59006211180124
"E00033521",207,38,20,100,0,10,24,15,18.3574879227053,9.66183574879227,48.3091787439614,0,4.83091787439614,11.5942028985507,7.2463768115942
"E00033522",228,46,32,105,1,8,24,12,20.1754385964912,14.0350877192982,46.0526315789474,0.43859649122807,3.50877192982456,10.5263157894737,5.26315789473684
"E00033523",266,112,34,76,1,3,20,20,42.1052631578947,12.781954887218,28.5714285714286,0.37593984962406,1.12781954887218,7.5187969924812,7.5187969924812
"E00033524",345,104,50,127,1,12,25,26,30.1449275362319,14.4927536231884,36.8115942028986,0.289855072463768,3.47826086956522,7.2463768115942,7.53623188405797
"E00033525",272,112,16,85,2,9,20,28,41.1764705882353,5.88235294117647,31.25,0.735294117647059,3.30882352941176,7.35294117647059,10.2941176470588
"E00033526",224,86,38,68,2,9,11,10,38.3928571428571,16.9642857142857,30.3571428571429,0.892857142857143,4.01785714285714,4.91071428571429,4.46428571428571
"E00033527",315,132,18,106,3,6,19,31,41.9047619047619,5.71428571428571,33.6507936507937,0.952380952380952,1.9047619047619,6.03174603174603,9.84126984126984
"E00033528",216,92,18,60,1,8,15,22,42.5925925925926,8.33333333333333,27.7777777777778,0.462962962962963,3.7037037037037,6.94444444444444,10.1851851851852
"E00033530",348,212,10,98,4,7,5,12,60.9195402298851,2.8735632183908,28.1609195402299,1.14942528735632,2.01149425287356,1.4367816091954,3.44827586206897
"E00033531",294,178,16,69,3,4,12,12,60.5442176870748,5.4421768707483,23.469387755102,1.02040816326531,1.36054421768707,4.08163265306122,4.08163265306122
"E00033532",338,166,36,85,3,8,14,26,49.112426035503,10.6508875739645,25.1479289940828,0.887573964497041,2.36686390532544,4.14201183431953,7.69230769230769
"E00033533",197,104,10,48,0,5,14,16,52.7918781725888,5.0761421319797,24.3654822335025,0,2.53807106598985,7.10659898477157,8.12182741116751
"E00033534",203,60,30,67,0,6,12,28,29.5566502463054,14.7783251231527,33.0049261083744,0,2.95566502463054,5.91133004926108,13.7931034482759
"E00033535",263,130,20,77,0,7,11,18,49.4296577946768,7.60456273764259,29.277566539924,0,2.6615969581749,4.18250950570342,6.84410646387833
"E00033536",258,116,28,74,2,3,15,20,44.9612403100775,10.8527131782946,28.6821705426357,0.775193798449612,1.16279069767442,5.81395348837209,7.75193798449612
"E00033537",240,78,24,84,2,8,15,29,32.5,10,35,0.833333333333333,3.33333333333333,6.25,12.0833333333333
"E00033538",287,152,28,63,3,3,12,26,52.9616724738676,9.75609756097561,21.9512195121951,1.04529616724739,1.04529616724739,4.18118466898955,9.05923344947735
"E00033539",259,106,40,81,1,5,21,5,40.9266409266409,15.4440154440154,31.2741312741313,0.386100386100386,1.93050193050193,8.10810810810811,1.93050193050193
"E00033540",267,108,24,87,2,12,15,19,40.4494382022472,8.98876404494382,32.5842696629214,0.749063670411985,4.49438202247191,5.61797752808989,7.11610486891386
"E00033541",271,134,30,74,1,0,9,23,49.4464944649446,11.070110701107,27.3062730627306,0.3690036900369,0,3.3210332103321,8.48708487084871
"E00033542",221,98,16,67,2,10,9,19,44.3438914027149,7.23981900452489,30.316742081448,0.904977375565611,4.52488687782805,4.07239819004525,8.5972850678733
"E00033543",218,94,18,73,1,7,8,17,43.1192660550459,8.25688073394496,33.4862385321101,0.458715596330275,3.21100917431193,3.6697247706422,7.79816513761468
"E00033544",188,78,18,60,1,3,12,16,41.4893617021277,9.57446808510638,31.9148936170213,0.531914893617021,1.59574468085106,6.38297872340426,8.51063829787234
"E00033545",206,100,16,48,3,2,12,25,48.5436893203884,7.76699029126214,23.3009708737864,1.45631067961165,0.970873786407767,5.8252427184466,12.1359223300971
"E00033546",305,110,18,123,1,6,18,29,36.0655737704918,5.9016393442623,40.327868852459,0.327868852459016,1.9672131147541,5.9016393442623,9.50819672131147
"E00033547",234,110,26,65,2,6,15,10,47.008547008547,11.1111111111111,27.7777777777778,0.854700854700855,2.56410256410256,6.41025641025641,4.27350427350427
"E00033548",191,66,28,61,3,7,16,10,34.5549738219895,14.6596858638743,31.9371727748691,1.57068062827225,3.66492146596859,8.37696335078534,5.23560209424084
"E00033549",292,124,16,93,2,6,26,25,42.4657534246575,5.47945205479452,31.8493150684932,0.684931506849315,2.05479452054794,8.9041095890411,8.56164383561644
"E00033550",246,148,10,57,2,1,4,24,60.1626016260163,4.0650406504065,23.1707317073171,0.813008130081301,0.40650406504065,1.6260162601626,9.75609756097561
"E00033551",182,88,10,38,1,2,8,35,48.3516483516484,5.49450549450549,20.8791208791209,0.549450549450549,1.0989010989011,4.3956043956044,19.2307692307692
"E00033552",252,146,28,47,1,2,9,19,57.9365079365079,11.1111111111111,18.6507936507937,0.396825396825397,0.793650793650794,3.57142857142857,7.53968253968254
"E00033553",304,140,14,82,2,10,15,41,46.0526315789474,4.60526315789474,26.9736842105263,0.657894736842105,3.28947368421053,4.93421052631579,13.4868421052632
"E00033554",281,156,16,83,2,3,9,12,55.5160142348754,5.69395017793594,29.5373665480427,0.711743772241993,1.06761565836299,3.20284697508897,4.27046263345196
"E00033555",241,112,10,76,2,6,15,20,46.4730290456432,4.149377593361,31.5352697095436,0.829875518672199,2.4896265560166,6.22406639004149,8.29875518672199
"E00033556",245,146,20,53,1,0,11,14,59.5918367346939,8.16326530612245,21.6326530612245,0.408163265306122,0,4.48979591836735,5.71428571428571
"E00033557",260,154,20,55,4,4,7,16,59.2307692307692,7.69230769230769,21.1538461538462,1.53846153846154,1.53846153846154,2.69230769230769,6.15384615384615
"E00033558",249,144,18,61,0,3,9,14,57.8313253012048,7.2289156626506,24.4979919678715,0,1.20481927710843,3.6144578313253,5.62248995983936
"E00033559",232,126,6,68,0,3,12,17,54.3103448275862,2.58620689655172,29.3103448275862,0,1.29310344827586,5.17241379310345,7.32758620689655
"E00033560",274,154,12,76,7,5,8,12,56.2043795620438,4.37956204379562,27.7372262773723,2.55474452554745,1.82481751824817,2.91970802919708,4.37956204379562
"E00033561",257,126,8,92,1,2,13,15,49.0272373540856,3.11284046692607,35.7976653696498,0.389105058365759,0.778210116731518,5.05836575875486,5.83657587548638
"E00033562",278,168,14,65,2,5,9,15,60.431654676259,5.03597122302158,23.3812949640288,0.719424460431655,1.79856115107914,3.23741007194245,5.39568345323741
"E00033563",303,184,14,73,4,5,7,16,60.7260726072607,4.62046204620462,24.0924092409241,1.32013201320132,1.65016501650165,2.31023102310231,5.28052805280528
"E00033564",302,156,16,96,5,7,13,9,51.6556291390728,5.29801324503311,31.7880794701987,1.65562913907285,2.31788079470199,4.3046357615894,2.98013245033113
"E00033565",248,130,28,66,1,1,11,11,52.4193548387097,11.2903225806452,26.6129032258064,0.403225806451613,0.403225806451613,4.43548387096774,4.43548387096774
"E00033566",254,104,16,62,3,5,17,47,40.9448818897638,6.2992125984252,24.4094488188976,1.18110236220472,1.96850393700787,6.69291338582677,18.503937007874
"E00033567",258,144,18,60,1,5,16,14,55.8139534883721,6.97674418604651,23.2558139534884,0.387596899224806,1.93798449612403,6.2015503875969,5.42635658914729
"E00033568",267,82,22,110,1,7,17,28,30.7116104868914,8.23970037453183,41.1985018726592,0.374531835205993,2.62172284644195,6.36704119850187,10.4868913857678
"E00033569",217,86,20,75,1,8,14,13,39.63133640553,9.21658986175115,34.5622119815668,0.460829493087558,3.68663594470046,6.45161290322581,5.99078341013825
"E00033570",303,102,52,90,4,16,19,20,33.6633663366337,17.1617161716172,29.7029702970297,1.32013201320132,5.28052805280528,6.27062706270627,6.6006600660066
"E00033571",214,94,18,56,2,6,12,26,43.9252336448598,8.41121495327103,26.1682242990654,0.934579439252336,2.80373831775701,5.60747663551402,12.1495327102804
"E00033572",249,124,12,74,3,2,13,21,49.7991967871486,4.81927710843374,29.718875502008,1.20481927710843,0.803212851405622,5.22088353413655,8.43373493975904
"E00033573",158,36,16,77,1,7,13,8,22.7848101265823,10.126582278481,48.7341772151899,0.632911392405063,4.43037974683544,8.22784810126582,5.06329113924051
"E00033574",262,134,24,71,2,8,8,15,51.1450381679389,9.16030534351145,27.0992366412214,0.763358778625954,3.05343511450382,3.05343511450382,5.72519083969466
"E00033575",224,110,6,71,0,4,9,24,49.1071428571429,2.67857142857143,31.6964285714286,0,1.78571428571429,4.01785714285714,10.7142857142857
"E00033576",207,74,30,55,2,4,15,27,35.7487922705314,14.4927536231884,26.5700483091787,0.966183574879227,1.93236714975845,7.2463768115942,13.0434782608696
"E00033577",253,98,28,81,1,6,17,22,38.7351778656126,11.0671936758893,32.0158102766798,0.395256916996047,2.37154150197628,6.71936758893281,8.69565217391304
"E00033579",238,54,18,122,4,16,13,11,22.6890756302521,7.56302521008403,51.2605042016807,1.68067226890756,6.72268907563025,5.46218487394958,4.6218487394958
"E00033580",219,48,16,100,6,13,24,12,21.9178082191781,7.30593607305936,45.662100456621,2.73972602739726,5.93607305936073,10.958904109589,5.47945205479452
"E00033581",377,104,28,171,3,19,36,16,27.5862068965517,7.42705570291777,45.3580901856764,0.795755968169761,5.03978779840849,9.54907161803713,4.24403183023873
"E00033582",285,54,20,145,3,10,24,29,18.9473684210526,7.01754385964912,50.8771929824561,1.05263157894737,3.50877192982456,8.42105263157895,10.1754385964912
"E00033583",204,82,24,72,3,6,3,14,40.1960784313725,11.7647058823529,35.2941176470588,1.47058823529412,2.94117647058824,1.47058823529412,6.86274509803922
"E00033584",198,62,42,68,3,2,7,14,31.3131313131313,21.2121212121212,34.3434343434343,1.51515151515152,1.01010101010101,3.53535353535354,7.07070707070707
"E00033585",253,76,36,107,2,3,19,10,30.0395256916996,14.2292490118577,42.2924901185771,0.790513833992095,1.18577075098814,7.5098814229249,3.95256916996047
"E00033586",258,52,28,141,1,2,13,21,20.1550387596899,10.8527131782946,54.6511627906977,0.387596899224806,0.775193798449612,5.03875968992248,8.13953488372093
"E00033587",264,104,26,78,5,2,19,30,39.3939393939394,9.84848484848485,29.5454545454545,1.89393939393939,0.757575757575758,7.1969696969697,11.3636363636364
"E00033589",244,90,22,89,0,13,16,14,36.8852459016393,9.01639344262295,36.4754098360656,0,5.32786885245902,6.55737704918033,5.73770491803279
"E00033590",131,40,8,57,4,2,12,8,30.5343511450382,6.10687022900763,43.5114503816794,3.05343511450382,1.52671755725191,9.16030534351145,6.10687022900763
"E00033591",168,62,20,63,1,4,6,12,36.9047619047619,11.9047619047619,37.5,0.595238095238095,2.38095238095238,3.57142857142857,7.14285714285714
"E00033592",235,50,26,118,1,8,18,14,21.2765957446809,11.063829787234,50.2127659574468,0.425531914893617,3.40425531914894,7.65957446808511,5.95744680851064
"E00033593",147,38,12,66,4,6,9,12,25.8503401360544,8.16326530612245,44.8979591836735,2.72108843537415,4.08163265306122,6.12244897959184,8.16326530612245
"E00033594",279,70,30,117,3,10,20,29,25.089605734767,10.752688172043,41.9354838709677,1.0752688172043,3.584229390681,7.16845878136201,10.3942652329749
"E00033595",255,50,14,120,1,14,28,28,19.6078431372549,5.49019607843137,47.0588235294118,0.392156862745098,5.49019607843137,10.9803921568627,10.9803921568627
"E00033596",226,54,42,96,1,5,11,17,23.8938053097345,18.5840707964602,42.4778761061947,0.442477876106195,2.21238938053097,4.86725663716814,7.52212389380531
"E00033597",184,64,18,75,3,2,15,7,34.7826086956522,9.78260869565217,40.7608695652174,1.6304347826087,1.08695652173913,8.15217391304348,3.80434782608696
"E00033598",178,34,22,82,2,7,24,7,19.1011235955056,12.3595505617978,46.0674157303371,1.12359550561798,3.93258426966292,13.4831460674157,3.93258426966292
"E00033599",171,32,14,79,4,6,19,17,18.7134502923977,8.18713450292398,46.1988304093567,2.33918128654971,3.50877192982456,11.1111111111111,9.94152046783626
"E00033600",204,50,16,71,2,8,31,26,24.5098039215686,7.84313725490196,34.8039215686275,0.980392156862745,3.92156862745098,15.1960784313725,12.7450980392157
"E00033601",212,48,30,97,6,3,18,10,22.6415094339623,14.1509433962264,45.7547169811321,2.83018867924528,1.41509433962264,8.49056603773585,4.71698113207547
"E00033602",253,78,42,91,4,6,17,15,30.8300395256917,16.600790513834,35.9683794466403,1.58102766798419,2.37154150197628,6.71936758893281,5.92885375494071
