"GeographyCode","QS417EW0001","QS417EW0002","QS417EW0003"
"E00034256",142,139,3
"E00034257",151,150,1
"E00034258",139,133,6
"E00034259",132,131,1
"E00034260",117,117,0
"E00034261",114,108,6
"E00034262",123,121,2
"E00034263",142,122,20
"E00034264",141,140,1
"E00034265",246,238,8
"E00034266",147,140,7
"E00034267",102,99,3
"E00034268",209,207,2
"E00034269",112,109,3
"E00034270",164,145,19
"E00034271",120,118,2
"E00034272",181,168,13
"E00034273",100,95,5
"E00034274",139,124,15
"E00034275",120,117,3
"E00034276",131,127,4
"E00034277",105,104,1
"E00034278",129,127,2
"E00034279",199,189,10
"E00034280",122,122,0
"E00034281",123,109,14
"E00034282",184,180,4
"E00034283",165,157,8
"E00034284",131,123,8
"E00034285",143,141,2
"E00034286",123,121,2
"E00034287",118,116,2
"E00034288",132,128,4
"E00034289",119,109,10
"E00034290",127,115,12
"E00034291",108,100,8
"E00034292",116,112,4
"E00034293",140,136,4
"E00034294",244,234,10
"E00034295",117,103,14
"E00034296",142,136,6
"E00034297",137,129,8
"E00034298",150,148,2
"E00034299",133,120,13
"E00034300",105,105,0
"E00034301",148,136,12
"E00034302",118,117,1
"E00034303",142,138,4
"E00034304",150,133,17
"E00034305",137,132,5
"E00034306",159,140,19
"E00034307",137,120,17
"E00034308",157,151,6
"E00034309",132,120,12
"E00034310",162,149,13
"E00034311",145,132,13
"E00034312",156,144,12
"E00034313",150,140,10
"E00034314",120,119,1
"E00034315",173,168,5
"E00034316",112,111,1
"E00034317",186,185,1
"E00034318",106,106,0
"E00034319",164,161,3
"E00034320",97,94,3
"E00034321",50,47,3
"E00034322",128,127,1
"E00034323",143,142,1
"E00034324",128,128,0
"E00034325",126,126,0
"E00034326",120,119,1
"E00034327",108,108,0
"E00034328",125,125,0
"E00034329",112,112,0
"E00034330",104,103,1
"E00034331",117,116,1
"E00034332",146,146,0
"E00034333",138,138,0
"E00034334",148,140,8
"E00034335",97,95,2
"E00034336",109,106,3
"E00034337",142,140,2
"E00034338",108,107,1
"E00034339",123,120,3
"E00034340",97,93,4
"E00034341",136,136,0
"E00034342",97,94,3
"E00034343",103,103,0
"E00034344",106,105,1
"E00034345",84,83,1
"E00034346",76,76,0
"E00034347",122,122,0
"E00034348",111,111,0
"E00034349",120,119,1
"E00034350",139,139,0
"E00034351",190,179,11
"E00034352",116,114,2
"E00034353",121,121,0
"E00034354",156,150,6
"E00034355",176,172,4
"E00034356",78,78,0
"E00034358",178,173,5
"E00034359",115,111,4
"E00034360",80,80,0
"E00034361",104,101,3
"E00034362",133,127,6
"E00034363",136,129,7
"E00034364",127,124,3
"E00034365",162,152,10
"E00034366",189,179,10
"E00034368",156,136,20
"E00034369",145,125,20
"E00034371",122,119,3
"E00034372",118,117,1
"E00034373",129,122,7
"E00034374",124,121,3
"E00034375",160,159,1
"E00034376",136,132,4
"E00034377",130,127,3
"E00034378",133,130,3
"E00034379",168,161,7
"E00034380",129,128,1
"E00034381",228,222,6
"E00034382",164,163,1
"E00034383",161,158,3
"E00034384",135,127,8
"E00034386",210,203,7
"E00034387",155,153,2
"E00034388",140,137,3
"E00034389",97,93,4
"E00034390",150,143,7
"E00034391",153,153,0
"E00034392",128,124,4
"E00034393",114,111,3
"E00034394",130,127,3
"E00034395",122,119,3
"E00034396",139,136,3
"E00034397",139,134,5
"E00034398",142,139,3
"E00034399",164,161,3
"E00034400",144,138,6
"E00034401",174,167,7
"E00034402",142,129,13
"E00034403",148,145,3
"E00034404",132,126,6
"E00034405",152,148,4
"E00034406",158,151,7
"E00034409",162,156,6
"E00034410",131,130,1
"E00034412",183,176,7
"E00034413",119,117,2
"E00034414",113,110,3
"E00034415",194,176,18
"E00034416",139,138,1
"E00034417",123,122,1
"E00034418",161,158,3
"E00034419",115,113,2
"E00034420",111,106,5
"E00034421",132,132,0
"E00034422",139,138,1
"E00034424",118,118,0
"E00034425",149,147,2
"E00034426",234,220,14
"E00034427",143,141,2
"E00034428",151,148,3
"E00034429",157,146,11
"E00034430",160,150,10
"E00034431",110,108,2
"E00034432",170,164,6
"E00034433",124,123,1
"E00034434",148,145,3
"E00034435",140,138,2
"E00034436",156,152,4
"E00034437",173,172,1
"E00034438",121,117,4
"E00034439",142,137,5
"E00034440",139,135,4
"E00034441",127,122,5
"E00034442",146,142,4
"E00034443",134,132,2
"E00034444",129,128,1
"E00034445",129,120,9
"E00034446",192,186,6
"E00034447",113,111,2
"E00034448",121,112,9
"E00034449",108,93,15
"E00034451",153,150,3
"E00034453",157,143,14
"E00034454",247,218,29
"E00034455",103,99,4
"E00034456",98,96,2
"E00034457",102,100,2
"E00034458",101,101,0
"E00034459",130,127,3
"E00034460",111,109,2
"E00034461",115,110,5
"E00034462",112,110,2
"E00034463",91,89,2
"E00034464",122,119,3
"E00034465",114,112,2
"E00034466",133,132,1
"E00034467",114,111,3
"E00034468",127,121,6
"E00034469",101,98,3
"E00034470",124,124,0
"E00034471",132,128,4
"E00034472",168,162,6
"E00034473",142,134,8
"E00034474",217,202,15
"E00034475",136,130,6
"E00034476",141,137,4
"E00034477",142,136,6
"E00034478",207,202,5
"E00034479",134,132,2
"E00034480",156,153,3
"E00034481",141,137,4
"E00034482",131,130,1
"E00034483",142,141,1
"E00034484",154,149,5
"E00034485",128,127,1
"E00165671",178,173,5
"E00165713",53,52,1
"E00165714",56,53,3
"E00165715",216,199,17
"E00165716",174,161,13
"E00165717",77,76,1
"E00165718",179,175,4
"E00165719",140,133,7
"E00165720",131,128,3
"E00165721",59,54,5
"E00165722",179,167,12
"E00165723",86,85,1
"E00165724",174,166,8
"E00165725",76,75,1
"E00165726",210,210,0
"E00165727",86,85,1
"E00165729",144,143,1
"E00165730",177,176,1
"E00165731",111,108,3
"E00165758",68,66,2
"E00165759",98,93,5
"E00165760",153,137,16
"E00165762",165,163,2
"E00165763",120,119,1
"E00176596",141,136,5
"E00176597",144,136,8
"E00176598",98,93,5
"E00176599",93,90,3
"E00176600",116,112,4
"E00176601",142,138,4
"E00176602",92,77,15
"E00176603",127,113,14
"E00176604",105,99,6
"E00176605",139,124,15
"E00176606",125,118,7
"E00176607",111,104,7
"E00176608",141,135,6
"E00176609",447,144,303
"E00176610",184,176,8
"E00176611",55,52,3
"E00176612",121,108,13
"E00176613",94,93,1
"E00176614",149,136,13
"E00176615",222,222,0
"E00176616",124,108,16
"E00176617",844,817,27
"E00176618",91,89,2
"E00176619",144,128,16
"E00176620",141,134,7
"E00176621",114,88,26
"E00176622",107,102,5
"E00176623",66,63,3
"E00176624",113,109,4
"E00176625",136,114,22
"E00176626",166,156,10
"E00176627",115,112,3
"E00176628",163,121,42
"E00176629",187,125,62
"E00176630",131,130,1
"E00176631",85,85,0
"E00176632",98,95,3
"E00176633",81,80,1
"E00176634",371,326,45
"E00176635",135,127,8
"E00176636",135,123,12
"E00176637",96,92,4
"E00176638",145,138,7
"E00176639",91,82,9
"E00176640",181,175,6
"E00176641",88,79,9
"E00176642",191,180,11
"E00176643",139,130,9
"E00176644",119,115,4
"E00176645",143,116,27
"E00176646",137,117,20
"E00176647",169,129,40
"E00176648",196,190,6
"E00176649",116,115,1
"E00176650",141,124,17
"E00176651",110,108,2
"E00176652",154,136,18
"E00176653",253,243,10
"E00176654",136,125,11
"E00176655",127,117,10
"E00176656",144,135,9
"E00176657",140,138,2
"E00176658",137,125,12
"E00176659",130,117,13
"E00176660",117,110,7
"E00176661",65,61,4
"E00176662",124,122,2
"E00176663",145,138,7
"E00176664",99,92,7
"E00176665",215,211,4
"E00176666",94,90,4
"E00176667",201,188,13
"E00176668",213,208,5
"E00176669",114,111,3
"E00176670",151,149,2
"E00176671",163,159,4
"E00176672",95,92,3
"E00176673",118,115,3
"E00176674",126,116,10
"E00176675",326,248,78
"E00176676",152,117,35
"E00176677",131,127,4
"E00176678",128,126,2
"E00176679",177,160,17
"E00176680",177,171,6
"E00176681",136,119,17
"E00176682",137,132,5
"E00176683",149,119,30
"E00176684",139,134,5
"E00176685",118,116,2
"E00176686",130,127,3
"E00176687",140,135,5
"E00176688",152,138,14
"E00176689",61,60,1
"E00176690",115,100,15
"E00176691",99,91,8
"E00176692",150,132,18
"E00176693",91,84,7
"E00176694",128,121,7
"E00176695",117,108,9
"E00176696",180,177,3
"E00176697",136,128,8
"E00176698",49,45,4
"E00176699",135,126,9
"E00176700",274,117,157
"E00176701",161,146,15
"E00176702",79,77,2
"E00176703",129,112,17
"E00176704",120,107,13
"E00176705",85,79,6
"E00176706",132,131,1
"E00176707",109,108,1
"E00176708",89,89,0
"E00176709",173,158,15
"E00176710",155,152,3
"E00176711",125,121,4
"E00176712",59,58,1
"E00176713",51,48,3
"E00176714",90,88,2
"E00176715",83,83,0
"E00176716",117,108,9
"E00176717",103,92,11
"E00176718",96,93,3
"E00176719",125,122,3
"E00176720",125,122,3
"E00176721",133,126,7
"E00176722",131,118,13
"E00176723",115,110,5
"E00176724",86,81,5
"E00176725",116,111,5
"E00176726",143,130,13
"E00176727",155,151,4
"E00176728",87,84,3
"E00176729",112,108,4
"E00176730",89,89,0
"E00176731",77,73,4
"E00176732",149,145,4
"E00176733",138,127,11
"E00176734",67,62,5
"E00176735",147,127,20
"E00176736",126,123,3
"E00176737",124,114,10
"E00176738",62,62,0
"E00176739",131,124,7
"E00176740",173,118,55
"E00176741",116,116,0
"E00176742",109,103,6
"E00176743",119,113,6
"E00176744",59,54,5
"E00176745",116,111,5
"E00176746",355,330,25
"E00176747",59,52,7
"E00176748",118,113,5
"E00176749",164,157,7
"E00176750",120,119,1
"E00176751",120,119,1
"E00176752",156,151,5
"E00176753",97,95,2
"E00176754",154,148,6
"E00176755",138,135,3
"E00176756",141,136,5
"E00176757",143,135,8
"E00176758",55,55,0
"E00176759",106,104,2
"E00176760",79,78,1
"E00176761",106,102,4
"E00176762",95,94,1
"E00176763",40,40,0
"E00176764",117,116,1
"E00176765",119,108,11
"E00176766",124,118,6
"E00176767",94,94,0
"E00176768",181,179,2
"E00176769",139,111,28
"E00176770",57,57,0
"E00176771",44,44,0
"E00176772",103,98,5
"E00176773",111,107,4
"E00176774",53,53,0
