"GeographyCode","QS610EW0001","QS610EW0002","QS610EW0003","QS610EW0004","QS610EW0005","QS610EW0006","QS610EW0007","QS610EW0008","QS610EW0009","QS610EW0010","QS610EW0011","QS610EW0012","QS610EW0013","QS610EW0014","QS610EW0015","QS610EW0016","QS610EW0017","QS610EW0018","QS610EW0019","QS610EW0020","QS610EW0021","QS610EW0022","QS610EW0023","QS610EW0024","QS610EW0025","QS610EW0026","QS610EW0027","QS610EW0028","QS610EW0029","QS610EW0030","QS610EW0031","QS610EW0032","QS610EW0033","QS610EW0034","QS610EW0035","QS610EW0036","QS610EW0037","QS610EW0038","QS610EW0039","QS610EW0040","QS610EW0041","QS610EW0042","QS610EW0043","QS610EW0044","QS610EW0045","QS610EW0046","QS610EW0047","QS610EW0048","QS610EW0049","QS610EW0050","QS610EW0051","QS610EW0052","QS610EW0053","QS610EW0054","QS610EW0055"
"E00033377",236,55,13,3,10,42,19,8,15,0,79,55,33,14,8,0,11,13,24,16,2,4,2,33,4,4,0,29,29,0,15,2,13,10,3,22,1,5,0,4,0,12,0,7,0,0,5,2,0,1,1,0,0,0,0
"E00033378",267,87,30,0,30,57,40,10,7,0,80,55,51,4,0,0,12,13,26,23,2,0,1,35,5,5,0,30,30,0,20,16,4,4,0,13,3,2,0,0,3,5,0,1,0,0,1,0,0,5,0,5,0,0,0
"E00033379",238,47,9,0,9,38,24,8,5,1,77,59,55,2,2,0,11,7,47,19,21,5,2,17,6,6,0,11,11,0,10,3,7,7,0,19,7,8,3,0,0,1,0,9,0,0,5,4,0,8,5,3,4,4,0
"E00033380",199,36,4,0,4,32,25,4,0,3,61,47,43,2,2,0,13,1,28,15,9,2,2,26,7,7,0,19,19,0,11,6,5,5,0,22,8,7,0,6,0,1,0,12,1,0,6,5,0,0,0,0,3,3,0
"E00033381",116,38,3,0,3,35,15,10,7,3,28,18,17,0,1,0,8,2,13,10,3,0,0,12,7,7,0,5,5,0,5,4,1,0,1,15,11,1,0,0,0,3,0,2,0,0,1,1,0,1,1,0,2,2,0
"E00033382",276,63,12,0,12,51,34,13,4,0,82,61,48,4,9,0,13,8,42,29,7,0,6,14,8,8,0,6,6,0,17,4,13,13,0,24,3,9,4,8,0,0,0,22,0,0,13,9,0,12,9,3,0,0,0
"E00033383",233,31,1,0,1,30,23,3,4,0,64,49,33,16,0,0,7,8,35,21,7,3,4,17,6,6,0,11,11,0,22,7,15,15,0,44,19,8,4,0,0,3,10,11,1,1,8,1,0,9,6,3,0,0,0
"E00033384",272,50,12,0,12,38,28,10,0,0,86,64,61,3,0,0,19,3,24,14,7,2,1,14,6,6,0,8,8,0,32,10,22,22,0,19,4,7,0,8,0,0,0,25,2,0,9,14,0,7,7,0,15,15,0
"E00033385",270,58,16,0,16,42,30,8,0,4,77,59,51,8,0,0,9,9,48,25,22,1,0,18,8,8,0,10,10,0,12,8,4,4,0,12,2,7,0,3,0,0,0,22,5,4,7,6,0,8,5,3,15,15,0
"E00033386",318,61,12,0,12,49,28,18,3,0,91,62,62,0,0,0,17,12,22,16,5,1,0,44,17,17,0,27,27,0,14,12,2,2,0,27,5,10,4,6,0,2,0,41,2,1,17,21,0,12,8,4,6,6,0
"E00033387",200,31,0,0,0,31,26,2,3,0,48,31,20,10,1,0,10,7,33,12,18,3,0,29,12,12,0,17,17,0,8,8,0,0,0,13,1,5,0,1,0,3,3,15,1,1,9,4,0,13,11,2,10,10,0
"E00033388",213,17,1,0,1,16,8,5,3,0,56,42,39,3,0,0,6,8,21,13,7,1,0,7,2,2,0,5,5,0,5,5,0,0,0,39,5,19,5,0,0,10,0,40,8,4,12,16,0,21,13,8,7,7,0
"E00033389",247,41,4,0,4,37,32,3,2,0,62,44,39,1,4,0,5,13,42,27,9,0,6,29,11,11,0,18,18,0,23,12,11,8,3,14,0,10,0,3,0,0,1,22,3,4,10,5,0,13,12,1,1,1,0
"E00033391",301,16,0,0,0,16,13,3,0,0,60,42,38,4,0,0,5,13,37,24,10,0,3,36,6,6,0,30,30,0,14,8,6,6,0,64,13,29,4,10,0,4,4,26,1,4,11,10,0,30,21,9,18,18,0
"E00033392",253,32,0,0,0,32,15,2,15,0,59,45,29,1,15,0,6,8,16,8,6,0,2,17,3,3,0,14,14,0,24,15,9,8,1,40,6,29,1,3,0,1,0,24,2,0,11,11,0,18,6,12,23,23,0
"E00033394",267,46,8,0,8,38,27,10,1,0,77,64,59,3,2,0,8,5,23,9,9,5,0,20,13,13,0,7,7,0,7,1,6,6,0,24,3,6,5,4,0,0,6,29,2,6,8,12,1,21,16,5,20,20,0
"E00033395",255,31,0,0,0,31,21,6,4,0,85,69,52,12,5,0,5,11,31,8,17,6,0,25,13,13,0,12,12,0,9,9,0,0,0,48,13,18,5,0,9,0,3,14,1,0,13,0,0,5,2,3,7,7,0
"E00033396",224,45,6,0,6,39,18,12,9,0,69,52,44,5,3,0,14,3,25,11,9,0,5,38,9,9,0,29,29,0,5,4,1,1,0,22,13,6,0,0,0,3,0,16,2,0,6,8,0,4,2,2,0,0,0
"E00033397",284,51,15,0,15,36,28,2,6,0,97,82,57,11,8,6,8,7,26,20,6,0,0,42,15,15,0,27,27,0,13,6,7,7,0,24,0,21,0,3,0,0,0,27,6,0,19,2,0,0,0,0,4,4,0
"E00033399",266,31,4,0,4,27,12,10,5,0,94,67,55,4,8,0,25,2,42,19,4,8,11,22,5,5,0,17,17,0,28,13,15,12,3,32,7,14,0,4,0,7,0,13,0,0,5,8,0,1,1,0,3,3,0
"E00033400",249,57,16,0,16,41,19,18,4,0,86,62,58,3,1,0,11,13,32,23,9,0,0,30,3,3,0,27,24,3,19,4,15,15,0,17,0,9,4,2,0,2,0,7,0,0,5,2,0,0,0,0,1,1,0
"E00033401",237,20,2,0,2,18,16,2,0,0,83,64,48,10,6,0,18,1,35,26,5,4,0,25,5,5,0,20,20,0,34,12,22,22,0,33,11,14,3,0,0,5,0,4,0,0,4,0,0,0,0,0,3,3,0
"E00033402",315,57,7,0,7,50,35,10,4,1,88,64,60,4,0,0,14,10,33,10,14,6,3,14,2,2,0,12,12,0,12,11,1,1,0,27,5,8,0,3,0,2,9,18,2,0,0,16,0,4,0,4,62,62,0
"E00033403",280,47,15,0,15,32,24,6,2,0,70,47,33,11,3,0,2,21,28,14,10,1,3,33,14,14,0,19,19,0,30,21,9,9,0,28,12,14,0,2,0,0,0,17,1,0,14,2,0,3,0,3,24,24,0
"E00033404",277,30,6,0,6,24,13,8,2,1,102,92,74,5,13,0,10,0,50,32,17,1,0,22,15,11,4,7,7,0,15,7,8,8,0,29,21,0,0,4,0,0,4,16,1,4,7,4,0,9,8,1,4,4,0
"E00033405",263,44,13,0,13,31,19,12,0,0,87,59,39,17,3,0,15,13,34,22,6,3,3,22,6,6,0,16,16,0,8,8,0,0,0,20,7,8,0,3,0,2,0,20,2,4,12,2,0,5,5,0,23,23,0
"E00033406",270,68,7,0,7,61,38,8,15,0,94,59,47,3,9,0,20,15,28,16,6,3,3,29,8,8,0,21,21,0,12,12,0,0,0,13,5,3,0,2,0,3,0,15,0,0,12,3,0,8,1,7,3,3,0
"E00033407",302,49,2,0,2,47,28,10,9,0,83,55,47,1,3,4,13,15,37,27,5,0,5,11,4,4,0,7,7,0,35,8,27,3,24,11,2,4,0,0,0,5,0,27,7,0,6,14,0,3,0,3,46,46,0
"E00033408",284,43,5,0,5,38,24,6,4,4,97,66,51,1,14,0,23,8,30,22,3,5,0,16,5,5,0,11,11,0,2,1,1,1,0,22,4,11,0,0,0,7,0,13,7,0,3,3,0,0,0,0,61,61,0
"E00033409",168,63,5,0,5,58,34,6,18,0,41,30,30,0,0,0,11,0,21,5,12,0,4,20,7,7,0,13,13,0,4,4,0,0,0,5,0,0,5,0,0,0,0,13,5,2,1,5,0,0,0,0,1,0,1
"E00033410",254,33,5,0,5,28,12,16,0,0,84,73,67,2,4,0,4,7,24,14,6,4,0,18,5,5,0,13,13,0,17,11,6,6,0,32,2,12,0,9,0,9,0,3,0,0,0,2,1,3,1,2,40,40,0
"E00033411",266,84,16,0,16,68,34,14,20,0,73,57,49,0,5,3,11,5,23,16,2,1,4,43,21,21,0,22,22,0,4,4,0,0,0,21,2,14,0,5,0,0,0,12,0,7,0,5,0,1,0,1,5,5,0
"E00033412",301,42,1,0,1,41,28,3,9,1,77,60,48,1,11,0,13,4,28,18,8,2,0,15,6,6,0,9,9,0,26,6,20,18,2,48,11,34,0,1,0,2,0,20,2,8,2,8,0,4,3,1,41,41,0
"E00033413",212,24,5,0,5,19,12,5,2,0,46,36,36,0,0,0,7,3,41,26,15,0,0,21,9,9,0,12,12,0,9,9,0,0,0,25,6,16,0,0,0,3,0,6,0,0,0,6,0,3,1,2,37,37,0
"E00033414",294,50,4,0,4,46,31,9,5,1,105,82,80,1,1,0,19,4,29,14,13,2,0,25,8,3,5,17,17,0,7,7,0,0,0,18,8,6,0,0,0,2,2,11,2,0,3,6,0,13,12,1,36,36,0
"E00033415",239,133,27,0,27,106,58,16,32,0,69,39,18,2,10,9,28,2,19,14,5,0,0,14,3,3,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0
"E00033416",337,82,14,0,14,68,53,11,4,0,115,77,67,10,0,0,29,9,42,28,14,0,0,12,3,3,0,9,9,0,14,10,4,4,0,18,11,4,0,1,0,0,2,11,0,0,10,1,0,6,6,0,37,37,0
"E00033417",295,72,1,0,1,71,30,22,19,0,119,110,90,8,10,2,6,3,24,18,6,0,0,16,2,2,0,14,14,0,7,7,0,0,0,23,5,14,2,0,0,0,2,0,0,0,0,0,0,0,0,0,34,34,0
"E00033418",339,108,15,2,13,93,38,20,31,4,110,86,63,0,18,5,18,6,10,8,2,0,0,74,35,35,0,39,39,0,11,0,11,11,0,4,0,0,0,0,0,0,4,5,0,0,0,5,0,7,0,7,10,10,0
"E00033419",243,103,5,0,5,98,48,20,30,0,65,49,29,0,20,0,15,1,11,5,5,1,0,41,18,18,0,23,23,0,7,5,2,0,2,5,0,5,0,0,0,0,0,4,0,0,4,0,0,3,3,0,4,4,0
"E00033420",337,56,17,0,17,39,27,10,0,2,119,81,61,3,16,1,29,9,36,19,11,4,2,21,0,0,0,21,21,0,13,7,6,6,0,14,3,6,0,0,0,0,5,18,14,0,4,0,0,6,6,0,54,54,0
"E00033421",266,62,2,0,2,60,46,11,3,0,75,60,40,10,6,4,15,0,25,22,3,0,0,27,11,11,0,16,16,0,13,4,9,9,0,14,3,6,0,2,0,0,3,13,1,0,7,3,2,8,8,0,29,29,0
"E00033422",387,133,19,0,19,114,50,39,19,6,127,88,68,18,2,0,20,19,29,22,6,1,0,30,23,23,0,7,7,0,9,6,3,3,0,37,4,22,2,6,0,3,0,9,0,0,6,3,0,10,8,2,3,3,0
"E00033423",284,92,9,0,9,83,51,25,7,0,101,85,74,3,3,5,14,2,23,4,13,4,2,17,2,2,0,15,15,0,6,5,1,1,0,8,2,2,0,4,0,0,0,5,5,0,0,0,0,0,0,0,32,32,0
"E00033424",264,70,28,0,28,42,27,4,11,0,96,74,56,4,8,6,18,4,24,14,8,0,2,15,4,4,0,11,11,0,22,15,7,3,4,15,1,10,1,0,0,2,1,6,3,0,2,1,0,1,0,1,15,15,0
"E00033425",221,26,3,0,3,23,14,9,0,0,82,61,56,2,0,3,16,5,25,13,9,0,3,12,1,1,0,11,11,0,27,16,11,3,8,12,1,11,0,0,0,0,0,22,2,0,12,8,0,5,3,2,10,10,0
"E00033426",261,42,3,0,3,39,25,14,0,0,85,61,54,1,6,0,12,12,46,38,7,1,0,17,0,0,0,17,17,0,12,0,12,8,4,24,0,2,9,3,0,3,7,16,0,0,10,6,0,11,5,6,8,8,0
"E00033427",174,34,1,0,1,33,12,17,4,0,69,52,48,0,4,0,7,10,16,8,5,3,0,16,5,5,0,11,11,0,7,3,4,4,0,18,7,8,0,0,0,3,0,6,3,0,0,3,0,5,5,0,3,3,0
"E00033428",258,13,4,0,4,9,9,0,0,0,51,33,30,3,0,0,9,9,22,11,7,4,0,15,4,4,0,11,11,0,24,13,11,11,0,50,15,21,5,9,0,0,0,54,9,11,17,17,0,22,8,14,7,7,0
"E00033432",252,0,0,0,0,0,0,0,0,0,30,17,17,0,0,0,7,6,30,14,14,2,0,12,0,0,0,12,12,0,17,11,6,6,0,69,25,30,5,5,0,0,4,53,11,6,22,14,0,41,33,8,0,0,0
"E00033435",222,0,0,0,0,0,0,0,0,0,46,26,25,0,1,0,10,10,33,20,5,8,0,48,15,15,0,33,33,0,15,12,3,3,0,31,0,21,1,5,0,1,3,24,1,3,6,14,0,19,9,10,6,6,0
"E00033436",219,6,0,0,0,6,4,2,0,0,31,22,15,5,2,0,5,4,18,9,4,5,0,19,6,6,0,13,13,0,22,14,8,8,0,63,26,28,0,3,0,6,0,41,4,1,14,22,0,19,11,8,0,0,0
"E00033437",207,12,11,0,11,1,1,0,0,0,39,28,20,0,8,0,7,4,24,18,5,0,1,41,6,6,0,35,35,0,7,3,4,2,2,41,21,12,0,4,4,0,0,32,0,10,13,9,0,11,7,4,0,0,0
"E00033438",252,5,2,0,2,3,3,0,0,0,34,28,27,0,1,0,6,0,35,28,7,0,0,51,26,26,0,25,25,0,17,16,1,1,0,59,10,33,0,11,0,5,0,27,0,2,9,16,0,24,18,6,0,0,0
"E00033439",287,15,7,0,7,8,5,1,2,0,25,15,11,2,2,0,7,3,39,25,6,4,4,29,7,7,0,22,22,0,28,16,12,3,9,65,24,23,5,7,0,6,0,35,2,0,23,10,0,48,35,13,3,3,0
"E00033440",301,3,1,0,1,2,2,0,0,0,23,14,14,0,0,0,9,0,30,13,13,4,0,18,0,0,0,18,18,0,22,21,1,0,1,84,28,43,0,7,0,2,4,66,16,15,4,31,0,42,26,16,13,13,0
"E00033441",234,5,4,0,4,1,0,1,0,0,40,16,16,0,0,0,14,10,22,14,8,0,0,29,2,2,0,27,27,0,17,15,2,2,0,46,3,30,0,10,0,3,0,43,7,5,7,23,1,28,13,15,4,4,0
"E00033442",246,6,0,0,0,6,1,5,0,0,31,16,16,0,0,0,12,3,28,14,14,0,0,21,8,8,0,13,13,0,16,9,7,7,0,74,25,39,0,7,0,0,3,36,1,5,27,3,0,34,22,12,0,0,0
"E00033443",118,10,2,0,2,8,5,3,0,0,16,7,6,0,1,0,8,1,10,8,2,0,0,5,0,0,0,5,5,0,25,2,23,21,2,22,6,9,4,3,0,0,0,23,6,1,10,6,0,7,0,7,0,0,0
"E00033444",182,7,2,0,2,5,5,0,0,0,27,23,23,0,0,0,4,0,24,16,2,6,0,25,11,11,0,14,14,0,10,9,1,0,1,30,8,10,1,10,0,1,0,36,1,0,5,30,0,20,16,4,3,3,0
"E00033445",207,8,4,0,4,4,4,0,0,0,28,19,16,3,0,0,3,6,9,5,0,0,4,16,3,3,0,13,13,0,16,8,8,5,3,47,18,14,8,7,0,0,0,57,13,5,28,11,0,26,18,8,0,0,0
"E00033446",199,11,3,0,3,8,4,0,4,0,30,21,18,3,0,0,5,4,31,20,11,0,0,11,0,0,0,11,11,0,14,10,4,4,0,55,8,26,2,15,0,3,1,36,0,0,12,24,0,11,7,4,0,0,0
"E00033447",94,4,4,0,4,0,0,0,0,0,12,5,5,0,0,0,1,6,7,7,0,0,0,5,0,0,0,5,5,0,11,7,4,4,0,22,4,12,0,4,0,1,1,16,3,3,1,9,0,17,11,6,0,0,0
"E00033448",256,21,4,0,4,17,14,3,0,0,35,16,16,0,0,0,16,3,32,23,7,2,0,40,7,7,0,33,33,0,29,13,16,8,8,36,13,20,0,2,0,1,0,23,1,0,8,14,0,29,11,18,11,11,0
"E00033449",231,18,4,0,4,14,10,4,0,0,37,21,17,4,0,0,8,8,36,21,8,6,1,30,1,1,0,29,29,0,16,12,4,4,0,35,6,19,2,6,0,2,0,29,2,8,10,9,0,27,15,12,3,3,0
"E00033450",238,11,2,0,2,9,7,2,0,0,31,16,16,0,0,0,9,6,59,31,11,16,1,35,6,6,0,29,29,0,8,5,3,3,0,52,13,24,3,7,0,5,0,28,6,1,5,16,0,14,11,3,0,0,0
"E00033451",192,15,1,0,1,14,1,9,4,0,27,21,21,0,0,0,4,2,19,10,9,0,0,22,4,4,0,18,18,0,10,1,9,9,0,30,16,5,2,7,0,0,0,40,10,6,17,7,0,26,14,12,3,3,0
"E00033452",163,4,0,0,0,4,4,0,0,0,28,8,8,0,0,0,5,15,26,17,7,2,0,8,0,0,0,8,8,0,13,5,8,8,0,33,9,7,0,15,0,0,2,23,2,5,1,15,0,26,12,14,2,2,0
"E00033453",123,6,2,0,2,4,4,0,0,0,17,13,13,0,0,0,2,2,29,17,12,0,0,10,3,3,0,7,7,0,9,2,7,7,0,19,9,7,1,0,0,2,0,26,4,1,2,19,0,7,5,2,0,0,0
"E00033454",424,31,6,0,6,25,12,13,0,0,90,44,35,9,0,0,27,19,55,40,13,0,2,52,5,5,0,47,44,3,46,14,32,32,0,48,6,12,1,20,0,9,0,77,11,5,25,36,0,18,12,6,7,7,0
"E00033455",194,2,2,0,2,0,0,0,0,0,27,8,8,0,0,0,9,10,29,28,1,0,0,27,12,12,0,15,15,0,29,14,15,15,0,30,9,7,0,10,0,0,4,35,5,3,1,26,0,13,8,5,2,2,0
"E00033456",273,26,13,0,13,13,13,0,0,0,29,25,18,3,4,0,2,2,37,28,6,3,0,18,10,10,0,8,8,0,21,6,15,15,0,67,4,46,4,4,0,0,9,54,14,5,13,22,0,18,6,12,3,3,0
"E00033457",183,2,0,0,0,2,2,0,0,0,21,10,10,0,0,0,7,4,17,6,6,2,3,6,6,6,0,0,0,0,20,9,11,10,1,37,8,25,4,0,0,0,0,42,11,2,12,17,0,38,19,19,0,0,0
"E00033458",203,3,0,0,0,3,3,0,0,0,25,18,18,0,0,0,3,4,25,16,6,0,3,22,7,7,0,15,15,0,12,11,1,0,1,34,8,15,0,9,0,0,2,29,0,2,15,12,0,40,29,11,13,13,0
"E00033459",185,11,8,0,8,3,0,3,0,0,22,18,15,3,0,0,1,3,23,12,2,5,4,11,0,0,0,11,11,0,15,6,9,9,0,47,10,22,4,11,0,0,0,31,1,6,7,17,0,25,7,18,0,0,0
"E00033460",184,12,5,0,5,7,7,0,0,0,31,25,25,0,0,0,6,0,23,14,9,0,0,24,3,3,0,21,21,0,15,15,0,0,0,26,6,8,0,3,0,0,9,34,0,3,13,18,0,12,4,8,7,7,0
"E00033462",169,2,0,0,0,2,2,0,0,0,8,3,0,0,3,0,0,5,31,18,11,0,2,4,0,0,0,4,4,0,10,6,4,4,0,46,11,17,0,15,0,1,2,38,16,13,1,8,0,30,20,10,0,0,0
"E00033463",138,0,0,0,0,0,0,0,0,0,37,19,19,0,0,0,6,12,6,1,3,2,0,18,2,2,0,16,16,0,3,3,0,0,0,35,15,10,3,7,0,0,0,19,4,4,4,7,0,20,12,8,0,0,0
"E00033464",228,5,2,0,2,3,1,2,0,0,49,18,13,0,5,0,26,5,21,14,7,0,0,23,3,3,0,20,20,0,10,6,4,4,0,51,14,11,9,6,0,7,4,42,4,0,16,22,0,23,7,16,4,4,0
"E00033466",198,16,0,0,0,16,11,5,0,0,30,17,15,2,0,0,6,7,28,18,0,10,0,18,4,4,0,14,14,0,27,13,14,14,0,37,14,12,0,5,0,6,0,26,2,0,0,24,0,12,7,5,4,4,0
"E00033468",209,8,3,0,3,5,3,0,2,0,29,11,8,3,0,0,15,3,33,25,7,1,0,19,0,0,0,19,19,0,10,3,7,5,2,59,7,36,0,2,0,5,9,29,1,0,9,17,2,20,11,9,2,2,0
"E00033470",269,6,1,0,1,5,1,4,0,0,34,16,16,0,0,0,7,11,25,15,4,6,0,25,0,0,0,25,25,0,12,2,10,3,7,74,22,37,7,5,0,3,0,52,4,3,9,36,0,34,8,26,7,7,0
"E00033471",218,7,4,0,4,3,3,0,0,0,33,25,16,5,4,0,8,0,24,10,10,2,2,34,1,1,0,33,33,0,34,16,18,18,0,36,11,21,0,2,0,2,0,35,0,11,10,14,0,12,10,2,3,0,3
"E00033472",209,7,2,0,2,5,5,0,0,0,23,9,9,0,0,0,13,1,33,16,14,0,3,3,3,3,0,0,0,0,20,11,9,6,3,58,15,36,2,1,0,4,0,37,3,1,13,20,0,27,7,20,1,1,0
"E00033473",218,4,0,0,0,4,0,4,0,0,26,20,7,13,0,0,6,0,19,14,5,0,0,16,4,4,0,12,12,0,24,15,9,9,0,67,24,31,3,6,0,3,0,35,7,4,19,5,0,23,14,9,4,4,0
"E00033474",188,2,0,0,0,2,0,1,0,1,24,5,3,2,0,0,5,14,12,6,4,2,0,9,3,3,0,6,6,0,6,5,1,1,0,48,11,19,11,3,2,2,0,30,5,0,8,17,0,48,21,27,9,9,0
"E00033475",252,0,0,0,0,0,0,0,0,0,34,26,18,4,4,0,6,2,30,18,8,4,0,17,1,1,0,16,16,0,19,15,4,4,0,53,10,33,7,0,0,2,1,57,7,3,23,24,0,39,19,20,3,3,0
"E00033476",181,4,4,0,4,0,0,0,0,0,31,23,19,4,0,0,5,3,19,16,1,2,0,25,1,1,0,24,24,0,18,8,10,8,2,44,10,27,1,4,0,2,0,27,2,0,11,14,0,13,6,7,0,0,0
"E00033477",140,7,0,0,0,7,0,7,0,0,22,12,10,2,0,0,10,0,36,15,7,14,0,9,0,0,0,9,9,0,36,16,20,18,2,18,1,1,2,8,0,3,3,9,6,0,0,3,0,1,0,1,2,2,0
"E00033478",210,3,0,0,0,3,1,0,2,0,33,13,10,3,0,0,7,13,28,19,0,9,0,28,4,4,0,24,24,0,20,8,12,12,0,41,15,16,0,7,0,0,3,46,0,2,10,34,0,11,2,9,0,0,0
"E00033479",304,6,0,0,0,6,2,4,0,0,35,23,23,0,0,0,9,3,47,27,9,11,0,37,13,13,0,24,24,0,29,17,12,12,0,71,8,35,0,16,0,9,3,53,2,8,31,12,0,22,10,12,4,4,0
"E00033480",242,15,3,0,3,12,5,7,0,0,49,35,34,1,0,0,12,2,40,28,9,2,1,38,4,4,0,34,34,0,18,13,5,2,3,47,12,21,8,6,0,0,0,25,0,0,11,14,0,2,2,0,8,8,0
"E00033481",305,5,2,0,2,3,0,3,0,0,59,35,32,3,0,0,18,6,30,14,11,5,0,32,4,4,0,28,28,0,30,17,13,4,9,59,25,14,5,10,0,5,0,61,6,8,25,22,0,26,20,6,3,3,0
"E00033482",211,7,3,0,3,4,0,0,4,0,53,20,15,0,5,0,22,11,29,19,10,0,0,23,4,4,0,19,15,4,13,2,11,8,3,54,20,21,2,6,0,2,3,22,0,5,10,7,0,10,5,5,0,0,0
"E00033483",260,9,2,0,2,7,2,5,0,0,44,31,31,0,0,0,5,8,23,12,7,0,4,20,0,0,0,20,20,0,23,12,11,11,0,63,21,17,10,8,0,2,5,52,10,10,17,15,0,23,11,12,3,3,0
"E00033484",232,17,4,0,4,13,9,4,0,0,38,14,14,0,0,0,19,5,32,20,12,0,0,16,0,0,0,16,16,0,34,19,15,13,2,32,2,13,0,13,0,4,0,43,3,6,7,27,0,14,11,3,6,6,0
"E00033485",244,8,5,0,5,3,3,0,0,0,27,18,15,0,0,3,4,5,41,21,7,2,11,29,0,0,0,29,29,0,13,13,0,0,0,56,16,26,4,9,0,1,0,33,6,9,6,12,0,23,12,11,14,14,0
"E00033486",306,6,2,0,2,4,4,0,0,0,46,24,23,0,1,0,11,11,43,11,30,2,0,14,2,2,0,12,12,0,39,28,11,11,0,49,10,25,2,7,4,1,0,71,15,2,22,30,2,27,16,11,11,11,0
"E00033487",159,4,1,0,1,3,0,3,0,0,24,21,19,0,2,0,0,3,15,8,4,0,3,13,3,3,0,10,10,0,11,2,9,5,4,30,5,15,5,1,0,2,2,36,2,3,9,22,0,21,13,8,5,5,0
"E00033488",208,11,6,0,6,5,3,2,0,0,15,10,7,3,0,0,0,5,26,13,7,6,0,4,0,0,0,4,4,0,11,11,0,0,0,44,11,21,0,10,2,0,0,48,9,0,15,24,0,39,28,11,10,10,0
"E00033489",239,9,8,0,8,1,1,0,0,0,35,21,20,1,0,0,7,7,43,26,10,5,2,31,1,1,0,30,30,0,8,8,0,0,0,51,8,16,6,18,0,3,0,33,0,5,11,17,0,29,19,10,0,0,0
"E00033490",202,6,6,0,6,0,0,0,0,0,25,19,17,2,0,0,2,4,21,12,4,5,0,46,14,14,0,32,32,0,14,14,0,0,0,51,17,24,4,4,0,2,0,26,2,3,12,9,0,13,10,3,0,0,0
"E00033491",193,3,0,0,0,3,0,1,2,0,28,16,15,1,0,0,8,4,38,21,10,7,0,15,1,1,0,14,14,0,13,10,3,1,2,19,5,7,2,4,0,1,0,43,9,1,12,21,0,23,19,4,11,11,0
"E00033492",272,1,0,0,0,1,1,0,0,0,23,10,9,1,0,0,8,5,28,12,13,2,1,19,1,1,0,18,18,0,6,4,2,1,1,90,36,25,5,17,0,7,0,49,8,6,9,25,1,48,33,15,8,8,0
"E00033493",250,1,1,0,1,0,0,0,0,0,39,27,24,3,0,0,5,7,31,20,5,6,0,25,9,9,0,16,16,0,24,18,6,6,0,57,14,31,1,9,0,0,2,40,4,6,15,15,0,28,22,6,5,5,0
"E00033494",215,11,4,0,4,7,7,0,0,0,45,37,36,1,0,0,8,0,15,7,6,2,0,36,8,8,0,28,28,0,13,0,13,9,4,45,13,19,6,7,0,0,0,46,0,2,17,23,4,4,4,0,0,0,0
"E00033495",287,6,0,0,0,6,6,0,0,0,38,15,12,0,3,0,11,12,36,23,9,4,0,27,10,10,0,17,17,0,16,11,5,5,0,64,13,30,10,4,0,4,3,74,14,0,8,52,0,25,21,4,1,1,0
"E00033496",241,8,3,0,3,5,1,4,0,0,28,19,14,2,3,0,9,0,29,15,4,10,0,15,0,0,0,15,15,0,13,10,3,3,0,50,17,26,1,4,0,1,1,49,12,5,11,21,0,49,28,21,0,0,0
"E00033497",178,15,10,0,10,5,0,5,0,0,22,11,6,3,2,0,11,0,30,8,18,0,4,13,0,0,0,13,13,0,16,4,12,6,6,38,9,17,4,2,0,6,0,35,3,1,11,20,0,9,9,0,0,0,0
"E00033498",97,4,2,0,2,2,0,0,2,0,5,1,1,0,0,0,3,1,9,8,1,0,0,7,3,3,0,4,4,0,6,3,3,3,0,13,2,4,3,4,0,0,0,19,0,2,3,13,1,32,19,13,2,2,0
"E00033501",98,1,0,0,0,1,0,1,0,0,7,7,7,0,0,0,0,0,13,6,2,5,0,7,2,2,0,5,5,0,5,2,3,3,0,20,5,5,3,6,0,1,0,24,5,0,8,11,0,20,8,12,1,1,0
"E00033502",214,8,4,0,4,4,0,4,0,0,62,31,31,0,0,0,25,6,48,23,21,2,2,24,7,7,0,17,17,0,6,4,2,0,2,31,11,12,3,4,0,0,1,22,0,0,22,0,0,10,2,8,3,3,0
"E00033503",216,12,6,0,6,6,4,2,0,0,61,55,46,9,0,0,0,6,15,11,3,1,0,37,0,0,0,37,37,0,19,13,6,6,0,30,2,14,6,8,0,0,0,35,8,0,18,5,4,7,0,7,0,0,0
"E00033504",253,12,6,0,6,6,6,0,0,0,24,17,17,0,0,0,7,0,37,20,13,4,0,24,0,0,0,24,24,0,15,15,0,0,0,43,18,13,1,8,0,3,0,69,9,14,7,39,0,29,20,9,0,0,0
"E00033505",176,7,4,0,4,3,0,3,0,0,41,17,17,0,0,0,16,8,27,21,6,0,0,8,0,0,0,8,8,0,32,9,23,23,0,31,5,14,3,7,0,2,0,20,8,0,12,0,0,9,3,6,1,1,0
"E00033506",245,4,1,0,1,3,0,3,0,0,42,21,16,0,5,0,19,2,24,12,11,1,0,18,0,0,0,18,18,0,18,14,4,4,0,40,6,10,6,10,0,8,0,35,0,1,14,20,0,52,38,14,12,12,0
