"GeographyCode","QS119EW0001","QS119EW0002","QS119EW0003","QS119EW0004","QS119EW0005","QS119EW0006"
"E00033836",91,27,26,22,9,7
"E00033837",127,18,35,45,28,1
"E00033838",105,21,33,39,11,1
"E00033839",242,42,83,86,29,2
"E00033840",213,61,68,38,35,11
"E00033841",145,27,27,64,25,2
"E00033842",194,48,54,63,26,3
"E00033843",142,31,33,46,29,3
"E00033844",134,14,36,53,26,5
"E00033845",142,35,54,36,16,1
"E00033846",207,53,64,59,27,4
"E00033847",127,26,45,35,19,2
"E00033848",147,83,44,20,0,0
"E00033849",132,70,45,14,3,0
"E00033850",162,86,57,18,1,0
"E00033851",119,48,44,25,2,0
"E00033852",106,49,35,18,4,0
"E00033853",125,75,36,12,2,0
"E00033854",134,64,43,22,5,0
"E00033855",110,37,26,34,9,4
"E00033856",180,29,57,78,16,0
"E00033857",116,49,40,20,7,0
"E00033859",117,72,36,4,5,0
"E00033861",171,77,43,36,13,2
"E00033862",141,60,45,26,9,1
"E00033863",121,66,40,14,0,1
"E00033864",110,49,35,22,4,0
"E00033865",137,61,51,24,1,0
"E00033866",122,57,42,17,6,0
"E00033867",118,61,35,16,6,0
"E00033868",119,57,39,20,3,0
"E00033869",122,71,36,15,0,0
"E00033870",172,22,51,57,39,3
"E00033871",115,58,38,16,3,0
"E00033872",125,83,23,18,1,0
"E00033873",138,40,45,37,15,1
"E00033874",131,61,46,22,2,0
"E00033875",119,55,40,20,4,0
"E00033876",117,56,34,25,1,1
"E00033877",130,67,40,16,6,1
"E00033878",127,61,39,25,2,0
"E00033879",116,62,34,17,2,1
"E00033880",187,81,66,32,7,1
"E00033881",125,69,37,17,2,0
"E00033882",104,50,36,15,3,0
"E00033883",129,58,41,21,9,0
"E00033884",130,69,38,19,4,0
"E00033885",213,122,59,29,3,0
"E00033886",112,61,29,19,3,0
"E00033887",137,63,39,31,4,0
"E00033888",130,64,49,15,2,0
"E00033889",123,73,35,12,3,0
"E00033890",121,40,27,39,13,2
"E00033891",131,66,39,20,5,1
"E00033892",63,15,28,15,5,0
"E00033893",118,51,40,25,2,0
"E00033894",126,55,37,28,6,0
"E00033895",108,54,37,12,5,0
"E00033896",123,60,39,20,2,2
"E00033897",123,69,36,18,0,0
"E00033898",149,42,51,39,17,0
"E00033899",129,24,36,41,25,3
"E00033900",112,28,32,39,12,1
"E00033901",184,35,67,46,28,8
"E00033902",118,30,37,35,15,1
"E00033903",112,16,46,33,11,6
"E00033904",144,17,42,54,28,3
"E00033905",119,21,30,45,23,0
"E00033906",126,15,35,40,31,5
"E00033907",161,33,54,44,22,8
"E00033908",175,48,58,50,16,3
"E00033909",114,39,34,23,17,1
"E00033910",158,38,50,49,19,2
"E00033911",148,35,52,42,17,2
"E00033913",111,33,39,21,16,2
"E00033914",143,35,50,36,22,0
"E00033915",102,30,31,27,12,2
"E00033917",136,29,51,33,18,5
"E00033918",161,23,33,70,27,8
"E00033919",128,18,21,46,37,6
"E00033920",150,22,39,61,27,1
"E00033921",163,46,53,44,15,5
"E00033922",136,59,41,30,6,0
"E00033923",138,29,45,42,20,2
"E00033924",179,45,62,49,22,1
"E00033925",167,29,49,52,29,8
"E00033926",138,28,50,35,22,3
"E00033927",147,42,41,40,20,4
"E00033928",114,22,25,43,22,2
"E00033930",126,20,45,37,16,8
"E00033931",139,24,52,40,21,2
"E00033932",119,22,38,41,17,1
"E00033933",97,31,33,23,9,1
"E00033934",162,36,56,37,25,8
"E00033935",190,30,65,67,21,7
"E00033936",127,26,43,42,14,2
"E00033937",95,22,30,24,17,2
"E00033938",137,35,46,41,11,4
"E00033939",113,26,29,40,17,1
"E00033940",142,23,53,42,18,6
"E00033941",138,31,43,45,15,4
"E00033942",180,34,50,60,29,7
"E00033943",146,46,43,38,16,3
"E00033944",132,32,59,24,13,4
"E00033945",96,23,40,25,8,0
"E00033946",168,43,55,45,24,1
"E00033947",108,30,33,31,10,4
"E00033948",151,39,45,45,20,2
"E00033949",151,20,53,44,31,3
"E00033950",180,35,60,55,29,1
"E00033951",121,27,26,43,21,4
"E00033952",151,39,55,42,15,0
"E00033953",178,38,52,55,29,4
"E00033954",112,19,30,38,21,4
"E00033955",160,39,39,58,24,0
"E00033956",42,5,10,19,8,0
"E00033957",134,35,49,33,15,2
"E00033958",135,40,46,28,19,2
"E00033959",138,34,49,38,15,2
"E00033960",129,27,36,47,18,1
"E00033961",136,40,45,30,21,0
"E00033962",121,38,30,40,10,3
"E00033963",173,31,58,55,28,1
"E00033964",172,24,43,49,51,5
"E00033965",134,23,42,38,28,3
"E00033966",133,32,48,29,19,5
"E00033967",138,34,36,45,21,2
"E00033968",91,19,21,30,20,1
"E00033969",113,30,39,28,15,1
"E00033970",146,18,43,56,26,3
"E00033971",77,10,22,25,19,1
"E00033972",135,20,46,44,21,4
"E00033973",84,16,23,26,19,0
"E00033974",134,25,41,41,25,2
"E00033975",174,44,39,55,34,2
"E00033976",114,24,39,35,15,1
"E00033977",78,8,25,28,16,1
"E00033978",116,19,29,43,24,1
"E00033979",72,7,15,27,20,3
"E00033980",114,17,34,36,24,3
"E00033981",90,5,16,48,18,3
"E00033982",43,8,13,12,8,2
"E00033983",110,33,37,24,16,0
"E00033984",102,33,35,29,4,1
"E00033985",110,30,37,28,13,2
"E00033986",108,35,36,31,6,0
"E00033987",133,41,45,26,14,7
"E00033988",119,35,36,33,13,2
"E00033989",115,34,30,35,15,1
"E00033990",120,38,48,26,8,0
"E00033991",117,47,39,21,10,0
"E00033992",129,21,26,47,33,2
"E00033993",208,53,63,60,31,1
"E00033994",132,43,48,28,12,1
"E00033995",109,31,41,28,9,0
"E00033996",117,34,36,35,11,1
"E00033997",147,51,44,35,17,0
"E00033998",122,21,46,41,13,1
"E00033999",118,14,30,46,25,3
"E00034000",117,22,39,39,17,0
"E00034001",147,50,48,31,15,3
"E00034002",107,16,34,42,15,0
"E00034003",91,21,24,30,16,0
"E00034004",96,16,25,33,20,2
"E00034005",131,32,46,40,12,1
"E00034006",121,37,34,35,15,0
"E00034007",97,21,31,33,11,1
"E00034008",120,34,33,40,13,0
"E00034009",112,16,23,50,20,3
"E00034010",108,24,22,38,21,3
"E00034011",141,74,35,20,11,1
"E00034012",111,20,39,35,16,1
"E00034013",128,35,34,30,26,3
"E00034014",111,19,33,44,15,0
"E00034015",110,20,22,45,22,1
"E00034016",113,22,40,38,13,0
"E00034017",123,38,45,27,13,0
"E00034019",131,44,44,33,10,0
"E00034020",125,53,43,17,11,1
"E00034021",120,39,49,25,6,1
"E00034022",152,54,46,35,16,1
"E00034023",136,30,39,42,22,3
"E00034024",145,42,45,38,17,3
"E00034025",178,29,46,68,29,6
"E00034026",129,38,44,32,15,0
"E00034027",108,41,32,21,13,1
"E00034028",164,61,44,45,12,2
"E00034029",177,58,55,42,21,1
"E00034030",123,35,35,34,15,4
"E00034031",106,36,35,31,3,1
"E00034032",120,53,32,29,6,0
"E00034033",98,45,32,19,1,1
"E00034034",132,45,40,30,15,2
"E00034035",127,42,41,36,8,0
"E00034036",120,46,45,26,3,0
"E00034037",132,55,33,36,7,1
"E00034038",136,44,44,37,10,1
"E00034039",143,36,55,38,14,0
"E00034040",108,41,34,24,9,0
"E00034041",129,45,42,34,6,2
"E00034042",135,49,43,30,12,1
"E00034043",159,30,53,46,30,0
"E00034044",130,36,38,40,14,2
"E00034045",152,45,44,39,21,3
"E00034046",133,37,44,37,13,2
"E00034047",129,37,44,36,12,0
"E00034048",117,37,37,36,7,0
"E00034049",130,47,41,29,13,0
"E00034050",135,59,46,23,7,0
"E00034051",106,43,33,22,8,0
"E00034052",119,47,31,28,12,1
"E00034053",157,52,52,33,15,5
"E00034054",133,36,47,34,15,1
"E00034055",162,43,53,44,17,5
"E00034056",139,38,39,39,21,2
"E00034057",112,29,40,31,11,1
"E00034058",152,30,53,40,28,1
"E00034059",187,52,51,62,20,2
"E00034061",142,51,36,40,15,0
"E00034062",190,71,50,52,16,1
"E00034063",145,68,49,15,12,1
"E00034064",119,61,35,21,2,0
"E00034065",126,43,47,32,4,0
"E00034066",143,32,47,37,25,2
"E00034067",131,55,36,31,7,2
"E00034068",144,49,43,41,11,0
"E00034069",167,66,56,31,11,3
"E00034070",157,37,40,53,25,2
"E00034071",182,64,56,43,17,2
"E00034072",151,25,53,43,24,6
"E00034073",101,50,27,21,2,1
"E00034074",171,63,50,40,18,0
"E00034075",152,36,43,45,23,5
"E00034076",143,38,57,34,13,1
"E00034077",147,52,42,33,18,2
"E00034078",140,45,39,43,13,0
"E00034079",162,53,55,32,20,2
"E00034080",113,52,32,18,11,0
"E00034081",200,43,75,56,26,0
"E00034082",117,37,38,28,11,3
"E00034083",107,46,35,18,7,1
"E00034084",105,38,35,20,11,1
"E00034085",143,48,40,31,20,4
"E00034086",61,11,19,20,10,1
"E00034087",91,38,28,19,6,0
"E00034088",161,51,61,31,16,2
"E00034089",99,49,29,17,4,0
"E00034090",114,41,37,31,4,1
"E00034091",73,39,16,13,5,0
"E00034092",84,37,28,13,5,1
"E00034093",158,44,52,32,25,5
"E00034094",141,62,43,25,9,2
"E00034095",134,57,31,33,11,2
"E00034096",126,45,37,36,8,0
"E00034097",109,54,38,14,3,0
"E00034098",125,53,38,27,6,1
"E00034099",102,48,33,12,8,1
"E00034100",150,63,41,34,12,0
"E00034101",152,60,35,41,16,0
"E00034102",138,48,42,30,17,1
"E00034104",153,54,43,38,17,1
"E00034105",150,48,47,39,15,1
"E00034106",86,35,26,19,6,0
"E00034107",128,50,40,27,10,1
"E00034108",121,23,35,44,18,1
"E00034109",102,23,32,26,20,1
"E00034110",143,63,40,32,8,0
"E00034111",121,33,34,36,16,2
"E00034113",116,28,39,30,17,2
"E00034114",123,23,39,42,18,1
"E00034115",113,31,27,46,9,0
"E00034116",153,37,52,44,18,2
"E00034117",124,27,43,37,16,1
"E00034118",92,24,38,22,8,0
"E00034119",124,26,46,40,12,0
"E00034120",103,21,23,42,16,1
"E00034121",117,30,41,30,15,1
"E00034122",128,18,52,32,25,1
"E00034123",137,32,41,43,19,2
"E00034124",127,23,37,51,16,0
"E00034125",125,26,30,44,23,2
"E00034126",148,65,40,35,7,1
"E00034127",126,34,40,29,21,2
"E00034130",117,25,36,38,18,0
"E00034131",152,50,42,45,14,1
"E00034132",91,16,26,26,23,0
"E00034133",101,33,35,25,8,0
"E00034134",133,29,39,38,26,1
"E00034135",117,32,39,32,13,1
"E00034136",136,26,47,46,16,1
"E00034137",108,24,36,33,15,0
"E00034138",129,26,38,43,20,2
"E00034139",118,15,36,40,26,1
"E00034140",98,20,19,36,21,2
"E00034141",111,18,23,54,15,1
"E00034142",146,31,47,48,18,2
"E00034143",123,28,41,36,17,1
"E00034144",136,29,40,49,17,1
"E00034145",106,16,34,42,13,1
"E00034146",120,28,37,33,22,0
"E00034147",106,17,23,46,18,2
"E00034148",149,33,53,44,18,1
"E00034149",118,30,39,35,12,2
"E00034150",92,24,25,31,12,0
"E00034151",119,16,45,40,18,0
"E00034152",127,30,39,33,25,0
"E00034153",133,25,52,47,9,0
"E00034154",140,24,43,51,19,3
"E00034155",148,20,49,55,21,3
"E00034156",104,13,30,38,18,5
"E00034157",133,31,45,43,14,0
"E00034158",140,39,38,41,20,2
"E00034159",121,51,31,20,17,2
"E00034160",111,32,35,34,9,1
"E00034161",131,45,29,43,11,3
"E00034162",143,42,64,27,10,0
"E00034163",118,16,35,51,15,1
"E00034164",158,37,50,45,24,2
"E00034165",93,19,21,36,16,1
"E00034167",194,20,53,83,32,6
"E00034168",127,30,34,41,22,0
"E00034169",152,54,45,36,13,4
"E00034170",119,35,41,30,13,0
"E00034171",113,31,35,33,13,1
"E00034172",127,60,34,26,6,1
"E00034173",122,56,30,25,11,0
"E00034174",111,44,29,28,9,1
"E00034175",116,17,35,44,18,2
"E00034176",81,45,17,17,2,0
"E00034177",134,45,44,37,8,0
"E00034178",160,66,39,31,23,1
"E00034180",153,67,44,34,8,0
"E00034182",72,11,17,31,13,0
"E00034184",121,21,45,43,12,0
"E00034185",117,23,38,41,14,1
"E00034187",137,23,37,39,31,7
"E00034188",142,34,51,42,15,0
"E00034189",119,27,29,48,11,4
"E00034190",103,21,34,32,14,2
"E00034191",110,23,33,34,18,2
"E00034192",152,30,53,49,17,3
"E00034193",125,28,33,48,14,2
"E00034194",105,20,30,33,20,2
"E00034195",106,27,41,21,13,4
"E00034196",141,31,43,42,24,1
"E00034197",135,39,29,48,17,2
"E00034199",130,18,44,45,22,1
"E00034200",128,21,29,45,31,2
"E00034201",157,37,43,50,23,4
"E00034202",124,21,26,59,18,0
"E00034203",173,57,60,41,14,1
"E00034208",156,22,37,75,21,1
"E00034209",115,15,40,38,19,3
"E00034211",126,41,27,37,20,1
"E00034212",141,40,25,47,24,5
"E00034213",203,27,64,80,31,1
"E00034215",50,11,13,13,13,0
"E00034216",205,46,71,62,24,2
"E00034219",142,19,31,66,21,5
"E00034221",128,20,34,53,20,1
"E00034222",202,61,65,51,22,3
"E00034223",126,18,37,44,25,2
"E00034224",137,47,32,35,22,1
"E00034225",140,42,44,34,20,0
"E00034227",128,51,43,19,14,1
"E00034228",149,55,54,34,6,0
"E00034230",150,68,41,29,12,0
"E00034231",156,55,50,36,14,1
"E00034234",147,29,48,46,21,3
"E00034235",127,31,45,32,18,1
"E00034236",144,21,51,51,19,2
"E00034237",133,37,44,38,14,0
"E00034238",53,8,18,16,10,1
"E00034239",144,33,46,40,22,3
"E00034240",134,32,47,36,18,1
"E00034241",127,19,46,39,20,3
"E00034242",115,20,32,45,16,2
"E00034243",172,37,69,50,16,0
"E00034244",117,24,41,39,13,0
"E00034245",128,15,37,51,25,0
"E00034246",121,26,35,45,13,2
"E00034247",126,23,35,55,12,1
"E00034248",116,22,33,44,16,1
"E00034249",147,26,41,50,27,3
"E00034250",168,35,54,55,22,2
"E00034251",143,16,49,57,18,3
"E00034252",183,57,62,52,12,0
"E00034253",168,33,49,54,28,4
"E00034254",144,32,45,46,21,0
"E00034255",136,27,46,42,20,1
"E00034256",139,33,48,42,16,0
"E00034257",150,19,31,56,40,4
"E00034258",133,27,52,35,17,2
"E00034259",131,35,39,39,17,1
"E00034260",117,20,41,44,12,0
"E00034261",108,27,31,40,10,0
"E00034262",121,31,43,42,4,1
"E00034263",122,20,29,37,26,10
"E00034264",140,28,43,40,26,3
"E00034265",238,73,81,63,20,1
"E00034266",140,42,45,35,16,2
"E00034267",99,38,41,17,3,0
"E00034268",207,60,71,54,20,2
"E00034269",109,17,33,28,22,9
"E00034270",145,38,56,28,18,5
"E00034271",118,44,38,24,11,1
"E00034272",168,40,62,33,27,6
"E00034273",95,20,24,29,20,2
"E00034274",124,29,32,42,18,3
"E00034275",117,41,44,25,7,0
"E00034276",127,41,46,30,9,1
"E00034277",104,34,44,21,4,1
"E00034278",127,52,35,29,9,2
"E00034279",189,27,61,46,44,11
"E00034280",122,15,31,49,24,3
"E00034281",109,21,35,23,23,7
"E00034282",180,58,52,53,13,4
"E00034283",157,61,49,29,15,3
"E00034284",123,33,37,48,3,2
"E00034285",141,19,38,58,23,3
"E00034286",121,24,33,39,24,1
"E00034287",116,23,35,37,19,2
"E00034288",128,44,44,29,11,0
"E00034289",109,21,37,30,18,3
"E00034290",115,33,37,31,14,0
"E00034291",100,25,29,27,17,2
"E00034292",112,41,29,26,15,1
"E00034293",136,48,38,39,10,1
"E00034294",234,118,71,31,13,1
"E00034295",103,23,32,37,9,2
"E00034296",136,49,43,38,6,0
"E00034297",129,33,49,32,14,1
"E00034298",148,41,51,36,20,0
"E00034299",120,24,51,35,10,0
"E00034300",105,28,34,32,11,0
"E00034301",136,32,39,44,21,0
"E00034302",117,53,28,31,5,0
"E00034303",138,35,37,40,24,2
"E00034304",133,27,45,40,15,6
"E00034305",132,31,45,42,10,4
"E00034306",140,30,46,41,20,3
"E00034307",120,24,42,31,21,2
"E00034308",151,46,49,38,18,0
"E00034309",120,31,39,32,16,2
"E00034310",149,31,50,45,19,4
"E00034311",132,34,42,42,14,0
"E00034312",144,39,46,40,16,3
"E00034313",140,37,49,35,18,1
"E00034314",119,27,46,31,14,1
"E00034315",168,17,34,96,18,3
"E00034316",111,29,28,37,15,2
"E00034317",185,45,56,55,27,2
"E00034318",106,20,34,32,19,1
"E00034319",161,40,61,49,11,0
"E00034320",94,20,30,28,15,1
"E00034321",47,18,10,14,5,0
"E00034322",127,27,33,51,16,0
"E00034323",142,28,39,44,30,1
"E00034324",128,17,30,54,25,2
"E00034325",126,35,36,37,17,1
"E00034326",119,36,39,35,7,2
"E00034327",108,52,30,17,9,0
"E00034328",125,66,42,16,1,0
"E00034329",112,18,31,44,18,1
"E00034330",103,16,36,41,10,0
"E00034331",116,25,31,38,22,0
"E00034332",146,52,35,43,15,1
"E00034333",138,36,43,39,19,1
"E00034334",140,18,38,71,11,2
"E00034335",95,27,32,25,11,0
"E00034336",106,17,29,44,15,1
"E00034337",140,68,40,28,4,0
"E00034338",107,61,25,21,0,0
"E00034339",120,57,35,25,3,0
"E00034340",93,34,34,17,8,0
"E00034341",136,59,44,26,7,0
"E00034342",94,38,39,15,2,0
"E00034343",103,46,27,22,7,1
"E00034344",105,57,27,21,0,0
"E00034345",83,47,25,11,0,0
"E00034346",76,12,20,37,6,1
"E00034347",122,24,45,39,14,0
"E00034348",111,18,36,47,10,0
"E00034349",119,21,33,45,17,3
"E00034350",139,8,34,71,23,3
"E00034351",179,35,50,51,40,3
"E00034352",114,26,27,39,21,1
"E00034353",121,14,36,50,20,1
"E00034354",150,22,43,45,39,1
"E00034355",172,23,40,69,34,6
"E00034356",78,10,28,24,16,0
"E00034358",173,50,47,49,25,2
"E00034359",111,44,34,17,15,1
"E00034360",80,23,14,28,13,2
"E00034361",101,16,25,42,17,1
"E00034362",127,10,36,50,28,3
"E00034363",129,30,41,42,14,2
"E00034364",124,40,37,33,14,0
"E00034365",152,17,44,54,34,3
"E00034366",179,29,38,62,42,8
"E00034368",136,39,51,32,11,3
"E00034369",125,37,46,31,10,1
"E00034371",119,14,26,34,42,3
"E00034372",117,16,27,44,28,2
"E00034373",122,8,24,58,29,3
"E00034374",121,21,34,35,25,6
"E00034375",159,72,49,28,10,0
"E00034376",132,49,36,35,11,1
"E00034377",127,58,35,27,6,1
"E00034378",130,54,38,29,6,3
"E00034379",161,87,40,28,6,0
"E00034380",128,49,44,26,8,1
"E00034381",222,98,72,42,10,0
"E00034382",163,47,50,49,12,5
"E00034383",158,69,45,34,9,1
"E00034384",127,40,38,35,12,2
"E00034386",203,59,74,39,25,6
"E00034387",153,49,46,40,17,1
"E00034388",137,23,35,51,27,1
"E00034389",93,28,32,28,5,0
"E00034390",143,58,47,32,6,0
"E00034391",153,65,56,25,6,1
"E00034392",124,58,36,24,5,1
"E00034393",111,37,35,32,6,1
"E00034394",127,64,38,22,3,0
"E00034395",119,40,45,23,9,2
"E00034396",136,42,54,26,12,2
"E00034397",134,47,52,25,9,1
"E00034398",139,42,59,27,10,1
"E00034399",161,62,43,43,12,1
"E00034400",138,30,42,48,16,2
"E00034401",167,54,45,42,22,4
"E00034402",129,48,40,33,8,0
"E00034403",145,51,42,41,10,1
"E00034404",126,62,31,21,12,0
"E00034405",148,56,43,40,8,1
"E00034406",151,54,52,29,15,1
"E00034409",156,57,46,33,17,3
"E00034410",130,49,33,34,14,0
"E00034412",176,41,53,46,30,6
"E00034413",117,37,53,18,7,2
"E00034414",110,34,33,32,8,3
"E00034415",176,36,44,62,33,1
"E00034416",138,44,51,28,14,1
"E00034417",122,20,41,40,18,3
"E00034418",158,66,60,24,8,0
"E00034419",113,32,40,30,11,0
"E00034420",106,36,31,31,7,1
"E00034421",132,37,41,44,8,2
"E00034422",138,31,43,48,16,0
"E00034424",118,19,35,36,26,2
"E00034425",147,37,47,43,20,0
"E00034426",220,69,52,56,42,1
"E00034427",141,25,28,57,29,2
"E00034428",148,40,53,31,22,2
"E00034429",146,32,35,43,30,6
"E00034430",150,40,47,45,17,1
"E00034431",108,42,37,20,7,2
"E00034432",164,53,58,33,18,2
"E00034433",123,66,42,11,3,1
"E00034434",145,76,50,17,2,0
"E00034435",138,74,43,18,2,1
"E00034436",152,81,41,23,7,0
"E00034437",172,39,53,46,27,7
"E00034438",117,62,34,18,3,0
"E00034439",137,76,40,17,4,0
"E00034440",135,50,48,24,10,3
"E00034441",122,58,32,26,5,1
"E00034442",142,72,43,20,7,0
"E00034443",132,48,42,35,7,0
"E00034444",128,53,46,22,7,0
"E00034445",120,52,43,23,2,0
"E00034446",186,94,62,19,11,0
"E00034447",111,77,26,7,1,0
"E00034448",112,57,36,18,1,0
"E00034449",93,32,28,28,5,0
"E00034451",150,74,35,26,15,0
"E00034453",143,49,45,41,8,0
"E00034454",218,31,73,76,35,3
"E00034455",99,57,21,16,5,0
"E00034456",96,44,34,16,2,0
"E00034457",100,41,35,24,0,0
"E00034458",101,45,35,18,3,0
"E00034459",127,57,41,27,2,0
"E00034460",109,43,44,20,2,0
"E00034461",110,52,36,18,4,0
"E00034462",110,44,40,24,2,0
"E00034463",89,50,28,9,2,0
"E00034464",119,51,44,21,3,0
"E00034465",112,53,36,18,5,0
"E00034466",132,52,55,24,1,0
"E00034467",111,62,38,11,0,0
"E00034468",121,58,41,21,1,0
"E00034469",98,68,25,5,0,0
"E00034470",124,73,40,9,1,1
"E00034471",128,57,43,26,2,0
"E00034472",162,84,37,34,7,0
"E00034473",134,69,43,17,5,0
"E00034474",202,56,69,60,16,1
"E00034475",130,39,46,35,10,0
"E00034476",137,48,47,36,5,1
"E00034477",136,76,40,18,2,0
"E00034478",202,79,53,54,14,2
"E00034479",132,70,41,15,6,0
"E00034480",153,22,45,65,21,0
"E00034481",137,33,26,44,27,7
"E00034482",130,20,30,74,6,0
"E00034483",141,37,37,46,18,3
"E00034484",149,49,42,33,25,0
"E00034485",127,51,43,30,3,0
"E00165671",173,50,62,46,14,1
"E00165713",52,26,16,8,2,0
"E00165714",53,13,20,17,3,0
"E00165715",199,40,77,51,26,5
"E00165716",161,27,42,50,38,4
"E00165717",76,35,28,11,2,0
"E00165718",175,71,68,30,6,0
"E00165719",133,58,42,23,9,1
"E00165720",128,70,31,19,8,0
"E00165721",54,24,24,5,1,0
"E00165722",167,59,50,32,23,3
"E00165723",85,36,37,8,3,1
"E00165724",166,85,38,36,7,0
"E00165725",75,25,23,16,10,1
"E00165726",210,36,44,86,43,1
"E00165727",85,27,25,23,9,1
"E00165729",143,43,44,38,17,1
"E00165730",176,105,46,18,6,1
"E00165731",108,54,24,21,9,0
"E00165758",66,32,17,15,2,0
"E00165759",93,34,27,18,13,1
"E00165760",137,14,29,69,24,1
"E00165762",163,75,51,25,12,0
"E00165763",119,20,29,44,26,0
"E00176596",136,45,38,38,13,2
"E00176597",136,12,37,63,21,3
"E00176598",93,62,24,5,2,0
"E00176599",90,15,23,41,11,0
"E00176600",112,59,35,14,4,0
"E00176601",138,95,28,12,3,0
"E00176602",77,14,25,28,10,0
"E00176603",113,77,27,9,0,0
"E00176604",99,57,32,5,3,2
"E00176605",124,83,33,7,1,0
"E00176606",118,79,28,8,3,0
"E00176607",104,55,42,5,2,0
"E00176608",135,90,36,8,1,0
"E00176609",144,27,51,43,21,2
"E00176610",176,18,47,68,37,6
"E00176611",52,25,18,7,1,1
"E00176612",108,50,39,11,7,1
"E00176613",93,64,22,7,0,0
"E00176614",136,69,45,16,6,0
"E00176615",222,110,99,11,2,0
"E00176616",108,34,56,12,6,0
"E00176617",817,174,591,48,3,1
"E00176618",89,14,27,30,17,1
"E00176619",128,51,56,13,7,1
"E00176620",134,52,59,11,10,2
"E00176621",88,38,45,4,1,0
"E00176622",102,72,26,4,0,0
"E00176623",63,29,20,11,2,1
"E00176624",109,25,46,28,9,1
"E00176625",114,51,53,9,1,0
"E00176626",156,62,73,15,6,0
"E00176627",112,33,39,28,12,0
"E00176628",121,46,60,13,2,0
"E00176629",125,37,69,16,3,0
"E00176630",130,56,36,27,11,0
"E00176631",85,24,27,27,7,0
"E00176632",95,47,26,18,4,0
"E00176633",80,23,35,15,6,1
"E00176634",326,121,151,52,2,0
"E00176635",127,29,83,14,1,0
"E00176636",123,23,70,25,5,0
"E00176637",92,26,44,13,8,1
"E00176638",138,72,46,17,3,0
"E00176639",82,22,52,5,2,1
"E00176640",175,55,56,34,25,5
"E00176641",79,28,22,21,8,0
"E00176642",180,85,79,15,1,0
"E00176643",130,71,51,8,0,0
"E00176644",115,38,52,18,1,6
"E00176645",116,44,60,10,2,0
"E00176646",117,29,59,21,7,1
"E00176647",129,47,68,14,0,0
"E00176648",190,56,79,42,12,1
"E00176649",115,14,34,43,22,2
"E00176650",124,52,51,15,6,0
"E00176651",108,28,31,36,13,0
"E00176652",136,45,61,26,1,3
"E00176653",243,76,137,23,7,0
"E00176654",125,82,36,4,3,0
"E00176655",117,31,43,26,14,3
"E00176656",135,100,27,6,2,0
"E00176657",138,54,64,17,2,1
"E00176658",125,53,58,13,1,0
"E00176659",117,23,52,29,12,1
"E00176660",110,53,48,8,1,0
"E00176661",61,25,32,3,0,1
"E00176662",122,64,38,12,8,0
"E00176663",138,51,53,20,11,3
"E00176664",92,29,33,16,12,2
"E00176665",211,37,58,62,48,6
"E00176666",90,52,26,10,2,0
"E00176667",188,129,42,16,1,0
"E00176668",208,93,69,32,14,0
"E00176669",111,46,33,23,8,1
"E00176670",149,60,59,23,7,0
"E00176671",159,46,41,56,15,1
"E00176672",92,30,42,13,4,3
"E00176673",115,43,34,25,9,4
"E00176674",116,48,58,9,1,0
"E00176675",248,71,146,29,2,0
"E00176676",117,23,54,27,6,7
"E00176677",127,52,42,25,8,0
"E00176678",126,62,34,23,7,0
"E00176679",160,84,68,8,0,0
"E00176680",171,76,80,15,0,0
"E00176681",119,60,44,13,2,0
"E00176682",132,65,56,8,2,1
"E00176683",119,70,42,5,2,0
"E00176684",134,68,57,6,2,1
"E00176685",116,26,36,35,19,0
"E00176686",127,30,68,23,5,1
"E00176687",135,40,76,17,2,0
"E00176688",138,37,68,31,2,0
"E00176689",60,21,32,4,3,0
"E00176690",100,14,50,30,3,3
"E00176691",91,28,43,12,7,1
"E00176692",132,56,62,12,1,1
"E00176693",84,24,49,8,2,1
"E00176694",121,40,53,21,4,3
"E00176695",108,49,33,15,9,2
"E00176696",177,43,47,67,19,1
"E00176697",128,40,34,45,6,3
"E00176698",45,15,24,6,0,0
"E00176699",126,22,41,41,21,1
"E00176700",117,42,60,14,0,1
"E00176701",146,103,32,9,2,0
"E00176702",77,35,28,10,3,1
"E00176703",112,92,15,3,2,0
"E00176704",107,34,35,26,10,2
"E00176705",79,33,21,12,13,0
"E00176706",131,78,34,16,3,0
"E00176707",108,31,26,34,17,0
"E00176708",89,7,28,33,21,0
"E00176709",158,32,95,27,3,1
"E00176710",152,13,50,58,29,2
"E00176711",121,37,64,16,4,0
"E00176712",58,11,31,11,4,1
"E00176713",48,9,12,19,7,1
"E00176714",88,16,22,33,15,2
"E00176715",83,11,22,41,8,1
"E00176716",108,75,26,7,0,0
"E00176717",92,17,28,29,15,3
"E00176718",93,13,35,34,11,0
"E00176719",122,76,33,12,1,0
"E00176720",122,83,30,9,0,0
"E00176721",126,89,33,3,1,0
"E00176722",118,85,28,5,0,0
"E00176723",110,65,33,11,1,0
"E00176724",81,32,34,12,3,0
"E00176725",111,70,33,7,1,0
"E00176726",130,41,44,28,15,2
"E00176727",151,50,37,44,18,2
"E00176728",84,18,33,24,8,1
"E00176729",108,44,31,27,6,0
"E00176730",89,28,27,27,6,1
"E00176731",73,8,21,24,19,1
"E00176732",145,35,52,43,14,1
"E00176733",127,9,44,39,31,4
"E00176734",62,23,26,12,0,1
"E00176735",127,42,71,11,2,1
