"GeographyCode","QS608EW0001","QS608EW0002","QS608EW0003","QS608EW0004","QS608EW0005","QS608EW0006","QS608EW0007","QS608EW0008","QS608EW0009","QS608EW0010","QS608EW0011","QS608EW0012","QS608EW0013","QS608EW0014","QS608EW0015","QS608EW0016","QS608EW0017","QS608EW0018","QS608EW0019","QS608EW0020","QS608EW0021","QS608EW0022","QS608EW0023","QS608EW0024","QS608EW0025","QS608EW0026","QS608EW0027","QS608EW0028","QS608EW0029","QS608EW0030","QS608EW0031","QS608EW0032","QS608EW0033","QS608EW0034","QS608EW0035","QS608EW0036","QS608EW0037","QS608EW0038","QS608EW0039","QS608EW0040","QS608EW0041","QS608EW0042","QS608EW0043","QS608EW0044","QS608EW0045","QS608EW0046","QS608EW0047","QS608EW0048","QS608EW0049","QS608EW0050","QS608EW0051","QS608EW0052","QS608EW0053","QS608EW0054","QS608EW0055"
"E00033335",199,40,7,0,7,33,22,9,2,0,66,45,44,0,0,1,14,7,25,19,0,0,6,20,10,10,0,10,10,0,15,10,5,5,0,17,8,6,0,2,0,1,0,15,1,0,7,7,0,1,0,1,0,0,0
"E00033336",284,52,5,0,5,47,28,12,7,0,75,53,43,6,4,0,12,10,23,18,5,0,0,47,13,13,0,34,34,0,12,3,9,9,0,47,8,15,6,9,0,5,4,19,6,2,6,5,0,9,9,0,0,0,0
"E00033337",160,26,2,0,2,24,24,0,0,0,62,34,27,3,4,0,16,12,27,19,4,4,0,21,5,5,0,16,16,0,12,5,7,7,0,1,0,1,0,0,0,0,0,4,0,0,2,2,0,7,2,5,0,0,0
"E00033338",235,88,23,0,23,65,32,13,20,0,73,43,38,0,4,1,21,9,20,16,0,2,2,10,5,5,0,5,5,0,23,19,4,4,0,10,4,0,0,0,0,0,6,7,0,0,2,5,0,4,2,2,0,0,0
"E00033339",305,54,15,0,15,39,22,13,0,4,103,43,43,0,0,0,36,24,41,19,16,0,6,51,16,16,0,35,35,0,24,13,11,11,0,14,4,5,0,5,0,0,0,8,0,0,1,7,0,4,0,4,6,6,0
"E00033340",264,71,16,0,16,55,33,22,0,0,77,57,47,5,5,0,20,0,33,20,11,2,0,31,28,28,0,3,3,0,24,3,21,13,8,17,4,4,0,5,0,4,0,11,4,0,4,3,0,0,0,0,0,0,0
"E00033341",258,53,23,0,23,30,14,13,1,2,80,48,39,9,0,0,24,8,49,25,24,0,0,18,3,3,0,15,15,0,10,3,7,7,0,21,2,4,0,12,0,3,0,21,0,1,14,6,0,0,0,0,6,6,0
"E00033342",257,51,12,0,12,39,16,20,3,0,106,56,36,16,3,1,28,22,32,18,10,0,4,22,13,13,0,9,9,0,18,6,12,12,0,12,1,1,6,0,0,4,0,14,2,0,3,9,0,1,0,1,1,1,0
"E00033343",232,64,9,0,9,55,21,16,11,7,99,49,40,7,2,0,31,19,25,6,16,0,3,19,14,14,0,5,5,0,8,4,4,2,2,11,5,0,0,2,0,4,0,6,0,0,0,6,0,0,0,0,0,0,0
"E00033344",269,64,10,0,10,54,34,16,4,0,83,54,39,10,5,0,19,10,36,25,11,0,0,25,0,0,0,25,25,0,13,7,6,5,1,22,2,17,0,1,0,0,2,7,0,1,6,0,0,4,4,0,15,15,0
"E00033345",332,63,13,0,13,50,28,9,13,0,137,101,80,15,6,0,20,16,27,23,0,1,3,39,3,3,0,36,36,0,14,4,10,10,0,21,4,10,0,4,0,3,0,19,8,2,0,9,0,0,0,0,12,12,0
"E00033346",244,49,8,0,8,41,20,11,10,0,46,22,19,1,2,0,13,11,37,25,11,1,0,7,0,0,0,7,7,0,18,5,13,13,0,21,10,3,2,6,0,0,0,28,3,5,20,0,0,8,4,4,30,30,0
"E00033347",264,38,1,0,1,37,23,10,4,0,82,59,54,1,4,0,17,6,35,16,12,7,0,14,6,6,0,8,8,0,20,0,20,20,0,32,8,13,1,2,0,2,6,29,0,4,17,8,0,8,6,2,6,6,0
"E00033348",226,58,12,0,12,46,21,4,15,6,87,64,43,8,10,3,13,10,21,10,5,0,6,34,28,28,0,6,6,0,6,3,3,3,0,1,0,0,0,1,0,0,0,10,3,0,5,2,0,0,0,0,9,9,0
"E00033349",230,14,4,0,4,10,3,2,5,0,69,40,30,5,4,1,18,11,24,11,7,6,0,32,7,7,0,25,25,0,20,7,13,13,0,23,11,7,1,3,0,0,1,16,0,2,7,7,0,28,12,16,4,4,0
"E00033350",265,26,15,0,15,11,11,0,0,0,103,70,64,6,0,0,21,12,17,9,6,0,2,32,5,5,0,27,27,0,31,11,20,15,5,23,4,11,5,0,0,0,3,32,0,2,21,9,0,1,1,0,0,0,0
"E00033351",237,24,5,0,5,19,7,10,2,0,49,26,20,6,0,0,14,9,25,7,11,7,0,30,12,12,0,18,18,0,21,13,8,8,0,44,10,30,0,3,0,1,0,24,1,0,12,11,0,19,11,8,1,1,0
"E00033352",216,17,2,0,2,15,9,6,0,0,70,40,32,4,3,1,14,16,54,28,13,5,8,17,0,0,0,17,17,0,9,0,9,9,0,20,0,12,0,0,0,8,0,16,2,1,8,5,0,13,7,6,0,0,0
"E00033353",206,24,6,0,6,18,13,5,0,0,41,28,25,3,0,0,10,3,30,20,3,7,0,29,11,11,0,18,18,0,22,7,15,15,0,31,5,12,4,8,0,2,0,25,3,0,18,4,0,4,0,4,0,0,0
"E00033354",167,7,6,0,6,1,1,0,0,0,26,14,12,0,2,0,8,4,13,7,1,3,2,13,1,1,0,12,12,0,21,12,9,9,0,32,5,11,2,7,1,6,0,30,0,4,16,10,0,21,15,6,4,4,0
"E00033355",250,31,15,0,15,16,6,7,3,0,74,48,35,2,9,2,10,16,26,14,8,4,0,36,20,20,0,16,16,0,17,7,10,5,5,26,4,13,2,1,0,6,0,34,3,4,16,11,0,4,1,3,2,2,0
"E00033356",288,23,3,0,3,20,13,7,0,0,61,42,38,4,0,0,16,3,45,21,17,6,1,38,4,4,0,34,34,0,25,0,25,17,8,37,11,12,4,4,0,6,0,29,0,1,10,17,1,17,11,6,13,13,0
"E00033357",206,19,12,0,12,7,1,6,0,0,41,34,33,0,1,0,5,2,37,5,20,12,0,11,0,0,0,11,11,0,13,4,9,9,0,45,20,14,0,9,0,2,0,25,3,8,5,9,0,9,6,3,6,6,0
"E00033358",184,13,2,0,2,11,11,0,0,0,23,18,15,3,0,0,4,1,26,14,6,5,1,10,8,8,0,2,2,0,11,4,7,4,3,33,10,16,0,5,0,2,0,40,9,3,9,19,0,19,9,10,9,9,0
"E00033359",265,40,1,0,1,39,35,2,2,0,75,58,47,9,2,0,13,4,42,25,7,5,5,21,6,6,0,15,15,0,22,16,6,6,0,40,11,12,7,4,0,6,0,14,3,4,2,5,0,7,7,0,4,4,0
"E00033360",275,31,1,0,1,30,18,6,6,0,76,57,47,7,1,2,16,3,37,29,7,0,1,45,17,17,0,28,28,0,27,11,16,16,0,27,4,4,1,3,0,12,3,17,4,1,4,8,0,13,7,6,2,2,0
"E00033361",369,62,15,0,15,47,20,16,8,3,98,44,35,5,4,0,40,14,83,31,33,3,16,29,2,2,0,27,27,0,24,4,20,13,7,26,4,18,2,0,0,2,0,31,2,3,17,9,0,10,9,1,6,6,0
"E00033362",230,28,11,0,11,17,8,5,4,0,91,70,59,9,0,2,17,4,24,17,7,0,0,18,4,4,0,14,14,0,22,10,12,12,0,20,0,8,6,0,0,6,0,17,0,4,12,1,0,10,4,6,0,0,0
"E00033363",174,15,7,0,7,8,4,0,4,0,73,53,40,11,0,2,18,2,28,19,4,2,3,18,6,6,0,12,12,0,15,3,12,12,0,14,3,9,0,2,0,0,0,8,0,0,6,2,0,0,0,0,3,3,0
"E00033364",300,41,8,0,8,33,24,9,0,0,104,69,55,8,6,0,25,10,47,15,27,1,4,57,21,21,0,36,36,0,12,0,12,12,0,33,2,6,8,8,0,2,7,5,0,0,4,1,0,1,1,0,0,0,0
"E00033365",392,112,33,0,33,79,66,4,9,0,143,88,69,13,3,3,35,20,42,19,13,7,3,40,9,9,0,31,31,0,18,9,9,9,0,23,0,13,4,6,0,0,0,7,0,0,1,6,0,4,0,4,3,3,0
"E00033366",239,49,9,0,9,40,23,17,0,0,92,69,55,13,1,0,6,17,21,6,10,1,4,18,9,9,0,9,9,0,7,4,3,3,0,28,7,10,3,8,0,0,0,21,6,4,6,5,0,0,0,0,3,3,0
"E00033367",311,52,9,0,9,43,29,14,0,0,79,61,47,5,9,0,13,5,29,13,11,5,0,22,7,7,0,15,15,0,26,24,2,2,0,35,9,17,0,0,0,3,6,9,0,0,5,4,0,7,7,0,52,52,0
"E00033368",224,57,12,0,12,45,25,14,6,0,60,56,46,10,0,0,4,0,19,10,9,0,0,20,0,0,0,20,20,0,14,6,8,8,0,27,12,13,0,1,0,1,0,20,5,1,8,6,0,6,1,5,1,1,0
"E00033369",345,90,15,0,15,75,55,14,3,3,102,78,73,0,5,0,17,7,32,15,13,2,2,70,34,34,0,36,36,0,19,5,14,14,0,13,2,9,0,0,0,2,0,11,2,2,6,1,0,3,0,3,5,5,0
"E00033370",202,26,0,0,0,26,18,7,0,1,63,43,36,5,2,0,7,13,22,15,5,0,2,13,4,4,0,9,9,0,29,11,18,17,1,24,6,5,8,1,0,4,0,13,0,0,11,2,0,3,0,3,9,9,0
"E00033371",259,48,10,0,10,38,30,7,1,0,83,60,46,10,0,4,17,6,48,27,14,0,7,24,13,13,0,11,11,0,19,10,9,9,0,10,0,2,0,4,0,4,0,9,0,0,3,6,0,2,1,1,16,16,0
"E00033372",269,59,27,0,27,32,12,14,3,3,88,64,46,3,8,7,10,14,26,5,7,10,4,24,0,0,0,24,24,0,12,5,7,7,0,27,3,19,0,5,0,0,0,19,12,0,5,2,0,14,5,9,0,0,0
"E00033373",414,49,32,0,32,17,11,6,0,0,111,79,66,9,4,0,15,17,44,24,17,3,0,61,29,29,0,32,32,0,32,14,18,11,7,48,22,22,2,2,0,0,0,45,5,7,16,17,0,20,17,3,4,4,0
"E00033374",219,43,6,0,6,37,28,6,0,3,75,55,44,6,5,0,9,11,26,17,1,6,2,11,8,8,0,3,3,0,24,13,11,10,1,19,3,2,5,3,0,6,0,14,1,0,10,3,0,4,1,3,3,3,0
"E00033375",266,116,20,0,20,96,55,4,35,2,77,55,40,0,7,8,22,0,12,2,10,0,0,28,7,7,0,21,21,0,2,2,0,0,0,18,7,11,0,0,0,0,0,13,9,0,0,4,0,0,0,0,0,0,0
"E00033376",195,44,13,0,13,31,21,4,6,0,94,58,48,4,6,0,22,14,18,9,9,0,0,20,7,7,0,13,13,0,7,7,0,0,0,10,1,8,0,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0
"E00033377",249,60,13,3,10,47,20,9,18,0,80,56,34,14,8,0,11,13,25,17,2,4,2,37,9,9,0,28,28,0,15,2,13,10,3,24,2,6,0,4,0,12,0,7,0,0,5,2,0,1,1,0,0,0,0
"E00033378",279,92,32,0,32,60,41,10,9,0,81,56,52,4,0,0,12,13,28,24,2,1,1,37,7,7,0,30,30,0,22,18,4,4,0,13,3,2,0,0,3,5,0,1,0,0,1,0,0,5,0,5,0,0,0
"E00033379",239,47,9,0,9,38,24,8,5,1,77,59,55,2,2,0,11,7,46,18,21,5,2,18,8,8,0,10,10,0,10,2,8,7,1,19,7,8,3,0,0,1,0,10,1,0,5,4,0,8,5,3,4,4,0
"E00033380",202,36,4,0,4,32,25,4,0,3,62,48,44,2,2,0,13,1,30,17,9,2,2,26,7,7,0,19,19,0,11,6,5,5,0,22,8,7,0,6,0,1,0,12,1,0,6,5,0,0,0,0,3,3,0
"E00033381",121,38,4,0,4,34,15,10,6,3,29,19,18,0,1,0,8,2,14,11,3,0,0,15,7,7,0,8,8,0,5,4,1,0,1,14,10,1,0,0,0,3,0,2,0,0,1,1,0,2,2,0,2,2,0
"E00033382",283,63,12,0,12,51,34,13,4,0,80,59,46,4,9,0,13,8,44,31,7,0,6,14,8,8,0,6,6,0,17,4,13,13,0,29,4,12,4,8,0,1,0,24,0,2,13,9,0,12,9,3,0,0,0
"E00033383",235,31,1,0,1,30,23,3,4,0,64,49,33,16,0,0,7,8,34,20,7,3,4,17,6,6,0,11,11,0,22,7,15,15,0,44,20,7,4,0,0,3,10,14,2,1,9,2,0,9,6,3,0,0,0
"E00033384",282,50,12,0,12,38,28,10,0,0,91,66,63,3,0,0,21,4,27,16,7,2,2,14,6,6,0,8,8,0,34,11,23,23,0,18,4,6,0,8,0,0,0,26,4,0,9,13,0,7,7,0,15,15,0
"E00033385",278,58,16,0,16,42,30,8,0,4,78,60,52,8,0,0,9,9,49,26,22,1,0,20,10,10,0,10,10,0,12,8,4,4,0,13,3,7,0,3,0,0,0,24,5,5,7,7,0,9,6,3,15,15,0
"E00033386",324,62,12,0,12,50,29,18,3,0,91,62,62,0,0,0,17,12,24,18,5,1,0,47,18,18,0,29,29,0,14,12,2,2,0,27,6,10,2,7,0,2,0,41,2,1,17,21,0,12,8,4,6,6,0
"E00033387",200,31,0,0,0,31,26,2,3,0,49,32,21,10,1,0,10,7,33,12,18,3,0,28,12,12,0,16,16,0,8,8,0,0,0,13,1,5,0,1,0,3,3,15,2,1,8,4,0,13,11,2,10,10,0
"E00033388",230,17,1,0,1,16,8,5,3,0,55,41,38,3,0,0,6,8,25,17,7,1,0,8,2,2,0,6,6,0,10,9,1,1,0,43,5,21,7,0,0,10,0,41,8,4,12,17,0,24,16,8,7,7,0
"E00033389",254,41,4,0,4,37,32,3,2,0,62,44,39,1,4,0,5,13,42,27,9,0,6,32,11,11,0,21,21,0,23,12,11,8,3,14,0,10,0,3,0,0,1,26,3,5,10,8,0,13,12,1,1,1,0
"E00033391",308,16,0,0,0,16,13,3,0,0,62,44,40,4,0,0,5,13,36,23,10,0,3,36,6,6,0,30,30,0,16,10,6,6,0,64,12,28,6,10,0,4,4,30,2,5,13,10,0,30,21,9,18,18,0
"E00033392",258,32,0,0,0,32,15,2,15,0,59,46,30,1,15,0,6,7,16,8,6,0,2,21,3,3,0,18,18,0,23,14,9,8,1,40,6,29,1,3,0,1,0,26,2,0,12,12,0,18,6,12,23,23,0
"E00033394",266,46,8,0,8,38,27,10,1,0,77,65,59,3,3,0,7,5,22,8,9,5,0,20,13,13,0,7,7,0,7,1,6,6,0,24,3,6,5,4,0,0,6,29,2,6,8,12,1,21,16,5,20,20,0
"E00033395",262,31,0,0,0,31,21,6,4,0,84,69,52,12,5,0,5,10,31,8,17,6,0,27,13,13,0,14,14,0,10,10,0,0,0,49,13,18,5,0,9,1,3,15,1,0,14,0,0,8,5,3,7,7,0
"E00033396",231,45,6,0,6,39,18,12,9,0,70,53,45,5,3,0,14,3,26,11,9,0,6,39,10,10,0,29,29,0,5,4,1,1,0,24,14,6,0,0,0,4,0,18,3,0,8,7,0,4,2,2,0,0,0
"E00033397",283,51,15,0,15,36,28,2,6,0,94,79,54,11,8,6,8,7,26,20,6,0,0,43,15,15,0,28,28,0,13,6,7,7,0,25,1,21,0,3,0,0,0,27,6,0,19,2,0,0,0,0,4,4,0
"E00033399",275,31,4,0,4,27,12,10,5,0,93,66,54,4,8,0,25,2,43,20,4,8,11,27,7,7,0,20,20,0,28,13,15,12,3,33,7,14,0,5,0,7,0,16,1,0,6,9,0,1,1,0,3,3,0
"E00033400",251,58,16,0,16,42,20,18,4,0,86,62,58,3,1,0,11,13,28,22,6,0,0,31,4,4,0,27,24,3,19,4,15,15,0,18,0,9,4,3,0,2,0,10,0,0,5,5,0,0,0,0,1,1,0
"E00033401",238,20,2,0,2,18,16,2,0,0,83,64,48,10,6,0,18,1,33,25,4,4,0,27,7,7,0,20,20,0,35,11,24,24,0,33,11,14,3,0,0,5,0,4,0,0,4,0,0,0,0,0,3,3,0
"E00033402",314,57,7,0,7,50,35,10,4,1,87,63,59,4,0,0,14,10,29,10,10,6,3,14,2,2,0,12,12,0,11,10,1,1,0,27,6,7,0,3,0,2,9,23,2,0,3,18,0,4,0,4,62,62,0
"E00033403",286,47,15,0,15,32,24,6,2,0,70,47,33,11,3,0,2,21,28,13,11,1,3,35,16,16,0,19,19,0,30,21,9,9,0,31,13,16,0,2,0,0,0,17,1,0,14,2,0,4,1,3,24,24,0
"E00033404",282,30,6,0,6,24,13,8,2,1,102,91,74,5,12,0,11,0,54,34,19,1,0,21,14,10,4,7,7,0,15,7,8,8,0,27,19,0,0,4,0,0,4,21,1,4,7,9,0,8,7,1,4,4,0
"E00033405",269,44,13,0,13,31,19,12,0,0,88,59,39,17,3,0,16,13,36,23,7,3,3,25,8,8,0,17,17,0,8,8,0,0,0,18,7,6,0,3,0,2,0,20,2,4,12,2,0,8,7,1,22,22,0
"E00033406",276,69,8,0,8,61,38,8,15,0,95,60,48,3,9,0,20,15,29,17,6,3,3,31,7,7,0,24,24,0,12,12,0,0,0,12,5,2,0,2,0,3,0,17,0,0,14,3,0,8,1,7,3,3,0
"E00033407",301,49,2,0,2,47,28,10,9,0,81,54,46,1,3,4,13,14,37,27,5,0,5,12,5,5,0,7,7,0,35,8,27,3,24,12,2,4,1,0,0,5,0,26,6,0,6,14,0,3,0,3,46,46,0
"E00033408",286,42,5,0,5,37,24,6,3,4,95,64,51,1,12,0,23,8,33,24,3,5,1,16,5,5,0,11,11,0,2,1,1,1,0,24,4,10,0,0,0,10,0,13,7,0,3,3,0,0,0,0,61,61,0
"E00033409",178,65,4,0,4,61,36,6,19,0,42,30,29,1,0,0,12,0,23,7,12,0,4,21,7,7,0,14,14,0,4,4,0,0,0,8,2,0,5,1,0,0,0,14,5,2,1,6,0,0,0,0,1,0,1
"E00033410",265,33,5,0,5,28,12,16,0,0,87,74,68,2,4,0,6,7,25,15,6,4,0,20,7,7,0,13,13,0,17,11,6,6,0,36,5,13,0,9,0,9,0,4,0,0,1,2,1,3,1,2,40,40,0
"E00033411",275,88,16,0,16,72,38,14,20,0,72,56,48,0,5,3,11,5,24,16,3,1,4,48,25,25,0,23,23,0,5,4,1,1,0,20,2,13,0,5,0,0,0,12,0,7,0,5,0,1,0,1,5,5,0
"E00033412",305,42,1,0,1,41,28,3,9,1,78,61,49,1,11,0,13,4,30,19,8,2,1,15,6,6,0,9,9,0,25,6,19,17,2,50,11,36,0,1,0,2,0,20,2,8,2,8,0,4,3,1,41,41,0
"E00033413",217,25,5,0,5,20,13,5,2,0,47,36,36,0,0,0,8,3,43,26,17,0,0,21,9,9,0,12,12,0,10,9,1,1,0,25,6,16,0,0,0,3,0,6,0,0,0,6,0,3,1,2,37,37,0
"E00033414",302,51,4,0,4,47,32,9,5,1,106,82,80,1,1,0,19,5,30,15,13,2,0,25,8,3,5,17,17,0,11,11,0,0,0,18,8,6,0,0,0,2,2,12,2,1,3,6,0,13,12,1,36,36,0
"E00033415",236,130,27,0,27,103,56,15,32,0,68,39,19,2,9,9,27,2,19,14,5,0,0,14,3,3,0,11,11,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0
"E00033416",339,84,14,0,14,70,55,11,4,0,116,77,67,10,0,0,30,9,41,27,14,0,0,12,3,3,0,9,9,0,14,10,4,4,0,18,11,4,0,1,0,0,2,11,0,0,10,1,0,6,6,0,37,37,0
"E00033417",297,73,1,0,1,72,31,22,19,0,118,109,88,8,11,2,6,3,25,19,6,0,0,18,2,2,0,16,16,0,7,7,0,0,0,22,5,13,2,0,0,0,2,0,0,0,0,0,0,0,0,0,34,34,0
"E00033418",356,116,15,2,13,101,42,20,35,4,110,84,62,0,17,5,20,6,13,11,2,0,0,77,38,38,0,39,39,0,14,0,14,14,0,5,0,0,1,0,0,0,4,4,0,0,0,4,0,7,0,7,10,10,0
"E00033419",251,103,5,0,5,98,48,20,30,0,65,49,28,0,21,0,15,1,12,6,5,1,0,46,20,20,0,26,26,0,7,5,2,0,2,6,0,5,0,1,0,0,0,4,0,0,4,0,0,4,4,0,4,4,0
"E00033420",341,56,17,0,17,39,27,10,0,2,122,82,63,3,15,1,31,9,35,19,11,3,2,23,0,0,0,23,23,0,13,7,6,6,0,14,3,6,0,0,0,0,5,18,14,0,4,0,0,6,6,0,54,54,0
"E00033421",272,61,2,0,2,59,45,11,3,0,80,65,45,10,6,4,15,0,25,22,3,0,0,27,11,11,0,16,16,0,14,5,9,9,0,14,3,6,0,2,0,0,3,14,2,0,7,3,2,8,8,0,29,29,0
"E00033422",404,134,19,0,19,115,51,39,19,6,134,93,70,19,4,0,19,22,29,23,5,1,0,38,23,23,0,15,15,0,8,5,3,3,0,38,4,21,4,6,0,3,0,10,0,1,6,3,0,10,8,2,3,3,0
"E00033423",288,91,9,0,9,82,50,25,7,0,102,85,74,3,3,5,15,2,25,6,13,4,2,17,2,2,0,15,15,0,6,5,1,1,0,10,2,2,0,6,0,0,0,5,5,0,0,0,0,0,0,0,32,32,0
"E00033424",273,71,28,0,28,43,27,5,11,0,98,76,58,4,8,6,18,4,23,14,7,0,2,19,8,8,0,11,11,0,23,16,7,3,4,17,1,10,1,0,0,4,1,6,3,0,2,1,0,1,0,1,15,15,0
"E00033425",225,26,3,0,3,23,14,9,0,0,82,61,56,2,0,3,16,5,25,13,9,0,3,12,1,1,0,11,11,0,27,16,11,3,8,12,1,11,0,0,0,0,0,24,2,0,12,10,0,7,5,2,10,10,0
"E00033426",265,44,3,0,3,41,24,14,3,0,84,60,53,1,6,0,12,12,44,36,7,1,0,20,2,2,0,18,18,0,12,0,12,8,4,25,0,3,9,3,0,3,7,17,1,0,10,6,0,11,5,6,8,8,0
"E00033427",186,35,1,0,1,34,12,18,4,0,74,57,53,0,4,0,7,10,16,8,5,3,0,18,5,5,0,13,13,0,9,3,6,5,1,17,7,7,0,0,0,3,0,7,3,0,0,4,0,7,7,0,3,3,0
"E00033428",274,13,4,0,4,9,9,0,0,0,51,33,30,3,0,0,9,9,22,11,7,4,0,17,6,6,0,11,11,0,28,13,15,15,0,57,16,25,5,11,0,0,0,56,9,12,18,17,0,23,9,14,7,7,0
"E00033432",263,0,0,0,0,0,0,0,0,0,30,17,17,0,0,0,7,6,29,14,13,2,0,13,0,0,0,13,13,0,17,11,6,6,0,73,27,31,5,6,0,0,4,55,9,7,22,17,0,46,38,8,0,0,0
"E00033435",236,0,0,0,0,0,0,0,0,0,48,28,25,0,3,0,10,10,35,19,8,8,0,49,15,15,0,34,34,0,16,13,3,3,0,34,1,21,1,6,0,1,4,26,1,4,6,15,0,22,12,10,6,6,0
"E00033436",230,6,0,0,0,6,4,2,0,0,30,22,15,5,2,0,4,4,19,10,4,5,0,19,6,6,0,13,13,0,23,15,8,8,0,68,27,32,0,3,0,6,0,46,4,3,16,23,0,19,11,8,0,0,0
"E00033437",217,12,11,0,11,1,1,0,0,0,40,29,21,0,8,0,7,4,24,18,5,0,1,41,6,6,0,35,35,0,7,3,4,2,2,43,21,12,0,6,4,0,0,38,2,10,14,12,0,12,8,4,0,0,0
"E00033438",261,8,2,0,2,6,6,0,0,0,34,28,27,0,1,0,6,0,35,27,8,0,0,52,26,26,0,26,26,0,18,17,1,1,0,59,9,32,1,12,0,5,0,30,1,2,9,18,0,25,19,6,0,0,0
"E00033439",291,16,7,0,7,9,6,1,2,0,26,16,12,2,2,0,7,3,37,25,6,4,2,31,7,7,0,24,24,0,27,15,12,3,9,65,25,23,5,6,0,6,0,36,2,0,24,10,0,50,37,13,3,3,0
"E00033440",304,3,1,0,1,2,2,0,0,0,23,14,14,0,0,0,9,0,29,12,13,4,0,18,0,0,0,18,18,0,22,21,1,0,1,88,28,43,0,10,0,3,4,66,15,16,4,31,0,42,26,16,13,13,0
"E00033441",248,5,4,0,4,1,0,1,0,0,40,16,16,0,0,0,14,10,28,17,11,0,0,30,4,4,0,26,26,0,18,15,3,3,0,47,3,31,0,10,0,3,0,47,7,7,7,25,1,29,14,15,4,4,0
"E00033442",269,9,0,0,0,9,4,5,0,0,31,16,16,0,0,0,12,3,27,12,14,1,0,21,8,8,0,13,13,0,17,10,7,7,0,81,25,40,0,13,0,0,3,49,1,6,32,10,0,34,22,12,0,0,0
"E00033443",129,10,2,0,2,8,5,3,0,0,15,7,6,0,1,0,7,1,11,8,3,0,0,6,0,0,0,6,6,0,28,3,25,21,4,22,6,9,4,3,0,0,0,30,6,1,10,13,0,7,0,7,0,0,0
"E00033444",199,7,2,0,2,5,5,0,0,0,29,23,23,0,0,0,4,2,29,19,2,6,2,27,11,11,0,16,16,0,10,9,1,0,1,30,8,10,1,10,0,1,0,44,1,0,9,34,0,20,16,4,3,3,0
"E00033445",217,8,4,0,4,4,4,0,0,0,28,19,17,2,0,0,3,6,12,7,1,0,4,16,3,3,0,13,13,0,18,10,8,5,3,53,19,14,9,11,0,0,0,56,12,5,28,11,0,26,18,8,0,0,0
"E00033446",217,11,3,0,3,8,4,0,4,0,31,22,19,3,0,0,5,4,31,20,11,0,0,12,0,0,0,12,12,0,18,12,6,6,0,61,8,27,3,18,0,4,1,40,0,3,13,24,0,13,9,4,0,0,0
"E00033447",97,4,4,0,4,0,0,0,0,0,12,5,5,0,0,0,1,6,7,7,0,0,0,6,0,0,0,6,6,0,11,7,4,4,0,23,5,12,0,4,0,1,1,16,3,3,1,9,0,18,12,6,0,0,0
"E00033448",262,21,4,0,4,17,14,3,0,0,36,16,16,0,0,0,16,4,33,24,7,2,0,40,7,7,0,33,33,0,29,13,16,9,7,38,13,21,0,3,0,1,0,25,2,0,8,15,0,29,11,18,11,11,0
"E00033449",239,18,4,0,4,14,10,4,0,0,37,21,17,4,0,0,8,8,36,21,9,5,1,30,1,1,0,29,29,0,20,13,7,5,2,34,6,18,2,6,0,2,0,33,3,9,10,11,0,28,16,12,3,3,0
"E00033450",246,10,2,0,2,8,7,1,0,0,30,15,15,0,0,0,8,7,60,32,11,15,2,39,10,10,0,29,29,0,9,6,3,3,0,53,13,25,4,7,0,4,0,31,6,1,7,17,0,14,11,3,0,0,0
"E00033451",195,15,1,0,1,14,1,9,4,0,26,20,20,0,0,0,4,2,19,10,9,0,0,22,4,4,0,18,18,0,11,2,9,9,0,30,16,5,2,7,0,0,0,42,10,7,18,7,0,27,15,12,3,3,0
"E00033452",175,4,0,0,0,4,4,0,0,0,28,8,8,0,0,0,5,15,27,18,7,2,0,8,0,0,0,8,8,0,15,5,10,10,0,37,10,7,1,17,0,0,2,28,2,5,2,19,0,26,13,13,2,2,0
"E00033453",125,6,2,0,2,4,4,0,0,0,17,13,13,0,0,0,2,2,29,17,12,0,0,10,3,3,0,7,7,0,9,3,6,6,0,19,9,7,1,0,0,2,0,26,4,1,2,19,0,9,7,2,0,0,0
"E00033454",434,30,6,0,6,24,12,12,0,0,92,44,35,9,0,0,29,19,56,39,14,0,3,54,5,5,0,49,46,3,49,15,34,34,0,50,6,13,1,21,0,9,0,78,11,5,26,36,0,18,12,6,7,7,0
"E00033455",202,2,2,0,2,0,0,0,0,0,27,8,8,0,0,0,9,10,30,29,1,0,0,28,12,12,0,16,16,0,29,14,15,15,0,33,10,8,0,11,0,0,4,38,5,3,1,29,0,13,8,5,2,2,0
"E00033456",283,25,12,0,12,13,13,0,0,0,27,23,18,3,2,0,2,2,40,31,6,3,0,19,10,10,0,9,9,0,22,7,15,15,0,70,5,45,5,6,0,0,9,59,16,5,15,23,0,18,6,12,3,3,0
"E00033457",190,2,0,0,0,2,2,0,0,0,21,10,10,0,0,0,7,4,17,6,6,2,3,7,6,6,0,1,1,0,20,8,12,11,1,38,9,25,4,0,0,0,0,46,12,3,12,19,0,39,20,19,0,0,0
"E00033458",210,3,0,0,0,3,3,0,0,0,28,18,18,0,0,0,6,4,24,15,6,0,3,23,7,7,0,16,16,0,15,14,1,0,1,34,8,15,0,9,0,0,2,30,0,1,15,14,0,40,29,11,13,13,0
