"GeographyCode","QS301EW0001","QS301EW0002","QS301EW0003","QS301EW0004","QS301EW0005"
"E00033938",284,257,14,3,10
"E00033939",273,240,14,6,13
"E00033940",301,278,10,2,11
"E00033941",318,286,12,4,16
"E00033942",354,323,12,6,13
"E00033943",292,267,12,3,10
"E00033944",248,238,4,3,3
"E00033945",195,179,10,3,3
"E00033946",410,368,20,12,10
"E00033947",269,236,20,4,9
"E00033948",333,301,11,5,16
"E00033949",280,244,13,10,13
"E00033950",413,362,20,14,17
"E00033951",249,219,13,9,8
"E00033952",354,303,27,9,15
"E00033953",379,338,20,8,13
"E00033954",214,193,9,4,8
"E00033955",344,306,12,12,14
"E00033956",102,88,2,4,8
"E00033957",314,286,10,7,11
"E00033958",320,284,11,7,18
"E00033959",264,227,15,9,13
"E00033960",331,297,17,4,13
"E00033961",277,256,6,4,11
"E00033962",292,260,14,4,14
"E00033963",357,313,17,4,23
"E00033964",286,254,11,6,15
"E00033965",281,249,16,8,8
"E00033966",257,235,7,7,8
"E00033967",300,272,6,3,19
"E00033968",145,132,3,5,5
"E00033969",246,216,18,4,8
"E00033970",298,265,9,14,10
"E00033971",190,163,10,5,12
"E00033972",251,234,10,1,6
"E00033973",182,165,3,2,12
"E00033974",287,264,10,3,10
"E00033975",349,306,17,11,15
"E00033976",211,188,15,3,5
"E00033977",156,134,7,6,9
"E00033978",165,158,3,0,4
"E00033979",121,112,3,3,3
"E00033980",242,205,12,7,18
"E00033981",148,134,5,5,4
"E00033982",110,98,4,2,6
"E00033983",233,213,15,1,4
"E00033984",235,210,13,3,9
"E00033985",206,189,14,1,2
"E00033986",266,237,12,4,13
"E00033987",260,229,19,4,8
"E00033988",246,216,18,2,10
"E00033989",229,205,13,4,7
"E00033990",314,274,25,9,6
"E00033991",289,256,22,3,8
"E00033992",264,229,15,1,19
"E00033993",418,375,15,10,18
"E00033994",376,342,14,4,16
"E00033995",252,219,23,4,6
"E00033996",297,264,18,4,11
"E00033997",341,307,14,7,13
"E00033998",293,260,9,12,12
"E00033999",290,255,11,8,16
"E00034000",295,255,20,7,13
"E00034001",349,315,14,10,10
"E00034002",239,212,8,11,8
"E00034003",229,201,10,7,11
"E00034004",204,175,15,4,10
"E00034005",309,267,15,7,20
"E00034006",265,238,10,7,10
"E00034007",214,193,3,3,15
"E00034008",280,246,19,1,14
"E00034009",242,208,12,4,18
"E00034010",205,189,5,2,9
"E00034011",363,324,18,10,11
"E00034012",281,249,12,9,11
"E00034013",270,239,14,8,9
"E00034014",245,204,11,6,24
"E00034015",296,253,13,9,21
"E00034016",265,229,20,8,8
"E00034017",326,292,18,5,11
"E00034019",287,245,26,6,10
"E00034020",323,292,18,4,9
"E00034021",304,254,26,10,14
"E00034022",391,356,16,5,14
"E00034023",229,215,7,1,6
"E00034024",299,276,15,3,5
"E00034025",360,320,13,11,16
"E00034026",271,234,21,6,10
"E00034027",230,206,15,5,4
"E00034028",354,328,11,5,10
"E00034029",466,429,20,6,11
"E00034030",268,241,17,3,7
"E00034031",236,204,19,4,9
"E00034032",324,292,20,8,4
"E00034033",255,224,25,2,4
"E00034034",307,258,22,9,18
"E00034035",314,277,17,8,12
"E00034036",314,262,24,8,20
"E00034037",333,297,16,5,15
"E00034038",346,300,24,5,17
"E00034039",301,255,24,9,13
"E00034040",268,244,15,3,6
"E00034041",318,272,22,5,19
"E00034042",307,271,22,6,8
"E00034043",339,302,24,3,10
"E00034044",350,309,20,5,16
"E00034045",330,291,17,9,13
"E00034046",276,233,22,8,13
"E00034047",283,230,27,12,14
"E00034048",266,236,9,7,14
"E00034049",297,262,20,7,8
"E00034050",321,295,16,6,4
"E00034051",199,183,8,2,6
"E00034052",266,243,9,4,10
"E00034053",400,352,27,9,12
"E00034054",328,291,14,10,13
"E00034055",327,299,12,9,7
"E00034056",237,208,15,5,9
"E00034057",237,219,12,1,5
"E00034058",277,251,13,4,9
"E00034059",430,380,21,9,20
"E00034061",356,325,12,5,14
"E00034062",474,437,22,7,8
"E00034063",468,453,11,2,2
"E00034064",490,463,15,5,7
"E00034065",292,253,19,14,6
"E00034066",270,242,7,5,16
"E00034067",307,275,23,6,3
"E00034068",299,268,20,3,8
"E00034069",435,399,20,8,8
"E00034070",359,339,16,2,2
"E00034071",385,353,17,6,9
"E00034072",303,272,9,9,13
"E00034073",277,257,11,5,4
"E00034074",332,307,16,4,5
"E00034075",261,237,14,6,4
"E00034076",301,277,14,4,6
"E00034077",247,230,9,5,3
"E00034078",266,247,11,2,6
"E00034079",291,273,8,5,5
"E00034080",236,222,5,0,9
"E00034081",378,348,15,7,8
"E00034082",241,216,14,7,4
"E00034083",273,245,9,9,10
"E00034084",282,275,4,1,2
"E00034085",268,242,9,8,9
"E00034086",178,162,9,3,4
"E00034087",251,234,8,4,5
"E00034088",301,272,14,7,8
"E00034089",308,283,14,4,7
"E00034090",330,309,15,1,5
"E00034091",241,228,10,0,3
"E00034092",226,214,4,6,2
"E00034093",385,358,10,6,11
"E00034094",430,413,9,3,5
"E00034095",250,222,17,5,6
"E00034096",336,313,13,3,7
"E00034097",342,329,7,2,4
"E00034098",334,309,13,6,6
"E00034099",316,286,15,4,11
"E00034100",327,303,16,3,5
"E00034101",278,258,13,3,4
"E00034102",263,240,9,4,10
"E00034104",322,292,13,10,7
"E00034105",363,335,11,10,7
"E00034106",225,202,14,2,7
"E00034107",322,302,8,5,7
"E00034108",195,170,13,3,9
"E00034109",195,178,9,3,5
"E00034110",309,277,22,3,7
"E00034111",267,229,16,12,10
"E00034113",305,259,27,8,11
"E00034114",316,262,25,13,16
"E00034115",293,246,21,8,18
"E00034116",337,296,16,9,16
"E00034117",272,235,16,12,9
"E00034118",222,191,15,3,13
"E00034119",293,253,19,14,7
"E00034120",279,249,9,8,13
"E00034121",287,248,9,10,20
"E00034122",327,278,13,11,25
"E00034123",362,321,12,9,20
"E00034124",337,293,16,9,19
"E00034125",294,249,14,12,19
"E00034126",371,318,27,9,17
"E00034127",350,319,16,5,10
"E00034130",288,239,23,11,15
"E00034131",379,333,18,9,19
"E00034132",189,172,5,4,8
"E00034133",248,221,9,8,10
"E00034134",311,275,14,7,15
"E00034135",221,200,9,2,10
"E00034136",335,292,18,7,18
"E00034137",269,243,11,3,12
"E00034138",306,283,12,6,5
"E00034139",299,255,12,7,25
"E00034140",234,195,20,9,10
"E00034141",228,199,12,5,12
"E00034142",388,346,19,10,13
"E00034143",312,268,11,13,20
"E00034144",361,324,18,10,9
"E00034145",250,222,10,7,11
"E00034146",310,281,14,8,7
"E00034147",247,204,24,6,13
"E00034148",409,363,23,12,11
"E00034149",280,247,12,10,11
"E00034150",208,185,11,1,11
"E00034151",305,263,13,10,19
"E00034152",298,259,16,6,17
"E00034153",312,270,25,6,11
"E00034154",341,291,20,8,22
"E00034155",398,349,27,7,15
"E00034156",271,249,13,3,6
"E00034157",293,268,14,3,8
"E00034158",335,292,19,9,15
"E00034159",289,246,25,6,12
"E00034160",267,225,21,6,15
"E00034161",264,227,15,8,14
"E00034162",369,327,13,9,20
"E00034163",253,220,12,11,10
"E00034164",338,303,14,9,12
"E00034165",263,242,10,7,4
"E00034167",394,344,21,14,15
"E00034168",331,303,6,10,12
"E00034169",287,252,17,8,10
"E00034170",304,258,16,18,12
"E00034171",244,218,13,4,9
"E00034172",290,260,22,2,6
"E00034173",243,220,12,3,8
"E00034174",251,225,13,7,6
"E00034175",248,212,14,7,15
"E00034176",162,150,10,0,2
"E00034177",267,236,15,8,8
"E00034178",295,270,14,2,9
"E00034180",360,325,13,12,10
"E00034182",133,122,3,4,4
"E00034184",252,222,20,4,6
"E00034185",238,208,18,4,8
"E00034187",221,195,5,7,14
"E00034188",335,302,12,8,13
"E00034189",276,243,11,9,13
"E00034190",257,220,17,7,13
"E00034191",239,207,12,9,11
"E00034192",352,302,18,9,23
"E00034193",283,239,15,13,16
"E00034194",246,212,8,10,16
"E00034195",236,222,5,5,4
"E00034196",337,302,18,8,9
"E00034197",317,272,16,11,18
"E00034199",322,284,14,13,11
"E00034200",531,495,21,9,6
"E00034201",262,230,18,9,5
"E00034202",287,247,13,9,18
"E00034203",395,372,12,4,7
"E00034208",267,249,7,3,8
"E00034209",168,154,3,4,7
"E00034211",243,226,9,5,3
"E00034212",253,223,14,7,9
"E00034213",439,396,14,8,21
"E00034215",136,124,5,3,4
"E00034216",451,406,17,6,22
"E00034219",279,250,12,5,12
"E00034221",283,252,11,4,16
"E00034222",350,320,13,6,11
"E00034223",237,206,13,3,15
"E00034224",383,349,22,5,7
"E00034225",323,299,11,7,6
"E00034227",360,340,10,5,5
"E00034228",400,375,19,0,6
"E00034230",423,401,11,6,5
"E00034231",358,333,14,3,8
"E00034234",359,322,10,4,23
"E00034235",339,309,12,5,13
"E00034236",286,247,23,4,12
"E00034237",310,282,17,7,4
"E00034238",140,121,6,6,7
"E00034239",349,310,20,7,12
"E00034240",286,254,9,9,14
"E00034241",293,259,9,5,20
"E00034242",277,245,14,3,15
"E00034243",431,382,20,17,12
"E00034244",321,288,15,4,14
"E00034245",297,258,18,8,13
"E00034246",284,238,15,15,16
"E00034247",255,217,14,8,16
"E00034248",205,181,9,10,5
"E00034249",289,269,8,5,7
"E00034250",388,349,11,10,18
"E00034251",277,259,4,6,8
"E00034252",447,405,16,13,13
"E00034253",429,387,17,9,16
"E00034254",323,295,11,4,13
"E00034255",337,299,10,7,21
"E00034256",336,301,20,6,9
"E00034257",298,258,18,8,14
"E00034258",340,300,14,9,17
"E00034259",316,299,4,7,6
"E00034260",266,249,4,6,7
"E00034261",291,251,13,8,19
"E00034262",295,266,11,6,12
"E00034263",230,202,10,8,10
"E00034264",315,279,11,10,15
"E00034265",549,468,37,11,33
"E00034266",311,279,13,9,10
"E00034267",269,228,23,6,12
"E00034268",462,421,22,7,12
"E00034269",204,175,17,3,9
"E00034270",357,317,22,10,8
"E00034271",301,270,14,9,8
"E00034272",329,302,19,3,5
"E00034273",158,149,7,2,0
"E00034274",216,200,10,3,3
"E00034275",295,254,21,5,15
"E00034276",310,269,24,4,13
"E00034277",247,208,24,3,12
"E00034278",335,288,31,7,9
"E00034279",305,276,19,5,5
"E00034280",187,183,2,0,2
"E00034281",170,155,6,6,3
"E00034282",419,365,30,10,14
"E00034283",387,348,17,11,11
"E00034284",289,251,24,3,11
"E00034285",313,265,14,12,22
"E00034286",325,290,12,4,19
"E00034287",279,251,14,2,12
"E00034288",304,262,23,10,9
"E00034289",226,204,8,9,5
"E00034290",298,278,9,2,9
"E00034291",221,201,9,2,9
"E00034292",268,240,14,5,9
"E00034293",267,230,21,6,10
"E00034294",567,513,30,14,10
"E00034295",228,207,9,4,8
"E00034296",321,271,33,9,8
"E00034297",288,252,16,9,11
"E00034298",323,276,24,10,13
"E00034299",253,223,16,10,4
"E00034300",244,208,22,3,11
"E00034301",266,234,19,9,4
"E00034302",289,249,12,11,17
"E00034303",259,223,15,10,11
"E00034304",259,235,16,4,4
"E00034305",285,247,21,8,9
"E00034306",315,292,11,8,4
"E00034307",244,223,12,3,6
"E00034308",353,310,24,5,14
"E00034309",292,267,10,1,14
"E00034310",337,298,19,7,13
"E00034311",298,266,17,5,10
"E00034312",302,271,16,8,7
"E00034313",332,301,15,7,9
"E00034314",259,229,14,8,8
"E00034315",228,209,4,5,10
"E00034316",273,235,17,9,12
"E00034317",391,355,10,6,20
"E00034318",285,250,10,11,14
"E00034319",310,278,19,1,12
"E00034320",180,159,7,4,10
"E00034321",109,98,4,1,6
"E00034322",288,253,17,9,9
"E00034323",298,260,12,10,16
"E00034324",296,241,9,15,31
"E00034325",275,244,14,6,11
"E00034326",256,218,21,5,12
"E00034327",272,232,24,5,11
"E00034328",336,311,17,5,3
"E00034329",244,196,12,16,20
"E00034330",231,193,20,3,15
"E00034331",271,242,11,11,7
"E00034332",324,293,12,5,14
"E00034333",300,265,11,9,15
"E00034334",207,188,5,4,10
"E00034335",254,224,9,7,14
"E00034336",228,197,18,7,6
"E00034337",350,300,30,1,19
"E00034338",273,243,18,3,9
"E00034339",302,253,33,7,9
"E00034340",230,200,12,3,15
"E00034341",342,289,32,10,11
"E00034342",224,196,17,5,6
"E00034343",258,221,24,5,8
"E00034344",277,237,34,1,5
"E00034345",232,204,21,2,5
"E00034346",111,97,6,2,6
"E00034347",230,201,12,4,13
"E00034348",246,209,11,10,16
"E00034349",301,267,13,7,14
"E00034350",252,225,9,4,14
"E00034351",332,306,9,9,8
"E00034352",268,220,11,11,26
"E00034353",277,246,10,8,13
"E00034354",258,226,12,8,12
"E00034355",322,284,16,10,12
"E00034356",136,120,6,4,6
"E00034358",362,315,20,13,14
"E00034359",253,219,15,6,13
"E00034360",177,155,10,5,7
"E00034361",198,179,3,5,11
"E00034362",225,211,6,2,6
"E00034363",263,242,7,7,7
"E00034364",216,181,20,7,8
"E00034365",308,262,20,9,17
"E00034366",345,308,14,7,16
"E00034368",271,249,10,8,4
"E00034369",255,221,16,3,15
"E00034371",246,206,19,6,15
"E00034372",274,239,15,4,16
"E00034373",204,176,16,3,9
"E00034374",265,234,9,10,12
"E00034375",424,358,43,12,11
"E00034376",341,291,26,6,18
"E00034377",322,287,21,7,7
"E00034378",324,290,19,4,11
"E00034379",348,314,21,6,7
"E00034380",335,278,33,9,15
"E00034381",570,499,36,14,21
"E00034382",358,315,19,11,13
"E00034383",467,409,38,12,8
"E00034384",330,299,14,6,11
"E00034386",399,373,14,6,6
"E00034387",240,216,12,5,7
"E00034388",262,229,15,7,11
"E00034389",208,173,15,6,14
"E00034390",363,312,25,11,15
"E00034391",387,337,34,4,12
"E00034392",336,301,16,8,11
"E00034393",260,229,21,5,5
"E00034394",290,258,21,3,8
"E00034395",242,223,12,4,3
"E00034396",307,272,12,11,12
"E00034397",322,281,26,4,11
"E00034398",289,258,19,4,8
"E00034399",337,292,28,5,12
"E00034400",272,227,29,4,12
"E00034401",389,352,24,9,4
"E00034402",285,251,27,2,5
"E00034403",306,261,19,14,12
"E00034404",300,266,22,6,6
"E00034405",349,306,24,8,11
"E00034406",350,320,16,8,6
"E00034409",388,346,19,10,13
"E00034410",320,277,19,9,15
"E00034412",341,304,22,6,9
"E00034413",267,238,7,7,15
"E00034414",285,243,22,6,14
"E00034415",339,319,8,5,7
"E00034416",365,319,19,8,19
"E00034417",291,264,9,4,14
"E00034418",441,388,36,4,13
"E00034419",246,205,24,4,13
"E00034420",240,211,17,3,9
"E00034421",298,256,24,8,10
"E00034422",301,266,15,5,15
"E00034424",249,201,18,8,22
"E00034425",310,266,19,7,18
"E00034426",418,373,23,9,13
"E00034427",235,215,9,1,10
"E00034428",345,307,17,6,15
"E00034429",272,249,5,3,15
"E00034430",290,268,17,4,1
"E00034431",247,222,11,3,11
"E00034432",387,350,20,9,8
"E00034433",287,257,19,4,7
"E00034434",392,340,35,6,11
"E00034435",325,284,23,12,6
"E00034436",303,265,27,5,6
"E00034437",361,311,26,8,16
"E00034438",254,220,20,5,9
"E00034439",279,240,27,4,8
"E00034440",297,252,24,7,14
"E00034441",312,273,24,6,9
"E00034442",286,262,15,1,8
"E00034443",281,232,26,12,11
"E00034444",279,239,24,12,4
"E00034445",288,242,31,3,12
"E00034446",432,373,39,12,8
"E00034447",357,313,30,6,8
"E00034448",261,233,19,6,3
"E00034449",171,149,16,3,3
"E00034451",287,263,16,4,4
"E00034453",255,229,17,3,6
"E00034454",276,232,25,5,14
"E00034455",243,215,19,4,5
"E00034456",252,217,21,5,9
"E00034457",238,199,27,4,8
"E00034458",213,177,25,4,7
"E00034459",299,261,24,5,9
"E00034460",205,171,21,2,11
"E00034461",165,131,20,7,7
"E00034462",243,209,25,4,5
"E00034463",240,198,33,5,4
"E00034464",257,224,23,6,4
"E00034465",269,220,30,8,11
"E00034466",288,253,27,4,4
"E00034467",299,263,26,5,5
"E00034468",291,259,18,3,11
"E00034469",287,262,21,2,2
"E00034470",333,294,30,4,5
"E00034471",293,249,30,4,10
"E00034472",320,282,19,6,13
"E00034473",320,272,30,6,12
"E00034474",346,320,16,3,7
"E00034475",259,227,14,9,9
"E00034476",261,226,25,5,5
"E00034477",336,282,45,5,4
"E00034478",336,282,36,8,10
"E00034479",323,265,40,3,15
"E00034480",208,179,19,2,8
"E00034481",241,212,9,4,16
"E00034482",180,165,11,1,3
"E00034483",288,248,16,8,16
"E00034484",279,241,18,8,12
"E00034485",298,261,26,3,8
"E00165671",381,341,17,5,18
"E00165713",137,121,11,0,5
"E00165714",146,118,10,3,15
"E00165715",394,351,16,14,13
"E00165716",310,277,13,4,16
"E00165717",148,122,20,2,4
"E00165718",398,343,37,7,11
"E00165719",253,237,12,4,0
"E00165720",312,269,30,5,8
"E00165721",145,119,17,4,5
"E00165722",332,306,11,5,10
"E00165723",227,200,14,6,7
"E00165724",361,329,17,2,13
"E00165725",180,154,12,4,10
"E00165726",460,399,27,10,24
"E00165727",174,157,12,4,1
"E00165729",303,255,19,9,20
"E00165730",480,434,24,7,15
"E00165731",260,231,13,4,12
"E00165758",167,144,20,0,3
"E00165759",247,209,25,4,9
"E00165760",189,169,11,3,6
"E00165762",364,313,24,10,17
"E00165763",242,217,8,8,9
"E00176596",235,204,10,9,12
"E00176597",301,272,7,9,13
"E00176598",247,225,13,4,5
"E00176599",208,174,11,14,9
"E00176600",211,199,8,2,2
"E00176601",413,388,13,1,11
"E00176602",123,114,5,3,1
"E00176603",179,171,8,0,0
"E00176604",151,147,4,0,0
"E00176605",200,189,11,0,0
"E00176606",183,175,8,0,0
"E00176607",183,171,11,1,0
"E00176608",208,190,13,2,3
"E00176609",376,353,6,4,13
"E00176610",307,279,12,7,9
"E00176611",196,187,5,1,3
"E00176612",332,319,9,1,3
"E00176613",242,229,12,1,0
"E00176614",554,528,18,4,4
"E00176615",291,282,6,1,2
"E00176616",230,221,7,2,0
"E00176617",862,848,13,1,0
"E00176618",190,172,8,5,5
"E00176619",244,230,13,1,0
"E00176620",262,248,11,1,2
"E00176621",143,141,1,0,1
"E00176622",173,158,14,0,1
"E00176623",110,104,4,0,2
"E00176624",967,945,16,3,3
"E00176625",165,160,5,0,0
"E00176626",228,218,9,1,0
"E00176627",198,183,8,3,4
"E00176628",203,193,9,0,1
"E00176629",213,204,4,3,2
"E00176630",306,266,25,3,12
"E00176631",211,181,11,7,12
"E00176632",253,235,11,1,6
"E00176633",165,156,3,2,4
"E00176634",432,418,12,2,0
"E00176635",253,246,7,0,0
"E00176636",195,188,5,2,0
"E00176637",124,120,3,0,1
"E00176638",207,193,10,3,1
"E00176639",587,572,15,0,0
"E00176640",402,369,20,7,6
"E00176641",119,109,7,2,1
"E00176642",283,278,5,0,0
"E00176643",196,189,5,2,0
"E00176644",194,191,0,2,1
"E00176645",176,171,4,0,1
"E00176646",177,170,6,0,1
"E00176647",208,201,6,1,0
"E00176648",471,428,23,5,15
"E00176649",200,177,12,1,10
"E00176650",200,190,6,2,2
"E00176651",252,227,15,4,6
"E00176652",215,211,2,2,0
"E00176653",429,410,9,4,6
"E00176654",195,182,9,4,0
"E00176655",489,469,15,3,2
"E00176656",198,187,10,1,0
"E00176657",197,191,5,1,0
"E00176658",249,241,7,1,0
"E00176659",335,330,4,1,0
"E00176660",169,160,8,1,0
"E00176661",210,202,7,0,1
"E00176662",331,301,13,4,13
"E00176663",293,281,3,4,5
"E00176664",216,192,17,1,6
"E00176665",444,409,15,7,13
"E00176666",969,942,24,2,1
"E00176667",751,720,23,2,6
"E00176668",479,407,36,16,20
"E00176669",218,189,18,5,6
"E00176670",284,258,19,3,4
"E00176671",327,283,17,7,20
"E00176672",150,144,4,1,1
"E00176673",194,172,7,7,8
"E00176674",195,191,3,0,1
"E00176675",362,346,13,0,3
"E00176676",189,182,6,1,0
"E00176677",310,271,24,6,9
"E00176678",308,276,21,6,5
"E00176679",227,216,9,1,1
"E00176680",250,244,3,2,1
"E00176681",190,180,8,0,2
"E00176682",177,174,2,1,0
"E00176683",180,178,2,0,0
"E00176684",231,224,7,0,0
"E00176685",315,288,10,7,10
"E00176686",187,180,4,2,1
"E00176687",1305,1271,31,3,0
"E00176688",1368,1324,44,0,0
"E00176689",886,865,18,2,1
"E00176690",432,417,11,3,1
"E00176691",216,209,4,2,1
"E00176692",240,235,2,1,2
"E00176693",161,160,1,0,0
"E00176694",175,159,11,2,3
"E00176695",230,215,13,0,2
"E00176696",458,407,15,13,23
"E00176697",308,269,18,7,14
"E00176698",611,587,21,3,0
"E00176699",221,195,16,3,7
"E00176700",189,181,6,1,1
"E00176701",246,244,0,0,2
"E00176702",259,253,1,4,1
"E00176703",262,247,12,2,1
"E00176704",214,184,14,3,13
"E00176705",117,105,7,5,0
"E00176706",330,301,14,7,8
"E00176707",269,241,11,7,10
"E00176708",201,185,12,2,2
"E00176709",332,320,7,2,3
"E00176710",245,219,12,4,10
"E00176711",745,725,15,5,0
"E00176712",247,234,11,1,1
"E00176713",367,346,10,3,8
"E00176714",163,146,8,2,7
"E00176715",115,96,7,5,7
"E00176716",176,157,15,2,2
"E00176717",151,136,12,3,0
"E00176718",266,234,15,7,10
"E00176719",202,179,18,3,2
"E00176720",266,242,16,1,7
"E00176721",238,215,15,4,4
"E00176722",307,285,15,5,2
"E00176723",272,235,31,2,4
"E00176724",143,132,7,0,4
"E00176725",178,164,9,2,3
"E00176726",373,351,8,5,9
"E00176727",332,300,12,8,12
"E00176728",861,789,31,21,20
"E00176729",272,236,20,6,10
"E00176730",154,139,7,1,7
"E00176731",139,132,6,0,1
"E00176732",361,323,18,7,13
"E00176733",202,185,11,4,2
"E00176734",109,102,6,1,0
"E00176735",198,191,7,0,0
"E00176736",215,206,7,1,1
"E00176737",185,178,7,0,0
"E00176738",111,99,7,2,3
"E00176739",213,208,3,1,1
"E00176740",542,530,11,1,0
"E00176741",225,189,11,8,17
"E00176742",205,189,8,4,4
"E00176743",230,220,6,1,3
"E00176744",483,466,11,5,1
"E00176745",265,243,12,6,4
"E00176746",563,518,16,11,18
"E00176747",138,121,4,8,5
"E00176748",192,186,6,0,0
"E00176749",248,245,3,0,0
"E00176750",243,225,7,4,7
"E00176751",226,214,3,3,6
"E00176752",280,240,16,9,15
"E00176753",231,214,9,3,5
"E00176754",244,224,7,4,9
"E00176755",280,246,18,7,9
"E00176756",206,197,8,1,0
"E00176757",200,192,3,3,2
"E00176758",705,680,19,2,4
"E00176759",248,233,8,1,6
"E00176760",177,161,5,1,10
"E00176761",230,213,9,4,4
"E00176762",217,194,13,1,9
"E00176763",111,100,6,2,3
"E00176764",257,237,8,3,9
"E00176765",230,220,6,2,2
"E00176766",173,167,6,0,0
"E00176767",211,194,10,5,2
"E00176768",504,453,22,7,22
"E00176769",162,156,6,0,0
"E00176770",952,883,39,17,13
"E00176771",621,603,13,2,3
"E00176772",256,229,15,1,11
"E00176773",169,161,8,0,0
"E00176774",102,91,4,3,4
