"GeographyCode","QS603EW0001","QS603EW0002","QS603EW0003","QS603EW0004"
"E00034066",18,4,4,10
"E00034067",30,12,4,14
"E00034068",60,17,8,35
"E00034069",144,54,9,81
"E00034070",31,13,1,17
"E00034071",49,20,9,20
"E00034072",38,12,6,20
"E00034073",97,38,7,52
"E00034074",29,12,5,12
"E00034075",17,3,4,10
"E00034076",67,28,4,35
"E00034077",16,4,1,11
"E00034078",45,11,1,33
"E00034079",61,13,8,40
"E00034080",42,16,3,23
"E00034081",68,17,8,43
"E00034082",31,5,4,22
"E00034083",74,21,3,50
"E00034084",74,23,2,49
"E00034085",52,14,5,33
"E00034086",38,1,0,37
"E00034087",119,29,8,82
"E00034088",45,13,3,29
"E00034089",131,24,17,90
"E00034090",125,31,16,78
"E00034091",108,32,13,63
"E00034092",80,30,14,36
"E00034093",149,42,12,95
"E00034094",176,49,9,118
"E00034095",62,12,3,47
"E00034096",161,45,10,106
"E00034097",168,44,7,117
"E00034098",127,33,2,92
"E00034099",144,34,15,95
"E00034100",35,11,4,20
"E00034101",24,2,2,20
"E00034102",15,3,2,10
"E00034104",28,11,2,15
"E00034105",111,20,17,74
"E00034106",30,11,4,15
"E00034107",74,14,4,56
"E00034108",25,8,1,16
"E00034109",12,3,0,9
"E00034110",41,13,2,26
"E00034111",15,0,4,11
"E00034113",22,1,6,15
"E00034114",40,11,8,21
"E00034115",18,5,4,9
"E00034116",21,5,6,10
"E00034117",20,2,3,15
"E00034118",17,1,6,10
"E00034119",30,4,7,19
"E00034120",21,5,5,11
"E00034121",16,2,3,11
"E00034122",15,3,0,12
"E00034123",38,5,8,25
"E00034124",19,3,3,13
"E00034125",25,8,3,14
"E00034126",26,9,4,13
"E00034127",24,9,5,10
"E00034130",20,5,1,14
"E00034131",33,8,4,21
"E00034132",11,3,1,7
"E00034133",12,6,0,6
"E00034134",22,5,6,11
"E00034135",11,3,1,7
"E00034136",18,5,0,13
"E00034137",22,7,6,9
"E00034138",17,1,3,13
"E00034139",14,0,0,14
"E00034140",15,6,3,6
"E00034141",10,3,1,6
"E00034142",26,7,4,15
"E00034143",26,11,4,11
"E00034144",28,4,5,19
"E00034145",6,3,0,3
"E00034146",28,9,2,17
"E00034147",21,6,1,14
"E00034148",24,7,4,13
"E00034149",14,4,4,6
"E00034150",16,5,2,9
"E00034151",26,8,3,15
"E00034152",15,6,0,9
"E00034153",19,2,0,17
"E00034154",15,2,1,12
"E00034155",21,4,0,17
"E00034156",17,4,2,11
"E00034157",17,6,2,9
"E00034158",21,1,4,16
"E00034159",11,2,0,9
"E00034160",19,6,2,11
"E00034161",14,6,2,6
"E00034162",19,7,0,12
"E00034163",12,4,3,5
"E00034164",18,4,3,11
"E00034165",18,1,4,13
"E00034167",23,9,1,13
"E00034168",18,9,1,8
"E00034169",11,4,2,5
"E00034170",29,8,2,19
"E00034171",11,3,2,6
"E00034172",15,5,1,9
"E00034173",10,4,0,6
"E00034174",7,0,0,7
"E00034175",10,1,0,9
"E00034176",3,3,0,0
"E00034177",15,9,0,6
"E00034178",18,8,1,9
"E00034180",22,4,2,16
"E00034182",7,1,0,6
"E00034184",14,3,0,11
"E00034185",13,3,0,10
"E00034187",16,4,5,7
"E00034188",21,4,3,14
"E00034189",14,0,0,14
"E00034190",12,6,1,5
"E00034191",8,1,0,7
"E00034192",20,2,3,15
"E00034193",8,4,0,4
"E00034194",16,2,6,8
"E00034195",16,6,1,9
"E00034196",24,7,2,15
"E00034197",22,7,3,12
"E00034199",34,4,2,28
"E00034200",319,44,34,241
"E00034201",51,14,2,35
"E00034202",32,2,7,23
"E00034203",162,30,12,120
"E00034208",15,4,1,10
"E00034209",15,2,0,13
"E00034211",37,3,3,31
"E00034212",32,7,7,18
"E00034213",36,12,4,20
"E00034215",31,9,0,22
"E00034216",94,15,5,74
"E00034219",32,7,3,22
"E00034221",15,3,1,11
"E00034222",108,22,6,80
"E00034223",48,10,3,35
"E00034224",166,58,16,92
"E00034225",109,35,9,65
"E00034227",172,42,13,117
"E00034228",240,59,22,159
"E00034230",206,41,20,145
"E00034231",160,53,14,93
"E00034234",18,4,4,10
"E00034235",20,3,2,15
"E00034236",20,7,1,12
"E00034237",19,4,0,15
"E00034238",5,0,1,4
"E00034239",25,5,1,19
"E00034240",11,1,1,9
"E00034241",19,7,1,11
"E00034242",9,1,2,6
"E00034243",20,4,2,14
"E00034244",27,9,1,17
"E00034245",14,0,3,11
"E00034246",12,0,1,11
"E00034247",11,5,2,4
"E00034248",10,2,1,7
"E00034249",19,1,3,15
"E00034250",17,3,4,10
"E00034251",10,4,0,6
"E00034252",20,1,1,18
"E00034253",20,3,4,13
"E00034254",14,5,1,8
"E00034255",14,5,0,9
"E00034256",24,6,0,18
"E00034257",9,1,1,7
"E00034258",20,9,5,6
"E00034259",28,1,0,27
"E00034260",8,2,0,6
"E00034261",19,2,2,15
"E00034262",20,6,1,13
"E00034263",12,4,0,8
"E00034264",13,3,0,10
"E00034265",23,8,4,11
"E00034266",16,5,0,11
"E00034267",21,7,0,14
"E00034268",27,7,2,18
"E00034269",4,1,0,3
"E00034270",32,9,3,20
"E00034271",22,8,3,11
"E00034272",32,12,0,20
"E00034273",11,5,0,6
"E00034274",10,3,2,5
"E00034275",26,5,4,17
"E00034276",30,11,0,19
"E00034277",18,8,3,7
"E00034278",33,5,5,23
"E00034279",42,13,2,27
"E00034280",9,8,0,1
"E00034281",18,6,3,9
"E00034282",30,6,3,21
"E00034283",31,12,3,16
"E00034284",21,9,2,10
"E00034285",15,4,1,10
"E00034286",23,8,2,13
"E00034287",22,5,0,17
"E00034288",21,6,4,11
"E00034289",10,4,2,4
"E00034290",18,4,1,13
"E00034291",19,9,0,10
"E00034292",27,3,3,21
"E00034293",17,3,4,10
"E00034294",36,11,5,20
"E00034295",16,9,2,5
"E00034296",12,4,0,8
"E00034297",24,5,8,11
"E00034298",15,6,1,8
"E00034299",15,6,1,8
"E00034300",19,3,5,11
"E00034301",16,5,1,10
"E00034302",22,3,1,18
"E00034303",11,4,1,6
"E00034304",20,6,1,13
"E00034305",20,5,1,14
"E00034306",22,6,3,13
"E00034307",15,3,0,12
"E00034308",31,11,5,15
"E00034309",38,8,4,26
"E00034310",32,7,4,21
"E00034311",45,4,1,40
"E00034312",24,7,2,15
"E00034313",32,9,4,19
"E00034314",14,2,0,12
"E00034315",4,0,0,4
"E00034316",15,6,1,8
"E00034317",15,2,2,11
"E00034318",18,4,2,12
"E00034319",19,4,3,12
"E00034320",9,3,2,4
"E00034321",4,1,0,3
"E00034322",18,6,1,11
"E00034323",22,3,0,19
"E00034324",26,4,1,21
"E00034325",9,3,1,5
"E00034326",19,7,2,10
"E00034327",18,5,2,11
"E00034328",28,7,1,20
"E00034329",12,3,1,8
"E00034330",12,4,0,8
"E00034331",15,5,1,9
"E00034332",10,1,1,8
"E00034333",22,10,1,11
"E00034334",16,5,2,9
"E00034335",13,2,0,11
"E00034336",13,0,2,11
"E00034337",21,5,2,14
"E00034338",17,7,1,9
"E00034339",19,6,1,12
"E00034340",13,5,0,8
"E00034341",31,14,3,14
"E00034342",9,2,1,6
"E00034343",10,2,3,5
"E00034344",24,7,4,13
"E00034345",25,7,1,17
"E00034346",5,0,0,5
"E00034347",12,2,0,10
"E00034348",20,4,0,16
"E00034349",15,3,0,12
"E00034350",15,0,2,13
"E00034351",19,7,0,12
"E00034352",23,6,2,15
"E00034353",21,1,1,19
"E00034354",7,1,0,6
"E00034355",19,2,3,14
"E00034356",4,1,0,3
"E00034358",23,6,0,17
"E00034359",18,5,1,12
"E00034360",9,4,1,4
"E00034361",10,3,1,6
"E00034362",3,1,0,2
"E00034363",20,9,3,8
"E00034364",17,4,0,13
"E00034365",17,0,4,13
"E00034366",26,6,4,16
"E00034368",22,10,3,9
"E00034369",23,4,5,14
"E00034371",7,5,0,2
"E00034372",24,9,2,13
"E00034373",14,2,3,9
"E00034374",16,2,2,12
"E00034375",29,13,6,10
"E00034376",20,8,3,9
"E00034377",26,12,4,10
"E00034378",11,5,2,4
"E00034379",30,14,4,12
"E00034380",16,8,4,4
"E00034381",27,10,1,16
"E00034382",18,10,1,7
"E00034383",37,13,0,24
"E00034384",25,8,0,17
"E00034386",49,22,2,25
"E00034387",11,8,0,3
"E00034388",17,5,1,11
"E00034389",15,6,1,8
"E00034390",20,9,2,9
"E00034391",21,8,1,12
"E00034392",17,5,0,12
"E00034393",13,3,2,8
"E00034394",22,9,2,11
"E00034395",16,5,1,10
"E00034396",14,4,2,8
"E00034397",19,2,3,14
"E00034398",8,5,0,3
"E00034399",20,11,1,8
"E00034400",17,5,4,8
"E00034401",33,17,1,15
"E00034402",21,10,3,8
"E00034403",18,6,2,10
"E00034404",11,4,2,5
"E00034405",24,7,4,13
"E00034406",15,5,3,7
"E00034409",22,5,1,16
"E00034410",18,10,2,6
"E00034412",41,10,5,26
"E00034413",7,0,0,7
"E00034414",14,5,3,6
"E00034415",22,3,0,19
"E00034416",20,8,3,9
"E00034417",20,3,2,15
"E00034418",27,10,2,15
"E00034419",17,5,6,6
"E00034420",14,7,0,7
"E00034421",11,1,1,9
"E00034422",15,6,0,9
"E00034424",9,1,0,8
"E00034425",14,4,2,8
"E00034426",35,9,3,23
"E00034427",13,2,2,9
"E00034428",26,5,2,19
"E00034429",15,1,3,11
"E00034430",18,2,4,12
"E00034431",11,0,1,10
"E00034432",16,8,2,6
"E00034433",16,4,1,11
"E00034434",26,4,0,22
"E00034435",22,8,1,13
"E00034436",18,1,1,16
"E00034437",24,6,5,13
"E00034438",12,5,1,6
"E00034439",22,9,2,11
"E00034440",14,5,0,9
"E00034441",18,12,0,6
"E00034442",9,4,0,5
"E00034443",13,0,0,13
"E00034444",20,8,0,12
"E00034445",10,3,2,5
"E00034446",21,6,3,12
"E00034447",33,7,0,26
"E00034448",14,8,0,6
"E00034449",6,2,0,4
"E00034451",9,2,0,7
"E00034453",12,6,0,6
"E00034454",2,1,0,1
"E00034455",16,7,1,8
"E00034456",28,9,2,17
"E00034457",12,3,3,6
"E00034458",12,3,0,9
"E00034459",19,5,2,12
"E00034460",3,0,0,3
"E00034461",7,1,0,6
"E00034462",10,4,0,6
"E00034463",16,5,0,11
"E00034464",11,7,2,2
"E00034465",14,4,3,7
"E00034466",6,2,1,3
"E00034467",16,0,2,14
"E00034468",13,4,2,7
"E00034469",16,5,0,11
"E00034470",29,7,2,20
"E00034471",13,6,0,7
"E00034472",18,5,3,10
"E00034473",15,5,0,10
"E00034474",15,6,0,9
"E00034475",18,4,1,13
"E00034476",12,5,1,6
"E00034477",12,0,3,9
"E00034478",12,4,1,7
"E00034479",15,4,3,8
"E00034480",0,0,0,0
"E00034481",14,6,2,6
"E00034482",1,0,1,0
"E00034483",24,8,4,12
"E00034484",23,8,3,12
"E00034485",23,12,2,9
"E00165671",26,9,3,14
"E00165713",10,1,1,8
"E00165714",14,1,3,10
"E00165715",28,3,6,19
"E00165716",26,7,4,15
"E00165717",10,1,2,7
"E00165718",13,5,1,7
"E00165719",11,1,1,9
"E00165720",49,15,8,26
"E00165721",10,4,2,4
"E00165722",25,10,3,12
"E00165723",16,5,1,10
"E00165724",25,8,3,14
"E00165725",14,2,0,12
"E00165726",22,6,2,14
"E00165727",10,1,1,8
"E00165729",18,10,4,4
"E00165730",30,10,1,19
"E00165731",23,10,2,11
"E00165758",17,8,2,7
"E00165759",7,3,1,3
"E00165760",4,0,0,4
"E00165762",18,9,2,7
"E00165763",8,1,1,6
"E00176596",17,5,1,11
"E00176597",20,9,0,11
"E00176598",19,8,2,9
"E00176599",13,4,1,8
"E00176600",11,2,1,8
"E00176601",17,5,1,11
"E00176602",11,3,2,6
"E00176603",23,11,1,11
"E00176604",19,4,0,15
"E00176605",28,8,2,18
"E00176606",23,7,1,15
"E00176607",46,19,3,24
"E00176608",17,3,1,13
"E00176609",22,4,2,16
"E00176610",27,6,7,14
"E00176611",132,38,7,87
"E00176612",182,43,21,118
"E00176613",114,26,12,76
"E00176614",392,91,23,278
"E00176615",189,20,18,151
"E00176616",139,56,12,71
"E00176617",794,97,88,609
"E00176618",17,5,1,11
"E00176619",83,33,2,48
"E00176620",88,40,8,40
"E00176621",46,11,4,31
"E00176622",17,9,1,7
"E00176623",16,1,1,14
"E00176624",843,207,100,536
"E00176625",21,9,0,12
"E00176626",42,9,3,30
"E00176627",29,5,4,20
"E00176628",58,26,2,30
"E00176629",83,20,2,61
"E00176630",18,6,1,11
"E00176631",21,14,3,4
"E00176632",10,2,2,6
"E00176633",24,7,2,15
"E00176634",392,82,26,284
"E00176635",130,36,13,81
"E00176636",75,12,4,59
"E00176637",43,7,3,33
"E00176638",21,5,4,12
"E00176639",561,90,48,423
"E00176640",94,40,6,48
"E00176641",38,6,1,31
"E00176642",70,19,1,50
"E00176643",45,12,4,29
"E00176644",92,20,2,70
"E00176645",33,7,0,26
"E00176646",81,8,3,70
"E00176647",78,12,5,61
"E00176648",48,17,3,28
"E00176649",5,1,2,2
"E00176650",24,9,0,15
"E00176651",17,6,3,8
"E00176652",88,20,12,56
"E00176653",138,51,16,71
"E00176654",22,4,0,18
"E00176655",371,36,40,295
"E00176656",20,9,0,11
"E00176657",48,13,5,30
"E00176658",107,55,9,43
"E00176659",213,67,23,123
"E00176660",23,6,2,15
"E00176661",152,44,7,101
"E00176662",25,7,1,17
"E00176663",47,15,5,27
"E00176664",19,10,0,9
"E00176665",30,7,5,18
"E00176666",804,119,94,591
"E00176667",395,59,47,289
"E00176668",36,10,4,22
"E00176669",16,1,6,9
"E00176670",20,10,0,10
"E00176671",14,6,0,8
"E00176672",12,4,0,8
"E00176673",10,2,0,8
"E00176674",45,24,1,20
"E00176675",107,16,4,87
"E00176676",67,14,4,49
"E00176677",12,2,1,9
"E00176678",26,7,3,16
"E00176679",53,18,3,32
"E00176680",54,7,4,43
"E00176681",18,2,2,14
"E00176682",37,9,2,26
"E00176683",52,19,6,27
"E00176684",48,14,4,30
"E00176685",26,10,3,13
"E00176686",59,10,7,42
"E00176687",1175,285,145,745
"E00176688",1312,322,189,801
"E00176689",847,122,114,611
"E00176690",370,47,36,287
"E00176691",137,40,13,84
"E00176692",117,26,4,87
"E00176693",75,15,1,59
"E00176694",76,25,3,48
"E00176695",69,23,7,39
"E00176696",34,8,9,17
"E00176697",17,7,3,7
"E00176698",585,139,61,385
"E00176699",20,5,2,13
"E00176700",43,10,3,30
"E00176701",46,6,2,38
"E00176702",169,39,13,117
"E00176703",2,1,0,1
"E00176704",14,6,2,6
"E00176705",13,7,0,6
"E00176706",11,3,0,8
"E00176707",9,2,0,7
"E00176708",20,2,1,17
"E00176709",264,56,36,172
"E00176710",45,17,2,26
"E00176711",670,102,78,490
"E00176712",180,45,34,101
"E00176713",288,88,42,158
"E00176714",10,5,1,4
"E00176715",1,0,0,1
"E00176716",23,4,1,18
"E00176717",16,1,5,10
"E00176718",32,4,5,23
"E00176719",6,3,1,2
"E00176720",12,5,1,6
"E00176721",11,4,0,7
"E00176722",14,4,1,9
"E00176723",22,5,0,17
"E00176724",28,8,2,18
"E00176725",16,7,3,6
"E00176726",147,35,23,89
"E00176727",51,9,6,36
"E00176728",13,2,2,9
"E00176729",12,4,2,6
"E00176730",8,1,2,5
"E00176731",10,0,1,9
"E00176732",38,9,2,27
"E00176733",32,7,5,20
"E00176734",22,7,0,15
"E00176735",85,23,11,51
"E00176736",61,24,4,33
"E00176737",64,22,4,38
"E00176738",11,5,2,4
"E00176739",77,26,4,47
"E00176740",493,58,42,393
"E00176741",11,3,2,6
"E00176742",8,1,1,6
"E00176743",15,4,1,10
"E00176744",385,45,61,279
"E00176745",9,2,1,6
"E00176746",66,14,10,42
"E00176747",17,7,1,9
"E00176748",75,15,4,56
"E00176749",57,18,3,36
"E00176750",17,4,2,11
"E00176751",12,4,0,8
"E00176752",29,5,0,24
"E00176753",10,0,2,8
"E00176754",13,6,2,5
"E00176755",11,2,0,9
"E00176756",48,6,1,41
"E00176757",35,9,1,25
"E00176758",614,123,83,408
"E00176759",19,5,1,13
"E00176760",11,6,0,5
"E00176761",7,3,2,2
"E00176762",10,3,2,5
"E00176763",2,2,0,0
"E00176764",12,5,0,7
"E00176765",11,1,1,9
"E00176766",42,16,5,21
"E00176767",19,6,2,11
"E00176768",22,7,1,14
"E00176769",31,8,3,20
"E00176770",33,8,3,22
"E00176771",499,145,96,258
"E00176772",17,6,0,11
"E00176773",6,5,0,1
"E00176774",5,3,1,1
