"GeographyCode","KS202EW0001","KS202EW0002","KS202EW0003","KS202EW0004","KS202EW0005","KS202EW0006","KS202EW0007","KS202EW0008","KS202EW0009","KS202EW0010","KS202EW0011","KS202EW0012","KS202EW0013","KS202EW0014","KS202EW0015","KS202EW0016","KS202EW0017","KS202EW0018","KS202EW0019","KS202EW0020","KS202EW0021","KS202EW0022","KS202EW0023","KS202EW0024","KS202EW0025","KS202EW0026","KS202EW0027","KS202EW0028","KS202EW0029","KS202EW0030","KS202EW0031","KS202EW0032","KS202EW0033","KS202EW0034","KS202EW0035","KS202EW0036","KS202EW0037","KS202EW0038","KS202EW0039","KS202EW0040","KS202EW0041","KS202EW0042","KS202EW0043","KS202EW0044","KS202EW0045","KS202EW0046","KS202EW0047","KS202EW0048","KS202EW0049","KS202EW0050","KS202EW0051","KS202EW0052","KS202EW0053","KS202EW0054","KS202EW0055","KS202EW0056","KS202EW0057","KS202EW0058","KS202EW0059","KS202EW0060","KS202EW0061","KS202EW0062","KS202EW0063","KS202EW0064","KS202EW0065","KS202EW0066","KS202EW0067","KS202EW0068","KS202EW0069","KS202EW0070","KS202EW0071","KS202EW0072","KS202EW0073","KS202EW0074"
"E00033265",298,234,32,0,32,298,1,0,0,297,298,0,0,0,298,298,0,0,0,298,298,31,32,235,298,0,0,0,298,298,0,0,0,0,0,0,298,298,0,0,298,78.5234899328859,10.738255033557,0,10.738255033557,0.335570469798658,0,0,99.6644295302013,0,0,0,100,0,0,0,100,10.4026845637584,10.738255033557,78.8590604026846,0,0,0,100,0,0,0,0,0,0,100,0,0,100
"E00033266",314,234,31,0,49,314,0,0,0,314,314,0,0,0,314,314,3,0,0,311,314,32,31,251,314,0,0,0,314,314,4,0,0,0,0,0,310,314,14,0,300,74.5222929936306,9.87261146496815,0,15.6050955414013,0,0,0,100,0,0,0,100,0.955414012738854,0,0,99.0445859872611,10.1910828025478,9.87261146496815,79.9363057324841,0,0,0,100,1.27388535031847,0,0,0,0,0,98.7261146496815,4.45859872611465,0,95.5414012738854
"E00033267",250,194,11,1,44,250,1,0,0,249,250,0,1,0,249,250,0,0,0,250,250,32,12,206,250,0,0,0,250,250,1,0,0,0,0,0,249,250,10,1,239,77.6,4.4,0.4,17.6,0.4,0,0,99.6,0,0.4,0,99.6,0,0,0,100,12.8,4.8,82.4,0,0,0,100,0.4,0,0,0,0,0,99.6,4,0.4,95.6
"E00033268",291,206,32,0,53,291,2,0,0,289,291,2,0,0,289,291,0,0,0,291,291,44,32,215,291,0,0,0,291,291,2,0,0,0,0,0,289,291,5,0,286,70.7903780068729,10.9965635738832,0,18.213058419244,0.687285223367698,0,0,99.3127147766323,0.687285223367698,0,0,99.3127147766323,0,0,0,100,15.1202749140893,10.9965635738832,73.8831615120275,0,0,0,100,0.687285223367698,0,0,0,0,0,99.3127147766323,1.71821305841924,0,98.2817869415807
"E00033269",243,175,9,0,59,243,0,0,0,243,243,0,1,0,242,243,1,0,0,242,243,31,10,202,243,0,0,0,243,243,13,0,0,0,0,0,230,243,26,0,217,72.0164609053498,3.7037037037037,0,24.2798353909465,0,0,0,100,0,0.411522633744856,0,99.5884773662551,0.411522633744856,0,0,99.5884773662551,12.7572016460905,4.11522633744856,83.1275720164609,0,0,0,100,5.34979423868313,0,0,0,0,0,94.6502057613169,10.6995884773663,0,89.3004115226338
"E00033270",345,266,29,1,49,345,0,0,0,345,345,0,0,0,345,345,0,0,0,345,345,39,30,276,345,0,0,0,345,345,2,1,0,0,0,0,342,345,9,2,334,77.1014492753623,8.40579710144928,0.289855072463768,14.2028985507246,0,0,0,100,0,0,0,100,0,0,0,100,11.304347826087,8.69565217391304,80,0,0,0,100,0.579710144927536,0.289855072463768,0,0,0,0,99.1304347826087,2.60869565217391,0.579710144927536,96.8115942028986
"E00033271",395,287,27,1,80,395,2,0,0,393,395,4,0,0,391,395,0,0,0,395,395,61,27,307,395,0,0,0,395,395,5,0,0,0,0,0,390,395,13,1,381,72.6582278481013,6.83544303797468,0.253164556962025,20.253164556962,0.506329113924051,0,0,99.4936708860759,1.0126582278481,0,0,98.9873417721519,0,0,0,100,15.4430379746835,6.83544303797468,77.7215189873418,0,0,0,100,1.26582278481013,0,0,0,0,0,98.7341772151899,3.29113924050633,0.253164556962025,96.4556962025317
"E00033272",301,223,25,0,53,301,2,0,0,299,301,1,0,0,300,301,0,0,0,301,301,39,25,237,301,0,0,0,301,301,3,0,0,0,0,0,298,301,11,0,290,74.0863787375415,8.30564784053156,0,17.6079734219269,0.664451827242525,0,0,99.3355481727575,0.332225913621262,0,0,99.6677740863787,0,0,0,100,12.9568106312292,8.30564784053156,78.7375415282392,0,0,0,100,0.996677740863787,0,0,0,0,0,99.0033222591362,3.65448504983389,0,96.3455149501661
"E00033274",259,199,12,3,45,259,0,0,0,259,259,1,0,0,258,259,1,0,0,258,259,34,12,213,259,0,0,0,259,259,0,0,0,0,0,0,259,259,9,3,247,76.8339768339768,4.63320463320463,1.15830115830116,17.3745173745174,0,0,0,100,0.386100386100386,0,0,99.6138996138996,0.386100386100386,0,0,99.6138996138996,13.1274131274131,4.63320463320463,82.2393822393822,0,0,0,100,0,0,0,0,0,0,100,3.47490347490348,1.15830115830116,95.3667953667954
"E00033275",286,233,22,1,30,286,1,0,1,284,286,1,0,0,285,286,0,0,0,286,286,21,22,243,286,0,0,0,286,286,5,0,0,0,0,0,281,286,7,0,279,81.4685314685315,7.69230769230769,0.34965034965035,10.4895104895105,0.34965034965035,0,0.34965034965035,99.3006993006993,0.34965034965035,0,0,99.6503496503496,0,0,0,100,7.34265734265734,7.69230769230769,84.965034965035,0,0,0,100,1.74825174825175,0,0,0,0,0,98.2517482517483,2.44755244755245,0,97.5524475524475
"E00033276",225,175,8,0,42,225,0,0,0,225,225,1,0,0,224,225,1,0,0,224,225,38,8,179,225,0,0,0,225,225,0,0,0,0,0,0,225,225,2,0,223,77.7777777777778,3.55555555555556,0,18.6666666666667,0,0,0,100,0.444444444444444,0,0,99.5555555555556,0.444444444444444,0,0,99.5555555555556,16.8888888888889,3.55555555555556,79.5555555555556,0,0,0,100,0,0,0,0,0,0,100,0.888888888888889,0,99.1111111111111
"E00033277",224,159,21,1,43,224,0,0,0,224,224,0,0,0,224,224,0,0,0,224,224,35,21,168,224,1,0,0,223,224,1,0,0,0,0,0,223,224,8,0,216,70.9821428571429,9.375,0.446428571428571,19.1964285714286,0,0,0,100,0,0,0,100,0,0,0,100,15.625,9.375,75,0.446428571428571,0,0,99.5535714285714,0.446428571428571,0,0,0,0,0,99.5535714285714,3.57142857142857,0,96.4285714285714
"E00033278",225,160,13,3,49,225,2,0,0,223,225,1,0,1,223,225,1,0,2,222,225,31,18,176,225,0,0,0,225,225,1,0,0,0,0,0,224,225,9,5,211,71.1111111111111,5.77777777777778,1.33333333333333,21.7777777777778,0.888888888888889,0,0,99.1111111111111,0.444444444444444,0,0.444444444444444,99.1111111111111,0.444444444444444,0,0.888888888888889,98.6666666666667,13.7777777777778,8,78.2222222222222,0,0,0,100,0.444444444444444,0,0,0,0,0,99.5555555555556,4,2.22222222222222,93.7777777777778
"E00033279",276,212,17,2,45,276,0,0,0,276,276,0,0,0,276,276,0,0,1,275,276,37,18,221,276,0,0,0,276,276,0,0,0,0,0,0,276,276,7,3,266,76.8115942028985,6.15942028985507,0.72463768115942,16.304347826087,0,0,0,100,0,0,0,100,0,0,0.36231884057971,99.6376811594203,13.4057971014493,6.52173913043478,80.0724637681159,0,0,0,100,0,0,0,0,0,0,100,2.53623188405797,1.08695652173913,96.3768115942029
"E00033281",307,209,34,2,62,307,1,1,0,305,307,0,0,0,307,307,2,0,0,305,307,48,35,224,307,0,0,0,307,307,4,0,0,0,2,0,301,307,10,2,295,68.0781758957655,11.0749185667752,0.651465798045603,20.1954397394137,0.325732899022801,0.325732899022801,0,99.3485342019544,0,0,0,100,0.651465798045603,0,0,99.3485342019544,15.6351791530945,11.400651465798,72.9641693811075,0,0,0,100,1.30293159609121,0,0,0,0.651465798045603,0,98.0456026058632,3.25732899022801,0.651465798045603,96.0912052117264
"E00033282",303,241,26,2,34,303,2,0,0,301,303,2,1,1,299,303,1,1,0,301,303,23,31,249,303,0,0,0,303,303,1,0,0,0,0,0,302,303,3,2,298,79.5379537953795,8.58085808580858,0.66006600660066,11.2211221122112,0.66006600660066,0,0,99.3399339933993,0.66006600660066,0.33003300330033,0.33003300330033,98.6798679867987,0.33003300330033,0.33003300330033,0,99.3399339933993,7.59075907590759,10.2310231023102,82.1782178217822,0,0,0,100,0.33003300330033,0,0,0,0,0,99.6699669966997,0.99009900990099,0.66006600660066,98.3498349834984
"E00033283",276,211,28,1,36,276,0,0,1,275,276,0,0,0,276,276,0,0,0,276,276,36,29,211,276,0,0,0,276,276,0,0,0,0,0,0,276,276,0,1,275,76.4492753623188,10.1449275362319,0.36231884057971,13.0434782608696,0,0,0.36231884057971,99.6376811594203,0,0,0,100,0,0,0,100,13.0434782608696,10.5072463768116,76.4492753623188,0,0,0,100,0,0,0,0,0,0,100,0,0.36231884057971,99.6376811594203
"E00033284",251,190,18,2,41,251,0,0,0,251,251,2,0,0,249,251,0,0,0,251,251,21,20,210,251,0,0,0,251,251,1,0,0,0,0,0,250,251,17,3,231,75.6972111553785,7.17131474103586,0.796812749003984,16.3346613545817,0,0,0,100,0.796812749003984,0,0,99.203187250996,0,0,0,100,8.36653386454183,7.96812749003984,83.6653386454183,0,0,0,100,0.398406374501992,0,0,0,0,0,99.601593625498,6.77290836653386,1.19521912350598,92.0318725099602
"E00033285",300,213,15,0,72,300,0,0,0,300,300,1,0,0,299,300,1,0,0,299,300,58,15,227,300,0,0,0,300,300,5,0,0,0,0,0,295,300,12,0,288,71,5,0,24,0,0,0,100,0.333333333333333,0,0,99.6666666666667,0.333333333333333,0,0,99.6666666666667,19.3333333333333,5,75.6666666666667,0,0,0,100,1.66666666666667,0,0,0,0,0,98.3333333333333,4,0,96
"E00033286",218,176,12,0,30,218,1,0,0,217,218,0,0,0,218,218,1,0,0,217,218,28,12,178,218,0,0,0,218,218,0,0,0,0,0,0,218,218,0,0,218,80.7339449541284,5.5045871559633,0,13.7614678899083,0.458715596330275,0,0,99.5412844036697,0,0,0,100,0.458715596330275,0,0,99.5412844036697,12.8440366972477,5.5045871559633,81.651376146789,0,0,0,100,0,0,0,0,0,0,100,0,0,100
"E00033287",306,208,27,1,70,306,0,0,0,306,306,0,0,0,306,306,2,0,0,304,306,49,28,229,306,0,0,0,306,306,3,0,0,0,1,0,302,306,18,2,286,67.9738562091503,8.82352941176471,0.326797385620915,22.8758169934641,0,0,0,100,0,0,0,100,0.65359477124183,0,0,99.3464052287582,16.0130718954248,9.15032679738562,74.8366013071895,0,0,0,100,0.980392156862745,0,0,0,0.326797385620915,0,98.6928104575163,5.88235294117647,0.65359477124183,93.4640522875817
"E00033288",321,247,19,0,55,321,3,0,0,318,321,2,0,0,319,321,1,0,0,320,321,38,19,264,321,0,0,0,321,321,1,0,0,0,0,0,320,321,11,0,310,76.9470404984424,5.9190031152648,0,17.1339563862928,0.934579439252336,0,0,99.0654205607477,0.623052959501558,0,0,99.3769470404984,0.311526479750779,0,0,99.6884735202492,11.8380062305296,5.9190031152648,82.2429906542056,0,0,0,100,0.311526479750779,0,0,0,0,0,99.6884735202492,3.42679127725857,0,96.5732087227414
"E00033289",229,165,14,3,47,229,1,0,0,228,229,0,0,0,229,229,0,1,0,228,229,42,16,171,229,0,0,0,229,229,0,0,0,0,0,0,229,229,2,4,223,72.0524017467249,6.11353711790393,1.31004366812227,20.5240174672489,0.436681222707424,0,0,99.5633187772926,0,0,0,100,0,0.436681222707424,0,99.5633187772926,18.3406113537118,6.98689956331878,74.6724890829694,0,0,0,100,0,0,0,0,0,0,100,0.873362445414847,1.74672489082969,97.3799126637555
"E00033290",368,308,18,1,41,368,0,1,0,367,368,3,0,0,365,368,0,0,0,368,368,26,19,323,368,0,0,0,368,368,10,0,0,0,1,0,357,368,11,1,356,83.695652173913,4.89130434782609,0.271739130434783,11.1413043478261,0,0.271739130434783,0,99.7282608695652,0.815217391304348,0,0,99.1847826086957,0,0,0,100,7.06521739130435,5.16304347826087,87.7717391304348,0,0,0,100,2.71739130434783,0,0,0,0.271739130434783,0,97.0108695652174,2.98913043478261,0.271739130434783,96.7391304347826
"E00033291",498,359,49,3,87,498,4,0,1,493,498,1,1,0,496,498,1,0,0,497,498,58,51,389,498,0,0,0,498,498,0,0,0,0,0,0,498,498,22,3,473,72.0883534136546,9.83935742971888,0.602409638554217,17.4698795180723,0.803212851405622,0,0.200803212851406,98.995983935743,0.200803212851406,0.200803212851406,0,99.5983935742972,0.200803212851406,0,0,99.7991967871486,11.6465863453815,10.2409638554217,78.1124497991968,0,0,0,100,0,0,0,0,0,0,100,4.41767068273092,0.602409638554217,94.9799196787149
"E00033292",203,152,16,0,35,203,0,1,0,202,203,2,0,0,201,203,0,0,0,203,203,26,17,160,203,0,0,0,203,203,3,0,0,0,0,0,200,203,6,0,197,74.8768472906404,7.88177339901478,0,17.2413793103448,0,0.492610837438424,0,99.5073891625616,0.985221674876847,0,0,99.0147783251232,0,0,0,100,12.807881773399,8.3743842364532,78.8177339901478,0,0,0,100,1.47783251231527,0,0,0,0,0,98.5221674876847,2.95566502463054,0,97.0443349753695
"E00033293",319,236,19,1,63,319,0,0,0,319,319,0,0,0,319,319,0,0,0,319,319,45,23,251,319,0,0,0,319,319,3,0,0,0,0,0,316,319,14,5,300,73.9811912225705,5.95611285266458,0.313479623824451,19.7492163009404,0,0,0,100,0,0,0,100,0,0,0,100,14.1065830721003,7.21003134796238,78.6833855799373,0,0,0,100,0.940438871473354,0,0,0,0,0,99.0595611285266,4.38871473354232,1.56739811912226,94.0438871473354
"E00033294",232,191,6,0,35,232,2,0,0,230,232,2,0,0,230,232,0,0,0,232,232,24,6,202,232,0,0,0,232,232,1,0,0,0,0,0,231,232,7,0,225,82.3275862068966,2.58620689655172,0,15.0862068965517,0.862068965517241,0,0,99.1379310344828,0.862068965517241,0,0,99.1379310344828,0,0,0,100,10.3448275862069,2.58620689655172,87.0689655172414,0,0,0,100,0.431034482758621,0,0,0,0,0,99.5689655172414,3.01724137931034,0,96.9827586206897
"E00033295",283,216,18,2,47,283,2,0,1,280,283,2,2,0,279,283,0,0,0,283,283,36,21,226,283,0,0,0,283,283,1,0,0,0,1,0,281,283,5,2,276,76.3250883392226,6.36042402826855,0.706713780918728,16.6077738515901,0.706713780918728,0,0.353356890459364,98.9399293286219,0.706713780918728,0.706713780918728,0,98.5865724381625,0,0,0,100,12.7208480565371,7.42049469964664,79.8586572438163,0,0,0,100,0.353356890459364,0,0,0,0.353356890459364,0,99.2932862190813,1.76678445229682,0.706713780918728,97.5265017667845
"E00033296",268,212,28,1,27,268,0,0,1,267,268,3,0,0,265,268,0,0,0,268,268,19,28,221,268,0,0,0,268,268,0,0,0,0,0,0,268,268,5,0,263,79.1044776119403,10.4477611940298,0.373134328358209,10.0746268656716,0,0,0.373134328358209,99.6268656716418,1.11940298507463,0,0,98.8805970149254,0,0,0,100,7.08955223880597,10.4477611940298,82.4626865671642,0,0,0,100,0,0,0,0,0,0,100,1.86567164179104,0,98.134328358209
"E00033297",315,252,14,1,48,315,2,0,0,313,315,0,0,0,315,315,1,0,0,314,315,35,15,265,315,0,0,0,315,315,0,0,0,0,0,0,315,315,9,2,304,80,4.44444444444444,0.317460317460317,15.2380952380952,0.634920634920635,0,0,99.3650793650794,0,0,0,100,0.317460317460317,0,0,99.6825396825397,11.1111111111111,4.76190476190476,84.1269841269841,0,0,0,100,0,0,0,0,0,0,100,2.85714285714286,0.634920634920635,96.5079365079365
"E00033298",330,272,16,1,41,330,0,0,0,330,330,0,0,1,329,330,0,0,0,330,330,38,16,276,330,0,0,0,330,330,0,0,0,0,0,0,330,330,3,0,327,82.4242424242424,4.84848484848485,0.303030303030303,12.4242424242424,0,0,0,100,0,0,0.303030303030303,99.6969696969697,0,0,0,100,11.5151515151515,4.84848484848485,83.6363636363636,0,0,0,100,0,0,0,0,0,0,100,0.909090909090909,0,99.0909090909091
"E00033299",309,225,23,0,61,309,1,1,0,307,309,1,0,0,308,309,0,0,0,309,309,50,24,235,309,0,0,0,309,309,3,0,0,0,0,0,306,309,8,0,301,72.8155339805825,7.44336569579288,0,19.7411003236246,0.323624595469256,0.323624595469256,0,99.3527508090615,0.323624595469256,0,0,99.6763754045307,0,0,0,100,16.1812297734628,7.76699029126214,76.0517799352751,0,0,0,100,0.970873786407767,0,0,0,0,0,99.0291262135922,2.58899676375405,0,97.4110032362459
"E00033300",234,185,18,0,31,234,0,0,0,234,234,0,0,0,234,234,1,0,0,233,234,26,18,190,234,0,0,0,234,234,3,0,0,0,0,0,231,234,4,0,230,79.0598290598291,7.69230769230769,0,13.2478632478632,0,0,0,100,0,0,0,100,0.427350427350427,0,0,99.5726495726496,11.1111111111111,7.69230769230769,81.1965811965812,0,0,0,100,1.28205128205128,0,0,0,0,0,98.7179487179487,1.70940170940171,0,98.2905982905983
"E00033301",300,237,25,1,37,300,0,0,0,300,300,3,0,0,297,300,0,0,0,300,300,29,25,246,300,0,0,0,300,300,1,0,0,0,0,0,299,300,5,1,294,79,8.33333333333333,0.333333333333333,12.3333333333333,0,0,0,100,1,0,0,99,0,0,0,100,9.66666666666667,8.33333333333333,82,0,0,0,100,0.333333333333333,0,0,0,0,0,99.6666666666667,1.66666666666667,0.333333333333333,98
"E00033302",239,200,16,0,23,239,0,0,0,239,239,0,0,0,239,239,0,0,0,239,239,17,16,206,239,0,0,0,239,239,1,0,0,0,0,0,238,239,6,0,233,83.6820083682008,6.69456066945607,0,9.6234309623431,0,0,0,100,0,0,0,100,0,0,0,100,7.11297071129707,6.69456066945607,86.1924686192469,0,0,0,100,0.418410041841004,0,0,0,0,0,99.581589958159,2.51046025104602,0,97.489539748954
"E00033304",281,220,15,0,46,281,0,0,0,281,281,0,0,0,281,281,0,0,0,281,281,41,15,225,281,0,0,0,281,281,4,0,0,0,0,0,277,281,5,0,276,78.2918149466192,5.33807829181495,0,16.3701067615658,0,0,0,100,0,0,0,100,0,0,0,100,14.5907473309609,5.33807829181495,80.0711743772242,0,0,0,100,1.42348754448399,0,0,0,0,0,98.576512455516,1.77935943060498,0,98.220640569395
"E00033305",276,206,40,1,29,276,0,0,0,276,276,1,0,1,274,276,0,0,0,276,276,27,40,209,276,0,0,0,276,276,0,0,0,0,1,0,275,276,1,1,274,74.6376811594203,14.4927536231884,0.36231884057971,10.5072463768116,0,0,0,100,0.36231884057971,0,0.36231884057971,99.2753623188406,0,0,0,100,9.78260869565217,14.4927536231884,75.7246376811594,0,0,0,100,0,0,0,0,0.36231884057971,0,99.6376811594203,0.36231884057971,0.36231884057971,99.2753623188406
"E00033306",280,220,22,0,38,280,0,0,0,280,280,0,0,0,280,280,0,0,0,280,280,36,22,222,280,0,0,0,280,280,2,0,0,0,0,0,278,280,2,0,278,78.5714285714286,7.85714285714286,0,13.5714285714286,0,0,0,100,0,0,0,100,0,0,0,100,12.8571428571429,7.85714285714286,79.2857142857143,0,0,0,100,0.714285714285714,0,0,0,0,0,99.2857142857143,0.714285714285714,0,99.2857142857143
"E00033307",312,236,33,0,43,312,1,0,0,311,312,2,0,0,310,312,0,0,0,312,312,27,33,252,312,0,0,0,312,312,3,0,0,0,0,0,309,312,13,0,299,75.6410256410256,10.5769230769231,0,13.7820512820513,0.32051282051282,0,0,99.6794871794872,0.641025641025641,0,0,99.3589743589744,0,0,0,100,8.65384615384615,10.5769230769231,80.7692307692308,0,0,0,100,0.961538461538462,0,0,0,0,0,99.0384615384615,4.16666666666667,0,95.8333333333333
"E00033308",288,204,26,1,57,288,0,1,1,286,288,1,0,0,287,288,0,0,0,288,288,49,32,207,288,0,0,0,288,288,1,0,0,0,0,0,287,288,2,5,281,70.8333333333333,9.02777777777778,0.347222222222222,19.7916666666667,0,0.347222222222222,0.347222222222222,99.3055555555556,0.347222222222222,0,0,99.6527777777778,0,0,0,100,17.0138888888889,11.1111111111111,71.875,0,0,0,100,0.347222222222222,0,0,0,0,0,99.6527777777778,0.694444444444444,1.73611111111111,97.5694444444444
"E00033309",316,244,21,0,51,316,0,0,0,316,316,0,0,0,316,316,2,0,0,314,316,39,21,256,316,0,0,0,316,316,3,0,0,0,0,0,313,316,10,0,306,77.2151898734177,6.64556962025316,0,16.1392405063291,0,0,0,100,0,0,0,100,0.632911392405063,0,0,99.3670886075949,12.3417721518987,6.64556962025316,81.0126582278481,0,0,0,100,0.949367088607595,0,0,0,0,0,99.0506329113924,3.16455696202532,0,96.8354430379747
"E00033310",331,254,24,0,53,331,1,0,0,330,331,2,0,0,329,331,2,0,0,329,331,42,28,261,331,0,0,0,331,331,0,0,0,0,0,0,331,331,2,4,325,76.7371601208459,7.25075528700906,0,16.012084592145,0.302114803625378,0,0,99.6978851963746,0.604229607250755,0,0,99.3957703927493,0.604229607250755,0,0,99.3957703927493,12.6888217522659,8.45921450151057,78.8519637462236,0,0,0,100,0,0,0,0,0,0,100,0.604229607250755,1.20845921450151,98.1873111782477
"E00033312",276,228,9,1,38,276,1,1,0,274,276,2,0,0,274,276,0,0,0,276,276,25,10,241,276,0,0,0,276,276,1,0,0,0,1,0,274,276,9,1,266,82.6086956521739,3.26086956521739,0.36231884057971,13.768115942029,0.36231884057971,0.36231884057971,0,99.2753623188406,0.72463768115942,0,0,99.2753623188406,0,0,0,100,9.05797101449275,3.6231884057971,87.3188405797101,0,0,0,100,0.36231884057971,0,0,0,0.36231884057971,0,99.2753623188406,3.26086956521739,0.36231884057971,96.3768115942029
"E00033313",340,265,32,2,41,340,0,0,1,339,340,1,0,0,339,340,0,0,0,340,340,33,35,272,340,0,0,0,340,340,0,0,0,0,0,0,340,340,5,3,332,77.9411764705882,9.41176470588235,0.588235294117647,12.0588235294118,0,0,0.294117647058824,99.7058823529412,0.294117647058824,0,0,99.7058823529412,0,0,0,100,9.70588235294118,10.2941176470588,80,0,0,0,100,0,0,0,0,0,0,100,1.47058823529412,0.882352941176471,97.6470588235294
"E00033314",316,232,31,0,53,316,0,0,0,316,316,0,0,0,316,316,2,0,0,314,316,38,32,246,316,0,0,0,316,316,4,0,0,0,0,0,312,316,12,1,303,73.4177215189873,9.81012658227848,0,16.7721518987342,0,0,0,100,0,0,0,100,0.632911392405063,0,0,99.3670886075949,12.0253164556962,10.126582278481,77.8481012658228,0,0,0,100,1.26582278481013,0,0,0,0,0,98.7341772151899,3.79746835443038,0.316455696202532,95.8860759493671
"E00033315",354,267,47,0,40,354,1,1,0,352,354,0,0,0,354,354,0,0,0,354,354,29,49,276,354,0,0,0,354,354,6,0,0,0,0,0,348,354,8,1,345,75.4237288135593,13.2768361581921,0,11.2994350282486,0.282485875706215,0.282485875706215,0,99.4350282485876,0,0,0,100,0,0,0,100,8.19209039548022,13.8418079096045,77.9661016949153,0,0,0,100,1.69491525423729,0,0,0,0,0,98.3050847457627,2.25988700564972,0.282485875706215,97.4576271186441
"E00033316",327,234,41,0,52,327,2,0,0,325,327,3,1,0,323,327,0,0,0,327,327,42,44,241,327,0,0,0,327,327,1,0,0,0,0,0,326,327,2,2,323,71.5596330275229,12.5382262996942,0,15.9021406727829,0.611620795107034,0,0,99.388379204893,0.917431192660551,0.305810397553517,0,98.7767584097859,0,0,0,100,12.8440366972477,13.4556574923547,73.7003058103976,0,0,0,100,0.305810397553517,0,0,0,0,0,99.6941896024465,0.611620795107034,0.611620795107034,98.7767584097859
"E00033317",368,271,40,1,56,368,1,0,0,367,368,0,0,0,368,368,4,0,0,364,368,44,41,283,368,0,0,0,368,368,5,0,0,0,0,0,363,368,6,2,360,73.6413043478261,10.8695652173913,0.271739130434783,15.2173913043478,0.271739130434783,0,0,99.7282608695652,0,0,0,100,1.08695652173913,0,0,98.9130434782609,11.9565217391304,11.1413043478261,76.9021739130435,0,0,0,100,1.35869565217391,0,0,0,0,0,98.6413043478261,1.6304347826087,0.543478260869565,97.8260869565217
"E00033318",355,245,57,0,53,355,1,0,0,354,355,0,0,0,355,355,0,0,0,355,355,44,57,254,355,0,0,0,355,355,0,0,0,0,0,0,355,355,8,0,347,69.0140845070423,16.056338028169,0,14.9295774647887,0.28169014084507,0,0,99.7183098591549,0,0,0,100,0,0,0,100,12.3943661971831,16.056338028169,71.5492957746479,0,0,0,100,0,0,0,0,0,0,100,2.25352112676056,0,97.7464788732394
"E00033319",419,273,54,0,92,419,5,0,0,414,419,0,1,0,418,419,1,0,0,418,419,70,58,291,419,0,0,0,419,419,2,2,0,0,0,0,415,419,12,3,404,65.1551312649165,12.8878281622912,0,21.9570405727924,1.19331742243437,0,0,98.8066825775656,0,0.238663484486874,0,99.7613365155131,0.238663484486874,0,0,99.7613365155131,16.7064439140811,13.8424821002387,69.4510739856802,0,0,0,100,0.477326968973747,0.477326968973747,0,0,0,0,99.0453460620525,2.86396181384248,0.715990453460621,96.4200477326969
"E00033320",292,208,35,1,48,292,7,0,0,285,292,1,0,0,291,292,0,0,0,292,292,36,35,221,292,0,0,0,292,292,2,0,0,0,0,0,290,292,4,1,287,71.2328767123288,11.986301369863,0.342465753424658,16.4383561643836,2.3972602739726,0,0,97.6027397260274,0.342465753424658,0,0,99.6575342465753,0,0,0,100,12.3287671232877,11.986301369863,75.6849315068493,0,0,0,100,0.684931506849315,0,0,0,0,0,99.3150684931507,1.36986301369863,0.342465753424658,98.2876712328767
"E00033322",301,189,40,1,71,301,1,0,0,300,301,0,0,0,301,301,0,0,0,301,301,51,41,209,301,0,0,0,301,301,1,0,0,0,1,0,299,301,18,2,281,62.7906976744186,13.2890365448505,0.332225913621262,23.5880398671096,0.332225913621262,0,0,99.6677740863787,0,0,0,100,0,0,0,100,16.9435215946844,13.6212624584718,69.4352159468439,0,0,0,100,0.332225913621262,0,0,0,0.332225913621262,0,99.3355481727575,5.98006644518272,0.664451827242525,93.3554817275748
"E00033323",297,199,34,0,64,297,1,0,0,296,297,0,0,0,297,297,0,0,0,297,297,56,36,205,297,0,0,0,297,297,3,0,0,0,0,0,294,297,5,2,290,67.003367003367,11.4478114478114,0,21.5488215488215,0.336700336700337,0,0,99.6632996632997,0,0,0,100,0,0,0,100,18.8552188552189,12.1212121212121,69.023569023569,0,0,0,100,1.01010101010101,0,0,0,0,0,98.989898989899,1.68350168350168,0.673400673400673,97.6430976430976
"E00033324",304,188,18,0,98,304,4,0,0,300,304,3,1,0,300,304,0,0,0,304,304,82,20,202,304,0,0,0,304,304,4,0,0,0,0,0,300,304,7,0,297,61.8421052631579,5.92105263157895,0,32.2368421052632,1.31578947368421,0,0,98.6842105263158,0.986842105263158,0.328947368421053,0,98.6842105263158,0,0,0,100,26.9736842105263,6.57894736842105,66.4473684210526,0,0,0,100,1.31578947368421,0,0,0,0,0,98.6842105263158,2.30263157894737,0,97.6973684210526
"E00033326",293,196,34,1,62,293,2,2,1,288,293,1,2,0,290,293,3,0,0,290,293,48,39,206,293,0,0,0,293,293,2,0,0,0,0,0,291,293,4,0,289,66.8941979522184,11.6040955631399,0.341296928327645,21.160409556314,0.68259385665529,0.68259385665529,0.341296928327645,98.2935153583618,0.341296928327645,0.68259385665529,0,98.9761092150171,1.02389078498294,0,0,98.9761092150171,16.382252559727,13.3105802047782,70.3071672354949,0,0,0,100,0.68259385665529,0,0,0,0,0,99.3174061433447,1.36518771331058,0,98.6348122866894
